episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,projected_starvation_risk
147,0.937919970942551,-173.73034096984543,-159.69991424776387,-154.68692444169974,-22.221779520195504
148,0.9279094957275243,-174.0925184352713,-160.05109298180366,-155.33739897228497,-22.27799194732237
149,0.9434319382116799,-174.39026231524065,-160.35461119424514,-155.77369065922156,-22.308982986943924
150,0.9434257199543077,-174.86985744578908,-160.8103577507703,-157.17620059057091,-22.356179798232816
151,0.9351548159961484,-175.16614498394017,-161.13802724834338,-157.6803103845838,-22.393723453648157
152,0.9402734541903193,-175.36620015372736,-161.35449166682506,-157.65618461196638,-22.432112139172194
153,0.9377111486486487,-175.4275011952133,-161.49029017090933,-157.16758449092362,-22.457332652959582
154,0.9358298436417317,-175.45246802987785,-161.62927900946588,-156.55449098891626,-22.4832826186662
155,0.9415328049184775,-175.68218383841628,-161.9089123554772,-156.74120874158163,-22.51904807728272
156,0.9401024404941247,-175.99173342690725,-162.2122634003778,-157.4555761764979,-22.5530281184725
157,0.9369420475920341,-176.27977374042695,-162.52537965575095,-158.1027840591075,-22.586722129501098
158,0.9345168010144008,-176.43977675294846,-162.73105206908374,-158.01066107253092,-22.61134231163239
159,0.9337444986677046,-176.48030565758052,-162.8561070068293,-157.37998583378464,-22.62714381937989
160,0.939902824172487,-176.77834774962145,-163.19291179570018,-158.00640468584842,-22.66953578330183
161,0.9366481727174044,-176.91896815815974,-163.41706029572424,-158.00428859218786,-22.689317083426076
162,0.9422269224958453,-176.99929710549947,-163.56320216096654,-157.7688294942987,-22.70817766075838
163,0.9407829310188952,-177.024354709277,-163.6534307509414,-157.08686584253604,-22.729116645413026
164,0.937417969216084,-177.18598916484748,-163.8263783378058,-157.03487589767033,-22.76441948261303
165,0.9394420639439067,-177.32168621345045,-163.98244392622144,-156.84945013590132,-22.7937067069285
166,0.9407116990392961,-177.55436017861587,-164.24229177299534,-157.30366716278076,-22.81401089673269
167,0.93600072417851,-177.84132006516998,-164.5483280489153,-158.16185640091922,-22.844279626336714
168,0.9371099232537999,-177.91735916953672,-164.67448286632123,-157.81369395485973,-22.85924049495618
169,0.9441557271170657,-177.9228188193072,-164.72894983024065,-157.1652952214475,-22.88495701927026
170,0.939028766222116,-178.15311235338027,-164.9924830987426,-157.55829108621157,-22.90694653251335
171,0.9379025252373963,-178.34322031992093,-165.18273544488937,-157.9541150165352,-22.932173143953026
172,0.9404134212103056,-178.48178763147362,-165.34252384394856,-158.13650490363207,-22.953520799958692
173,0.9471719524577435,-178.69620202102257,-165.5658344844366,-158.56714071059994,-22.981712125677305
174,0.9409710624601464,-178.82660194259398,-165.7340405121054,-158.73707581002523,-23.007188861247283
175,0.939569164394643,-179.02884328819837,-165.96120391144177,-159.18519295850803,-23.037795090112677
176,0.9457028547363354,-179.22848075301772,-166.1917396382364,-159.6602583473045,-23.059406597900587
177,0.9348588909216328,-179.42829167213947,-166.37988216413203,-160.05813730109585,-23.085558500832313
178,0.9378485339089764,-179.53668411135362,-166.54918982088776,-159.96675359277023,-23.102662311070834
179,0.9376022789259955,-179.56662609719916,-166.62061144173592,-159.41033268723245,-23.124061444700477
180,0.9405249582764376,-179.64676829322872,-166.7771486391056,-159.2291971830839,-23.137323029019374
181,0.9411746924216318,-179.75449069922402,-166.93643254122543,-159.19248919716244,-23.156413731563806
182,0.9348343346618285,-180.08739712042117,-167.2536387237921,-160.3518796591614,-23.181098132479285
183,0.9398478221796177,-180.1582759534323,-167.38513358625804,-160.12097003460437,-23.19501960327125
184,0.9343085589678357,-180.32729808971416,-167.5619113611742,-160.50177486495306,-23.215558676053114
185,0.9407657115338309,-180.30703964897444,-167.635164215737,-159.8794408280847,-23.226738456893138
186,0.9241478206315538,-180.43170072133086,-167.80264040230708,-160.01531285653164,-23.24018785133416
187,0.9392139213921392,-180.6284593314687,-168.01405705947968,-160.39645719212908,-23.257197403424126
188,0.9379983627929539,-180.80782748811788,-168.20680684142008,-160.6635941720886,-23.27216721069609
189,0.930624439796833,-180.95599256978184,-168.38757619063384,-160.8233579055995,-23.286204022337888
190,0.9384657170449059,-181.1920485755233,-168.65363732968393,-161.51836184276527,-23.31072011072256
191,0.9409464334434777,-181.27439931399996,-168.76389184411912,-161.3732541699984,-23.32985642311713
192,0.9357520105629576,-181.46550139069313,-168.98464781256664,-161.93140461207878,-23.33480152136585
193,0.9361644084750387,-181.70058990629494,-169.2320495525975,-162.5772607916747,-23.34698155665746
194,0.9303156464995423,-181.660892843771,-169.25885186771475,-161.8986594364241,-23.355680816670688
195,0.9374740217326762,-181.7499203209894,-169.38639711499695,-161.83753466316224,-23.36357291880309
196,0.9377545786440575,-181.80959171180632,-169.48139671231968,-161.5929065169387,-23.385426915223285
197,0.934078178642414,-181.8237328988155,-169.5491170735508,-161.14977951285047,-23.401512574019996
198,0.9351659443092086,-182.03921176804394,-169.78281100779117,-161.80962642795285,-23.423213716809666
199,0.9354741170778906,-182.15166990798375,-169.914357144437,-161.93095981778157,-23.435220947632658
