episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,demand_weighted_depot_backlog,demand_weighted_onsite_backlog,fleet_broken_fraction,depot_idle_fraction,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
101,0.9231938392947614,-4.145868899018281,-1.6458688990182868,-0.8883031634896456,-0.3683645691650507,-0.26020478822850085,-0.18402493512973345,-0.550302333008108,-0.46861641563590806,-0.497539105470927,-0.01850382646902285,0.002475,0.01,0.0,0.97,100,11,1,12
102,0.926135125622245,-4.153891197459358,-1.6538911974593633,-0.8926415804663629,-0.3701411463030097,-0.2614674032196132,-0.1849644135879214,-0.553118642856594,-0.4711911113326029,-0.5001516352471845,-0.018575226439168976,0.002457,0.01,0.0,0.97,100,11,1,12
103,0.9310869528462982,-4.159317304756504,-1.659317304756509,-0.8956976437172258,-0.37160704316888993,-0.26255151208085314,-0.1857395220683465,-0.5550656680025204,-0.47287381185106686,-0.502023553212324,-0.01859078017272722,0.002439,0.01,0.0,0.97,100,11,1,12
104,0.9225454850339566,-4.165629766148036,-1.6656297661480401,-0.8990866411736756,-0.37327587979466387,-0.2638443505514763,-0.18672664409898868,-0.5578183080585475,-0.4749160501836363,-0.5040293162515598,-0.018543086858332232,0.002421,0.01,0.0,0.97,100,11,1,12
105,0.9211035818005808,-4.172503864944397,-1.6725038649444022,-0.9027450253120107,-0.3749494382521592,-0.26516559813117524,-0.18761168390070376,-0.5605187980340623,-0.4770568909041416,-0.5062047275386786,-0.018602969069008768,0.002404,0.01,0.0,0.97,100,11,1,12
106,0.9232265155998985,-4.180393967829458,-1.6803939678294628,-0.9070370463002477,-0.37665137482759803,-0.2663270681830713,-0.18850405190897526,-0.5632534952724134,-0.4794788857342998,-0.5086177776323054,-0.018661784990492307,0.002386,0.01,0.0,0.97,100,11,1,12
107,0.9316252377071448,-4.187272947700464,-1.6872729477004698,-0.9106385763814372,-0.37809682033123615,-0.26745436016642316,-0.18925664739073808,-0.565203581229278,-0.4806909309319101,-0.510324232281605,-0.018719517788591312,0.002369,0.01,0.0,0.97,100,10,1,11
108,0.9224865566783758,-4.193463848484623,-1.6934638484846294,-0.9139637275134741,-0.3797335320470834,-0.2688063492366731,-0.19015119000181374,-0.5680792306928083,-0.48287465574804245,-0.5123313169686142,-0.0186828730212806,0.002352,0.01,0.0,0.97,100,11,1,12
109,0.9254182624470872,-4.201103865659684,-1.7011038656596909,-0.918068136754355,-0.3813795299488709,-0.2699547753422447,-0.19096820150057586,-0.5704100489725509,-0.4846017136359275,-0.5143424279529004,-0.018757999085448368,0.002336,0.01,0.0,0.97,100,11,1,12
110,0.9246670038779295,-4.208626216910679,-1.7086262169106865,-0.9221993046904375,-0.38307575568528807,-0.2711346291930663,-0.1918319104564731,-0.5731179901756609,-0.486310829228531,-0.5164850172664588,-0.018833647873498206,0.00232,0.01,0.0,0.97,100,11,1,12
111,0.9157862605775916,-4.217311967357771,-1.7173119673577781,-0.9270659644876715,-0.38511574813756283,-0.2725106373539131,-0.1927575292289334,-0.5765278252323209,-0.48833119899248917,-0.5193885762321003,-0.018940737048775653,0.002304,0.01,0.0,0.97,100,11,1,12
112,0.9196663813791136,-4.225362827219512,-1.7253628272195196,-0.9314479798793042,-0.3869178162309043,-0.27372160163949233,-0.1936847440080765,-0.5794625061667811,-0.4909832236317738,-0.5220477572169901,-0.019014313105360246,0.002288,0.01,0.0,0.97,100,11,1,12
113,0.9229728572651769,-4.232652634244549,-1.7326526342445565,-0.9354382657206985,-0.38858205516850525,-0.27488583038667214,-0.19458742192038034,-0.5818793974863972,-0.4932573266517655,-0.5241208976221063,-0.01907905189525351,0.002272,0.01,0.0,0.97,100,11,1,12
114,0.9196383557960541,-4.240791157842719,-1.740791157842725,-0.9398148828799262,-0.3903403934651459,-0.2761286397743451,-0.19552693291758164,-0.5841169553857687,-0.4955484726745847,-0.5264321953572415,-0.01914315328936895,0.002257,0.01,0.0,0.97,100,10,1,11
115,0.9235938740016547,-4.248098638423743,-1.7480986384237487,-0.9438534707943556,-0.39199477026440943,-0.2772606928664466,-0.19630779266213996,-0.5868402721074768,-0.4970462261208225,-0.5285561247366427,-0.01923830414111601,0.002241,0.01,0.0,0.97,100,11,1,12
116,0.9217574429782103,-4.255607887997766,-1.755607887997772,-0.9479666940603266,-0.39367544410012806,-0.2785005273352867,-0.19712937154682378,-0.5893670495320246,-0.49904238698989944,-0.5307423655500848,-0.01929729469232008,0.002226,0.01,0.0,0.97,100,11,1,12
117,0.9207837601667003,-4.263127278980051,-1.763127278980057,-0.9520564621872115,-0.39537690851599017,-0.27967462212129746,-0.19795850856476654,-0.5919380401523301,-0.5009292703043242,-0.5330781969756904,-0.019355988093660837,0.002212,0.01,0.0,0.97,100,11,1,12
118,0.9180214981525026,-4.270678760547592,-1.7706787605475975,-0.9562195618423246,-0.39711254496009046,-0.28093098236138236,-0.19882936858417025,-0.5947083330210485,-0.5032024251613565,-0.5354686219817423,-0.019367913734322277,0.002197,0.01,0.0,0.97,100,11,1,12
119,0.9265600322591485,-4.277337665333235,-1.77733766533324,-0.9597708944241299,-0.3985945944020653,-0.2819758269714027,-0.19957947585513752,-0.5969373828401074,-0.505243619602633,-0.5374529539945946,-0.019413694528690142,0.002182,0.01,0.0,0.97,100,11,1,12
120,0.9203943397491785,-4.284891346419388,-1.7848913464193934,-0.9638351179442618,-0.4002804714278333,-0.28317461609586203,-0.20042837635848382,-0.5996570145583185,-0.5074118688475995,-0.5395284279498175,-0.019475092704782048,0.002168,0.01,0.0,0.97,100,11,1,12
121,0.9190093255845384,-4.292542423415338,-1.7925424234153433,-0.9679695596469712,-0.40199597082901006,-0.2843550679632705,-0.20127476948303416,-0.6027591629709931,-0.5098493765788951,-0.5421285028051619,-0.019574191305275063,0.002154,0.01,0.0,0.97,100,11,1,12
122,0.9234011823189574,-4.299502450666468,-1.7995024506664719,-0.9717322518550321,-0.40358593415968874,-0.28545288609578817,-0.20205426655241474,-0.604997248660088,-0.5115091577376014,-0.5440678264282149,-0.01963045422314085,0.00214,0.01,0.0,0.97,100,11,1,12
123,0.92301004798288,-4.306763769740232,-1.8067637697402343,-0.975615128432262,-0.4051387118158125,-0.28657960258341325,-0.20286122159527556,-0.6070270424479498,-0.5134602225634834,-0.5460111635915142,-0.019724024000791596,0.002127,0.01,0.0,0.97,100,10,1,11
124,0.9225420711430586,-4.313890460843063,-1.8138904608430653,-0.9794771783948836,-0.40669086619016703,-0.28766086453594114,-0.2036315746889104,-0.6099002963708524,-0.515516920358229,-0.5484302026411098,-0.019819289519485854,0.002113,0.01,0.0,0.97,100,11,1,12
125,0.9223885675399796,-4.320784990719815,-1.8207849907198166,-0.983157879647018,-0.4082083038577662,-0.2887439789588765,-0.20435298493998827,-0.6126310450057588,-0.5171811959136099,-0.5504859861663736,-0.019911952924789027,0.0021,0.01,0.0,0.97,100,11,1,12
126,0.9243066061522945,-4.327627726114522,-1.827627726114523,-0.9868676922078846,-0.40974505407396244,-0.2898124679729048,-0.2051070568837339,-0.6159642201854161,-0.5187006924562191,-0.5527379186594436,-0.020043413998483573,0.002087,0.01,0.0,0.97,100,11,1,12
127,0.9237789962041333,-4.334202289518094,-1.8342022895180952,-0.9903575994303789,-0.4111622362167826,-0.290864060109301,-0.20589132122160517,-0.6179655827182319,-0.5212200975698015,-0.5546205611814863,-0.02006258395400416,0.002074,0.01,0.0,0.97,100,11,1,12
128,0.9253118268797275,-4.3409399492555325,-1.840939949255532,-0.9939161941113197,-0.41261662052411385,-0.29194401687368876,-0.20663688173808636,-0.6200210522772176,-0.5231784292938593,-0.5565354845447905,-0.020141672086458107,0.002061,0.01,0.0,0.97,100,10,1,11
129,0.9240493561510271,-4.341420051373285,-1.8414200513732848,-0.9940476313211069,-0.4133970423022047,-0.29295301679871866,-0.20729583967998882,-0.6219124103357706,-0.5247918969061177,-0.557544665662212,-0.01992792122652775,0.002048,0.01,0.0,0.97,100,11,1,12
130,0.9198741548965794,-4.34866469668093,-1.8486646966809301,-0.9980760381294299,-0.41506133633771053,-0.29410697679975456,-0.20812145345737704,-0.6240607297952591,-0.5268040513791327,-0.5596507082471954,-0.019987062284545512,0.002035,0.01,0.0,0.97,100,10,1,11
131,0.9283962232451867,-4.354757025176751,-1.8547570251767487,-1.0012691052802085,-0.4163711838256157,-0.29509863135778824,-0.2088464240799019,-0.625837418475598,-0.5290790974521032,-0.561400058727131,-0.020001351549890422,0.002023,0.01,0.0,0.97,100,11,1,12
132,0.9262170342993796,-4.361119673123293,-1.8611196731232906,-1.0045700673073354,-0.41775654678925533,-0.2961681951871022,-0.20954630734681418,-0.6278549332349492,-0.5314478192025278,-0.5634924845674636,-0.020073645481137454,0.002011,0.01,0.0,0.97,100,11,1,12
133,0.9208412098298677,-4.367882909736389,-1.8678829097363878,-1.0082422887864535,-0.41925742600268157,-0.2972561867241205,-0.21034435790897918,-0.6302406216875881,-0.5334453066972873,-0.5655309669749119,-0.0201535169479963,0.001999,0.01,0.0,0.97,100,11,1,12
134,0.92476899035195,-4.3730466657932086,-1.8730466657932066,-1.0110703680406365,-0.42053927265609026,-0.2982523546434239,-0.2109994365510666,-0.632511454584537,-0.5349330886296417,-0.5672023427216356,-0.020261812291243818,0.001987,0.01,0.0,0.97,100,11,1,12
135,0.9247382529968136,-4.3794197930213805,-1.8794197930213792,-1.014454737498956,-0.42190285161683905,-0.2992094980432799,-0.2116537695327157,-0.6343580584221552,-0.5365119120524562,-0.5691682361441248,-0.020347219770939427,0.001975,0.01,0.0,0.97,100,11,0,11
136,0.9218207146573572,-4.386054163491073,-1.8860541634910704,-1.0180616678392889,-0.4233517611640221,-0.3002277006007655,-0.2123418246659389,-0.6363031634903082,-0.5388795943426095,-0.5711723668001355,-0.02042559017120954,0.001963,0.01,0.0,0.97,100,11,1,12
137,0.921130016487906,-4.392679536934055,-1.892679536934051,-1.0217017369313794,-0.42482772829288484,-0.3012371017190191,-0.2130453400331453,-0.6382567950568467,-0.5406731326885473,-0.5730908860830071,-0.02052362794137532,0.001952,0.01,0.0,0.97,100,10,1,11
138,0.9215160154284756,-4.399260782362674,-1.8992607823626702,-1.025236695562411,-0.42632131189360756,-0.3022999233753748,-0.21382662446563588,-0.6403842292613284,-0.5428663575915611,-0.5750162689786117,-0.020547020581187292,0.00194,0.01,0.0,0.97,100,11,1,12
139,0.9231931712501661,-4.405685371550815,-1.90568537155081,-1.0286864571213379,-0.4277750239047146,-0.30327843890489437,-0.21452880794154888,-0.6423291100305907,-0.5446312475823449,-0.5769393681229712,-0.020736563703190842,0.001929,0.01,0.0,0.97,100,11,1,12
140,0.9207959094425943,-4.412335777394322,-1.9123357773943175,-1.03222728820407,-0.4292381593690727,-0.30437172684920577,-0.21521911052388173,-0.644974120877652,-0.5464414282369394,-0.5790775927594971,-0.02080173562760379,0.001918,0.01,0.0,0.97,100,11,1,12
141,0.9241096213051597,-4.418217281559801,-1.9182172815597969,-1.0354386729102656,-0.4305973472760987,-0.3053733122065687,-0.21590512748182006,-0.6470036973128087,-0.5483188638154901,-0.5808725512143376,-0.020831798723284653,0.001907,0.01,0.0,0.97,100,11,1,12
142,0.9269219184042304,-4.423811691710601,-1.9238116917105974,-1.0383869747045558,-0.4318361561503035,-0.3062650584818868,-0.21652931742783546,-0.6490289549892522,-0.5497441853483341,-0.5825312147031985,-0.02087066562770801,0.001896,0.01,0.0,0.97,100,11,1,12
143,0.9211030895176484,-4.430117059095625,-1.930117059095621,-1.0418316553742084,-0.433322940993846,-0.3073070924368058,-0.21724661154050373,-0.6511175563166546,-0.5517491537671129,-0.5844006830705198,-0.020947922367768285,0.001885,0.01,0.0,0.97,100,11,1,12
144,0.9274401225321057,-4.435151495266837,-1.9351514952668316,-1.0444369606782038,-0.4344664999453165,-0.3082054298784728,-0.21787011053055078,-0.6528513248014985,-0.5533916955789573,-0.5858308514891236,-0.02103507454391492,0.001875,0.01,0.0,0.97,100,11,1,12
145,0.9232567526657472,-4.440869993058418,-1.9408699930584137,-1.0474756027595136,-0.4357428558398597,-0.30910672299586944,-0.2185391223775079,-0.6547692850842366,-0.5551154020243455,-0.5876720699572904,-0.021080261426808137,0.001864,0.01,0.0,0.97,100,11,1,12
146,0.9274942189751667,-4.44601441562775,-1.9460144156277461,-1.0501522025439503,-0.4368511561769747,-0.3099288715329503,-0.21917642911777319,-0.656534732120065,-0.5565662440025725,-0.5891255659026591,-0.021095694490933008,0.001854,0.01,0.0,0.97,100,11,1,12
147,0.9222079415544883,-4.452046877621252,-1.9520468776212483,-1.0533784077971122,-0.43812866151948504,-0.3108269722460032,-0.21984437891548972,-0.6583120807527019,-0.5576964516976292,-0.5907287215677406,-0.0211313104388455,0.001843,0.01,0.0,0.97,100,11,1,12
148,0.9200822457857532,-4.446377490966631,-1.946377490966627,-1.0499662468529947,-0.4380111434843394,-0.3113623495520742,-0.22033425768728218,-0.6594362794578948,-0.5589330885848299,-0.5891057768424947,-0.021175103286191314,0.001833,0.01,0.0,0.97,100,11,1,12
149,0.9231946195880623,-4.45246809459783,-1.9524680945978257,-1.053152547507329,-0.4393475541499708,-0.3123500801059905,-0.2210045369833356,-0.6618242691969484,-0.5610336729044199,-0.5911193716268265,-0.021267337398275566,0.001823,0.01,0.0,0.97,100,11,1,12
150,0.92407439003583,-4.457550058134656,-1.957550058134652,-1.0558382331635283,-0.4405304661283597,-0.3132768435298212,-0.22165311940565177,-0.6637420782126343,-0.562645804907817,-0.5926367191376124,-0.02127532969803946,0.001813,0.01,0.0,0.97,100,11,1,12
151,0.9180237418491891,-4.463332656147723,-1.9633326561477205,-1.0589005047251223,-0.4418614987137026,-0.3142812994259963,-0.22237929025993317,-0.6659296133565804,-0.5644183596808864,-0.5945677603031533,-0.02125399599825657,0.001803,0.01,0.0,0.97,100,11,1,12
152,0.9151412920034738,-4.470127371928549,-1.9701273719285468,-1.0626306933108585,-0.44341227475095435,-0.3153739133223252,-0.22313839503891078,-0.6688820484080007,-0.5666222755491176,-0.5970096153563709,-0.02129031366591467,0.001794,0.01,0.0,0.97,100,11,1,12
153,0.9209111935703945,-4.476324318280168,-1.9763243182801653,-1.0659540093580075,-0.44479367568650163,-0.31638485860730686,-0.22379876622089218,-0.6712184757432601,-0.5688169653146531,-0.5991870580836718,-0.021478246631489055,0.001784,0.01,0.0,0.97,100,11,1,12
154,0.9263939162487962,-4.4819326886516855,-1.981932688651683,-1.0689751476961948,-0.44601086146445557,-0.31722953547291205,-0.22443125589196597,-0.6726712213330606,-0.5703747525438084,-0.6007736799672189,-0.021574115131546688,0.001774,0.01,0.0,0.97,100,10,1,11
155,0.9237635987452446,-4.486342466348777,-1.9863424663487736,-1.0712448223628392,-0.4470801860430303,-0.31812171766348396,-0.22507815344040608,-0.6741936758473835,-0.5719802158355602,-0.6020881863644265,-0.02166820016887341,0.001765,0.01,0.0,0.97,100,11,1,12
156,0.9235776157017207,-4.492138962584068,-1.9921389625840649,-1.074320048000766,-0.4483395428953024,-0.31899631500266445,-0.22575290576509444,-0.6760770137435018,-0.5738606437342064,-0.6039712722033042,-0.021737855947547884,0.001756,0.01,0.0,0.97,100,11,1,12
157,0.9187000084196346,-4.498211918730739,-1.9982119187307368,-1.0775986040602765,-0.44967990045410455,-0.31993983810996374,-0.2264255881760496,-0.6782683925411362,-0.5755848470318624,-0.6057663490356808,-0.021876690800668536,0.001746,0.01,0.0,0.97,100,11,1,12
158,0.9245759289176091,-4.503685654111165,-2.0036856541111643,-1.0805156817007808,-0.45087272345669,-0.32082369256869286,-0.227062946403343,-0.680271819824039,-0.5776941377739012,-0.6075592482320953,-0.021920480700129537,0.001737,0.01,0.0,0.97,100,11,1,12
159,0.9194336103103273,-4.509354367460765,-2.0093543674607637,-1.0836817891345567,-0.45222318033223,-0.3217694576621404,-0.22774235983084345,-0.682085692543172,-0.5792828183711793,-0.609226875763282,-0.022006652965711162,0.001728,0.01,0.0,0.97,100,11,1,12
160,0.922492044883604,-4.5151007242498284,-2.0151007242498284,-1.08668201937458,-0.45345657550201657,-0.32266057782973206,-0.22837148219844644,-0.6838133929638013,-0.5811781606232267,-0.6109650071851823,-0.022157088871496616,0.001719,0.01,0.0,0.97,100,10,1,11
161,0.9155604905869883,-4.521443486634112,-2.021443486634114,-1.0901013606375591,-0.4548812111385643,-0.3236511510943658,-0.22902439023348392,-0.6860486609015538,-0.5832495990186354,-0.6132146508712955,-0.022219140425308207,0.001711,0.01,0.0,0.97,100,11,1,12
162,0.9264326756196606,-4.526697725517074,-2.0266977255170757,-1.0928994813703856,-0.4560079617519112,-0.3244686341013039,-0.2295909592289999,-0.6872853156092794,-0.5845888090130618,-0.614596276726454,-0.022300308508061632,0.001702,0.01,0.0,0.97,100,10,1,11
163,0.9232258281712901,-4.531693421052955,-2.031693421052956,-1.0956180091119456,-0.4572406249917103,-0.3253843267030616,-0.23022320976158023,-0.6894756023221024,-0.5864410035207871,-0.616513366100913,-0.02233125492811334,0.001693,0.01,0.0,0.97,100,11,1,12
164,0.919828251316628,-4.53747160953644,-2.037471609536441,-1.098682138820159,-0.45851766809143074,-0.32629504945844073,-0.23083515660229864,-0.691715960981187,-0.5881723975590872,-0.6185748637280101,-0.022428916687324427,0.001685,0.01,0.0,0.97,100,11,1,12
165,0.9120607659603072,-4.544031949479274,-2.0440319494792765,-1.10221748442816,-0.4599853134299495,-0.3273594437699333,-0.23156440119721663,-0.694019612684373,-0.5901187517065779,-0.6206540997703577,-0.022494116113917738,0.001676,0.01,0.0,0.97,100,11,1,12
166,0.9283415212603761,-4.548749570619454,-2.0487495706194587,-1.1047870635718002,-0.4610368504235733,-0.32809687418254113,-0.23212952583664861,-0.6955947258988203,-0.5911135223560492,-0.621900169971026,-0.022520890153700342,0.001668,0.01,0.0,0.97,100,11,1,12
167,0.9266149261772083,-4.553319128442961,-2.0533191284429657,-1.1072516444741203,-0.46211582011523816,-0.32890480928909854,-0.2326793184100864,-0.6970626449385429,-0.5926183782010321,-0.6233128298419434,-0.022550153808175554,0.001659,0.01,0.0,0.97,100,11,1,12
168,0.9221083504702828,-4.558780975768148,-2.058780975768152,-1.1101907109694646,-0.463318965434014,-0.32977484587341144,-0.23329248198086364,-0.6986039880588846,-0.5945847952088691,-0.625003107835763,-0.02258851464466044,0.001651,0.01,0.0,0.97,100,10,1,11
169,0.9163460573416747,-4.564719983827291,-2.064719983827295,-1.1134290670605533,-0.46467427441521436,-0.33074122813967405,-0.23392117401408832,-0.7012927892957307,-0.5959336180967834,-0.6269170716377205,-0.022759065381445624,0.001643,0.01,0.0,0.97,100,11,1,12
170,0.9280789169057325,-4.56886833201954,-2.0688683320195436,-1.1156129559063295,-0.46562882054893473,-0.3314771942295424,-0.2344381699407454,-0.7030590672388835,-0.597089339908483,-0.6281534480264267,-0.022777873538233646,0.001635,0.01,0.0,0.97,100,11,1,12
171,0.9242962836975933,-4.573968556378788,-2.0739685563787904,-1.1183905540497896,-0.4667628389407146,-0.3322211060308033,-0.23498708356579487,-0.704385535640721,-0.5983306550528493,-0.6295656446600321,-0.022801692567514804,0.001627,0.01,0.0,0.97,100,10,1,11
172,0.9183181977823491,-4.579746429218736,-2.07974642921874,-1.1215157286775745,-0.46805163248219167,-0.33317719907651655,-0.2356832138141233,-0.7061031953645545,-0.6003114372565824,-0.6312138991492229,-0.022870501791498556,0.001619,0.01,0.0,0.97,100,10,1,11
173,0.9252600297176821,-4.584584043442418,-2.084584043442422,-1.1240980254774104,-0.46915730896997293,-0.33399266937372535,-0.23625300418797077,-0.7076581722926457,-0.6014781554941683,-0.6325115514876875,-0.02297057775398043,0.001611,0.01,0.0,0.97,100,11,1,12
174,0.9260024178924038,-4.589438865891257,-2.089438865891261,-1.1267288998053384,-0.4702561410318409,-0.3347807810438963,-0.23682674482073063,-0.709129692991679,-0.6028235384188475,-0.6338744498081682,-0.023024685107156235,0.001603,0.01,0.0,0.97,100,11,1,12
175,0.917290324750677,-4.594983579827268,-2.0949835798272725,-1.1297432526802935,-0.47152347959170055,-0.33568980819755007,-0.23746040889296818,-0.71077459758805,-0.6042466168962123,-0.6353664571059806,-0.023111999480856373,0.001596,0.01,0.0,0.97,100,11,1,12
176,0.9222218485133863,-4.600214707373491,-2.100214707373493,-1.1325693469538547,-0.47266644032556215,-0.3365102397204102,-0.23802456243430348,-0.7124742118887343,-0.6059688699310275,-0.6369894685852695,-0.023149612152191943,0.001588,0.01,0.0,0.97,100,10,1,11
177,0.9197426966853867,-4.605658594252465,-2.105658594252468,-1.1354973032024192,-0.47390866296942075,-0.3373575371218757,-0.23863840825051888,-0.7143186302424216,-0.6073894329667278,-0.638663947482482,-0.023172514007775348,0.00158,0.01,0.0,0.97,100,11,1,12
178,0.9236567354214413,-4.610599784418568,-2.1105997844185715,-1.1381546137296237,-0.475021785263882,-0.3381550540735023,-0.23920528736425448,-0.7160276524103454,-0.6090046333313364,-0.6402272670397461,-0.02321392185222455,0.001573,0.01,0.0,0.97,100,11,1,12
179,0.9234143789967435,-4.615604675929924,-2.115604675929928,-1.1407771760273966,-0.47609387775959483,-0.33891844474633237,-0.23978087275918128,-0.7177521823513001,-0.6107252109646975,-0.6417298683790514,-0.023249946738120638,0.001565,0.01,0.0,0.97,100,11,1,12
180,0.9269596907409615,-4.620123866102407,-2.120123866102412,-1.1431601183548386,-0.4770687180011342,-0.3396126256316655,-0.24032199597698534,-0.7190495658429827,-0.6119520165665068,-0.64305226491059,-0.02329469856253064,0.001558,0.01,0.0,0.97,100,11,1,12
181,0.9214226220223222,-4.62538522000564,-2.1253852200056436,-1.145982196658895,-0.4782146419942276,-0.34040735582471654,-0.24092124762871198,-0.7205677195982362,-0.6135555766269097,-0.6444541193325867,-0.023368357118566597,0.001551,0.01,0.0,0.97,100,10,1,11
182,0.9214047662909681,-4.62507243576753,-2.125072435767533,-1.1455708953394312,-0.4785205192861933,-0.34107769920421854,-0.24144612774842605,-0.7219651856538511,-0.6146154676693001,-0.6446006042362754,-0.02322534642622892,0.001544,0.01,0.0,0.97,100,11,1,12
183,0.9289189189189189,-4.62942516682776,-2.129425166827764,-1.1479187928045271,-0.4794895678784464,-0.34176284291248754,-0.241966789043703,-0.7231668027167244,-0.6155056177043712,-0.6457457756095971,-0.023238556649011352,0.001536,0.01,0.0,0.97,100,11,1,12
184,0.922837775852403,-4.634232834693117,-2.13423283469312,-1.1504813878219917,-0.48059480542401034,-0.3425783626695609,-0.2424744111119961,-0.7251894896388109,-0.6168801361792602,-0.6474108267748809,-0.02342982026523302,0.001529,0.01,0.0,0.97,100,11,1,12
185,0.9248363263039198,-4.638711522907751,-2.138711522907752,-1.1529263163629286,-0.4816370682572133,-0.34331563675348153,-0.24302096144025168,-0.7266079540089297,-0.618270236401313,-0.6487391402847447,-0.02353584829480735,0.001522,0.01,0.0,0.97,100,11,1,12
186,0.9161150479366402,-4.64422205533921,-2.1442220553392097,-1.1559090492815842,-0.4828498085708475,-0.3441347138813824,-0.2436375347122648,-0.7285261029281035,-0.6201892701385702,-0.6504793847334837,-0.023601358577526384,0.001515,0.01,0.0,0.97,100,11,1,12
187,0.9252824071728889,-4.648495954111696,-2.1484959541116955,-1.1582130511303648,-0.4838464747015703,-0.34492036349046945,-0.24419034534834852,-0.7299325139542928,-0.6218874070380315,-0.6517602029803055,-0.023594562457034306,0.001509,0.01,0.0,0.97,100,11,1,12
188,0.9207494982544314,-4.653170673180185,-2.1531706731801843,-1.1606252512883348,-0.48487071024937,-0.34562499171503097,-0.2447189879518367,-0.7315584746787751,-0.6232381330678068,-0.6531603233688527,-0.023679138996163685,0.001502,0.01,0.0,0.97,100,11,1,12
189,0.9225407569994806,-4.657429445014101,-2.1574294450140994,-1.1629511378701731,-0.4858777115159677,-0.3463933287856503,-0.2452323036655154,-0.7331775996868164,-0.6246932424680807,-0.6544693703656808,-0.023715110481141104,0.001495,0.01,0.0,0.97,100,11,1,12
190,0.9205373444330915,-4.66239298083942,-2.1623929808394187,-1.1657203602817885,-0.48704729331364044,-0.34719372768545453,-0.24580752705980896,-0.7350774286232015,-0.6258239308959368,-0.6560580337091497,-0.023771957887308428,0.001488,0.01,0.0,0.97,100,11,1,12
191,0.9207192412105775,-4.66734273376778,-2.16734273376778,-1.1684429829188214,-0.488193556695658,-0.34800591912900364,-0.2463927557267373,-0.736659525717774,-0.6269127083732821,-0.6574468119240883,-0.023806993547781867,0.001482,0.01,0.0,0.97,100,11,1,12
192,0.9260579518256353,-4.671726594579202,-2.171726594579201,-1.1707697689978718,-0.4891469975522458,-0.34866922300017034,-0.24690931897844984,-0.738253024083328,-0.6279391079738542,-0.6586925620834081,-0.02383679687205917,0.001475,0.01,0.0,0.97,100,11,1,12
193,0.919484918093258,-4.676792615449084,-2.176792615449082,-1.1735272067806757,-0.4902808859666783,-0.3494812743882884,-0.24744208805196405,-0.7397026697344108,-0.6292913827055528,-0.660226345399238,-0.023855977144150716,0.001469,0.01,0.0,0.97,100,10,1,11
194,0.9241589497128121,-4.681364426942814,-2.1813644269428107,-1.1759632610312871,-0.4913155307643005,-0.35023442429111135,-0.24794117800140372,-0.7413275748015267,-0.6304206371321018,-0.6616648098904986,-0.02390581993838326,0.001462,0.01,0.0,0.97,100,11,1,12
195,0.9269134040239261,-4.685536531744499,-2.1855365317444964,-1.178194903301795,-0.4922731809903617,-0.35087503698295175,-0.24840406351485683,-0.7425987244529615,-0.6316330236575569,-0.6628457143635788,-0.02399868646674576,0.001456,0.01,0.0,0.97,100,11,1,12
196,0.9203654911498447,-4.6903433423061704,-2.190343342306167,-1.1808347141430786,-0.49336095621609133,-0.35159740833581526,-0.24892714332923002,-0.7442536449571843,-0.6330253753122591,-0.6643750575161317,-0.02407880279605423,0.001449,0.01,0.0,0.97,100,11,1,12
197,0.921498721915781,-4.695026743914921,-2.195026743914918,-1.1833739953457325,-0.49443503937678307,-0.35242906747204444,-0.24946000065067725,-0.7460112048164237,-0.6342073778069385,-0.6658596380716203,-0.024145035639627877,0.001443,0.01,0.0,0.97,100,11,1,12
198,0.919377389956707,-4.699569319737021,-2.199569319737018,-1.185902089514102,-0.4955222223868603,-0.35320361952694274,-0.25002230959777444,-0.7476666031110303,-0.6352293932894414,-0.667196330883501,-0.024234430423988346,0.001437,0.01,0.0,0.97,100,11,1,12
199,0.9203210519289815,-4.704387030128661,-2.204387030128659,-1.1885426971957465,-0.4966186320764013,-0.35405138705859995,-0.2505702290968519,-0.7495472410934956,-0.6367198081664927,-0.6687216930786029,-0.024247052831179644,0.001431,0.01,0.0,0.97,100,11,1,12
200,0.919995928545982,-4.709058451622615,-2.209058451622616,-1.191056211579824,-0.497671632294051,-0.35481694686633375,-0.25109264087082556,-0.7510643119482007,-0.6381923923458793,-0.6702452739535384,-0.024273369404040467,0.001424,0.01,0.0,0.97,100,11,1,12
201,0.9300183541852594,-4.713045830169303,-2.2130458301693037,-1.19316360483165,-0.49853334525656895,-0.35543306659416346,-0.25153384410860824,-0.7522153531569563,-0.6392483102218083,-0.6713529897289299,-0.024294859847341886,0.001418,0.01,0.0,0.97,100,10,1,11
202,0.9241408426918855,-4.717467613444432,-2.2174676134444318,-1.195621512733968,-0.49954814250929286,-0.35615672520737274,-0.2520411068790882,-0.753870142645137,-0.640289747287843,-0.6727596957930547,-0.024340089052202262,0.001412,0.01,0.0,0.97,100,11,1,12
203,0.9198631400633983,-4.722269988871677,-2.2222699888716773,-1.1981954058312048,-0.5005940513783863,-0.35688192441641403,-0.2525770104336914,-0.7551582914370776,-0.6413791470785368,-0.6741920335187613,-0.02436479185594646,0.001406,0.01,0.0,0.97,100,10,1,11
