Time;Failed events;accumulated solution time;branch1;branch10;branch100;branch101;branch102;branch103;branch104;branch105;branch106;branch107;branch108;branch109;branch11;branch110;branch111;branch112;branch113;branch114;branch115;branch116;branch117;branch118;branch119;branch12;branch120;branch121;branch122;branch123;branch124;branch126;branch127;branch129;branch13;branch131;branch132;branch133;branch134;branch135;branch137;branch139;branch14;branch140;branch146;branch147;branch149;branch15;branch151;branch153;branch154;branch158;branch16;branch160;branch163;branch165;branch168;branch17;branch170;branch172;branch174;branch177;branch18;branch181;branch183;branch186;branch188;branch19;branch2;branch20;branch21;branch212;branch213;branch216;branch217;branch218;branch22;branch220;branch221;branch229;branch23;branch231;branch24;branch25;branch26;branch27;branch28;branch29;branch3;branch30;branch31;branch32;branch33;branch34;branch35;branch36;branch37;branch38;branch39;branch4;branch40;branch41;branch42;branch43;branch44;branch45;branch46;branch47;branch48;branch49;branch5;branch50;branch51;branch52;branch53;branch54;branch55;branch56;branch57;branch58;branch59;branch6;branch60;branch61;branch63;branch64;branch65;branch66;branch67;branch68;branch69;branch7;branch70;branch71;branch72;branch73;branch74;branch75;branch76;branch77;branch79;branch8;branch80;branch81;branch82;branch83;branch84;branch86;branch87;branch88;branch89;branch9;branch90;branch91;branch92;branch93;branch94;branch95;branch96;branch97;branch98;branch99;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Fri 04:12.000000;12812;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87946;7942;412;862.5727665632933;5715.10040121572;2845;5308;331;102;4870;46408;
Fri 04:12.627145;12812;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87946;7942;412;862.5727665632933;5715.315863882104;2845;5309;331;102;4870;46408;
Fri 04:12.590292;12812;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87946;7942;412;862.5727665632933;5715.457523320537;2845;5310;331;102;4870;46408;
Fri 04:12.330573;12812;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87946;7942;412;862.5727665632933;5715.59918275897;2845;5311;331;102;4870;46408;
Fri 04:13.000000;12813;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87961;7942;412;862.5727665632933;5715.59918275897;2845;5311;331;102;4871;46416;
Fri 04:13.674126;12814;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87961;7943;412;862.5727665632933;5716.037686029614;2845;5311;331;102;4871;46416;
Fri 04:14.000000;12814;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87973;7943;412;862.5727665632933;5716.037686029614;2845;5311;331;102;4871;46422;
Fri 04:14.851250;12815;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87973;7944;412;862.5727665632933;5716.499277692462;2845;5311;331;102;4871;46422;
Fri 04:15.000000;12815;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87985;7944;412;863.0615488501959;5716.499277692462;2846;5311;331;102;4871;46428;
Fri 04:15.054502;12816;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87985;7945;412;863.0615488501959;5717.10646335259;2846;5311;331;102;4871;46428;
Fri 04:16.000000;12816;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87991;7945;412;863.0615488501959;5717.10646335259;2846;5311;331;102;4871;46431;
Fri 04:17.000000;12816;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87999;7945;412;863.0615488501959;5717.10646335259;2846;5311;331;102;4871;46435;
Fri 04:17.261664;12816;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;87999;7945;412;863.0615488501959;5717.42953055829;2846;5312;331;102;4871;46435;
Fri 04:18.000000;12816;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88005;7945;412;863.571977949805;5717.42953055829;2848;5312;331;102;4871;46438;
Fri 04:18.193328;12817;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88005;7946;412;863.571977949805;5717.796710917715;2848;5312;331;102;4871;46438;
Fri 04:18.128070;12818;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88005;7947;412;863.571977949805;5718.422688692923;2848;5312;331;102;4871;46438;
Fri 04:19.000000;12819;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88014;7947;412;863.571977949805;5718.422688692923;2848;5312;331;102;4872;46443;
Fri 04:19.814302;12819;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88014;7947;412;863.571977949805;5718.763699482253;2848;5313;331;102;4872;46443;
Fri 04:20.000000;12819;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88020;7947;412;863.7998121321234;5718.763699482253;2849;5313;331;102;4872;46446;
Fri 04:21.000000;12819;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88028;7947;412;863.7998121321234;5718.763699482253;2849;5313;331;102;4872;46450;
Fri 04:21.989187;12820;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88028;7948;412;863.7998121321234;5719.280833474205;2849;5313;331;102;4872;46450;
Fri 04:21.260093;12820;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88028;7948;412;863.7998121321234;5719.580177032208;2849;5314;331;102;4872;46450;
Fri 04:22.000000;12820;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88036;7948;412;863.7998121321234;5719.580177032208;2849;5314;331;102;4872;46454;
Fri 04:22.950499;12821;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88036;7949;412;863.7998121321234;5720.206154807415;2849;5314;331;102;4872;46454;
Fri 04:22.384110;12822;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88036;7950;412;863.7998121321234;5720.5733351668405;2849;5314;331;102;4872;46454;
Fri 04:22.110979;12822;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88036;7950;412;863.7998121321234;5720.689435349157;2849;5315;331;102;4872;46454;
Fri 04:23.000000;12822;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88046;7950;412;864.0386246850624;5720.689435349157;2850;5315;331;102;4872;46459;
Fri 04:23.983402;12823;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88046;7951;412;864.0386246850624;5721.161343100751;2850;5315;331;102;4872;46459;
Fri 04:24.000000;12824;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88051;7951;412;864.0386246850624;5721.161343100751;2850;5315;331;102;4873;46462;
Fri 04:25.000000;12824;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88063;7951;412;864.0386246850624;5721.161343100751;2850;5315;331;102;4873;46468;
Fri 04:25.239576;12824;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88063;7951;412;864.0386246850624;5721.351417636778;2850;5316;331;102;4873;46468;
Fri 04:25.326340;12825;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88063;7952;412;864.0386246850624;5722.018642288383;2850;5316;331;102;4873;46468;
Fri 04:25.971354;12825;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88063;7952;412;864.0386246850624;5722.36112788034;2850;5317;331;102;4873;46468;
Fri 04:26.000000;12825;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88067;7952;412;864.0386246850624;5722.36112788034;2850;5317;331;102;4873;46470;
Fri 04:26.487482;12825;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88067;7952;412;864.0386246850624;5722.551202416367;2850;5318;331;102;4873;46470;
Fri 04:26.513329;12826;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88067;7953;412;864.0386246850624;5722.925750796139;2850;5318;331;102;4873;46470;
Fri 04:27.000000;12827;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88078;7953;412;864.0386246850624;5722.925750796139;2850;5318;331;102;4874;46476;
Fri 04:27.604796;12827;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88078;7953;412;864.0386246850624;5723.268236388097;2850;5319;331;102;4874;46476;
Fri 04:28.000000;12827;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88080;7953;412;864.0386246850624;5723.268236388097;2850;5319;331;102;4874;46477;
Fri 04:28.250000;12827;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88080;7953;412;864.0386246850624;5723.607826360635;2850;5320;331;102;4874;46477;
Fri 04:28.129129;12828;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88080;7954;412;864.0386246850624;5724.271393766553;2850;5320;331;102;4874;46477;
Fri 04:29.000000;12828;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88084;7954;412;864.0386246850624;5724.271393766553;2850;5320;331;102;4874;46479;
Fri 04:29.187083;12829;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88084;7955;412;864.0386246850624;5724.692156410518;2850;5320;331;102;4874;46479;
Fri 04:30.000000;12829;1932.856567621231;48;12;;;;;;;;;2;;9;;;;;;;;;;;9;;;;;;1;;;3;;;;1;1;;;11;;;;;7;;;;;10;;;;;9;;;;1;8;;;1;;9;23;7;12;;;;;;7;;;;1;;4;3;7;4;4;2;24;2;10;3;;1;2;3;3;1;3;20;4;3;2;2;1;3;;2;3;1;12;;1;;1;;2;1;2;1;1;14;1;1;;2;1;1;;;;21;;;;1;2;;1;;;14;;;;2;;;;1;;17;;;2;;;;;;;1;88092;7955;412;864.0386246850624;5724.692156410518;2850;5320;331;102;4874;46483;
