Time;Failed events;accumulated solution time;branch1;branch10;branch100;branch101;branch102;branch103;branch104;branch105;branch106;branch107;branch108;branch109;branch11;branch110;branch111;branch112;branch113;branch114;branch115;branch116;branch118;branch12;branch120;branch122;branch123;branch124;branch125;branch128;branch13;branch130;branch131;branch133;branch139;branch14;branch140;branch141;branch142;branch147;branch148;branch15;branch156;branch16;branch160;branch161;branch162;branch164;branch166;branch17;branch172;branch18;branch181;branch183;branch185;branch189;branch19;branch191;branch196;branch2;branch20;branch201;branch203;branch204;branch208;branch21;branch210;branch211;branch212;branch213;branch214;branch218;branch22;branch220;branch221;branch222;branch224;branch225;branch23;branch230;branch231;branch232;branch236;branch24;branch240;branch241;branch25;branch26;branch27;branch28;branch29;branch3;branch30;branch31;branch32;branch33;branch34;branch35;branch36;branch37;branch38;branch39;branch4;branch40;branch41;branch42;branch43;branch44;branch45;branch46;branch47;branch48;branch49;branch5;branch50;branch51;branch52;branch53;branch54;branch55;branch56;branch57;branch58;branch59;branch6;branch60;branch61;branch62;branch63;branch64;branch65;branch66;branch67;branch68;branch69;branch7;branch70;branch71;branch72;branch73;branch74;branch75;branch76;branch77;branch78;branch79;branch8;branch80;branch81;branch82;branch83;branch84;branch85;branch86;branch87;branch88;branch89;branch9;branch90;branch92;branch93;branch94;branch95;branch96;branch97;branch98;branch99;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 15:24.478352;24488;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164218;15676;831;1663.187971914637;11765.493654220838;5384;10314;668;156;8812;86515;
Mon 15:24.789182;24488;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164218;15676;831;1663.187971914637;11765.678792908502;5384;10315;668;156;8812;86515;
Mon 15:25.000000;24489;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15676;831;1663.187971914637;11765.678792908502;5384;10315;668;156;8813;86534;
Mon 15:25.154345;24490;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15677;831;1663.187971914637;11766.24003193992;5384;10315;668;156;8813;86534;
Mon 15:25.198119;24490;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15677;831;1663.187971914637;11766.320135833768;5384;10316;668;156;8813;86534;
Mon 15:25.527434;24490;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15677;831;1663.187971914637;11766.400239727616;5384;10317;668;156;8813;86534;
Mon 15:25.861008;24491;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15678;831;1663.187971914637;11766.934319534077;5384;10317;668;156;8813;86534;
Mon 15:25.094800;24492;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15679;831;1663.187971914637;11767.291424626843;5384;10317;668;156;8813;86534;
Mon 15:25.589828;24493;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15680;831;1663.187971914637;11767.65911918597;5384;10317;668;156;8813;86534;
Mon 15:25.081715;24494;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15681;831;1663.187971914637;11770.240339662558;5384;10317;668;156;8813;86534;
Mon 15:25.900177;24494;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164255;15681;831;1663.187971914637;11770.373025223853;5384;10318;668;156;8813;86534;
Mon 15:26.000000;24494;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15681;831;1663.370023829927;11770.373025223853;5385;10318;668;156;8813;86558;
Mon 15:26.723722;24494;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15681;831;1663.370023829927;11770.627401547517;5385;10319;668;156;8813;86558;
Mon 15:26.000000;24495;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15682;831;1663.370023829927;11770.995096106644;5385;10319;668;156;8813;86558;
Mon 15:26.996085;24495;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15682;831;1663.370023829927;11771.335436237647;5385;10320;668;156;8813;86558;
Mon 15:26.236621;24496;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15683;831;1663.370023829927;11771.706393524779;5385;10320;668;156;8813;86558;
Mon 15:26.692534;24497;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15684;831;1663.370023829927;11772.077350811911;5385;10320;668;156;8813;86558;
Mon 15:26.003364;24498;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15685;831;1663.370023829927;11772.448308099043;5385;10320;668;156;8813;86558;
Mon 15:26.123134;24498;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15685;831;1663.370023829927;11772.700752915222;5385;10321;668;156;8813;86558;
Mon 15:26.024792;24499;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15686;831;1663.370023829927;11773.127667364786;5385;10321;668;156;8813;86558;
Mon 15:26.998859;24499;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15686;831;1663.370023829927;11773.378640127112;5385;10322;668;156;8813;86558;
Mon 15:26.475911;24499;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164303;15686;831;1663.370023829927;11773.633016450776;5385;10323;668;156;8813;86558;
Mon 15:27.000000;24503;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164347;15686;831;1663.986951166573;11773.633016450776;5387;10323;668;156;8817;86582;
Mon 15:27.187903;24503;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164347;15686;831;1663.986951166573;11773.973356581779;5387;10324;668;156;8817;86582;
Mon 15:27.614660;24504;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164347;15687;831;1663.986951166573;11774.571791880391;5387;10324;668;156;8817;86582;
Mon 15:27.163360;24504;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164347;15687;831;1663.986951166573;11774.83707079768;5387;10325;668;156;8817;86582;
Mon 15:27.541484;24505;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164347;15688;831;1663.986951166573;11775.188264483877;5387;10325;668;156;8817;86582;
Mon 15:27.094284;24505;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164347;15688;831;1663.986951166573;11775.415413587962;5387;10326;668;156;8817;86582;
Mon 15:27.884252;24506;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164347;15689;831;1663.986951166573;11775.772518680727;5387;10326;668;156;8817;86582;
Mon 15:27.963041;24507;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164347;15690;831;1663.986951166573;11776.129623773493;5387;10326;668;156;8817;86582;
Mon 15:28.000000;24512;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164390;15690;831;1665.351819444161;11776.129623773493;5391;10326;668;156;8822;86606;
Mon 15:28.652398;24512;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164390;15690;831;1665.351819444161;11776.356772877578;5391;10327;668;156;8822;86606;
Mon 15:28.464798;24513;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164390;15691;831;1665.351819444161;11776.713877970344;5391;10327;668;156;8822;86606;
Mon 15:28.316748;24513;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164390;15691;831;1665.351819444161;11776.80222900062;5391;10328;668;156;8822;86606;
Mon 15:29.000000;24517;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164422;15691;831;1665.351819444161;11776.80222900062;5391;10328;668;156;8826;86624;
Mon 15:29.000000;24517;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164422;15691;831;1665.351819444161;11777.142569131622;5391;10329;668;156;8826;86624;
Mon 15:29.195559;24518;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164422;15692;831;1665.351819444161;11777.572455828255;5391;10329;668;156;8826;86624;
Mon 15:29.836824;24519;3616.5865268707275;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;1;1;22;;1;2;;;1;5;5;2;164422;15693;831;1665.351819444161;11778.002342524887;5391;10329;668;156;8826;86624;
Mon 15:29.309038;24519;3618.767191886902;100;16;;1;;3;;2;;;;1;21;2;1;;;;1;2;1;11;1;;1;1;;;13;;1;;1;19;1;;1;;;24;;22;1;;1;;;17;1;14;;1;1;;10;;;55;11;;;;1;8;;;;;;;13;;1;;;;7;;;;;13;;;13;12;9;4;7;39;6;8;10;6;6;6;7;4;4;1;38;5;6;1;3;2;4;5;3;1;5;36;6;;2;2;2;2;2;2;4;1;29;1;4;2;;4;1;;1;2;1;28;;1;2;2;2;1;1;3;;;22;2;;;1;2;1;2;;2;1;22;;1;2;;;1;5;5;2;164422;15693;832;1665.351819444161;11778.002342524887;5391;10329;668;158;8826;86624;
