episode,service_level,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance
44,0.9179925810110672,-142.778457834927,-75.2256033558954,-3.9165872241923507
45,0.907469342251951,-141.27104545436111,-73.39045550651238,-3.3043715895191053
46,0.9203649570378244,-141.96121051126516,-73.86767401916455,-3.2886640132098375
47,0.9299970211498362,-141.05154406194742,-72.8151293502401,-2.866758931791506
48,0.9249727833555099,-143.1812437135084,-74.71027434651045,-3.340686007421424
49,0.9232082933844679,-144.10050559660635,-75.4247208459161,-3.3731300996694684
50,0.9211265054785838,-141.10602048024109,-72.77608955184954,-2.921864472689316
51,0.9304029304029304,-143.6587204335785,-75.05979485759337,-3.149807115998967
52,0.9359884054470243,-143.61572039829372,-75.08151678545207,-3.2457449569218997
53,0.9256506685768864,-142.97329582744416,-74.22803018067876,-3.167647695065956
54,0.9186904395942207,-142.31615579120273,-73.30900881831293,-2.8722317778770083
55,0.9225931301403,-142.45329422847493,-73.28761559547955,-3.179475558403783
56,0.9269523667313723,-143.87608117496055,-74.3870717769415,-3.6055656001557237
57,0.9192522354918082,-145.66977413286673,-75.82052892097056,-3.831596152679797
58,0.9185938390473619,-145.17378270064643,-75.43806875254596,-3.6624491808283937
59,0.9171769932756965,-146.07700257742476,-76.09921216166327,-3.9002340695546036
60,0.9202384935965686,-145.81138381896073,-75.90594092979997,-3.8816239042939658
61,0.9305106076950738,-147.43331852167105,-76.91563273401871,-4.342804245574463
62,0.9254936085938906,-148.9092849501188,-77.7114537049186,-4.629477955252918
63,0.9264630967007281,-147.42957112701296,-76.26993621392864,-4.262462006240382
64,0.9139108394214999,-148.69973353948575,-77.16392022837015,-4.512526795967188
65,0.9296483918347771,-149.74393571825664,-77.72179411375984,-4.624571368120693
66,0.9298661544925275,-149.33665833911226,-76.83404796504072,-4.405187902512378
67,0.9309088682768543,-149.59596408321386,-76.65553178237903,-4.535701038153678
68,0.9193032674563781,-149.82070704397745,-76.66166059916806,-4.376788569147557
69,0.9301471685721961,-149.1394282818422,-75.85880083495307,-4.373796204181503
70,0.9240006034092624,-150.46468032514863,-76.76651231767671,-4.810300661071992
71,0.9173865764513985,-152.38505143059194,-77.88071036352004,-5.003812154892883
72,0.9168784571684856,-153.51353108398465,-78.38643630436218,-4.989680459799066
73,0.9248416058613338,-154.31859453757764,-78.88588627317806,-5.005001748557383
74,0.926386404293381,-154.7428182583971,-78.94940554347376,-5.084029704592613
75,0.9172107363075808,-155.3458509124239,-79.15415199036175,-5.119215014281021
76,0.9186248651240858,-154.6288130416333,-78.31073190119133,-4.908082870448807
77,0.9239276239306048,-157.02461113382344,-80.20481301207924,-5.523861032097814
78,0.9201426671502841,-157.2657044347664,-80.18646150291542,-5.403660366565862
79,0.9286718845542374,-157.15467267004223,-79.74466965899408,-5.362266674119075
80,0.9260803868238139,-158.34992007152024,-80.7222463059819,-5.508795505535311
81,0.9266781515398798,-157.9494856189699,-80.11629219916159,-5.307406882169357
82,0.9151770911831199,-157.96866039752283,-79.82333353833532,-5.139391565405057
83,0.9331647398843931,-157.53422642973086,-79.42804716589673,-5.333984064453862
84,0.9295731800066929,-158.61392776940477,-80.18173746718438,-5.412192571261465
85,0.922684946464861,-159.49221470742506,-80.85283965638392,-5.366769303031081
86,0.9245769394068054,-158.51190905117252,-79.52270056652392,-4.785397891851301
87,0.9194422456311271,-159.52193276945658,-79.9169710191935,-4.812064492005949
88,0.9211351709994572,-159.3786369999811,-79.5725303599457,-4.789738965712195
89,0.9254149471337771,-161.11041703389992,-81.01570117799565,-4.9793684221128585
90,0.9248199002524475,-160.863103370005,-80.72715627604342,-5.037197360258408
91,0.919830087648449,-161.60073375962963,-81.11848231448349,-5.2463555623064915
92,0.9286978432372439,-160.9779416864733,-80.48905878018095,-4.968728586881204
93,0.9288782099414327,-161.52198624626223,-80.89976859796937,-5.010655750619723
94,0.9331445271308487,-162.95869839901147,-82.0709043137988,-5.2371299234586
95,0.917301216515487,-162.90376384865496,-81.64831995932978,-4.998372146232836
96,0.9214639150374125,-163.68433104729343,-82.17000553881464,-5.0245374845592625
97,0.9213884635017866,-164.59395411057926,-82.88026119297794,-5.263671488664061
98,0.9340121461159622,-163.79762590079463,-81.86139761812248,-5.067129306429141
99,0.9235904160209798,-163.54088788424613,-81.64507347155867,-5.162659138005705
100,0.9269705061658016,-162.76261406280298,-80.75927878381268,-4.94392553791853
101,0.925896033240666,-163.04505901710877,-80.76519367317768,-4.897984912317636
102,0.9171207514224644,-163.6571838011496,-81.30858374080854,-4.934888894660228
103,0.9302261697646735,-164.38526667728593,-81.95404818299995,-5.117708278834435
104,0.929938616915122,-164.7745069496648,-82.15624649040146,-5.3705208422783075
105,0.9216308447584266,-165.55762531351542,-82.54959957168485,-5.690668164256013
106,0.9252282233688517,-166.31418011797098,-83.01878813056447,-5.916199191699911
107,0.9275614661823421,-165.82564459980725,-82.5069332325126,-5.743076460369763
108,0.9265009722897424,-166.6149300978995,-83.00599009620166,-5.781914603350014
109,0.9230020382708162,-165.82202884277706,-82.02782260926972,-5.495708509175879
110,0.927553622318884,-164.86797107301197,-80.96742355080092,-5.18133033893731
111,0.9212754294067487,-163.96297332826836,-80.10661545160195,-5.08818413547281
112,0.9277559703952297,-164.36348063438524,-80.4445907466189,-5.220748478841814
113,0.9254430759987984,-165.33824255925734,-81.19127999976209,-5.528092121451897
114,0.9220093123209169,-165.8426615837728,-81.35749038621884,-5.6988207890669385
115,0.9186441688528499,-166.52419452078658,-81.63925073096391,-5.907871717397107
116,0.9199760944270133,-166.76628905327635,-81.48756155547397,-5.941825543925353
117,0.9280338521988817,-166.79432760792918,-81.36546368604903,-5.840957156500851
118,0.9210978218299039,-166.69511221141457,-81.04194647613745,-5.728887511047281
119,0.9286810046623553,-167.95591227017104,-82.12336067335653,-5.954555376724283
120,0.9172778029274181,-168.37122534848814,-82.43514881625919,-6.092093976911223
121,0.9292631578947368,-168.522609277344,-82.3711304251914,-6.164070648356775
122,0.9181478848204764,-169.55607568773803,-83.24735472439475,-6.369000880415707
123,0.9298007246376812,-170.805458770358,-84.26298761582132,-6.650431443282799
124,0.9198772895425427,-171.09376020640596,-84.38117113686852,-6.636113358889866
125,0.9226004347955568,-170.85026889761608,-84.01421359981367,-6.536853213032844
126,0.9218555511703452,-170.5796016925365,-83.61609137231983,-6.495003428480781
127,0.9231494721470078,-169.98725823455845,-83.19292634717219,-6.265775802116275
128,0.9245231275519532,-170.66903973907756,-83.7535786892534,-6.419633635152475
129,0.9276520466052584,-170.68298886364053,-83.59485898814246,-6.30556296376005
130,0.928211168493854,-170.36103798830302,-83.14944954963076,-6.172042373805098
131,0.9338526099689037,-170.13348194597185,-82.82144091106343,-6.123006006034073
132,0.9256462913747282,-169.70699979009692,-82.3868667122521,-5.962625727096792
133,0.9204859028194361,-170.52896672485392,-83.03139317869542,-6.128007937373463
134,0.9100065951196115,-171.22049678393012,-83.62997551126617,-6.247621569047849
135,0.9217790032067612,-170.7832411496577,-83.11454937371407,-6.170788481463953
136,0.9224947569982676,-171.1518388133405,-83.30812957143152,-6.171198514957888
137,0.9170611236880016,-171.47979090927694,-83.53932609008734,-6.188752585029704
138,0.9259259259259259,-172.27707680319836,-84.2156590535724,-6.435008131846753
139,0.9228329809725159,-172.5369313094076,-84.41179630833473,-6.423148558991559
140,0.9232899556296715,-173.01335018655698,-84.85174200608438,-6.507873339306337
141,0.9273386731147045,-172.8740195467368,-84.49002584388879,-6.442742064658846
142,0.9198839949247779,-173.26151575731808,-84.70965821760852,-6.547989750069815
143,0.9187422823238864,-173.21216763549376,-84.58493037889158,-6.531499552182322
144,0.9294287954641414,-173.24670401029599,-84.57420278971806,-6.491384417193347
145,0.9249848208864602,-172.8777801593386,-84.18032601760834,-6.389762994731344
146,0.9274166842279555,-173.18042741211315,-84.41068056397283,-6.476761916685689
147,0.9278347360367253,-173.3717727023379,-84.42438417089794,-6.569494432746705
148,0.920462393034079,-173.29807294749898,-84.23408070588059,-6.581713011551882
149,0.922254440014498,-173.83004205599045,-84.58665910081808,-6.8091537599276055
