episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
82,0.9269723776855028,-232.74653180865477,-178.80915438056175,-606.0953492645574
83,0.9282394045268115,-232.9934769275915,-179.02638188410774,-608.5767368031942
84,0.9293206341551631,-233.19752016985495,-179.19852929408032,-610.8474935332107
85,0.9314296107675518,-233.40937059722853,-179.4182659358238,-613.1633289673148
86,0.9267885845995208,-233.6718344416559,-179.73440982733533,-615.6522185681841
87,0.9354711605492074,-233.9211346167732,-179.96168168395428,-617.9848018550732
88,0.9256469737595276,-234.14671172692744,-180.18818374679384,-620.233580413925
89,0.9307808260476333,-234.5847891691251,-180.57066913693066,-622.7752667614402
90,0.9327128058850023,-234.87873460780096,-180.77537081771146,-625.1095625030898
91,0.928025055712823,-235.13985471204572,-181.027638502997,-627.3264449831947
92,0.9266043841973499,-235.49950910754643,-181.31870669040248,-629.6407463950563
93,0.9319318113366665,-235.69355028015778,-181.56710385083593,-631.8031800146952
94,0.9305413687436159,-235.93657629141325,-181.77147335304116,-633.9216682063661
95,0.9254343918514081,-236.35227890107376,-182.13186510137922,-636.2642442710388
96,0.9261885283156077,-236.6452001590086,-182.39081821067626,-638.446066846674
97,0.9293268222535127,-236.9881182740032,-182.7100072619823,-640.6811263626299
98,0.9214997425724583,-237.1775015937342,-182.84727545337944,-642.568754218956
99,0.9292438413105936,-237.4671648578841,-183.10799996226316,-644.6948424845771
100,0.9340989717996513,-237.677350701511,-183.29901979258076,-646.6105846800401
101,0.9271764811436433,-237.8298636602749,-183.38889849449717,-648.3326258240847
102,0.9349518050649583,-238.0942634738793,-183.63605199516851,-650.2800546797248
103,0.9298448433221783,-238.45870418250797,-183.90749876977716,-652.3035581585401
104,0.9299906533602678,-238.84232718502173,-184.20744418478483,-654.5833888055519
105,0.9349185726803033,-239.17033746497745,-184.46592992236586,-656.5668253807063
106,0.9313946837653151,-239.48227005277863,-184.71449273726674,-658.5678303798157
107,0.9337492127283088,-239.75054728173856,-184.91247572880224,-660.5006817896101
108,0.9313034801802074,-240.0445142307879,-185.15222305861445,-662.4616051854093
109,0.9305179140483069,-240.3205199301346,-185.37647770498384,-664.2529561499473
110,0.9295723274263655,-240.59143306138597,-185.58217825439303,-666.1041859428649
111,0.9275545143269057,-240.89778343895492,-185.80112331899414,-667.9394360098934
112,0.9265111537538978,-241.0649450391941,-185.9445459987925,-669.5669832586991
113,0.9268890031143229,-241.34113143427044,-186.16729626338523,-671.3472908003264
114,0.9305201117997326,-241.55027803459015,-186.29194911699236,-672.9388615780833
115,0.9375985716411248,-241.7513235958125,-186.5003078866508,-674.6473576626981
116,0.9321788013419168,-241.96241005703843,-186.69650036689194,-676.3123575430709
117,0.9415364940166255,-242.13546499932582,-186.85081416438595,-677.8568149816241
118,0.933093309330933,-242.35542507805891,-187.03171570995926,-679.5353199565884
119,0.9270044358610701,-242.59084417344835,-187.23441265424003,-681.255508324426
120,0.9314791102111313,-242.84621084548826,-187.3694491371989,-682.7927830400603
121,0.9281081244154825,-243.07960684372503,-187.56224334496272,-684.4282032776407
122,0.932378034126412,-243.30682831910482,-187.74168360272853,-685.9674860078254
123,0.9321011731525098,-243.4634262270162,-187.8747979833058,-687.4839068129826
124,0.9302283599602852,-243.67145043158467,-188.04001159121094,-688.9993278417517
125,0.9275772730011448,-243.8923641925058,-188.2402501587734,-690.5849584121628
126,0.9346877764558739,-244.04511662171717,-188.40582279514774,-691.9779506392247
127,0.9282786272104365,-244.1606422288191,-188.5350253607968,-693.2941428290884
128,0.9299245798444088,-244.35836666383878,-188.69868122199097,-694.5958949756264
129,0.9311983533613827,-244.5795211169967,-188.90190199024627,-696.036642842539
130,0.9258969655047968,-244.8100549955167,-189.11952138045442,-697.6050179010917
131,0.926092659948721,-244.96271260621697,-189.2396494494114,-698.9100724507899
132,0.9288948312011912,-245.17325735683156,-189.42422332528864,-700.3557629849241
133,0.9275021127610769,-245.29531269607446,-189.54491439981334,-701.6615422174865
134,0.9375970380986505,-245.5060409162365,-189.7075891504549,-702.9910233326895
135,0.9267555927742552,-245.70666396312518,-189.86364898426467,-704.3424968427902
136,0.9376681614349776,-245.88769495089684,-190.05304409859465,-705.7126220943339
137,0.9254260723195767,-246.06241432520554,-190.20874824147944,-706.9357385403277
138,0.9351034232490625,-246.1851365386149,-190.3297366927343,-708.1518870240174
139,0.9340054995417049,-246.3017973087484,-190.4236568694623,-709.3028663878622
140,0.933649145182351,-246.4053908465414,-190.51857433459244,-710.5478611572198
141,0.9329707438065924,-246.5811623566536,-190.6818946279229,-711.8050106866241
142,0.9302654973932435,-246.7566028533616,-190.83057196519457,-713.0689525050667
143,0.9247044740386055,-246.88959412406717,-190.96871500780588,-714.2258729516099
144,0.9343237612102545,-247.02837967084614,-191.08810757003346,-715.3764340607091
145,0.9306765411114821,-247.20050693772833,-191.25124519542587,-716.6068572471835
146,0.9307815377184774,-247.31198982137678,-191.34650123899812,-717.5672261315353
147,0.9321659096342338,-247.47859695312718,-191.5011286569953,-718.7378975334279
148,0.928406119443359,-247.62304991605478,-191.63200340429012,-719.8051818966189
149,0.9213820582200946,-247.73096918601613,-191.74718968243363,-720.9131163533557
