episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk
290,0.9380782487754732,-7.85894010692643,-6.7738564591183,-4.322762571382499,-5.138607380748135
291,0.9400549844609132,-7.866510085130515,-6.782578671383741,-4.328425647641162,-5.147938558091406
292,0.9497462079610556,-7.863634605001421,-6.781996648161312,-4.319278693948195,-5.1467115206639935
293,0.9416362069477876,-7.871804728339253,-6.79072756620649,-4.3266407951855586,-5.157767186734884
294,0.9383844784406022,-7.881380845002899,-6.7977120797424595,-4.336372155237213,-5.165813058372871
295,0.9395878394616679,-7.892377308256156,-6.804340581233207,-4.342270122352517,-5.170336035875151
296,0.937592285671237,-7.9001016121082674,-6.812639154397943,-4.342935900106807,-5.17043925806829
297,0.9424254188192432,-7.909591975319048,-6.821225539071679,-4.356656354542108,-5.181434931562466
298,0.9456114590512721,-7.91620596111502,-6.826224917370779,-4.357459196509226,-5.1848057205439
299,0.943363415584805,-7.9181023694612485,-6.8306851689383,-4.3592159482918325,-5.187678836916789
300,0.9437043274291042,-7.91873450691341,-6.832520495331092,-4.363040196072936,-5.195431838670611
301,0.9490916772285594,-7.922228734978356,-6.831851205043037,-4.366498436299864,-5.198500048716691
302,0.9356640033266997,-7.93816903557412,-6.8433490130794,-4.377369548697,-5.210663098442821
303,0.9422457980688997,-7.94120864077988,-6.849684615965664,-4.369697951532972,-5.208743699091569
304,0.9422826344468136,-7.953185161418141,-6.858379751299082,-4.375847342210856,-5.2161246979388345
305,0.9367910203352487,-7.964200808015616,-6.872549813859276,-4.383596960466635,-5.223105651859904
306,0.9378893094507198,-7.971064507565657,-6.8792311066837835,-4.390711340046376,-5.228331970802936
307,0.9370305495353739,-7.976297256342194,-6.883891711760334,-4.398913552739881,-5.234044318693871
308,0.9430951750125114,-7.985185418678181,-6.889726017553269,-4.407882723661495,-5.242009887921616
309,0.9395184263396203,-7.997912745094316,-6.901206151666484,-4.408000291397352,-5.2439255906684545
310,0.937988426892561,-8.004797485420045,-6.904044623404704,-4.415536051994237,-5.25122292899165
311,0.9370849983475047,-8.008446362191625,-6.909053939686257,-4.4151819236244965,-5.256919703610674
312,0.9456444549650846,-8.01076344999187,-6.9126021428781526,-4.419116566861756,-5.260038218240454
313,0.9454584299841289,-8.0070903694407,-6.9120983819545465,-4.417589916224979,-5.260355211110363
314,0.9425925367281064,-8.012616404076145,-6.922205475522502,-4.423199723479988,-5.270390809578997
315,0.9439302884615385,-8.017920829474079,-6.923541570466657,-4.428250267109166,-5.275278316570961
316,0.9451327433628318,-8.017258442807872,-6.927225642813814,-4.42237603671773,-5.274612986462317
317,0.941029338198511,-8.026100746369107,-6.938041296416665,-4.418467669056629,-5.28046246569126
318,0.939073439594816,-8.038093932898944,-6.9450451580306165,-4.418918400718049,-5.285364054297092
319,0.9422866187751127,-8.041966972891418,-6.950562494572182,-4.420032688034072,-5.286789593035604
320,0.9412100114038773,-8.04856891272581,-6.96009238399304,-4.422956817029223,-5.287791433872366
321,0.9478357714767323,-8.04997057136612,-6.96548997231196,-4.421086133910795,-5.285690913219673
322,0.947358889224268,-8.051063813988236,-6.967596910071833,-4.422784364585978,-5.292181978488891
323,0.9462132175590932,-8.052256301389436,-6.971352183233372,-4.421498947076674,-5.291210150714198
324,0.9419251716789012,-8.057196244073385,-6.97977277235926,-4.430546813882229,-5.302306439820196
325,0.9379618135603239,-8.064320971070423,-6.987109655960117,-4.433123460623401,-5.308874973152114
326,0.9458794587945879,-8.066171245189619,-6.988090121192088,-4.434044423528406,-5.315197415925563
327,0.9420078552725542,-8.07095799174006,-6.991827696312835,-4.43783117045235,-5.322126392725175
328,0.940471565609778,-8.081378150304404,-7.0015157176274245,-4.441120198543881,-5.329222274593164
329,0.9391278552358351,-8.093774820988752,-7.016201344878143,-4.447846322953728,-5.336056321490219
330,0.9351782894932825,-8.104495033805513,-7.03097743512838,-4.446148900412767,-5.346305342131616
331,0.9380474646137059,-8.10671339697052,-7.034228404845768,-4.446408774314357,-5.351220610380535
332,0.9403215281485436,-8.110604238713282,-7.037638857704308,-4.462689423893425,-5.357162863556745
333,0.9381660581233117,-8.117155650894407,-7.047941020956925,-4.46500865611803,-5.366878166179835
334,0.9400711020822753,-8.124529278255164,-7.0582332409528235,-4.462323752604686,-5.371781086937674
335,0.9333092789704732,-8.132366292213025,-7.06563220490046,-4.477297092814455,-5.381050299313676
336,0.9413698143377454,-8.141833669845841,-7.077808651450606,-4.478481430058053,-5.384364946242364
337,0.9422939068100359,-8.145893637116586,-7.079825460449196,-4.482340662721715,-5.38676222043379
338,0.9385247112345277,-8.150316045398391,-7.091031337383208,-4.491878695799345,-5.398802056329146
339,0.9368449024181404,-8.164821474475453,-7.106291670828192,-4.495216107462125,-5.409247834778949
340,0.9415702800442333,-8.172196751773743,-7.108412513172084,-4.5005505768277665,-5.417638592894698
341,0.9434994469522585,-8.172612332557241,-7.110973361394226,-4.500099247877382,-5.4201458378102485
342,0.9399023978792626,-8.177029346294482,-7.118086090987895,-4.505289412408069,-5.422762960657873
343,0.9418226921032425,-8.181393666761055,-7.123471623126558,-4.514649379124571,-5.425471775011597
344,0.938748693444826,-8.189959927692824,-7.133602804986305,-4.521651330587158,-5.433746497110664
345,0.9450057439099826,-8.196547451769078,-7.139039197129731,-4.516361406828836,-5.430210981636955
346,0.9446803348295524,-8.19826801331459,-7.1402117233508395,-4.5111489042737745,-5.432073772126726
347,0.9405166451147264,-8.205763259490345,-7.147968628093424,-4.520196200019852,-5.438134308777389
348,0.9478057413684495,-8.204560738140088,-7.151886923371519,-4.517429319514785,-5.438452114729882
349,0.9451920796774959,-8.20568840649057,-7.155537254644914,-4.5186112180237785,-5.438976558860191
350,0.9369957856712824,-8.214243266526081,-7.164637787847893,-4.514789751598435,-5.442648925427373
351,0.9425168459628798,-8.219001408681425,-7.170864818992539,-4.518159851141779,-5.444510373005062
352,0.9411431636667064,-8.224124811287096,-7.175777624625891,-4.5216556667581775,-5.445255171699821
353,0.9417132940366835,-8.23310735615863,-7.181389948821146,-4.530097312507276,-5.449696971048508
354,0.9400856774812019,-8.240025843293868,-7.1878555955736125,-4.527587422671432,-5.454661577263177
355,0.9407042510490786,-8.243492532799584,-7.196056309042684,-4.525759685312424,-5.456754423569532
356,0.9398233236497302,-8.248149291060589,-7.201850306150498,-4.529666237237206,-5.462269211439341
357,0.9442937240007234,-8.25261693369387,-7.208249814679379,-4.527343118457578,-5.463879547212396
358,0.9412723322066634,-8.253854681851609,-7.2074646817306895,-4.529985135071542,-5.465380094002923
359,0.9472547902485832,-8.247117706592892,-7.204377431600874,-4.523322393375447,-5.464278124092905
360,0.9451659880524267,-8.249358857163847,-7.208076900259919,-4.527715769617565,-5.466504755167845
361,0.9437234615154596,-8.24731506154965,-7.208504435287408,-4.530959448804075,-5.469179068797762
362,0.9440993788819876,-8.250657131092952,-7.213215977285498,-4.532617839947413,-5.473728128652911
363,0.9415002826792037,-8.255431188056258,-7.217546022667035,-4.538062178909373,-5.477161338251656
364,0.9407017862000181,-8.259939088816145,-7.225049692151114,-4.529887425619959,-5.479902768744671
365,0.9376123537559308,-8.269450343478674,-7.234371416526497,-4.531191005777373,-5.478991416165454
366,0.9449243733139341,-8.27084809573054,-7.23678855945801,-4.532170926844024,-5.479627178333735
367,0.9385211436809227,-8.274701292566213,-7.237236405878504,-4.530838783396613,-5.48356344139588
368,0.9393939393939394,-8.280681729326323,-7.246626853661627,-4.53442383109018,-5.487616080675836
369,0.942007984622209,-8.288635669603067,-7.25124890988317,-4.539852766252592,-5.495604533733621
370,0.949596958174905,-8.284574296531863,-7.248918957136047,-4.537605031084458,-5.495642376389228
371,0.9380405629388542,-8.294290822276672,-7.255513404683816,-4.5503019215816085,-5.500322301327476
372,0.9371289800323799,-8.307487134068385,-7.265752074776274,-4.558038444706629,-5.5072030520193245
373,0.9402935691511761,-8.317208281192103,-7.271917366930671,-4.567039005948374,-5.515946601996145
374,0.946405938801376,-8.319811786585811,-7.274299656102097,-4.5729894054071645,-5.519488751240741
375,0.942244273448409,-8.324645383313557,-7.280754212972535,-4.583458880630521,-5.526186178686479
376,0.9312679220740828,-8.338862513641995,-7.292017224954792,-4.588787847599428,-5.534937553595705
377,0.9433200801171864,-8.342845080949166,-7.29770635878056,-4.585968269911605,-5.536235280903695
378,0.946051134662595,-8.34315326387953,-7.300376041852065,-4.59275361245842,-5.539758669049079
379,0.9408822465951548,-8.342233551477438,-7.305157196042403,-4.59726279227398,-5.544373826204801
380,0.950081340001205,-8.343265070000715,-7.308661342232153,-4.595985813835625,-5.543050993748777
381,0.9395558722242014,-8.349675379315864,-7.315131583564298,-4.605324266885178,-5.552910503090591
382,0.9456989085661024,-8.350286638842329,-7.316724377705915,-4.599953757056867,-5.549750409615895
383,0.9419126608995512,-8.35339775247188,-7.325774421359806,-4.592677941280459,-5.546149672438115
384,0.9452833594032006,-8.355904416529295,-7.327681425127089,-4.591612083097591,-5.546584479254163
385,0.9480782606066104,-8.35466918324329,-7.330134277627061,-4.589957510252996,-5.545230831634233
386,0.9476230542700883,-8.35529546890854,-7.331743827596175,-4.586751725279811,-5.543836329969121
387,0.9512660528228738,-8.352567140329992,-7.32832352851726,-4.579352607725873,-5.541005839151386
388,0.9440261271886057,-8.35656035150785,-7.334394202167291,-4.578611209101712,-5.541253702550121
389,0.9465253379384267,-8.359653262767202,-7.339197103137644,-4.582320325723006,-5.5462510837209145
390,0.9409575266396518,-8.367448219726358,-7.344122992965311,-4.587733805401987,-5.551040262731549
391,0.9466268020484888,-8.365063778966265,-7.345743136639143,-4.589853980353681,-5.550713062715459
392,0.9377164696046817,-8.373096426186143,-7.353696374176739,-4.59996379887668,-5.5575634835250325
393,0.943003789800364,-8.376967400835053,-7.360379742368035,-4.604917589445076,-5.561470713399793
394,0.9425866176160178,-8.383888837133357,-7.365195838499058,-4.611635053143671,-5.5641726303634504
395,0.9433945602260685,-8.38610200756895,-7.370026561544828,-4.608567108724797,-5.5619593231965645
396,0.9349521183551247,-8.397810798917105,-7.375565669757911,-4.615287764159972,-5.5690765288016255
397,0.9361371182435464,-8.406937268554135,-7.380973378081226,-4.623153650755995,-5.57800595635663
398,0.947264317448725,-8.40810370394629,-7.382927697869224,-4.6273185847629845,-5.58196717845174
399,0.9400594694850885,-8.414285915425603,-7.391186965287434,-4.630682502230973,-5.586093980034953
400,0.9401185061048599,-8.42023567828387,-7.393575807389223,-4.6388683479675175,-5.5928643897870485
401,0.9352145550302232,-8.433546317334596,-7.403829141864846,-4.648142735723175,-5.602582290596689
402,0.943098154937554,-8.442407350880933,-7.412605642751169,-4.64886737081008,-5.609913274265387
403,0.9404815313294452,-8.450289164526884,-7.422175946252275,-4.650802792832303,-5.614397961681809
404,0.941503416856492,-8.453884895137268,-7.4234414484032305,-4.657677791796503,-5.618876915349492
405,0.9365670512005329,-8.461646454978705,-7.432680284758752,-4.662802911601327,-5.626330870062063
406,0.9342432878356082,-8.473296006186482,-7.445896675009003,-4.675601986352083,-5.634585288236941
407,0.9394642857142858,-8.47563128868173,-7.44972284410576,-4.682117334715481,-5.641961646898354
408,0.9434007063781794,-8.48134104497702,-7.45706667350438,-4.674358767228341,-5.641451129482895
409,0.9455770094297261,-8.483635719985749,-7.460446177344169,-4.677923171435877,-5.647175341992131
410,0.943506727534839,-8.485822202297053,-7.463054998019707,-4.673848871050983,-5.646809763649312
411,0.9361072474919357,-8.496149755143744,-7.473451057239373,-4.68306438283807,-5.653939515975356
412,0.9435486292526198,-8.503706570306374,-7.479342314378123,-4.686724208631366,-5.657109958990088
413,0.940708495947163,-8.502411624859294,-7.482973444880519,-4.683157649198003,-5.654723983680718
414,0.9419685414680649,-8.505337110166362,-7.485831209053909,-4.687261057856158,-5.6596290135089395
415,0.939072024619755,-8.513085677102987,-7.492555839314118,-4.693545715896581,-5.665823032722482
416,0.9366717981224909,-8.516960207898968,-7.4995317331832165,-4.699599964451076,-5.667716431147181
417,0.9451540195341849,-8.517720787905652,-7.502244294212401,-4.699046171318027,-5.6676813229960326
418,0.9408020559407124,-8.524838464085086,-7.509967356208393,-4.704765347229057,-5.673586194596643
419,0.9370064500572669,-8.531132075024992,-7.5190616207480945,-4.704621970254307,-5.677599217113472
420,0.9377645305514158,-8.534622094725991,-7.521628005007647,-4.709531029109621,-5.684339047934425
421,0.9405006031363088,-8.541374135372303,-7.525889362797734,-4.718948377172549,-5.689950673605497
422,0.9394982930087576,-8.551093156606727,-7.53487787219497,-4.726862528711953,-5.696384347172574
423,0.9440684004275026,-8.55295802194984,-7.537178267595807,-4.733025561065392,-5.704796257013935
424,0.9454834624333638,-8.554171115353912,-7.535790162029866,-4.733834633644862,-5.7083644027632685
425,0.9395191250334354,-8.56367749148139,-7.545583627247464,-4.73106817592801,-5.711735914880811
426,0.9411258238821922,-8.56794898247984,-7.550466996480924,-4.739533510206112,-5.717722854939365
427,0.9442563482466747,-8.569649623196142,-7.554069044652377,-4.740062809206863,-5.719835777085989
428,0.9424713113513186,-8.569026164506596,-7.559078348202461,-4.729200249532491,-5.718038114331218
429,0.9419594675620578,-8.569516766045924,-7.5605555241697715,-4.739541499575089,-5.725741151129659
430,0.9427388133609436,-8.573052033979728,-7.563843594612032,-4.744545327690413,-5.733052235222303
431,0.9380315552216378,-8.576023808850652,-7.569318557494965,-4.749287845651593,-5.741901551927873
432,0.946838124054463,-8.580461708036305,-7.574637339473169,-4.745489220903257,-5.742298656435194
433,0.9474464480212997,-8.580868750986491,-7.572517954295019,-4.748333392794258,-5.746751520383871
434,0.9407445150461575,-8.588053777879729,-7.574959078203765,-4.750858979535046,-5.749480613304188
435,0.9315869170199879,-8.595010398016205,-7.581872615035006,-4.7623622980871705,-5.75710213835992
436,0.9416915658373517,-8.598406571515005,-7.58862664693322,-4.75470512045672,-5.752566354185776
437,0.9415689325035902,-8.59907330590724,-7.591726067152044,-4.752156483248196,-5.752179321638977
438,0.9450256287281557,-8.598942206437737,-7.594784758821928,-4.758658863717028,-5.759505895566474
439,0.9417536910334894,-8.600901823632638,-7.600994897106973,-4.758320369731711,-5.7636427188905754
440,0.9386725044847821,-8.607271183527269,-7.6054891511643525,-4.760831326269826,-5.769248950363447
441,0.9355830051318773,-8.613874542763376,-7.616548470323142,-4.762156905144293,-5.773851447500909
442,0.9481773339749759,-8.611682458664411,-7.6154729878344005,-4.768206513194523,-5.777479318265263
443,0.9463095238095238,-8.613359410710999,-7.617564285194178,-4.765500538195747,-5.77594136275344
444,0.9382015833628737,-8.619447652756552,-7.62626162484526,-4.772358230320543,-5.781399461601637
445,0.9434618382397026,-8.619142545369028,-7.628224214621601,-4.77032337300424,-5.78358669610601
446,0.9348656734101478,-8.622296473843084,-7.635760299356112,-4.777379761298149,-5.791470251299296
447,0.941461673458461,-8.625326274276928,-7.645149027335579,-4.777715608667813,-5.795988331559602
448,0.9448852152402787,-8.627132397008914,-7.646604373973882,-4.778384983747105,-5.797253509911165
449,0.9440389294403893,-8.629710546319675,-7.649649225275065,-4.774684081660499,-5.792781969934605
450,0.9402783204592589,-8.634294536678551,-7.653843797642504,-4.782327727652369,-5.798468937556678
451,0.942920064281888,-8.637862081585732,-7.657656401309613,-4.78505976582343,-5.801406847537718
452,0.940244305051172,-8.64450309584019,-7.662000790586428,-4.787472949197815,-5.8061206067661795
453,0.9466507533940027,-8.643638521776266,-7.661878477510801,-4.779806789279502,-5.8030383565312444
454,0.9412423385195663,-8.645903836979306,-7.666952327709079,-4.7815031283130995,-5.806183288945132
455,0.9436698765286229,-8.651718658486324,-7.668209895673666,-4.782920005688891,-5.811658407918755
456,0.9405361640878014,-8.656711191946036,-7.669810954063071,-4.785395314868499,-5.811299429523842
457,0.9419278182088222,-8.658758669082738,-7.6730787029425045,-4.790090039147132,-5.814646163938421
458,0.9437718590260963,-8.66071645323086,-7.6772081257415605,-4.785542603449229,-5.81182626826083
459,0.9430185584545758,-8.662900093383236,-7.681891793335562,-4.785258132333251,-5.815090838570519
460,0.9396750386511479,-8.670321905916461,-7.690033019869402,-4.790545424360435,-5.817535891922098
461,0.9461178953716267,-8.671454776595036,-7.693036438343464,-4.788664511277353,-5.815196445655965
462,0.9371239649728957,-8.67988413707441,-7.701202351766832,-4.79841510126656,-5.82417673307918
463,0.9416990393591712,-8.685653291217841,-7.706470045456338,-4.8008143017571365,-5.825707171680825
464,0.9341409161957437,-8.692119415521335,-7.713092004648664,-4.808741751538989,-5.833094844903435
465,0.9465609895223513,-8.694839051784387,-7.714374028713164,-4.8044319155010085,-5.831955643396907
466,0.9403123782114698,-8.697841958366267,-7.720071157325414,-4.803963739686604,-5.8339316073623415
467,0.9395122823753875,-8.700218808988085,-7.72423762398532,-4.812025209120491,-5.844170128217311
468,0.9412507896399241,-8.700953386950644,-7.720834018074883,-4.812200683215786,-5.847269286144329
469,0.9406807716616005,-8.706566117444313,-7.727003698239279,-4.822491281693914,-5.855012472773284
470,0.9446753790484165,-8.709184975611533,-7.7284073561603694,-4.8222915713303935,-5.85444629451689
471,0.9399363325124632,-8.71346293493496,-7.734847887508931,-4.8282887543041095,-5.862940484188128
472,0.9511530025490544,-8.714024522246252,-7.734288686227246,-4.829488280572017,-5.864123424651462
473,0.9383203658609016,-8.719123463753577,-7.739478582502169,-4.83721553381258,-5.871864187294307
474,0.9365046164878836,-8.723170912073755,-7.745388487406147,-4.84106723713368,-5.875751158600997
475,0.9383561643835616,-8.72847579418356,-7.751640534723084,-4.846200902373646,-5.878186439905695
476,0.9488355363726284,-8.726092214578447,-7.750639973916119,-4.847965861762301,-5.877184145650266
477,0.9421138694811951,-8.72894649025483,-7.751821268934836,-4.853918306765591,-5.879882919035176
478,0.9491683180207771,-8.727583524742176,-7.7530996449342835,-4.85471866589236,-5.880838395247443
479,0.9476281629478973,-8.725741434476793,-7.753121996666392,-4.853370952310708,-5.884678964785994
480,0.9448146605581008,-8.725987590072858,-7.7585244731482765,-4.85196085725484,-5.888050437293551
481,0.9375244633125583,-8.730594276694246,-7.763069050099834,-4.848260101943184,-5.887649159815876
482,0.9455030259452334,-8.72886257389594,-7.76365015582924,-4.838323381453803,-5.884910240654339
483,0.9388988629563135,-8.738855581310665,-7.769638246267078,-4.844225631094419,-5.888837814049696
484,0.9460292983808789,-8.740982925494503,-7.773313804796464,-4.844826198227372,-5.891655418995992
485,0.9484185060183388,-8.73922978140242,-7.7763888114237885,-4.836111339324139,-5.887440373366161
486,0.9484240687679083,-8.737036429698383,-7.775157826328356,-4.834728745369775,-5.889487281286616
487,0.9458852110537503,-8.740308312710964,-7.780167964709302,-4.830331934359926,-5.891144277747828
488,0.9419728626320846,-8.74703690345036,-7.786550507308882,-4.834610339267205,-5.895160817818927
489,0.9408392916402691,-8.749578961943412,-7.789879246823312,-4.83505031938891,-5.8967782444954775
490,0.9481534729086172,-8.74717063700775,-7.790463629722788,-4.8377411768204945,-5.8990338827832325
491,0.9357261607885049,-8.752257849889094,-7.795306663973359,-4.848095483407634,-5.906353397569822
492,0.9396577514509663,-8.75659435707786,-7.800681127270587,-4.848937743660077,-5.908879672857074
493,0.9489774900691481,-8.75938144102575,-7.804195550787128,-4.850402048150686,-5.912528485206223
494,0.9369181188827882,-8.76536758613384,-7.812011401002289,-4.8556259872664835,-5.916733201866278
495,0.9396199182102478,-8.77336444497052,-7.820000205927791,-4.860457979952298,-5.920878911699188
496,0.9435346756152125,-8.76781781035688,-7.818646237241479,-4.857628826476216,-5.920798665248477
497,0.9428384292476704,-8.76967364467665,-7.824253404393674,-4.8532048790666344,-5.917246967950897
498,0.9485654198587953,-8.767492134031256,-7.825831528169808,-4.849737707138895,-5.914855777630166
499,0.9405080017618558,-8.771932972043198,-7.830788311601107,-4.853161567091349,-5.917045778175381
