Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
4,3,21,5580,3,0,3,4,0,3,6,20,21.16,0.4312,44,93,412,219
4,3,22,5640,1,1,5,0,0,0,7,11,20.68,0.4291,43,90,413,222
4,3,23,5700,0,0,0,0,0,0,5,2,22.99,0.4263,43,88,407,230
4,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.4263,43,88,407,230
4,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.4263,43,88,407,230
4,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.4263,43,88,407,230
4,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4263,43,88,407,230
4,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4263,43,88,407,230
4,4,5,6060,0,0,0,3,0,0,0,0,0.0,0.4266,43,88,408,229
4,4,6,6120,11,2,16,6,0,9,0,0,0.0,0.4283,43,89,416,220
4,4,7,6180,15,13,15,10,0,2,0,0,0.0,0.4314,45,88,424,211
4,4,8,6240,5,5,5,7,1,0,20,15,26.0,0.4305,45,89,415,219
4,4,9,6300,14,10,2,3,1,4,19,23,5.5,0.4325,46,91,414,217
4,4,10,6360,19,9,3,11,0,10,23,11,34.5,0.4294,47,84,420,217
4,4,11,6420,13,10,2,6,0,3,8,17,21.0,0.4301,47,87,419,215
4,4,12,6480,27,13,20,4,0,14,13,12,25.0,0.4296,46,88,413,221
4,4,13,6540,33,6,4,5,1,27,15,5,56.66,0.4277,47,86,414,221
4,4,14,6600,34,9,7,6,0,25,0,11,0.52,0.432,48,87,420,213
4,4,15,6660,34,22,13,21,2,12,15,16,17.55,0.4341,49,89,420,210
4,4,16,6720,18,10,16,18,0,8,20,10,28.75,0.4325,47,83,433,205
4,4,17,6780,17,5,8,19,1,12,10,9,35.0,0.4321,48,85,428,207
4,4,18,6840,10,5,0,1,0,5,0,13,29.5,0.4322,48,87,428,205
4,4,19,6900,6,2,5,12,1,4,19,17,25.48,0.4318,48,89,422,209
4,4,20,6960,7,6,4,5,1,1,3,5,26.0,0.4316,49,89,423,207
4,4,21,7020,5,0,1,5,2,5,3,9,18.5,0.4304,49,87,421,211
4,4,22,7080,5,2,0,0,0,3,12,12,10.64,0.4298,48,86,425,209
4,4,23,7140,0,0,4,0,0,0,10,7,21.68,0.4254,44,84,428,212
4,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4262,44,85,428,211
4,5,1,7260,0,0,0,0,1,0,0,0,0.0,0.427,45,85,427,211
4,5,2,7320,0,0,0,0,1,0,0,0,0.0,0.428,46,85,427,210
4,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.428,46,85,427,210
4,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.428,46,85,427,210
4,5,5,7500,0,0,0,0,1,0,0,0,0.0,0.4284,47,84,427,210
4,5,6,7560,4,0,0,0,0,4,0,0,0.0,0.4287,47,84,427,210
4,5,7,7620,8,2,2,0,0,6,0,0,0.0,0.4293,47,84,427,210
4,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4293,47,84,427,210
