Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
4,3,8,4800,10,4,13,6,1,6,22,30,10.79,0.4603,59,114,411,184
4,3,9,4860,18,2,15,1,1,16,15,12,21.48,0.4584,56,116,412,184
4,3,10,4920,10,3,6,7,0,7,18,18,26.0,0.4575,57,112,414,185
4,3,11,4980,10,3,2,3,1,7,11,1,33.9,0.4555,57,109,412,190
4,3,12,5040,2,2,3,5,1,0,9,22,15.43,0.4555,55,111,415,187
4,3,13,5100,12,9,11,3,1,3,17,17,21.31,0.4569,55,114,410,189
4,3,14,5160,16,5,9,13,0,11,21,22,3.0,0.4624,58,117,407,186
4,3,15,5220,12,5,17,13,2,7,29,23,12.04,0.4674,60,118,409,181
4,3,16,5280,29,19,31,10,0,10,18,19,24.69,0.4687,62,114,412,180
4,3,17,5340,14,11,8,16,0,3,16,5,35.98,0.4661,59,114,416,179
4,3,18,5400,10,8,16,6,0,2,12,18,14.67,0.4677,59,116,421,172
4,3,19,5460,5,0,3,6,2,5,9,12,17.73,0.4686,59,118,421,170
4,3,20,5520,9,2,8,4,0,7,8,15,18.58,0.4682,60,112,429,167
4,3,21,5580,8,3,7,2,0,5,18,8,27.44,0.4644,58,114,424,172
4,3,22,5640,6,2,8,1,0,4,10,6,46.05,0.4611,58,114,415,181
4,3,23,5700,0,0,0,1,1,0,1,15,13.72,0.4595,58,111,415,184
4,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.4595,58,111,415,184
4,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.4595,58,111,415,184
4,4,2,5880,0,0,0,0,1,0,0,0,0.0,0.4604,59,111,414,184
4,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.4604,59,111,414,184
4,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.4604,59,111,414,184
4,4,5,6060,0,0,0,0,1,0,0,0,0.0,0.4607,59,111,414,184
4,4,6,6120,30,22,5,16,0,8,0,0,0.0,0.4631,60,113,420,175
4,4,7,6180,36,23,0,24,2,13,0,0,0.0,0.4663,63,113,423,169
4,4,8,6240,29,14,7,7,1,15,21,21,23.41,0.465,61,114,422,171
4,4,9,6300,15,5,0,3,0,10,16,10,22.0,0.4634,60,113,422,173
4,4,10,6360,7,3,1,5,0,4,14,6,37.76,0.4611,58,113,417,180
4,4,11,6420,13,6,7,2,0,7,17,19,24.55,0.4608,59,112,412,185
4,4,12,6480,23,19,5,0,1,4,13,11,28.5,0.459,58,109,417,184
4,4,13,6540,17,15,19,9,0,2,11,25,11.81,0.4607,58,113,416,181
4,4,14,6600,30,19,16,1,0,11,17,17,25.5,0.4618,58,116,410,184
4,4,15,6660,11,4,5,17,1,7,19,16,7.89,0.4663,57,122,410,179
4,4,16,6720,4,1,0,6,0,3,17,16,9.92,0.4687,56,125,411,176
4,4,17,6780,10,4,7,5,0,6,23,20,5.96,0.4718,56,126,419,167
4,4,18,6840,8,7,2,18,0,1,16,23,3.0,0.4736,58,125,423,162
4,4,19,6900,2,2,3,9,0,0,10,10,29.66,0.4714,59,123,416,170
4,4,20,6960,3,0,4,7,0,3,16,10,35.0,0.4672,58,119,415,176
4,4,21,7020,6,5,0,10,0,1,17,17,15.0,0.4661,58,118,413,179
4,4,22,7080,0,0,1,7,0,0,12,6,29.0,0.4646,59,119,406,184
4,4,23,7140,0,0,0,1,0,0,11,13,24.12,0.4603,57,115,407,189
4,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4603,57,115,407,189
4,5,1,7260,0,0,0,0,1,0,0,0,0.0,0.4612,58,115,406,189
4,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4612,58,115,406,189
4,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4612,58,115,406,189
4,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4612,58,115,406,189
4,5,5,7500,0,0,0,0,0,0,0,0,0.0,0.4614,58,115,406,189
4,5,6,7560,0,0,2,0,0,0,0,0,0.0,0.4615,58,115,406,189
4,5,7,7620,1,1,1,0,1,0,0,0,0.0,0.4627,59,115,406,188
4,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4627,59,115,406,188
