rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall
0.5965362,0.21192466,0.14731352,1.0,0.8127273,0.11940298,0.04477612,0.12180878,0.084134005,0.045840945,0.023016125
0.59140474,0.22507139,0.1476684,1.0,0.8963636,0.14925373,0.05970149,0.12589476,0.09156199,0.050951496,0.02372393
0.5849904,0.22744656,0.14947037,1.0,0.8818182,0.13432837,0.05970149,0.13588755,0.09852661,0.06074181,0.026348608
0.56703013,0.20397535,0.15680507,0.98125,0.9727273,0.104477614,0.07462686,0.13498676,0.104820535,0.05762501,0.027408144
0.5439384,0.20906243,0.14549874,1.0,0.9030303,0.104477614,0.05970149,0.15920153,0.10688424,0.07480167,0.029094085
0.5157152,0.21348271,0.12765884,1.0,0.85866666,0.11940298,0.04477612,0.13721319,0.14198865,0.055573806,0.03505582
0.5016036,0.20231579,0.10698063,1.0,0.8466667,0.104477614,0.029850746,0.13052906,0.1284194,0.043368604,0.027815707
0.4733804,0.18151905,0.09832426,0.97692305,0.745,0.08955224,0.029850746,0.12977545,0.12894179,0.038851254,0.023676544
0.46953174,0.18099882,0.08865433,0.97692305,0.745,0.08955224,0.014925373,0.1317412,0.12389564,0.04079751,0.020407261
0.44387427,0.1781989,0.06939248,0.8902098,0.6666667,0.05970149,0.014925373,0.14192212,0.11605721,0.042111017,0.012992148
0.4964721,0.19587253,0.08524667,0.95384616,0.6846154,0.05970149,0.014925373,0.15496,0.14661656,0.044599567,0.017632255
0.47851187,0.19025582,0.089334056,0.98,0.69,0.08955224,0.014925373,0.1445525,0.17259383,0.03835486,0.032486547
0.48492622,0.19660637,0.086154,1.0,0.6979487,0.08955224,0.014925373,0.1591413,0.18586929,0.019127347,0.029732462
0.4913406,0.20855342,0.096638046,1.0,0.785,0.11940298,0.014925373,0.16238506,0.1848142,0.030505532,0.023969026
0.5426555,0.2314533,0.08993337,1.0,0.7551282,0.14925373,0.0,0.19254921,0.17983058,0.039327078,0.02111377
0.5311097,0.2194051,0.09582454,1.0,0.7392857,0.13432837,0.029850746,0.20006377,0.19425786,0.03081626,0.023155404
0.5144323,0.22278158,0.08542145,1.0,0.6595238,0.14925373,0.029850746,0.2942702,0.20714396,0.052164443,0.02800554
0.5362412,0.23012389,0.09338094,1.0,0.6996732,0.13432837,0.04477612,0.33603293,0.22209442,0.07711175,0.034471497
0.5054522,0.23693343,0.0950176,1.0,0.725098,0.11940298,0.029850746,0.27344447,0.20921281,0.051624868,0.03035239
0.5349583,0.25584882,0.09848237,1.0,0.7352941,0.13432837,0.029850746,0.29786015,0.19182216,0.063559115,0.03281152
0.52341247,0.2375026,0.10375893,1.0,0.81647056,0.08955224,0.014925373,0.2853676,0.21394455,0.055154216,0.03759739
0.5362412,0.2372342,0.09960951,0.9188811,0.81647056,0.07462686,0.0,0.29697126,0.22371656,0.053074665,0.033817023
0.52469534,0.21963468,0.10450213,0.93190473,0.79951924,0.104477614,0.029850746,0.28722146,0.23675029,0.05017517,0.036109947
0.5054522,0.22514406,0.09363836,0.93317306,0.79333335,0.13432837,0.029850746,0.26739156,0.23332281,0.037672896,0.04049231
0.49903783,0.25161383,0.06711149,1.0,0.70625,0.13432837,0.0,0.27335447,0.20292416,0.04590203,0.037110686
0.5259782,0.2595281,0.0762356,1.0,0.70625,0.13432837,0.0,0.259354,0.21204732,0.047597762,0.043422993
0.5144323,0.2430226,0.08025523,1.0,0.71590906,0.13432837,0.014925373,0.25945607,0.20257199,0.048732817,0.04291939
0.5144323,0.2328913,0.08758837,0.98125,0.71,0.104477614,0.014925373,0.24038544,0.19259016,0.04694601,0.04099336
0.5144323,0.23029773,0.07861295,0.9269231,0.6856522,0.104477614,0.029850746,0.22956535,0.17525056,0.03583123,0.04279794
0.51699805,0.23316038,0.073097326,0.9269231,0.6856522,0.11940298,0.029850746,0.20587105,0.14784744,0.036669005,0.038051065
0.56189865,0.23367773,0.10041727,1.0,0.83,0.104477614,0.05970149,0.18241304,0.1503874,0.033090726,0.045376897
0.5875561,0.25170112,0.10158169,1.0,0.76,0.104477614,0.029850746,0.18481652,0.12931205,0.03589429,0.040021252
0.52854395,0.2653634,0.08416668,1.0,0.77428573,0.13432837,0.014925373,0.18330918,0.10494833,0.04559744,0.027184188
0.54137266,0.27061376,0.095009305,1.0,0.81,0.1641791,0.05970149,0.17467742,0.09932454,0.04737557,0.027305327
0.5144323,0.2472035,0.09170757,1.0,0.6666667,0.11940298,0.014925373,0.15890853,0.09219474,0.04147777,0.01835755
0.49518922,0.24701789,0.08383912,1.0,0.64666665,0.11940298,0.029850746,0.14751637,0.08204516,0.03791737,0.014001903
0.5054522,0.24917041,0.088162206,1.0,0.725,0.08955224,0.029850746,0.12959981,0.07761816,0.037518006,0.01834231
0.5028865,0.22312461,0.10320743,1.0,0.79333335,0.08955224,0.014925373,0.12853816,0.081151366,0.044308886,0.02596394
0.4913406,0.21276768,0.09740008,0.9785714,0.7544444,0.07462686,0.014925373,0.10898207,0.07502996,0.037266303,0.023716897
0.5157152,0.2278217,0.10277789,1.0,0.8127273,0.08955224,0.0,0.103205755,0.061090164,0.041007984,0.022554355
0.5272611,0.23166034,0.10745231,0.9785714,0.76944447,0.104477614,0.014925373,0.103433885,0.061284132,0.040313922,0.015250102
0.5721616,0.26211593,0.11812564,1.0,0.8,0.13432837,0.029850746,0.08944508,0.054070935,0.030095903,0.016338589
0.6003849,0.26784885,0.122689754,1.0,0.7974359,0.17910448,0.029850746,0.0830751,0.052457944,0.033465385,0.01731938
0.5875561,0.24882475,0.12223071,1.0,0.8116071,0.17910448,0.029850746,0.06876281,0.04863519,0.0251226,0.017567981
0.57087874,0.23786369,0.12424202,1.0,0.8116071,0.1641791,0.029850746,0.05953802,0.04820211,0.019632649,0.018757032
0.5606158,0.24662355,0.108373895,1.0,0.79951924,0.1641791,0.029850746,0.061079953,0.043087468,0.019070175,0.015465802
0.4720975,0.1897178,0.11155696,1.0,0.825,0.11940298,0.04477612,0.1181829,0.05059588,0.05490491,0.019942984
0.4631174,0.18578148,0.10598931,0.9230769,0.85,0.11940298,0.04477612,0.11650499,0.03611008,0.053930104,0.015286463
0.45028865,0.1763031,0.10074111,0.9230769,0.7,0.13432837,0.04477612,0.09241725,0.028133843,0.039272036,0.010922439
0.46183452,0.18949611,0.09876409,0.9230769,0.6888889,0.14925373,0.04477612,0.09662667,0.02509299,0.04777633,0.010309833
0.50032073,0.14576875,0.111294076,0.91439396,0.6846154,0.07462686,0.04477612,0.08895017,0.01914392,0.057881866,0.008369435
0.48877487,0.1443825,0.10787448,0.91439396,0.74615383,0.07462686,0.029850746,0.08203422,0.020331455,0.055837348,0.008327652
0.49005774,0.13655718,0.11700485,0.91439396,0.8230769,0.07462686,0.04477612,0.066277996,0.01852785,0.048218817,0.008981279
0.487492,0.12964272,0.11630505,0.9030303,0.78333336,0.05970149,0.04477612,0.051626515,0.013204488,0.040797558,0.0064986297
0.52341247,0.12726918,0.12223556,0.9230769,0.7684524,0.07462686,0.029850746,0.06154793,0.040011644,0.049761917,0.011309634
0.56703013,0.104609974,0.14956623,0.8034965,0.8333333,0.04477612,0.029850746,0.10690445,0.043951843,0.07528352,0.008278835
0.59525335,0.117600426,0.15387173,0.86713284,0.85,0.05970149,0.029850746,0.14708936,0.06524957,0.08917126,0.016385492
0.5311097,0.16076647,0.12991415,0.9188811,0.82708335,0.07462686,0.029850746,0.09141418,0.04013049,0.050838564,0.011883248
0.5400898,0.15690579,0.1365105,0.95384616,0.88714284,0.05970149,0.05970149,0.09755922,0.047025695,0.054712176,0.014777059
0.5477871,0.16216928,0.13548075,0.97692305,0.86964285,0.07462686,0.04477612,0.093570076,0.04751818,0.051290676,0.014322758
0.53367543,0.14919937,0.13619626,0.90615386,0.86964285,0.05970149,0.04477612,0.096548595,0.050001316,0.050167702,0.015148966
0.5195638,0.15023361,0.12619373,0.9071795,0.85,0.05970149,0.04477612,0.10950349,0.04854701,0.05246991,0.015785744
0.53239256,0.15541756,0.12843284,0.95384616,0.85,0.05970149,0.04477612,0.12190771,0.05208939,0.056415413,0.016903084
0.60295063,0.19383992,0.13830917,0.9823529,0.840625,0.104477614,0.04477612,0.11306519,0.048417192,0.071541026,0.015222686
0.6170622,0.20218384,0.13522519,0.9357466,0.82708335,0.08955224,0.029850746,0.12177364,0.04799648,0.07505378,0.01485626
0.62732524,0.19825524,0.13463211,0.9188811,0.8725,0.07462686,0.029850746,0.12300839,0.045733422,0.0727004,0.013524963
0.6388711,0.19721493,0.13985452,0.9108597,0.88472223,0.05970149,0.04477612,0.12488293,0.04996097,0.07168992,0.0148461
0.6465683,0.2065164,0.13841996,0.97692305,0.88222224,0.08955224,0.04477612,0.13337111,0.051085502,0.07454844,0.014529124
0.6658114,0.21410526,0.14602765,0.9823529,0.894375,0.07462686,0.05970149,0.13878609,0.058479182,0.07619495,0.015509658
0.66966003,0.2196748,0.1475851,0.9625,0.894375,0.05970149,0.05970149,0.14263318,0.06309763,0.076429546,0.016107323
0.5721616,0.22937985,0.12184921,1.0,0.8925,0.08955224,0.05970149,0.13223629,0.06292777,0.06907213,0.01851607
0.55805004,0.22479671,0.11430123,1.0,0.9,0.08955224,0.07462686,0.13523567,0.061756097,0.06910178,0.019469023
0.53239256,0.20935434,0.11616217,0.97,0.88714284,0.07462686,0.05970149,0.13437584,0.06545083,0.06873145,0.021940818
0.5144323,0.2137669,0.107171975,0.9625,0.8127273,0.05970149,0.04477612,0.1523903,0.07316594,0.08275953,0.023876889
0.55291855,0.23193154,0.114939556,1.0,0.86964285,0.07462686,0.04477612,0.16995426,0.08879098,0.09168276,0.024211245
0.5388069,0.22401261,0.11170165,0.98,0.875,0.08955224,0.029850746,0.13389021,0.091904126,0.06548186,0.026665779
0.6042335,0.26114234,0.11614034,0.97692305,0.82857144,0.08955224,0.014925373,0.09299146,0.108421005,0.034051284,0.022125911
0.6042335,0.27676123,0.103285044,1.0,0.7392857,0.08955224,0.0,0.09919134,0.0974228,0.037066206,0.013282196
0.62347656,0.27775997,0.11759055,1.0,0.7777778,0.08955224,0.0,0.10260495,0.11224468,0.038454935,0.019340247
0.61449647,0.280834,0.12194773,1.0,0.8333333,0.14925373,0.029850746,0.11223433,0.11096766,0.0462873,0.018125141
0.5760103,0.26526937,0.119677946,1.0,0.8333333,0.13432837,0.029850746,0.12877963,0.1077186,0.04571496,0.018171417
0.5760103,0.2759535,0.11168438,1.0,0.76,0.17910448,0.014925373,0.1331792,0.1047439,0.05199584,0.017053347
0.5760103,0.27549055,0.115185164,1.0,0.7725,0.17910448,0.014925373,0.13111794,0.108290434,0.050129782,0.016600383
0.5965362,0.2770198,0.13240112,1.0,0.8,0.1641791,0.014925373,0.13960652,0.12566476,0.049987584,0.02486541
0.58114177,0.2605232,0.13545893,1.0,0.80875,0.13432837,0.014925373,0.1569566,0.1335201,0.0628789,0.030275755
0.57087874,0.255945,0.12839577,1.0,0.8020833,0.08955224,0.029850746,0.15796274,0.13041644,0.057576947,0.02805643
0.5593329,0.24384572,0.12216674,0.9785714,0.8325,0.104477614,0.029850746,0.15039247,0.12051739,0.051406622,0.025854196
0.5503528,0.24635112,0.117027245,1.0,0.785,0.08955224,0.029850746,0.14200722,0.11734435,0.038358137,0.021452922
0.55676717,0.2694829,0.11250481,1.0,0.79333335,0.13432837,0.029850746,0.15998739,0.10987632,0.04857873,0.021665558
0.55805004,0.2653439,0.1238667,1.0,0.8323077,0.13432837,0.029850746,0.16053244,0.115573026,0.047705352,0.02515561
0.57729316,0.2876527,0.12896882,1.0,0.785,0.14925373,0.029850746,0.15842439,0.12123616,0.04840832,0.02516624
0.54906994,0.28682038,0.10618624,1.0,0.7431818,0.1641791,0.029850746,0.15125465,0.10236533,0.047769338,0.02443057
0.5593329,0.28881112,0.11477295,1.0,0.75,0.17910448,0.029850746,0.15500085,0.105617344,0.048555892,0.02657339
0.53752404,0.2785341,0.111160174,1.0,0.7392857,0.14925373,0.04477612,0.16082336,0.090427876,0.052168578,0.027079353
0.49390635,0.26206985,0.11996204,1.0,0.88166666,0.19402985,0.05970149,0.20067476,0.09200261,0.08130213,0.028407382
0.48364335,0.24034101,0.10639412,1.0,0.7977273,0.1641791,0.014925373,0.17929511,0.086835794,0.073039606,0.023263501
0.5016036,0.24718702,0.104967766,1.0,0.7977273,0.11940298,0.029850746,0.18679127,0.083627835,0.07442641,0.021758797
0.4862091,0.221853,0.10267328,1.0,0.78939396,0.104477614,0.014925373,0.17303583,0.0835478,0.064972214,0.018978978
0.49262348,0.2237896,0.10885402,1.0,0.82878786,0.104477614,0.014925373,0.1765973,0.08494475,0.06584008,0.024418844
0.487492,0.21917842,0.098103665,1.0,0.77272725,0.08955224,0.029850746,0.17581566,0.07239158,0.0645249,0.019247673
0.46183452,0.21850969,0.10268535,0.9785714,0.78333336,0.08955224,0.04477612,0.16790755,0.0872294,0.07228577,0.03380683
0.4631174,0.23141235,0.10201345,1.0,0.80151516,0.13432837,0.04477612,0.17473742,0.089708604,0.08279416,0.034955457
0.46824887,0.23624758,0.09252644,1.0,0.7626263,0.11940298,0.029850746,0.17317519,0.08918779,0.08549602,0.0315936
0.48236048,0.23446336,0.089815356,0.93190473,0.7626263,0.104477614,0.04477612,0.17487146,0.07727042,0.0834153,0.027178356
0.45798588,0.21757177,0.08734505,0.98,0.72727275,0.11940298,0.029850746,0.16702187,0.073132224,0.086568624,0.02709814
0.51699805,0.25061256,0.10640655,1.0,0.77521366,0.17910448,0.029850746,0.09871097,0.057620108,0.024592277,0.02255511
0.5016036,0.24809721,0.096452445,1.0,0.77521366,0.14925373,0.014925373,0.08981675,0.049319804,0.022725068,0.01867074
0.5195638,0.2507364,0.10298052,1.0,0.77521366,0.14925373,0.029850746,0.085241266,0.04751688,0.022454526,0.018874045
0.52469534,0.25153095,0.11024423,1.0,0.82564104,0.1641791,0.029850746,0.08293143,0.047549322,0.028346008,0.021118945
0.5259782,0.2339303,0.118896715,1.0,0.79333335,0.14925373,0.014925373,0.05941392,0.033140704,0.024121312,0.012590114
0.52469534,0.23516813,0.10981618,0.98,0.79571426,0.14925373,0.014925373,0.054244865,0.024746738,0.0225734,0.008770359
0.52469534,0.22987565,0.112614386,0.91439396,0.79571426,0.13432837,0.014925373,0.048314326,0.028414756,0.01893006,0.011430308
0.5221296,0.23049983,0.11367948,0.975,0.8127273,0.13432837,0.014925373,0.04914906,0.025554473,0.020205565,0.011183995
0.54650414,0.2181948,0.116658084,0.91439396,0.825,0.08955224,0.04477612,0.06910818,0.045144297,0.036996357,0.019863145
0.53239256,0.22521618,0.11107505,1.0,0.8368421,0.11940298,0.029850746,0.05795146,0.025570715,0.030958284,0.009666123
0.54137266,0.21618299,0.11492232,0.975,0.86964285,0.104477614,0.029850746,0.043207683,0.021151304,0.024423815,0.0058756587
0.55291855,0.22731015,0.11716279,1.0,0.86964285,0.08955224,0.04477612,0.044631455,0.015836475,0.024136025,0.0065683154
0.51699805,0.14167549,0.13966379,0.8423077,0.88714284,0.04477612,0.05970149,0.05827859,0.013713071,0.035445027,0.0059713363
0.50801796,0.14676286,0.13492844,0.8902098,0.88714284,0.05970149,0.05970149,0.0705902,0.011513201,0.050354,0.005257329
0.5144323,0.1498258,0.13969621,0.9727273,0.88714284,0.07462686,0.05970149,0.06783842,0.009199194,0.05289662,0.004558934
0.5144323,0.15034121,0.13777421,0.92897725,0.88714284,0.07462686,0.05970149,0.049410075,0.00662885,0.0392934,0.0033373157
0.50032073,0.13416983,0.14434174,0.8902098,0.88714284,0.05970149,0.05970149,0.03736947,0.006439672,0.032055475,0.0028144366
0.5439384,0.13550982,0.15418372,0.90384614,0.875,0.05970149,0.029850746,0.049323794,0.006756568,0.04594485,0.0031896667
0.7530468,0.114167325,0.18962583,0.8432692,0.82878786,0.04477612,0.04477612,0.17982984,0.012087655,0.13436018,0.00474988
0.75946116,0.11262806,0.19193105,0.8432692,0.82878786,0.04477612,0.04477612,0.20703119,0.01667373,0.13806374,0.004744333
0.7645927,0.115910865,0.1905226,0.8870192,0.82878786,0.05970149,0.04477612,0.1990872,0.015852265,0.12658814,0.0047400403
0.6747915,0.16036299,0.17163382,0.97692305,0.8208333,0.07462686,0.014925373,0.116866365,0.018612634,0.07669172,0.0020097
0.6786401,0.16118355,0.17224872,0.97692305,0.8208333,0.07462686,0.014925373,0.12425005,0.020841632,0.08002427,0.002441715
0.68505454,0.16838421,0.17313887,1.0,0.8208333,0.104477614,0.014925373,0.14169316,0.024622919,0.089708775,0.003594117
0.6876203,0.16869764,0.17668293,1.0,0.8625,0.104477614,0.014925373,0.1572053,0.029790357,0.097952716,0.0046968358
0.6824888,0.16333777,0.17567748,1.0,0.8625,0.08955224,0.014925373,0.17231679,0.040174738,0.10419579,0.0061661424
0.6876203,0.1705031,0.1755474,1.0,0.8333333,0.104477614,0.014925373,0.18496479,0.046963662,0.11088457,0.009822195
0.6055164,0.17979886,0.15958351,1.0,0.83355266,0.11940298,0.014925373,0.23428276,0.04256436,0.16863824,0.008120865
0.6042335,0.17805378,0.16029401,1.0,0.8432692,0.104477614,0.014925373,0.24159682,0.044191703,0.17048459,0.009264522
0.60166776,0.17588384,0.15858987,1.0,0.8432692,0.104477614,0.014925373,0.24507087,0.04483735,0.17259009,0.008233235
0.5965362,0.1725257,0.15670556,1.0,0.8432692,0.104477614,0.014925373,0.2500047,0.04558058,0.17264305,0.008159706
0.5965362,0.17388406,0.15942435,1.0,0.875,0.104477614,0.029850746,0.25768146,0.049108736,0.17545216,0.01037859
0.6042335,0.17815289,0.1637583,1.0,0.875,0.104477614,0.029850746,0.2638501,0.05407134,0.17838258,0.012077142
0.60295063,0.18150349,0.16221957,1.0,0.8725,0.104477614,0.029850746,0.27297455,0.05548892,0.18265946,0.012866262
0.6055164,0.1827508,0.16356501,1.0,0.8725,0.104477614,0.029850746,0.25067443,0.060391787,0.18479006,0.01553844
0.60679924,0.18282695,0.16214643,1.0,0.8525,0.104477614,0.029850746,0.25536463,0.060901023,0.1862029,0.014562546
0.6119307,0.18401684,0.16304272,1.0,0.8525,0.104477614,0.029850746,0.26238066,0.06315421,0.1883112,0.014588531
0.5965362,0.26156822,0.1288045,1.0,0.76346153,0.1641791,0.014925373,0.10037258,0.14718907,0.057307232,0.057475384
0.59012187,0.2590662,0.12597387,1.0,0.76346153,0.1641791,0.014925373,0.10090179,0.14712468,0.05824331,0.055548318
0.5747274,0.2488841,0.12627031,1.0,0.825,0.14925373,0.014925373,0.102921486,0.15136586,0.057701167,0.056769937
0.56189865,0.25405088,0.11873243,1.0,0.76029414,0.14925373,0.029850746,0.110668555,0.14940308,0.060301054,0.059408896
0.56703013,0.2629007,0.12440729,1.0,0.76029414,0.17910448,0.04477612,0.11910865,0.15874806,0.06839909,0.06449969
0.54906994,0.24350256,0.11835245,1.0,0.7738562,0.13432837,0.014925373,0.111257136,0.16542315,0.05941604,0.06544604
0.5311097,0.21837881,0.12965311,1.0,0.85,0.13432837,0.04477612,0.16153356,0.08153015,0.10096304,0.02485912
0.5439384,0.2242657,0.12683447,0.98,0.85384613,0.14925373,0.04477612,0.13733809,0.08416551,0.070459366,0.021091897
0.5439384,0.21070167,0.12888387,0.93190473,0.85384613,0.11940298,0.04477612,0.12664886,0.08219263,0.061103497,0.018224739
0.54137266,0.1978713,0.13168415,0.98,0.85384613,0.104477614,0.04477612,0.11670251,0.08525375,0.053947993,0.018603336
0.5067351,0.20119396,0.1307867,0.90909094,0.7907692,0.104477614,0.04477612,0.1603383,0.105852135,0.09092629,0.02559457
0.5259782,0.22697468,0.12618598,0.98,0.77521366,0.1641791,0.04477612,0.17672798,0.10654147,0.09754272,0.023793735
0.51186657,0.21825247,0.12381947,0.98,0.77521366,0.14925373,0.029850746,0.17914194,0.11240199,0.09819263,0.019094063
0.5208467,0.22158672,0.1366916,1.0,0.81666666,0.13432837,0.029850746,0.18601176,0.12941907,0.10173554,0.023474973
0.56189865,0.24566752,0.13614279,1.0,0.79333335,0.1641791,0.029850746,0.111149326,0.12878692,0.039159678,0.020678727
0.54650414,0.2412245,0.12735909,1.0,0.79333335,0.1641791,0.014925373,0.11119356,0.11952274,0.036800306,0.012413029
0.52854395,0.22795303,0.11209869,0.97692305,0.7587302,0.11940298,0.014925373,0.10186143,0.10853795,0.030091494,0.002950554
0.5311097,0.22127876,0.11436522,0.9188811,0.7777778,0.104477614,0.014925373,0.09152979,0.10946315,0.027214192,0.0032867354
0.5695959,0.24900976,0.1252889,0.98,0.79333335,0.13432837,0.014925373,0.098675676,0.113125876,0.032770917,0.0063888873
0.5606158,0.2515214,0.1201091,1.0,0.8060606,0.11940298,0.014925373,0.10313807,0.10437586,0.031628847,0.0058617615
0.50801796,0.23176624,0.11521904,1.0,0.8127451,0.13432837,0.029850746,0.13611937,0.116225824,0.034230962,0.009365862
0.4964721,0.2066846,0.117570125,0.98125,0.8127451,0.104477614,0.029850746,0.12128575,0.12686165,0.025213854,0.012782595
0.51186657,0.20786375,0.13004018,1.0,0.86764705,0.13432837,0.029850746,0.11255491,0.13640727,0.025065186,0.02196956
0.5093008,0.22247648,0.11405701,1.0,0.79333335,0.104477614,0.029850746,0.12225797,0.12739348,0.026258929,0.020784743
0.5182809,0.2038199,0.1126291,1.0,0.8323077,0.07462686,0.029850746,0.12345515,0.1324083,0.043787193,0.021181554
0.4913406,0.18365942,0.107809484,0.8793651,0.7947826,0.04477612,0.04477612,0.11558327,0.12204023,0.037510715,0.023373788
0.49518922,0.17616898,0.112449095,0.87606835,0.8,0.04477612,0.04477612,0.11085368,0.12734479,0.03800688,0.026693547
0.49775496,0.19492774,0.09031823,0.9727273,0.7157895,0.07462686,0.029850746,0.12884654,0.10505237,0.04283105,0.0172521
0.4733804,0.17911686,0.09032975,0.9236111,0.6666667,0.05970149,0.029850746,0.1565462,0.097610965,0.067762926,0.013613426
0.47594613,0.18566859,0.07909066,0.9361111,0.64666665,0.07462686,0.029850746,0.15220983,0.08046856,0.06750931,0.01007184
0.45926875,0.1723377,0.085555844,0.98,0.73151517,0.07462686,0.029850746,0.14394648,0.123258926,0.06926657,0.022846065
0.47081462,0.17577289,0.08841506,0.98,0.7090909,0.07462686,0.029850746,0.13915315,0.11656042,0.072939,0.023602081
0.45542014,0.1818786,0.08179223,0.93125,0.7090909,0.07462686,0.029850746,0.13821223,0.11256368,0.076994404,0.02769995
0.5426555,0.20661674,0.10951339,0.98125,0.79571426,0.104477614,0.014925373,0.081458405,0.07650087,0.03897938,0.020924855
0.53752404,0.198419,0.10620555,0.92897725,0.76428574,0.08955224,0.0,0.07389803,0.07334957,0.035938762,0.01530656
0.52341247,0.1953034,0.10586256,0.97692305,0.7587302,0.104477614,0.0,0.07206873,0.07077487,0.03317229,0.011505555
0.5221296,0.19351116,0.11133585,0.97,0.7587302,0.07462686,0.0,0.06281993,0.068666235,0.026873766,0.013322735
0.50416934,0.19695617,0.10916721,0.97692305,0.71,0.104477614,0.014925373,0.041306116,0.0672205,0.015934462,0.014805811
0.477229,0.2098865,0.07660735,0.90636367,0.6666667,0.07462686,0.014925373,0.08594538,0.050558534,0.045268267,0.0080417255
0.466966,0.19201775,0.06993093,0.8793651,0.6333333,0.04477612,0.014925373,0.07339127,0.03884669,0.04180636,0.0027388849
0.48492622,0.19825946,0.07305217,0.9030303,0.65416664,0.05970149,0.014925373,0.057874065,0.032117873,0.032978587,0.00282532
0.5016036,0.21938625,0.079762734,0.94357145,0.6666667,0.08955224,0.014925373,0.06394391,0.033297513,0.03840625,0.004477616
0.53239256,0.21178828,0.10487205,0.9230769,0.76,0.08955224,0.014925373,0.03868342,0.026987901,0.020670684,0.0041910573
0.5439384,0.21560192,0.12211628,0.97692305,0.89,0.11940298,0.05970149,0.05690159,0.036943864,0.03481366,0.008151773
0.5311097,0.21113537,0.12012795,0.97692305,0.89,0.104477614,0.05970149,0.05580231,0.034297574,0.03176721,0.006219574
0.52341247,0.21306111,0.111753464,0.9230769,0.84,0.08955224,0.04477612,0.04397995,0.029974112,0.02636327,0.0043258076
0.5298268,0.20508464,0.108624615,0.9188811,0.8,0.07462686,0.014925373,0.028042492,0.02516899,0.020670116,0.0015719105
0.5542014,0.21357006,0.12603754,0.9269231,0.8323077,0.08955224,0.029850746,0.030198948,0.037054673,0.018683529,0.007926064
0.5747274,0.15040232,0.15053369,0.9030303,0.88,0.05970149,0.05970149,0.027780443,0.03943087,0.017458757,0.008293787
0.5554843,0.15101,0.14085375,0.9030303,0.8233333,0.05970149,0.04477612,0.018636905,0.0324338,0.015622347,0.0064706076
0.56189865,0.15253384,0.1420905,0.9030303,0.80956936,0.05970149,0.029850746,0.016680341,0.025243422,0.015310199,0.0037370047
0.5760103,0.15520674,0.14286365,0.86964285,0.84444445,0.04477612,0.04477612,0.010905695,0.022835113,0.011512955,0.0036765274
0.58114177,0.15973079,0.14295264,0.8833333,0.84444445,0.05970149,0.04477612,0.009580081,0.020201653,0.0087133115,0.0037539066
0.5798589,0.15570821,0.13916963,0.8833333,0.8103704,0.05970149,0.014925373,0.0085648615,0.0147081325,0.008094268,0.002332658
0.5875561,0.16081907,0.148879,0.90909094,0.8103704,0.08955224,0.014925373,0.009943038,0.019784639,0.009940775,0.0042685806
0.69788325,0.2772142,0.14010331,1.0,0.91066664,0.13432837,0.05970149,0.13182537,0.11339593,0.05512059,0.046212338
0.73123795,0.29137227,0.13810407,1.0,0.8808421,0.17910448,0.05970149,0.10088194,0.09508368,0.04783088,0.03735112
0.70942914,0.28028193,0.14022894,1.0,0.8331384,0.1641791,0.029850746,0.08927002,0.09059373,0.043395184,0.030493643
0.62732524,0.25251123,0.124012046,1.0,0.83076924,0.14925373,0.029850746,0.20392057,0.08134516,0.109637074,0.023700451
0.6581142,0.25564578,0.13850668,1.0,0.85714287,0.14925373,0.04477612,0.20915394,0.08433101,0.10063527,0.02949275
0.6747915,0.26246253,0.137251,1.0,0.85714287,0.1641791,0.029850746,0.20768917,0.08740872,0.09500137,0.026256962
0.6670943,0.2533482,0.13638866,1.0,0.8357143,0.13432837,0.029850746,0.19491391,0.09298336,0.08679494,0.02418608
0.67735726,0.2619618,0.14073312,1.0,0.86964285,0.14925373,0.04477612,0.19609375,0.10720839,0.08106849,0.027841158
0.6747915,0.28433332,0.15292563,1.0,0.9033333,0.14925373,0.05970149,0.16840242,0.12639986,0.07305213,0.0346042
0.68890315,0.29405972,0.16074157,1.0,0.9033333,0.14925373,0.05970149,0.1794695,0.12916712,0.076501556,0.036998827
0.6747915,0.28340656,0.16541633,1.0,0.8965766,0.14925373,0.05970149,0.18272753,0.13237569,0.07678587,0.03939156
0.6388711,0.27851573,0.1433354,1.0,0.8666667,0.13432837,0.029850746,0.19127536,0.11704715,0.07824973,0.027026247
0.6414368,0.25658453,0.15233088,1.0,0.88222224,0.08955224,0.04477612,0.19030823,0.120001,0.07238457,0.03050411
0.6221937,0.27405396,0.13491265,1.0,0.88011366,0.11940298,0.05970149,0.10998126,0.11729872,0.03088392,0.028283428
0.60166776,0.26745057,0.11963431,1.0,0.8127273,0.11940298,0.029850746,0.10879012,0.10804279,0.026408643,0.024785243
0.62475944,0.27723676,0.13182329,1.0,0.8423077,0.13432837,0.029850746,0.114664115,0.11634644,0.028709836,0.026103348
0.60679924,0.2730147,0.11658258,1.0,0.84,0.13432837,0.04477612,0.13466154,0.10799971,0.027623665,0.029174473
0.54650414,0.24742526,0.10851924,1.0,0.80875,0.11940298,0.014925373,0.16069499,0.10648503,0.029505799,0.023563558
0.55676717,0.24348207,0.11580144,1.0,0.80875,0.08955224,0.014925373,0.17733397,0.116481975,0.038481515,0.020890847
