Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,anticipated_demand_shortfall,squared_starvation_penalty,squared_congestion_penalty
5193,11025.428156797072,V0,S34,S40,0,7,-195.50323476723486,0.5829772012528736,0.017448292884294447,0.22112842173419744,0.16334319733947572
5193,11034.113607714284,V0,S40,S44,8,0,-185.812356799402,10.84853481736252,0.012324452623010101,0.2229169731124441,0.14966357858134932
5193,11043.871153981903,V0,S44,S37,9,0,-182.5204811537031,4.408480654662583,0.005864328297817442,0.2409164789748999,0.13721863372326645
5193,11052.726327868933,V0,S37,S51,3,0,-190.06283754652543,-5.6452396260525575,0.006264362643793852,0.25190485356770853,0.14235242786178043
5193,11061.899360076382,V0,S51,S29,0,0,-187.3336631804358,2.5073674867948057,0.005600476499770287,0.2270475952707451,0.1509667142870631
5193,11072.466550941104,V0,S29,S14,0,14,-187.63982939029552,-1.8318836134413914,0.00484580227054166,0.22573824613691132,0.15218796443417218
5193,11085.877286634613,V0,S14,S7,0,3,-186.02805810389884,-1.2264900607799518,0.005149374082771362,0.22139798777835007,0.15201145538991706
5193,11103.853877517631,V0,S7,S31,13,0,-199.7472276658374,-18.820735776012782,0.009226316453568383,0.24224845832166356,0.1603137561346105
5193,11120.062355445158,V0,S31,S28,4,0,-204.57073436078264,-8.86205364117771,0.005787726714454042,0.23957205250238142,0.1690539040407597
5193,11134.242695069348,V0,S28,S55,0,0,-213.14152056479273,-6.431278567875438,0.002808749518429599,0.23719842236296315,0.1828705086809067
5193,11151.2752777299,V0,S55,S17,0,16,-206.0587339857199,3.149423586890549,0.0022640224498811663,0.23260797406431324,0.1752283257828807
5193,11170.848148972565,V0,S17,S37,0,4,-204.2603958238234,1.1379975541079261,0.0032059465053791807,0.2283395227150102,0.17464553877611805
5193,11185.562351689885,V0,S37,S31,19,0,-195.31908974548284,9.493475706012703,0.005631684658823415,0.23269135763260512,0.15940957014815016
5193,11200.868490818708,V0,S31,S54,1,0,-197.09456732793558,-1.912773518056298,0.0041989385288510005,0.22358469809212236,0.16671564464795705
5193,11210.070386385863,V0,S54,S56,0,12,-195.81381864315753,3.240498927390206,0.008312763627136007,0.2134180711211229,0.16922762471270958
5193,11220.774193317571,V0,S56,S65,0,5,-186.628628165878,11.066979156160386,0.007830453431571497,0.2190894342694717,0.15350967854963551
5193,11236.342200650412,V0,S65,S2,13,0,-170.51590718641538,17.809243982603903,0.0069112261873139165,0.20237125240413567,0.13921801105392942
5193,11246.903184784907,V0,S2,S32,4,0,-176.08288023004508,-3.8186980860857886,0.007507021707372408,0.18712925690508259,0.15458127405309635
5193,11262.0291395657,V0,S32,S3,0,12,-173.0184622815869,4.79703566710981,0.008238998792434,0.18225675371825964,0.15253785046891852
5193,11272.017787897445,V0,S3,S12,0,8,-171.1958628730929,2.8315887480118533,0.008863165746664696,0.1851625614869469,0.14840886628330718
5193,11941.317501042085,V0,D0,S31,0,0,-216.253736307492,-81.4970496630144,0.03897636548354995,0.251840446362358,0.17360851443359712
5193,11960.792514917375,V0,S31,S60,13,0,-228.18289839784455,-15.68378869017107,0.0401168882782543,0.2643558100488398,0.18395486351023543
5193,11971.186356755696,V0,S60,S30,4,0,-237.80479623087336,-9.227025907242876,0.04389593067050225,0.2561722604710488,0.20093242123837451
5193,11977.959077576439,V0,S30,S65,0,8,-243.14807029130284,-3.9012656442962736,0.03792379406502339,0.25007558539640795,0.21256600262410782
5193,11986.285039063423,V0,S65,S7,0,9,-241.77757803378128,1.0928026474046817,0.03203676776694194,0.24467047029116948,0.21435814371037196
5193,11997.353965896102,V0,S7,S43,0,0,-258.654314990815,-16.99145848754179,0.03626691279813989,0.27512581773008293,0.2223132996058425
5193,12011.25615886337,V0,S43,S29,14,0,-254.20176352391178,5.315720165756261,0.03465826701520002,0.2889699387613599,0.20938752081558454
5193,12027.142707030029,V0,S29,S54,6,0,-258.1830335472441,-3.406693632812278,0.021235849034109543,0.2895085415656267,0.21714429645398128
5193,12034.571102229087,V0,S54,S26,0,0,-264.4412671565839,-7.309078869274401,0.0269242766722529,0.2690011203827438,0.23517570713110805
5193,12043.296456388176,V0,S26,S15,0,16,-256.83504168481574,10.184722943166719,0.022841658789728988,0.2544121821710823,0.23239461851010543
5193,12057.099424331644,V0,S15,S33,0,4,-236.48772667473952,21.69868742649942,0.011583964507208768,0.25481703640502273,0.20545168956914422
5193,12065.801069412397,V0,S33,S4,12,0,-225.90827031727702,11.112294244656937,0.009419240303303489,0.25862554457944287,0.18902307526879747
5193,12076.830116795056,V0,S4,S54,8,0,-215.07473632759576,8.57179291615185,0.013039407297811964,0.263774784523422,0.17051974524075136
5193,12088.94355706773,V0,S54,S27,0,0,-210.35130142686694,6.817707155829908,0.011654892014591241,0.2374562243305373,0.17719318997258976
5193,12096.531084033382,V0,S27,S7,0,12,-203.54631973039662,7.8336484645203655,0.016614180212065493,0.21841012828017686,0.17617409432679915
5193,12112.924264220954,V0,S7,S25,0,8,-206.87119761460252,-5.263158219565696,0.02329843567112321,0.22689635568259905,0.17547496654407824
5193,12123.902550036384,V0,S25,S55,0,0,-203.66267230463546,1.2497136467613075,0.021167757022950297,0.24047980087130658,0.1645545708963179
5193,12142.340095560297,V0,S55,S59,12,0,-184.4290821152222,21.07675668840008,0.016653898846980694,0.2257112013695248,0.1455124990787068
5193,12157.831097963375,V0,S59,S18,8,0,-176.69808318627682,5.701313806024558,0.019283909316222283,0.2157433103491128,0.13909689123676142
5193,12165.759909475824,V0,S18,S34,0,12,-168.07503412943487,10.299566961717886,0.011490338888586754,0.18593818165444095,0.14312036945128037
5193,12180.288758884513,V0,S34,S22,0,8,-167.9711617750322,-1.2230669859303305,0.012086134281816064,0.17230676592785327,0.14965623724972318
5193,12195.148142865159,V0,S22,S2,0,0,-157.3150201670141,11.229994452296154,0.010298748102128132,0.19917242789952827,0.1215450592453537
5193,12199.355737199749,V0,S2,S23,11,0,-151.93145070178966,6.8965483377661485,0.01037251360268334,0.19819731091102627,0.11441370318501617
5193,12210.627546890844,V0,S23,S29,5,0,-158.12006862432926,-5.611371307175375,0.00842624860284974,0.2132291324985959,0.1160406552868633
5193,12227.353607508263,V0,S29,S10,4,0,-148.2657612109473,8.640310776033544,0.010991006948615715,0.20504274974493286,0.10571738529026721
5193,12233.014429545097,V0,S10,S24,0,0,-156.78820538363524,-7.959756066088232,0.01437852813416214,0.19938944215689416,0.11998421961080742
5193,12243.559988810663,V0,S24,S6,0,12,-140.4196572940572,17.78911300369529,0.008775213641219118,0.16131978595264337,0.11676205903504829
5193,12255.93021898371,V0,S6,S49,0,8,-131.85372306654224,9.87564273942786,0.018001530777485203,0.16017805688781556,0.10358916394482207
5193,12273.52871805202,V0,S49,S32,11,0,-122.54737329890644,10.527791107079636,0.017124860716193225,0.16693149644375754,0.08723308297427351
5193,12289.883638771365,V0,S32,S3,9,0,-128.43480559291834,-4.607156127075385,0.012083296637423578,0.17126125583181206,0.09430769204670192
5193,12298.37228710311,V0,S3,S1,0,0,-140.4997220928475,-10.658090967107825,0.028410924720691705,0.16448927799075852,0.11182910598140496
5193,12304.999647534005,V0,S1,S22,0,8,-137.30812964872766,3.169136110431566,0.028200980825862927,0.14183466048598772,0.11861253089129802
5193,12324.598245200674,V0,S22,S42,0,10,-128.9344700343839,7.261733989749047,0.016988679024360943,0.13115970358098553,0.11407592982063101
5193,12345.733861495451,V0,S42,S12,0,2,-119.03677913807964,11.085520166275373,0.011575452810615826,0.142479200034963,0.09541768388613657
5193,12360.700234105774,V0,S12,S9,12,0,-121.28428493900896,-2.03820024990452,0.0066388620743815605,0.15946782967778297,0.09103133544644762
5193,12371.158033944326,V0,S9,S16,5,0,-113.7286698722179,8.693589598994947,0.007461627577574815,0.17138883618352413,0.07427217772153807
5193,12383.70556068451,V0,S16,S33,3,0,-123.00355432777546,-9.048030429228774,0.006440264571759747,0.17541095009650123,0.08557396859708753
5193,12389.694134841604,V0,S33,S64,0,0,-135.33544966076636,-10.975004053520095,0.01117541803659093,0.17991347632353052,0.09992627968161576
5193,12395.822849329892,V0,S64,S53,0,6,-144.13701296620061,-8.055466177724952,0.015419752082433692,0.18943286596807649,0.10687702429104874
5193,12406.472457340695,V0,S53,S54,0,14,-161.66592842272257,-17.908376336603794,0.013118847326177055,0.2062937907279987,0.12368267627787259
5193,12418.933494551356,V0,S54,S33,0,0,-186.31200402577997,-27.17287776004335,0.02537520783101579,0.23993070197917632,0.1396099992990202
5193,12425.036572471741,V0,S33,S59,12,0,-176.6400690968051,6.957878380218034,0.019164751263307425,0.24478178266846956,0.12459852881955658
5193,12437.30167393179,V0,S59,S41,8,0,-185.75970839999297,-12.167756023719306,0.02149402679580989,0.22313868869576248,0.14785158086990327
5193,12447.276278354937,V0,S41,S15,0,0,-188.2420077817393,-1.990299017586409,0.01501404265376973,0.21330148531297266,0.15739315659181657
5193,12454.743729502292,V0,S15,S50,0,14,-184.2691784211531,5.817039887234557,0.020966322819228035,0.20657397236284,0.15406154259183166
5193,12469.214382596505,V0,S50,S13,0,6,-193.30737687369023,-14.309403648239766,0.01812920134345586,0.23075992011848473,0.1553216780066945
5193,12490.173617828632,V0,S13,S23,14,0,-195.3374262267698,-7.565634985143049,0.02170397363941713,0.23909820984817043,0.153392995041572
5193,12503.825386440585,V0,S23,S55,6,0,-187.44336999389805,5.374928340054396,0.010724316634225453,0.24851814149764054,0.1394895395352199
5193,12521.04648846485,V0,S55,S39,0,0,-196.06684205986303,-15.46747319459132,0.011620846670901408,0.23986063659790485,0.15583566676307403
5193,12532.610830129157,V0,S39,S49,0,18,-196.5051200813903,-5.559719245714405,0.00939654409251996,0.2239082300496948,0.16476751714829524
5193,12545.450738710331,V0,S49,S51,0,2,-185.335780543113,8.52743463880364,0.0074048852621263666,0.2388009106140093,0.14191487293154628
5193,12556.635621889063,V0,S51,S55,9,0,-179.63286322395544,5.392214906120273,0.0070247112819300074,0.23309018739626924,0.13677025274425872
5193,12569.619139634231,V0,S55,S59,11,0,-172.42491781297477,7.927852526636428,0.0074701386717291466,0.23270481565857182,0.12669787158163429
5193,12584.610142037309,V0,S59,S57,0,0,-175.64237124512454,-2.7766772529526804,0.010179589304091834,0.22927854619311205,0.13247805681292202
5193,12596.588292251643,V0,S57,S17,0,12,-172.72350820190584,0.6481879302345135,0.011904558713844552,0.219267817608351,0.13302110956270838
5193,12614.030146557441,V0,S17,S34,0,8,-167.53822305385742,3.4601948055243668,0.007172241212919206,0.2053732713733351,0.13344357960325642
5193,12626.122437387157,V0,S34,S12,0,0,-161.89448889730244,6.560347303159801,0.005759354971135708,0.20785170360821587,0.12448571251489758
5193,12639.28794714996,V0,S12,S19,12,0,-159.45864112451258,3.326261385640919,0.005191930726712945,0.209017889884571,0.12056839334900145
5193,12649.499410461876,V0,S19,S59,7,0,-153.0394168738911,7.947533248061347,0.008037563074688385,0.2074890070618592,0.11174952992354652
5193,12662.855709874624,V0,S59,S50,1,0,-147.11061756555796,5.395059588476187,0.0013277724148763122,0.19475188581401556,0.11090195747814932
5193,12675.079652640432,V0,S50,S34,0,15,-141.5935345414258,5.929964249503541,0.0011064770546733206,0.17692839919956563,0.11200967311197481
5193,12688.567807188503,V0,S34,S10,0,5,-145.08263423895858,-2.0412532224246434,0.0010213637667901543,0.19098553345668037,0.10997102468725103
5193,12695.925425094305,V0,S10,S32,9,0,-144.03514224644414,2.488852296249007,0.0009929922216424156,0.19797136440942073,0.10501904188734018
5193,12706.674621526287,V0,S32,S3,11,0,-136.31891033154625,9.07810420955093,0.0005787726024820369,0.19821237886583082,0.09406424419851213
5193,12716.16326985803,V0,S3,S56,0,0,-157.67745305980847,-19.786547887733917,0.0004085453925697987,0.21280546541483858,0.11704417326232479
5193,13392.380137389235,V0,D0,S26,0,0,-254.5934341053145,-163.9587654977531,0.043714357607407064,0.29717528013145117,0.20439620371676054
5193,13413.368633868102,V0,S26,S66,0,16,-268.7174814947677,-24.083654124567857,0.037484038896328405,0.2931971168929461,0.227232278091481
5193,13430.012116395512,V0,S66,S54,0,4,-264.867113446624,-5.266054999516712,0.022214655015495483,0.30788967623392777,0.21714096433612795
5193,13440.595553369563,V0,S54,S55,12,0,-224.4379474248719,38.68147319320454,0.01770363271623665,0.0,0.3140730172291734
5193,13450.543272742098,V0,S55,S44,8,0,-223.24983445650324,0.39217171751803903,0.01988821678653208,0.0,0.3120453070911413
5193,13461.384999291058,V0,S44,S59,0,0,-230.44818489965218,-4.89428205344808,0.019167587203432788,0.0,0.3223494808549455
5193,13467.210330027212,V0,S59,S13,0,0,-233.62976986524203,-1.8399903011799665,0.01620563363047212,0.0,0.3273659502575087
5193,13480.036070111419,V0,S13,S7,0,14,-232.97674194096493,2.984882732073487,0.013731664543081133,0.0,0.32687978406479773
5193,13492.14073397308,V0,S7,S64,0,5,-219.6566674284967,11.513210336274057,0.01581978513633782,0.0,0.30768467289823553
5193,13504.96073668686,V0,S64,S60,5,0,-207.9589340551579,7.764883924038372,0.006843135058013824,0.0,0.2927619961323743
5193,13511.414462807945,V0,S60,S59,14,0,-199.6066590490984,6.340835262127001,0.005228813403667428,0.0,0.2812521270543424
5193,13523.569003543165,V0,S59,S60,0,0,-208.6937979292339,-9.005799719799086,0.006309756424811197,0.0,0.2939145896395816
5193,13528.723544278386,V0,S60,S66,0,2,-214.48020935107354,-3.633626380380008,0.011234998152986635,0.0,0.3012076574294597
5193,13533.954430488267,V0,S66,S37,0,12,-216.64791688914787,-1.997777521422904,0.016163077208481605,0.0,0.30339091882430047
5193,13546.02697135088,V0,S37,S52,14,0,-204.6491889377638,11.047180619591842,0.02893863272410006,0.0,0.2841547108089109
5193,13557.207456226608,V0,S52,S46,0,0,-212.22268482673255,-9.461532873484913,0.028564130756928728,0.0,0.294942547543596
5193,13562.262657061254,V0,S46,S49,0,1,-213.88248164569316,-0.5123884517009856,0.027139896696109975,0.0,0.2975300321033411
5193,13571.677552602312,V0,S49,S55,1,0,-211.54811358155777,4.450335425823994,0.042758248056774015,0.0,0.29145229096345615
5193,13583.214210275863,V0,S55,S56,0,0,-206.89270200297827,5.720146658360392,0.03151757381042979,0.0,0.2868756662188972
5193,13587.2472010495,V0,S56,S3,0,5,-214.2540264677101,-6.223993306746479,0.03504978958531525,0.0,0.2966617745960101
5193,13594.061885871783,V0,S3,S55,5,0,-201.15083085691649,14.420455353467844,0.03396600861261457,0.0,0.27832267447497705
5193,13601.181959968979,V0,S55,S15,0,0,-213.7226972453806,-11.44758605575771,0.04457400665356031,0.0,0.2942284391486171
5193,13608.952949592665,V0,S15,D0,0,14,-216.60955747424913,-0.7105304546199704,0.0387096754386717,0.0,0.29933786219414155
5193,13620.264813131582,V0,D0,S43,0,0,-209.65259520352808,8.054172143399086,0.04511022242185699,0.0,0.2883637897443844
5193,13640.413749850002,V0,S43,S55,13,0,-201.13712729823092,8.519236404751695,0.04703946295045667,0.0,0.2759927811896804
5193,13654.151004710555,V0,S55,S32,1,0,-211.56605292418183,-8.32072644852974,0.0430731685282823,0.0,0.29145299611934933
5193,13658.823396336873,V0,S32,S57,0,0,-214.26948528886135,-0.5533825234870164,0.04742531130983496,0.0,0.2944907107859277
5193,13665.219708642111,V0,S57,S65,0,12,-215.35488220633587,1.0686731370338123,0.04783385701947772,0.0,0.2959518057388278
5193,13685.08340447503,V0,S65,S63,0,8,-217.74145233821852,-3.210179957064838,0.050571680346377594,0.0,0.29884045659233777
5193,13699.482228837733,V0,S63,S55,13,0,-211.47905399934987,2.3803153873407155,0.06492183479514957,0.0,0.28743104375752326
5193,13712.625446559694,V0,S55,S4,7,0,-211.3605114910859,-3.4701277308526812,0.06739864166961587,0.0,0.2868262644831087
5193,13724.425714703315,V0,S4,S59,0,0,-225.7098576853495,-18.089018319787698,0.07610292951564646,0.0,0.30556002101287394
5193,13728.712429154375,V0,S59,S47,0,0,-224.34708840824388,0.6242281280738382,0.07044003536606351,0.0,0.304615122622919
5193,13735.683239834609,V0,S47,S59,0,4,-227.90205438146506,-6.276604088699912,0.07922660021899848,0.0,0.3080790208826784
5193,13744.654050514842,V0,S59,S18,4,0,-219.11071438668688,4.589136375332828,0.08345674303068576,0.0,0.29489011253841796
5193,13750.582862027291,V0,S18,S29,0,0,-228.36544451808706,-10.975869869037524,0.07946775182897825,0.0,0.30868877293745034
5193,13760.469583008304,V0,S29,S55,0,14,-226.72847677392787,-1.7842576849070895,0.060033474913593815,0.0,0.3098144610131156
5193,13772.591518641548,V0,S55,S59,13,0,-217.33460490282775,5.169138233897655,0.09454421397158377,0.0,0.29039644109674484
5193,13788.582521044626,V0,S59,S18,1,0,-223.53461730717518,-10.069965676656523,0.09246744091992351,0.0,0.29953733400986143
5193,13793.011332557075,V0,S18,S61,0,0,-222.49247418267382,1.2774005338362713,0.09582375274153958,0.0,0.297452809559418
5193,13797.450699081683,V0,S61,S41,0,2,-226.39556801727036,-3.3404794401347715,0.09255255420780667,0.0,0.30355347183522735
5193,13803.690238312609,V0,S41,S13,0,15,-226.79748133212496,-4.530387891842224,0.07004851343009419,0.0,0.3081184588353718
5193,13821.559569392202,V0,S13,S58,0,3,-222.76114948551398,-1.1311999148103098,0.06115413616340307,0.0,0.30398812728137453
5193,13837.039497806243,V0,S58,S62,15,0,-205.7670225780541,8.952984776958914,0.03617612644098243,0.0,0.28440802994455155
5193,13850.84708969046,V0,S62,S31,5,0,-218.05253185067062,-13.813493185486692,0.03021533591063758,0.0,0.3028457469161296
5193,13859.323659867283,V0,S31,S27,0,0,-222.7061600533576,-10.813651601471008,0.034686639527420265,0.0,0.3086099123628158
5193,13864.589597179467,V0,S27,S31,0,13,-222.22543359891574,0.7139354156966249,0.03026640456824506,0.0,0.30870102413525563
5193,13876.355534491651,V0,S31,S41,13,0,-197.72143823158058,24.480472665118384,0.027894571924118407,0.0,0.27449090786175
5193,13887.124377774433,V0,S41,S61,0,0,-213.42847017550352,-20.095203753605233,0.029645075131577665,0.0,0.29641355956289067
5193,13892.36391700536,V0,S61,S58,0,0,-215.64664366635188,-2.744003482253703,0.021766390116059863,0.0,0.30092476441524246
5193,13897.949771443748,V0,S58,S44,0,0,-213.05585402627244,4.723990721847116,0.021295428310261922,0.0,0.29734299673816406
5193,13902.738464218923,V0,S44,S62,0,2,-211.02240139557742,4.139122367951472,0.018673929442491386,0.0,0.2949415017923176
5193,13908.940601437143,V0,S62,S16,0,0,-211.9385115365064,0.1993664082201292,0.01804408784947527,0.0,0.2963539004717256
5193,13914.353420636762,V0,S16,S58,2,0,-214.51185069194895,-3.428408156720451,0.016801429213945205,0.0,0.30021241792966613
5193,13920.179060840816,V0,S58,S50,0,0,-219.7258930713801,-6.013502798438083,0.013618179836879409,0.0,0.3081434966070737
5193,13931.317838183555,V0,S50,S10,0,14,-223.58539604900295,-6.317671335774776,0.014179929721937294,0.0,0.3134901074913522
5193,13943.100022607548,V0,S10,S16,0,6,-216.36832404778718,6.68730992819215,0.013745850311691591,0.0,0.30335785051888337
5193,13954.055499740376,V0,S16,S60,6,0,-206.30345408847273,10.42107371705302,0.012494679785361396,0.0,0.2893644540888675
5193,13964.24392381243,V0,S60,S23,14,0,-200.01968295847635,4.811616500448054,0.011427922863772979,0.0,0.2806862282418603
5193,13978.79544897358,V0,S23,S41,0,0,-211.25685183980747,-13.828796704943727,0.012579793184220096,0.0,0.2963708646219584
5193,13985.598074325795,V0,S41,S49,0,0,-221.4359964349312,-9.652432506832241,0.012667744162074985,0.0,0.31072496963834106
5193,13991.094893345398,V0,S49,S41,0,0,-218.07315604662858,4.853116380319932,0.011396714072555651,0.0,0.3061846649085672
5193,13996.591712365002,V0,S41,S46,0,0,-216.28888238482645,1.9422058205366,0.006672908599168143,0.0,0.30450984295893496
5193,14005.772756756987,V0,S46,S26,0,11,-212.53843883408538,5.873885332441887,0.006213294303259328,0.0,0.29929350405298094
5193,14022.355750694041,V0,S26,S62,0,9,-211.08522993572123,1.5583203983428575,0.008715634880310286,0.0,0.29680262677946734
5193,14035.379153691849,V0,S62,S22,13,0,-193.36490127051255,14.852492983028384,0.005447272064751675,0.0,0.27233946344644994
5193,14052.176656468102,V0,S22,S18,7,0,-193.75753881042417,-1.1679382250083847,0.003983317656823775,0.0,0.27317302036840313
5193,14064.40383556014,V0,S18,S29,0,0,-206.45496944021454,-13.631949300688746,0.002485317841791453,0.0,0.29138617830148245
5193,14074.290556541153,V0,S29,D0,0,15,-208.51406584746152,-2.662323344737473,0.003779044992246171,0.0,0.29405007955739804
5193,14087.222231100355,V0,D0,S40,0,0,-199.1402023956397,8.96771087295113,0.0022867192928288957,0.0,0.28106276604852964
5193,14105.877413488033,V0,S40,S56,10,0,-187.09178410525936,11.211390976385957,0.004042897091512632,0.0,0.2637314873059705
5193,14117.627826734793,V0,S56,S18,5,0,-179.93159364389047,8.250597382315732,0.002232814037169676,0.0,0.25394472647780225
5193,14130.201999437593,V0,S18,S60,0,0,-189.62627743211075,-7.804344752195988,0.002638522308517361,0.0,0.2675852910069429
5193,14134.66220260277,V0,S60,S4,0,3,-192.34013563100726,-1.4847718973419433,0.002763355642290369,0.0,0.2713912322973567
5193,14141.276672139378,V0,S4,S18,1,0,-182.9484196568289,11.222356049136152,0.0002241325289860484,0.0,0.2585655901675449
5193,14145.57639214027,V0,S18,S64,2,0,-184.69621603839232,0.21827445191391348,0.00021278404409759313,0.0,0.26105024037902813
5193,14150.097072809327,V0,S64,S41,0,0,-185.22383220037156,1.3244642357853706,0.0001985984538406717,0.0,0.2617988297248749
5193,14154.911787402581,V0,S41,S25,0,0,-191.02089996599483,-3.887829014633695,0.00018724996895221646,0.0,0.26999705208076985
5193,14825.13419939219,V0,D0,S60,0,0,-218.83743823872013,-68.72521821511305,0.029307457381146346,0.0,0.3041351744691511
5193,14845.086713495644,V0,S60,S26,0,0,-223.40108007997435,-11.269135748396394,0.04824523713936883,0.0,0.3071318667459372
5193,14854.940919505421,V0,S26,S34,0,16,-225.24557019325977,-1.5805804010209954,0.038119554906178875,0.0,0.311522481707366
5193,14869.055295704204,V0,S34,S33,0,4,-219.71827750003337,1.0261276210216863,0.023409083050005396,0.0,0.30632491546853685
5193,14877.73585892595,V0,S33,S45,13,0,-205.79460698540336,14.980557169555624,0.027542767759040486,0.0,0.2859156310612513
5193,14888.349464989147,V0,S45,S59,7,0,-206.83987656128704,-0.9910380202180704,0.029585495031035608,0.0,0.28704964361864677
5193,14898.834589968847,V0,S59,S27,0,0,-216.156172491666,-9.553853710883658,0.022674268494941443,0.0,0.30144314552956636
5193,14906.439535807041,V0,S27,S61,0,13,-216.19211427027622,0.13490924590431064,0.024995033432679475,0.0,0.3010686858805909
5193,14918.217136429363,V0,S61,S59,0,7,-218.129883003402,-2.15660196181733,0.018776063610757288,0.0,0.3049129724568757
5193,14927.065771352898,V0,S59,S46,16,0,-208.65409569539878,11.564461196065395,0.014290576789691648,0.0,0.29231684786837747
5193,14942.306320321855,V0,S46,S52,4,0,-208.94103969066646,-2.908615424768584,0.01389054296688561,0.0,0.29280915101299715
5193,14949.361521156501,V0,S52,S47,0,0,-214.81425275051393,-6.122395792291712,0.010196612134473227,0.0,0.3017621806915424
5193,14957.890460012051,V0,S47,S62,0,0,-219.26041631631074,-2.2477515282500917,0.009424915241326508,0.0,0.30817432186632554
5193,14966.584062095924,V0,S62,S15,0,13,-221.37099911583317,-0.8946299136582354,0.010491672614743883,0.0,0.31096404522760007
5193,14978.873304550558,V0,S15,S47,0,7,-213.49614659619672,7.3107339026949205,0.003160552502410769,0.0,0.3011379363162334
5193,14991.01516634015,V0,S47,S49,12,0,-199.68245273528692,15.803177626389953,0.00108945431148699,0.0,0.2819952062146767
5193,15002.891917238709,V0,S49,S60,8,0,-196.3929107948548,3.2390857133807174,0.0008681589354303506,0.0,0.2774058090223856
5193,15011.944345457685,V0,S60,S55,0,0,-203.40608142305115,-4.981825851216172,0.0009447611767201283,0.0,0.2873078090490611
5193,15021.811099812841,V0,S55,S40,0,0,-209.99203443537237,-4.481776617721664,0.004919567628414038,0.0,0.2959028161324111
5193,15027.56396737282,V0,S40,S60,0,1,-211.10830548458898,-0.0011036605428387247,0.005745169127220424,0.0,0.2973278165178794
5193,15035.35819490121,V0,S60,S4,1,0,-202.99406023858,9.14418688953782,0.011972649084151262,0.0,0.2847530269743139
5193,15040.972664437817,V0,S4,S31,0,0,-211.18299590298597,-9.485410950054046,0.008795074330017241,0.0,0.29690330238033785
5193,15046.03776497445,V0,S31,S60,0,20,-210.02967165581248,3.2622275487469494,0.006190596984702168,0.0,0.29572430544258144
5193,15059.93160681277,V0,S60,S55,15,0,-194.25606101093396,10.439603186629938,0.013130195050090424,0.0,0.27220226407545006
5193,15077.298361167926,V0,S55,S51,5,0,-191.33021804544964,-0.36987164120321836,0.005081283236855221,0.0,0.2695110608386329
5193,15088.281878913094,V0,S51,S58,0,0,-202.70287365163338,-11.445335754453794,0.020132208514073373,0.0,0.28290768848253905
5193,15095.787034345989,V0,S58,S60,0,0,-198.26820187562274,4.326720415196434,0.01690923905941044,0.0,0.2772001412850197
5193,15101.838661438507,V0,S60,S55,0,0,-198.10977566521717,1.1358711415883818,0.013538740379245632,0.0,0.27758072589744326
5193,15111.705415793664,V0,S55,S25,0,0,-198.38857126383138,1.0041504928850316,0.023525405305477722,0.0,0.276200291746272
5193,15130.142961317577,V0,S25,S66,0,6,-206.38014226991382,-10.128598218756764,0.027349843888497465,0.0,0.28681598739684716
5193,15146.068154650748,V0,S66,S18,0,12,-207.251198835356,-0.1898741460042288,0.01867960371664291,0.0,0.2895764301603848
5193,15157.130426654443,V0,S18,S55,11,0,-202.83986223107766,6.439905303899252,0.06528214800133444,0.0,0.2750553700747547
5193,15171.683578294083,V0,S55,S52,7,0,-218.63811538022082,-22.71745428400959,0.08453485207557478,0.0,0.29396733628846516
5193,15182.083662866125,V0,S52,S26,0,0,-218.82395220141143,-4.9765642102307766,0.05602178750308449,0.0,0.2992704520203831
5193,15192.081205201986,V0,S26,S50,0,14,-214.32432263402697,3.6478183382840825,0.04912758137969045,0.0,0.2941308788978138
5193,15206.903221832878,V0,S50,S2,0,6,-203.57021316656002,3.786262163665441,0.03250772871664291,0.0,0.2818941468158292
5193,15222.696457513492,V0,S2,S60,12,0,-199.95218441717125,0.9141207552712842,0.02587454047251074,0.0,0.2779656351636031
5193,15235.78277342187,V0,S60,S4,8,0,-202.73098159945073,-6.45825887078945,0.05871421463921258,0.0,0.27605399089192934
5193,15244.897242958477,V0,S4,S37,0,0,-206.2158719169833,-9.41731451299404,0.051794475518721204,0.0,0.28220144679260706
5193,15248.64416598434,V0,S37,S63,0,7,-214.47587071101452,-9.807069335561692,0.05094334124476855,0.0,0.2940133156559245
5193,15256.921830057352,V0,S63,S16,0,4,-212.7524222154715,-0.9400279083511123,0.04709620556514271,0.0,0.29224943502475104
5193,15262.226991123107,V0,S16,S59,7,0,-201.83960570949927,10.232102527210458,0.04461656050725991,0.0,0.2772691111110204
5193,15271.642425950171,V0,S59,S61,4,0,-200.60102091571895,2.2354772220451196,0.029934459879161216,0.0,0.2781426001500487
5193,15278.991060873706,V0,S61,S53,0,0,-216.12808587504722,-20.467664052510656,0.0405821752391694,0.0,0.298193057522002
5193,15285.804372839833,V0,S53,S29,0,9,-221.68700499675862,-7.3235862129953375,0.04540811609164514,0.0,0.30516343550689273
5193,15297.189275547651,V0,S29,S15,0,11,-224.25825385643122,-1.7213782692833206,0.04538258310247463,0.0,0.30879066393596616
5193,15309.59384784963,V0,S15,S33,0,0,-212.2039420496964,12.18927331920898,0.022946632068849778,0.0,0.29574590925258387
5193,15316.295492930383,V0,S33,S60,13,0,-210.49769757187752,2.399153440152986,0.029982693064325935,0.0,0.2921009064788768
