episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,gross_starvation_risk,gross_congestion_risk
200,0.9390025769289071,-2.7935232960460468,-0.9534394804705911,-2.1170254945113878,-1.738636869471712,-3.3189312745078,-3.454682813765731
201,0.9388067312595615,-2.798371569828634,-0.9591671247162309,-2.125390062254403,-1.7661298958674916,-3.3262940060040425,-3.462790975482278
202,0.9416005331071666,-2.7927672383428703,-0.9534006278552627,-2.095990433354851,-1.7323673184375474,-3.3254335004296296,-3.4681732740668014
203,0.9336740903005963,-2.8015193879021796,-0.9599694092883286,-2.130011329330662,-1.7565702685744662,-3.3386193990219297,-3.4784493572306476
204,0.9437967477212852,-2.7964984168716818,-0.9584550410131244,-2.0914686529343345,-1.7282926355626278,-3.3294165226070556,-3.4796378103068317
205,0.9401831371149958,-2.800042345127569,-0.9586530176819029,-2.0979979939028732,-1.7255098869979335,-3.3302138067440032,-3.4893884178024437
206,0.9444908180300501,-2.7999820567593683,-0.962962137476221,-2.082874846926229,-1.7279321516852495,-3.3333886608072465,-3.495773246390372
207,0.9357905120616985,-2.811549675786665,-0.9696472092232791,-2.1244124399935598,-1.763953769289009,-3.3360040193013174,-3.498463017596424
208,0.937940508899773,-2.818137108201541,-0.9758636051859064,-2.132945518526181,-1.7794107776579802,-3.3299643230864238,-3.5013808609372963
209,0.941206497913101,-2.818608626658692,-0.9765231664588988,-2.1227425723963473,-1.7656617533095424,-3.333546387859041,-3.5067823928228394
210,0.9370788535833009,-2.8206156331767116,-0.9748969155764022,-2.107347356545057,-1.7550441318960575,-3.334872703706625,-3.5125789386851496
211,0.9380472985047954,-2.829440690219436,-0.9755504842109868,-2.132812860945238,-1.7639963624174841,-3.3402389838667914,-3.518993116201111
212,0.9388372726447356,-2.8343233329535513,-0.9786363556144948,-2.144881276633063,-1.7758296699201688,-3.352475021037728,-3.529890847581895
213,0.947624884158919,-2.8326567008171644,-0.9735544386612276,-2.118200545509326,-1.7495577033927883,-3.357049041012927,-3.5338658115011183
214,0.9336042550648419,-2.8420363318122375,-0.9768660327427808,-2.1502640903662895,-1.7735330020538482,-3.363776486661925,-3.5414670207699435
215,0.9437700446602524,-2.8380285404109773,-0.9679137446741497,-2.107733590483608,-1.7244141377706417,-3.3702816468664416,-3.5425317148384563
216,0.938739877780788,-2.83946557886294,-0.9711541250219745,-2.1062370563876254,-1.727291338369188,-3.374272623867451,-3.5464604399073467
217,0.9440184281514261,-2.8390193395827827,-0.9752799817244723,-2.097666997106364,-1.7379467075237214,-3.3735713716451294,-3.5493904395335174
218,0.9348001796138302,-2.84375645618956,-0.975951048324081,-2.109673462417787,-1.7443196094915303,-3.3802815638682553,-3.5571798008175284
219,0.9430113619419677,-2.8472961566852892,-0.9800457414155228,-2.1151563700037457,-1.7577578533105553,-3.383500276377666,-3.564128936602547
220,0.9338369757472195,-2.8553243916722333,-0.9828098697482268,-2.1418975379746246,-1.7693900293998084,-3.39258366797542,-3.574496789299311
221,0.9429655504697663,-2.855907504735606,-0.9805878692715414,-2.126807221001946,-1.7526217428369462,-3.3942392550563087,-3.582352870577354
222,0.9401699245439962,-2.8600842487553053,-0.9775346205926756,-2.135607690041745,-1.7557850505900123,-3.4002087155700953,-3.5876843262658196
223,0.94271567891973,-2.8586122126376345,-0.9773555703803534,-2.1227657154716115,-1.7507887417818717,-3.407075769199795,-3.595989809421138
224,0.9415913797760903,-2.8582533259252916,-0.9736658992718921,-2.1089933178269296,-1.727766969986785,-3.4126085295091233,-3.6077924797608834
225,0.9423948608651277,-2.8598521485025654,-0.9735770799597203,-2.104732861242517,-1.714594267039383,-3.4115050607621766,-3.6132680287562513
226,0.9394183445190156,-2.864165796931953,-0.9733802848529708,-2.1174326765455667,-1.7223055050241733,-3.4310982129456633,-3.6217996988119507
227,0.9411747105113552,-2.864280893831576,-0.9739333447545748,-2.10159971095717,-1.7239562832151285,-3.438881719969476,-3.6263294351425888
228,0.9376741153458598,-2.868676500512134,-0.9790335406763692,-2.126515836745375,-1.7482391023741919,-3.446914532074471,-3.6384094564485316
229,0.9377532777115614,-2.873577612120722,-0.9814031089728315,-2.1383195374446577,-1.7566163512485846,-3.4568739931887773,-3.6487985159569445
230,0.9384925337757762,-2.873538778123063,-0.9800313433428899,-2.1311323698825406,-1.7364081749253568,-3.4509679858093865,-3.645669022229964
231,0.9335759238822442,-2.8826765061886577,-0.9874293325802228,-2.1598704758857563,-1.7701844897502275,-3.4547755084115734,-3.657255720627348
232,0.9412028859683262,-2.887793349759201,-0.9900453884734256,-2.171569293858987,-1.7752086671093794,-3.456222485184219,-3.657288924714099
233,0.940495219712278,-2.8940171887958237,-0.9946495583967963,-2.186319374167289,-1.7884174717111732,-3.4626019763278544,-3.6614042166972096
234,0.945163222521713,-2.892872595738852,-0.9934589808304881,-2.1765430945914566,-1.7811637232601862,-3.462391556521652,-3.667065881761474
235,0.9484768252229222,-2.8862859378777106,-0.9908258039551138,-2.1249341670042505,-1.7520721144864895,-3.456384064815808,-3.6650949388838856
236,0.9393866215889881,-2.8906366350195722,-0.9998080354209452,-2.134400304151333,-1.7906701836915735,-3.464901411819004,-3.6744343771951264
237,0.9448818897637795,-2.892546018563009,-1.0007205638163472,-2.1362089273092164,-1.7813235968246393,-3.4674911754814435,-3.678208595284406
238,0.9381334459459459,-2.9051560725356205,-1.0105267134987193,-2.169334395403303,-1.8276895442936298,-3.4683286416598107,-3.6848062639395938
239,0.942690757055398,-2.905911333825227,-1.0094893030950065,-2.1676239966188695,-1.8240079997447491,-3.4753376337070283,-3.689558278672257
240,0.9381231067846955,-2.9100092274950486,-1.0124784598441061,-2.185369726669161,-1.8401742597300252,-3.4822303577898523,-3.6997439168412916
241,0.9399497858514252,-2.9163346435456305,-1.0163400165624685,-2.196351033786999,-1.841740764153418,-3.4843145110230456,-3.70212962621261
242,0.9396543978916474,-2.9154447333446853,-1.0152105010484411,-2.1856671720685505,-1.8403970254594588,-3.4889977379680066,-3.7052192933847516
243,0.9356397256188488,-2.920001612473416,-1.0157933915218211,-2.198116299900084,-1.844493426598099,-3.4997901824535314,-3.713477576475339
244,0.9414985419270369,-2.917901706768186,-1.0148357378989366,-2.185176396640107,-1.8299153361383251,-3.4991607899249373,-3.7175405617942676
245,0.9355871353777113,-2.9213825820917085,-1.0205612072217032,-2.1967880168561087,-1.8504881446086108,-3.5077139598376914,-3.727174169528306
246,0.9315207648640573,-2.9301344359449653,-1.0277014951744445,-2.230529302373768,-1.8885084421437506,-3.5257563932131726,-3.7448340084058955
247,0.9454025583145222,-2.9293667908937473,-1.024978399735009,-2.21453704623672,-1.868618792235441,-3.528107528009862,-3.749833105746532
248,0.9441843716240548,-2.9289417835104055,-1.0285886655870198,-2.1982047317988838,-1.8708804220138504,-3.525256204417263,-3.7518939235267594
249,0.9414731374384683,-2.933216540609634,-1.0277663173946046,-2.1981776913494233,-1.8623820173279428,-3.529012246731856,-3.758023672838767
250,0.9379910044977511,-2.9388071792890993,-1.0315211524542254,-2.2046831646568155,-1.8661415135953763,-3.533725929305131,-3.765963554443374
251,0.9467490965564614,-2.93216008086128,-1.0279172807030434,-2.1740101623838712,-1.836456521249519,-3.5406074072016165,-3.7711128232473334
252,0.940189949507093,-2.9316332021464495,-1.0275309464513358,-2.164460232485649,-1.8301768619929475,-3.5396242919546697,-3.7746600923266085
253,0.9341631083250053,-2.938193228366464,-1.0326444666006356,-2.1907993421632304,-1.852923703874381,-3.548137374719754,-3.779731470294619
254,0.9466298872631327,-2.93374790160154,-1.0327418774961665,-2.1635669347288915,-1.8422586814608457,-3.548816988547103,-3.7839144654315695
255,0.9425314793817509,-2.938876508839216,-1.035387917160339,-2.1748254349008045,-1.8498848911340913,-3.556054766491131,-3.790144199746913
256,0.9461593898264369,-2.935004134472296,-1.0322214944247747,-2.156832518466819,-1.8327338733034655,-3.5586024094034334,-3.7929529465008365
257,0.9419320310409419,-2.9398866549525717,-1.034100304551413,-2.1575272761407143,-1.8347631797428396,-3.5605339175284807,-3.7954362201848117
258,0.9393711900543528,-2.945946984344146,-1.0417753162355607,-2.173155592498393,-1.864561419257745,-3.562782009449247,-3.799437814583972
259,0.9436846339501207,-2.9473316171069417,-1.0459696483643433,-2.170859361328159,-1.8565972225461145,-3.5588331912022553,-3.798364972277502
260,0.9405106684792246,-2.95121301225874,-1.051885430874556,-2.174841850825465,-1.8820722128893144,-3.556883038799194,-3.799347843772979
261,0.9392345634991383,-2.956218933030756,-1.054001848069082,-2.1924109794229114,-1.8927738843706456,-3.5598406431102805,-3.810130548863885
262,0.9512881122647437,-2.949998874067783,-1.048334504087356,-2.148759361010104,-1.8508890747477602,-3.5519629147001206,-3.8087191087705636
263,0.939609712498138,-2.947884671612316,-1.0473783681988806,-2.129997621913702,-1.8371292111839883,-3.553278633897349,-3.810822329644756
264,0.9450582352765053,-2.9484138015248083,-1.049604511946535,-2.125179851842991,-1.8345282365733042,-3.555267300373938,-3.8129447204078937
265,0.9465877163831908,-2.9455750147522815,-1.0450548642706852,-2.1039891499254417,-1.800083383719505,-3.553326871707291,-3.8151563270844795
266,0.936701614846951,-2.948774662453893,-1.0499929646739243,-2.1199625682606147,-1.815157426292113,-3.5603957047355066,-3.822919348537832
267,0.937206763256514,-2.954683575495294,-1.0527813303220481,-2.1416093675662227,-1.8293569193067358,-3.570029817782514,-3.8323659033359356
268,0.9389874770016025,-2.9618437870751864,-1.0543508051091681,-2.1567567406839996,-1.84573580594428,-3.576274980730889,-3.836414797674966
269,0.9454366851223432,-2.9606857309871804,-1.053465762739232,-2.1387114082051166,-1.8278796801059056,-3.5738516632171704,-3.8345416456172123
270,0.9362115908206924,-2.9652817575763057,-1.0582616776013638,-2.153729435678614,-1.8479385124303476,-3.5815774472987845,-3.842963410041767
271,0.9461094142196147,-2.9648293873989338,-1.0586631157261208,-2.1458683342573166,-1.8388668029427007,-3.5849715476405373,-3.846541196691085
272,0.9370779064158224,-2.9648506604840836,-1.0597243547105697,-2.1380445013543583,-1.8409375304886941,-3.584132667374199,-3.849959500927255
273,0.9368070281732808,-2.971534009382007,-1.0641778630824537,-2.1598144949417635,-1.8581412698092226,-3.5909725144511997,-3.855032348404312
274,0.9417641252654563,-2.9724662348211712,-1.0654097626071708,-2.1577393056118312,-1.8624997277702062,-3.5945411724503566,-3.857647505983678
275,0.9424347928714741,-2.9736889383018696,-1.0662070891459436,-2.15745054357279,-1.8614855805875345,-3.600223219518663,-3.8602047153757755
276,0.9458990967977374,-2.9708932447246896,-1.0630479962004575,-2.125561449401979,-1.8401478363421042,-3.600223122021917,-3.8628501867940206
277,0.9433798949379179,-2.9703237869589993,-1.0637624579489164,-2.117938173052996,-1.834367330193663,-3.60552530131468,-3.8689489224427596
278,0.9411624936885562,-2.9744433607940723,-1.0649921019240598,-2.1245188204556515,-1.8352861293918792,-3.615020315609933,-3.8741971759354676
279,0.9395645758679876,-2.971804065959503,-1.0608511484282126,-2.113882309040878,-1.8105642974155376,-3.61806986112746,-3.8772176791471833
280,0.9462710745785085,-2.9734746041845788,-1.057908080290524,-2.119513009556187,-1.7986146030357328,-3.630587312798439,-3.8864761744145238
281,0.9409873847646774,-2.9773137919755843,-1.0619033989399076,-2.13061171020183,-1.8139575697562376,-3.6327377405112626,-3.891627727148824
282,0.9398317813157104,-2.9792762969528077,-1.0634594247066962,-2.139909580633179,-1.8259970572722264,-3.632580245204798,-3.8942836733190083
283,0.9386247169586461,-2.981033168942246,-1.063964782292737,-2.1367808925633907,-1.8222301005088117,-3.6323501882061144,-3.899565940618935
284,0.938732098987357,-2.983022794329445,-1.0663333336373373,-2.1394498580955545,-1.8244626240038115,-3.6379892783129093,-3.9062466259295436
285,0.9397716717106643,-2.9859294556632077,-1.066065883770074,-2.138908912880982,-1.8223360912517679,-3.643176289985471,-3.909873854126319
286,0.9384480834765825,-2.993184523141563,-1.0709238843336526,-2.1635482623000755,-1.843900615142984,-3.6496265621181414,-3.91846614566598
287,0.9447664912750082,-2.9958126512059633,-1.0712975573940122,-2.1661671863832574,-1.8435564425169038,-3.65210579816315,-3.923715299362428
288,0.9411517696460708,-2.9951690209447843,-1.0690692634841408,-2.1577043554048565,-1.8311457394355772,-3.6496286833765827,-3.925652509948563
289,0.9411460865337871,-2.9974172676410933,-1.0738582462567714,-2.1617346715574914,-1.8470000585885398,-3.6494718915927518,-3.9289306476151498
290,0.9413916092370934,-3.000066155314501,-1.072913608793403,-2.158640651102349,-1.8384269700259472,-3.651553241097795,-3.932297189606123
291,0.9426803501358285,-3.003611614647433,-1.0750963621097296,-2.1712104037116258,-1.8533789595735315,-3.659327300351414,-3.9432285309674002
292,0.9356296712061682,-3.010912980191538,-1.0810341444117093,-2.195151925247938,-1.8783758690830608,-3.6699383790026987,-3.951834286778715
293,0.9390269429741933,-3.0139965462657914,-1.0817244656664116,-2.2003113591636874,-1.8785255210176228,-3.6713321854413805,-3.954530442743134
294,0.9397950342107622,-3.0162643836756655,-1.0863636495573532,-2.204383090748295,-1.885774404481837,-3.6745124473596196,-3.957855704658992
295,0.9378703591728141,-3.0224481662195872,-1.084792166090661,-2.218299953710315,-1.888001708647332,-3.681732793198389,-3.9663888408390258
296,0.9404386796781792,-3.02670070006628,-1.087194203429335,-2.217903455260913,-1.8905621203510798,-3.6804046585856853,-3.9682572704064834
297,0.9459837504836166,-3.0229010400282643,-1.083482242734647,-2.1924621844284764,-1.8618626811304204,-3.6753666983900803,-3.9677487677093835
298,0.9408947130591957,-3.025304261560222,-1.0861191427625099,-2.193080197129148,-1.8729206414603257,-3.6761691736477835,-3.9714290637166676
299,0.9369692911708312,-3.0245658728795517,-1.0834762386414911,-2.1915639624994387,-1.8626708976765234,-3.6798260138055103,-3.9764465281437404
300,0.9386847718328477,-3.030096304683368,-1.089016007832617,-2.210451788007273,-1.8807346621811836,-3.68273065666907,-3.978891307957148
301,0.9326428008964807,-3.037046244839535,-1.0950304451859174,-2.2325965440324977,-1.8997198471834698,-3.690197388307212,-3.9869223835818075
302,0.9416788604533103,-3.0364334282262844,-1.093293593995627,-2.225976058760078,-1.8933777301025376,-3.690046503799802,-3.9900075644501283
303,0.9346856350593767,-3.0407540662146872,-1.095258528878978,-2.23791926027541,-1.9049323370966929,-3.694236345162593,-3.9917561510540995
304,0.9430996354073277,-3.0398390005403755,-1.093612592108413,-2.2180487467894734,-1.8901276970867609,-3.69114101991235,-3.989487623599265
305,0.9456355053071533,-3.036504730989355,-1.0962949197049967,-2.1947039328593188,-1.8913365465037406,-3.6909453259579257,-3.9900922579778966
306,0.9388415521182792,-3.0392961482449676,-1.0973208024308836,-2.20301193883596,-1.8932302096664175,-3.6908573975831227,-3.9956601892515606
307,0.9385359734790789,-3.0446097037570126,-1.1019572277546044,-2.223266422813027,-1.912642609926868,-3.700535355095373,-4.006581043675782
308,0.9378614015639513,-3.0473976032741112,-1.1023066099851002,-2.235207829971986,-1.9211698212617039,-3.7064365576177836,-4.017217295506434
309,0.9355167350852486,-3.0499454081423587,-1.1048615848977383,-2.24690800298266,-1.9367412277408356,-3.710922581896633,-4.027029855630609
310,0.949322298188797,-3.047327928060254,-1.100184506851271,-2.2327972798774867,-1.9117643700200648,-3.714779868432296,-4.032394226271177
311,0.9385185408320029,-3.0501801781124547,-1.1019454069972658,-2.246339090491202,-1.9208328704134032,-3.717851162731301,-4.037188511473216
312,0.9366826634673066,-3.0538418568038375,-1.104166846538505,-2.254715774124987,-1.9352603642580986,-3.718902302088732,-4.040862704727622
313,0.9376357711803042,-3.0558108007291827,-1.1053859159980144,-2.2599097699630644,-1.936785702363996,-3.7175963005160653,-4.042914138951278
314,0.9393776020606823,-3.0575776644676758,-1.1084844461574428,-2.2525448427557637,-1.9379825141912306,-3.71672781788497,-4.044939690570004
315,0.944170673076923,-3.0546969616920148,-1.1057656320949438,-2.237154595284857,-1.9177471609898586,-3.7173704405696553,-4.047695972369573
316,0.943983587547944,-3.054893339240265,-1.1068075735438252,-2.2256129386454515,-1.9158266236533368,-3.7156733184960538,-4.0496335840312385
317,0.9409968274676076,-3.061131798873066,-1.108489589144876,-2.240727044675144,-1.9267167722051648,-3.7183058929912987,-4.053151906792577
318,0.9381477167517844,-3.0647772453466473,-1.1104652740241667,-2.2557873392351575,-1.9467231465501063,-3.724406029238544,-4.061403466579208
319,0.9452199661590525,-3.062778933187647,-1.1089589624957334,-2.2355964772530794,-1.9332669147825539,-3.7255803513981682,-4.064117173249428
320,0.9482789909866312,-3.058020640731074,-1.1045911619964879,-2.2055676368600947,-1.9075697886133125,-3.7250701968118296,-4.065544590881766
321,0.9416240601503759,-3.061983306641561,-1.1066714707898468,-2.212998169258353,-1.9078037816488058,-3.727244037473003,-4.071426929892302
322,0.9380659181455995,-3.0646402684411695,-1.1091326519447413,-2.2129970383101325,-1.9153380515197438,-3.730483609092459,-4.078830349433814
323,0.9328122202995406,-3.0683834357106456,-1.1134344704617,-2.2344718516331863,-1.9257098205291991,-3.733360693145468,-4.084183275971167
324,0.9445493157149599,-3.070684894283741,-1.1147648440101732,-2.2313858745547868,-1.9186143243728115,-3.7319757355488146,-4.089281211542327
325,0.9419197982951134,-3.0719852822232263,-1.1150643754301657,-2.2312997271952986,-1.9149341351737073,-3.7336692816167716,-4.092864779582391
326,0.9355107630928633,-3.076514476158698,-1.1179432659490922,-2.254629787710393,-1.9215000258174082,-3.7375073014800053,-4.099183108854526
327,0.942325996430696,-3.0802196848157157,-1.1201079143950716,-2.254956547746621,-1.9229214457914623,-3.7414001693572816,-4.101757751946749
328,0.9366996639723912,-3.085481474936315,-1.1243392461218515,-2.268187899288965,-1.9377598391621438,-3.743089312869865,-4.109615442117245
329,0.9419847789321092,-3.0857983948629606,-1.1216522495221224,-2.270369867516878,-1.925803673951643,-3.749015877110643,-4.112963201187676
330,0.935604574670328,-3.0899730004501365,-1.124882826287243,-2.2798903806895487,-1.9391420815160492,-3.752392827980724,-4.118340876269014
331,0.942199318928367,-3.0891207751967604,-1.1255565002620196,-2.280342794088565,-1.9327512613560478,-3.753291329033876,-4.12061936843761
332,0.9437230750561252,-3.087456267069814,-1.1240672366210183,-2.26275384564502,-1.9217532289774282,-3.7532318811969256,-4.120871253035343
333,0.9441715051362215,-3.084540128637689,-1.1217858969041883,-2.2446047688780437,-1.9023024894470306,-3.7540830354379735,-4.121236575824521
334,0.9407500223753692,-3.0824485619478357,-1.122851275730598,-2.246707877486858,-1.901531929392326,-3.7532860925558946,-4.126764293832193
335,0.9407051282051282,-3.0848689911820326,-1.1244613378442494,-2.2480511554904408,-1.9112387905891153,-3.753926550681515,-4.124224353770609
336,0.9414364308691339,-3.083002804181606,-1.121636436760561,-2.2406004439066574,-1.895352218579982,-3.760271880182692,-4.128146150035542
337,0.9442404501036423,-3.0809026533479154,-1.1199652651045318,-2.217763148669774,-1.880047332262082,-3.7649116093042805,-4.132913681636057
338,0.938275973930225,-3.084982144416555,-1.125969665102337,-2.2261913501527233,-1.9009749639193918,-3.7638832701960676,-4.13638191986464
339,0.9420078985657867,-3.084867003199136,-1.127349289042164,-2.215940682619955,-1.9028436572330667,-3.765784673324711,-4.137481469662265
340,0.9419789068838076,-3.085139555926559,-1.1317834738446346,-2.2144888741270967,-1.9237724536378258,-3.7677797314107786,-4.142854801097545
341,0.9463190638423937,-3.086279575751352,-1.1318910504292554,-2.2110897481018092,-1.9173564784374304,-3.766152878369866,-4.144804622691273
342,0.9305905653583003,-3.0941438862748756,-1.1396751903309945,-2.2447513029803834,-1.949149527140004,-3.7774966653020745,-4.153876212961774
343,0.940716477809254,-3.097496951158321,-1.1414026810970492,-2.2540011755984772,-1.948306256235337,-3.778472630868979,-4.157311502698648
344,0.9399706736092408,-3.0996967010494565,-1.1402577369320306,-2.2531630205770616,-1.9338215001104295,-3.7747628779866855,-4.159543528585477
345,0.9413427136887045,-3.1018173223120784,-1.1402980359337762,-2.2612504273042866,-1.933929731202951,-3.777292039697348,-4.1618826769044635
346,0.9402829175122359,-3.101895326967597,-1.1386371128522017,-2.2564612910088813,-1.9246513589657308,-3.779909118395464,-4.164194555029205
347,0.944855290787912,-3.1025176603667357,-1.1368206472274254,-2.2562469219458414,-1.9135544328485639,-3.785512288501416,-4.167341822508876
348,0.9411799850634802,-3.1048610039089515,-1.13668637527816,-2.260723918740778,-1.914471792562667,-3.795111187675563,-4.171593482501183
349,0.9399752110015935,-3.107862387171478,-1.1383879677633475,-2.265961429747195,-1.9169025577691852,-3.796097540572652,-4.177582310712226
