Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,3,15,5220,47,26,17,8,3,21,1,3,44.0,0.3702
1,3,16,5280,44,27,10,15,0,17,1,2,43.0,0.3694
1,3,17,5340,19,10,20,29,3,9,0,0,50.0,0.3653
1,3,18,5400,12,9,25,21,1,3,1,0,53.5,0.3622
1,3,19,5460,13,10,5,20,0,3,0,1,49.5,0.3628
1,3,20,5520,20,13,3,12,1,7,0,0,50.0,0.3655
1,3,21,5580,7,6,2,8,0,1,1,0,57.11,0.357
1,3,22,5640,6,5,1,3,1,1,0,1,49.5,0.3555
1,3,23,5700,0,0,0,3,0,0,0,0,50.0,0.3533
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.3533
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.3533
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.3533
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.3533
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.3533
1,4,5,6060,2,2,2,7,0,0,0,0,0.0,0.3536
1,4,6,6120,21,18,15,22,1,3,0,0,0.0,0.3555
1,4,7,6180,21,14,4,36,0,7,0,0,0.0,0.3592
1,4,8,6240,22,7,6,17,0,15,13,1,52.5,0.3554
1,4,9,6300,11,9,3,13,0,2,2,0,49.98,0.3519
1,4,10,6360,18,8,3,7,0,10,0,3,48.5,0.3505
1,4,11,6420,24,8,1,16,2,16,0,2,47.0,0.3519
1,4,12,6480,37,20,16,11,0,17,3,1,73.0,0.3529
1,4,13,6540,42,6,6,31,1,36,0,1,47.5,0.356
1,4,14,6600,21,7,4,7,1,14,10,0,48.13,0.3554
1,4,15,6660,36,18,6,1,0,18,2,4,48.5,0.3584
1,4,16,6720,32,16,3,7,0,16,0,15,25.22,0.3597
1,4,17,6780,26,9,1,7,3,17,2,1,29.5,0.3615
1,4,18,6840,10,1,4,8,1,9,0,1,74.5,0.3549
1,4,19,6900,10,3,7,12,0,7,0,0,30.0,0.3522
1,4,20,6960,4,3,0,7,0,1,2,0,54.0,0.3484
1,4,21,7020,1,1,2,5,1,0,0,0,50.0,0.3495
1,4,22,7080,4,4,4,8,1,0,0,0,50.0,0.3499
1,4,23,7140,0,0,1,1,0,0,0,0,50.0,0.3498
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.3498
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.3498
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.3498
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.3498
1,5,4,7440,0,0,0,0,1,0,0,0,0.0,0.3508
1,5,5,7500,0,0,0,2,0,0,0,0,0.0,0.3509
1,5,6,7560,0,0,1,0,0,0,0,0,0.0,0.3511
1,5,7,7620,4,2,0,2,0,2,0,0,0.0,0.3516
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.3516
