episode,service_level,squared_starvation_penalty,squared_congestion_penalty,projected_starvation_risk,projected_congestion_risk
287,0.9390992835209826,-8.373287578908,-5.594725093810054,-3.309260147668017,-2.805974779931879
288,0.9459556513151989,-8.37539148400198,-5.59664373765541,-3.311574598696689,-2.8091426256624445
289,0.9359290877182546,-8.384850495797794,-5.602754915853524,-3.3155997198792844,-2.812365832302812
290,0.9491984303227573,-8.383960973899699,-5.601112332904009,-3.317177886860813,-2.813355476925526
291,0.935854333402755,-8.393003144058039,-5.607632118651704,-3.3194327340425813,-2.815807215786809
292,0.9406737053795877,-8.398234655663025,-5.611131183883349,-3.3195671282226256,-2.8165128362309684
293,0.9367441860465117,-8.407184102792213,-5.6183131579875365,-3.3232673771364247,-2.820035416261616
294,0.9417396061269147,-8.409239144945339,-5.620896073377102,-3.3226253852694354,-2.819128825084341
295,0.9371411572214785,-8.416491650743065,-5.627277005986348,-3.326748218040863,-2.822292633713817
296,0.9391158298842301,-8.42633723445962,-5.63401695607247,-3.330713278436553,-2.8259910064016664
297,0.9464661654135338,-8.429365136138356,-5.636267851376067,-3.3336420165975134,-2.8275236559399715
298,0.9418042506613153,-8.4330255927544,-5.6380323058828115,-3.33408330297606,-2.8292261738818296
299,0.9380451127819549,-8.442323341001044,-5.6419942164137185,-3.337944254888348,-2.8310961544150213
