episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
108,0.9410631509240864,-165.3976789683151,-69.87176791068816,-12.236979579369706,-51.40116839958302,-3.076154423901161,-70.39001858549426,-36.41544747983288,-3.9940137054285323,-0.007470807790096333,0.0,-61.04679727873397,-4.159006259219883,-11.254638681656962
109,0.9419263880973093,-165.84834183283294,-69.92875695072362,-12.127832063739465,-51.3742338327239,-2.9346172106694395,-70.17215838279806,-36.260366678407806,-4.059766137051866,0.0,0.0,-61.350902822360055,-4.156286481861894,-11.291862457272972
110,0.946459829782097,-165.89958581811482,-69.81652729460663,-11.894454132534735,-51.198357001019254,-2.6753060670287576,-69.16545586974385,-35.38013277195589,-3.6425871696509082,0.0,-0.0024316844910007114,-61.53113576766433,-4.12855063419345,-11.310508334171802
111,0.9371882560258057,-166.7028249395868,-69.99294079388454,-11.91767650640053,-51.281520499407485,-2.6484583901543544,-69.75318947011182,-36.192318826584604,-3.934989999463763,0.0,0.0,-62.05969026835633,-4.126792888362398,-11.351433422511896
112,0.9410208389072208,-167.08753388459547,-69.98977819939225,-11.815651734274386,-51.194542125681316,-2.5131690014931887,-69.34038087026295,-36.061252690452584,-3.740899802363107,0.0,0.0,-62.35617060725335,-4.1034221568344815,-11.382012670114369
113,0.9410042096272344,-167.43102859182082,-69.97011432869095,-11.668289710606569,-51.101053882252266,-2.3352227339696654,-69.12409074100688,-36.03184775455178,-3.8425434165766026,0.0,0.0,-62.72952058312345,-4.088796638661629,-11.404763722062528
114,0.9409632001933652,-167.67036151692213,-69.98861439432557,-11.542823188509267,-51.05297674150157,-2.188646787252625,-68.66186341311058,-35.71867776919402,-3.626686414438311,0.0,0.0,-62.93587957359022,-4.080724591791554,-11.440300022332316
115,0.9409599662111202,-168.26976485829286,-70.08719919208079,-11.524289056690792,-51.067342915341754,-2.1351385900987947,-68.91348532702817,-36.13250189535906,-3.880179176395458,0.0,-0.0032535452464760996,-63.35235575063116,-4.0679503303631295,-11.474400607450606
116,0.9329886059585726,-169.11137399726834,-70.30708461051002,-11.549765621260681,-51.18806170016213,-2.108339587574244,-69.78652658843754,-36.96243778537081,-4.39263153890692,0.0,0.0,-63.88835064959927,-4.066247579912747,-11.503645783445585
117,0.9350278237328922,-169.56421362593892,-70.3605167287842,-11.449554057062976,-51.16333050565236,-1.97491989355494,-69.69698700325907,-36.91674062912901,-4.459030985945811,0.0,0.0,-64.24432582597241,-4.051390257314771,-11.530023365781915
118,0.945079125847777,-169.5433180004542,-70.2617237653565,-11.218332718975413,-51.01334911645947,-1.727390732569335,-68.76491501457396,-35.95458329674198,-4.221531401327623,-0.002762535941717967,-0.008210671059549186,-64.40181346276562,-4.039866588503442,-11.558148964382488
119,0.9403208556149732,-169.63201391896555,-70.18359923407431,-11.043767713674745,-50.87633506631138,-1.5339575822669913,-68.04365935083251,-35.314840990420066,-4.027702099355718,0.0,0.0,-64.56744130762868,-4.030851034322821,-11.590966131685104
120,0.9385326573218014,-170.09726806721562,-70.26046289217109,-10.95113179799355,-50.88260436469905,-1.4084660642354416,-68.09783603780141,-35.38060062151011,-4.169012138480737,-0.00013987578503372333,0.0,-64.94090196017332,-4.016201181921813,-11.622937934744952
121,0.939166691663917,-169.9847253181657,-70.13476613737039,-10.764269353342302,-50.71591610871387,-1.2180746916129102,-66.9825208924384,-34.464713466197914,-3.8393798326608857,0.0,-0.00011335643639812424,-64.98210166032753,-4.009671138906917,-11.66735189518155
122,0.9382820273163084,-170.54507093055048,-70.24920740918365,-10.76511560716689,-50.75534359241588,-1.1912558483774496,-67.25576119840424,-34.90822565422598,-3.8425612479727405,0.0,-0.0032479122908791766,-65.36457776949621,-3.9949451472096795,-11.719917920745983
123,0.9441077240020302,-171.52764907963254,-70.54776117925088,-10.8536064580159,-50.94917582481198,-1.235792617749003,-68.43855752364921,-36.191673387587166,-4.174567647746512,0.0,0.0,-65.9313036961849,-3.9967629931028483,-11.76586154190668
124,0.9361926260346125,-172.69545972753124,-70.87892694758139,-11.015691127129344,-51.16557202702971,-1.3418287573987269,-69.93507058778617,-37.77453509108575,-4.2781415541089425,0.0,0.0,-66.56854875256855,-3.9978383929893395,-11.813607519159833
125,0.9444343342432514,-173.1559023848971,-70.93866819415275,-10.969354072672834,-51.1480866037254,-1.2642763773368428,-69.97521934111847,-38.02983797543332,-4.255223008473881,0.0,-0.001099266670345252,-66.92864269613857,-3.9875065643328975,-11.852584236801171
126,0.9437388724035608,-173.65484771244383,-71.01875799009703,-10.912095952829775,-51.145854829737964,-1.1758164853829518,-70.01216681106203,-38.1540365745455,-4.220598564923799,-0.0002838291026136975,-0.0055156275611332566,-67.26389995569873,-3.9794207919095412,-11.882496820318371
127,0.9413916119555116,-174.2513328311382,-71.14103810354824,-10.877885558927726,-51.189109284716274,-1.105294383986468,-70.45080392587757,-38.52631112951819,-4.343655472495597,0.0,-0.003678043466706202,-67.68513646430075,-3.9702500035102406,-11.916142029677365
128,0.94767668879344,-175.3627160403651,-71.43405727227385,-10.9848825608445,-51.37043542384097,-1.1590643689045705,-71.84943357757066,-39.903523331178306,-4.768628846207189,0.0,-0.0040402665978262736,-68.37099336767916,-3.9686521067485288,-11.95555276730265
129,0.9360317702764624,-175.48517036182855,-71.34879766283568,-10.821064693166253,-51.22569362886813,-0.9721717056445575,-71.28142303146282,-39.39570328732419,-4.405869372423607,-0.004192353084478157,-0.0063369892154265675,-68.60905571251723,-3.9463402861899035,-11.978467492655517
130,0.9422498797498797,-175.5141262384655,-71.28398261367083,-10.630730087130653,-51.10958314975076,-0.7679495450143541,-70.58328596045625,-38.63009945739312,-4.123945898918429,0.0,0.0,-68.76609338421937,-3.937871174630654,-11.999380218871488
131,0.936420698561432,-175.9333772548647,-71.34632684837408,-10.564643435406534,-51.096791352745655,-0.6732640745728742,-70.56446590615305,-38.70533515780708,-4.080936711467381,0.0,0.0,-69.0793786901256,-3.931095151804498,-12.031312389707974
132,0.9381166460489394,-176.33027139913528,-71.40142550435401,-10.495063387707603,-51.08103321761342,-0.5735416116589023,-70.63840575502174,-38.738911125745986,-4.197944796883373,-3.5431992614344744e-05,-0.00012928171958105715,-69.36426079457806,-3.9175640732483483,-12.054138701195692
133,0.9437419277325564,-176.67810813704162,-71.43584692781393,-10.394677923410818,-51.046593626701124,-0.4451060748758043,-70.59613888054878,-38.60374392314761,-4.082201941558718,0.0,0.0,-69.65607865993077,-3.9083540688544565,-12.085269526897607
134,0.9400308294302484,-176.8694845158952,-71.41478893810714,-10.255357840866397,-50.9728819827137,-0.2842194035845841,-70.26811102611478,-38.26586182552352,-4.013159299467764,0.0,0.0,-69.91420536356091,-3.8954511009079966,-12.117151520293714
135,0.9454941643533029,-177.30826239997356,-71.47497424913861,-10.230243980875576,-50.96191786257858,-0.22989423709953172,-70.53654312824187,-38.664753999283164,-4.06417338877372,-0.005076993387830044,-0.008979151183752128,-70.25876699079797,-3.8801201603967423,-12.15006152606034
136,0.9367658160954251,-177.57261447847392,-71.50521030670602,-10.12835417973526,-50.93067917934399,-0.10460475002553732,-70.42614491431296,-38.35996510413856,-4.05354727810196,-8.394551572530965e-05,-0.0014338738816653243,-70.47734852898778,-3.8665745509702547,-12.17330958155181
137,0.9439459164494027,-178.25906588780225,-71.67705189050363,-10.185724722910912,-51.02055969841513,-0.12491069381241088,-71.09268205855764,-39.09126633033199,-4.258602593619352,0.0,-0.001782895386560212,-70.88505114251097,-3.8598200447582816,-12.213240918673417
138,0.9423047832269386,-178.03861098797674,-71.49198851725171,-9.94863259456733,-50.79867938826843,0.0,-69.88927914310055,-37.98342315326413,-4.0815274642129005,0.0,0.0,-70.95335633201381,-3.8294662913036466,-12.237468943399257
139,0.946767143933685,-177.816666240002,-71.31746712247016,-9.701797008418406,-50.592178225755916,0.0,-68.84127139953172,-36.86728184212769,-3.743944698744158,0.0,0.0,-71.04702098890161,-3.8087994697372345,-12.252947957059506
140,0.9400199028979825,-178.28531778822457,-71.43935995981283,-9.652222052352121,-50.643062560971735,0.0,-69.15683611565316,-37.01502576510545,-3.798198449771221,0.0,0.0,-71.38184909347507,-3.8070073508589277,-12.286572203010746
141,0.94241883264244,-178.39451411675276,-71.37585414461954,-9.528692117843057,-50.532419362232524,-0.0273418953178919,-68.66343741495544,-36.62977006489536,-3.810129897076435,0.0,-0.014728612306527323,-71.58162522828003,-3.7946385646440133,-12.320515532534346
142,0.9465874475977923,-178.9959298261768,-71.48215400468695,-9.541149666617807,-50.55968971173875,-0.0078297916609131,-69.10130471713644,-37.263205568811934,-3.99542935924112,0.0,-0.001462743410885454,-72.00952210456838,-3.7894337749496794,-12.36279128154909
143,0.9428588833724224,-179.1387886621797,-71.43173338210313,-9.417561255984927,-50.45571747058139,-0.017921652387692395,-68.8470632467398,-37.02527648031619,-4.092231828503973,0.0,0.0,-72.23810915491157,-3.765461287760777,-12.388926543312039
144,0.9409875795213571,-179.37287753942874,-71.42378634363463,-9.322458104222717,-50.38896367887907,-0.008051394734730176,-68.71939930253208,-36.92264411826167,-4.111887120651306,-0.0002773006296281342,-0.0008833543012876342,-72.51708422789486,-3.7499692759441228,-12.418509422942076
145,0.9460253680770038,-179.7578730098236,-71.46155627669594,-9.292553513738659,-50.36440559939643,-0.0019769194598616294,-68.92270532041964,-37.28911707469279,-4.163706152164646,0.0,-0.00048332267733215575,-72.86234449827228,-3.7474640133371833,-12.450701977052063
146,0.9363084140253805,-180.62622387572878,-71.72725416427046,-9.391133866768927,-50.53920836823306,-0.05746512728141847,-70.16768919936362,-38.44260537094288,-4.4425348833523035,0.0,0.0,-73.35646601192771,-3.7417590340831093,-12.4856891076444
147,0.9383043610856968,-180.93659254250352,-71.76318897491426,-9.31740001773416,-50.51676239803986,-0.0456833337334745,-70.26928922940438,-38.51507397790765,-4.420884568998288,0.0,0.0,-73.65946040623183,-3.726553830435192,-12.52060068299752
148,0.94311611659841,-181.69050330016077,-71.93024501079033,-9.364151485061035,-50.596681799850955,-0.05391740092335338,-71.13706495894336,-39.422878994520254,-4.742283189219304,0.0,0.0,-74.19045852108799,-3.710058931717553,-12.553717259144008
149,0.9463236176082523,-181.65504552925762,-71.82066063625626,-9.171720860903298,-50.44142393086742,-0.0064385622328107656,-70.42874093389696,-38.7544347584705,-4.466392324385993,0.0,0.0,-74.35102360607303,-3.6904201475654284,-12.572108447093395
150,0.9377417684505498,-181.36885558983366,-71.62906125866468,-8.931393463151355,-50.225018863669334,0.0,-69.31221440730882,-37.69162915831525,-4.13567333401838,0.0,0.0,-74.36236780057396,-3.6664589115595883,-12.583714118302135
151,0.942733821696708,-181.64722076646888,-71.63725585171736,-8.832701330039257,-50.175844824860384,-0.004797809149512418,-69.43121649227643,-37.66472517886493,-4.282548584208044,0.0,0.0,-74.66898630353779,-3.652099846015927,-12.599752462429104
152,0.9438574309882899,-182.1959056133758,-71.7829108815986,-8.82508419417938,-50.2447950102938,-0.008691611890629064,-70.00941445633617,-38.09468404953171,-4.466384610347046,0.0,0.0,-75.03562341682836,-3.650371728161798,-12.629215863017297
153,0.9426385655105681,-182.39071102472136,-71.77536304700008,-8.718033839737124,-50.18282794251064,-0.0010877923083851535,-69.89227675011662,-37.95455315673168,-4.43529590184796,0.0,0.0,-75.29227599976352,-3.635865385134748,-12.649381124110668
154,0.9411210694212365,-182.46321139131626,-71.74180742861358,-8.579536462461062,-50.10720031675748,-0.0044152539044241875,-69.5479201993855,-37.52915457147306,-4.354758831162296,0.0,-0.0007761585439213941,-75.45195292122625,-3.6286732094981446,-12.669889037250332
155,0.9430764599638772,-182.61249517140692,-71.71444316489216,-8.457404262879102,-50.03097540357977,-0.005191338093070756,-69.26106519596253,-37.24561970151543,-4.179028946247415,0.0,0.0,-75.64691313102706,-3.6214114936880097,-12.694866626615365
156,0.9434213714562636,-183.08769297924226,-71.77666778741524,-8.434125386488954,-50.028524499417486,-0.0208981406965923,-69.73742589939663,-37.743738962860895,-4.416958243307033,-0.00040449763752903583,-0.0011674430357937354,-76.05995460446442,-3.609621757031058,-12.715881843308363
157,0.9433609081577199,-183.36249274122616,-71.81403631730521,-8.374566199185573,-50.01513607906817,-0.0057870412780386855,-69.81681596249548,-37.8408319346569,-4.310143227542164,-0.00028488899712265003,0.0,-76.30602823450249,-3.6021212828849554,-12.74546286916058
158,0.9385288914210321,-183.5840091980606,-71.83009071258596,-8.277020944831179,-49.97907351619104,0.0,-69.8085070277828,-37.66418431033883,-4.2303240047738395,0.0,0.0,-76.53793176092742,-3.5884389473386493,-12.761386174149372
159,0.9414686695792687,-183.8888083823899,-71.86747076792776,-8.217710760008732,-49.9609078440298,-0.010699069651528883,-70.02316287377144,-37.75478395296097,-4.220090655816439,0.0,0.0,-76.81276366280065,-3.5788011555178354,-12.780827776266507
160,0.9429541390076082,-184.2307741270882,-71.88723040580753,-8.156771311919947,-49.9226286500416,0.0,-70.20657823281094,-37.979182733849235,-4.301247713208736,0.0,0.0,-77.12657480172686,-3.5669922576421533,-12.795637788850174
161,0.9345597819646878,-184.23957136485583,-71.81633227161285,-8.009096037998036,-49.81651314514819,-0.011102627258402113,-69.76063553953168,-37.47757074628402,-4.071626241237873,-0.001056738118001607,0.0,-77.25854196414464,-3.554917673175838,-12.813917163803115
162,0.9401023529055507,-184.04451519300397,-71.65835146572762,-7.788155585453962,-49.63301360363224,-0.000770892680937227,-68.99824599114577,-36.63709747530616,-3.9523041087637094,0.0,-0.00016475839252829297,-77.34613733807683,-3.5328709091248958,-12.82823360013126
163,0.9440318620111398,-184.36797269978294,-71.7118466492702,-7.741092003307019,-49.6357310109428,0.0,-69.24881634879807,-36.792887161797964,-3.932487714005078,0.0,0.0,-77.61210505439715,-3.5192992589806296,-12.850253002051687
164,0.9405287676205457,-184.91834383543664,-71.8410699873635,-7.758768396710364,-49.700974330997354,-0.028582666491027628,-69.95649539117422,-37.45628253041388,-4.086221500482354,0.0,-0.00012897167697594386,-77.98773811966748,-3.516846826579583,-12.874224692305665
165,0.9463006077465002,-185.262271673046,-71.88925066358458,-7.721089709089874,-49.6981830013065,-0.023132674451626076,-70.2138791237874,-37.750685291289834,-4.147597353929319,0.0,-0.002195255856615037,-78.27910734152076,-3.518016069785189,-12.902619027336508
166,0.9394231348226652,-185.40658928881885,-71.8706468664836,-7.614121542668147,-49.63449302414554,0.0,-70.10703635468346,-37.62049501037301,-3.9794354885147443,0.0,0.0,-78.47531516620478,-3.515940403596438,-12.92531618154007
167,0.942721986200247,-185.52642405450058,-71.8453312396403,-7.515652018136872,-49.57193839694589,0.0,-70.04412665007318,-37.41995410350766,-3.940306245278202,0.0,0.0,-78.65780697468927,-3.500011242616029,-12.944150703767628
168,0.9434955193360197,-185.42278769654766,-71.74042622289542,-7.3395532185904635,-49.44242225787675,-0.0010305904743145723,-69.53872816907182,-36.80075911465315,-3.7732083641597933,0.0,0.0,-78.76526244943209,-3.490236562765403,-12.964426844329008
169,0.9439992742886517,-185.3984555561386,-71.64209465998317,-7.203146126039517,-49.31618989437748,-0.0012186380366082836,-69.07746779178896,-36.33117825283964,-3.638501005518596,0.0,0.0,-78.87344737488239,-3.4760207570860837,-12.984861205167828
170,0.9441616675755923,-185.4588714590672,-71.59731057575019,-7.081535490524844,-49.24026866124251,0.0,-68.86092471867535,-35.979247807141036,-3.6221069051395,0.0,0.0,-79.01999033834036,-3.4675124109263415,-13.002377733118076
171,0.9475391939836856,-185.85550734511082,-71.68351053636712,-7.056996009090204,-49.27038246581347,-0.020863004462284566,-69.31159699978124,-36.31196082959387,-3.7765995342472753,0.0,0.0,-79.30320834426959,-3.461177476251819,-13.026053319626836
172,0.946351145038168,-186.37799842612407,-71.81555599253028,-7.080912054959721,-49.344843154759324,-0.01962078482927055,-69.99701905029119,-36.960662704503626,-3.9064639911560977,0.0,-0.0005400814450528183,-79.64839256317735,-3.464546466553188,-13.051265274739329
173,0.9373523174795516,-186.31007703061198,-71.71631601940175,-6.927645185885536,-49.21803079276409,0.0,-69.45709712047696,-36.41437600859813,-3.7398492805997483,0.0,0.0,-79.7487557966956,-3.4551055683653265,-13.062462711712207
174,0.9434257199543077,-186.5492048222501,-71.74650014578935,-6.865002100646836,-49.2021722341122,-0.021424726022197478,-69.64365103008477,-36.499932688405124,-3.7619485449864296,-0.0015263185439536272,-0.000640587166668746,-79.98537615358765,-3.4514892722199195,-13.087055873952538
175,0.9471177038109021,-186.92809449842247,-71.80536883552323,-6.837248240024889,-49.20643124121124,-0.00759871229222228,-70.01686455383648,-36.881783447884004,-3.9049964268508006,0.0,-0.0021970719044617885,-80.2991098301938,-3.446552800144748,-13.10779162349881
176,0.9378978978978979,-186.88713773804403,-71.71530445148902,-6.6962587202170685,-49.09049958020445,-0.014041694086002778,-69.56100029083855,-36.319187839618934,-3.8040942401768336,0.0,0.0,-80.39714221967857,-3.4378523797157365,-13.121050429539244
177,0.9430208833413346,-186.78196148384092,-71.59969235286651,-6.536808303070501,-48.950457787735175,-0.01930859332969426,-69.00757468740555,-35.73143411059147,-3.6339782741270534,-0.0007477586384075694,-0.0011066861146157877,-80.4793823976748,-3.422298646864823,-13.134570785854436
178,0.938409586707707,-186.77082404865658,-71.5008076759386,-6.4077677150256305,-48.82333714545437,-0.00247656235207249,-68.58386865161523,-35.32586804255639,-3.633667008003402,0.0,0.0,-80.60821731549767,-3.4164027296549655,-13.14903415590454
179,0.9371665858389913,-187.3692071789795,-71.67408532956397,-6.446259485353489,-48.93358238039028,-0.04677198123604116,-69.50178637799453,-36.09569981850594,-3.7651250946208616,0.0,-0.0023969151684029707,-80.98442914546456,-3.420761034180238,-13.17612192681505
180,0.9483323226197695,-187.59805026851288,-71.66477883354278,-6.401375233198844,-48.882174345180225,-0.01888326878289506,-69.55855287482787,-36.32612325044767,-3.7489868689834025,0.0,-0.0009740432418034986,-81.24266463362464,-3.4140693697100275,-13.200822888916084
181,0.9430821012140882,-187.93471731173685,-71.72006786867377,-6.384030321145716,-48.8893166481912,-0.016035485128722618,-69.88053708230319,-36.67191432113783,-3.8223402736250947,-0.000493820660737806,0.0,-81.50706385290096,-3.413749799787967,-13.223194394647866
182,0.9376773103156878,-188.10753704253494,-71.72020854857936,-6.31818585380963,-48.8538886587527,0.0,-69.90951205595049,-36.7087039692204,-3.7476228043742874,0.0,0.0,-81.70110911190322,-3.4206764459245043,-13.243050605824502
183,0.9382263731643593,-188.509191733652,-71.81746730666438,-6.311165334158974,-48.90104382911193,-0.006870989400303724,-70.42791545674325,-37.187533400375216,-3.7354960756362874,0.0,-0.00172129258068974,-82.00287084173962,-3.4227104637220775,-13.26850975805433
184,0.9383907496489289,-188.56454020358382,-71.74656682315698,-6.201156638528345,-48.79777567973773,-0.014309600405116512,-70.2101155907685,-36.95636924478698,-3.7729270116970794,-0.0006749775010140217,-0.0031198314794409396,-82.17662286493665,-3.410957112648128,-13.280025841623583
185,0.9389837630180978,-188.85041248323353,-71.7899542558112,-6.159459609293168,-48.79980805007317,-0.004743168774378501,-70.50686011661118,-37.16847643151029,-3.8351260556950586,0.0,0.0,-82.42769727731867,-3.4117799504338815,-13.301392673560848
186,0.943519691212834,-189.2404363735422,-71.87713501068527,-6.150274911951786,-48.836232921505506,-0.022056741536601508,-71.01129355310154,-37.58722562870442,-3.9880546202252924,0.0,0.0,-82.72311095372687,-3.408642508866448,-13.324269331343412
187,0.9407051762940735,-189.23679099371836,-71.78681715143215,-6.051659495876969,-48.71672979284997,-0.0023090321171966126,-70.54524644342848,-37.27119256603469,-3.789978163043696,0.0,0.0,-82.83627186740102,-3.4027065572789224,-13.340563267377886
188,0.9419244296149337,-189.14881578987578,-71.69744058023824,-5.901264453665775,-48.604029591185544,0.0,-70.04758793682721,-36.694973383090726,-3.5638038792380975,0.0,0.0,-82.90698690113464,-3.4008376179214843,-13.354834002098336
189,0.9439488506622012,-189.1293879479395,-71.62929128946485,-5.783207132123675,-48.51188946945565,-0.012346492308166517,-69.76823123353084,-36.35171289271749,-3.398047934394615,-0.0009060595389544837,-0.0014948368795183057,-83.02107997966536,-3.3962674922260656,-13.36808956801674
190,0.94610687486709,-189.18453779828565,-71.59197560816482,-5.694667772480417,-48.446845076822946,-0.002823583610423161,-69.62702954728448,-36.19293495902836,-3.2197279182399887,0.0,0.0,-83.1688766300077,-3.3963898699361152,-13.38586236332135
191,0.9448217317487266,-189.5895103470622,-71.65924243304354,-5.695402290760447,-48.464703674479715,-0.010853786972761749,-70.10411207019929,-36.69323369944614,-3.385034053730133,0.0,0.0,-83.47377188884867,-3.396221045088434,-13.404368740015293
192,0.9441038370667225,-189.6637798554539,-71.62403468584029,-5.614621264827392,-48.40186682245955,-0.0025743547990975876,-69.9942973764702,-36.588590755101905,-3.368092242874651,0.0,0.0,-83.61453423581763,-3.3878775093884843,-13.41723847045259
193,0.9442169442169442,-189.77049770215106,-71.5924930597908,-5.520948097103426,-48.33951185869358,-0.0005303155260756083,-69.97254641029951,-36.499993811721666,-3.37013716767932,0.0,0.0,-83.79450781029783,-3.3849465245856423,-13.428649396856216
194,0.9465669571510418,-189.94344556769204,-71.59376135395561,-5.467226407646455,-48.30588770595801,-0.006431907988331763,-70.02414397897671,-36.53475085371166,-3.3838876221375327,-0.00024143280565041729,-0.0012989510241572097,-83.96007357249081,-3.3835811451873177,-13.442986832216798
195,0.9330110288563227,-189.8794094039243,-71.5037460008602,-5.35845487888024,-48.19693621393823,-0.004917531167806254,-69.59331085893334,-36.184642635401,-3.305306478856051,0.0,-0.0007701527640157795,-84.03004217314532,-3.3836514554214934,-13.459002405671402
196,0.9433707865168539,-190.04987850724459,-71.51291891052666,-5.290812993182579,-48.17302924176215,0.0,-69.74678781441257,-36.16335568732573,-3.3183432120293053,0.0,0.0,-84.21293219891471,-3.3860579209869663,-13.473439790833705
197,0.9372675877497959,-190.40504405979684,-71.58954680578529,-5.289890559721589,-48.205761780988624,-0.0008150045992163688,-70.26639919503965,-36.62352925551189,-3.540296471540288,0.0,0.0,-84.48436525041467,-3.3839897360132416,-13.491791881091176
198,0.9446095977673967,-190.47566971506635,-71.56414190716366,-5.192217839848693,-48.15579752367076,-0.0024486924248498646,-70.24763117300357,-36.40540986455142,-3.497999249250122,-0.0006942375214426267,-0.000324400816068491,-84.64146523287276,-3.3850515826388814,-13.502512007858375
199,0.9326617497151766,-190.75442947752006,-71.60602762105451,-5.167583724779892,-48.15848874111286,-0.008599051345637567,-70.53455015635096,-36.65755397997168,-3.581635841626285,0.0,0.0,-84.87493172788129,-3.3873855720092245,-13.52219423268108
