episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
58,0.9332380867339346,-125.62801198291285,-113.86393819376252,-872.6765483213281
59,0.9213263780848663,-124.97113411258141,-114.29465863325422,-875.6876230048703
60,0.9343339025193973,-122.28236808713775,-113.41173466577854,-876.2481482864537
61,0.9365046227259171,-122.81971995216857,-113.07166164367179,-879.8370439733487
62,0.9266027650870435,-122.997552262843,-113.24178582312008,-883.5152804485583
63,0.9187582168041114,-121.49956940002762,-110.69457689795796,-883.964634303978
64,0.9269048048589813,-119.1534553135253,-109.58958905836235,-885.4834826742965
65,0.9234480055476829,-118.81870454258187,-109.00204868704814,-888.8904705109035
66,0.9207427120614237,-118.24710697462005,-108.32960363961645,-890.8870061980044
67,0.9251717295069455,-117.7976439533742,-108.17773975842495,-896.4048519340976
68,0.9355080502503523,-116.68017379663989,-107.45337639568201,-899.9204404604657
69,0.932489075180594,-117.55401899849836,-107.81656728486733,-905.5151547326005
70,0.9204579602139552,-119.5021611868097,-109.24882444584385,-912.0169058556495
71,0.9287714122286781,-120.62414658970609,-110.31626478739213,-917.6300172736886
72,0.9294222222222223,-119.75311011578411,-110.10380244628698,-920.0490095274289
73,0.9333010531412662,-119.03123636149164,-109.67289619311232,-922.5370803865538
74,0.9280495504976096,-117.84793503888585,-108.67407354598026,-925.590542179691
75,0.9289200915993733,-117.47666184961672,-108.721646814749,-928.9270167168426
76,0.918572408241152,-119.57990760119876,-109.96327660954307,-935.3785963348021
77,0.9311766476075836,-120.19950145221338,-110.06552463388356,-941.5442876812508
78,0.9218656982974164,-119.50716566366286,-110.00482588201298,-944.1934033708955
79,0.9328256318456264,-120.07830328571417,-110.41753000377224,-948.9904013489904
80,0.9312237167824868,-120.2287316125081,-110.98688585237376,-956.2647712729284
81,0.9236711805762692,-118.91632464193573,-111.08849414168414,-959.2235398128762
82,0.932025601517127,-120.62337886423047,-112.1979037380931,-965.9984819341618
83,0.9255763296424033,-120.889688146119,-111.5922981335522,-968.2855472395156
84,0.931287384652379,-119.99762399659049,-110.28290607749213,-970.184875310618
85,0.9231137868032467,-120.1501720058193,-109.75256413914603,-973.726636184173
86,0.9240907324945459,-120.92684983420368,-109.75796484924251,-977.3876802731146
87,0.9229078206402265,-121.50379297226046,-110.22156443409855,-981.7366650757098
88,0.9199102468212416,-122.19457725007366,-110.63994409078595,-987.6612749142517
89,0.9283959494277668,-123.06855217000307,-111.6149478502715,-994.0574298820999
90,0.9238865433787239,-123.23215305032129,-111.37592317094337,-997.9505700094098
91,0.9253749431904257,-123.66690319361024,-111.81655007632733,-1002.3590908246093
92,0.926786417471905,-122.18768642738907,-111.04135843517341,-1004.1047860014069
93,0.9275115179800155,-121.97249320539426,-111.1415428592754,-1007.3836877404452
94,0.9315129811996419,-123.1540795405258,-112.3812586960025,-1013.924528589088
95,0.9297448549765315,-123.77238731669192,-112.58710294397598,-1018.4651905533728
96,0.9214650308946002,-123.99428485929602,-112.77296236228266,-1023.051089166913
97,0.9246383784921661,-125.09704420740874,-113.16004939506824,-1028.3463908952347
98,0.9268307505317532,-124.10292855650452,-112.92477273527557,-1031.5647422636316
99,0.9314172566902676,-124.51283743026036,-113.29918144865374,-1035.258427887737
100,0.9198793363499246,-125.68677092132314,-114.61850957188689,-1041.930131766869
101,0.9223581689797906,-128.57868930887872,-116.78103590387349,-1050.667499192165
102,0.9227469126344497,-129.07651785048216,-115.9344483214936,-1055.1521945517725
103,0.9274239387321627,-130.18921362123376,-116.95201668413878,-1060.4828576405619
104,0.9265992668795081,-129.44396648876648,-116.42768251512402,-1063.9228089887831
105,0.9209458641152961,-129.52702830541708,-116.61599913802927,-1068.9729321517186
106,0.9247782270231126,-128.9431567873074,-116.4613903107689,-1073.222778202447
107,0.9234900138779943,-129.63081446352166,-116.44616089347127,-1078.9942156319928
108,0.9301529670852926,-128.4866759895898,-115.30367339317105,-1081.3235577492253
109,0.9195798949737435,-130.4025465736329,-117.00599065351493,-1087.2902880802365
110,0.9218759418892037,-129.63740028254838,-116.77090320728972,-1090.0562366365607
111,0.9303122276647534,-129.33488636821795,-116.96588495861016,-1093.6267684261852
112,0.925270725813669,-128.6426733916698,-116.50185271405101,-1096.4834942761518
113,0.9312617702448212,-129.83356858765214,-117.14688711238114,-1102.9514856631406
114,0.9223450525552737,-130.68890195727957,-117.60358505081686,-1108.4206403799813
115,0.9261224118592173,-130.26760481656865,-117.02199235955224,-1111.7132767095013
116,0.9315724852514,-130.85506777239812,-116.63214226928751,-1117.1008929981851
117,0.9312995803853105,-130.87584382032543,-116.90382642360795,-1121.2773057914148
118,0.9343381271204252,-130.7075258232998,-116.83899584407357,-1125.786799991306
119,0.9316001792917974,-130.51354625257125,-116.6123542903132,-1129.3180368383667
120,0.9269470778831154,-129.30314923898354,-115.6390632464644,-1131.9662482339484
121,0.9274914401721056,-127.903561739713,-114.98427619893157,-1134.0529682272088
122,0.9296678595723286,-127.94240379355062,-114.65376700686487,-1136.7403019245085
123,0.9230539369490512,-127.24168458194401,-114.06598844350384,-1139.755671646209
124,0.9222735367804642,-128.25718244577502,-114.51752496576076,-1144.2018727127484
125,0.9296388166253252,-129.3432640777057,-115.56947086116463,-1149.8953047365635
126,0.9295969243707575,-128.32257841073772,-115.05651590928909,-1153.3990377654543
127,0.9297056253577993,-128.16822322019624,-115.03522644408478,-1156.684984240062
128,0.9317874628300243,-126.21297352010941,-113.67876174501902,-1157.6817926329547
129,0.9235515103387191,-125.50761706163354,-113.36764362478715,-1160.6570515246315
130,0.9289506651554018,-125.01531745418671,-113.30293044134812,-1163.7724565915514
131,0.9310124851909232,-125.89629392232234,-114.1182273578887,-1170.5079092029378
132,0.9262808036649999,-125.55096050000708,-113.75539842692866,-1173.5173562106927
133,0.9250202283556594,-125.35487968751802,-114.14083380451027,-1177.756344729528
134,0.9280916396785415,-125.53211155209341,-114.62260264025605,-1181.6357656150094
135,0.9264279089249918,-125.48907070950722,-115.07472198663555,-1185.8743740080565
136,0.9262665816713718,-125.14916113470794,-114.90885765920524,-1188.5554545306022
137,0.928644240570846,-123.1998629196153,-113.8954451814175,-1188.5727125249177
138,0.9279101123595506,-122.33168284065499,-113.37859235677067,-1190.103768329557
139,0.9338936085990074,-122.05105059679741,-112.99458009147372,-1191.818303325266
140,0.927106304564541,-122.99091917212591,-113.23134119726059,-1195.6630387724936
141,0.9261938349791398,-122.0576887152548,-112.89796101947174,-1197.9913510287774
142,0.9264171893286919,-121.52914866189951,-112.63220606430595,-1200.5466253662066
143,0.9243782312092753,-120.83777335147492,-112.39579884589727,-1203.0430684084863
144,0.9319811946235911,-120.15636498585106,-111.86619026110736,-1205.4915647528628
145,0.9274892748927489,-119.94494079121127,-112.39869155514988,-1209.2932386979653
146,0.9299855578288603,-119.16314077159457,-111.796646185444,-1210.9233905232265
147,0.9232873381557352,-118.94252606013971,-111.99680201909601,-1214.2975609398775
148,0.9320535714285714,-118.52914276232349,-111.95033711779807,-1217.289298104141
149,0.922230307440422,-118.91169179629304,-112.25195642127943,-1221.2958152844612
150,0.9305234043832487,-118.55240595114077,-112.56425460564049,-1223.7081654756932
151,0.921780114202846,-118.03390737839219,-112.39217132470309,-1225.3878886898635
152,0.9274452686266855,-117.30333232374545,-112.0103588840705,-1226.6683087675867
153,0.9264438414979576,-116.13043240477309,-111.51673767413749,-1228.496355130172
154,0.9304260682073552,-115.30725584952212,-110.8911727420341,-1229.5739654683396
155,0.9267471906736374,-115.12889886352431,-110.70455738542381,-1232.3327552537241
156,0.9272213443539565,-114.60058279122055,-110.4103381009611,-1233.744291297574
157,0.9337814819321085,-113.28919751316657,-109.5604447229917,-1234.2959003197232
158,0.9260048629664095,-113.61572433715503,-110.1227915945259,-1237.7513641461774
159,0.9342391962232175,-113.84364449238844,-110.67652872314535,-1241.3227519076718
160,0.9229979155967737,-113.14355728104199,-110.59396316301498,-1243.005796988738
161,0.9300695145861803,-113.33962724116971,-110.72981608673686,-1246.4595849911743
162,0.9346943757819891,-112.4044150459311,-110.45507009341938,-1247.9839449866104
163,0.9299951824641696,-111.64659760323362,-110.36796768362979,-1249.088292949597
164,0.9198405938184473,-111.20803587374299,-109.8853577547155,-1250.5494832708257
165,0.9235695601190655,-110.92302363300762,-109.68215873107957,-1252.8243934860252
166,0.9260801351677528,-110.32509745497778,-109.60962896158519,-1253.846258737
167,0.9344521945722031,-110.36710886034508,-109.49612881761925,-1255.7115905179076
168,0.9296157059314955,-109.75394449941832,-109.0383450119195,-1256.861937100267
169,0.9333110834673382,-109.16211640967894,-108.61753490674727,-1258.1195788283715
170,0.9251970891449364,-108.23035678279433,-107.84381685080793,-1258.3109744049843
171,0.9218903839842468,-107.6282183197398,-107.67777556258014,-1259.3250565758574
172,0.9275261534740279,-106.70361667340464,-107.23135146459458,-1259.4625732293089
173,0.9242776689520078,-106.83571619236561,-107.8683105999232,-1261.4994141299023
174,0.9240256241393762,-106.70268336226704,-107.65978414503448,-1263.0775256057645
175,0.9205724508050089,-106.96393748548326,-107.66066396285326,-1264.7665747638416
176,0.9307535029165915,-106.18310776034602,-107.19048824791749,-1265.1283516382161
177,0.9324884377440087,-105.8910397389176,-107.02463035498252,-1266.342893825891
178,0.9244447123353726,-105.31770511647805,-106.60715760835602,-1266.82863983337
179,0.9254071463296062,-105.27731557772752,-106.5737687462421,-1268.3764418314263
180,0.9284588335152176,-105.21058080110039,-106.72812319179731,-1269.789579089101
181,0.9285457379211126,-105.37449507007302,-107.08456132753997,-1271.9575839403901
182,0.9231260258982309,-105.53568692045604,-107.16253540323193,-1273.6212647281716
183,0.9226973180076629,-105.81365417062048,-107.62771618851492,-1275.6791377433206
184,0.9214790939206733,-106.50186274923011,-107.998438175036,-1278.4751531183003
185,0.9253845475133085,-107.64956367813924,-108.9139677738519,-1281.72421950294
186,0.9246036548469079,-107.29435540747527,-108.84949233357875,-1283.1923660118753
187,0.9274321929534737,-107.50378734879138,-109.18077611254817,-1285.5260861658567
188,0.9248912228057015,-107.0371501346001,-108.88402999616936,-1285.8727270525067
189,0.9297315016241022,-107.53192484265621,-109.64963724281147,-1288.5141750598702
190,0.924025134541956,-107.75759050967483,-109.76509695725727,-1290.8344749383193
191,0.928067743490839,-108.97490476291544,-110.90807601342014,-1293.978290885649
192,0.9333859366938788,-109.68678034301878,-111.50945228178642,-1296.072118481343
193,0.9317457955052835,-109.7801953136523,-111.56488481354549,-1297.3510628982924
194,0.9335059149333254,-109.76343972460533,-111.62851619169012,-1298.3168628072226
195,0.9176286205129751,-110.07178313003845,-111.77499849011704,-1299.6382855223085
196,0.9243037301751381,-110.5392290353986,-112.34319620727156,-1301.4618836405637
197,0.9318977119784657,-110.53273016248907,-112.35553367099916,-1302.9192454155836
198,0.9210701129295247,-110.87202127165325,-112.57060076224103,-1304.7977203128821
199,0.9158439682157477,-111.53356327061009,-112.95726997202574,-1306.545366115809
