episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
110,0.9448677185194073,-246.128651665247,-55.67272795805483,-0.012317588105630356,-0.08754407621681197,-0.01053474883522081,-43.24608614567921,-9.193158084732024,-1.824690920894031,0.0,-0.007486559670960206,-213.044934531962,-2.601363330367817,-32.533010088771626
111,0.9372448208075004,-248.69338168162432,-56.14030558173029,-0.06822518349312201,-0.35963153581905666,0.0,-47.123150876447355,-12.794232103876245,-2.7730669285445146,0.0,0.0,-215.04777616022298,-2.3808706268863506,-32.58956019338088
112,0.9315230224321134,-246.78462439176218,-55.01396004160998,0.0,0.0,0.0,-41.35686447327287,-7.384291368171652,-1.5887002704952229,0.0,0.0,-214.9101903821672,-2.196928347070329,-32.601578072929186
113,0.9411406288081892,-247.4056551650953,-55.00415223950572,0.0,-0.08872728436429292,0.0,-41.129505712327166,-6.747400722151494,-1.871815699553622,0.0,0.0,-215.47859043586217,-2.1107767384862863,-32.72612399832561
114,0.946061229428848,-247.71160803678256,-55.005252473241086,-0.09445320614032388,-0.12263438236985141,-0.07544442283529058,-40.74209381739011,-5.881012789982957,-1.1132325372915448,-0.007838455126776037,-0.010279962853093157,-216.00441582116073,-2.0799464694113525,-32.8478658581372
115,0.9400872456605961,-250.64464266255993,-55.64052598859951,-0.051172413657021014,-0.37871926559990654,0.0,-45.239197313947,-11.555625961315975,-3.1992505664965156,0.0,0.0,-218.078911815901,-1.9723869301372534,-32.94465520463288
116,0.9410047256418747,-250.11175215976678,-55.131674234459844,-0.0017567268534874033,-0.0033609258154770278,-0.00130094170017363,-42.587266199836264,-9.385931406839198,-3.2453639424067697,0.0,0.0,-218.3048306897962,-1.8951795838503858,-33.0255105096485
117,0.9376002420941141,-250.98718664551163,-55.25244960865192,0.0,-0.0659892302467012,0.0,-42.79718687179398,-9.920578934332658,-2.608509888456739,-4.554759432287695e-05,0.0,-219.2783420420612,-1.7781464807704297,-33.130092200908244
118,0.9436713255048752,-253.38590786554502,-55.83819920940789,-0.19698895174115447,-0.329581245955428,-0.1260156394366613,-46.35918092847394,-12.736758736256903,-3.2038845133340033,0.0,0.0,-220.76050698572797,-1.6380487605718994,-33.17597448629293
119,0.9460642729014016,-253.34957960180495,-55.474579526516635,0.0,-0.24541919067333268,0.0,-45.136299612048845,-10.700501276303159,-2.1654404458164382,0.0,0.0,-221.45645066051267,-1.5667159943743734,-33.246909126291015
120,0.9481774394957484,-254.6012435020125,-55.50675137128009,-0.29024732350291665,-0.37014206235350294,-0.22453867721275936,-46.43807214121567,-12.537327456647514,-2.5394125425130825,-0.029246457193895178,-0.024475511769896204,-222.7777437925501,-1.4728276039444832,-33.310267876750046
121,0.9472180862378072,-254.0244477794895,-54.81674756041996,-0.0850177438605564,-0.05031871969655916,-0.07377783931145149,-43.02094131246992,-10.006931220787411,-2.229859850990697,0.0,-0.027157806544927773,-223.0006965132878,-1.315046073982968,-33.3846216661554
122,0.9400548242311052,-254.5463965987397,-54.61990713000468,-7.134966177121194e-05,-0.04065961250328443,0.0,-43.46749910376486,-10.186359225819471,-2.620687518824999,0.0,0.0,-224.08663673504583,-1.2351817568575139,-33.46380347109913
123,0.9395586248311064,-256.17437381998684,-54.867403395352746,-0.3268416111528131,-0.5470442585345467,-0.19672531404822946,-45.79995429284636,-12.332908488778545,-3.655030439934593,0.0,-0.010391514767801363,-225.42540256419366,-1.1490180186898833,-33.53245692696256
124,0.944304641785162,-256.8153217746972,-54.55684284828622,-0.09173627174623622,-0.19789811898887155,-0.06786371240816809,-45.93595144643237,-13.02017248504709,-3.320771486895865,-0.0016459642116185688,-0.025416994859864348,-226.67013455483726,-0.9577916305902726,-33.56182142230493
125,0.9480920654149001,-255.1487878424825,-53.56665481029699,-0.061233905622914614,-0.14861882282497807,-0.0311800022151012,-41.68650357020333,-9.613734691028425,-1.7026884034147483,0.0,0.0,-226.6920384297249,-0.8801589810567313,-33.628232890418325
126,0.9466923958270518,-256.90296094475724,-53.88867067694001,-0.43620759004275744,-0.5468038375389938,-0.3425864666533376,-43.93246955820429,-12.714753730466414,-2.6630987182807013,-0.004401501598597454,-0.010477604977298877,-227.9674671433421,-0.7959215408959622,-33.72303542171259
127,0.938548842290535,-256.72608597203003,-53.50439027520264,-0.07719961025317877,-0.09312841510911682,-0.05417457700425355,-42.6686477024151,-11.679727046871495,-2.070160902076822,0.0,0.0,-228.54089905766082,-0.685651101003543,-33.79162435710146
128,0.9388122916103452,-257.345322188199,-53.281509683761435,0.0,-0.21684237204191784,0.0,-43.35637386857769,-12.237463651237526,-3.281905463126706,0.0,0.0,-229.54284665607275,-0.6384487446836764,-33.85357965088596
129,0.9359072180680604,-257.28731200944213,-52.85145509326285,0.0,0.0,0.0,-42.043985249785706,-10.948177109399609,-2.050757821503771,0.0,0.0,-230.21821781675652,-0.507164377659086,-33.85997918185046
130,0.9428735077776438,-259.32987299433387,-53.197359290947986,0.0,-0.14082640003042687,0.0,-44.55592831247043,-13.964829700963648,-2.2960341274457052,0.0,0.0,-231.68627570438485,-0.376794602364198,-33.94290776435444
131,0.9436039341895509,-258.54944465918413,-52.28432693446856,-0.1713861509471552,-0.21189451337502677,-0.13956264771209648,-41.035690741409546,-11.491317267634061,-2.0842843064970893,-0.029729156004403873,-0.03341896020448216,-232.06510654043785,-0.21500053250646917,-33.95617344697171
132,0.9379757036683282,-260.0628699127388,-52.604803004778816,-0.22061860132566538,-0.32133960953035234,-0.17179998754764003,-43.58463855758325,-13.224737688082623,-3.8426019946676657,0.0,0.0,-233.36401331543556,-0.15096948483493824,-34.02754224781013
133,0.941526172982531,-260.166000762219,-52.17560111493608,-0.07552411968550823,-0.19261439833639304,0.0,-43.08414323717193,-12.185415155055678,-3.480680647138993,0.0,0.0,-234.27802718308192,-0.05461403846565168,-34.06302085996078
134,0.9476289889651058,-261.4847104459463,-52.233891180808996,-0.24362605052115066,-0.38027876610141964,-0.1835849092348836,-45.21216740815167,-14.004221787379844,-3.4669623755461814,0.0,-0.022622901946554152,-235.75540681789096,-0.0028862488658201054,-34.09776448794939
135,0.9410872087833616,-261.52894955717426,-51.92889099952955,-0.0434766952512371,-0.06765923308741549,-0.034390826885579165,-44.723364741571395,-13.248893427667197,-2.7631175417042297,0.0,-0.0006667949292859382,-236.51254710644722,-0.0014161657634078134,-34.136874744547335
136,0.9432874958075433,-262.5457575905408,-51.83723029239922,-0.34217672612792505,-0.4150749002750837,-0.25643177228637215,-45.834491669720215,-14.890499301202412,-3.7707867206382466,0.0,0.0,-237.75759294334281,-0.0005375005235392166,-34.17943593018197
137,0.9414983164983165,-262.727302738299,-51.44629676493444,0.0,-0.06203617258861559,0.0,-45.33842391720625,-14.78921689423998,-3.857510242066852,0.0,0.0,-238.5850611052536,0.0,-34.220783789600006
138,0.9454611015956008,-262.3592368043592,-50.78586522965036,-0.05080924578324943,-0.08488167894652206,-0.043614287151172236,-43.770981985026715,-12.693057123865916,-3.222304762363397,-0.007985275961496376,-0.01608090832675595,-239.43980708338415,-0.007887280875908337,-34.22610067395292
139,0.9457966925778084,-262.26059564155935,-50.39797276351214,0.0,-0.05813247729294669,0.0,-42.871290373525575,-12.6894728317495,-3.140733230242725,0.0,0.0,-240.06815786646436,-0.002915014993173558,-34.26992995064094
140,0.9380058811046776,-261.7909052878329,-49.75219750425821,-0.12916229052746753,-0.22862086174910864,-0.07735944724636826,-40.733561489620875,-10.372201233286345,-2.2954841966277133,0.0,0.0,-240.53815314421686,-0.00532648602888492,-34.2646589417112
141,0.9451793019020035,-262.74666402005084,-49.75262274408173,-0.11769601033063187,-0.12058460690771929,-0.09711437464991662,-41.63184207232055,-11.86049133714201,-2.5935782249557278,-0.0005222618246101756,-0.02103091071444066,-241.51184431075953,0.0,-34.328229537654046
142,0.9457357330198064,-264.1813490873923,-49.86617462628169,0.0,-0.003821846554416154,0.0,-43.8472038697511,-13.712347717136067,-3.282068783890955,0.0,0.0,-242.96545531013956,-0.004059125399583558,-34.370403706785126
143,0.9417220913239286,-265.1636758493577,-49.88442623981434,-0.06979053422146024,-0.26758935508182524,-0.025035394191505307,-45.39335270896897,-14.415447985690442,-3.764051308453142,-0.004542787034812687,-0.0008860877242931379,-244.1826444421219,-0.0033884367498196537,-34.39170723690252
144,0.9441775615688659,-264.9322732367103,-49.417874501175376,-0.02727437972167096,-0.05603260200074911,-0.0191509174841191,-43.95691182086002,-12.668650417402782,-2.9260553492130845,-0.0032044532145969295,0.0,-244.77134828747583,-0.00203591762041461,-34.433543181685614
145,0.942834932878883,-266.32486959228504,-49.558794182374555,-0.14008641573239938,-0.3001226785177493,-0.06663395470145046,-46.159123814202836,-14.529160576455403,-3.6077417203828364,0.0,0.0,-246.11717645609073,0.0,-34.45962976207297
146,0.9447983014861996,-265.6061966049118,-48.86632898014801,-0.03031656547306879,-0.04663183764170311,-0.026285006206819013,-44.06992862148442,-12.583140530405705,-2.302614729858792,0.0,-0.007630583052132619,-246.39194099914263,-0.0005161121330679351,-34.47650503625266
147,0.9349728424864212,-266.2052783370225,-48.722201528258275,-0.10954898154255759,-0.13454920363403067,-0.09084069693275358,-44.76101746811073,-13.136668637824487,-2.3917395682000513,-0.011586567745914819,-0.016488219394451838,-247.34048046636542,-0.007201372141831859,-34.52131984266953
148,0.9374736968676727,-267.0947446360479,-48.63987127371834,-0.23089637006338737,-0.2554228780922045,-0.19309990157758053,-45.89777382761231,-14.17871446785137,-3.1462477184733713,-0.05280782282074252,-0.05523480511249371,-248.57557277978594,-0.018695376543419653,-34.54488222470603
149,0.9429680501642281,-266.68880097849524,-48.02726368473921,-0.014421289347662295,-0.032431651616269486,-0.011920367922947595,-43.47086046303098,-12.23093394709201,-2.795130260972537,-0.01452978136754143,-0.0045282574935764965,-248.9827684810129,-0.0039024420665141374,-34.57926065924764
150,0.9400590581144023,-267.50530455940066,-47.97523692993826,-0.04851447971475718,-0.07912929529678073,-0.030710621475075705,-44.040813172460105,-13.722075561515776,-2.898914629345116,0.0,-0.002029294301469322,-249.83625218318122,0.0,-34.62850707214226
151,0.9420980302336235,-268.01390634921006,-47.78953218936156,0.0,0.0,0.0,-43.82741915174786,-13.865395794414072,-2.9398521464790623,0.0,0.0,-250.5986201249936,-0.00033763064972477334,-34.655763489367
152,0.9368936467868982,-267.9596204802662,-47.41459740282394,-0.0016239678324015622,-0.002757907803760337,-0.0015020240098562502,-43.08790752193662,-13.454553721738225,-2.94243379606573,0.0,-0.001309324810639617,-251.3461624831168,-0.0003902710874384874,-34.68672801649563
153,0.9323940291363786,-268.9101427909709,-47.39291967739886,-0.15756025945718824,-0.24862859847392121,-0.0856187874607144,-44.080319842417495,-14.656989735356127,-3.0246403028337068,0.0,-0.001920094310207818,-252.32186709374574,-0.00026026332074565285,-34.72632011387507
154,0.9403846738172648,-268.03965830890456,-46.77301748968495,-0.006663556040523652,-0.020660300524247093,0.0,-41.51332373086417,-12.136596283359395,-2.362174073193223,0.0,0.0,-252.55443434371952,-0.000560914426228653,-34.74375640323481
155,0.9395108240641071,-267.5188570298357,-46.238634925357886,-0.001112183303118329,-0.012548387018265935,-0.00016461872459169532,-39.13547690271292,-10.686257768080553,-2.523055308115205,0.0,0.0,-252.82809858466948,-0.00799269514378632,-34.765734426551916
156,0.9444310656231186,-268.8688939286234,-46.35740475960254,0.0,0.0,0.0,-41.37506259473022,-12.939590440056707,-2.723364238926206,0.0,0.0,-254.03921688826176,-0.00022954164835033416,-34.80233286470415
157,0.9413813995758861,-268.567506103411,-45.99143713528129,-0.09535994136013601,-0.21473572073689207,-0.05084531326973193,-40.537896434191104,-11.768157908604321,-2.0801528912203575,0.0,0.0,-254.510084913354,-0.002467204973121577,-34.81683494491542
158,0.9471209988921161,-269.4071081026784,-46.0092201809993,-0.1452003510680748,-0.20550165222602493,-0.09670120098644552,-41.33126360905747,-12.636004030838723,-2.1403306177689494,-0.0011996608728058458,-0.0025478432510450525,-255.28642498521666,-0.007932949877502052,-34.8663982625648
159,0.9397016534867002,-270.89231742694534,-46.20488691198357,-0.1680612797421248,-0.21184441579317506,-0.11914595672711045,-43.46507431576273,-14.948829052713277,-2.9214688712038708,0.0,-0.0026760602745449225,-256.48640510985547,-0.001498416530153977,-34.91734245904243
160,0.9429791357538685,-270.0881062095805,-45.51473667720369,-0.05950773725712544,-0.039495341967210114,-0.036207373233328365,-40.97336960726702,-12.74410945778631,-2.0233209109649377,0.0,0.0,-256.6169003300138,0.0,-34.95013688547808
161,0.932656381824756,-271.69535555950915,-45.76456422342601,-0.0931743674933719,-0.12446906171986763,-0.06414160491528577,-43.62718949088247,-14.850482009865132,-2.994304253560852,0.0,0.0,-257.83505262493264,-0.006710841774444263,-35.00482561999367
162,0.9413388543823327,-271.8221564873486,-45.38968951562243,-0.07351906638032456,-0.10907884088792251,-0.04564659790214498,-42.93044287995586,-14.612006019823509,-2.8387097864820863,0.0,0.0,-258.41117863319937,0.0,-35.01518742292049
163,0.9384123537218,-271.7211167242026,-45.03732777446323,-0.012088107058550126,-0.010365392460289054,-0.009844620183670424,-42.12576287110363,-13.922000779897717,-2.686811618944041,0.0,0.0,-258.9416272805528,0.0,-35.05503501781326
164,0.9477321685016754,-271.93589383405316,-44.77453598492571,0.0,0.0,0.0,-42.16907439056127,-13.616743809155334,-2.471576319848785,0.0,0.0,-259.6656074759912,-0.0005037556889900173,-35.10005123968025
165,0.9430454724947602,-271.9711367058792,-44.52524219304949,-0.1843624149401922,-0.3295707511393089,-0.12979477496825342,-41.71321200014154,-12.803261619382459,-2.9215794297910147,0.0,-0.0006839997037225143,-260.1837442736291,-0.005661355171530667,-35.135130849815425
166,0.9401503759398496,-272.8094681409055,-44.53466107116426,-0.06810116815693809,-0.18445965313901108,-0.04438259036553453,-42.79867527464533,-13.39466446450608,-3.0638545449102654,-0.003042548962626858,0.0,-261.04922002924053,0.0,-35.1517275949149
167,0.947311472453488,-274.2675277649473,-44.68566886740815,-0.03823361240592661,-0.14074140267847446,-0.028706480453705843,-45.469520904085876,-15.604099920440975,-3.5187699230274245,0.0,0.0,-262.2823306695905,0.0,-35.17791477389556
168,0.940785916000721,-273.5086887396432,-44.02318124075022,-0.029709343593290204,-0.04056099310915934,-0.01963856092717107,-42.97525460938514,-13.411692661475085,-2.7373141185170793,0.0,-0.004186961396376596,-262.41259472261055,-0.000739183691063417,-35.179459443016334
169,0.9382010708623733,-274.1958628862791,-44.00017660429591,-0.10127176540333405,-0.1798256071037518,-0.06007714296028018,-43.70163757269116,-14.264954409432574,-2.748275921532051,0.0,0.0,-263.2587864963851,0.0,-35.211587674767344
170,0.9422704143445602,-275.01091948108217,-43.95931072041997,-0.00982196907678148,-0.07944122136161846,-0.008279712164410579,-44.535984223369034,-15.316080978932696,-2.7889690486157144,0.0,-0.003215281076537561,-264.102368651521,-0.002310338073797497,-35.22933695666888
171,0.938099966898378,-274.3754193438317,-43.26040196007138,0.0,0.0,0.0,-42.704205854115614,-13.615696877477566,-2.368957733633635,0.0,0.0,-264.5965433335211,-0.0004361345206016894,-35.226621921500914
172,0.9428657982429567,-274.1716528395268,-42.84501062836969,-0.06332150504833468,-0.07781423854390043,-0.018664785998713945,-41.59361220660816,-12.713587540008396,-2.1682287919225804,0.0,0.0,-264.9630837762137,0.0,-35.24348804084199
173,0.943740190752143,-273.95048333000307,-42.46590129768693,0.0,-0.016354641456230928,0.0,-40.60721832371167,-11.654861379110004,-2.259390130081687,0.0,0.0,-265.2680145176613,-0.0060581433363452305,-35.2589572484035
174,0.9388497792626178,-273.7698181018667,-42.08574893221276,-0.009274846517629,-0.032795094658741406,-0.006303360422627458,-39.84742045112033,-11.105382817424157,-2.4031742836615306,-0.0001274427352876515,0.0,-265.7211294714965,0.0,-35.30138366089726
175,0.9494462735707871,-275.3465249221727,-42.41669464476247,-0.19511307657802293,-0.31642926217262646,-0.14891080168571413,-42.82192602907035,-13.948921512312543,-2.8510057067855192,0.0,-0.008328232812204754,-266.9046893591243,-0.0027229291163279393,-35.34741396535745
176,0.9415129372304744,-275.12370279402427,-41.990938597260296,0.0,-0.013369153260640945,0.0,-41.52248450590521,-13.103554417406686,-2.1246547651309906,0.0,0.0,-267.28644339030654,-0.0004441959210200394,-35.3733029147807
177,0.934590330484671,-275.21348235438654,-41.8123613216856,0.0,-0.017543364817386824,0.0,-41.48401679679002,-12.803031329945991,-2.3747097144339966,0.0,0.0,-267.780092549772,0.0,-35.396009632447836
178,0.9397775567411158,-275.8321392909374,-41.7324750242268,-0.060083479950110395,-0.09800481007377142,-0.04671620133862827,-42.34409289685322,-13.835701473186843,-3.013017837707477,-0.015044192395668518,-0.004251993629981312,-268.5787910095481,-0.005889022998043688,-35.43166059365221
179,0.9482404780587915,-278.0253469707913,-42.32696828579547,-0.23849399886534417,-0.4585212642495358,-0.18529222560194847,-46.521050822433466,-17.79025875348568,-3.63526353083437,0.0,-0.004081709494743484,-270.03847529326174,0.0,-35.479679741318236
180,0.9408520234032179,-276.45340539477064,-41.4035541465632,0.0,0.0,0.0,-42.69065762132925,-14.354444728603161,-2.317811398656977,-0.00010307047242813288,0.0,-269.9226200947135,-0.0005189179748992263,-35.465814126030935
181,0.9441523118766999,-276.0186423505168,-41.023983500969265,-0.006728759789096752,-0.019979221667876905,-0.003909056112064384,-41.42485689665242,-13.212119222872307,-2.1910896463794196,0.0,-0.00010556308600951186,-270.1526220709101,-0.00028421666449712345,-35.480817742761545
182,0.9422611117839409,-276.82840034144266,-41.08538910588191,-0.12486681033064467,-0.13853341327497137,-0.10651840314802459,-42.75827056447012,-14.382376135621021,-2.9740507050772274,-0.029285859039078745,-0.033633679490896067,-270.97676054034923,-0.0023811930300822967,-35.52773638842842
183,0.9421840236506049,-277.2497330603029,-40.940713854623155,-0.0041962477098736115,-0.002267813156358777,-0.0027974493584435505,-43.3560799427234,-15.05056738966757,-3.320308865841734,0.0,0.0,-271.7161735858207,-0.0005168931050138297,-35.572590796475744
184,0.947783609939622,-277.56891038832106,-40.71245998576452,-0.08551018758519724,-0.10384883519874136,-0.06385583339695157,-43.61334861784306,-15.093236494761948,-3.4901628387851598,-0.00038662610491968974,-0.001802239333134792,-272.324746978892,-0.0024052365588346078,-35.5928202491938
185,0.9345525408484485,-279.060347473845,-40.99746421879841,-0.03702889092500661,-0.20298650349011482,-0.027628617872199,-46.599361126188555,-17.668320061653585,-3.8831952732243638,-0.00480951494116501,0.0,-273.49011095665014,0.0,-35.61935727178518
186,0.942333093179635,-278.60290797130335,-40.53779112872109,-0.017317472092426074,-0.03513823713744635,-0.010931577425039045,-45.311994527992965,-16.59341589688395,-3.189796591171266,0.0,0.0,-273.81760097797724,-0.00012764940514958573,-35.62337363877915
187,0.9483384864767508,-277.68396891953137,-39.97502019166736,-0.04238027429966649,-0.073312673950831,-0.031656732460583134,-42.99111412374663,-14.285405549788583,-2.732337839111013,0.0,-0.002826656993917218,-273.88599506470047,0.0,-35.63554127509481
188,0.9496522027161312,-277.93600321886623,-39.79871891191968,-0.016173288455240437,-0.015169810239419537,-0.008552672734620398,-43.122112282753996,-14.604162357391667,-2.769524697912847,-0.00013171386040091479,-0.0005853070461322633,-274.4509659676356,-0.0015665621082010365,-35.645033156610225
189,0.9451885741805376,-277.7090519618709,-39.503259974316364,-0.1801568820437833,-0.20362576679009103,-0.1462350723947576,-42.373425387979545,-13.524171552603518,-2.3936240893263725,-0.009005647169547848,-0.015170485563645449,-274.7309899637635,-0.0005489732320929412,-35.645326377295774
190,0.9421645694473504,-276.9722043426523,-38.9513344246854,-0.0003784807655700497,-0.0014825746043923096,-0.00020289382214840512,-40.34077183554188,-11.572631260436513,-2.1441845772206176,0.0,0.0,-274.80775637112663,-0.00043381124065845967,-35.65288717184093
191,0.942562901579295,-277.60439225349364,-38.92242520036688,-0.06884799686864511,-0.0716013236425245,-0.04660819717466783,-41.47712616226428,-13.152251157658512,-2.7165582869577296,0.0,0.0,-275.59617107794605,-3.0837632076636273e-05,-35.68207013409917
192,0.9414012358577868,-278.2057444392881,-38.95449752938446,-0.06554965335493124,-0.11681213332485811,-0.055098918931502844,-42.60354196646532,-13.990529573133658,-3.0411219345030607,-0.00784184208600921,-0.011294145239428571,-276.2485473844423,-0.003650196212238876,-35.719135783672414
193,0.9472297113083518,-278.25586521524826,-38.70921514525234,0.0,0.0,0.0,-42.29461189681534,-13.751153420034933,-3.0550995092407818,0.0,0.0,-276.6668781049486,0.0,-35.735941263298386
194,0.9467060989226544,-278.9662249114667,-38.72593864181179,-0.0005690080288639906,-0.012236028004731976,0.0,-43.50255408010787,-14.679717074297624,-3.125634418446174,0.0,0.0,-277.4366649731958,0.0,-35.76788369751912
195,0.948948948948949,-277.88076636958056,-38.21536928834735,-0.005552795999591469,-0.018529969957860194,-0.004547752187478252,-40.95174097196855,-11.701174324729863,-2.149444885636826,-0.000687818805001014,-0.00030123589273717684,-277.19314445465653,-0.005805271622203788,-35.777851265336565
196,0.9396656310105045,-279.56582978292323,-38.66782772213325,-0.18777506944481523,-0.29515664911741785,-0.11774351628053588,-44.18008421031288,-15.087171015016182,-3.1253590506690534,-0.004674922988032528,-0.006310861160185091,-278.22156583265814,-1.579067243237594e-05,-35.8160709863049
197,0.9411373059346911,-278.72541512996406,-38.0622026655608,0.0,0.0,0.0,-41.78096709606339,-13.051848191562803,-2.18730249662985,0.0,0.0,-278.1862514220197,0.0,-35.81408170984456
198,0.9467452064675121,-279.658260933152,-38.18601109399454,-0.11417512132136858,-0.1402037350082667,-0.09573690951180706,-43.16916486115051,-14.77084828584731,-3.102369302857125,-0.015332101209252704,-0.02379632386442787,-278.93843797954474,-0.0044454746618666436,-35.84534107584599
199,0.944989040428641,-279.5736376888457,-37.919872011295276,-0.025933225997699337,-0.0292471466492278,-0.022131445166851973,-42.39378023469137,-14.06269168924145,-2.655606391989298,-0.0007064590417087348,-0.006374963671331708,-279.1988288127344,0.0,-35.8629094624914
