episode,service_level,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
279,0.9316267204556241,-3.890622454285552,-1.7983731358189154,-1.5542673922959458,-1.2177980117054428
280,0.9350688121324298,-3.8939600296604047,-1.8012957988203446,-1.556930750612452,-1.2198096950676327
281,0.9304577464788732,-3.902931158373327,-1.8090147270713497,-1.5605761989189768,-1.2224993824514316
282,0.9343515136880867,-3.9083761299426287,-1.8102515442470577,-1.5623907462884288,-1.2236571599941886
283,0.9332005792903693,-3.908744380472418,-1.8094673635820226,-1.5638549726396862,-1.2246633287610025
284,0.9363890917944973,-3.9036899022820664,-1.8047965508612978,-1.5653145993069073,-1.2258025700477269
285,0.9347696347576987,-3.9005951560980683,-1.8059355010342726,-1.5661009437085842,-1.2264104881491342
286,0.9382779925130109,-3.8948487919234576,-1.798027322060212,-1.5670263276070102,-1.2269577857421454
287,0.9330047462577583,-3.8970878399109337,-1.800824157528775,-1.569133915418502,-1.228994805680084
288,0.9390404055828727,-3.884733432095639,-1.7890056046933414,-1.5707303986564858,-1.2299210857381964
289,0.9302895389488153,-3.89385650484592,-1.7961035971697132,-1.573307158752951,-1.2319941450093468
290,0.927098608409397,-3.911855398472863,-1.8104906300070847,-1.5765182745122392,-1.2344631891617082
291,0.9393985281201732,-3.9073742444242954,-1.802803663248484,-1.5783617547551427,-1.2354791443958355
292,0.9353524993212465,-3.9106426119725834,-1.803426546425301,-1.5810980565626782,-1.2373623840774395
293,0.9323069621191896,-3.92038715430357,-1.8079321630602891,-1.5841133764551611,-1.2398454919800133
294,0.9385901599903765,-3.9203895676944653,-1.8032122143033598,-1.587282299413522,-1.2422578352889735
295,0.9295432314669354,-3.93570289257711,-1.8129335890694764,-1.5898517342847078,-1.2438478674669196
296,0.9320716050870954,-3.9420994655229604,-1.8091656521721013,-1.5925874014699888,-1.2455105823457926
297,0.9324122256115797,-3.945893860340283,-1.8030612482265558,-1.5955788127949226,-1.2476043392480443
298,0.9370351097370596,-3.9397353129004613,-1.7993343198898035,-1.5968537590671734,-1.2488347806050855
299,0.936358754027927,-3.9392733937689033,-1.7957409808356348,-1.5980627237173695,-1.2499062523380597
