episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
268,0.9393531802965088,-7.4723216216043475,-7.3314308736060045,-4.332523687987073,-5.088253997404324,-0.31691377421245986,-0.20895883187363432,0.017142,0.1,0.04002,0.2,1404,625,1216,33456,38198,38189,0,0,0,0,3701,3701,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.940170683334335,-7.471864292879409,-7.338452740747575,-4.338276733575463,-5.091475077438987,-0.3153870941846386,-0.20635456763448956,0.017089,0.1,0.039781,0.2,1355,636,1105,33278,37828,37823,0,0,0,0,3639,3647,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9363995368033493,-7.484057893609483,-7.348677387403558,-4.3463423776994885,-5.102657586039183,-0.3140649865060168,-0.20747949186524126,0.017037,0.1,0.039543,0.2,1477,665,1118,33679,38415,38412,0,0,0,0,3644,3641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9413205892138774,-7.48592194143166,-7.348508731647194,-4.35770710404883,-5.107522229178678,-0.3145521469057146,-0.20478114811914275,0.016984,0.1,0.039306,0.2,1285,655,1244,33061,37624,37617,0,0,0,0,3702,3695,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9392162728088543,-7.488069467067257,-7.355470508552862,-4.353056998352261,-5.1065596165494425,-0.3110332989019586,-0.20248556308628227,0.016932,0.1,0.039071,0.2,1415,617,1118,33430,37916,37907,0,0,0,0,3483,3483,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.93875,-7.494466214099668,-7.369787113634822,-4.356676111906431,-5.109163107759075,-0.31338369333971644,-0.2013468224823258,0.016881,0.1,0.038837,0.2,1353,656,1209,32800,37642,37634,0,0,0,0,3681,3689,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.9379345634048701,-7.5037497170347764,-7.382924212020829,-4.358384153862822,-5.113273581004227,-0.31219258961333324,-0.2007383178502308,0.01683,0.1,0.038604,0.2,1451,611,1033,33223,37716,37709,0,0,0,0,3729,3729,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9380725650916104,-7.5112834455852076,-7.389067139942261,-4.369301344564238,-5.124135839356117,-0.31235219227845124,-0.19920204287095367,0.016779,0.1,0.038373,0.2,1411,644,1070,33184,37917,37908,0,0,0,0,3620,3640,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9375322350656837,-7.513715466683138,-7.392602225775205,-4.374259583574411,-5.130707329950413,-0.30961861656767053,-0.19701954672316352,0.016728,0.1,0.038144,0.2,1426,633,1250,32961,37661,37658,0,0,0,0,3563,3557,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9306057196992125,-7.524794350788986,-7.4104168091641345,-4.389047014251278,-5.140423367476582,-0.3121715364030225,-0.1972646172439656,0.016678,0.1,0.037915,0.2,1693,651,1405,33778,38036,38027,0,0,0,0,3701,3711,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.945005478721829,-7.523499974272649,-7.409115851274298,-4.390568635055189,-5.144503670880505,-0.30964790940443027,-0.19480089919639848,0.016628,0.1,0.037688,0.2,1265,592,1170,33767,38577,38573,0,0,0,0,3578,3575,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9411412669439541,-7.522488385433507,-7.408803043326806,-4.385165975462182,-5.1381574468520625,-0.3069154534454108,-0.19152006993804088,0.016578,0.1,0.037463,0.2,1339,628,1239,33419,38431,38427,0,0,0,0,3629,3637,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.9385735512630015,-7.523296097348032,-7.412872546822226,-4.388162804844607,-5.143252542291898,-0.3061398655396853,-0.1896041459010264,0.016529,0.1,0.037239,0.2,1371,696,1133,33650,38370,38363,0,0,0,0,3682,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9406987894042911,-7.529593988446843,-7.420938744457323,-4.383241428555101,-5.142716148140259,-0.3012248104218908,-0.18756488072172017,0.01648,0.1,0.037016,0.2,1300,679,1246,33372,38153,38147,0,0,0,0,3631,3622,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9365695984817033,-7.538519544692907,-7.435861351185538,-4.391006948724199,-5.151122980078562,-0.3016394137609242,-0.18654679933013923,0.016431,0.1,0.036794,0.2,1528,611,958,33722,38233,38229,0,0,0,0,3595,3581,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.930770141478719,-7.5523789709755835,-7.452314916328226,-4.403989895888061,-5.163158821005865,-0.30318047132047027,-0.1867701753557765,0.016382,0.1,0.036574,0.2,1735,604,1257,33786,38275,38272,0,0,0,0,3558,3545,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9410160038797284,-7.553073932363745,-7.461528696497745,-4.406509628932349,-5.16721061353929,-0.30110222512444074,-0.18593926603707092,0.016334,0.1,0.036355,0.2,1274,672,1351,32992,37939,37933,0,0,0,0,3642,3648,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9430616707101567,-7.559385095638221,-7.4680653496125995,-4.406691177806291,-5.171772120541725,-0.2983542678301265,-0.18426992396595346,0.016286,0.1,0.036137,0.2,1405,496,988,33387,38098,38093,0,0,0,0,3650,3652,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.9382316464502859,-7.569550332711688,-7.478714823257933,-4.414411494197573,-5.176931467746207,-0.29761144335680395,-0.18210454982178703,0.016238,0.1,0.035921,0.2,1432,610,1124,33059,37683,37677,0,0,0,0,3573,3573,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9464121639645514,-7.56466318684813,-7.485366672514135,-4.4041576901115755,-5.171969553454706,-0.2927797822928741,-0.18022772178277383,0.016191,0.1,0.035706,0.2,1229,579,1144,33739,38457,38446,0,0,0,0,3565,3572,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9378657175604753,-7.567865046774972,-7.491851320554825,-4.410357773401203,-5.176935919259451,-0.29046138607789135,-0.17798805946437168,0.016144,0.1,0.035492,0.2,1399,661,1290,33154,37812,37810,0,0,0,0,3616,3635,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9355169501749306,-7.577050314678011,-7.503022894676023,-4.423257394624902,-5.186868073377929,-0.29070930459036154,-0.1772970737839124,0.016097,0.1,0.03528,0.2,1389,749,950,33156,37939,37931,0,0,0,0,3660,3646,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.9423483247811651,-7.579133091818438,-7.502300525348562,-4.429552689632607,-5.188417178998849,-0.2910499847823671,-0.17510808458025345,0.01605,0.1,0.035069,0.2,1395,515,1046,33130,37785,37776,0,0,0,0,3493,3488,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9392018354162893,-7.582507949697742,-7.510243428760375,-4.433868301203459,-5.195242003966475,-0.28875713060007885,-0.17392578519317514,0.016004,0.1,0.034859,0.2,1433,581,1034,33126,37710,37706,0,0,0,0,3619,3615,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.940930273976669,-7.581096404157582,-7.511060410749461,-4.4448337936951825,-5.200295086733453,-0.29215687456160694,-0.17209085683895967,0.015958,0.1,0.03465,0.2,1323,667,1119,33689,38532,38521,0,0,0,0,3576,3561,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.9379421509805678,-7.585710444511849,-7.521779982482183,-4.4450076548083235,-5.208292210499136,-0.2883664729551806,-0.17143349839717878,0.015912,0.1,0.034443,0.2,1480,599,1104,33501,37933,37923,0,0,0,0,3638,3638,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.9398820394598965,-7.59016037569108,-7.52387754666588,-4.4439689751984,-5.210181008621197,-0.2855057066368568,-0.1692914267779104,0.015866,0.1,0.034237,0.2,1342,666,1304,33401,38274,38269,0,0,0,0,3574,3574,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9342452603791697,-7.602217670602929,-7.534246478194418,-4.450270984984914,-5.2242983565388235,-0.2824166569540979,-0.16966720433042137,0.015821,0.1,0.034032,0.2,1564,628,1073,33336,37982,37978,0,0,0,0,3630,3610,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9343408648810414,-7.6130684074516015,-7.541289757848275,-4.460855294166226,-5.230620713078055,-0.28190756151957164,-0.1679496101393464,0.015776,0.1,0.033828,0.2,1489,705,1034,33415,38043,38042,0,0,0,0,3589,3586,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.9415014624634385,-7.6196514687742045,-7.552258681526586,-4.463068021305717,-5.237624397123534,-0.28139669074794926,-0.16860832193729153,0.015731,0.1,0.033626,0.2,1362,618,1227,33847,38575,38573,0,0,0,0,3504,3516,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9367096285064442,-7.624267689094038,-7.558309004982297,-4.464917481977483,-5.244609609677263,-0.2780654369720443,-0.1681822443536232,0.015687,0.1,0.033424,0.2,1406,681,1161,32975,37403,37394,0,0,0,0,3610,3609,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9468571599366351,-7.621209958591365,-7.558966594152836,-4.466194284218011,-5.2468403613444154,-0.2760252786928844,-0.1653081347167905,0.015643,0.1,0.033224,0.2,1258,520,1132,33457,38310,38305,0,0,0,0,3685,3681,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.9372214745027666,-7.6277015184423345,-7.568497776974096,-4.468429737807589,-5.250135496937028,-0.27403765774188055,-0.1632313161500612,0.015599,0.1,0.033025,0.2,1492,607,1229,33435,38047,38045,0,0,0,0,3716,3716,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9472413376795847,-7.623512721263165,-7.570220186475943,-4.465712809071346,-5.245125655205338,-0.2725614999031293,-0.16010812131974295,0.015555,0.1,0.032828,0.2,1265,483,1214,33132,38062,38053,0,0,0,0,3585,3591,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9365785648601347,-7.634806422646858,-7.581766365809998,-4.472623458202744,-5.259405234166031,-0.2708323140065162,-0.16049108063578937,0.015511,0.1,0.032631,0.2,1450,688,1131,33711,38378,38371,0,0,0,0,3623,3636,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.9396405663802493,-7.6400851728658665,-7.582518307376581,-4.476872797695604,-5.267593802793661,-0.2680841038711327,-0.15964518456780546,0.015468,0.1,0.032436,0.2,1395,600,1077,33052,37788,37779,0,0,0,0,3704,3704,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9329765090692834,-7.650775540637148,-7.596972101598937,-4.481827671708266,-5.279597341471774,-0.26627911324373316,-0.15891206371719857,0.015425,0.1,0.032242,0.2,1542,712,1314,33630,38311,38303,0,0,0,0,3644,3649,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.9401333692174277,-7.660650019039835,-7.604745333400076,-4.487713340005856,-5.2927774548774975,-0.26453196911518323,-0.15812354352318295,0.015382,0.1,0.032049,0.2,1267,735,1184,33441,38434,38423,0,0,0,0,3643,3640,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9384288747346072,-7.666786805480845,-7.611763207366623,-4.504005806431829,-5.304745440673725,-0.26868662119265324,-0.15781993856818605,0.01534,0.1,0.031857,0.2,1455,604,1175,33441,38280,38274,0,0,0,0,3686,3695,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9380772771821448,-7.666767317067182,-7.615138151784788,-4.503580522665162,-5.304698185612505,-0.2672632429287655,-0.15555579951826456,0.015297,0.1,0.031666,0.2,1390,695,1190,33671,38287,38280,0,0,0,0,3632,3630,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9369947197279318,-7.677350430341577,-7.627236563991833,-4.508841955122047,-5.312315012897637,-0.2645173695535595,-0.1561631010393955,0.015255,0.1,0.031477,0.2,1523,589,1210,33521,38251,38249,0,0,0,0,3584,3593,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.941222218898627,-7.691963375634692,-7.634205038590081,-4.513907697770313,-5.3215219206933995,-0.2614937617766518,-0.1559447834883007,0.015213,0.1,0.031288,0.2,1300,665,1037,33431,38232,38230,0,0,0,0,3629,3628,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9410421866439399,-7.691548771937177,-7.640282060628244,-4.50946489034866,-5.3190019935016295,-0.2591506651509526,-0.1539885628017888,0.015172,0.1,0.031101,0.2,1448,489,1069,32854,37565,37555,0,0,0,0,3714,3698,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9385350605632533,-7.6943633362002934,-7.6437362105058035,-4.512315066114684,-5.322185943322089,-0.25955464066491696,-0.15271225733440308,0.01513,0.1,0.030915,0.2,1438,607,1025,33271,38102,38093,0,0,0,0,3576,3580,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.936506988412376,-7.706171755328307,-7.651534127677128,-4.526151734735962,-5.333258028548866,-0.26027846779745906,-0.15211544453703058,0.015089,0.1,0.03073,0.2,1349,777,1249,33484,38388,38379,0,0,0,0,3668,3682,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.9359617826691661,-7.712223791721429,-7.662296435435732,-4.527778799466458,-5.3389265401112365,-0.2603847753693719,-0.15065302869999123,0.015048,0.1,0.030546,0.2,1422,696,1288,33074,37683,37674,0,0,0,0,3593,3592,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9318852239206221,-7.727366851890609,-7.680712667507174,-4.532776788024089,-5.350364564519646,-0.2610961664290903,-0.15147631213979704,0.015008,0.1,0.030363,0.2,1538,748,1259,33561,38038,38032,0,0,0,0,3549,3554,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9304904435629282,-7.736780958864045,-7.692154568455726,-4.545041181286276,-5.3613754671754394,-0.2614628342544864,-0.15175849585041437,0.014967,0.1,0.030181,0.2,1592,721,1164,33276,38047,38041,0,0,0,0,3582,3570,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9424906532113438,-7.733299950807949,-7.691865940236043,-4.547778687437569,-5.3671346950766265,-0.25728895220488784,-0.1501559692164011,0.014927,0.1,0.030001,0.2,1355,537,1099,32899,37669,37663,0,0,0,0,3584,3592,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9308239778446146,-7.744742174353715,-7.704315116196916,-4.561748537188456,-5.376594346191004,-0.2575729927842389,-0.14896074009377422,0.014887,0.1,0.029821,0.2,1580,743,1151,33581,38221,38220,0,0,0,0,3510,3519,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.9368649561310942,-7.748673626504057,-7.716220733333064,-4.560567774691084,-5.374977070430199,-0.2552804235522018,-0.14714145791010752,0.014847,0.1,0.029643,0.2,1434,660,1183,33167,37760,37752,0,0,0,0,3664,3649,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9398741834018872,-7.751383768644563,-7.719940996233509,-4.567517152952314,-5.382085931871634,-0.253415389773965,-0.14497149671043652,0.014807,0.1,0.029465,0.2,1212,776,1078,33064,37899,37893,0,0,0,0,3620,3613,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.930692183866929,-7.766062818987104,-7.732308374342903,-4.581382941474289,-5.39221644872698,-0.2558381507508717,-0.1452086394730993,0.014768,0.1,0.029289,0.2,1542,783,1069,33546,38311,38301,0,0,0,0,3643,3648,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9375379570023078,-7.773398922374613,-7.739418971333694,-4.587664670732327,-5.400529161738148,-0.25349530657672176,-0.14402044811739287,0.014728,0.1,0.029114,0.2,1485,572,956,32932,37687,37685,0,0,0,0,3593,3575,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.9321481924111145,-7.782598097430187,-7.752337519680639,-4.59241513748408,-5.410163781624885,-0.252763539696731,-0.1447717004184359,0.014689,0.1,0.028939,0.2,1452,819,1132,33470,38127,38121,0,0,0,0,3564,3553,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.9397450408053851,-7.781636296840909,-7.760623230483652,-4.596724421134697,-5.412322685052927,-0.2545974767614959,-0.14399537103146465,0.014651,0.1,0.028766,0.2,1422,601,1452,33574,38013,38001,0,0,0,0,3598,3615,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9394949976179133,-7.7879505764608234,-7.768818472453152,-4.596683530549679,-5.422018126723196,-0.25168952664801597,-0.1441538911619051,0.014612,0.1,0.028594,0.2,1468,564,1302,33584,38309,38307,0,0,0,0,3690,3674,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9378042184964845,-7.789609746244769,-7.771039932286387,-4.594116576871364,-5.425413632110092,-0.24750656049840697,-0.14170636400027342,0.014574,0.1,0.028423,0.2,1404,666,1257,33282,37944,37938,0,0,0,0,3598,3598,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.9432643345686824,-7.789293941623323,-7.775129775339266,-4.600718753486575,-5.42784210283413,-0.24551256646179603,-0.14004173673270315,0.014535,0.1,0.028253,0.2,1168,715,1065,33189,38235,38228,0,0,0,0,3591,3596,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.9292249730893434,-7.800033499075933,-7.784977377608694,-4.611335178795165,-5.437160334828341,-0.2451725356610756,-0.14007970778847045,0.014497,0.1,0.028083,0.2,1570,797,1049,33444,38000,37997,0,0,0,0,3577,3580,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9328373878873324,-7.812971388654228,-7.799483404027353,-4.622547196648966,-5.448720335463368,-0.2476418306036958,-0.14081140706635792,0.01446,0.1,0.027915,0.2,1504,735,1213,33337,37854,37844,0,0,0,0,3627,3630,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9335189903418855,-7.82505494279492,-7.814698126317277,-4.630812301388401,-5.460243955291831,-0.2494078135490461,-0.1415655138361864,0.014422,0.1,0.027748,0.2,1593,651,1117,33754,38217,38211,0,0,0,0,3694,3677,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9370877727042111,-7.833468653295639,-7.824005009431952,-4.637553667298448,-5.465415379496777,-0.2488221870855943,-0.140066071606138,0.014385,0.1,0.027582,0.2,1393,715,1178,33507,38188,38180,0,0,0,0,3685,3688,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.9449744310535602,-7.8345809908336586,-7.82833645477607,-4.637640163119565,-5.465836792613637,-0.24688821726101598,-0.13869890510566985,0.014347,0.1,0.027417,0.2,1323,517,1013,33439,38196,38193,0,0,0,0,3606,3611,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9341460463427914,-7.8397610511971445,-7.837215386661975,-4.652437783851019,-5.476178904499002,-0.24883256269364099,-0.13762129425456657,0.01431,0.1,0.027253,0.2,1495,682,1306,33058,37581,37577,0,0,0,0,3668,3671,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9403961530344599,-7.840909361280805,-7.842615014843549,-4.6570917279340325,-5.48557499076853,-0.24696489567211896,-0.13660658335676826,0.014273,0.1,0.02709,0.2,1355,622,1041,33169,37863,37855,0,0,0,0,3529,3528,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.9387888707037644,-7.844245217920459,-7.851584166503241,-4.6613583428225915,-5.492574545613023,-0.24590055920745785,-0.13476134175844953,0.014237,0.1,0.026928,0.2,1334,723,1338,33605,38439,38434,0,0,0,0,3680,3676,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.9437496186931853,-7.84027852717239,-7.85458131706914,-4.657112165836478,-5.492613530135492,-0.24467216150672927,-0.13223543313489203,0.0142,0.1,0.026767,0.2,1271,573,1047,32782,37483,37474,0,0,0,0,3596,3616,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.9333412866473799,-7.854206855342218,-7.868093334390765,-4.661452639722475,-5.495972777948035,-0.24344420862151764,-0.1310897141989162,0.014164,0.1,0.026606,0.2,1565,670,1051,33529,37950,37948,0,0,0,0,3662,3654,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9409952748370118,-7.857943366683272,-7.869979934779587,-4.672785013028474,-5.504965728116763,-0.2432317555110562,-0.1303936842639872,0.014128,0.1,0.026447,0.2,1376,597,1121,33438,38374,38367,0,0,0,0,3602,3608,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9362589536676036,-7.867391253184073,-7.88063070100582,-4.677510184542508,-5.514061205748083,-0.241729536873897,-0.13016170394080404,0.014092,0.1,0.026289,0.2,1517,592,1163,33087,37901,37896,0,0,0,0,3720,3710,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9399232419691155,-7.873233247707407,-7.886142520278073,-4.685762932825478,-5.5280712539883945,-0.24136890628607796,-0.1302428211291877,0.014056,0.1,0.026131,0.2,1356,632,1204,33091,37709,37697,0,0,0,0,3634,3636,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9387951517338867,-7.878791967868761,-7.891840674029443,-4.6910453421917175,-5.532297462789058,-0.24075217985682018,-0.1279377202534755,0.014021,0.1,0.025975,0.2,1390,645,1206,33249,37795,37792,0,0,0,0,3675,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9389688357920777,-7.877037749828044,-7.895750121202239,-4.691129556376543,-5.5260187497675295,-0.2399165250597944,-0.12408312544996784,0.013985,0.1,0.02582,0.2,1374,649,1152,33147,37795,37792,0,0,0,0,3655,3642,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9321583775953646,-7.887851595411414,-7.903406920048858,-4.702331562321919,-5.5364884117145925,-0.2414800971146795,-0.12366031790611741,0.01395,0.1,0.025665,0.2,1623,625,1150,33136,37591,37587,0,0,0,0,3596,3578,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.9390436614772328,-7.892904350211683,-7.908887535453254,-4.709974111891093,-5.542633162743422,-0.24047934581741137,-0.12149721281153206,0.013915,0.1,0.025511,0.2,1477,606,1111,34172,38942,38935,0,0,0,0,3599,3599,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.935652736523248,-7.900680877240684,-7.916861134781384,-4.720955934675947,-5.550047500727404,-0.24138524550325852,-0.11913650931440585,0.01388,0.1,0.025359,0.2,1380,808,1117,34003,38761,38755,0,0,0,0,3633,3620,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.9404237465911475,-7.907036497611541,-7.9260713306765425,-4.724877791411539,-5.557615681272016,-0.24087051657485495,-0.11882575976105314,0.013846,0.1,0.025207,0.2,1299,689,1201,33369,38133,38129,0,0,0,0,3587,3586,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.9391851763867443,-7.913916908471168,-7.932288545795188,-4.722270057819651,-5.563318076504548,-0.23649588588111464,-0.11794825125019509,0.013811,0.1,0.025056,0.2,1332,716,1073,33676,38534,38526,0,0,0,0,3622,3626,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.9314959909758849,-7.9243383355706705,-7.946588765839868,-4.727607240755888,-5.572178912782168,-0.23505103474694664,-0.11697484445373457,0.013777,0.1,0.024906,0.2,1507,740,1234,32801,37453,37448,0,0,0,0,3588,3596,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.936900069208317,-7.933343207504172,-7.95810913541868,-4.735816537992528,-5.57691347004876,-0.23492206499135138,-0.11529008135758965,0.013743,0.1,0.024757,0.2,1484,613,1160,33233,38151,38141,0,0,0,0,3665,3657,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9374703369719981,-7.935586975863118,-7.961327762213217,-4.73994271778432,-5.581062713100744,-0.23356912555368328,-0.1141175695197672,0.013709,0.1,0.024609,0.2,1397,711,1237,33712,38493,38488,0,0,0,0,3553,3571,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
350,0.9375187653876178,-7.939654645685883,-7.972348927432014,-4.73923280156155,-5.583350820056251,-0.23275362047504353,-0.11268253609882899,0.013675,0.1,0.024462,0.2,1378,703,1138,33306,38034,38029,0,0,0,0,3703,3700,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
351,0.941482247081712,-7.938048248175241,-7.976510403824948,-4.7427953691174425,-5.590765369481368,-0.23040542004436354,-0.11195264747493902,0.013641,0.1,0.024315,0.2,1315,610,1114,32896,37864,37858,0,0,0,0,3604,3592,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
352,0.9389322064162847,-7.942568159252303,-7.985926440826778,-4.751855473698931,-5.594743754363879,-0.23125030728527177,-0.11024110730234023,0.013608,0.1,0.02417,0.2,1477,575,1137,33602,38286,38279,0,0,0,0,3676,3677,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
353,0.9380936783491648,-7.953614732476939,-7.9965999666560235,-4.763613070076337,-5.603818038586596,-0.23235778822101558,-0.1099449409967717,0.013575,0.1,0.024025,0.2,1309,770,1373,33583,38472,38466,0,0,0,0,3644,3663,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
354,0.92992700729927,-7.963031968397173,-8.008572559620097,-4.776773301773706,-5.617452054348826,-0.23352327773652362,-0.11077027503448904,0.013541,0.1,0.023881,0.2,1553,799,1198,33565,38097,38092,0,0,0,0,3535,3532,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
355,0.9318801915964349,-7.9716781580091,-8.01729469656555,-4.779141224120002,-5.621058215260951,-0.2319675735460576,-0.1096578675664497,0.013508,0.1,0.023738,0.2,1473,774,1127,32986,37651,37646,0,0,0,0,3553,3566,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
356,0.9378669572059802,-7.970502853250683,-8.02242731048002,-4.781422007882164,-5.6259370243813365,-0.2294350890207428,-0.1073776745295622,0.013476,0.1,0.023596,0.2,1406,647,1255,33042,37801,37796,0,0,0,0,3549,3552,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
357,0.9384763857892515,-7.978664081485782,-8.028362479038679,-4.790404700205874,-5.632581732185707,-0.22883585259019187,-0.10552807248536904,0.013443,0.1,0.023455,0.2,1465,575,986,33158,37815,37806,0,0,0,0,3631,3647,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
358,0.9312895144936181,-7.979254974528926,-8.037226009210533,-4.791596462857298,-5.638191893174543,-0.22454213807610335,-0.10428085902275658,0.01341,0.1,0.023314,0.2,1516,788,1161,33532,38126,38121,0,0,0,0,3631,3617,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
359,0.9388773638796187,-7.976291993254658,-8.036957914427305,-4.787204774878828,-5.636691009520859,-0.2228961391835757,-0.10316533644245605,0.013378,0.1,0.023175,0.2,1450,583,1100,33261,37993,37989,0,0,0,0,3606,3591,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
