Time;battery starvations;bike arrival;bike departure;bike starvations;escooter arrival;escooter departure;escooter starvations;events;failed events;long congestions;random trips;roaming distance for bikes;roaming distance for escooters;roaming distance for locks;roaming for bikes;roaming for escooters;roaming for locks;short congestions;starvations;trips;
Mon 07:53.424278;;59;70;;117;138;24;449;28;4;4;;10.017657304521173;3.336313693535675;;79;9;5;24;232;
Mon 07:53.281504;;59;70;;118;138;24;449;28;4;4;;10.017657304521173;3.336313693535675;;79;9;5;24;232;
Mon 07:53.965566;;59;70;;119;138;24;449;28;4;4;;10.017657304521173;3.336313693535675;;79;9;5;24;232;
Mon 07:53.293173;;59;70;;120;138;24;449;28;4;4;;10.017657304521173;3.336313693535675;;79;9;5;24;232;
Mon 07:53.547387;;60;70;;120;138;24;449;28;4;4;;10.017657304521173;3.336313693535675;;79;9;5;24;232;
Mon 07:54.000000;;60;72;;120;140;24;457;28;4;4;;10.315406120690353;3.336313693535675;;81;9;5;24;236;
Mon 07:54.985902;;60;72;;121;140;24;457;28;4;4;;10.315406120690353;3.336313693535675;;81;9;5;24;236;
Mon 07:54.438946;;61;72;;121;140;24;457;28;4;4;;10.315406120690353;3.336313693535675;;81;9;5;24;236;
Mon 07:54.305331;;61;72;;122;140;24;457;28;4;4;;10.315406120690353;3.336313693535675;;81;9;5;24;236;
Mon 07:54.435658;;62;72;;122;140;24;457;28;4;4;;10.315406120690353;3.336313693535675;;81;9;5;24;236;
Mon 07:54.409179;;63;72;;122;140;24;457;28;4;4;;10.315406120690353;3.336313693535675;;81;9;5;24;236;
Mon 07:54.630064;;63;72;;123;140;24;457;28;4;4;;10.315406120690353;3.336313693535675;;81;9;5;24;236;
Mon 07:55.000000;;63;72;;123;144;25;466;29;4;4;;10.427232933082045;3.336313693535675;;82;9;5;25;241;
Mon 07:55.922733;;63;72;;124;144;25;466;29;4;4;;10.427232933082045;3.336313693535675;;82;9;5;25;241;
Mon 07:56.000000;;63;72;;124;145;26;469;30;4;4;;10.521800592380712;3.336313693535675;;83;9;5;26;243;
Mon 07:56.529409;;64;72;;124;145;26;469;30;4;4;;10.521800592380712;3.336313693535675;;83;9;5;26;243;
Mon 07:57.000000;;64;73;;124;145;26;471;30;4;4;;10.521800592380712;3.336313693535675;;83;9;5;26;244;
Mon 07:57.011622;;64;73;;124;145;26;472;31;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;26;244;
Mon 07:57.729744;;64;73;;125;145;26;472;31;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;26;244;
Mon 07:57.466882;;64;73;;126;145;26;472;31;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;26;244;
Mon 07:57.570772;;64;73;;127;145;26;472;31;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;26;244;
Mon 07:57.764009;;64;73;;128;145;26;472;31;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;26;244;
Mon 07:58.000000;;64;74;;128;146;26;476;31;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;26;246;
Mon 07:58.905542;;64;74;;129;146;26;476;31;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;26;246;
Mon 07:58.790191;;64;74;;130;146;26;476;31;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;26;246;
Mon 07:59.000000;;64;74;;130;147;27;479;32;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;27;248;
Mon 07:59.043890;;64;74;;131;147;27;479;32;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;27;248;
Mon 07:59.700480;;64;74;;132;147;27;479;32;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;27;248;
Mon 07:59.428634;;64;74;;133;147;27;479;32;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;27;248;
Mon 07:59.279844;;65;74;;133;147;27;479;32;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;27;248;
Mon 07:59.100827;;65;74;;134;147;27;479;32;5;4;;10.521800592380712;3.8787356731691123;;83;10;5;27;248;
Mon 08:00.000000;;65;76;;134;152;29;495;34;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;29;257;
Mon 08:00.042250;;65;76;;135;152;29;495;34;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;29;257;
Mon 08:00.591297;;65;76;;136;152;29;495;34;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;29;257;
Mon 08:01.000000;;65;76;;136;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.511224;;65;76;;137;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.144092;;66;76;;137;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.608031;;67;76;;137;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.854503;;67;76;;138;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.729330;;67;76;;139;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.666022;;67;76;;140;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.263896;;67;76;;141;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.161924;;67;76;;142;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:01.463790;;67;76;;143;155;31;503;36;5;4;;10.634038564574169;3.8787356731691123;;84;10;5;31;262;
Mon 08:02.000000;;67;77;;143;159;31;513;36;5;4;;11.032485177146599;3.8787356731691123;;86;10;5;31;267;
Mon 08:02.998222;;67;77;;144;159;31;513;36;5;4;;11.032485177146599;3.8787356731691123;;86;10;5;31;267;
Mon 08:02.212023;;67;77;;145;159;31;513;36;5;4;;11.032485177146599;3.8787356731691123;;86;10;5;31;267;
Mon 08:02.327578;;67;77;;146;159;31;513;36;5;4;;11.032485177146599;3.8787356731691123;;86;10;5;31;267;
Mon 08:03.000000;;67;78;;146;162;31;521;36;5;4;;11.238902232290902;3.8787356731691123;;88;10;5;31;271;
Mon 08:03.966839;;67;78;;147;162;31;521;36;5;4;;11.238902232290902;3.8787356731691123;;88;10;5;31;271;
Mon 08:03.087823;;68;78;;147;162;31;521;36;5;4;;11.238902232290902;3.8787356731691123;;88;10;5;31;271;
Mon 08:03.493271;;68;78;;148;162;31;521;36;5;4;;11.238902232290902;3.8787356731691123;;88;10;5;31;271;
Mon 08:03.379146;;68;78;;148;162;31;522;37;6;4;;11.238902232290902;4.42115765280255;;88;11;5;31;271;
Mon 08:04.000000;;68;78;;148;165;33;530;39;6;4;;11.44531911149661;4.42115765280255;;90;11;5;33;276;
Mon 08:04.629115;;68;78;;149;165;33;530;39;6;4;;11.44531911149661;4.42115765280255;;90;11;5;33;276;
Mon 08:04.833077;;69;78;;149;165;33;530;39;6;4;;11.44531911149661;4.42115765280255;;90;11;5;33;276;
Mon 08:04.244225;;69;78;;149;165;33;531;39;6;4;;11.44531911149661;4.741367466420351;;90;12;6;33;276;
Mon 08:04.273809;;69;78;;150;165;33;531;39;6;4;;11.44531911149661;4.741367466420351;;90;12;6;33;276;
Mon 08:05.000000;;69;78;;150;169;34;540;40;6;5;;11.938916605666327;4.741367466420351;;94;12;6;34;281;
Mon 08:05.219304;;69;78;;150;169;34;541;41;7;5;;11.938916605666327;5.28070122767293;;94;13;6;34;281;
Mon 08:05.042429;;69;78;;151;169;34;541;41;7;5;;11.938916605666327;5.28070122767293;;94;13;6;34;281;
Mon 08:05.379396;;69;78;;152;169;34;541;41;7;5;;11.938916605666327;5.28070122767293;;94;13;6;34;281;
Mon 08:05.751503;;69;78;;153;169;34;541;41;7;5;;11.938916605666327;5.28070122767293;;94;13;6;34;281;
Mon 08:06.000000;;69;80;;153;171;34;549;41;7;5;;11.938916605666327;5.28070122767293;;94;13;6;34;285;
Mon 08:06.065154;;69;80;;153;171;34;550;42;8;5;;11.938916605666327;5.820034988925509;;94;14;6;34;285;
Mon 08:06.669887;;69;80;;154;171;34;550;42;8;5;;11.938916605666327;5.820034988925509;;94;14;6;34;285;
Mon 08:07.000000;;69;81;;154;174;35;559;43;8;5;;12.163026059292092;5.820034988925509;;96;14;6;35;290;
Mon 08:07.953260;;70;81;;154;174;35;559;43;8;5;;12.163026059292092;5.820034988925509;;96;14;6;35;290;
Mon 08:07.930713;;70;81;;155;174;35;559;43;8;5;;12.163026059292092;5.820034988925509;;96;14;6;35;290;
Mon 08:08.000000;;70;82;;155;179;35;571;43;8;5;;12.562036605382142;5.820034988925509;;99;14;6;35;296;
Mon 08:08.428690;;70;82;;156;179;35;571;43;8;5;;12.562036605382142;5.820034988925509;;99;14;6;35;296;
Mon 08:08.049597;;70;82;;157;179;35;571;43;8;5;;12.562036605382142;5.820034988925509;;99;14;6;35;296;
Mon 08:08.585272;;70;82;;157;179;35;572;44;9;5;;12.562036605382142;6.362456968558947;;99;15;6;35;296;
Mon 08:08.119744;;71;82;;157;179;35;572;44;9;5;;12.562036605382142;6.362456968558947;;99;15;6;35;296;
Mon 08:09.000000;;71;82;;157;181;35;576;44;9;6;;12.656608339427821;6.362456968558947;;100;15;6;35;298;
Mon 08:09.225708;;72;82;;157;181;35;576;44;9;6;;12.656608339427821;6.362456968558947;;100;15;6;35;298;
Mon 08:10.000000;;72;84;;157;186;35;590;44;9;6;;12.975211306980123;6.362456968558947;;103;15;6;35;305;
Mon 08:10.137619;;73;84;;157;186;35;590;44;9;6;;12.975211306980123;6.362456968558947;;103;15;6;35;305;
Mon 08:10.231029;;73;84;;157;186;35;591;45;10;6;;12.975211306980123;6.904878948192384;;103;16;6;35;305;
Mon 08:10.291355;;73;84;;157;186;35;592;46;11;6;;12.975211306980123;7.269929739486536;;103;17;6;35;305;
Mon 08:10.644528;;73;84;;158;186;35;592;46;11;6;;12.975211306980123;7.269929739486536;;103;17;6;35;305;
Mon 08:10.784282;;73;84;;159;186;35;592;46;11;6;;12.975211306980123;7.269929739486536;;103;17;6;35;305;
Mon 08:10.684728;;73;84;;160;186;35;592;46;11;6;;12.975211306980123;7.269929739486536;;103;17;6;35;305;
Mon 08:10.863436;;73;84;;161;186;35;592;46;11;6;;12.975211306980123;7.269929739486536;;103;17;6;35;305;
Mon 08:11.000000;;73;85;;161;187;35;596;46;11;6;;13.087477626346361;7.269929739486536;;104;17;6;35;307;
Mon 08:11.989488;;73;85;;162;187;35;596;46;11;6;;13.087477626346361;7.269929739486536;;104;17;6;35;307;
Mon 08:11.723267;;73;85;;163;187;35;596;46;11;6;;13.087477626346361;7.269929739486536;;104;17;6;35;307;
Mon 08:11.077904;;73;85;;164;187;35;596;46;11;6;;13.087477626346361;7.269929739486536;;104;17;6;35;307;
Mon 08:11.677012;;73;85;;165;187;35;596;46;11;6;;13.087477626346361;7.269929739486536;;104;17;6;35;307;
Mon 08:11.148436;;74;85;;165;187;35;596;46;11;6;;13.087477626346361;7.269929739486536;;104;17;6;35;307;
Mon 08:12.000000;;74;89;;165;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.118020;;75;89;;165;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.177985;;75;89;;166;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.546662;;75;89;;167;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.976315;;75;89;;168;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.278254;;76;89;;168;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.493337;;76;89;;169;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.324707;;76;89;;170;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.942253;;77;89;;170;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:12.739288;;77;89;;171;190;35;610;46;11;7;;13.424195704326044;7.269929739486536;;107;17;6;35;314;
Mon 08:13.000000;;77;93;;171;193;36;625;47;11;7;;13.53644515225958;7.269929739486536;;108;17;6;36;322;
Mon 08:13.898622;;77;93;;172;193;36;625;47;11;7;;13.53644515225958;7.269929739486536;;108;17;6;36;322;
Mon 08:13.623703;;78;93;;172;193;36;625;47;11;7;;13.53644515225958;7.269929739486536;;108;17;6;36;322;
Mon 08:13.303807;;79;93;;172;193;36;625;47;11;7;;13.53644515225958;7.269929739486536;;108;17;6;36;322;
Mon 08:13.474767;;79;93;;173;193;36;625;47;11;7;;13.53644515225958;7.269929739486536;;108;17;6;36;322;
Mon 08:13.374389;;79;93;;174;193;36;625;47;11;7;;13.53644515225958;7.269929739486536;;108;17;6;36;322;
Mon 08:14.000000;;79;93;;174;196;36;631;47;11;7;;13.64826712352396;7.269929739486536;;109;17;6;36;325;
Mon 08:14.954720;;79;93;;175;196;36;631;47;11;7;;13.64826712352396;7.269929739486536;;109;17;6;36;325;
Mon 08:14.366325;;79;93;;176;196;36;631;47;11;7;;13.64826712352396;7.269929739486536;;109;17;6;36;325;
Mon 08:14.987280;;79;93;;177;196;36;631;47;11;7;;13.64826712352396;7.269929739486536;;109;17;6;36;325;
Mon 08:15.000000;;79;94;;177;200;36;641;47;11;7;;13.87286583774115;7.269929739486536;;110;17;6;36;330;
Mon 08:15.466006;;79;94;;178;200;36;641;47;11;7;;13.87286583774115;7.269929739486536;;110;17;6;36;330;
Mon 08:15.293093;;79;94;;179;200;36;641;47;11;7;;13.87286583774115;7.269929739486536;;110;17;6;36;330;
Mon 08:15.203082;;79;94;;180;200;36;641;47;11;7;;13.87286583774115;7.269929739486536;;110;17;6;36;330;
Mon 08:15.086161;;79;94;;181;200;36;641;47;11;7;;13.87286583774115;7.269929739486536;;110;17;6;36;330;
Mon 08:15.577597;;79;94;;182;200;36;641;47;11;7;;13.87286583774115;7.269929739486536;;110;17;6;36;330;
Mon 08:15.525874;;79;94;;183;200;36;641;47;11;7;;13.87286583774115;7.269929739486536;;110;17;6;36;330;
Mon 08:16.000000;;79;95;;183;201;38;647;49;11;7;;13.87286583774115;7.269929739486536;;110;17;6;38;334;
Mon 08:16.617659;;80;95;;183;201;38;647;49;11;7;;13.87286583774115;7.269929739486536;;110;17;6;38;334;
Mon 08:16.973694;;80;95;;184;201;38;647;49;11;7;;13.87286583774115;7.269929739486536;;110;17;6;38;334;
Mon 08:17.000000;;80;97;;185;204;38;657;49;11;7;;14.096999027989986;7.269929739486536;;112;17;6;38;339;
Mon 08:17.771077;;80;97;;185;204;38;658;49;11;7;;14.096999027989986;7.573330443493162;;112;18;7;38;339;
Mon 08:17.511258;;81;97;;185;204;38;658;49;11;7;;14.096999027989986;7.573330443493162;;112;18;7;38;339;
Mon 08:17.408830;;81;97;;186;204;38;658;49;11;7;;14.096999027989986;7.573330443493162;;112;18;7;38;339;
Mon 08:18.000000;;81;100;;187;209;38;674;49;11;8;;14.50982428428133;7.573330443493162;;116;18;7;38;347;
Mon 08:18.623179;;81;100;;188;209;38;674;49;11;8;;14.50982428428133;7.573330443493162;;116;18;7;38;347;
Mon 08:18.129442;;82;100;;188;209;38;674;49;11;8;;14.50982428428133;7.573330443493162;;116;18;7;38;347;
Mon 08:18.187053;;82;100;;189;209;38;674;49;11;8;;14.50982428428133;7.573330443493162;;116;18;7;38;347;
Mon 08:18.529652;;82;100;;190;209;38;674;49;11;8;;14.50982428428133;7.573330443493162;;116;18;7;38;347;
Mon 08:18.067231;;83;100;;190;209;38;674;49;11;8;;14.50982428428133;7.573330443493162;;116;18;7;38;347;
Mon 08:18.515521;;83;100;;190;209;38;675;50;12;8;;14.50982428428133;8.246321285526916;;116;19;7;38;347;
Mon 08:19.000000;;83;104;;190;210;38;685;50;12;8;;14.50982428428133;8.246321285526916;;116;19;7;38;352;
Mon 08:19.345351;;84;104;;190;210;38;685;50;12;8;;14.50982428428133;8.246321285526916;;116;19;7;38;352;
Mon 08:19.418752;;84;104;;191;210;38;685;50;12;8;;14.50982428428133;8.246321285526916;;116;19;7;38;352;
Mon 08:19.409007;;84;104;;192;210;38;685;50;12;8;;14.50982428428133;8.246321285526916;;116;19;7;38;352;
Mon 08:19.564060;;84;104;;192;210;38;686;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;352;
Mon 08:20.000000;;84;105;;192;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:20.583473;;85;105;;192;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:20.514097;;86;105;;192;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:20.487856;;86;105;;193;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:20.264042;;87;105;;193;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:20.366325;;87;105;;194;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:20.296599;;87;105;;195;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:20.091790;;87;105;;196;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:20.203066;;87;105;;197;213;38;694;50;12;8;;14.50982428428133;8.566531099144717;;116;20;8;38;356;
Mon 08:21.000000;;87;108;;197;214;39;703;51;12;8;;14.621630656436302;8.566531099144717;;117;20;8;39;361;
Mon 08:21.644565;;88;108;;197;214;39;703;51;12;8;;14.621630656436302;8.566531099144717;;117;20;8;39;361;
Mon 08:21.063464;;88;108;;198;214;39;703;51;12;8;;14.621630656436302;8.566531099144717;;117;20;8;39;361;
Mon 08:21.239738;;89;108;;198;214;39;703;51;12;8;;14.621630656436302;8.566531099144717;;117;20;8;39;361;
Mon 08:21.626988;;89;108;;198;214;39;704;51;12;8;;14.621630656436302;8.73118295195312;;117;21;9;39;361;
Mon 08:22.000000;;89;112;;198;216;41;718;53;12;8;;14.846131013181328;8.73118295195312;;118;21;9;41;369;
Mon 08:22.960469;;89;112;;199;216;41;718;53;12;8;;14.846131013181328;8.73118295195312;;118;21;9;41;369;
Mon 08:22.592618;;89;112;;200;216;41;718;53;12;8;;14.846131013181328;8.73118295195312;;118;21;9;41;369;
Mon 08:22.410383;;89;112;;201;216;41;718;53;12;8;;14.846131013181328;8.73118295195312;;118;21;9;41;369;
Mon 08:22.518661;;89;112;;202;216;41;718;53;12;8;;14.846131013181328;8.73118295195312;;118;21;9;41;369;
Mon 08:22.621318;;90;112;;202;216;41;718;53;12;8;;14.846131013181328;8.73118295195312;;118;21;9;41;369;
Mon 08:22.251436;;90;112;;202;216;41;719;54;13;8;;14.846131013181328;9.425997291533058;;118;22;9;41;369;
Mon 08:22.305084;;91;112;;202;216;41;719;54;13;8;;14.846131013181328;9.425997291533058;;118;22;9;41;369;
Mon 08:22.858716;;92;112;;202;216;41;719;54;13;8;;14.846131013181328;9.425997291533058;;118;22;9;41;369;
Mon 08:22.747701;;92;112;;203;216;41;719;54;13;8;;14.846131013181328;9.425997291533058;;118;22;9;41;369;
Mon 08:22.650826;;93;112;;203;216;41;719;54;13;8;;14.846131013181328;9.425997291533058;;118;22;9;41;369;
Mon 08:22.052369;;93;112;;204;216;41;719;54;13;8;;14.846131013181328;9.425997291533058;;118;22;9;41;369;
Mon 08:22.869988;;94;112;;204;216;41;719;54;13;8;;14.846131013181328;9.425997291533058;;118;22;9;41;369;
Mon 08:23.000000;;94;113;;204;219;41;727;54;13;9;;15.052593131576668;9.425997291533058;;120;22;9;41;373;
Mon 08:23.711297;;94;113;;204;219;41;728;55;14;9;;15.052593131576668;10.098988133566811;;120;23;9;41;373;
Mon 08:23.247897;;94;113;;205;219;41;728;55;14;9;;15.052593131576668;10.098988133566811;;120;23;9;41;373;
Mon 08:23.086389;;94;113;;206;219;41;728;55;14;9;;15.052593131576668;10.098988133566811;;120;23;9;41;373;
Mon 08:23.565558;;95;113;;206;219;41;728;55;14;9;;15.052593131576668;10.098988133566811;;120;23;9;41;373;
Mon 08:24.000000;;95;113;;206;226;42;743;56;14;9;;15.483079282845583;10.098988133566811;;124;23;9;42;381;
Mon 08:24.389465;;95;113;;207;226;42;743;56;14;9;;15.483079282845583;10.098988133566811;;124;23;9;42;381;
Mon 08:24.751503;;95;113;;208;226;42;743;56;14;9;;15.483079282845583;10.098988133566811;;124;23;9;42;381;
Mon 08:24.429437;;95;113;;209;226;42;743;56;14;9;;15.483079282845583;10.098988133566811;;124;23;9;42;381;
Mon 08:25.000000;;95;114;;209;227;42;747;56;14;9;;15.483079282845583;10.098988133566811;;124;23;9;42;383;
Mon 08:25.717424;;95;114;;210;227;42;747;56;14;9;;15.483079282845583;10.098988133566811;;124;23;9;42;383;
Mon 08:25.562204;;96;114;;210;227;42;747;56;14;9;;15.483079282845583;10.098988133566811;;124;23;9;42;383;
Mon 08:26.000000;;96;115;;210;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:26.596927;;97;115;;210;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:26.440873;;97;115;;211;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:26.258930;;98;115;;211;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:26.667050;;98;115;;212;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:26.046150;;99;115;;212;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:26.136200;;100;115;;212;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:26.052369;;100;115;;213;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:26.183715;;100;115;;214;230;43;756;57;14;9;;15.483079282845583;10.098988133566811;;124;23;9;43;388;
Mon 08:27.000000;;100;117;;214;232;44;765;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;393;
Mon 08:27.470875;;101;117;;214;232;44;765;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;393;
Mon 08:27.122676;;102;117;;214;232;44;765;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;393;
Mon 08:27.619666;;102;117;;215;232;44;765;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;393;
Mon 08:27.598701;;102;117;;216;232;44;765;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;393;
Mon 08:28.000000;;102;119;;216;234;44;773;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;397;
Mon 08:28.289140;;103;119;;216;234;44;773;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;397;
Mon 08:28.610360;;103;119;;217;234;44;773;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;397;
Mon 08:28.212235;;103;119;;218;234;44;773;58;14;9;;15.483079282845583;10.098988133566811;;124;23;9;44;397;
Mon 08:29.000000;;103;119;;218;235;45;776;59;14;9;;15.483079282845583;10.098988133566811;;124;23;9;45;399;
Mon 08:29.902664;;103;119;;219;235;45;776;59;14;9;;15.483079282845583;10.098988133566811;;124;23;9;45;399;
Mon 08:29.376261;;103;119;;219;235;45;777;60;15;9;;15.483079282845583;10.486196936336597;;124;24;9;45;399;
Mon 08:29.014926;;104;119;;219;235;45;777;60;15;9;;15.483079282845583;10.486196936336597;;124;24;9;45;399;
Mon 08:29.006372;;104;119;;220;235;45;777;60;15;9;;15.483079282845583;10.486196936336597;;124;24;9;45;399;
Mon 08:30.000000;;104;119;;220;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:30.693208;;105;119;;220;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:30.577269;;106;119;;220;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:30.261575;;106;119;;221;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:30.516049;;106;119;;222;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:30.125086;;106;119;;223;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:30.977392;;107;119;;223;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:30.581306;;107;119;;224;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:30.516101;;107;119;;225;239;48;788;63;15;9;;15.784483875221238;10.486196936336597;;127;24;9;48;406;
Mon 08:31.000000;;107;120;;225;241;48;794;63;15;9;;15.959340766851232;10.486196936336597;;128;24;9;48;409;
Mon 08:31.606494;;108;120;;225;241;48;794;63;15;9;;15.959340766851232;10.486196936336597;;128;24;9;48;409;
Mon 08:31.072789;;108;120;;226;241;48;794;63;15;9;;15.959340766851232;10.486196936336597;;128;24;9;48;409;
Mon 08:31.418582;;108;120;;227;241;48;794;63;15;9;;15.959340766851232;10.486196936336597;;128;24;9;48;409;
Mon 08:31.917415;;108;120;;228;241;48;794;63;15;9;;15.959340766851232;10.486196936336597;;128;24;9;48;409;
Mon 08:31.104704;;108;120;;229;241;48;794;63;15;9;;15.959340766851232;10.486196936336597;;128;24;9;48;409;
Mon 08:31.333194;;108;120;;229;241;48;795;64;16;9;;15.959340766851232;10.94092519348145;;128;25;9;48;409;
Mon 08:31.418752;;108;120;;230;241;48;795;64;16;9;;15.959340766851232;10.94092519348145;;128;25;9;48;409;
Mon 08:31.167059;;108;120;;230;241;48;796;65;17;9;;15.959340766851232;11.312596174510599;;128;26;9;48;409;
Mon 08:32.000000;;108;124;;230;244;48;810;65;17;9;;16.18389090777132;11.312596174510599;;130;26;9;48;416;
Mon 08:32.960213;;109;124;;230;244;48;810;65;17;9;;16.18389090777132;11.312596174510599;;130;26;9;48;416;
Mon 08:32.595496;;109;124;;231;244;48;810;65;17;9;;16.18389090777132;11.312596174510599;;130;26;9;48;416;
Mon 08:32.993324;;110;124;;231;244;48;810;65;17;9;;16.18389090777132;11.312596174510599;;130;26;9;48;416;
Mon 08:32.960787;;111;124;;231;244;48;810;65;17;9;;16.18389090777132;11.312596174510599;;130;26;9;48;416;
Mon 08:32.916668;;111;124;;232;244;48;810;65;17;9;;16.18389090777132;11.312596174510599;;130;26;9;48;416;
Mon 08:33.000000;;111;124;;232;246;48;814;65;17;9;;16.407941676722405;11.312596174510599;;132;26;9;48;418;
Mon 08:33.287339;;112;124;;232;246;48;814;65;17;9;;16.407941676722405;11.312596174510599;;132;26;9;48;418;
Mon 08:33.727702;;112;124;;233;246;48;814;65;17;9;;16.407941676722405;11.312596174510599;;132;26;9;48;418;
Mon 08:34.000000;;112;124;;233;249;48;820;65;17;9;;16.693824866414236;11.312596174510599;;134;26;9;48;421;
