episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,unmet_starvation_deficit,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
102,0.9469272915741153,-114.2821270428424,-39.57726340182333,-5.219340174642069,-26.564928981536227,-0.006838590412855153,-101.47194327615388,-44.717204475717786,-82.22281974579379,-4.042027392899167,-0.000737154168056235,-0.0008422478234593569,-68.9922765397071,-2.2905043675537655,-5.89333434698201
103,0.9373968403678378,-114.82234857182023,-39.73088362859971,-5.246445051473525,-26.65521640725839,-0.014499552524015198,-101.93709059368595,-45.190649822250464,-82.6197056154043,-4.075264190010132,0.0,0.0,-69.35219921104618,-2.309473753722187,-5.939883403613523
104,0.9460687774579609,-115.21937796138789,-39.83934809134495,-5.219256687105539,-26.709352933629816,-0.01579418948582151,-102.17152552150982,-45.28379876229419,-82.94279998873616,-4.30149314485789,0.0,0.0,-69.65023210630697,-2.336896163594031,-5.976613247182755
105,0.9470315537610289,-115.2164474868707,-39.79665905948693,-5.089947497129752,-26.63613922308635,-0.023119053623447083,-101.55634257217925,-44.67853379434826,-83.03220548211364,-4.181330020317703,0.0,0.0,-69.79003074627929,-2.348151725571036,-6.010067809082725
106,0.9425807596734115,-115.58688369511798,-39.88417463031255,-5.0638193613982585,-26.673146413167036,-0.02207550707537238,-101.76261654520702,-44.82400330617831,-83.32830015986254,-4.353783345431566,0.0,0.0,-70.06787851179296,-2.3727743189126804,-6.0403682383841
107,0.9379159395427253,-115.8100324808836,-39.92948319886807,-5.015722087416939,-26.674878660468192,-0.0017810570256092122,-101.53541388684653,-44.74288120621793,-83.53178195310785,-4.23465733603061,0.0,0.0,-70.24231700698752,-2.385158852878736,-6.071026737090455
108,0.9425205070842655,-116.17922716417685,-40.00460687996897,-4.996765309964995,-26.696082791947628,0.0,-101.61854601504665,-44.941021978390296,-83.82421140450565,-4.266694418430907,0.0,0.0,-70.52303343021573,-2.395519813545023,-6.1038346039025155
109,0.9436131056537742,-116.74554291843386,-40.15199522550059,-5.022745316334203,-26.77819543272701,-0.06934217196295579,-102.16371624337052,-45.5210090284841,-84.21067089483294,-4.466779856367843,-0.005642421537136025,-0.005624831129582335,-70.90931291698932,-2.4034468103810256,-6.136320276282627
110,0.9479379212267359,-116.79609313720447,-40.11680358531955,-4.918883630380502,-26.708831906230245,-0.015062511976086176,-101.581758462139,-45.034027728216714,-84.32547776080898,-4.197814617799548,0.0,0.0,-71.01468152901826,-2.411557939813296,-6.165810531335601
111,0.9364452423698384,-117.26574169379991,-40.2353238966353,-4.929018178609625,-26.772185864509115,-0.01224090703880875,-101.91710682983722,-45.429343134376396,-84.66713205818318,-4.383595043578165,-0.0026483677246698927,0.0,-71.33334094738925,-2.42270051172308,-6.197196069547145
112,0.9401763796708792,-117.27339885178844,-40.177283317563614,-4.826647046158908,-26.683258273339913,0.0,-101.29172707228801,-45.00070071179061,-84.75618660474905,-4.3806426538729335,0.0,0.0,-71.43629495735816,-2.427735105067753,-6.230188311595024
113,0.9352269630257699,-117.72673551027628,-40.29389189257877,-4.852265973303164,-26.74767798738969,-0.024155737291959804,-101.61453443151645,-45.33981101191122,-85.07557287298145,-4.454745290771152,0.0,-8.354646567899494e-06,-71.72499886789679,-2.442283485970797,-6.259524165853202
114,0.9442818751866229,-118.55806271001734,-40.53323831584259,-4.963500973670091,-26.91000141801437,-0.09884696722908012,-102.75963062495262,-46.47885739125306,-85.61372956915254,-4.822193300167436,0.0,0.0,-72.24839750435052,-2.4530970006722153,-6.291682734961587
115,0.9425077012230457,-118.59322909723072,-40.48433446324816,-4.843564709623601,-26.828097185275567,0.0,-102.27822915044968,-46.05081538370068,-85.71164000453454,-4.725809155358472,0.0,0.0,-72.39232727690597,-2.4569627573038866,-6.3178482024353855
116,0.9399337947637677,-118.90821022841936,-40.539278560662126,-4.810418155712499,-26.839532133525292,-0.01673872050252345,-102.27095191048224,-46.01588668306951,-85.95589587839937,-4.663431370833364,0.0,0.0,-72.61073319547253,-2.467729701053904,-6.344148732691704
117,0.9414982020366844,-119.09684805738404,-40.55781145001904,-4.749366532444243,-26.817789983057615,-0.026189473199542516,-102.12148101604586,-45.87804362973197,-86.13443799195345,-4.682944176078254,0.0,-0.0012729006163744415,-72.7952066026089,-2.469479187214051,-6.370045708335773
118,0.9405650400362593,-119.34033279353156,-40.61323645048701,-4.715888883512667,-26.830305239247213,-0.01378957385456544,-102.05560286598046,-45.80699392683748,-86.33864903486143,-4.637480498255851,-0.0019318926852250954,-0.005370423248005039,-72.97094107589892,-2.4766651424695434,-6.396493799370078
119,0.9374284164205197,-119.26364074263203,-40.516014988490454,-4.581805693116051,-26.70854073954078,-0.0032832101204488436,-101.29587652173119,-45.156315011524555,-86.36793903363184,-4.458988023814131,-1.5894394220644322e-05,-0.00033831176114530693,-73.03955670186998,-2.480843202489498,-6.414496149103017
120,0.9418758653904039,-119.41896990492725,-40.528672677398816,-4.503933623231429,-26.683092773409207,-0.024429499782610352,-101.09564352960541,-44.931463092876825,-86.51948658328051,-4.437577825623167,-0.0022209247946202984,0.0,-73.20488693536544,-2.4858674211981895,-6.435418835743356
121,0.9448361424637637,-119.58102288907097,-40.55248015257193,-4.425805301390367,-26.67118173189479,-0.003652949105895938,-100.90048650446407,-44.65105245037076,-86.68113951335634,-4.423829547199107,-0.00016952475918747154,-0.0005072106576875852,-73.36933761322835,-2.4920138323465975,-6.460342183203592
122,0.9376674997741576,-119.59218129993351,-40.500028983501785,-4.320305509982353,-26.59166319808897,0.0,-100.40541666409274,-44.23090328721137,-86.75567601745139,-4.357867994508371,0.0,0.0,-73.48913775469182,-2.4970148376096413,-6.482194132964051
123,0.9359524097113178,-119.99642035853479,-40.62643297705092,-4.337958736123351,-26.669026876602466,-0.036671590051947874,-100.72910714970091,-44.53933128463782,-87.05251154608717,-4.439269506706075,0.0,0.0,-73.74030816296973,-2.5132982636557006,-6.507748562003517
124,0.9441177357580144,-120.13065935694482,-40.65153774760702,-4.260736779103222,-26.66244888710623,-0.006329140056107351,-100.54473085273216,-44.244440816855615,-87.20308878639139,-4.392186413261426,0.0,-0.0007933934193617349,-73.87989108405691,-2.5283251731318916,-6.529213892971499
125,0.9421405287939153,-120.69425728884144,-40.80618375119209,-4.312500019204847,-26.75684202091597,-0.03425489379576498,-101.10323683810883,-44.82692603525156,-87.58406704559064,-4.579892603553234,0.0,0.0,-74.2202490364097,-2.5387285640992006,-6.55691277806113
126,0.9448811755457459,-120.91108183090843,-40.83115650878559,-4.273641035233282,-26.742622079147928,-0.004164643817923608,-101.00072438539898,-44.811564625582214,-87.76934343217147,-4.51637552039642,0.0,0.0,-74.41838573145262,-2.5550639277173013,-6.5810179544585825
127,0.9402595062173364,-120.7175838982293,-40.706267662694266,-4.116563333356155,-26.601964492972954,0.0,-100.0909706304715,-44.00794789889519,-87.72934110843241,-4.29977263887775,0.0,0.0,-74.4437883970869,-2.5622176481018295,-6.599436308198746
128,0.9430628272251309,-121.23646616646317,-40.865915598627936,-4.171723126722481,-26.708109042479826,-0.06514605599198518,-100.63125084953964,-44.593993681445546,-88.09447656202673,-4.387481853972974,0.0,-0.003129263718250807,-74.74429138761776,-2.5827986643746565,-6.633489395251815
129,0.9429286381862583,-121.6863734269766,-40.98489377475703,-4.191881922355644,-26.77647813904199,-0.06707066432941598,-101.04694691871606,-45.04313957144205,-88.41685991239633,-4.447651601770182,0.0,-0.0046143695796535345,-75.05893832841069,-2.5958410067175968,-6.661807238632002
130,0.9421120162325067,-121.6620391486325,-40.94045106719185,-4.082302328632347,-26.707351121842354,-0.0010673550635288062,-100.50377530185192,-44.53706449765764,-88.47530936940854,-4.374775392701661,0.0,0.0,-75.13636650835379,-2.6050828126602563,-6.683300170048766
131,0.9403189745118498,-121.8765786425139,-40.969685740038656,-4.046091855250285,-26.699636248845373,-0.018329173616956487,-100.47518539429453,-44.54798886959561,-88.65500968903132,-4.451881223128248,0.0,0.0,-75.32482625664697,-2.6130179258300785,-6.707408996729922
132,0.9488717249734969,-121.98956423788633,-40.96616216548384,-3.986058071801607,-26.665461025705017,-0.04537154776050111,-100.24626681143366,-44.36259550742141,-88.7895330275696,-4.531509041565211,0.0,0.0,-75.47610238220211,-2.621793813262451,-6.7282327920322285
133,0.9435532505126041,-122.32570167788056,-41.037373273670084,-3.980253468013806,-26.693670916135744,-0.023676226106123244,-100.45163865124331,-44.58082813873844,-89.04014826988325,-4.632891370982146,0.0,0.0,-75.72671380997508,-2.6317448709880877,-6.751510249481961
134,0.9466976716093377,-122.44004752260322,-41.031180487168655,-3.9078796722404507,-26.656259451946728,0.0,-100.24549296201312,-44.356248574678396,-89.17227721170023,-4.645773408696312,0.0,0.0,-75.87465608963461,-2.6378420710627566,-6.77346628853401
135,0.9410532069970845,-122.91738118854323,-41.16130319525389,-3.936455897390588,-26.73547076036952,-0.007407853105175008,-100.82099970988102,-44.82389705511446,-89.505749398811,-4.773192278679197,0.0,0.0,-76.18663424016225,-2.659814105968154,-6.7968838868979455
136,0.9410101255815367,-123.23383926831002,-41.244253072291336,-3.9320289812410367,-26.77630737106594,-0.02734724929114463,-101.00735515277728,-45.06232719364845,-89.74124096878758,-4.875448800665492,0.0,0.0,-76.40745463533187,-2.6724544694250243,-6.820224695451012
137,0.9428682821497121,-123.22262123344163,-41.17842239294862,-3.833476250321866,-26.68456951084093,-0.006749243750930334,-100.4994994027874,-44.63301375029065,-89.79886924055135,-4.70873767089988,0.0,-0.0004397627779491437,-76.4930859629304,-2.6778327234944963,-6.837641344734939
138,0.9484676710418625,-123.01971820821088,-41.05118945647961,-3.6895114970696006,-26.544429461562267,-0.00038786342876656805,-99.60212933884685,-43.83857187817107,-89.74559086366493,-4.426929102254685,0.0,0.0,-76.48185182277503,-2.67576988253944,-6.852251582130261
139,0.9402316137765078,-123.3282845722856,-41.11198723255871,-3.6894005187570573,-26.564743880380423,-0.020407365744807913,-99.68499904036226,-43.99326281547993,-89.97724738278053,-4.3736368070561324,0.0,-0.00043950398399311057,-76.68520768220182,-2.6903378124834054,-6.871446728732687
140,0.9415982387242652,-123.5774426690624,-41.15117523794865,-3.667028573169208,-26.567602011262604,-0.0021506693955455724,-99.7977208025282,-44.15161679888088,-90.17747230409793,-4.444188439014927,0.0,0.0,-76.90858850802151,-2.701787156973464,-6.888128759921729
141,0.9449003160709945,-123.57265249031373,-41.092733116124315,-3.559035623997766,-26.48566681672233,0.0,-99.39582565695922,-43.721176943504034,-90.24074725375287,-4.347256826746993,0.0,0.0,-77.01921401481567,-2.7055835182716934,-6.901299525052065
142,0.9445959045195687,-123.65911770330457,-41.070053770171235,-3.5007432155233666,-26.437145560369974,-0.0005045680893790048,-99.14900309782318,-43.54600858722349,-90.34446317948121,-4.377442077573873,0.0,0.0,-77.15184405363473,-2.712965587926129,-6.919208316908976
143,0.9378723913889637,-123.88874014059219,-41.113091070734065,-3.4793734547531754,-26.445443845993086,-0.014654047241433031,-99.24035994686457,-43.60813883101482,-90.53016731388604,-4.481767824452933,0.0,-1.634428961000246e-05,-77.33283430414977,-2.72590715330266,-6.940974723991421
144,0.9473509333655531,-124.00424336611263,-41.10496369546431,-3.4282025033049175,-26.409197875550518,-0.0025779426431800385,-99.06187853299211,-43.49257827828296,-90.64257592887118,-4.477017385346299,0.0,0.0,-77.47546760795554,-2.729357317380618,-6.959299363190345
145,0.9438775510204082,-124.26940770477229,-41.1436924301423,-3.4194955141447596,-26.411177778166852,-0.007861079126272003,-99.23253873214337,-43.679123261992295,-90.8458216457778,-4.57121687720975,0.0,0.0,-77.6943318281224,-2.735862643589387,-6.978638569264587
146,0.9395527499032248,-124.56732671139996,-41.211397995501315,-3.423473810496336,-26.441341454420876,-0.0033973720894895825,-99.46056367522858,-43.93205672855983,-91.06425326431032,-4.640436422947577,0.0,0.0,-77.91153678090862,-2.745521282247872,-6.998883706025516
147,0.9408952890599164,-124.70162993069455,-41.20838655788719,-3.382020425122511,-26.40960509585301,-0.009065975105824686,-99.3216972297018,-43.86854078559945,-91.19567566891646,-4.687823929544305,0.0,0.0,-78.05081401312735,-2.751919170033354,-7.014346264269377
148,0.9434374252213448,-124.88360606267861,-41.226793293770854,-3.3351529528978836,-26.395155957645255,0.0,-99.2770275254447,-43.79565906054457,-91.35345603711104,-4.721673269712256,0.0,0.0,-78.2181310165517,-2.758424428265986,-7.030848197022294
149,0.9361043291847794,-124.97465798388406,-41.216903273770335,-3.2659726197149697,-26.358076529871404,-0.004165971491819406,-99.14503427284109,-43.585327775951065,-91.45952307648876,-4.699103419980734,0.0,-0.00045963340818033327,-78.34331272626557,-2.76696283808252,-7.0461518888123065
150,0.9419320781277494,-125.06088846574198,-41.199635794035146,-3.211832964778181,-26.3150760025107,0.0,-99.00465179562934,-43.46987299538594,-91.55590412816353,-4.633894665864781,0.0,0.0,-78.47852804722517,-2.7696876303254463,-7.060081353500719
151,0.9415792013511883,-125.20370847055891,-41.20046495397244,-3.1830857014312492,-26.28803485672958,-0.00572520140287343,-98.92146287224175,-43.47549544642198,-91.68296132425719,-4.644765064626525,-0.0017354483038623718,-0.0005484896116361155,-78.61647695738682,-2.773937171416581,-7.077673706507036
152,0.9427328633568322,-125.28484807438069,-41.16884411521205,-3.134924238645672,-26.230259481467346,-0.00025115195743754257,-98.70786438556738,-43.35499026018831,-91.7753601643714,-4.585614662556106,-4.0814436603447595e-05,-3.9152382163200256e-05,-78.7344422637809,-2.77119451414647,-7.0934405878063975
153,0.9442336645588678,-125.2664099667562,-41.11613025995,-3.0588277386584903,-26.15870393450754,-0.00020133371190899897,-98.32286478872373,-43.01518111179301,-91.81945951016297,-4.475206988977483,0.0,-0.00010953945338502074,-78.8047498807572,-2.776539015984448,-7.107578330521926
154,0.9409063444108762,-125.40849752917555,-41.13559700120723,-3.0246330510796895,-26.150614312764183,0.0,-98.27895758354109,-42.98325013220069,-91.95196009100313,-4.55574050981168,0.0,0.0,-78.92995596890543,-2.7827795122617762,-7.1230531787400375
155,0.9435981635197178,-125.45963081658515,-41.111782436702015,-2.9612623706421797,-26.106357959515854,-0.0005734792934939388,-98.03042876624288,-42.75345028989706,-92.02666816686822,-4.486917446828567,0.0,0.0,-79.03460768082333,-2.7868777433796037,-7.13776432204766
156,0.9457427536231884,-125.65356047459935,-41.1667334000774,-2.936658815445887,-26.13273828781637,-0.007333285585864953,-98.13137754663936,-42.7750413431077,-92.18635362939467,-4.497855981347139,-0.00182494346746132,-0.0016312656179102926,-79.17624292756761,-2.7949076485121056,-7.155245954532743
157,0.9412115608315685,-125.73950108004493,-41.15787018628113,-2.8931251515840866,-26.09906508850794,-0.00414136046012909,-97.9847528388267,-42.64493593786026,-92.2794304294435,-4.504715364071448,0.0,0.0,-79.27800076198602,-2.7993510434688194,-7.173133333614618
158,0.940614313629702,-125.61512081430841,-41.06251160130976,-2.792096372219192,-25.99449459001915,-0.001170901594259535,-97.35229175932983,-42.109429492821384,-92.26436275344254,-4.338679184789511,-0.0013371823197014317,-8.704110040837615e-05,-79.2936106483913,-2.8067066858180554,-7.185793003125897
159,0.9421146251017516,-125.89355292457167,-41.13544314698707,-2.807883876859921,-26.03337224248907,-0.02017575487914881,-97.63005927594716,-42.37109822838465,-92.46145575054005,-4.474081539115335,0.0,0.0,-79.479612515381,-2.8126575715835904,-7.201588244894331
160,0.9416860342277625,-125.99855351007153,-41.14006361450499,-2.7631686618617395,-26.01434748031876,0.0,-97.56031139032942,-42.27727195549374,-92.56935439524031,-4.5038976119918726,0.0,0.0,-79.59645212138798,-2.8184852742735957,-7.215810830534399
161,0.9459622277779451,-125.98303495696194,-41.07856210750721,-2.687957118979134,-25.934677871780057,0.0,-97.13185842592252,-41.931654927752135,-92.60432092722044,-4.438483339398115,0.0,0.0,-79.65381201627591,-2.822202247536373,-7.227185565739379
162,0.9403927908508473,-125.95727640628499,-41.034850228137195,-2.6095399788379905,-25.874890990334663,-0.0006367561554460886,-96.78057147104798,-41.57205328010061,-92.63133406052528,-4.436594041205924,0.0,0.0,-79.71517771995126,-2.8250399125145633,-7.237290026660689
163,0.9392685450009128,-126.32688757305172,-41.13302104988906,-2.6334247815473546,-25.934668764736074,-0.026369817698481412,-97.27181240055822,-41.97535313210178,-92.8834150922653,-4.631020174520796,0.0,0.0,-79.97525092600402,-2.8310198089486875,-7.254764693012031
164,0.9441859077620667,-126.47361178080833,-41.14619622982086,-2.6026814049506455,-25.92212928652332,-0.018220881587109976,-97.23982315799918,-41.96859121418693,-93.00694200736075,-4.634698573873146,0.0,-0.0012514508472967864,-80.11325942951376,-2.833902973977802,-7.26595511151109
165,0.943829939477058,-126.63266376951395,-41.16714669620842,-2.582517726263722,-25.91960541135606,-0.0040813339546378795,-97.28846466146597,-41.9991235745003,-93.13608869568742,-4.647683821200457,-3.0544483466094603e-07,-0.0004242681778738644,-80.26192032227256,-2.8405337961887143,-7.279345385479323
166,0.9447409450707603,-126.85278225371052,-41.203010568439886,-2.572675020544214,-25.926368308588827,-0.004270254794974075,-97.40081799705345,-42.12898236801863,-93.29370498046414,-4.667202386820394,-0.00024364342034844815,-0.0003287951023535808,-80.43282262418104,-2.8441970141963697,-7.291316459098962
167,0.9457118715673849,-126.8670523629507,-41.17036146744024,-2.509020660588337,-25.876138207639052,-0.0032303574914024358,-97.11837058210286,-41.875888339975184,-93.3419922210646,-4.558908783606123,-0.0008516634536204623,-0.0009616834975533513,-80.5077274576984,-2.851418154701646,-7.301686025934809
168,0.9391534391534392,-127.3257297095784,-41.308446090876146,-2.5548695054194264,-25.96942132589838,-0.03430743990226755,-97.80963072991935,-42.450625306785355,-93.63735167740208,-4.751121119227494,-0.001222902591885152,-0.001498449829988603,-80.7948354123825,-2.85960535919119,-7.316336534507998
169,0.9354277312689411,-127.42571529768793,-41.3055593271158,-2.520777243172971,-25.94515687159963,-0.0028714068584234967,-97.7321740902954,-42.410616763563304,-93.734038932014,-4.755584469769492,0.0,0.0,-80.91984492085604,-2.8642237019766017,-7.329140406241118
170,0.9452465105133888,-127.53346666805939,-41.318129291985294,-2.493913722783197,-25.936095377615786,-0.003970148633162182,-97.67010326519791,-42.36213581291786,-93.83282974085708,-4.701018086853339,0.0,-0.00034033204459223127,-81.02169618551409,-2.8733278054912312,-7.340157295352077
171,0.9435412805007749,-127.74578696729925,-41.3500426290039,-2.4943043243943364,-25.939868895960245,-0.010668521487693488,-97.79653691969104,-42.53773773395935,-93.98936508359593,-4.762050877352496,0.0,-0.0003811143457208001,-81.18442085280842,-2.8759648343727826,-7.3517005785318155
172,0.940035853002689,-127.80015772453265,-41.32407280136953,-2.438002738739842,-25.89339215318502,-0.007387076571045688,-97.62512098303112,-42.33999564495054,-94.05976412304103,-4.715223408228207,0.0,-0.0003840802449915938,-81.28280116074998,-2.879060530309745,-7.362725128137061
173,0.9502792452830189,-128.11434297247362,-41.402796247720936,-2.4680031945011347,-25.937591679608943,-0.03567539929792476,-97.9547022516397,-42.67882840527917,-94.27062283630568,-4.7487605573811384,0.0,-0.0062530997967888075,-81.47015983323786,-2.884343036318181,-7.376072992885679
174,0.9391932570740518,-128.1238561763056,-41.373108891256756,-2.4159539711596727,-25.893490582743983,-0.004872629889704788,-97.71546574489189,-42.45793644613201,-94.31277987675735,-4.734127561634463,0.0,0.0,-81.53812572898018,-2.8912816710800255,-7.386543125247133
175,0.9434933080150685,-128.23698155350294,-41.37882068722648,-2.387038673923256,-25.878196828041208,0.0,-97.69320762125163,-42.39762540845515,-94.4140733553092,-4.688268918327899,0.0,0.0,-81.65533282162237,-2.8950132947884275,-7.397257767923931
176,0.9354499579478553,-128.32634224730438,-41.38515754812291,-2.346720378827044,-25.864443768031155,-0.01208414832711796,-97.63859742968761,-42.305674707418326,-94.5012598645619,-4.676965400448606,0.0,0.0,-81.75895035486224,-2.900926914751081,-7.4103209112933275
177,0.9454227475575926,-128.58648937824557,-41.45421483037423,-2.359545915524918,-25.905840226096508,-0.018621375723237323,-97.98781873299131,-42.57854075824484,-94.68614190518761,-4.7230344085752005,0.0,0.0,-81.95197132010705,-2.906663651797001,-7.423458337015918
178,0.9414666426036215,-128.8254572055285,-41.50762096668499,-2.3568241370004115,-25.930816527277706,-0.013262672115547087,-98.26096939617615,-42.81197179122455,-94.85543996795583,-4.767732937452123,0.0,0.0,-82.13876145498277,-2.910703063531542,-7.43450228854866
179,0.9451613882731607,-128.72219014094046,-41.43272312823246,-2.274457471363613,-25.847799434920336,-0.0005585037027159611,-97.75421717895527,-42.37348198437483,-94.83298348065988,-4.703740703984622,0.0,-2.407363945046451e-05,-82.14790109333414,-2.9106056066707247,-7.440702844580199
180,0.9404593904819096,-128.6674010195779,-41.36362027745828,-2.199326729362151,-25.767539845925736,0.0,-97.38116466974995,-42.09572470129186,-94.83849480474369,-4.662970453283998,0.0,0.0,-82.2069642134681,-2.912595414777944,-7.448716505415985
181,0.9419228450874021,-128.61599871475838,-41.320905796153355,-2.1281382846781014,-25.71362798976892,0.0,-97.08664354828062,-41.77890398173037,-94.84611454005187,-4.594007070017506,0.0,0.0,-82.23878422192942,-2.9166842091179443,-7.459073016635109
182,0.944911214396377,-128.79734546245942,-41.36667712475062,-2.119999919179711,-25.73631131167144,-0.009253418615910123,-97.2342643710389,-41.87198283565446,-94.97994003237208,-4.626822160894027,0.0,0.0,-82.37759539192041,-2.921383205103007,-7.472838296801987
183,0.9455747711088505,-128.84178445824858,-41.35484968650691,-2.071178100943208,-25.708055562733065,0.0,-97.12976853229199,-41.70866729810919,-95.0361567568211,-4.611491355431191,0.0,0.0,-82.45397211714311,-2.9225330721043927,-7.481720367514042
184,0.9394531837459019,-128.98054124122118,-41.379104340481,-2.0596138756611495,-25.710222123314345,-0.010007108049173733,-97.17016755526829,-41.739897318931,-95.14406278620062,-4.6208619977632415,-0.0011762560055799823,-0.0012138291779904143,-82.5560356951697,-2.9287919354213026,-7.491616092598403
185,0.9441139684573381,-129.13230105899618,-41.40017608223496,-2.0475275882159076,-25.709006719298312,-0.00950164896953346,-97.24042283782204,-41.82420689390934,-95.26222125171063,-4.66483887784062,0.0,0.0,-82.6887329510525,-2.932685613608629,-7.503072281668367
186,0.9490290522208334,-129.16549835196568,-41.37455070941502,-2.0041396207299846,-25.667308289109563,0.0,-97.07446164629862,-41.70480482604063,-95.31343845269623,-4.641881724838638,0.0,0.0,-82.7719218540667,-2.9309213562963645,-7.513288733553553
187,0.9349813849590469,-129.18910509856158,-41.35313983068235,-1.954167614311051,-25.630516427973095,0.0,-96.89094439380904,-41.50781283511094,-95.36105853939924,-4.57333242501861,0.0,0.0,-82.83987142615561,-2.9331128539456337,-7.524692582045503
188,0.9309542280837859,-129.37298695553557,-41.39587611466137,-1.9548545770128867,-25.65039107511533,-0.0005164499790487517,-97.05432634918215,-41.63812459298435,-95.49040480638163,-4.6343273146740165,0.0,0.0,-82.96871939752761,-2.934257830252894,-7.537082875660038
189,0.93978261524102,-129.56139422854264,-41.43668481405118,-1.9485102551497948,-25.66876143093385,-0.00935771196297422,-97.23064083002697,-41.76917564615001,-95.62942240266625,-4.69050190839221,0.0,0.0,-83.11040353567364,-2.9392144097376764,-7.5471028046276745
190,0.948175775257918,-129.58993168382239,-41.414792804582085,-1.9026952833820105,-25.631130209044375,-0.0002690799971370234,-97.08232298646944,-41.61417770482064,-95.67783940055388,-4.62573945874111,0.0,-0.00039006845680555837,-83.1864525819782,-2.9396592392594885,-7.55595970828177
191,0.9486830566391484,-129.66790075600048,-41.4061141232533,-1.8778672408308077,-25.60376728059218,-0.004215558631336891,-96.97998577911355,-41.5699678024107,-95.75167008747185,-4.619516085679224,0.0,0.0,-83.27055407698556,-2.94259580992487,-7.567627783650564
192,0.9469710751318902,-129.69491949578375,-41.38505135740565,-1.8388000711094072,-25.5695604797854,-0.004060347849270719,-96.81904600946561,-41.432663724676914,-95.80174932922297,-4.535683559005204,0.0,-0.0009756308376993389,-83.33085639940467,-2.944806382440818,-7.578008842894753
193,0.9436823540052459,-129.94895949441846,-41.45559557067824,-1.8612867494564527,-25.6123431007862,-0.014565876533464306,-97.10469713933772,-41.71391773705919,-95.97508466288866,-4.573261341647435,0.0,0.0,-83.48049102358115,-2.949866051737448,-7.590821781289031
194,0.939953055827911,-129.93526922963372,-41.419894648426386,-1.8062689789161261,-25.563903357416212,0.0,-96.88214638352011,-41.480569195169835,-95.99993091802841,-4.553691462790289,0.0,0.0,-83.52733991865287,-2.9509741740083473,-7.598788401600818
195,0.9379460505624773,-129.95256426024793,-41.396528094016084,-1.7606040172988764,-25.527424727741256,0.0,-96.69452136652241,-41.317429755139585,-96.04086013351865,-4.5263979666205705,0.0,0.0,-83.58989968648439,-2.953138667728283,-7.60995455172727
196,0.9452779962490169,-129.94356123006668,-41.370896757479244,-1.7105853243786395,-25.48998834704402,0.0,-96.44980618344032,-41.09052044300599,-96.06940081484812,-4.479458412812131,0.0,0.0,-83.62587343742105,-2.954797551043602,-7.62034400046907
197,0.9441640940394206,-130.14460685560502,-41.417801302919024,-1.7139731703978165,-25.513665489818727,-0.003217008971785448,-96.6690103325395,-41.293624079137494,-96.21192248178316,-4.52029845715542,-0.00011705444080861161,-0.00023106462626026802,-83.77714550108786,-2.9582990754697467,-7.63085710178281
198,0.9408651213725132,-130.1350411431768,-41.39080371342395,-1.6658419676733387,-25.4753707987394,0.0,-96.4694029957417,-41.097365218365255,-96.23353749730373,-4.447258879563145,0.0,0.0,-83.82328654794452,-2.957628321081062,-7.639811862705714
199,0.9361695666697033,-130.26513171314892,-41.41556501939925,-1.6596510950267684,-25.481811000870607,-0.006629002132516374,-96.52167958627349,-41.167989338418586,-96.33816926931712,-4.40933687158103,0.0,-0.00045510105312008826,-83.92309173914863,-2.963742761555488,-7.6500748884881915
