rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall
0.5978191,0.2236938,0.19369553,1.0,0.9358852,0.13432837,0.11940298,0.22374478,0.12800346,0.11224575,0.035203252
0.59525335,0.22710781,0.19398753,1.0,0.9227273,0.14925373,0.13432837,0.21403085,0.12628631,0.103370726,0.03642823
0.5349583,0.24641156,0.16244586,1.0,0.91615385,0.17910448,0.07462686,0.171545,0.13462704,0.07334954,0.043987688
0.5272611,0.22812949,0.15118015,0.9785714,0.91615385,0.11940298,0.07462686,0.16015883,0.1331788,0.059203766,0.036422107
0.51699805,0.2293305,0.13703637,1.0,0.9128205,0.14925373,0.05970149,0.16166227,0.12114964,0.061505735,0.030192574
0.5093008,0.2158748,0.1374567,0.9285714,0.91615385,0.11940298,0.07462686,0.15758006,0.12854922,0.052276902,0.027853422
0.4964721,0.2167139,0.12120016,0.9785714,0.88472223,0.104477614,0.04477612,0.16148993,0.13377702,0.049746536,0.024497375
0.51186657,0.23872775,0.145701,1.0,0.86964285,0.13432837,0.04477612,0.16032498,0.13494635,0.02643677,0.023699984
0.4810776,0.22421522,0.13573532,1.0,0.85714287,0.104477614,0.04477612,0.14459619,0.13144799,0.024819095,0.030882102
0.46440026,0.21919762,0.12919877,1.0,0.85714287,0.104477614,0.04477612,0.15933388,0.13574208,0.024576332,0.030450152
0.47594613,0.20685504,0.12717956,0.9727273,0.85714287,0.07462686,0.029850746,0.16268688,0.14838555,0.019118695,0.029725237
0.456703,0.1980459,0.123555586,0.93317306,0.85,0.08955224,0.029850746,0.16429617,0.14569697,0.018766293,0.026839169
0.456703,0.19880457,0.12738493,0.98125,0.8902098,0.08955224,0.05970149,0.17252342,0.1555271,0.02072043,0.03158853
0.4733804,0.19196069,0.11916684,0.9188811,0.8089744,0.08955224,0.04477612,0.19213156,0.1532793,0.03586017,0.031404562
0.4720975,0.1818904,0.11647864,0.90636367,0.74846154,0.07462686,0.029850746,0.19542602,0.1756673,0.0371181,0.02798968
0.477229,0.17602849,0.12300651,0.89350647,0.785,0.05970149,0.029850746,0.21856645,0.20099439,0.044532422,0.032598123
0.49903783,0.19190557,0.11916868,0.94007355,0.8060606,0.08955224,0.04477612,0.24991468,0.20535375,0.05877817,0.02862606
0.47851187,0.1910769,0.10661706,0.98125,0.785,0.08955224,0.029850746,0.32096714,0.21459581,0.118625745,0.032501645
0.5016036,0.20659997,0.109091416,1.0,0.7777778,0.08955224,0.04477612,0.37783402,0.25231904,0.12263865,0.046178564
0.487492,0.19469932,0.10389771,1.0,0.7777778,0.08955224,0.029850746,0.38099226,0.23385498,0.11632609,0.037897967
0.49262348,0.18843967,0.1077027,0.98,0.7777778,0.07462686,0.029850746,0.37235752,0.24692936,0.11027047,0.03818423
0.5054522,0.2048999,0.101053014,1.0,0.74298644,0.104477614,0.014925373,0.38033676,0.23606911,0.09967774,0.035180554
0.48492622,0.19821422,0.09783113,1.0,0.7678733,0.11940298,0.014925373,0.35738048,0.24206196,0.08429366,0.03375558
0.49775496,0.21367475,0.08684437,1.0,0.7325792,0.104477614,0.014925373,0.34603864,0.23054269,0.06622603,0.026650667
0.477229,0.2337469,0.08624934,1.0,0.7416667,0.14925373,0.014925373,0.27388754,0.26667842,0.037861757,0.02984274
0.5182809,0.2386247,0.08727485,1.0,0.71984124,0.13432837,0.0,0.2799796,0.25198212,0.035257444,0.037265234
0.53239256,0.24829929,0.08715223,1.0,0.71984124,0.14925373,0.0,0.27665237,0.24614404,0.04817944,0.039005265
0.53239256,0.25667852,0.08679902,1.0,0.6027778,0.19402985,0.014925373,0.28378075,0.23122764,0.051285367,0.045307193
0.52341247,0.25635108,0.081529535,1.0,0.5797619,0.19402985,0.014925373,0.27928925,0.22839591,0.049353596,0.04360079
0.5272611,0.24461156,0.08924091,1.0,0.7,0.14925373,0.014925373,0.27503467,0.23215915,0.045008246,0.029614015
0.53367543,0.25447205,0.07984218,1.0,0.6575758,0.13432837,0.0,0.28962636,0.19916253,0.042940013,0.0205931
0.46183452,0.23242724,0.07327282,0.9823529,0.7125,0.13432837,0.014925373,0.31627032,0.17505486,0.065175906,0.015941378
0.4631174,0.26092353,0.06054897,1.0,0.7,0.1641791,0.0,0.3252462,0.1457427,0.07493355,0.010728253
0.48492622,0.24990173,0.0738914,1.0,0.67,0.13432837,0.014925373,0.29883555,0.13776705,0.0649186,0.013411238
0.46568313,0.23146471,0.073552966,0.98,0.72761905,0.11940298,0.014925373,0.27932552,0.14218539,0.061144814,0.0188356
0.44515714,0.23156667,0.05906588,0.98,0.68,0.104477614,0.0,0.2542216,0.11388828,0.05829879,0.01002476
0.48492622,0.26669124,0.07072745,1.0,0.71,0.14925373,0.014925373,0.24983376,0.07957484,0.07611299,0.012682326
0.5105837,0.25959268,0.07564806,1.0,0.62545455,0.14925373,0.014925373,0.21852402,0.0929065,0.07131784,0.009002464
0.46568313,0.24684069,0.07139082,1.0,0.6282051,0.13432837,0.029850746,0.22909294,0.10792528,0.08604203,0.012882716
0.44644,0.24559078,0.069392644,1.0,0.63809526,0.1641791,0.014925373,0.21737665,0.09392582,0.08388093,0.016705232
0.43745992,0.23365712,0.061270315,1.0,0.64166665,0.11940298,0.014925373,0.19967844,0.093917914,0.07570823,0.00787761
0.4425914,0.20946294,0.072598025,0.9625,0.6125,0.05970149,0.029850746,0.17013663,0.08629312,0.06295314,0.013559474
0.44515714,0.2055414,0.07019363,0.86964285,0.6125,0.04477612,0.014925373,0.15406208,0.09225377,0.056972705,0.009910239
0.42976266,0.1991397,0.056294307,0.90416664,0.5719697,0.05970149,0.0,0.14807606,0.081213914,0.052060716,0.0043064933
0.43617705,0.19231336,0.053566087,0.90416664,0.5,0.05970149,0.0,0.1403635,0.07264013,0.048710477,0.0014926667
0.44900578,0.21752214,0.06378731,0.98,0.5714286,0.08955224,0.0,0.09732162,0.072325066,0.018567009,0.00343471
0.46824887,0.23134667,0.07690457,1.0,0.70625,0.104477614,0.0,0.09924479,0.07308467,0.022552662,0.009396552
0.48236048,0.24445404,0.09237058,1.0,0.79951924,0.13432837,0.0,0.09954454,0.07956848,0.030010829,0.015411687
0.49518922,0.24414648,0.1013645,0.98,0.8454546,0.104477614,0.029850746,0.098244056,0.07014132,0.021706684,0.020305488
0.50032073,0.24375336,0.0980334,0.98,0.8454546,0.08955224,0.029850746,0.0921045,0.066035695,0.023439754,0.019457206
0.5016036,0.241516,0.107572,0.98,0.8916084,0.08955224,0.05970149,0.09347512,0.067244455,0.026775744,0.023256166
0.47081462,0.2173221,0.101853885,0.90865386,0.8,0.05970149,0.04477612,0.11187928,0.060746606,0.040771186,0.01874065
0.46953174,0.21550767,0.09721656,0.9302564,0.6890909,0.08955224,0.029850746,0.10386724,0.058275666,0.04285362,0.01520356
0.45926875,0.21691535,0.09212561,0.98,0.68,0.11940298,0.0,0.100980915,0.061256465,0.043395333,0.016231678
0.52341247,0.21052873,0.103268415,0.9785714,0.775,0.104477614,0.0,0.07154884,0.044890665,0.01696344,0.014656538
0.53239256,0.20280074,0.11236671,0.93383837,0.75,0.08955224,0.014925373,0.06604152,0.039461184,0.012770829,0.011732515
0.51699805,0.20005307,0.108103625,0.91439396,0.775,0.104477614,0.014925373,0.05898828,0.041334335,0.012067276,0.013986045
0.5208467,0.19312096,0.119346,0.9311111,0.78571427,0.08955224,0.029850746,0.0522286,0.04201347,0.010903877,0.014553388
0.4964721,0.1788281,0.11232323,0.9116667,0.8,0.07462686,0.014925373,0.04652205,0.04030693,0.0081530735,0.015902221
0.49005774,0.18268526,0.098299526,0.97,0.75285715,0.07462686,0.014925373,0.04097638,0.0273245,0.007032028,0.011016109
0.477229,0.18251781,0.08254278,0.8663462,0.56666666,0.04477612,0.0,0.037627578,0.03770591,0.0141470255,0.018652815
0.48492622,0.20148599,0.09264484,1.0,0.63116884,0.104477614,0.0,0.043468535,0.04102075,0.024630591,0.01921577
0.48492622,0.20155774,0.093250714,1.0,0.63116884,0.104477614,0.014925373,0.040203564,0.039503608,0.025561212,0.019557182
0.48492622,0.20464444,0.089877486,1.0,0.64385027,0.11940298,0.0,0.03693833,0.03217859,0.024846844,0.0157423
0.466966,0.19026963,0.091254845,1.0,0.6575758,0.08955224,0.0,0.031572264,0.03072518,0.022057347,0.017046286
0.46824887,0.18963858,0.09265178,1.0,0.6575758,0.08955224,0.0,0.029856399,0.027893074,0.021783888,0.016477523
0.45157152,0.18288672,0.081837706,1.0,0.6166667,0.07462686,0.0,0.027648618,0.025727978,0.019513518,0.017568162
0.4477229,0.1851443,0.07858064,1.0,0.6,0.08955224,0.0,0.027498936,0.023314519,0.020252658,0.017197523
0.47979474,0.16743481,0.106279954,0.9032967,0.77,0.05970149,0.014925373,0.031037524,0.016653435,0.023576064,0.009922436
0.6337396,0.23881808,0.13153918,1.0,0.8545455,0.13432837,0.04477612,0.16150798,0.0734995,0.06917371,0.037113514
0.6812059,0.26766852,0.13500087,1.0,0.8988636,0.17910448,0.05970149,0.14747818,0.06696384,0.07243113,0.027496783
0.6824888,0.25107026,0.15023115,1.0,0.9355769,0.14925373,0.05970149,0.1297184,0.09697989,0.07029474,0.029166883
0.66837716,0.25423586,0.13542317,1.0,0.82708335,0.17910448,0.04477612,0.13053657,0.08710996,0.07057487,0.022644157
0.6747915,0.2506875,0.15955119,1.0,1.0,0.17910448,0.07462686,0.12585925,0.091000736,0.07135029,0.03725374
0.68505454,0.25347522,0.16908063,1.0,1.0,0.17910448,0.08955224,0.1319781,0.09616497,0.07201511,0.040922474
0.65939707,0.2511566,0.1618207,1.0,1.0,0.17910448,0.08955224,0.15404518,0.099917434,0.0926369,0.0411107
0.6670943,0.25240466,0.16013159,1.0,0.98125,0.17910448,0.08955224,0.1523708,0.10176598,0.087871134,0.0389698
0.6670943,0.25394803,0.16921845,1.0,0.9508152,0.1641791,0.08955224,0.15940481,0.11990242,0.09112645,0.039966505
0.5939705,0.24934937,0.17068358,1.0,0.98421055,0.17910448,0.07462686,0.15484859,0.13263346,0.07543762,0.04695811
0.57729316,0.2542103,0.15176651,1.0,0.9625,0.17910448,0.05970149,0.15730435,0.11612547,0.07623345,0.0360964
0.57087874,0.25265557,0.15231301,1.0,0.98125,0.17910448,0.07462686,0.16215739,0.118170336,0.078008965,0.03542411
0.55291855,0.24853176,0.14214972,1.0,0.8676768,0.1641791,0.04477612,0.1659689,0.16114895,0.079205744,0.056605745
0.55291855,0.24286823,0.14686267,1.0,0.8676768,0.14925373,0.04477612,0.16844235,0.16702038,0.07757437,0.056833513
0.5542014,0.24800172,0.15273859,1.0,0.88472223,0.13432837,0.04477612,0.2368778,0.17191467,0.11623377,0.05559018
0.5503528,0.2480822,0.14825217,1.0,0.8676768,0.1641791,0.04477612,0.24409951,0.1690759,0.12008081,0.054002043
0.53239256,0.21813832,0.1452357,0.9727273,0.8525,0.104477614,0.029850746,0.22280753,0.17032586,0.10508009,0.050347436
0.5798589,0.25546792,0.14882019,1.0,0.9727273,0.13432837,0.07462686,0.14599112,0.14194381,0.049825136,0.033858538
0.5747274,0.2551666,0.14749186,1.0,0.94545454,0.14925373,0.05970149,0.16810317,0.13594905,0.062175173,0.03387575
0.59140474,0.26825503,0.15209165,1.0,0.975,0.1641791,0.08955224,0.17755976,0.13795249,0.070497826,0.03560101
0.59525335,0.27350655,0.15078658,1.0,1.0,0.14925373,0.08955224,0.19226556,0.14082526,0.085860506,0.036434613
0.588839,0.27854532,0.14499913,1.0,0.95,0.17910448,0.05970149,0.19279063,0.14428544,0.08845998,0.032769255
0.5939705,0.28508812,0.1415737,1.0,0.95,0.17910448,0.05970149,0.20013268,0.14718412,0.08939013,0.03266189
0.5798589,0.2761325,0.14035803,1.0,0.96,0.17910448,0.05970149,0.17904407,0.17109187,0.07237007,0.049502
0.5606158,0.28289318,0.14461285,1.0,0.975,0.1641791,0.07462686,0.16294818,0.14525531,0.052307785,0.033061575
0.53239256,0.28811535,0.11949807,1.0,0.79571426,0.20895523,0.04477612,0.19641203,0.13416691,0.07062959,0.02264342
0.53239256,0.26586598,0.11959488,1.0,0.8233333,0.13432837,0.029850746,0.20414707,0.14620505,0.061552335,0.024456589
0.5157152,0.25179052,0.11287049,1.0,0.7326923,0.11940298,0.04477612,0.20384614,0.14561513,0.0662795,0.02046955
0.5144323,0.23667428,0.11276318,1.0,0.76,0.13432837,0.04477612,0.24238303,0.1606971,0.06344264,0.01986688
0.5067351,0.23975112,0.11372368,1.0,0.93333334,0.13432837,0.05970149,0.28305385,0.16777807,0.08530949,0.022644797
0.49775496,0.24808998,0.10047411,1.0,0.6846154,0.14925373,0.04477612,0.2783733,0.16306856,0.07425467,0.018941144
0.49005774,0.2471085,0.089061655,1.0,0.64666665,0.1641791,0.029850746,0.29377016,0.176822,0.08049853,0.016942298
0.47979474,0.24119943,0.09195189,1.0,0.6575758,0.14925373,0.014925373,0.2959893,0.18496598,0.07550626,0.021793986
0.487492,0.23299845,0.08948594,1.0,0.6909091,0.14925373,0.014925373,0.3258518,0.2051386,0.08305175,0.025536882
0.477229,0.2268609,0.08540365,1.0,0.6409091,0.13432837,0.014925373,0.33726537,0.2265923,0.0870255,0.025785703
0.47594613,0.24038056,0.085157,1.0,0.70411766,0.1641791,0.014925373,0.32600516,0.25859833,0.07705762,0.028483706
0.4964721,0.257224,0.08903038,1.0,0.70411766,0.1641791,0.014925373,0.33336306,0.26224464,0.08047465,0.024183651
0.52469534,0.25577423,0.09851995,1.0,0.71,0.1641791,0.014925373,0.3263725,0.2620693,0.08293151,0.03303753
0.5259782,0.24130635,0.103376046,1.0,0.71,0.13432837,0.014925373,0.32250702,0.27445507,0.084515646,0.031458966
0.5259782,0.24691425,0.09700224,1.0,0.69,0.13432837,0.014925373,0.34186572,0.27535346,0.08348807,0.023324132
0.5298268,0.26413646,0.100098565,1.0,0.72337663,0.14925373,0.014925373,0.30263925,0.26519552,0.07586852,0.029731518
0.53367543,0.26612455,0.107891746,1.0,0.72337663,0.14925373,0.029850746,0.2868322,0.27601966,0.07574174,0.03858712
0.5593329,0.2749162,0.10832862,1.0,0.72337663,0.14925373,0.029850746,0.2918448,0.272583,0.0802068,0.044641934
0.5439384,0.2719026,0.09925014,1.0,0.68285716,0.14925373,0.029850746,0.27920872,0.26453447,0.07564447,0.039982654
0.5426555,0.27351096,0.095396034,1.0,0.67,0.1641791,0.014925373,0.27017507,0.2659779,0.0718636,0.04122105
0.5349583,0.24752063,0.10158278,1.0,0.6,0.13432837,0.014925373,0.2535843,0.27488518,0.06439532,0.043192066
0.54650414,0.25106004,0.11993295,1.0,0.745,0.13432837,0.014925373,0.25046557,0.281266,0.06540444,0.04918241
0.4862091,0.2375422,0.07740143,1.0,0.6595238,0.11940298,0.0,0.26293105,0.31007496,0.063835435,0.0613735
0.49518922,0.25498065,0.07440117,1.0,0.6409091,0.11940298,0.0,0.26679826,0.28860044,0.07051528,0.06131377
0.51314944,0.25441605,0.08221748,1.0,0.6666667,0.11940298,0.0,0.23699729,0.2706284,0.057439126,0.06665848
0.50032073,0.2564793,0.07945097,1.0,0.6666667,0.13432837,0.014925373,0.21559305,0.25227845,0.059853017,0.05832899
0.49390635,0.22752666,0.07575656,0.97692305,0.6607843,0.11940298,0.014925373,0.17999475,0.22169003,0.04417098,0.05553362
0.5028865,0.23929797,0.073585026,0.92115384,0.6287879,0.104477614,0.0,0.1840567,0.20361991,0.048438966,0.053496372
0.50801796,0.2553359,0.09317564,1.0,0.7676923,0.14925373,0.014925373,0.16706066,0.13614397,0.04505375,0.030838516
0.50801796,0.25708354,0.10793539,1.0,0.7431818,0.1641791,0.029850746,0.17550269,0.12867126,0.053340096,0.030607557
0.49518922,0.2485784,0.10852317,1.0,0.8,0.13432837,0.029850746,0.16101247,0.12280442,0.045890767,0.02923723
0.49775496,0.23699546,0.117371365,1.0,0.76346153,0.11940298,0.029850746,0.14443491,0.12247919,0.034966137,0.030777473
0.5208467,0.25156978,0.123606615,1.0,0.84375,0.1641791,0.029850746,0.14009546,0.11467451,0.044653725,0.024025595
0.4862091,0.25045666,0.10076441,1.0,0.7,0.1641791,0.029850746,0.15401475,0.09835079,0.053543683,0.0201143
0.48236048,0.24294452,0.08691717,1.0,0.64666665,0.13432837,0.0,0.1325074,0.08465672,0.0444106,0.013665314
0.477229,0.2241798,0.093882434,1.0,0.7076923,0.104477614,0.014925373,0.11391524,0.07549723,0.036849022,0.012146981
0.49390635,0.24584666,0.090985686,1.0,0.6595238,0.11940298,0.014925373,0.12532279,0.058731697,0.052613713,0.009758327
0.4477229,0.21945211,0.07266263,0.97692305,0.6703297,0.13432837,0.0,0.12255918,0.06140316,0.057785567,0.010814107
0.466966,0.22518471,0.085789286,1.0,0.7392857,0.13432837,0.0,0.11947576,0.0642048,0.05933496,0.01327465
0.45157152,0.21786995,0.08837648,1.0,0.7392857,0.11940298,0.014925373,0.12417512,0.058791243,0.05607395,0.013047907
0.45542014,0.22116576,0.08810473,1.0,0.75274724,0.13432837,0.014925373,0.101747654,0.05064165,0.040706933,0.011833811
0.45028865,0.21271034,0.082237765,1.0,0.6857143,0.08955224,0.029850746,0.069490395,0.034749508,0.02793778,0.009520671
0.47851187,0.21913539,0.08951966,0.9188811,0.6857143,0.11940298,0.029850746,0.067436695,0.041930504,0.027739592,0.015605622
0.4862091,0.22463784,0.09166541,1.0,0.70555556,0.11940298,0.029850746,0.0731192,0.037302215,0.0235933,0.009546312
0.47979474,0.23241654,0.08275608,1.0,0.62222224,0.14925373,0.014925373,0.07417033,0.036815953,0.026024733,0.0072790766
0.48236048,0.2257605,0.08680222,1.0,0.630303,0.11940298,0.014925373,0.06586385,0.037645288,0.021371357,0.008953955
0.48364335,0.23459043,0.08631696,1.0,0.63809526,0.14925373,0.014925373,0.06858352,0.0338884,0.024709646,0.0074472525
0.46568313,0.21095945,0.08711344,0.975,0.63809526,0.13432837,0.014925373,0.060680773,0.03416519,0.018714316,0.008973717
0.44900578,0.20560153,0.08015747,0.9727273,0.56666666,0.104477614,0.014925373,0.0558052,0.033313114,0.017281292,0.009967857
0.44900578,0.20834136,0.07839881,0.975,0.5525253,0.11940298,0.014925373,0.05010645,0.034750763,0.01605109,0.009688753
0.44644,0.19953643,0.08654708,1.0,0.6121212,0.104477614,0.029850746,0.043003134,0.03751657,0.01704788,0.010667608
0.4336113,0.19896814,0.08332246,0.9727273,0.6121212,0.08955224,0.014925373,0.039961923,0.035773266,0.014205143,0.010135
0.45157152,0.13410148,0.104154594,0.8333333,0.6846154,0.04477612,0.029850746,0.13016742,0.03326134,0.06313795,0.008778452
0.43104553,0.1157821,0.10066049,0.8060606,0.6846154,0.029850746,0.029850746,0.13645361,0.027893778,0.075109795,0.008334584
0.41693392,0.117260695,0.09487573,0.8423077,0.6846154,0.029850746,0.029850746,0.12737377,0.024759911,0.07189167,0.007890361
0.42976266,0.11393136,0.10197709,0.8141026,0.7167832,0.04477612,0.029850746,0.11404369,0.02967155,0.06905918,0.010689
0.42463118,0.10201257,0.106817946,0.75664335,0.75664335,0.04477612,0.029850746,0.104482114,0.052902356,0.065557726,0.031648442
0.44387427,0.10757251,0.13117027,0.75664335,0.9,0.04477612,0.05970149,0.09182808,0.050330423,0.061463974,0.030596115
0.4477229,0.09614675,0.10146705,0.8034965,0.6586667,0.029850746,0.029850746,0.054193705,0.07416467,0.0464077,0.036420774
0.58114177,0.09579882,0.1662959,0.75664335,0.82878786,0.029850746,0.029850746,0.10423619,0.03595651,0.086968124,0.015426276
0.5606158,0.09875774,0.16345884,0.8034965,0.8763158,0.029850746,0.04477612,0.15703996,0.04820142,0.100626014,0.019260839
0.57087874,0.10917222,0.16258098,0.90636367,0.8834587,0.07462686,0.04477612,0.15285473,0.05136155,0.11297775,0.018439027
0.57344455,0.17187968,0.15493149,1.0,0.89842105,0.07462686,0.05970149,0.11945029,0.03950918,0.08300791,0.018467003
0.57344455,0.17260754,0.15484807,1.0,0.89842105,0.07462686,0.05970149,0.12471731,0.04138748,0.08590369,0.019217763
0.578576,0.17279403,0.15774177,1.0,0.89842105,0.07462686,0.05970149,0.12954627,0.042883307,0.08906409,0.019809624
0.55291855,0.154536,0.15812874,0.88472223,0.89842105,0.04477612,0.05970149,0.1361318,0.04809421,0.09227425,0.023103239
0.53752404,0.1601736,0.15235995,0.96666664,0.89842105,0.05970149,0.05970149,0.1565821,0.056940936,0.1049262,0.028429532
0.54522127,0.16300221,0.15426145,0.9227273,0.89842105,0.07462686,0.05970149,0.16476645,0.062496815,0.10924533,0.030707793
0.5388069,0.16019051,0.14994891,0.8988636,0.8834587,0.05970149,0.04477612,0.16547616,0.060951978,0.10918377,0.028676918
0.5760103,0.18923758,0.15101701,1.0,0.83776224,0.104477614,0.04477612,0.083909504,0.06804833,0.052894,0.031173227
0.5593329,0.18414128,0.14005926,1.0,0.83776224,0.104477614,0.04477612,0.08517565,0.072064176,0.052858993,0.029914625
0.58627325,0.18815891,0.14591,1.0,0.94545454,0.07462686,0.05970149,0.07442093,0.07966519,0.0359496,0.03534674
0.59140474,0.18742494,0.14111333,1.0,0.94545454,0.08955224,0.05970149,0.07434884,0.0783353,0.036147263,0.035549078
0.5695959,0.16946585,0.13954751,1.0,0.8871212,0.07462686,0.05970149,0.07094529,0.07828771,0.033920538,0.03440436
0.50416934,0.19614291,0.1172265,1.0,0.88,0.07462686,0.05970149,0.07151719,0.08319143,0.034427837,0.038157966
0.49775496,0.19080898,0.12079231,1.0,0.95,0.07462686,0.05970149,0.07560832,0.08402709,0.034152586,0.040124763
0.49518922,0.18486087,0.11272128,0.97,0.76346153,0.07462686,0.04477612,0.07277599,0.08109985,0.03020382,0.035906922
0.48877487,0.18200085,0.09728043,0.8663462,0.6666667,0.04477612,0.029850746,0.059783176,0.07143555,0.014510226,0.027575007
0.49518922,0.19563414,0.09813597,0.9625,0.73125,0.05970149,0.014925373,0.06981025,0.07299598,0.022469467,0.029820165
0.4913406,0.19390227,0.10209207,0.9625,0.76625,0.05970149,0.014925373,0.08011066,0.078238696,0.02477092,0.03144423
0.5182809,0.20675594,0.09982039,0.9727273,0.7357895,0.07462686,0.029850746,0.089748755,0.0818055,0.023521459,0.026034018
0.51314944,0.22887623,0.09822414,0.9785714,0.80833334,0.11940298,0.029850746,0.11011797,0.07675632,0.0337859,0.022983959
0.52854395,0.24705037,0.0976408,1.0,0.8233333,0.13432837,0.04477612,0.12107272,0.0663019,0.04089085,0.018444965
0.5144323,0.22886245,0.108951494,0.925,0.87222224,0.104477614,0.04477612,0.1251536,0.06916806,0.038171455,0.022538444
0.51699805,0.24040532,0.10805748,0.9785714,0.97,0.11940298,0.07462686,0.14437057,0.06674978,0.043358434,0.02175406
0.49775496,0.21216688,0.115739666,0.975,0.97,0.07462686,0.07462686,0.15127492,0.08444646,0.050958462,0.022945402
0.47466326,0.20814298,0.11326616,0.97692305,0.92333335,0.07462686,0.07462686,0.15459809,0.084431626,0.05444949,0.02193557
0.4631174,0.20695692,0.103635594,0.975,0.98125,0.08955224,0.07462686,0.14885372,0.07940719,0.052054726,0.018257648
0.45926875,0.19451253,0.10472373,0.9188811,0.9625,0.07462686,0.05970149,0.14139426,0.08616268,0.047786057,0.016212372
0.47466326,0.19969632,0.109983005,1.0,0.9727273,0.104477614,0.07462686,0.14439826,0.09332335,0.049178336,0.019282086
0.4733804,0.19859074,0.11307541,1.0,0.9727273,0.104477614,0.07462686,0.14417446,0.10069312,0.049354844,0.024233634
0.47979474,0.19556838,0.115283675,0.9188811,0.92625,0.07462686,0.07462686,0.14207219,0.10857067,0.046696797,0.025068538
0.46183452,0.19495642,0.11105455,1.0,0.87375,0.104477614,0.05970149,0.14522488,0.105039746,0.05012147,0.024803532
0.48877487,0.22413024,0.111537635,1.0,0.94,0.104477614,0.05970149,0.12948844,0.109332226,0.03572705,0.024854708
0.487492,0.2220433,0.1098395,1.0,0.80151516,0.104477614,0.04477612,0.12580347,0.118637525,0.03466685,0.02398261
0.4810776,0.2123596,0.12105463,1.0,0.8988636,0.07462686,0.05970149,0.11767605,0.12257655,0.032022465,0.030733503
0.48236048,0.21325512,0.124331206,1.0,0.90833336,0.07462686,0.05970149,0.11831934,0.12302875,0.032067638,0.030996809
0.46953174,0.21662597,0.11020071,0.9625,0.91439396,0.05970149,0.07462686,0.1241814,0.109640546,0.038693897,0.028848948
0.4733804,0.21826679,0.10563694,1.0,0.85795456,0.07462686,0.04477612,0.12673783,0.10709229,0.04107298,0.025784437
0.47081462,0.20558275,0.10502366,1.0,0.8125,0.07462686,0.04477612,0.11844422,0.10912434,0.033429753,0.024598736
0.44900578,0.18930548,0.096834205,0.97,0.8142857,0.07462686,0.029850746,0.16529687,0.10297888,0.057942275,0.019998612
0.43104553,0.19744332,0.08259393,1.0,0.7,0.104477614,0.014925373,0.17195892,0.07983612,0.065277785,0.012921379
0.42078257,0.19122665,0.08175923,0.8988636,0.7,0.05970149,0.014925373,0.17726398,0.07787856,0.061022226,0.014381031
0.4913406,0.21892482,0.11451904,1.0,0.75,0.104477614,0.029850746,0.12955752,0.0730245,0.02938311,0.017668694
0.5054522,0.21982074,0.10940112,1.0,0.73151517,0.08955224,0.0,0.1231078,0.071441114,0.02547237,0.011535053
0.5311097,0.24013294,0.12078394,1.0,0.775,0.11940298,0.029850746,0.12296216,0.07864787,0.031626362,0.017574593
0.5298268,0.23640908,0.110937335,1.0,0.75,0.08955224,0.014925373,0.12621742,0.06913112,0.024785036,0.013604936
0.5208467,0.228952,0.11442225,1.0,0.8084416,0.104477614,0.014925373,0.10993924,0.06651221,0.025412489,0.014821392
0.5157152,0.21825941,0.11319735,1.0,0.7977273,0.104477614,0.014925373,0.10309817,0.055715207,0.020484226,0.010280706
0.52854395,0.23970506,0.11106804,1.0,0.775,0.11940298,0.029850746,0.111642644,0.051615547,0.023349497,0.009256301
0.5221296,0.2518901,0.107080705,1.0,0.775,0.13432837,0.029850746,0.119425066,0.052155405,0.027916335,0.008586304
0.44130853,0.22089896,0.08690013,1.0,0.69,0.11940298,0.029850746,0.15794055,0.05459886,0.06352485,0.012861125
0.44387427,0.2188347,0.077846356,0.9785714,0.6666667,0.11940298,0.014925373,0.13594025,0.062148813,0.051003527,0.019575445
0.456703,0.21653925,0.086541474,1.0,0.6666667,0.11940298,0.014925373,0.13026148,0.0669731,0.05453152,0.022911705
0.44002566,0.20520899,0.075572245,1.0,0.64666665,0.104477614,0.014925373,0.12120619,0.06679721,0.051689915,0.0170028
0.466966,0.22927624,0.07754962,1.0,0.6755245,0.104477614,0.014925373,0.09285533,0.06024515,0.022806486,0.0144936675
0.4477229,0.19979459,0.08470498,0.9727273,0.6909091,0.08955224,0.029850746,0.06846068,0.052942757,0.014073394,0.018767253
0.44515714,0.19480878,0.0854362,0.90909094,0.6168831,0.07462686,0.04477612,0.051070258,0.04384561,0.011599239,0.012800412
0.4720975,0.20473748,0.08652458,1.0,0.6575758,0.104477614,0.029850746,0.051520698,0.03756529,0.0138880415,0.009199708
0.4233483,0.17823143,0.08937847,0.98125,0.71590906,0.08955224,0.014925373,0.059761193,0.033622015,0.02513081,0.007899447
0.4233483,0.1597824,0.09817762,0.8233333,0.7431818,0.029850746,0.029850746,0.04562657,0.03517469,0.018473195,0.011588472
0.40282232,0.14977948,0.08675292,0.8,0.6575758,0.029850746,0.014925373,0.03621163,0.024095973,0.01596326,0.006918707
0.4041052,0.149789,0.09405767,0.8233333,0.6666667,0.04477612,0.014925373,0.032103557,0.034080755,0.016865453,0.010089485
0.39127645,0.14602666,0.09668093,0.8,0.6666667,0.04477612,0.029850746,0.031289503,0.032150023,0.015107237,0.012039981
