episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max
105,0.9321755246009445,-102.14653440407022,-93.72484446510818,-180.264926188774
106,0.9353449573885024,-102.462554153959,-94.03616549117417,-181.0469948423591
107,0.9300766571471517,-102.59789018201934,-94.2201026113036,-180.71426359831057
108,0.9365371835920981,-102.85095767163506,-94.50540688496964,-181.14074753126286
109,0.9309760745289011,-103.11821368048406,-94.79902955159484,-181.65140570727368
110,0.9394205443371378,-103.42477348248072,-95.12947307379191,-182.4011488027164
111,0.9359710509001734,-103.52597479653112,-95.28185000215437,-182.03991813973565
112,0.9414961923249217,-103.82822202315523,-95.59493734518621,-182.76521659981682
113,0.9379398783251819,-104.112091593496,-95.88535928050075,-183.43974951787158
114,0.9308516974389518,-104.35950796986054,-96.15535828005221,-183.9282838827877
115,0.9378136200716846,-104.51184252197656,-96.35419848017699,-183.93661641526842
116,0.9378093967689344,-104.76242436549322,-96.60383550523323,-184.36659014561042
117,0.9346710785950639,-104.94218852453605,-96.82614081302984,-184.54970777223127
118,0.9366445981652466,-105.12099543988064,-97.03801029846962,-184.6773980208046
119,0.928698162571798,-105.30184678504861,-97.24767736111416,-184.81958053027802
120,0.9395358611786604,-105.38660300279528,-97.38711378960922,-184.5134814555561
121,0.9366138199222256,-105.59365120409713,-97.61027841860363,-184.84936439869597
122,0.9357650289534953,-105.75407626257646,-97.81548893131978,-185.0429834311901
123,0.9356515989420534,-105.93882257592668,-98.03854386012748,-185.36645924237195
124,0.935149896467905,-106.10589729155147,-98.23142954155686,-185.4917763621935
125,0.9339058887120507,-106.31611597139629,-98.45865826832723,-185.91488060674516
126,0.9351256751455901,-106.53719475953058,-98.69987232632212,-186.34445804282282
127,0.9293704825600576,-106.69325808968344,-98.88409882459746,-186.4737456259378
128,0.9378202000487924,-106.7778392034295,-99.01495734190615,-186.25825774351
129,0.9394620195518854,-107.00759203628066,-99.26503622033842,-186.79900897235922
130,0.9305425419374339,-107.13873784011767,-99.42002831542634,-186.8478547979362
131,0.9394525933766823,-107.33148706423609,-99.623763715349,-187.16686153720303
132,0.9296734301836955,-107.48667758137593,-99.79919418144907,-187.35501693507553
133,0.9252316890881913,-107.74337973196477,-100.05039161194141,-188.10487295235023
134,0.9319185768863419,-107.8706609269779,-100.21094277660374,-188.14716054130443
135,0.9416765339891308,-108.09702467483037,-100.45569172146931,-188.7046434519449
136,0.93905150619841,-108.27045728398204,-100.64681000328814,-189.0109573636248
137,0.9273199414977763,-108.4195078514088,-100.81380242560711,-189.19720562212188
138,0.9380872738330546,-108.63258432971138,-101.03668239753007,-189.74991961062167
139,0.9362366230677764,-108.70641570979033,-101.13957855725201,-189.56827827886704
140,0.9327235348449185,-108.83098624886134,-101.28179569850025,-189.57150540741605
141,0.9374867106102488,-109.03723839807682,-101.4850999693435,-190.0880239967784
142,0.9341566265060242,-109.18014461624118,-101.63382090438574,-190.28992975673583
143,0.9339954853273138,-109.31917678351499,-101.79027787547419,-190.50454826002223
144,0.9369573082489147,-109.49144804384268,-101.97619222199766,-190.86368623716717
145,0.9367993698115494,-109.65249564399448,-102.13615816164621,-191.1709412405614
146,0.9356645884160115,-109.78622044445237,-102.28250304399896,-191.35788653422395
147,0.9324895780223735,-109.95061428091917,-102.4528176340788,-191.70377862229415
148,0.9340583410941208,-110.10220684994074,-102.61144886547517,-191.96405569269322
149,0.9349666726715907,-110.2668624838059,-102.76765298120884,-192.33784095374654
