episode,service_level,bias,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
212,0.9182362289926622,-5.039439048420014,-0.5857767038884224,-0.20739073764307453,0.001355,0.01,0.0,0.97,100,15,1,16
213,0.9190348796123365,-5.044521762091157,-0.5869711631754053,-0.2078023033408733,0.001349,0.01,0.0,0.97,100,16,1,17
214,0.9274936708860759,-5.049106516214777,-0.5880330539001766,-0.20815672722949083,0.001344,0.01,0.0,0.97,100,15,1,16
215,0.9267679749034423,-5.053735176496518,-0.5890607864820026,-0.20854006591186297,0.001338,0.01,0.0,0.97,100,15,1,16
216,0.9273660668903121,-5.058266022721951,-0.5901103958370958,-0.20893697648040696,0.001333,0.01,0.0,0.97,100,15,1,16
217,0.9212828472302916,-5.063391124472862,-0.5913242251911415,-0.20937863543333504,0.001328,0.01,0.0,0.97,100,15,1,16
218,0.926883345930965,-5.067957349790861,-0.5923362145012548,-0.2097191288523043,0.001322,0.01,0.0,0.97,100,15,1,16
219,0.9207967509816147,-5.072974823651787,-0.5934893476694406,-0.21014426535330838,0.001317,0.01,0.0,0.97,100,15,1,16
220,0.926407874997893,-5.07754730526187,-0.5945429667186766,-0.2105153299716058,0.001312,0.01,0.0,0.97,100,15,1,16
221,0.9218794654114483,-5.082463178537367,-0.595689412729379,-0.21090567525673082,0.001307,0.01,0.0,0.97,100,15,1,16
222,0.925014407268043,-5.087072914934064,-0.5967372740841451,-0.21128690086472654,0.001302,0.01,0.0,0.97,100,15,1,16
223,0.9183742821218609,-5.09216736124458,-0.5979201044730164,-0.21167592901049148,0.001297,0.01,0.0,0.97,100,15,1,16
224,0.9294012360271521,-5.096087513366468,-0.5988595396394666,-0.2119882623755291,0.001292,0.01,0.0,0.97,100,16,1,17
225,0.9271612652626957,-5.094340860573588,-0.598996277250189,-0.21173071442017946,0.001287,0.01,0.0,0.97,100,16,1,17
226,0.9264575491426181,-5.098848614481689,-0.6000062528863638,-0.21208348313183686,0.001282,0.01,0.0,0.97,100,15,1,16
227,0.9257718818655978,-5.1031488230367055,-0.6009978438911447,-0.21244711648001177,0.001277,0.01,0.0,0.97,100,16,1,17
228,0.9258090109556205,-5.107608547040136,-0.601982703472106,-0.21283745316162464,0.001272,0.01,0.0,0.97,100,15,1,16
229,0.9261980070060878,-5.111975290867141,-0.6029859439393818,-0.21320909367802324,0.001267,0.01,0.0,0.97,100,15,1,16
230,0.9212746964005996,-5.116759862655132,-0.6040686594491188,-0.21361723719339754,0.001262,0.01,0.0,0.97,100,15,1,16
231,0.9287309235599281,-5.120992107203064,-0.6050314197420041,-0.21394707075796102,0.001257,0.01,0.0,0.97,100,15,1,16
232,0.9219157472417252,-5.125725917419226,-0.6061484278503496,-0.21431749199101757,0.001253,0.01,0.0,0.97,100,15,1,16
233,0.9209579435342159,-5.130508356966038,-0.6072362092442466,-0.21469941328058648,0.001248,0.01,0.0,0.97,100,15,1,16
234,0.9247833212252277,-5.134946792816741,-0.6082480446800705,-0.21506406794503302,0.001243,0.01,0.0,0.97,100,15,1,16
235,0.9240086983113044,-5.139382246879904,-0.6092682445645764,-0.2154245339362441,0.001239,0.01,0.0,0.97,100,15,1,16
236,0.9274216608076968,-5.143617212839479,-0.6102340583791693,-0.2157603488662504,0.001234,0.01,0.0,0.97,100,15,1,16
237,0.9272605042016807,-5.147847945606908,-0.6111659188602494,-0.2161155295506631,0.001229,0.01,0.0,0.97,100,15,1,16
238,0.923962629408299,-5.15228342061967,-0.6121625062159968,-0.21649129408774828,0.001225,0.01,0.0,0.97,100,15,1,16
239,0.9259364643658152,-5.15657212149124,-0.6131238735767399,-0.2168395477963489,0.00122,0.01,0.0,0.97,100,16,1,17
240,0.9195570589522223,-5.161293712846488,-0.6141801113886811,-0.21722299908266893,0.001216,0.01,0.0,0.97,100,15,1,16
241,0.924427288747168,-5.165441610706348,-0.6151729394017956,-0.21755471748441893,0.001212,0.01,0.0,0.97,100,16,1,17
242,0.9285311458600359,-5.169407865029638,-0.6160698235976018,-0.21785826866104205,0.001207,0.01,0.0,0.97,100,15,1,16
243,0.91729933548638,-5.173749438923432,-0.6171248397039143,-0.218177586564005,0.001203,0.01,0.0,0.97,100,16,1,17
244,0.9171656350914963,-5.178550069896094,-0.6182037902051887,-0.21860165948119628,0.001198,0.01,0.0,0.97,100,15,1,16
245,0.9244205804390675,-5.182781855723395,-0.6191549413834431,-0.21891900896849437,0.001194,0.01,0.0,0.97,100,15,1,16
246,0.930573917759924,-5.18660258456288,-0.6200412178451531,-0.21922234570496307,0.00119,0.01,0.0,0.97,100,15,1,16
247,0.9216596840139316,-5.191052153185671,-0.6210525905332066,-0.21960921467149913,0.001186,0.01,0.0,0.97,100,15,1,16
248,0.9227636093224493,-5.194637621657112,-0.6219666801535023,-0.21989829198559857,0.001181,0.01,0.0,0.97,100,16,1,17
249,0.9163250623253635,-5.199041789975105,-0.6230396666558313,-0.22022817481913684,0.001177,0.01,0.0,0.97,100,16,1,17
250,0.9227146581448153,-5.203104206123694,-0.6240047231802671,-0.22054838999290088,0.001173,0.01,0.0,0.97,100,16,1,17
251,0.9223079265198417,-5.20741982603703,-0.6249817940193124,-0.22089077549923591,0.001169,0.01,0.0,0.97,100,15,1,16
252,0.9209747286380894,-5.211838411865697,-0.6259937846388068,-0.22127208434621579,0.001165,0.01,0.0,0.97,100,15,1,16
253,0.926077297471467,-5.2158500778730055,-0.626911275640292,-0.2215978615707821,0.001161,0.01,0.0,0.97,100,15,1,16
254,0.9191144455236628,-5.220180169594992,-0.6278878800473198,-0.221932124409479,0.001157,0.01,0.0,0.97,100,16,1,17
255,0.9193403448046329,-5.224727446065588,-0.628941109379405,-0.22228662795263476,0.001153,0.01,0.0,0.97,100,15,1,16
256,0.9205592357338692,-5.229020093861427,-0.6299114421865687,-0.22264921181023176,0.001149,0.01,0.0,0.97,100,16,1,17
257,0.9251968503937008,-5.2330687793938315,-0.6308269845177249,-0.22299614023587155,0.001145,0.01,0.0,0.97,100,15,1,16
258,0.9206882645516871,-5.23739408359192,-0.6318226877713644,-0.2233511548437075,0.001141,0.01,0.0,0.97,100,15,1,16
259,0.9251730394462738,-5.241421143963104,-0.6327365929077731,-0.22367516972006474,0.001137,0.01,0.0,0.97,100,15,1,16
260,0.9252755339253759,-5.245461590349501,-0.6336584207097286,-0.22399145530644612,0.001133,0.01,0.0,0.97,100,15,1,16
261,0.9222072904417941,-5.249604814323088,-0.6346524887465137,-0.22430962069364654,0.001129,0.01,0.0,0.97,100,16,1,17
262,0.9185319926565947,-5.2540066546285855,-0.6356662110376251,-0.22467555598093109,0.001125,0.01,0.0,0.97,100,15,1,16
263,0.9252015754154059,-5.257924196372194,-0.6365646930837545,-0.22501258652603576,0.001122,0.01,0.0,0.97,100,15,1,16
264,0.9278141328057627,-5.261651216176451,-0.6374083688072666,-0.22531378639767108,0.001118,0.01,0.0,0.97,100,15,1,16
265,0.9186245552795865,-5.265960713634934,-0.6384033011073942,-0.22565338455372558,0.001114,0.01,0.0,0.97,100,15,1,16
266,0.9257833695062399,-5.2698065273877,-0.6392888456591964,-0.22595503111508392,0.00111,0.01,0.0,0.97,100,15,1,16
267,0.9164076339449848,-5.274170961797702,-0.6403531386293119,-0.22633551326202223,0.001107,0.01,0.0,0.97,100,16,1,17
268,0.9199905989793178,-5.278407856730021,-0.6413658874837542,-0.2266737348587039,0.001103,0.01,0.0,0.97,100,15,1,16
269,0.9167554405722113,-5.281443274224869,-0.642182941914898,-0.22690314027553904,0.001099,0.01,0.0,0.97,100,16,1,17
270,0.9256188618323692,-5.285302623357193,-0.643055488202282,-0.22723665705084578,0.001096,0.01,0.0,0.97,100,15,1,16
271,0.9249039822114413,-5.2890113613267,-0.6439416592021611,-0.22752095047656876,0.001092,0.01,0.0,0.97,100,16,1,17
272,0.9146131514987847,-5.293514187236898,-0.6449913177432844,-0.22790495480455533,0.001088,0.01,0.0,0.97,100,15,1,16
273,0.9268404129294296,-5.297210232172285,-0.6458095188168818,-0.22820266441955553,0.001085,0.01,0.0,0.97,100,15,1,16
274,0.9222981523664895,-5.301199172991013,-0.6467134276913103,-0.22852097440187577,0.001081,0.01,0.0,0.97,100,15,1,16
275,0.9173167190085435,-5.3054599737896035,-0.6476661841389233,-0.2288540436574238,0.001078,0.01,0.0,0.97,100,15,1,16
276,0.9222429529524482,-5.309430202482062,-0.6485592568301496,-0.22918524599249368,0.001074,0.01,0.0,0.97,100,15,1,16
277,0.9196558123840054,-5.313563627104288,-0.6494932952896882,-0.22951779736609523,0.001071,0.01,0.0,0.97,100,15,1,16
278,0.9234249386121296,-5.317450312441246,-0.6504282765865622,-0.22980446009193317,0.001067,0.01,0.0,0.97,100,15,1,16
279,0.9202523318771401,-5.321492414606522,-0.6513323789793707,-0.2301591062637531,0.001064,0.01,0.0,0.97,100,15,1,16
280,0.9245213549337261,-5.32482610332429,-0.6521266903090428,-0.23043612416895978,0.001061,0.01,0.0,0.97,100,16,1,17
281,0.9278362612310581,-5.32840059439333,-0.6529331883103102,-0.23072843858970662,0.001057,0.01,0.0,0.97,100,15,1,16
282,0.9168030228909769,-5.332608719309778,-0.6539282296817285,-0.23104701078727957,0.001054,0.01,0.0,0.97,100,15,1,16
283,0.9299431373216657,-5.3349152900302546,-0.6545594846655612,-0.2312409258655641,0.001051,0.01,0.0,0.97,100,16,1,17
284,0.9194013733992475,-5.3389544132257925,-0.6554946084552825,-0.23158152549508174,0.001047,0.01,0.0,0.97,100,15,1,16
285,0.9210384899576812,-5.34281865523096,-0.6563833923211106,-0.23191820737628152,0.001044,0.01,0.0,0.97,100,15,1,16
286,0.9294549477071601,-5.34624020935919,-0.657144782786697,-0.2321937026939699,0.001041,0.01,0.0,0.97,100,15,1,16
287,0.927642071686393,-5.348026761696494,-0.6576914528846737,-0.232329162777761,0.001037,0.01,0.0,0.97,100,16,1,17
288,0.92633909563144,-5.351541177448943,-0.6584963102295296,-0.23261463952425623,0.001034,0.01,0.0,0.97,100,15,1,16
289,0.9219437632277354,-5.355367818643959,-0.6593782869143231,-0.2329216286853597,0.001031,0.01,0.0,0.97,100,15,1,16
290,0.9200606622293369,-5.359281441963971,-0.6602908721269913,-0.23324386035921513,0.001028,0.01,0.0,0.97,100,15,1,16
291,0.9218797526107675,-5.3625708821572555,-0.661098575905435,-0.23349372321247877,0.001025,0.01,0.0,0.97,100,16,1,17
292,0.9252007443045613,-5.3661749004667305,-0.6618871042165706,-0.23380066109702977,0.001022,0.01,0.0,0.97,100,15,1,16
293,0.9225525913738395,-5.369921473609519,-0.6627690717050778,-0.23409162039226955,0.001018,0.01,0.0,0.97,100,15,1,16
294,0.9306152129062807,-5.373146753906411,-0.6634770494962065,-0.23436636944882608,0.001015,0.01,0.0,0.97,100,15,1,16
295,0.9218627073534089,-5.376956225924585,-0.664364723951157,-0.2346883107964896,0.001012,0.01,0.0,0.97,100,15,1,16
296,0.9256252631578947,-5.380349553005992,-0.6651561881254939,-0.23492636701889602,0.001009,0.01,0.0,0.97,100,16,1,17
297,0.922629882600491,-5.384059587529804,-0.6660604805266017,-0.23519609127500735,0.001006,0.01,0.0,0.97,100,15,1,16
298,0.9156285772001885,-5.3881302687590615,-0.6670077984933149,-0.23551556677859942,0.001003,0.01,0.0,0.97,100,15,1,16
299,0.9179663865546218,-5.391166135861888,-0.6678213076684556,-0.23577302325455027,0.001,0.01,0.0,0.97,100,16,1,17
