episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon
196,0.9269355492501014,-21.978125106113172,-14.377228249162426,-2.2094793037429303,-15.303059262710928,-11.1955814701259,0.001449,0.01,0.028066
197,0.9234494820395533,-21.989658755945793,-14.392880687756044,-2.2061390407868453,-15.335815248556598,-11.21823112088996,0.001443,0.01,0.027786
198,0.9265367316341829,-21.974255099142542,-14.397339519689053,-2.1969430056264203,-15.356103327823583,-11.237765134673584,0.001437,0.01,0.027509
199,0.9220564677613136,-21.993146340234212,-14.414632243739478,-2.196755976475572,-15.38742584182294,-11.256654291945908,0.001431,0.01,0.027235
200,0.9288683054269089,-21.975069483200414,-14.416636619804622,-2.1898201181704633,-15.400770613921958,-11.272088952157302,0.001424,0.01,0.026963
201,0.9193089396669305,-21.997060744567076,-14.435505466134567,-2.190320736561611,-15.42669830099199,-11.296236079960952,0.001418,0.01,0.026695
202,0.922131216752512,-22.000243653031674,-14.446367031909565,-2.186156464026253,-15.443740849737361,-11.309893829877046,0.001412,0.01,0.026429
203,0.9265887325361019,-22.001069188007534,-14.455339803602484,-2.182634862352396,-15.461514900042529,-11.32729802884881,0.001406,0.01,0.026165
204,0.9270327083158161,-21.983398530412078,-14.459720545375424,-2.173178539025185,-15.474800899719568,-11.339278471417092,0.0014,0.01,0.025904
205,0.9280353498726662,-21.97420476342317,-14.467393624375747,-2.1673843090328764,-15.496861790526967,-11.359480545390744,0.001395,0.01,0.025646
206,0.9267197901956828,-21.97367519257687,-14.476186343152897,-2.163943987771999,-15.51555662962215,-11.374658380643831,0.001389,0.01,0.02539
207,0.9264441267972757,-21.960264730461216,-14.479782674370377,-2.1574401688998557,-15.527864722860976,-11.389673314026282,0.001383,0.01,0.025137
208,0.9209586687775794,-21.98176119482508,-14.496127941948767,-2.1581645497607846,-15.547585191705954,-11.410402840005036,0.001377,0.01,0.024887
209,0.9271485391108799,-21.967117586522036,-14.498955460678694,-2.151795123707581,-15.564984908028284,-11.425370168177416,0.001372,0.01,0.024639
210,0.9232338092213046,-21.974645698148368,-14.50845888646651,-2.1487343684954565,-15.582554791998168,-11.443051608292865,0.001366,0.01,0.024393
211,0.9210451576256745,-21.986960226737594,-14.524574262979748,-2.146922087621111,-15.608425504476891,-11.465154685895081,0.00136,0.01,0.02415
212,0.919512442520963,-22.00737725772968,-14.541825676344335,-2.1474379585248036,-15.639931947367284,-11.492478562791698,0.001355,0.01,0.023909
213,0.917232318808846,-22.04769135075678,-14.568447109272503,-2.152276633652298,-15.6709689826345,-11.516477756526884,0.001349,0.01,0.023671
214,0.9217439721936322,-22.05949348257448,-14.581672436441389,-2.149427622591455,-15.694479805069339,-11.533312571621583,0.001344,0.01,0.023435
215,0.9264254644771892,-22.042216590673995,-14.585281793581402,-2.1396805595029353,-15.706598028935957,-11.547855169650191,0.001338,0.01,0.023201
216,0.9251054316345714,-22.0376747378454,-14.591300736064637,-2.1365803415068365,-15.721563964094976,-11.56511509355566,0.001333,0.01,0.02297
217,0.923145858572448,-22.041375459660188,-14.603166044712037,-2.1313939088883287,-15.74490207775373,-11.585651742413857,0.001328,0.01,0.022741
218,0.9191507217186976,-22.061598360251566,-14.620438826197601,-2.1299319027800023,-15.76422608741408,-11.603062842531923,0.001322,0.01,0.022514
219,0.9197150363783346,-22.085030092616975,-14.640765647400391,-2.129069359531631,-15.786707809120683,-11.622324006507537,0.001317,0.01,0.02229
220,0.9216016717786242,-22.088823859134237,-14.65260781795495,-2.125464301271017,-15.811471081760157,-11.642405006704049,0.001312,0.01,0.022067
221,0.923275891027579,-22.09008399079741,-14.663897127878567,-2.1205159936313884,-15.827247136165726,-11.660805203499391,0.001307,0.01,0.021847
222,0.9231368827735792,-22.098983265964765,-14.67658533152034,-2.118161365041012,-15.845288523093274,-11.67858519731034,0.001302,0.01,0.02163
223,0.9237446490453217,-22.091760936108923,-14.681339608235486,-2.1125361164578877,-15.860575745319615,-11.694672906021104,0.001297,0.01,0.021414
224,0.9277834008097166,-22.082528851705472,-14.686857468437596,-2.1053654008093075,-15.876209945954653,-11.708877217779747,0.001292,0.01,0.0212
225,0.923907550284694,-22.090589759696318,-14.698830975513319,-2.102930716550854,-15.89545546647838,-11.726051867700162,0.001287,0.01,0.020989
226,0.9244037371930939,-22.09873247179235,-14.711094968686327,-2.100107379995667,-15.913867146818273,-11.74414737358225,0.001282,0.01,0.02078
227,0.922813501279943,-22.105984221530807,-14.72203085559397,-2.0971623460053332,-15.934804628736376,-11.764872884021115,0.001277,0.01,0.020573
228,0.9235663400849451,-22.108941322820662,-14.730039630912104,-2.092621322181266,-15.943731662704195,-11.77815871676457,0.001272,0.01,0.020368
229,0.9264420952445698,-22.09548984180783,-14.734093156979679,-2.085937814996479,-15.956500593893878,-11.790932124238017,0.001267,0.01,0.020165
230,0.9229927437412664,-22.09546588914556,-14.743501820384768,-2.0823079925711965,-15.970222767384994,-11.80606734304926,0.001262,0.01,0.019964
231,0.9255950374216169,-22.088281004719526,-14.747985156870545,-2.0766104689060394,-15.985489137236561,-11.820354472224322,0.001257,0.01,0.019765
232,0.9271907108846379,-22.072045783671147,-14.745730526569881,-2.068980479415586,-15.99567427808658,-11.831842906811053,0.001253,0.01,0.019567
233,0.917626188244745,-22.092543734863302,-14.76424479076906,-2.0679821381765824,-16.021961590347246,-11.85056326665795,0.001248,0.01,0.019372
234,0.9280842730771828,-22.071612102996227,-14.764552802351677,-2.059323820609395,-16.030594036860418,-11.863303039240646,0.001243,0.01,0.019179
235,0.9212573019970113,-22.071930061753942,-14.774344215975077,-2.0542143560187034,-16.04822537228833,-11.880528103107505,0.001239,0.01,0.018988
236,0.9237911995984608,-22.079528614189915,-14.784041159185863,-2.05178102808007,-16.07190014236595,-11.898679124064968,0.001234,0.01,0.018799
237,0.9212926854081183,-22.106310791342455,-14.804431445151252,-2.05251191090141,-16.096473802312847,-11.918721656709502,0.001229,0.01,0.018611
238,0.9259059679374916,-22.099356753262256,-14.807414907403505,-2.0478495449614385,-16.105643614471465,-11.928277445616397,0.001225,0.01,0.018426
239,0.9239483283691978,-22.106121424482293,-14.818278445296384,-2.045212209994099,-16.125559904166035,-11.946485050721412,0.00122,0.01,0.018242
240,0.9290962589323245,-22.097003421493742,-14.82171294667908,-2.0395948823187386,-16.135249401081843,-11.959375391765322,0.001216,0.01,0.01806
241,0.9304315787710807,-22.06615244893815,-14.816151359657267,-2.029171922364502,-16.139234908398723,-11.968294272515571,0.001212,0.01,0.01788
242,0.9268155280139302,-22.044636447102253,-14.815243542291391,-2.0219915548738845,-16.150036523742177,-11.97953433343755,0.001207,0.01,0.017702
243,0.9206593406593406,-22.062066797199684,-14.831639182045992,-2.022859036602468,-16.17827025758551,-12.001984696017612,0.001203,0.01,0.017526
244,0.9220374395524777,-22.077720645087705,-14.845678544521919,-2.0245629910139207,-16.19919223890949,-12.02007437551795,0.001198,0.01,0.017351
245,0.9301148727291129,-22.054012646734417,-14.84349694979863,-2.0161885265990005,-16.206277947750056,-12.03092454839191,0.001194,0.01,0.017178
246,0.9311618137778004,-22.010463854222568,-14.832128244214744,-2.00475105437015,-16.20824205072528,-12.035740219913569,0.00119,0.01,0.017007
247,0.9310849207283243,-21.986365583627503,-14.828742526561864,-1.9985632047937494,-16.215008521142547,-12.0465173168763,0.001186,0.01,0.016837
248,0.923417561058058,-21.989118909250084,-14.838730712081466,-1.9939719349036105,-16.234856111720653,-12.06281795019931,0.001181,0.01,0.016669
249,0.9239833525547811,-21.994584020200104,-14.848818147218298,-1.9919606627401503,-16.25187890563547,-12.07608905408726,0.001177,0.01,0.016503
250,0.9186436111999731,-22.024929248470492,-14.869015768504854,-1.993546625128726,-16.274789750480977,-12.093484064873161,0.001173,0.01,0.016339
251,0.9297138541579256,-22.01263912092336,-14.869241580748334,-1.9887022344444039,-16.284266379297463,-12.102626760181053,0.001169,0.01,0.016176
252,0.9255562799872946,-22.014623467755047,-14.876853254968575,-1.9850989030607642,-16.29530743129867,-12.115742737854163,0.001165,0.01,0.016014
253,0.9234930055108097,-22.01098352393296,-14.884039261942945,-1.9816462073178307,-16.31234679908184,-12.131469438829349,0.001161,0.01,0.015855
254,0.9225340363053924,-22.012265863348855,-14.88985057105064,-1.9795534080134902,-16.331112122607973,-12.144810864095833,0.001157,0.01,0.015697
255,0.917967645934128,-22.043413250670838,-14.913223099475882,-1.9811422958911244,-16.352296141017487,-12.161862280320106,0.001153,0.01,0.01554
256,0.9269347315379115,-22.032318536576724,-14.915024645997548,-1.9741777106970904,-16.36436631936371,-12.171594167506916,0.001149,0.01,0.015385
257,0.9239804516346478,-22.037625503896777,-14.926956679316527,-1.9706652892870347,-16.380287604282724,-12.188697955427434,0.001145,0.01,0.015232
258,0.9242692796468464,-22.042958860528312,-14.935875089267142,-1.968627063556938,-16.390888807810907,-12.19912368105033,0.001141,0.01,0.01508
259,0.9259905977165883,-22.04730320387446,-14.944299849048528,-1.9655042789986807,-16.405612869103418,-12.214746403703408,0.001137,0.01,0.01493
260,0.9219928111677673,-22.050676381173943,-14.95325387268838,-1.9626393325524292,-16.421673672144752,-12.229341205093903,0.001133,0.01,0.014781
261,0.9214575302405955,-22.069799259679336,-14.96750537372753,-1.9627082644113878,-16.441757413766336,-12.251189392786427,0.001129,0.01,0.014634
262,0.9209503457791388,-22.087469638047168,-14.981575699684871,-1.9609280039800407,-16.464448110599957,-12.270737454099853,0.001125,0.01,0.014488
263,0.9255741638923157,-22.076988730272653,-14.984945916282522,-1.9563383492648654,-16.480867696392306,-12.284693535921814,0.001122,0.01,0.014343
264,0.923683189036842,-22.090087336374197,-14.997594443813663,-1.9551187422100686,-16.49994579333678,-12.301055152148074,0.001118,0.01,0.0142
265,0.9260133142327462,-22.078382460696158,-14.999716234400822,-1.9497249999447348,-16.507568503379677,-12.309951084061218,0.001114,0.01,0.014059
266,0.9251453858022075,-22.081033184516443,-15.008065493365017,-1.9464166597995438,-16.523814096052032,-12.323586960075975,0.00111,0.01,0.013918
267,0.9214671126725051,-22.092071860863786,-15.019389522393412,-1.9446622702938394,-16.54356351427123,-12.337696605482309,0.001107,0.01,0.01378
268,0.9255294157129912,-22.085783678243203,-15.023198398486073,-1.9407909364782374,-16.559898153053094,-12.352860159660233,0.001103,0.01,0.013642
269,0.9286910056309925,-22.06453000112208,-15.022735038556853,-1.9319231071552527,-16.568446089134707,-12.362926280404851,0.001099,0.01,0.013506
270,0.9257935109186431,-22.065270067497238,-15.030134422090702,-1.9302569193963757,-16.582362386039506,-12.378271371183484,0.001096,0.01,0.013372
271,0.9225112077505583,-22.07201943321198,-15.040658138574102,-1.9274710330164935,-16.597683864975,-12.396503748028582,0.001092,0.01,0.013238
272,0.9232053703953582,-22.076423599619165,-15.04808913278671,-1.9260983626057924,-16.61132583431919,-12.412323106352261,0.001088,0.01,0.013106
273,0.9295617475990802,-22.056759273606154,-15.045235456000455,-1.920106991664053,-16.614197854601827,-12.417879792378503,0.001085,0.01,0.012976
274,0.9227581073537123,-22.058386846227126,-15.052151592819646,-1.9173905727687728,-16.624721542357516,-12.433752244421186,0.001081,0.01,0.012846
275,0.9296760868470102,-22.03482961083901,-15.049661593306034,-1.9102171794662217,-16.6320252354476,-12.443718742685125,0.001078,0.01,0.012718
276,0.9195178130096336,-22.059044914016173,-15.067145087018977,-1.911545716057259,-16.648529514481424,-12.456679688748203,0.001074,0.01,0.012592
277,0.9254380786939437,-22.051447762202248,-15.071187194498105,-1.905444801069668,-16.663339093416113,-12.468861888384357,0.001071,0.01,0.012466
278,0.9209199112366351,-22.063197593967885,-15.083505839295238,-1.90465818282542,-16.683026544783026,-12.4847508814816,0.001067,0.01,0.012342
279,0.9306628436498566,-22.027104501435456,-15.075833019523632,-1.8942758599543636,-16.684204175052052,-12.48915770214496,0.001064,0.01,0.012219
280,0.924790387093535,-22.02781987194181,-15.083662120162105,-1.89090598409705,-16.697073012446264,-12.504152168599672,0.001061,0.01,0.012097
281,0.9247947953009388,-22.0307960416817,-15.087529282493787,-1.8893855375565218,-16.711477240953382,-12.519286038151602,0.001057,0.01,0.011976
282,0.9252672038841498,-22.021530454212762,-15.088319788486066,-1.8864388924460072,-16.721495215068977,-12.529758748820223,0.001054,0.01,0.011857
283,0.9214457256732128,-22.034158565428534,-15.10013976293396,-1.8851452367359542,-16.739958065126306,-12.544345974974776,0.001051,0.01,0.011739
284,0.9227415179179724,-22.048438983240906,-15.113264739572053,-1.8842585110901573,-16.755986470200032,-12.559934817644802,0.001047,0.01,0.011622
285,0.9212800590693225,-22.067251276943686,-15.12915413210073,-1.8842160667462544,-16.77259610722132,-12.577702798803317,0.001044,0.01,0.011506
286,0.9268922066388512,-22.061551129826864,-15.131364558664083,-1.8795155118676459,-16.785605750624217,-12.589437596344506,0.001041,0.01,0.011391
287,0.9254287344363527,-22.054314473097097,-15.13507951469622,-1.8754405830949819,-16.796014870632508,-12.599865006569992,0.001037,0.01,0.011278
288,0.9245867065786788,-22.053784472314423,-15.142477741220436,-1.8711095930680606,-16.810290935496955,-12.613379384138963,0.001034,0.01,0.011165
289,0.9235146022155085,-22.064632090472994,-15.150653497879542,-1.87225297076912,-16.817446036265643,-12.623127414280368,0.001031,0.01,0.011054
290,0.9258534280555508,-22.063449765225094,-15.157910450587591,-1.8675315020696428,-16.830087529729713,-12.635676261205383,0.001028,0.01,0.010944
291,0.9263966244725739,-22.052699206204405,-15.160154030960335,-1.8627287658634006,-16.8378594360139,-12.64502004414354,0.001025,0.01,0.010835
292,0.928755321476047,-22.039138269706978,-15.160406287276125,-1.8562910342452765,-16.843630268454774,-12.6536861950348,0.001022,0.01,0.010727
293,0.9250820847014117,-22.028654772219163,-15.16366250467929,-1.8518242782372436,-16.852812230355784,-12.66636863566488,0.001018,0.01,0.01062
294,0.9278124102512122,-22.012666432043403,-15.16673788318413,-1.8462246371132451,-16.860381490428527,-12.674213724340394,0.001015,0.01,0.010514
