episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
225,0.94107921238539,-5.2708416278195465,-3.6105678601845383,-1.0820861320189386,0.01977,0.1,0.051808,0.2,1312,648,1394,33265,38192,38187,0,0,0,0,3922,3916,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
226,0.9327065063436096,-5.2994852827317285,-3.620198120918945,-1.0916704063498304,0.0197,0.1,0.051497,0.2,1339,894,1534,33183,37854,37843,0,0,0,0,4103,4087,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
227,0.9428922966119497,-5.284675159104209,-3.613465007687627,-1.0883599061545182,0.01963,0.1,0.051189,0.2,1169,734,1371,33323,38312,38305,0,0,0,0,3930,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
228,0.940224570673712,-5.2962817585383775,-3.62103569842875,-1.0899344955933576,0.019561,0.1,0.050883,0.2,1231,760,1446,33308,38191,38187,0,0,0,0,3968,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
229,0.9401005807339999,-5.303820313338367,-3.6211493478938936,-1.0940399216154835,0.019492,0.1,0.050578,0.2,1203,798,1356,33406,38179,38172,0,0,0,0,3951,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
230,0.9443118061358482,-5.308655303683684,-3.6187034322872385,-1.0930608249384683,0.019424,0.1,0.050276,0.2,1132,734,1392,33508,38555,38550,0,0,0,0,3924,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
231,0.9401798786864672,-5.287868003229309,-3.6180766240692113,-1.0841025835135574,0.019356,0.1,0.049975,0.2,1317,685,1636,33467,38302,38298,0,0,0,0,4002,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
232,0.943102361732137,-5.276455892769644,-3.6157546378371483,-1.0795282151153769,0.019289,0.1,0.049676,0.2,1279,617,1389,33323,38249,38245,0,0,0,0,3974,3983,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
233,0.9360495257845141,-5.275059295296946,-3.6177178940039214,-1.0799425665373508,0.019222,0.1,0.049378,0.2,1271,826,1235,32791,37680,37672,0,0,0,0,3954,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
234,0.9383639180171592,-5.298266542993937,-3.6292311617177755,-1.0867859488066043,0.019155,0.1,0.049083,0.2,1250,819,1470,33568,38507,38497,0,0,0,0,4074,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
235,0.9371688115064345,-5.30812393927459,-3.6293157400703873,-1.0917812123976143,0.01909,0.1,0.048789,0.2,1346,729,1536,33025,37607,37603,0,0,0,0,4064,4044,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
236,0.9367725984441898,-5.323977715164832,-3.6300634556236977,-1.0964705811590811,0.019024,0.1,0.048497,0.2,1311,786,1614,33166,38162,38156,0,0,0,0,4089,4081,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
237,0.9420084447987717,-5.322235230555525,-3.633579099965862,-1.0965193478277324,0.018959,0.1,0.048207,0.2,1310,654,1526,33867,38579,38573,0,0,0,0,3939,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
238,0.9417408565928778,-5.318176987277231,-3.6355913944106395,-1.0920396311443423,0.018894,0.1,0.047918,0.2,1218,719,1656,33248,38081,38071,0,0,0,0,3933,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
239,0.9347676265244359,-5.351150219781053,-3.648793969594098,-1.1008371896498441,0.01883,0.1,0.047631,0.2,1311,866,1522,33373,38051,38042,0,0,0,0,3948,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
240,0.943193678246608,-5.33584128198471,-3.645697109791688,-1.0946402555770638,0.018766,0.1,0.047346,0.2,1158,747,1333,33535,38310,38304,0,0,0,0,3930,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
241,0.9422039483276471,-5.331926270785391,-3.6450649704151075,-1.0885489687848136,0.018703,0.1,0.047063,0.2,1267,715,1568,34293,39147,39143,0,0,0,0,3867,3867,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
242,0.937141139335638,-5.341782190307638,-3.6483372915629664,-1.0871761443415018,0.01864,0.1,0.046781,0.2,1271,820,1467,33265,38111,38105,0,0,0,0,3948,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
243,0.9399278661384733,-5.343478599487186,-3.6552786879197416,-1.0858394405598923,0.018578,0.1,0.046501,0.2,1236,796,1504,33826,38661,38654,0,0,0,0,4061,4047,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
244,0.9387454096682921,-5.3590515740971565,-3.6562841748524906,-1.0905963784435497,0.018516,0.1,0.046223,0.2,1332,703,1539,33222,38100,38097,0,0,0,0,3924,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
245,0.9379380274969431,-5.343116219080632,-3.6494517094058505,-1.086267826846865,0.018454,0.1,0.045946,0.2,1326,755,1451,33531,38472,38467,0,0,0,0,4032,4032,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
246,0.9351668763856432,-5.362524164325141,-3.659580614594248,-1.0921797572635747,0.018393,0.1,0.045671,0.2,1335,829,1384,33378,38191,38186,0,0,0,0,4085,4087,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
247,0.934755822689707,-5.374332333539182,-3.670072530774329,-1.0926712856423806,0.018332,0.1,0.045398,0.2,1406,765,1414,33275,37986,37979,0,0,0,0,3948,3937,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
248,0.9374214024791904,-5.388474178767573,-3.675330215582967,-1.0987619055709017,0.018272,0.1,0.045126,0.2,1288,802,1540,33398,38329,38327,0,0,0,0,4052,4052,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
249,0.9412238085302972,-5.412587292139055,-3.686841325457438,-1.1044452859719767,0.018212,0.1,0.044856,0.2,1185,787,1491,33551,38327,38320,0,0,0,0,3980,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
250,0.9416176647065883,-5.430322330179466,-3.691627498821658,-1.10750279118025,0.018152,0.1,0.044587,0.2,1288,658,1393,33332,37977,37968,0,0,0,0,3946,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
251,0.9396921599807975,-5.4501531138385895,-3.6984424036962853,-1.1120259810314603,0.018093,0.1,0.04432,0.2,1203,807,1455,33329,38218,38215,0,0,0,0,4012,4025,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
252,0.929761476687043,-5.48485419032113,-3.709494011096445,-1.1172796460181993,0.018034,0.1,0.044055,0.2,1537,807,1491,33372,37800,37796,0,0,0,0,3930,3947,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
253,0.9394553093733942,-5.50983430150301,-3.7176233812183983,-1.1224724189385398,0.017976,0.1,0.043791,0.2,1366,637,1259,33083,37860,37855,0,0,0,0,4045,4032,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
254,0.9378615302045441,-5.509913466496256,-3.71577905642711,-1.1235066134735505,0.017917,0.1,0.043529,0.2,1214,870,1446,33538,38466,38458,0,0,0,0,3929,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
255,0.9478260869565217,-5.503005801860031,-3.7141509221632276,-1.1183754158022623,0.01786,0.1,0.043269,0.2,1134,606,1383,33350,38371,38369,0,0,0,0,4060,4047,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
256,0.9410580102194169,-5.509394147982962,-3.7163038391073204,-1.11985604660257,0.017802,0.1,0.04301,0.2,1211,750,1315,33270,38158,38151,0,0,0,0,3938,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
257,0.9380645940964983,-5.513043253733494,-3.718867127007539,-1.1193255136309757,0.017745,0.1,0.042752,0.2,1361,689,1336,33099,37858,37855,0,0,0,0,4062,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
258,0.9390466501092193,-5.5313249436647425,-3.7239095146803716,-1.1206647627817614,0.017689,0.1,0.042497,0.2,1343,694,1453,33419,38185,38182,0,0,0,0,4074,4063,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.9326645432084065,-5.530419962762406,-3.7262604017824725,-1.1196965461042991,0.017633,0.1,0.042242,0.2,1356,906,1677,33593,38413,38412,0,0,0,0,4034,4028,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.9381650934888475,-5.532309305105319,-3.7329299813971355,-1.1216290743369852,0.017577,0.1,0.041989,0.2,1212,845,1497,33266,38281,38277,0,0,0,0,4007,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.9395688089519011,-5.530430116102977,-3.7326386655024986,-1.12047481388892,0.017521,0.1,0.041738,0.2,1386,677,1457,34138,38901,38898,0,0,0,0,3983,3976,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.9376527011130215,-5.549408686352232,-3.739681260279968,-1.1270200141512052,0.017466,0.1,0.041488,0.2,1285,782,1270,33153,37771,37766,0,0,0,0,4016,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9368329274525721,-5.5615463235622205,-3.7461924533459707,-1.1299589189581472,0.017411,0.1,0.04124,0.2,1317,784,1378,33261,37923,37920,0,0,0,0,4042,4045,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.9389155799588195,-5.578622033853006,-3.7552884345622326,-1.131693829955008,0.017357,0.1,0.040993,0.2,1206,841,1436,33511,38372,38368,0,0,0,0,3910,3913,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9473254018708565,-5.56994637826102,-3.7545605963835733,-1.1275255142579577,0.017302,0.1,0.040748,0.2,1046,694,1288,33033,38150,38142,0,0,0,0,3986,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.9377764494919306,-5.596901787952336,-3.761926026165616,-1.1358213892006563,0.017249,0.1,0.040504,0.2,1284,798,1454,33460,38436,38432,0,0,0,0,3998,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.9402473550886604,-5.577534471956892,-3.759990471402739,-1.1292595449406964,0.017195,0.1,0.040261,0.2,1163,842,1586,33555,38538,38528,0,0,0,0,3959,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9372401093026019,-5.583310352047902,-3.764363250528477,-1.1311797484355375,0.017142,0.1,0.04002,0.2,1209,904,1268,33668,38605,38599,0,0,0,0,3993,4013,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.9432740041167211,-5.571678636404773,-3.7595089797544943,-1.1269957791511842,0.017089,0.1,0.039781,0.2,1154,720,1534,33036,37787,37779,0,0,0,0,4057,4050,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9389555078986317,-5.564856520449415,-3.7568390193832824,-1.1250442485688605,0.017037,0.1,0.039543,0.2,1293,728,1503,33107,38027,38022,0,0,0,0,4049,4048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.934169563246184,-5.587201987101711,-3.7691867169224462,-1.1310383714556473,0.016984,0.1,0.039306,0.2,1294,884,1625,33085,37639,37630,0,0,0,0,3989,3971,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9415097733541192,-5.603642241140329,-3.7724993889360245,-1.134580257334197,0.016932,0.1,0.039071,0.2,1128,823,1361,33356,38129,38118,0,0,0,0,4007,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.9397593966961935,-5.617529230166792,-3.7801931737287746,-1.1390012285792055,0.016881,0.1,0.038837,0.2,1270,743,1360,33416,38341,38334,0,0,0,0,4028,4037,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.9391338042862678,-5.619714645449697,-3.786031055538028,-1.137885252213324,0.01683,0.1,0.038604,0.2,1367,675,1280,33549,38126,38118,0,0,0,0,4080,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9446352439602085,-5.6397827387745725,-3.7918942125270236,-1.1426253226466438,0.016779,0.1,0.038373,0.2,1133,737,1506,33776,38787,38782,0,0,0,0,4074,4084,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9457481035449689,-5.6336999738936235,-3.7912549212926545,-1.1390853649137598,0.016728,0.1,0.038144,0.2,1242,596,1454,33879,38763,38758,0,0,0,0,4057,4040,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9426620549824081,-5.630987430249845,-3.7930631209780934,-1.135903591104157,0.016678,0.1,0.037915,0.2,1230,693,1569,33538,38259,38256,0,0,0,0,4118,4126,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9425699063901514,-5.623336686326939,-3.791754126539468,-1.1307319591163758,0.016628,0.1,0.037688,0.2,1328,580,1369,33223,37970,37962,0,0,0,0,4088,4095,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9437369551408089,-5.623832262852847,-3.7904362881316684,-1.1285256546784153,0.016578,0.1,0.037463,0.2,1237,623,1476,33059,38173,38167,0,0,0,0,4038,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.939409522657148,-5.646481191734681,-3.804683606472296,-1.1318367971841738,0.016529,0.1,0.037239,0.2,1228,775,1437,33058,37921,37911,0,0,0,0,4036,4041,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9387301968314931,-5.637943519820982,-3.804360339716549,-1.127388259503191,0.01648,0.1,0.037016,0.2,1467,575,1308,33328,37942,37936,0,0,0,0,3898,3899,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9397500743826243,-5.64326197172959,-3.807593520939121,-1.1281768512888863,0.016431,0.1,0.036794,0.2,1266,759,1323,33610,38383,38373,0,0,0,0,3979,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.9364317207223531,-5.6620288344741905,-3.8118638939287384,-1.1315768763646494,0.016382,0.1,0.036574,0.2,1314,791,1330,33114,38024,38023,0,0,0,0,4031,4038,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9388116081064876,-5.671208888083726,-3.8141535024170192,-1.1312937096217468,0.016334,0.1,0.036355,0.2,1267,774,1344,33356,38310,38304,0,0,0,0,3986,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9348761623882753,-5.684832002784568,-3.8211124358408632,-1.1349867095176052,0.016286,0.1,0.036137,0.2,1397,767,1319,33229,37948,37945,0,0,0,0,4050,4050,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.9499205325816416,-5.668101538106394,-3.815392903388971,-1.128367685097347,0.016238,0.1,0.035921,0.2,1064,606,1261,33347,38339,38335,0,0,0,0,3992,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9390537289494787,-5.686970846624979,-3.822473459183716,-1.1317100813253769,0.016191,0.1,0.035706,0.2,1185,867,1309,33669,38431,38422,0,0,0,0,4000,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9494533877943296,-5.641808001847398,-3.8122941008700515,-1.1166067131918644,0.016144,0.1,0.035492,0.2,1150,533,1635,33296,38203,38199,0,0,0,0,4015,4022,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9400287287526933,-5.659915351254099,-3.8172663307415906,-1.1216656739060753,0.016097,0.1,0.03528,0.2,1184,820,1555,33416,38404,38394,0,0,0,0,4065,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.9395893895348837,-5.671556906999226,-3.81947136881183,-1.1244763265754028,0.01605,0.1,0.035069,0.2,1249,746,1609,33024,37825,37819,0,0,0,0,3975,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9366530959470134,-5.695070243119661,-3.8283225118523716,-1.1268441456136638,0.016004,0.1,0.034859,0.2,1242,843,1393,32914,37689,37681,0,0,0,0,4039,4028,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9481494887340512,-5.681476740990169,-3.8290539174751483,-1.118784989875436,0.015958,0.1,0.03465,0.2,996,723,1396,33153,38323,38320,0,0,0,0,4127,4117,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.940070679773112,-5.681629218093329,-3.8305205238944233,-1.1188667566643509,0.015912,0.1,0.034443,0.2,1178,840,1497,33673,38407,38403,0,0,0,0,4020,4021,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.9444793442819109,-5.663599651988919,-3.827584691341214,-1.1146851563875524,0.015866,0.1,0.034237,0.2,1155,701,1452,33429,38489,38482,0,0,0,0,4106,4106,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9396520478434215,-5.669589365005164,-3.8300632867375035,-1.1160698266023636,0.015821,0.1,0.034032,0.2,1304,694,1288,33108,38014,38010,0,0,0,0,4048,4038,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.935523663387189,-5.6889508585360495,-3.8369251729660845,-1.1191737813286273,0.015776,0.1,0.033828,0.2,1313,830,1376,33237,38041,38035,0,0,0,0,4125,4125,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.9395856444697628,-5.718075352789843,-3.850006274915671,-1.126444702945572,0.015731,0.1,0.033626,0.2,1265,750,1513,33353,38178,38176,0,0,0,0,4017,4032,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9390050554907415,-5.736561442406468,-3.8590678872317286,-1.1314893541808866,0.015687,0.1,0.033424,0.2,1080,959,1439,33429,38183,38176,0,0,0,0,4004,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9375661695756072,-5.749674291414958,-3.874793931090023,-1.1325635826523555,0.015643,0.1,0.033224,0.2,1164,900,1277,33059,38006,38001,0,0,0,0,4011,4021,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.9409931373430429,-5.739598042029394,-3.872158547933679,-1.1277136287003275,0.015599,0.1,0.033025,0.2,1230,739,1588,33369,38243,38238,0,0,0,0,4106,4106,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9418646186819075,-5.744741299770392,-3.8754611668368972,-1.1267443043243712,0.015555,0.1,0.032828,0.2,1214,739,1358,33594,38575,38569,0,0,0,0,4068,4066,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9380679602915155,-5.755020278864963,-3.880838238806401,-1.126927394310826,0.015511,0.1,0.032631,0.2,1208,857,1411,33343,38252,38246,0,0,0,0,4035,4048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.940558173251178,-5.737413080405071,-3.8758227903888955,-1.1217730489850146,0.015468,0.1,0.032436,0.2,1194,774,1418,33108,38045,38041,0,0,0,0,4013,4018,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9420534708637145,-5.7485963719016535,-3.8768762541229616,-1.1263566316603875,0.015425,0.1,0.032242,0.2,1157,798,1359,33738,38804,38799,0,0,0,0,3883,3883,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.940632020368429,-5.769391296034928,-3.882614125339445,-1.1294528142477465,0.015382,0.1,0.032049,0.2,1191,791,1505,33385,38454,38446,0,0,0,0,4100,4090,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9392268486781318,-5.773511461186681,-3.8868354862901544,-1.1298088354339906,0.01534,0.1,0.031857,0.2,1453,586,1432,33551,38392,38387,0,0,0,0,3982,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9388747186796699,-5.7764256861996826,-3.887087859422409,-1.1297234961878004,0.015297,0.1,0.031666,0.2,1317,720,1501,33325,38014,38009,0,0,0,0,4079,4085,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9434018916078667,-5.7888980841015085,-3.8945178239047546,-1.1326731398081278,0.015255,0.1,0.031477,0.2,1248,637,1328,33305,38310,38301,0,0,0,0,4015,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.9427833037833939,-5.782324798149653,-3.897394293582352,-1.1284380628924526,0.015213,0.1,0.031288,0.2,1220,684,1388,33277,38158,38152,0,0,0,0,4008,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9410687924416888,-5.792236524229233,-3.903263987326348,-1.1275427841800245,0.015172,0.1,0.031101,0.2,1176,820,1553,33870,38853,38846,0,0,0,0,4049,4035,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9365770710897646,-5.799065343048183,-3.9099341679464463,-1.1305688752845264,0.01513,0.1,0.030915,0.2,1256,870,1522,33521,38534,38529,0,0,0,0,4006,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.9387888902133746,-5.814055889542587,-3.916349217494379,-1.134117615538219,0.015089,0.1,0.03073,0.2,1396,658,1361,33556,38413,38410,0,0,0,0,3906,3916,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.9393209727907537,-5.8248297944212215,-3.9162528264784173,-1.136830975804038,0.015048,0.1,0.030546,0.2,1255,761,1437,33224,38000,37994,0,0,0,0,4078,4068,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9435246559462592,-5.815320925163541,-3.9119007773445955,-1.133767842202816,0.015008,0.1,0.030363,0.2,1141,759,1437,33643,38517,38510,0,0,0,0,4085,4078,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9372325679503405,-5.8167092100638955,-3.9140946949393185,-1.1349022149825316,0.014967,0.1,0.030181,0.2,1421,662,1479,33186,38128,38124,0,0,0,0,4009,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9345389328949335,-5.835088906189049,-3.9210573683207457,-1.139431360621282,0.014927,0.1,0.030001,0.2,1310,880,1396,33455,38270,38266,0,0,0,0,3994,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9397490774907749,-5.8477921224456315,-3.9264906925306953,-1.137659945192446,0.014887,0.1,0.029821,0.2,1403,638,1626,33875,38692,38686,0,0,0,0,4070,4069,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.939702285697032,-5.858081166111069,-3.928471377368386,-1.1396854888813026,0.014847,0.1,0.029643,0.2,1246,751,1346,33119,37900,37894,0,0,0,0,3964,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9414612146722791,-5.872981916905965,-3.9335586186358626,-1.1398053866758966,0.014807,0.1,0.029465,0.2,1174,773,1257,33260,38133,38126,0,0,0,0,3960,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9437719873591318,-5.877502838174413,-3.931834110911237,-1.1383423907174286,0.014768,0.1,0.029289,0.2,1106,780,1417,33542,38743,38736,0,0,0,0,4004,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9378342647677423,-5.884280983971665,-3.939633266076262,-1.1405580973137601,0.014728,0.1,0.029114,0.2,1294,775,1598,33282,38228,38222,0,0,0,0,4056,4050,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.9395368522885301,-5.862667297720114,-3.9390394067278107,-1.1328380599155976,0.014689,0.1,0.028939,0.2,1146,854,1490,33078,38041,38036,0,0,0,0,4067,4062,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.9462240515390121,-5.853810306041723,-3.9374167613426785,-1.1289808538953567,0.014651,0.1,0.028766,0.2,1290,513,1230,33528,38099,38086,0,0,0,0,3946,3957,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9436811559872084,-5.854778351791563,-3.941431198225546,-1.1270102591648923,0.014612,0.1,0.028594,0.2,1230,672,1475,33772,38735,38727,0,0,0,0,4083,4067,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.940614994260859,-5.84867767620629,-3.9406304712929274,-1.1251671081748407,0.014574,0.1,0.028423,0.2,1278,688,1603,33106,37894,37889,0,0,0,0,4053,4053,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.938160283308038,-5.858594976842302,-3.946962971675226,-1.1264417623675183,0.014535,0.1,0.028253,0.2,1314,764,1517,33603,38503,38496,0,0,0,0,4050,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.9450825556353195,-5.8433101893260595,-3.9432792084803254,-1.1195177911698713,0.014497,0.1,0.028083,0.2,1162,674,1474,33432,38396,38388,0,0,0,0,4065,4075,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9383166392584841,-5.849378810879791,-3.9470678411996274,-1.1221892672135785,0.01446,0.1,0.027915,0.2,1330,733,1508,33445,38136,38131,0,0,0,0,4165,4156,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9431125194308263,-5.850319022735529,-3.9476525685751143,-1.1222186587344316,0.014422,0.1,0.027748,0.2,1238,665,1391,33452,38270,38262,0,0,0,0,4035,4036,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9416976624633342,-5.853262369247721,-3.95011912644518,-1.1244084455443772,0.014385,0.1,0.027582,0.2,1288,640,1614,33069,37855,37851,0,0,0,0,4078,4066,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.9380819785023504,-5.8712452262415225,-3.9498987601338027,-1.1290172847780082,0.014347,0.1,0.027417,0.2,1194,874,1260,33399,38285,38276,0,0,0,0,4083,4098,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9349710118940888,-5.89866616193499,-3.9594645899473124,-1.1370426432025083,0.01431,0.1,0.027253,0.2,1256,920,1411,33462,38224,38213,0,0,0,0,3993,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9415144859953669,-5.881104648725303,-3.9561930728453696,-1.1312809588920818,0.014273,0.1,0.02709,0.2,1249,695,1475,33239,38039,38030,0,0,0,0,4095,4105,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.9431732080618276,-5.884327802902321,-3.9551374962432715,-1.1296758007159535,0.014237,0.1,0.026928,0.2,1198,677,1279,32995,37965,37957,0,0,0,0,3982,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.9484308992154497,-5.866054420473679,-3.950538630266788,-1.1233921691765911,0.0142,0.1,0.026767,0.2,1059,650,1460,33140,38053,38045,0,0,0,0,4002,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.9447296526464319,-5.86628399459526,-3.9496864768750823,-1.1213293964773174,0.014164,0.1,0.026606,0.2,1157,684,1440,33309,38138,38131,0,0,0,0,4066,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9404963680387409,-5.878396394992823,-3.9528891864220745,-1.1249062018610922,0.014128,0.1,0.026447,0.2,1334,632,1433,33040,38018,38013,0,0,0,0,4040,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9470737913486005,-5.86224940879161,-3.948595607187995,-1.1201240488678819,0.014092,0.1,0.026289,0.2,1045,723,1548,33405,38691,38686,0,0,0,0,4042,4027,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
