seed,bike_id,component_type,odometer_km,total_distance_km,damage_status,is_available
1000,B286,Braking System,287.85808757471693,287.85808757471693,onsite,False
1000,B286,Electronics,287.85808757471693,287.85808757471693,onsite,False
1000,B286,Locking System,287.85808757471693,287.85808757471693,onsite,False
1000,B11,Body & Accessories,280.6825477779313,280.6825477779313,,True
1000,B11,Drivetrain,280.6825477779313,280.6825477779313,,True
1000,B11,Steering & Chassis,280.6825477779313,280.6825477779313,,True
1000,B11,Wheels & Tires,280.6825477779313,280.6825477779313,,True
1000,B11,Braking System,280.6825477779313,280.6825477779313,,True
1000,B11,Electronics,280.6825477779313,280.6825477779313,,True
1000,B11,Locking System,280.6825477779313,280.6825477779313,,True
1000,B179,Body & Accessories,156.82448995661338,267.0844972790579,,True
1000,B179,Drivetrain,267.0844972790579,267.0844972790579,,True
1000,B179,Steering & Chassis,267.0844972790579,267.0844972790579,,True
1000,B179,Wheels & Tires,267.0844972790579,267.0844972790579,,True
1000,B179,Braking System,267.0844972790579,267.0844972790579,,True
1000,B179,Electronics,267.0844972790579,267.0844972790579,,True
1000,B179,Locking System,267.0844972790579,267.0844972790579,,True
1000,B48,Body & Accessories,268.73479452002505,268.73479452002505,,True
1000,B48,Drivetrain,268.73479452002505,268.73479452002505,,True
1000,B48,Steering & Chassis,268.73479452002505,268.73479452002505,,True
1000,B48,Wheels & Tires,268.73479452002505,268.73479452002505,,True
1000,B48,Braking System,268.73479452002505,268.73479452002505,,True
1000,B48,Electronics,268.73479452002505,268.73479452002505,,True
1000,B48,Locking System,268.73479452002505,268.73479452002505,,True
1000,B9,Body & Accessories,259.27353518122214,259.27353518122214,,True
1000,B9,Drivetrain,259.27353518122214,259.27353518122214,,True
1000,B9,Steering & Chassis,259.27353518122214,259.27353518122214,,True
1000,B9,Wheels & Tires,47.15222179409634,259.27353518122214,,True
1000,B9,Braking System,259.27353518122214,259.27353518122214,,True
1000,B9,Electronics,259.27353518122214,259.27353518122214,,True
1000,B9,Locking System,259.27353518122214,259.27353518122214,,True
1000,B372,Body & Accessories,107.88113506276405,267.35230502208407,,True
1000,B372,Drivetrain,267.35230502208407,267.35230502208407,,True
1000,B372,Steering & Chassis,267.35230502208407,267.35230502208407,,True
1000,B372,Wheels & Tires,267.35230502208407,267.35230502208407,,True
1000,B372,Braking System,267.35230502208407,267.35230502208407,,True
1000,B372,Electronics,267.35230502208407,267.35230502208407,,True
1000,B372,Locking System,267.35230502208407,267.35230502208407,,True
1000,B151,Body & Accessories,272.82236867311326,272.82236867311326,,True
1000,B151,Drivetrain,272.82236867311326,272.82236867311326,,True
1000,B151,Steering & Chassis,272.82236867311326,272.82236867311326,,True
1000,B151,Wheels & Tires,272.82236867311326,272.82236867311326,,True
1000,B151,Braking System,272.82236867311326,272.82236867311326,,True
1000,B151,Electronics,272.82236867311326,272.82236867311326,,True
1000,B151,Locking System,247.053806103613,272.82236867311326,,True
1000,B195,Body & Accessories,278.72445613270315,278.72445613270315,,True
1000,B195,Drivetrain,278.72445613270315,278.72445613270315,,True
1000,B195,Steering & Chassis,278.72445613270315,278.72445613270315,,True
1000,B195,Wheels & Tires,278.72445613270315,278.72445613270315,,True
1000,B195,Braking System,278.72445613270315,278.72445613270315,,True
1000,B195,Electronics,278.72445613270315,278.72445613270315,,True
1000,B195,Locking System,278.72445613270315,278.72445613270315,,True
1000,B342,Body & Accessories,301.03777751729405,301.03777751729405,,True
1000,B342,Drivetrain,301.03777751729405,301.03777751729405,,True
1000,B342,Steering & Chassis,30.07674487025829,301.03777751729405,,True
1000,B342,Wheels & Tires,217.59230137175328,301.03777751729405,,True
1000,B342,Braking System,301.03777751729405,301.03777751729405,,True
1000,B342,Electronics,301.03777751729405,301.03777751729405,,True
1000,B342,Locking System,301.03777751729405,301.03777751729405,,True
1000,B310,Body & Accessories,270.0429542102872,270.0429542102872,,True
1000,B310,Drivetrain,270.0429542102872,270.0429542102872,,True
1000,B310,Steering & Chassis,182.47256849548046,270.0429542102872,,True
1000,B310,Wheels & Tires,270.0429542102872,270.0429542102872,,True
1000,B310,Braking System,270.0429542102872,270.0429542102872,,True
1000,B310,Electronics,270.0429542102872,270.0429542102872,,True
1000,B310,Locking System,270.0429542102872,270.0429542102872,,True
1000,B636,Body & Accessories,265.873534068575,265.873534068575,,True
1000,B636,Drivetrain,265.873534068575,265.873534068575,,True
1000,B636,Steering & Chassis,265.873534068575,265.873534068575,,True
1000,B636,Wheels & Tires,265.873534068575,265.873534068575,,True
1000,B636,Braking System,265.873534068575,265.873534068575,,True
1000,B636,Electronics,265.873534068575,265.873534068575,,True
1000,B636,Locking System,265.873534068575,265.873534068575,,True
1000,B254,Body & Accessories,228.62438692112474,228.62438692112474,,True
1000,B254,Drivetrain,228.62438692112474,228.62438692112474,,True
1000,B254,Steering & Chassis,228.62438692112474,228.62438692112474,,True
1000,B254,Wheels & Tires,228.62438692112474,228.62438692112474,,True
1000,B254,Braking System,228.62438692112474,228.62438692112474,,True
1000,B254,Electronics,136.78259555989843,228.62438692112474,,True
1000,B254,Locking System,228.62438692112474,228.62438692112474,,True
1000,B298,Body & Accessories,280.4986038682445,280.4986038682445,,True
1000,B298,Drivetrain,280.4986038682445,280.4986038682445,,True
1000,B298,Steering & Chassis,280.4986038682445,280.4986038682445,,True
1000,B298,Wheels & Tires,280.4986038682445,280.4986038682445,,True
1000,B298,Braking System,280.4986038682445,280.4986038682445,,True
1000,B298,Electronics,280.4986038682445,280.4986038682445,,True
1000,B298,Locking System,280.4986038682445,280.4986038682445,,True
1000,B650,Body & Accessories,282.987053104098,282.987053104098,,True
1000,B650,Drivetrain,102.43355205847705,282.987053104098,,True
1000,B650,Steering & Chassis,282.987053104098,282.987053104098,,True
1000,B650,Wheels & Tires,282.987053104098,282.987053104098,,True
1000,B650,Braking System,282.987053104098,282.987053104098,,True
1000,B650,Electronics,282.987053104098,282.987053104098,,True
1000,B650,Locking System,282.987053104098,282.987053104098,,True
1000,B738,Body & Accessories,269.35908670436856,269.35908670436856,,True
1000,B738,Drivetrain,269.35908670436856,269.35908670436856,,True
1000,B738,Steering & Chassis,269.35908670436856,269.35908670436856,,True
1000,B738,Wheels & Tires,269.35908670436856,269.35908670436856,,True
1000,B738,Braking System,269.35908670436856,269.35908670436856,,True
1000,B738,Electronics,269.35908670436856,269.35908670436856,,True
1000,B738,Locking System,269.35908670436856,269.35908670436856,,True
1000,B67,Body & Accessories,192.32895902135584,233.57609736337665,,True
1000,B67,Drivetrain,233.57609736337665,233.57609736337665,,True
1000,B67,Steering & Chassis,105.41237424544384,233.57609736337665,,True
1000,B67,Wheels & Tires,233.57609736337665,233.57609736337665,,True
1000,B67,Braking System,233.57609736337665,233.57609736337665,,True
1000,B67,Electronics,233.57609736337665,233.57609736337665,,True
1000,B67,Locking System,233.57609736337665,233.57609736337665,,True
1000,B136,Body & Accessories,310.5300275028411,310.5300275028411,,True
1000,B136,Drivetrain,310.5300275028411,310.5300275028411,,True
1000,B136,Steering & Chassis,310.5300275028411,310.5300275028411,,True
1000,B136,Wheels & Tires,310.5300275028411,310.5300275028411,,True
1000,B136,Braking System,310.5300275028411,310.5300275028411,,True
1000,B136,Electronics,310.5300275028411,310.5300275028411,,True
1000,B136,Locking System,310.5300275028411,310.5300275028411,,True
1000,B56,Body & Accessories,39.75750077799469,202.53213449517042,,True
1000,B56,Drivetrain,202.53213449517042,202.53213449517042,,True
1000,B56,Steering & Chassis,202.53213449517042,202.53213449517042,,True
1000,B56,Wheels & Tires,202.53213449517042,202.53213449517042,,True
1000,B56,Braking System,202.53213449517042,202.53213449517042,,True
1000,B56,Electronics,202.53213449517042,202.53213449517042,,True
1000,B56,Locking System,34.50618902415176,202.53213449517042,,True
1000,B395,Body & Accessories,82.47734058393254,285.6613139289376,,True
1000,B395,Drivetrain,285.6613139289376,285.6613139289376,,True
1000,B395,Steering & Chassis,285.6613139289376,285.6613139289376,,True
1000,B395,Wheels & Tires,285.6613139289376,285.6613139289376,,True
1000,B395,Braking System,285.6613139289376,285.6613139289376,,True
1000,B395,Electronics,285.6613139289376,285.6613139289376,,True
1000,B395,Locking System,285.6613139289376,285.6613139289376,,True
1000,B699,Body & Accessories,270.44837691671444,270.44837691671444,,True
1000,B699,Drivetrain,270.44837691671444,270.44837691671444,,True
1000,B699,Steering & Chassis,270.44837691671444,270.44837691671444,,True
1000,B699,Wheels & Tires,20.190310761094125,270.44837691671444,,True
1000,B699,Braking System,270.44837691671444,270.44837691671444,,True
1000,B699,Electronics,270.44837691671444,270.44837691671444,,True
1000,B699,Locking System,270.44837691671444,270.44837691671444,,True
1000,B511,Body & Accessories,256.53478740657664,256.53478740657664,,True
1000,B511,Drivetrain,256.53478740657664,256.53478740657664,,True
1000,B511,Steering & Chassis,256.53478740657664,256.53478740657664,,True
1000,B511,Wheels & Tires,256.53478740657664,256.53478740657664,,True
1000,B511,Braking System,256.53478740657664,256.53478740657664,,True
1000,B511,Electronics,256.53478740657664,256.53478740657664,,True
1000,B511,Locking System,256.53478740657664,256.53478740657664,,True
1000,B717,Body & Accessories,295.3588913066502,295.3588913066502,,True
1000,B717,Drivetrain,295.3588913066502,295.3588913066502,,True
1000,B717,Steering & Chassis,295.3588913066502,295.3588913066502,,True
1000,B717,Wheels & Tires,295.3588913066502,295.3588913066502,,True
1000,B717,Braking System,295.3588913066502,295.3588913066502,,True
1000,B717,Electronics,67.60908850808961,295.3588913066502,,True
1000,B717,Locking System,295.3588913066502,295.3588913066502,,True
1000,B735,Body & Accessories,266.6009020696731,266.6009020696731,,True
1000,B735,Drivetrain,266.6009020696731,266.6009020696731,,True
1000,B735,Steering & Chassis,266.6009020696731,266.6009020696731,,True
1000,B735,Wheels & Tires,266.6009020696731,266.6009020696731,,True
1000,B735,Braking System,266.6009020696731,266.6009020696731,,True
1000,B735,Electronics,266.6009020696731,266.6009020696731,,True
1000,B735,Locking System,266.6009020696731,266.6009020696731,,True
1000,B307,Body & Accessories,306.6497456076683,306.6497456076683,,True
1000,B307,Drivetrain,306.6497456076683,306.6497456076683,,True
1000,B307,Steering & Chassis,306.6497456076683,306.6497456076683,,True
1000,B307,Wheels & Tires,306.6497456076683,306.6497456076683,,True
1000,B307,Braking System,306.6497456076683,306.6497456076683,,True
1000,B307,Electronics,306.6497456076683,306.6497456076683,,True
1000,B307,Locking System,306.6497456076683,306.6497456076683,,True
1000,B686,Body & Accessories,304.43587549348905,304.43587549348905,,True
1000,B686,Drivetrain,304.43587549348905,304.43587549348905,,True
1000,B686,Steering & Chassis,304.43587549348905,304.43587549348905,,True
1000,B686,Wheels & Tires,304.43587549348905,304.43587549348905,,True
1000,B686,Braking System,304.43587549348905,304.43587549348905,,True
1000,B686,Electronics,304.43587549348905,304.43587549348905,,True
1000,B686,Locking System,73.19043258294755,304.43587549348905,,True
1000,B401,Body & Accessories,247.10267902054667,247.10267902054667,,True
1000,B401,Drivetrain,64.41627938324876,247.10267902054667,,True
1000,B401,Steering & Chassis,218.752194778533,247.10267902054667,,True
1000,B401,Wheels & Tires,247.10267902054667,247.10267902054667,,True
1000,B401,Braking System,247.10267902054667,247.10267902054667,,True
1000,B401,Electronics,247.10267902054667,247.10267902054667,,True
1000,B401,Locking System,247.10267902054667,247.10267902054667,,True
1000,B689,Body & Accessories,293.6946360701973,293.6946360701973,,True
1000,B689,Drivetrain,293.6946360701973,293.6946360701973,,True
1000,B689,Steering & Chassis,293.6946360701973,293.6946360701973,,True
1000,B689,Wheels & Tires,293.6946360701973,293.6946360701973,,True
1000,B689,Braking System,293.6946360701973,293.6946360701973,,True
1000,B689,Electronics,128.16170438696187,293.6946360701973,,True
1000,B689,Locking System,293.6946360701973,293.6946360701973,,True
1000,B618,Body & Accessories,274.7955695920382,274.7955695920382,,True
1000,B618,Drivetrain,274.7955695920382,274.7955695920382,,True
1000,B618,Steering & Chassis,274.7955695920382,274.7955695920382,,True
1000,B618,Wheels & Tires,274.7955695920382,274.7955695920382,,True
1000,B618,Braking System,51.37875117502995,274.7955695920382,,True
1000,B618,Electronics,274.7955695920382,274.7955695920382,,True
1000,B618,Locking System,274.7955695920382,274.7955695920382,,True
1000,B465,Body & Accessories,205.22419275830728,205.22419275830728,,True
1000,B465,Drivetrain,75.13213943585325,205.22419275830728,,True
1000,B465,Steering & Chassis,205.22419275830728,205.22419275830728,,True
1000,B465,Wheels & Tires,205.22419275830728,205.22419275830728,,True
1000,B465,Braking System,205.22419275830728,205.22419275830728,,True
1000,B465,Electronics,205.22419275830728,205.22419275830728,,True
1000,B465,Locking System,205.22419275830728,205.22419275830728,,True
1000,B45,Body & Accessories,303.944234547538,303.944234547538,,True
1000,B45,Drivetrain,303.944234547538,303.944234547538,,True
1000,B45,Steering & Chassis,303.944234547538,303.944234547538,,True
1000,B45,Wheels & Tires,303.944234547538,303.944234547538,,True
1000,B45,Braking System,303.944234547538,303.944234547538,,True
1000,B45,Electronics,303.944234547538,303.944234547538,,True
1000,B45,Locking System,303.944234547538,303.944234547538,,True
1000,B593,Body & Accessories,307.4753846277489,307.4753846277489,,True
1000,B593,Drivetrain,307.4753846277489,307.4753846277489,,True
1000,B593,Steering & Chassis,307.4753846277489,307.4753846277489,,True
1000,B593,Wheels & Tires,307.4753846277489,307.4753846277489,,True
1000,B593,Braking System,307.4753846277489,307.4753846277489,,True
1000,B593,Electronics,307.4753846277489,307.4753846277489,,True
1000,B593,Locking System,307.4753846277489,307.4753846277489,,True
1000,B6,Body & Accessories,274.6467932141898,274.6467932141898,,True
1000,B6,Drivetrain,274.6467932141898,274.6467932141898,,True
1000,B6,Steering & Chassis,274.6467932141898,274.6467932141898,,True
1000,B6,Wheels & Tires,274.6467932141898,274.6467932141898,,True
1000,B6,Braking System,274.6467932141898,274.6467932141898,,True
1000,B6,Electronics,274.6467932141898,274.6467932141898,,True
1000,B6,Locking System,156.53095058811135,274.6467932141898,,True
1000,B104,Body & Accessories,248.56794091188866,248.56794091188866,,True
1000,B104,Drivetrain,89.21400607864615,248.56794091188866,,True
1000,B104,Steering & Chassis,248.56794091188866,248.56794091188866,,True
1000,B104,Wheels & Tires,248.56794091188866,248.56794091188866,,True
1000,B104,Braking System,248.56794091188866,248.56794091188866,,True
1000,B104,Electronics,85.23375788269932,248.56794091188866,,True
1000,B104,Locking System,248.56794091188866,248.56794091188866,,True
1000,B534,Body & Accessories,38.40984790435381,247.88797758284684,,True
1000,B534,Drivetrain,247.88797758284684,247.88797758284684,,True
1000,B534,Steering & Chassis,23.34305708103228,247.88797758284684,,True
1000,B534,Wheels & Tires,247.88797758284684,247.88797758284684,,True
1000,B534,Braking System,247.88797758284684,247.88797758284684,,True
1000,B534,Electronics,247.88797758284684,247.88797758284684,,True
1000,B534,Locking System,247.88797758284684,247.88797758284684,,True
1000,B402,Body & Accessories,77.92358063595009,250.740123258581,,True
1000,B402,Drivetrain,250.740123258581,250.740123258581,,True
1000,B402,Steering & Chassis,250.740123258581,250.740123258581,,True
1000,B402,Wheels & Tires,250.740123258581,250.740123258581,,True
1000,B402,Braking System,178.084064936568,250.740123258581,,True
1000,B402,Electronics,250.740123258581,250.740123258581,,True
1000,B402,Locking System,152.9959789226855,250.740123258581,,True
1000,B596,Body & Accessories,284.036828616917,284.036828616917,,True
1000,B596,Drivetrain,284.036828616917,284.036828616917,,True
1000,B596,Steering & Chassis,284.036828616917,284.036828616917,,True
1000,B596,Wheels & Tires,284.036828616917,284.036828616917,,True
1000,B596,Braking System,284.036828616917,284.036828616917,,True
1000,B596,Electronics,177.5939372184401,284.036828616917,,True
1000,B596,Locking System,284.036828616917,284.036828616917,,True
1000,B172,Body & Accessories,261.1282915044752,261.1282915044752,,True
1000,B172,Drivetrain,261.1282915044752,261.1282915044752,,True
1000,B172,Steering & Chassis,261.1282915044752,261.1282915044752,,True
1000,B172,Wheels & Tires,261.1282915044752,261.1282915044752,,True
1000,B172,Braking System,261.1282915044752,261.1282915044752,,True
1000,B172,Electronics,261.1282915044752,261.1282915044752,,True
1000,B172,Locking System,261.1282915044752,261.1282915044752,,True
1000,B191,Body & Accessories,285.9148561118866,285.9148561118866,,True
1000,B191,Drivetrain,42.06602911169607,285.9148561118866,,True
1000,B191,Steering & Chassis,285.9148561118866,285.9148561118866,,True
1000,B191,Wheels & Tires,285.9148561118866,285.9148561118866,,True
1000,B191,Braking System,71.0522521407006,285.9148561118866,,True
1000,B191,Electronics,185.88960669347,285.9148561118866,,True
1000,B191,Locking System,104.76555911537028,285.9148561118866,,True
1000,B737,Body & Accessories,176.10067954642162,176.10067954642162,,True
1000,B737,Drivetrain,176.10067954642162,176.10067954642162,,True
1000,B737,Steering & Chassis,27.878739209314173,176.10067954642162,,True
1000,B737,Wheels & Tires,176.10067954642162,176.10067954642162,,True
1000,B737,Braking System,176.10067954642162,176.10067954642162,,True
1000,B737,Electronics,176.10067954642162,176.10067954642162,,True
1000,B737,Locking System,111.27948629761664,176.10067954642162,,True
1000,B569,Body & Accessories,287.9062833415198,287.9062833415198,,True
1000,B569,Drivetrain,287.9062833415198,287.9062833415198,,True
1000,B569,Steering & Chassis,287.9062833415198,287.9062833415198,,True
1000,B569,Wheels & Tires,287.9062833415198,287.9062833415198,,True
1000,B569,Braking System,287.9062833415198,287.9062833415198,,True
1000,B569,Electronics,287.9062833415198,287.9062833415198,,True
1000,B569,Locking System,287.9062833415198,287.9062833415198,,True
1000,B389,Body & Accessories,222.3956928983306,222.3956928983306,,True
1000,B389,Drivetrain,222.3956928983306,222.3956928983306,,True
1000,B389,Steering & Chassis,138.5878632857462,222.3956928983306,,True
1000,B389,Wheels & Tires,222.3956928983306,222.3956928983306,,True
1000,B389,Braking System,222.3956928983306,222.3956928983306,,True
1000,B389,Electronics,47.79167155661855,222.3956928983306,,True
1000,B389,Locking System,222.3956928983306,222.3956928983306,,True
1000,B295,Body & Accessories,280.96426733064425,280.96426733064425,,True
1000,B295,Drivetrain,280.96426733064425,280.96426733064425,,True
1000,B295,Steering & Chassis,280.96426733064425,280.96426733064425,,True
1000,B295,Wheels & Tires,280.96426733064425,280.96426733064425,,True
1000,B295,Braking System,280.96426733064425,280.96426733064425,,True
1000,B295,Electronics,280.96426733064425,280.96426733064425,,True
1000,B295,Locking System,280.96426733064425,280.96426733064425,,True
1000,B75,Body & Accessories,303.3259719931093,303.3259719931093,,True
1000,B75,Drivetrain,303.3259719931093,303.3259719931093,,True
1000,B75,Steering & Chassis,303.3259719931093,303.3259719931093,,True
1000,B75,Wheels & Tires,303.3259719931093,303.3259719931093,,True
1000,B75,Braking System,303.3259719931093,303.3259719931093,,True
1000,B75,Electronics,303.3259719931093,303.3259719931093,,True
1000,B75,Locking System,303.3259719931093,303.3259719931093,,True
1000,B188,Body & Accessories,255.60817762470847,255.60817762470847,,True
1000,B188,Drivetrain,255.60817762470847,255.60817762470847,,True
1000,B188,Steering & Chassis,238.13248297575825,255.60817762470847,,True
1000,B188,Wheels & Tires,255.60817762470847,255.60817762470847,,True
1000,B188,Braking System,255.60817762470847,255.60817762470847,,True
1000,B188,Electronics,255.60817762470847,255.60817762470847,,True
1000,B188,Locking System,255.60817762470847,255.60817762470847,,True
1000,B531,Body & Accessories,223.7652662299377,223.7652662299377,,True
1000,B531,Drivetrain,25.1655521976382,223.7652662299377,,True
1000,B531,Steering & Chassis,223.7652662299377,223.7652662299377,,True
1000,B531,Wheels & Tires,223.7652662299377,223.7652662299377,,True
1000,B531,Braking System,49.64067259262261,223.7652662299377,,True
1000,B531,Electronics,223.7652662299377,223.7652662299377,,True
1000,B531,Locking System,223.7652662299377,223.7652662299377,,True
1000,B634,Body & Accessories,213.664770360161,288.568776112674,,True
1000,B634,Drivetrain,70.59120136473112,288.568776112674,,True
1000,B634,Steering & Chassis,288.568776112674,288.568776112674,,True
1000,B634,Wheels & Tires,235.19978868918614,288.568776112674,,True
1000,B634,Braking System,30.802229792950556,288.568776112674,,True
1000,B634,Electronics,288.568776112674,288.568776112674,,True
1000,B634,Locking System,288.568776112674,288.568776112674,,True
1000,B550,Body & Accessories,241.81689524913588,241.81689524913588,,True
1000,B550,Drivetrain,124.79013836686329,241.81689524913588,,True
1000,B550,Steering & Chassis,241.81689524913588,241.81689524913588,,True
1000,B550,Wheels & Tires,241.81689524913588,241.81689524913588,,True
1000,B550,Braking System,241.81689524913588,241.81689524913588,,True
1000,B550,Electronics,241.81689524913588,241.81689524913588,,True
1000,B550,Locking System,241.81689524913588,241.81689524913588,,True
1000,B590,Body & Accessories,231.87668611319535,231.87668611319535,,True
1000,B590,Drivetrain,231.87668611319535,231.87668611319535,,True
1000,B590,Steering & Chassis,108.62032697876863,231.87668611319535,,True
1000,B590,Wheels & Tires,21.682200814921732,231.87668611319535,,True
1000,B590,Braking System,231.87668611319535,231.87668611319535,,True
1000,B590,Electronics,231.87668611319535,231.87668611319535,,True
1000,B590,Locking System,231.87668611319535,231.87668611319535,,True
1000,B592,Body & Accessories,263.05415936238234,263.05415936238234,,True
1000,B592,Drivetrain,263.05415936238234,263.05415936238234,,True
1000,B592,Steering & Chassis,263.05415936238234,263.05415936238234,,True
1000,B592,Wheels & Tires,66.15732736310808,263.05415936238234,,True
1000,B592,Braking System,263.05415936238234,263.05415936238234,,True
1000,B592,Electronics,263.05415936238234,263.05415936238234,,True
1000,B592,Locking System,263.05415936238234,263.05415936238234,,True
1000,B186,Body & Accessories,298.9397721075266,298.9397721075266,,True
1000,B186,Drivetrain,298.9397721075266,298.9397721075266,,True
1000,B186,Steering & Chassis,298.9397721075266,298.9397721075266,,True
1000,B186,Wheels & Tires,298.9397721075266,298.9397721075266,,True
1000,B186,Braking System,298.9397721075266,298.9397721075266,,True
1000,B186,Electronics,298.9397721075266,298.9397721075266,,True
1000,B186,Locking System,298.9397721075266,298.9397721075266,,True
1000,B624,Body & Accessories,210.0879480938364,210.0879480938364,,True
1000,B624,Drivetrain,210.0879480938364,210.0879480938364,,True
1000,B624,Steering & Chassis,210.0879480938364,210.0879480938364,,True
1000,B624,Wheels & Tires,114.87525919581428,210.0879480938364,,True
1000,B624,Braking System,210.0879480938364,210.0879480938364,,True
1000,B624,Electronics,210.0879480938364,210.0879480938364,,True
1000,B624,Locking System,210.0879480938364,210.0879480938364,,True
1000,B41,Body & Accessories,8.863912077600272,189.9584289814508,,True
1000,B41,Drivetrain,189.9584289814508,189.9584289814508,,True
1000,B41,Steering & Chassis,189.9584289814508,189.9584289814508,,True
1000,B41,Wheels & Tires,189.9584289814508,189.9584289814508,,True
1000,B41,Braking System,189.9584289814508,189.9584289814508,,True
1000,B41,Electronics,189.9584289814508,189.9584289814508,,True
1000,B41,Locking System,189.9584289814508,189.9584289814508,,True
1000,B608,Body & Accessories,299.178671232075,299.178671232075,,True
1000,B608,Drivetrain,299.178671232075,299.178671232075,,True
1000,B608,Steering & Chassis,299.178671232075,299.178671232075,,True
1000,B608,Wheels & Tires,299.178671232075,299.178671232075,,True
1000,B608,Braking System,299.178671232075,299.178671232075,,True
1000,B608,Electronics,299.178671232075,299.178671232075,,True
1000,B608,Locking System,299.178671232075,299.178671232075,,True
1000,B757,Body & Accessories,292.3093734582907,292.3093734582907,,True
1000,B757,Drivetrain,22.867098011107657,292.3093734582907,,True
1000,B757,Steering & Chassis,292.3093734582907,292.3093734582907,,True
1000,B757,Wheels & Tires,292.3093734582907,292.3093734582907,,True
1000,B757,Braking System,292.3093734582907,292.3093734582907,,True
1000,B757,Electronics,292.3093734582907,292.3093734582907,,True
1000,B757,Locking System,292.3093734582907,292.3093734582907,,True
1000,B659,Body & Accessories,281.9530384016007,281.9530384016007,,True
1000,B659,Drivetrain,281.9530384016007,281.9530384016007,,True
1000,B659,Steering & Chassis,281.9530384016007,281.9530384016007,,True
1000,B659,Wheels & Tires,281.9530384016007,281.9530384016007,,True
1000,B659,Braking System,281.9530384016007,281.9530384016007,,True
1000,B659,Electronics,78.73442345355276,281.9530384016007,,True
1000,B659,Locking System,281.9530384016007,281.9530384016007,,True
1000,B404,Body & Accessories,251.87396404800782,251.87396404800782,,True
1000,B404,Drivetrain,251.87396404800782,251.87396404800782,,True
1000,B404,Steering & Chassis,192.047953558538,251.87396404800782,,True
1000,B404,Wheels & Tires,251.87396404800782,251.87396404800782,,True
1000,B404,Braking System,251.87396404800782,251.87396404800782,,True
1000,B404,Electronics,251.87396404800782,251.87396404800782,,True
1000,B404,Locking System,251.87396404800782,251.87396404800782,,True
1000,B492,Body & Accessories,260.53057519258925,260.53057519258925,,True
1000,B492,Drivetrain,5.026843893893632,260.53057519258925,,True
1000,B492,Steering & Chassis,260.53057519258925,260.53057519258925,,True
1000,B492,Wheels & Tires,260.53057519258925,260.53057519258925,,True
1000,B492,Braking System,260.53057519258925,260.53057519258925,,True
1000,B492,Electronics,260.53057519258925,260.53057519258925,,True
1000,B492,Locking System,260.53057519258925,260.53057519258925,,True
1000,B728,Body & Accessories,274.3339704901143,274.3339704901143,,True
1000,B728,Drivetrain,274.3339704901143,274.3339704901143,,True
1000,B728,Steering & Chassis,274.3339704901143,274.3339704901143,,True
1000,B728,Wheels & Tires,274.3339704901143,274.3339704901143,,True
1000,B728,Braking System,274.3339704901143,274.3339704901143,,True
1000,B728,Electronics,274.3339704901143,274.3339704901143,,True
1000,B728,Locking System,274.3339704901143,274.3339704901143,,True
1000,B467,Body & Accessories,200.90614206242657,200.90614206242657,,True
1000,B467,Drivetrain,200.90614206242657,200.90614206242657,,True
1000,B467,Steering & Chassis,124.4019568648189,200.90614206242657,,True
1000,B467,Wheels & Tires,200.90614206242657,200.90614206242657,,True
1000,B467,Braking System,200.90614206242657,200.90614206242657,,True
1000,B467,Electronics,200.90614206242657,200.90614206242657,,True
1000,B467,Locking System,200.90614206242657,200.90614206242657,,True
1000,B303,Body & Accessories,270.8780943921897,270.8780943921897,depot,False
1000,B303,Drivetrain,270.8780943921897,270.8780943921897,depot,False
1000,B303,Steering & Chassis,270.8780943921897,270.8780943921897,depot,False
1000,B303,Wheels & Tires,270.8780943921897,270.8780943921897,depot,False
1000,B303,Braking System,270.8780943921897,270.8780943921897,depot,False
1000,B303,Electronics,123.8009371399833,270.8780943921897,depot,False
1000,B303,Locking System,270.8780943921897,270.8780943921897,depot,False
1000,B732,Body & Accessories,283.317529169557,283.317529169557,,True
1000,B732,Drivetrain,283.317529169557,283.317529169557,,True
1000,B732,Steering & Chassis,283.317529169557,283.317529169557,,True
1000,B732,Wheels & Tires,283.317529169557,283.317529169557,,True
1000,B732,Braking System,283.317529169557,283.317529169557,,True
1000,B732,Electronics,283.317529169557,283.317529169557,,True
1000,B732,Locking System,283.317529169557,283.317529169557,,True
1000,B505,Body & Accessories,190.90154831355457,190.90154831355457,,True
1000,B505,Drivetrain,184.40016535574551,190.90154831355457,,True
1000,B505,Steering & Chassis,190.90154831355457,190.90154831355457,,True
1000,B505,Wheels & Tires,190.90154831355457,190.90154831355457,,True
1000,B505,Braking System,190.90154831355457,190.90154831355457,,True
1000,B505,Electronics,190.90154831355457,190.90154831355457,,True
1000,B505,Locking System,190.90154831355457,190.90154831355457,,True
1000,B557,Body & Accessories,222.4638139598962,222.4638139598962,,True
1000,B557,Drivetrain,222.4638139598962,222.4638139598962,,True
1000,B557,Steering & Chassis,57.09502465811239,222.4638139598962,,True
1000,B557,Wheels & Tires,222.4638139598962,222.4638139598962,,True
1000,B557,Braking System,129.62680299090718,222.4638139598962,,True
1000,B557,Electronics,222.4638139598962,222.4638139598962,,True
1000,B557,Locking System,222.4638139598962,222.4638139598962,,True
1000,B483,Body & Accessories,282.7549962473535,282.7549962473535,,True
1000,B483,Drivetrain,282.7549962473535,282.7549962473535,,True
1000,B483,Steering & Chassis,282.7549962473535,282.7549962473535,,True
1000,B483,Wheels & Tires,282.7549962473535,282.7549962473535,,True
