episode,service_level,rebalancing_imbalance,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
269,0.9443580697243318,-7.129095173512739,0.012599,0.1,0.019871,0.2,1261,600,1304,33446,38090,38080,0,0,0,0,4168,4160,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9422721067799181,-7.1280034449831735,0.012558,0.1,0.019702,0.2,1188,715,1311,32965,37990,37981,0,0,0,0,4097,4094,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9418865218560459,-7.132376989017548,0.012518,0.1,0.019533,0.2,1213,732,1261,33469,38104,38099,0,0,0,0,4321,4311,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9457998671417356,-7.131185873479173,0.012478,0.1,0.019366,0.2,1174,621,1301,33118,37845,37842,0,0,0,0,4156,4156,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.938339992735198,-7.138572987363926,0.012438,0.1,0.019201,0.2,1362,675,1364,33036,37869,37865,0,0,0,0,4215,4214,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.9375688469439399,-7.151672443243993,0.012398,0.1,0.019037,0.2,1344,753,1427,33589,38189,38183,0,0,0,0,4238,4247,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9376680810374709,-7.172206319149358,0.012358,0.1,0.018874,0.2,1438,648,1319,33466,38172,38168,0,0,0,0,4199,4207,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9394895923289955,-7.179606833038093,0.012319,0.1,0.018713,0.2,1361,671,1433,33581,38346,38336,0,0,0,0,4154,4137,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9409967653049,-7.1883139915107535,0.01228,0.1,0.018553,0.2,1300,670,1498,33388,38039,38034,0,0,0,0,4116,4131,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9487179487179487,-7.173972710508783,0.012241,0.1,0.018394,0.2,1104,598,1468,33189,38160,38156,0,0,0,0,4207,4194,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9422458607530274,-7.168052147924893,0.012203,0.1,0.018237,0.2,1265,657,1382,33279,38365,38353,0,0,0,0,4317,4305,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.941986593540524,-7.171834129940129,0.012165,0.1,0.018081,0.2,1316,588,1421,32820,37595,37587,0,0,0,0,4282,4280,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9396919930217169,-7.174267815974451,0.012126,0.1,0.017927,0.2,1302,703,1440,33246,38025,38020,0,0,0,0,4260,4271,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9455833584564366,-7.171110762159897,0.012089,0.1,0.017773,0.2,1205,600,1224,33170,38004,37996,0,0,0,0,4061,4047,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.9449936705045512,-7.155363771699579,0.012051,0.1,0.017621,0.2,1285,540,1268,33178,38117,38112,0,0,0,0,4167,4162,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9332873176880139,-7.1771655899581095,0.012014,0.1,0.017471,0.2,1447,776,1444,33322,38096,38092,0,0,0,0,4215,4214,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9349178884740309,-7.191689033457839,0.011977,0.1,0.017321,0.2,1312,832,1366,32943,37747,37742,0,0,0,0,4120,4120,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.9356307472547094,-7.2054624357295225,0.01194,0.1,0.017173,0.2,1294,869,1600,33603,38365,38357,0,0,0,0,4270,4279,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9408276971665227,-7.208084701724115,0.011903,0.1,0.017027,0.2,1362,624,1467,33563,38148,38141,0,0,0,0,4312,4299,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9385126713751558,-7.214568652535621,0.011867,0.1,0.016881,0.2,1399,673,1510,33698,38356,38349,0,0,0,0,4116,4123,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9369382774834831,-7.235850841767038,0.011831,0.1,0.016737,0.2,1348,771,1529,33602,38426,38420,0,0,0,0,4216,4220,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.9437177487099484,-7.239203553509596,0.011795,0.1,0.016594,0.2,1120,756,1457,33332,38262,38258,0,0,0,0,4242,4245,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9437633262260128,-7.25115135170937,0.011759,0.1,0.016452,0.2,1243,656,1411,33768,38542,38539,0,0,0,0,4142,4133,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9436407206887371,-7.246455495573389,0.011723,0.1,0.016311,0.2,1298,607,1431,33801,38669,38667,0,0,0,0,4151,4136,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.9365356709213137,-7.2654632839039435,0.011688,0.1,0.016172,0.2,1241,902,1557,33767,38438,38429,0,0,0,0,4208,4196,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.9423483517465233,-7.272788182826462,0.011653,0.1,0.016034,0.2,1287,649,1563,33581,38509,38499,0,0,0,0,4194,4211,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9411799620132953,-7.265101963618236,0.011618,0.1,0.015897,0.2,1229,753,1355,33696,38677,38664,0,0,0,0,4231,4218,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9423001949317739,-7.2673393877032915,0.011583,0.1,0.015761,0.2,1263,661,1185,33345,38199,38193,0,0,0,0,4126,4123,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.938891719363443,-7.286725402336438,0.011549,0.1,0.015626,0.2,1208,831,1280,33367,38249,38241,0,0,0,0,4231,4232,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9356539771885647,-7.301820764143853,0.011514,0.1,0.015493,0.2,1398,774,1387,33755,38191,38183,0,0,0,0,4255,4254,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9422443739616372,-7.304004935554137,0.01148,0.1,0.01536,0.2,1268,644,1270,33105,37948,37943,0,0,0,0,4203,4205,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.937472045800161,-7.312096253818797,0.011446,0.1,0.015229,0.2,1292,805,1586,33537,38349,38344,0,0,0,0,4222,4222,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9408563782337199,-7.3237971024601425,0.011413,0.1,0.015099,0.2,1340,649,1449,33630,38485,38479,0,0,0,0,4344,4342,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9383712178232726,-7.333854561528147,0.011379,0.1,0.01497,0.2,1343,704,1442,33215,37989,37983,0,0,0,0,4291,4301,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.9386676278008049,-7.340236935495021,0.011346,0.1,0.014842,0.2,1428,614,1284,33294,37997,37994,0,0,0,0,4249,4259,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9303195913033148,-7.370740082623101,0.011313,0.1,0.014715,0.2,1524,822,1481,33668,38367,38356,0,0,0,0,4166,4166,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.9450245238166882,-7.362477838519509,0.01128,0.1,0.014589,0.2,1155,672,1233,33233,38338,38329,0,0,0,0,4224,4234,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9361000329844973,-7.383047557678635,0.011247,0.1,0.014464,0.2,1361,770,1386,33349,38282,38278,0,0,0,0,4210,4206,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9387510846473774,-7.389065116127491,0.011215,0.1,0.014341,0.2,1300,747,1367,33421,38127,38121,0,0,0,0,4259,4261,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9408777105319182,-7.404081342314433,0.011182,0.1,0.014218,0.2,1225,719,1209,32881,37909,37905,0,0,0,0,4114,4128,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.9415421759468839,-7.409479434864439,0.01115,0.1,0.014097,0.2,1276,661,1329,33135,37960,37951,0,0,0,0,4239,4245,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9396810169085023,-7.403561279107038,0.011118,0.1,0.013976,0.2,1280,732,1511,33356,38235,38229,0,0,0,0,4203,4187,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9398121925771352,-7.406065800543589,0.011086,0.1,0.013857,0.2,1310,709,1386,33545,38504,38500,0,0,0,0,4164,4164,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.9397925925925926,-7.423420302229538,0.011055,0.1,0.013738,0.2,1256,776,1438,33750,38747,38736,0,0,0,0,4273,4273,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.9378241430700447,-7.4362105461948635,0.011023,0.1,0.013621,0.2,1313,773,1380,33550,38268,38260,0,0,0,0,4296,4285,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9442705072010019,-7.4382219782920895,0.010992,0.1,0.013504,0.2,1200,669,1386,33537,38352,38346,0,0,0,0,4074,4074,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9449026623809813,-7.442757551498179,0.010961,0.1,0.013389,0.2,1053,764,1415,32978,38288,38277,0,0,0,0,4128,4118,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9414965172939523,-7.448034181203446,0.01093,0.1,0.013275,0.2,1204,753,1387,33451,38372,38368,0,0,0,0,4122,4129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9418601194899385,-7.452788158770297,0.010899,0.1,0.013161,0.2,1232,724,1560,33643,38631,38618,0,0,0,0,4201,4190,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.9422525432426722,-7.4468799562440875,0.010869,0.1,0.013049,0.2,1352,561,1468,33127,37802,37794,0,0,0,0,4189,4171,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9435474153512471,-7.454290904227582,0.010839,0.1,0.012937,0.2,1118,756,1412,33196,38125,38122,0,0,0,0,4112,4102,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9340662614706233,-7.48197146437693,0.010808,0.1,0.012827,0.2,1336,877,1625,33564,38535,38533,0,0,0,0,4237,4225,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9442877715108604,-7.480142585583114,0.010778,0.1,0.012717,0.2,1268,589,1344,33332,38304,38299,0,0,0,0,4154,4141,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.941552977943386,-7.48780989427136,0.010748,0.1,0.012608,0.2,1231,714,1493,33278,38156,38152,0,0,0,0,4265,4247,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.9412638963200761,-7.4862895454077085,0.010719,0.1,0.0125,0.2,1245,731,1321,33642,38258,38253,0,0,0,0,4227,4227,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9414747643479299,-7.490689760182513,0.010689,0.1,0.012394,0.2,1328,634,1378,33524,38389,38380,0,0,0,0,4177,4171,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9452121212121212,-7.487106895341199,0.01066,0.1,0.012288,0.2,1004,804,1493,33000,38062,38055,0,0,0,0,4086,4086,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.9372190634953711,-7.499970950601904,0.010631,0.1,0.012183,0.2,1489,620,1350,33593,38318,38313,0,0,0,0,4102,4097,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.9336301697346402,-7.521832025766819,0.010601,0.1,0.012079,0.2,1419,802,1444,33464,38171,38165,0,0,0,0,4281,4281,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9465364387678438,-7.508069932392406,0.010573,0.1,0.011975,0.2,1203,576,1262,33275,38093,38089,0,0,0,0,4128,4119,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9447684906794949,-7.501173779027812,0.010544,0.1,0.011873,0.2,1070,767,1252,33260,38246,38242,0,0,0,0,4276,4259,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9367483296213809,-7.516930976894655,0.010515,0.1,0.011771,0.2,1362,768,1351,33675,38387,38380,0,0,0,0,4229,4217,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.9441219812937957,-7.506355737156694,0.010487,0.1,0.011671,0.2,1226,632,1254,33251,38105,38097,0,0,0,0,4209,4214,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9362127453355948,-7.504600703174357,0.010458,0.1,0.011571,0.2,1346,760,1598,33016,37688,37680,0,0,0,0,4198,4216,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9409108696306553,-7.51065700845634,0.01043,0.1,0.011472,0.2,1273,690,1460,33221,37997,37991,0,0,0,0,4218,4226,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.9423563372317948,-7.518981589094597,0.010402,0.1,0.011374,0.2,1366,571,1537,33603,38405,38397,0,0,0,0,4171,4167,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.937545300797294,-7.5195962001639804,0.010375,0.1,0.011277,0.2,1382,686,1309,33112,37702,37696,0,0,0,0,4249,4249,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.9396738646152019,-7.529884191837964,0.010347,0.1,0.011181,0.2,1352,679,1400,33667,38301,38298,0,0,0,0,4140,4130,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9448732753905063,-7.521765498384149,0.010319,0.1,0.011085,0.2,1205,609,1354,32906,38013,38010,0,0,0,0,4204,4210,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9370850081881792,-7.5381277595479395,0.010292,0.1,0.01099,0.2,1302,811,1342,33585,38614,38612,0,0,0,0,4258,4243,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9379623353275766,-7.534077961365742,0.010265,0.1,0.010896,0.2,1344,761,1455,33931,38561,38554,0,0,0,0,4257,4239,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.946379231820252,-7.528888647135122,0.010238,0.1,0.010803,0.2,1129,637,1456,32935,37742,37733,0,0,0,0,4267,4266,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9414129293535323,-7.540724340521711,0.010211,0.1,0.010711,0.2,1219,734,1351,33335,38138,38131,0,0,0,0,4169,4176,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9387515785675626,-7.548027067516229,0.010184,0.1,0.010619,0.2,1345,692,1441,33258,37991,37979,0,0,0,0,4191,4192,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.9402590458083299,-7.556667272587614,0.010157,0.1,0.010529,0.2,1245,766,1386,33662,38664,38658,0,0,0,0,4183,4183,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.9455521242466944,-7.555047878550102,0.010131,0.1,0.010439,0.2,1229,587,1374,33353,38262,38254,0,0,0,0,4174,4160,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.9445227456742735,-7.552752836491557,0.010104,0.1,0.010349,0.2,1117,733,1380,33347,38293,38290,0,0,0,0,4131,4118,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.9378167994207096,-7.545599096618485,0.010078,0.1,0.010261,0.2,1418,643,1764,33144,37916,37906,0,0,0,0,4246,4235,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.943289453775155,-7.540052517994137,0.010052,0.1,0.010173,0.2,1218,656,1395,33045,37986,37978,0,0,0,0,4258,4256,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.9427653317973748,-7.5378583532122185,0.010026,0.1,0.010086,0.2,1201,687,1333,32987,38188,38184,0,0,0,0,4186,4182,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9434051342578932,-7.5430701409939545,0.01,0.1,0.01,0.2,1217,701,1376,33890,38851,38842,0,0,0,0,4213,4228,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
