episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk
289,0.9401163488065252,-7.765932345559717,-6.734001079847857,-4.2567336735706185,-5.051024958364863
290,0.9450093819986684,-7.76750163759057,-6.735737864143163,-4.259243810313935,-5.055207419663773
291,0.9427410746056221,-7.769045028859169,-6.736454894058484,-4.250977865726376,-5.054497257404864
292,0.9492038074904368,-7.760793968980288,-6.732030202444324,-4.240380101860819,-5.051716972416937
293,0.9409122218561888,-7.771178912169595,-6.740480890087248,-4.247402444701756,-5.064741885085465
294,0.9381566737510103,-7.780451000434919,-6.751486681985838,-4.265836462534939,-5.080022019577065
295,0.9434418882581416,-7.790304889857066,-6.762634309695414,-4.259183105736076,-5.084889287660306
296,0.9374644002758041,-7.801851839483969,-6.774243390550268,-4.271995989684437,-5.090813788423831
297,0.9355546983948017,-7.817063562844228,-6.788015214041207,-4.288678950235463,-5.103378392930075
298,0.94682094787014,-7.82192835993091,-6.786426185908827,-4.293476966501012,-5.107452548229081
299,0.9387467378588356,-7.830148043873395,-6.799342661134402,-4.2827708620749085,-5.1060085379001565
300,0.9443237613450379,-7.831418435877829,-6.7976294011462075,-4.289778560672844,-5.109588063644945
301,0.9440769872482422,-7.840621720498452,-6.803252089536982,-4.301324856560965,-5.113549432094963
302,0.9391562116357757,-7.849501555780631,-6.813125417166016,-4.311337786376905,-5.125292660172242
303,0.9341131534972547,-7.868494752024689,-6.832661382009925,-4.317905011213033,-5.134046396594715
304,0.9411186561829878,-7.877896104831022,-6.843276965117297,-4.320862291173188,-5.1366942672874165
305,0.9415035921483753,-7.880559392307646,-6.847904734633831,-4.331329081843373,-5.1467101958673895
306,0.9408287574639181,-7.883522627723273,-6.853233019539664,-4.3320774195120055,-5.152699011402255
307,0.938291565615737,-7.888150756090541,-6.86117547954476,-4.3285765347697485,-5.156911516040945
308,0.9494846900672144,-7.882486222935873,-6.863354360321966,-4.331410126170373,-5.160275497107446
309,0.9417507910200392,-7.892622435485843,-6.872717306149286,-4.334511232777202,-5.167019211451974
310,0.9421605267841253,-7.888112932464309,-6.87413078811739,-4.322275084442388,-5.16151799584295
311,0.9491024287222809,-7.882582986408004,-6.872931901044448,-4.31753645233008,-5.158699536081077
312,0.9461076062373527,-7.887347878943232,-6.8777918737431,-4.315338169338264,-5.16612635835363
313,0.9467265335841272,-7.890083901882123,-6.882133090635538,-4.3151922957244775,-5.17042832721119
314,0.943764472378432,-7.89657422756141,-6.886611034334757,-4.324489124556203,-5.177614906230447
315,0.9391753816564491,-7.9039686473077895,-6.8891425050651875,-4.329769675809327,-5.184501192586112
316,0.9410006340771159,-7.911915286261694,-6.893572450952335,-4.335071178098332,-5.191986633013212
317,0.936705484931994,-7.919230852908482,-6.903648517485304,-4.329157555582913,-5.2007254830225165
318,0.9376316512501145,-7.925564545140481,-6.907889105658616,-4.3312874335627125,-5.2009118470598175
319,0.9433888755694078,-7.930463008340514,-6.9116729700993655,-4.340344742116282,-5.210121065455883
320,0.9420502092050209,-7.937612310495145,-6.914428857784506,-4.347904855831739,-5.2209627098224125
321,0.9514665224185599,-7.934541070433229,-6.9138065556401145,-4.349211573481655,-5.222382585805289
322,0.944434481109517,-7.938734341398593,-6.923477745977627,-4.340335632556214,-5.219910891989766
323,0.9438796992481203,-7.946608072663707,-6.928503764621733,-4.344307111639507,-5.224102253932449
324,0.9394435839389967,-7.955263713940309,-6.943500843945749,-4.342351513698089,-5.227392899924657
325,0.9462947292069632,-7.953411576405738,-6.942500331211614,-4.336308727845263,-5.227399533904782
326,0.9430130162777597,-7.958643105888905,-6.9458414800180535,-4.343076835783368,-5.227594373679744
327,0.9423606125867432,-7.9637027575062875,-6.955810674804936,-4.339540944589682,-5.231162335019213
328,0.9389596130448975,-7.9657132216596755,-6.963957156311723,-4.339825083723331,-5.23496321732075
329,0.9414883946427489,-7.968916676621195,-6.971192593866884,-4.340242586977161,-5.235423214317454
330,0.9395975149371303,-7.979708949532429,-6.9841631345753905,-4.336102596216827,-5.2383283150572995
331,0.9391372032452175,-7.984245218647016,-6.987781231476587,-4.335921917883301,-5.242276090988388
332,0.9443011397720456,-7.988030584814573,-6.993598527335799,-4.341255193156315,-5.2448704305277065
333,0.9404623067492001,-7.992340725654024,-7.002543919535288,-4.343876842472028,-5.250605003435694
334,0.9406868156457917,-8.001282070908326,-7.008416457746729,-4.347587349385793,-5.259892117718887
335,0.9358224259605525,-8.009596514940789,-7.0182869365136415,-4.349156068684063,-5.268680039129646
336,0.9432668515040395,-8.014554552852536,-7.02740651442074,-4.350669935142375,-5.271283730300358
337,0.939096563802162,-8.028233706429377,-7.034909891098667,-4.361056420308051,-5.278111847037416
338,0.9371611705154701,-8.040292080989627,-7.043785972052291,-4.361506707179156,-5.279788945061617
339,0.9381552910599841,-8.052283981182997,-7.056705999877506,-4.358469348135795,-5.284115394681656
340,0.9373788579096466,-8.064969581940742,-7.070242387583556,-4.367927854670479,-5.294007446251551
341,0.9428382719385151,-8.059681937081644,-7.074428877627361,-4.3616162319219915,-5.290083940374486
342,0.9406394060947135,-8.061004898573499,-7.076551842044703,-4.360353316089219,-5.291694382999306
343,0.9355127363837022,-8.069060072206218,-7.085694589576703,-4.369622954311367,-5.302826444722445
344,0.9425018504811251,-8.073819175788849,-7.095263444741688,-4.374682211728802,-5.310764495060494
345,0.9444002943340691,-8.080058908822297,-7.1055125330469044,-4.37700698952861,-5.313550159736441
346,0.943957232099952,-8.077460102292749,-7.107893620627316,-4.378094787479621,-5.313828639623476
347,0.9444227593454436,-8.082375838027552,-7.114793158647359,-4.385150920939526,-5.322447888938617
348,0.951540778146199,-8.082722099877984,-7.111363978426932,-4.382215186205262,-5.3235175251859195
349,0.9470077797725913,-8.08076464883463,-7.110750434066461,-4.382871973438614,-5.327688233298672
350,0.9404840352243455,-8.089623790024177,-7.116265276647936,-4.386855883145091,-5.329020856765343
351,0.9460984393757503,-8.088350119652347,-7.113631495169898,-4.388580284248186,-5.328133385653106
352,0.9368490759135513,-8.098597322036891,-7.124804552475011,-4.404577568082931,-5.339058944172935
353,0.9429732214347143,-8.103737062229207,-7.128244928209329,-4.407115599406522,-5.345116939203808
354,0.9370498799679915,-8.114775481335618,-7.137239568871299,-4.408571654518217,-5.344694467889126
355,0.9469900073117231,-8.114312422097328,-7.1402575730083955,-4.3985688940793874,-5.341280136596883
356,0.9450493262752647,-8.116441879331715,-7.143812323688486,-4.398394060019152,-5.3442545973893445
357,0.9414159078574443,-8.124059164324056,-7.147356595004822,-4.4020650589174535,-5.346442517061124
358,0.9315811430955361,-8.137391676867905,-7.15122035997224,-4.413622667457293,-5.359413909629256
359,0.9438593332733219,-8.13324082421867,-7.152055795817405,-4.413124866186017,-5.363983392961927
360,0.933692547772576,-8.141453368470398,-7.16210908802778,-4.423479701479905,-5.371924998551797
361,0.941012071118511,-8.145998626702703,-7.1690269818167565,-4.424012544542695,-5.378242728804088
362,0.9420844764689922,-8.149736513287923,-7.174334832627954,-4.4252269748663045,-5.382283885902287
363,0.9441786769858923,-8.149437808805946,-7.172506367646035,-4.430428983122358,-5.386634807755917
364,0.9419867313241901,-8.148645383304016,-7.171553126989187,-4.429030151243577,-5.386687779677879
365,0.9441302331148816,-8.15268476036093,-7.178580397575874,-4.433105591494097,-5.387850159729429
366,0.9399763901080607,-8.160577311674679,-7.191539115832684,-4.42968684289627,-5.389114030384337
367,0.9405260011954573,-8.165894790741287,-7.196980501282826,-4.439570795728445,-5.3982334731668375
368,0.9360964626414647,-8.178588599550826,-7.203253164418347,-4.440381795821428,-5.406153058947426
369,0.9422507846360784,-8.183895269387381,-7.209466530981629,-4.438239022835237,-5.406297988193579
370,0.9385999694982462,-8.192201423243835,-7.214540241550048,-4.442592467523386,-5.411680440999671
371,0.941697237971076,-8.197986880039595,-7.222180937492624,-4.446568831017044,-5.414636965282146
372,0.9450086109626462,-8.202588541936551,-7.229359904693115,-4.4452687406406275,-5.420778204473121
373,0.9377697841726619,-8.210413883489101,-7.236545008082407,-4.4507670462718885,-5.426582760885695
374,0.9431374902478545,-8.211695431637636,-7.24326258521496,-4.453150643116344,-5.422214751927851
375,0.9354109527110521,-8.222730489572013,-7.256344966693296,-4.457353170197558,-5.426716010130357
376,0.9407288029366998,-8.227604986932747,-7.259056513694609,-4.4572260454486825,-5.432629502967491
377,0.939056531138026,-8.235291145722323,-7.267605755938532,-4.46540257819459,-5.439057229661836
378,0.9466510903426791,-8.236933053253868,-7.268818977498642,-4.463634627072618,-5.439699089052454
379,0.9426551453260016,-8.24353031376914,-7.273978721018813,-4.461115624479395,-5.442116429638022
380,0.9442856273949273,-8.248028510584566,-7.279899445735107,-4.465189447560442,-5.448678448373881
381,0.93697554543275,-8.253454538361588,-7.290235389180528,-4.464312642585052,-5.45202434788536
382,0.9388451522136079,-8.263199190106997,-7.298687463635907,-4.47180130448258,-5.458771652676686
383,0.935564331739763,-8.275530332494009,-7.310424688154411,-4.471721116542633,-5.464298760553854
384,0.9380098368522073,-8.281008373196528,-7.314129914897516,-4.479005218675113,-5.471160183355707
385,0.9403211607928846,-8.284693692433697,-7.315429152030383,-4.487388317101258,-5.477423294897241
386,0.9415402079101446,-8.290009235920383,-7.321096469322177,-4.492966164403606,-5.484139378117323
387,0.9458187522625799,-8.289982781956535,-7.321357946415003,-4.489398325195321,-5.47981512417722
388,0.942279466826419,-8.291230826229,-7.322313100894834,-4.4977177285382535,-5.49009299070051
389,0.9489578398863098,-8.294091006075252,-7.323711683209188,-4.500304079396867,-5.491767711161136
390,0.9490660135155075,-8.292367597722093,-7.3230420446839535,-4.502284272838624,-5.494040585949054
391,0.9458531194934743,-8.295191624355438,-7.325822613160973,-4.502738935379746,-5.495913495036483
392,0.9456244437852269,-8.297754106208735,-7.324516200662371,-4.506373831079941,-5.500615471781985
393,0.9453802808503026,-8.305535631419229,-7.327698089847386,-4.510899990288158,-5.507325607249672
394,0.9426645684254283,-8.314264438950904,-7.335067527282438,-4.513039840064042,-5.508820978014249
395,0.937837517061302,-8.320648552646709,-7.340626371815453,-4.514736585433755,-5.512690475128162
396,0.935075661484912,-8.332962757184202,-7.351066243972597,-4.521410545036892,-5.51961251243581
397,0.9382756661383415,-8.34046632635348,-7.35719244891805,-4.530731621162628,-5.527176207987831
398,0.9401024404941247,-8.348006147309341,-7.364410282661067,-4.53700123285393,-5.534130670888353
399,0.9430078206933749,-8.355275812608598,-7.371516910246273,-4.537087717005065,-5.536263771674019
400,0.9423895449913074,-8.360252824420252,-7.375415733727701,-4.536267385410561,-5.538178886474935
401,0.9375411898628003,-8.366101415390993,-7.380300302377652,-4.541641120220546,-5.546180575663085
402,0.9404376614507557,-8.37871180532795,-7.391503141410612,-4.5438072611864095,-5.551639726524177
403,0.9402944630114715,-8.385694619789728,-7.396544565004243,-4.547166777162257,-5.561131560518159
404,0.9448135675495283,-8.383572088464032,-7.400257961981631,-4.545019502971411,-5.562723100088639
405,0.9402625887226977,-8.388368906697892,-7.40530808166185,-4.553145846454757,-5.571729633731354
406,0.9425684737579352,-8.391865235725998,-7.410661064997167,-4.55305470754386,-5.576891805771418
407,0.9444906198052719,-8.396668319870876,-7.416973504622456,-4.553347360030983,-5.5795122069807155
408,0.9400722237144478,-8.400285206255708,-7.420011257278145,-4.564672124299753,-5.58754289712835
409,0.9429197036503795,-8.4013590394714,-7.42469764392191,-4.561648814449561,-5.58800757408536
410,0.9466154497610549,-8.402829197277116,-7.428320461244917,-4.563676439985921,-5.591159208841848
411,0.9407865534282248,-8.409117709986234,-7.435001438841512,-4.5633642583949925,-5.594522644977523
412,0.943072763466738,-8.412005047672405,-7.436009092594675,-4.566045716692424,-5.598731077340799
413,0.9492038505781921,-8.409082475564515,-7.435910031837988,-4.5604143703223485,-5.591016283023475
414,0.9341558903784554,-8.421582338506221,-7.4498267429562235,-4.568698420129405,-5.598670900572494
415,0.9354142951291115,-8.431090867117375,-7.45818593072597,-4.572787243613076,-5.60738309500046
416,0.9421763590962424,-8.433084368768554,-7.460126240184544,-4.5702373971728285,-5.609058205691967
417,0.9389678384442782,-8.438006039317328,-7.468205932745626,-4.572171112560376,-5.610397526489741
418,0.9429360884190293,-8.4408771654258,-7.472751062503104,-4.581930316306481,-5.621229251764161
419,0.9445075304805164,-8.445859452182193,-7.473899346601229,-4.582735248412954,-5.627314598552502
420,0.939276331502269,-8.445572608683193,-7.477623082884441,-4.590015879515843,-5.636835332880398
421,0.9475922376617154,-8.448509147809922,-7.481575636012653,-4.592641752210268,-5.640930830428672
422,0.9415456232874695,-8.451663382499762,-7.487560401197467,-4.591084291446234,-5.641635659981191
423,0.9381204111600587,-8.458147905026355,-7.496019636331296,-4.5966949813170865,-5.649228252748614
424,0.9428477039973571,-8.46495123417283,-7.503990800830953,-4.594539182880979,-5.6519818829473865
425,0.9434212509419744,-8.469995874408076,-7.507603063910128,-4.60078304504494,-5.659697093291119
426,0.9395312779533663,-8.475368160067612,-7.51130037510039,-4.6037952289046835,-5.662567804482111
427,0.9391984710028072,-8.480643703877123,-7.516350139500609,-4.6114514539779385,-5.666920327237037
428,0.941834923118587,-8.483723254035242,-7.5217464122876345,-4.61481853522989,-5.668156660961588
429,0.9430026679602231,-8.486010550747963,-7.522443047291556,-4.625991523252962,-5.676833095330949
430,0.9455331152657324,-8.492605488095048,-7.529974491993146,-4.619418666427542,-5.681198595433766
431,0.9395418475819733,-8.49599324167822,-7.536992319157788,-4.6164276602652325,-5.682450319681044
432,0.9350898203592815,-8.50979689407041,-7.547979097832325,-4.628900129013495,-5.688297379911625
433,0.9412460567823344,-8.513463275098623,-7.550157335148183,-4.626735144608872,-5.685104825513037
434,0.9389351879609089,-8.522388851505529,-7.563247677610008,-4.625746963012679,-5.690031450240501
435,0.9545288197621226,-8.520984940558119,-7.559553118391867,-4.624927038398095,-5.692172383616864
436,0.94162518775955,-8.523274997743714,-7.559355466301912,-4.630960609126396,-5.698573179946246
437,0.9378745623924524,-8.524256725570567,-7.563674915789519,-4.633080952773473,-5.699568117050484
438,0.9383240156656403,-8.529254934644774,-7.569540109454679,-4.64407312396659,-5.714302880320577
439,0.9389113024628168,-8.533960356709594,-7.571440344395778,-4.646099269148892,-5.7180280722714665
440,0.9423140347195155,-8.535077253005774,-7.575190389009714,-4.647441875920328,-5.7212849723043515
441,0.9399309071415808,-8.54477657949123,-7.5841374238147905,-4.639308671236354,-5.719421135552205
442,0.9461634770166338,-8.54340326403201,-7.586552100199026,-4.6438604680455935,-5.720144174686609
443,0.9454089851440844,-8.542384285115553,-7.590981818474784,-4.639839834978072,-5.71797093307221
444,0.936531764140747,-8.549608885526062,-7.597343864570757,-4.644301950218625,-5.722583874227518
445,0.943508394574894,-8.551775139859373,-7.600515997173451,-4.642743422672226,-5.723637215843388
446,0.9338721748241281,-8.561699029050237,-7.609617612716251,-4.648058844138954,-5.731035057957408
447,0.9417525308660518,-8.563690873861141,-7.610774085330928,-4.651244879384842,-5.737256202856635
448,0.9359995263609722,-8.572852772500438,-7.616553612455189,-4.6609002337124625,-5.747050567240548
449,0.9402789367028251,-8.581459998265496,-7.621730296798367,-4.669307186334742,-5.751921934438012
450,0.9434454154940008,-8.584084954053228,-7.630981008684244,-4.67230435324913,-5.758277533906361
451,0.9458843292536597,-8.58978859353931,-7.635722024633167,-4.673236531696308,-5.758990826830653
452,0.941517150789623,-8.59138248306903,-7.634842143302947,-4.67976190977387,-5.763127890391656
453,0.93681652490887,-8.597145691319175,-7.641813018385026,-4.682409378654151,-5.7657964389410505
454,0.9436805764034825,-8.600200781084155,-7.648443430634018,-4.67291291438503,-5.764723163990623
455,0.9358757403602079,-8.60515906731453,-7.656241195072233,-4.677847321372395,-5.773358569575885
456,0.938962605548854,-8.608663662503892,-7.660122820480913,-4.676945079616113,-5.770006461099332
457,0.9429807663811753,-8.613857506691945,-7.66323550482678,-4.682888231925187,-5.773214353540543
458,0.9452840960307684,-8.616761392555576,-7.663386189477704,-4.681444992457768,-5.774126137360107
459,0.9415683803007112,-8.618291002339891,-7.665041986007888,-4.680341381774668,-5.772967295139913
460,0.9447438149394147,-8.619414011015165,-7.667810310883707,-4.673182263898384,-5.777163851269117
461,0.9469534483279461,-8.621367959829135,-7.668278708941873,-4.678041691380487,-5.78264786511973
462,0.94998501648187,-8.619217698222819,-7.663883810289912,-4.680834194913318,-5.785294380844269
463,0.9468299581741041,-8.623023837311123,-7.667596081805827,-4.685180093829119,-5.7895557838249765
464,0.9438836818072579,-8.61962135914917,-7.669385625677821,-4.6839214721549185,-5.793216982695525
465,0.9397550678204629,-8.622579277586418,-7.673631840957372,-4.687065252286323,-5.796834875631019
466,0.9425769059295587,-8.625339562305502,-7.6781701831990965,-4.688776929728799,-5.79874517161757
467,0.9437889314805942,-8.622077802275369,-7.679106299137906,-4.681867116547915,-5.7930647252463485
468,0.9329111239053363,-8.631630994097668,-7.685091791048466,-4.691101452906132,-5.802414792958088
469,0.9459818329963485,-8.630864709676123,-7.68505972984218,-4.689402385154728,-5.804071502706307
470,0.9426683015820797,-8.63501928675714,-7.692706840615115,-4.687093962823686,-5.803731735360598
471,0.9380084895649098,-8.645244332175901,-7.699749178863952,-4.696639185786288,-5.812138314628208
472,0.942670362113635,-8.642553751345963,-7.701133631523337,-4.695750809161856,-5.812180369479229
473,0.9386579572446556,-8.64465877813566,-7.703853315882302,-4.704664697927137,-5.816616158357414
474,0.9406930186350363,-8.652329104323169,-7.710005840218951,-4.707830413424538,-5.823359512682871
475,0.9402131608885695,-8.653939881902472,-7.7095707450529485,-4.714246124046748,-5.828868369438712
476,0.9499893594381783,-8.65073015915791,-7.7098297636074165,-4.709245061799561,-5.825739918938476
477,0.9367911689097232,-8.651582949809812,-7.712143467012126,-4.716804254406962,-5.8325170507987885
478,0.941046995835812,-8.654374690957429,-7.714383859219193,-4.7206258951305555,-5.83685182946088
479,0.9432747834456208,-8.658765667679587,-7.719497115238723,-4.729790413631694,-5.840008784819527
480,0.9471956141936261,-8.660310234196276,-7.721187696867409,-4.725232616009207,-5.841308651360101
481,0.9408203420614499,-8.663568132181082,-7.723342731221643,-4.730737758964182,-5.847247447953927
482,0.9339611466477138,-8.671592550292248,-7.73300355741734,-4.738424479568991,-5.85340406053398
483,0.9366064043483399,-8.678013127911514,-7.739397240554486,-4.7497457090756825,-5.859881745928731
484,0.9437537537537537,-8.681215994917485,-7.742739586621718,-4.754507748853265,-5.863010367039165
485,0.9492022629987728,-8.678724646716521,-7.743433425946494,-4.751411104906081,-5.86431684588996
486,0.9398842214635594,-8.679898655519311,-7.747598465561625,-4.747405830642001,-5.866342466348412
487,0.9403159217375696,-8.687776897841744,-7.752539473973055,-4.750145713390336,-5.870168312573063
488,0.9449094278711065,-8.690818541230758,-7.7599343586494305,-4.749223108660403,-5.871021942740256
489,0.9441020191285866,-8.686751674437984,-7.759241975606943,-4.747634010025614,-5.872642813699247
490,0.9463041072123007,-8.691453717371886,-7.762741752714937,-4.750624250716997,-5.874038809224206
491,0.9370015948963317,-8.694555893975028,-7.7679809047320205,-4.750556390398491,-5.8779528861915775
492,0.940152145489124,-8.69967190560765,-7.774479407000296,-4.753951932980242,-5.885379313894955
493,0.9365490546374869,-8.705947960460904,-7.779063535571847,-4.767365940494037,-5.895650558445751
494,0.940388142713449,-8.70913263464647,-7.784002064035677,-4.7644194644899285,-5.893251684847766
495,0.9433871645554421,-8.709039096019309,-7.785689771789425,-4.763082471562139,-5.895804305714294
496,0.940216904185713,-8.711279668280255,-7.790503137338273,-4.7617517699469945,-5.897752070226438
497,0.9404630650496141,-8.72026464811774,-7.794078398309415,-4.762568228021834,-5.898137755916004
498,0.9485129612504848,-8.716987364102568,-7.793037733097115,-4.760389107958825,-5.895365285573889
499,0.9443200477683237,-8.720375333856465,-7.795275696352313,-4.758215754478102,-5.8957601642234225
