episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
111,0.9453467153284671,-245.6281143831859,-72.44991054618379,-0.026400119620135647,-6.690995683281905,-0.008792769938901573,-41.28294581675509,-15.446175006948614,-2.6849848048218345,0.0,-0.00025360506016336003,-198.20136026763123,-0.00356259586309943,-39.5489545189421
112,0.9465161775771257,-247.30517192204857,-72.50384256463187,-0.19126893141851084,-6.398758779018155,-0.11304009526055762,-43.848365016813325,-18.515717787019717,-2.897445109142148,0.0,0.0,-199.86389103602264,-0.0002747498142247726,-39.665897517663765
113,0.9404101911599867,-245.52649402016317,-71.30860020278263,-0.2329262031892034,-5.0509697039113535,-0.19781137202964943,-39.22686420048277,-14.109351070691684,-2.2886854197754056,-0.08760932351735257,-0.06238736877876734,-200.2178393414381,-0.03246554926042677,-39.780189179042154
114,0.9448085131966573,-245.47441039832663,-70.93341310938294,-0.05089109250299033,-4.435823188703093,-0.039278287967985805,-38.33527551796527,-12.771981357036376,-1.8789178529333148,0.0,0.0,-200.97331735750214,-0.021279616902241165,-39.88657304249673
115,0.941086296552346,-247.89790475023065,-71.39727086673932,-0.0054158624943333395,-4.504693387133905,-0.0037540552345974565,-42.13198980056541,-15.986406809747596,-2.3765539137410783,0.0,-0.0006385808564486763,-202.9255084145877,0.0,-40.020846625118516
116,0.9427242724272428,-248.39041157169171,-71.12508170911522,-0.01295957481318246,-3.9656229708459914,-0.009973890281443501,-42.19290916915595,-14.869457105025152,-1.958382389849912,0.0,-0.0026021786306439257,-203.9715657050933,-0.007561069787810804,-40.092528694963164
117,0.9407182906500985,-250.59794665957386,-71.53638925410552,-0.290270011340452,-4.002790635608352,-0.16905367743279787,-45.80341546965865,-19.033256710384887,-3.0282992312974844,0.0,0.0,-205.98099846947798,-0.012758565198511946,-40.24342501317472
118,0.9416785206258891,-248.2038756955401,-70.22818402404505,-0.0038663792744777228,-2.570531006875199,-0.003220926824015856,-39.62592463077066,-13.097101255809342,-1.9437654894106202,-0.0003532636627946192,-0.0014209893008781758,-205.79824531078086,-0.0004489826253104315,-40.32848920466074
119,0.9408089345004528,-249.0646507586484,-70.2019410350833,-0.09505213996513426,-2.262266365226827,-0.08127595876843363,-40.59675443925241,-14.52058642844372,-1.7402101379192896,0.0,-0.016127013710120576,-207.0548436213295,-0.00758995497087316,-40.45460916481233
120,0.9470834579718815,-250.7630163567236,-70.59844345895289,-0.444140545185876,-2.3302281137771845,-0.3445658841842137,-43.003137054196635,-17.294841169608024,-2.393815170054299,-0.004429027278244599,-0.027107158564592296,-208.35606673214377,-0.0523113275046541,-40.61361791460818
121,0.9461391076913719,-251.21586910363672,-70.37071625989417,-0.1549287101677966,-1.8358306905232316,-0.11538548228044214,-43.320673299282674,-17.00478732478318,-2.417056558969389,-0.03227583297857556,-0.02345299770361299,-209.3035993336506,-0.0007711251831479725,-40.72855494544191
122,0.9430028498575072,-249.69173935879837,-69.3422384986349,-0.0048068308147805406,-0.6687645039878424,-0.0035382214176525816,-39.084614269242294,-14.07579742293994,-1.5910382951192743,0.0,0.0,-209.45139362792258,0.0,-40.82474786429537
123,0.9426195051645448,-250.7664793242866,-69.46073894833827,-0.04703540321866244,-0.5290854922722925,-0.03625858526736745,-41.44266623962259,-15.743205610887909,-1.9524493327728256,0.0,0.0,-210.8297960035966,0.0,-40.95927399956604
124,0.9444727916679173,-253.08613472359735,-69.84087385664786,-0.6138726675073141,-0.8046946482975608,-0.4639818991811572,-44.98829691975443,-19.127394002217773,-3.6121849098191885,0.0,0.0,-212.71072730873755,-0.00839202115180585,-41.078095212533086
125,0.9454397394136808,-252.40275298339046,-69.18485137381155,-0.20165851655512057,-0.25250037512430573,-0.16159066740966602,-43.00732887946474,-16.41078685266578,-2.437364018515294,-0.027579603435066137,-0.004340313038402255,-213.30897524290046,-0.015679414870304508,-41.16021646743656
126,0.9469013326958704,-253.35030860550498,-69.12154384453746,-0.06598904521360094,-0.08093359334649171,-0.053340466890128835,-43.81886364677633,-17.069108932961147,-2.865338010384325,-0.009210700003562711,-0.015074449603983147,-214.4067696564482,-0.003094542863669459,-41.261465262013466
127,0.9412519393722402,-254.84694734898767,-69.36114750973141,-0.288636458427436,-0.5232908579591388,-0.15364188251867517,-46.07750585514156,-18.717694212055015,-3.3688961897428973,0.0,0.0,-215.82800154088764,0.0,-41.34501560099664
128,0.9486954946249547,-255.31727353222658,-69.05025269200405,-0.02771559731480953,-0.08210464572332701,-0.004885989749281871,-46.19070715345357,-18.447549734448216,-3.4299931623910687,0.0,0.0,-216.93790327222212,0.0,-41.388662097938
129,0.940163711601776,-254.91349352020146,-68.54533472015557,-0.04598049654673447,-0.216618317457494,0.0,-44.84308095520111,-15.779166718873416,-3.0402218417582842,0.0,0.0,-217.56103462001178,-0.0007535143076654894,-41.43275648815397
130,0.9432575372755252,-255.78170352899346,-68.46468083157986,-0.19613020768216638,-0.29058860621869687,-0.1409421804816003,-46.70004119581993,-16.1309616720227,-3.349757243350118,0.0,0.0,-218.81900194456685,-0.0032342515326364177,-41.47566338023592
131,0.9477933101831241,-255.64610226102613,-68.07206339208432,0.0,0.0,0.0,-45.43657758987936,-14.853116643602226,-3.112626324799324,0.0,0.0,-219.44844651216013,-0.0008155533512289346,-41.49925487362525
132,0.9433425188504981,-257.11804177925586,-68.29538403663445,-0.1315547070185297,-0.2886228178738606,-0.0954598317020644,-48.0218242460071,-16.708502765662594,-3.9457382419720384,0.0,0.0,-220.95405588409096,0.0,-41.59737740791703
133,0.9414568565142997,-256.80143424578705,-67.8456588637119,-0.05380029762790312,-0.1621187781517794,-0.027168713590314218,-46.222507447885704,-14.576137185075366,-2.807586714064289,0.0,0.0,-221.55984999472892,-0.010482742001199457,-41.678007094253964
134,0.9457071089186817,-255.779238769536,-67.05337596918318,0.0,0.0,0.0,-43.3477886731897,-11.39610076703718,-1.6177848832932087,0.0,0.0,-221.9060652876461,0.0,-41.73302095138191
135,0.9411729068217618,-256.20918247283555,-66.74921510577309,-0.10252732363438254,-0.11785873954472106,-0.0442560466369387,-42.797835454315674,-12.446324160447158,-3.040649726458114,0.0,0.0,-222.66397538897272,-0.006889301105487838,-41.80371870543781
136,0.9434154834449013,-257.15069375383877,-66.76839931291107,-0.001981623060531663,-0.01440015111112719,0.0,-44.83199092961106,-13.837780580324877,-3.2545707758346243,0.0,0.0,-223.973024443264,-0.0012840573848785762,-41.87197620323024
137,0.9420434598389928,-256.3439635129676,-66.11919282072331,-0.007844413961183272,-0.007237611421663763,-0.004836487647667081,-42.723327368149185,-11.77475425584001,-2.2957108040259717,0.0,-0.0003555687105425609,-224.3242690581124,0.0,-41.93999691752765
138,0.9418580155887929,-258.378793985398,-66.49010242105925,-0.32644366157072613,-0.3289496331509839,-0.20520124136343057,-45.98953781125038,-15.856979388524937,-3.4029722076537494,0.0,0.0,-225.83726858649484,0.0,-42.06812505342068
139,0.9339084793822208,-258.41959297897444,-66.13534480983604,0.0,-0.00942506821406248,0.0,-45.93448015317297,-15.577885120938722,-2.743133846254013,0.0,0.0,-226.7538546556556,-0.0018257209919531388,-42.0930100968332
140,0.9419263456090652,-257.85438599800773,-65.39905833108861,-0.1299600639305356,-0.10890227972857561,-0.10968468609073496,-43.94658494982761,-13.755580423708114,-2.9266151278318087,-0.002061927954763679,-0.03612351182333071,-227.38492242190185,-0.004075994845944933,-42.11974423088756
141,0.9374508974436454,-258.2249755217288,-65.20501156843406,-0.15928610211256253,-0.16316725056430492,-0.13039390417651608,-43.45626607661669,-13.940676319207629,-3.0456623593560206,-0.014169583344009229,-0.011455051889061475,-228.02437156640016,-0.0005948564398687974,-42.21765449390405
142,0.9399409353905497,-259.13643870605017,-65.22473659906434,-0.049417473548938155,-0.20685246866280174,-0.002762784974661485,-44.528792800786995,-14.965264575359873,-3.3057547358602597,-7.439429143195973e-05,0.0,-229.02183287641614,-0.0027230174533240353,-42.310040017601935
143,0.9463352761755202,-258.0119672904681,-64.52896619796758,-0.0200972632485874,-0.02365332121679568,-0.015832542848415475,-41.66025871907879,-12.351541087973153,-2.646908144082291,0.0,-0.0003212975597048182,-229.28383561881904,0.0,-42.357691926826696
144,0.943875707575575,-258.4712602274736,-64.41198414839008,-0.015702477737516127,-0.023411792143592514,-0.012628833598278509,-41.38002510036736,-11.803847813200827,-2.9956532911095635,-0.004636220164344905,-0.0010687455114531353,-229.86944624253775,-0.0004007970554894501,-42.431755995790056
145,0.9420771904590675,-260.0291353944708,-64.70838314680934,-0.15229648156939524,-0.2450254149558755,-0.11379848302606853,-44.11738307126112,-14.225360277732298,-3.5135681390140987,-0.012354461103571144,-0.0177558622747208,-231.26142098589014,-0.011764441179138153,-42.50828468334928
146,0.939536709854731,-260.35589394432213,-64.43385471032967,-0.046185512275588606,-0.08410309989368367,-0.022210723652180683,-43.999185251339235,-14.558675589384984,-3.2240493250978774,-0.004895427606960767,0.0,-232.1233811123429,-0.001720524185717925,-42.59291906020216
147,0.9391922146929759,-262.24723553218035,-64.79323289035995,-0.15043385913087176,-0.3067098004210472,-0.07761958099454346,-47.39121522442812,-17.977039000501644,-4.480598391100442,-0.008135560096292066,-0.019043487186067905,-233.63238939647275,-0.007358660135112868,-42.643842349348084
148,0.9403364395498003,-263.03664081449574,-64.7510452652285,-0.1099559869115599,-0.12676744367758633,-0.07261733605601424,-48.39541382594733,-18.606222661470742,-4.383063009982851,0.0,0.0,-234.71116337597493,0.0,-42.688801215203505
149,0.9365107699631084,-260.9468335466579,-63.56847391964576,0.0,-3.619044317705291e-05,0.0,-42.81670095599573,-13.465044807531761,-2.593852250213869,0.0,0.0,-234.29449794818248,0.0,-42.70796455587182
150,0.9389686880221167,-263.2254066667545,-64.05193417792262,-0.09725673643815459,-0.33032120327320647,0.0,-47.02528184721259,-17.02686619452709,-3.206140888839492,0.0,0.0,-236.01194067720095,0.0,-42.745533797954465
151,0.9479014598540146,-261.6560385120545,-63.05284264934643,0.0,0.0,0.0,-42.792194125207075,-13.50629106490972,-1.9421274563019242,0.0,0.0,-235.9946619242201,0.0,-42.762492056479346
152,0.9316364725258273,-261.42118082232906,-62.825695555240586,-0.13969537818096917,-0.27044580302622384,-0.11274554248980548,-41.64530717553494,-12.444054513548727,-2.468405466197336,0.0,-0.010144152758412671,-236.3393431905998,-0.01793921095364469,-42.83898922596011
153,0.9390842935112189,-263.89845359601867,-63.540267633193025,-0.2938381185733359,-0.677599256011904,-0.13704271780683636,-46.58200110354444,-17.137931804973118,-3.5163197811618687,0.0,0.0,-237.96099983028367,0.0,-42.92699143151672
154,0.9414566501869046,-264.04516567956404,-63.20407725304604,-0.27487754486325516,-0.3075042866758998,-0.2170323764999776,-45.48200366174955,-16.600507489327114,-3.5995245434666336,0.0,-0.022161552674052006,-238.56065308836756,0.0,-42.95152835026932
155,0.9417478621018444,-264.208188955626,-62.96533061621209,0.0,-0.002297219104559685,0.0,-45.49773549813054,-15.917139348811336,-3.7377823723322057,0.0,0.0,-239.25691716226345,0.0,-42.94319593561112
156,0.9399026763990268,-262.68465707784037,-62.12927982771394,0.0,0.0,0.0,-41.584093811893,-11.743426774934372,-2.5768334792011878,0.0,0.0,-239.0975433450529,-0.008640707441114606,-42.95722132318179
157,0.9448019577630744,-263.7050075645788,-62.207056696297684,-0.17484369536249225,-0.26907926351387546,-0.10012617412461765,-43.301437174039975,-13.676345078873277,-2.9199760372135763,0.0,0.0,-240.14388639578476,-0.00088222145936189,-43.02070552127367
158,0.9433042431537767,-264.50064888570864,-62.16830090930376,-0.1252841806252849,-0.20652920295882912,-0.05001048915306242,-44.29320785349513,-14.487371842546422,-3.243623675287594,0.0,-0.0054159659515329375,-241.07761813834514,-7.601930206174816e-05,-43.0680905863876
159,0.9353434135576034,-267.02383839064396,-62.76473911554577,-0.2477158048437838,-0.5111958859701214,-0.13769953137302238,-49.59717960492585,-18.78013040405613,-4.38457079957463,0.0,0.0,-242.95541669883931,0.0,-43.09389749324182
160,0.941545325736336,-266.30948040964444,-62.05094488154626,0.0,-0.025244560076168397,0.0,-47.62090955652771,-16.652062653519764,-3.5495125299843053,0.0,0.0,-243.40115392725252,-0.0005693313783293048,-43.13324065097363
161,0.9375093976483325,-265.6279766070665,-61.54084931268176,-0.05931229338259769,-0.05670716427545321,-0.05124730310837578,-45.912603871545194,-14.214728538513823,-3.027551318047238,0.0,-0.01321475842682543,-243.86789568847504,-0.0013826156420852886,-43.13230513197733
162,0.945693894686338,-265.02060572232153,-60.986547985601405,-0.03168086487243091,-0.012488088429349715,-0.014004949801133214,-43.997299648189816,-12.457169141066107,-2.531110993759136,0.0,0.0,-244.2083882562138,-0.00034527045578397497,-43.17512452264152
163,0.9399525785417902,-264.4734783424817,-60.717636884690656,-0.09791954658806293,-0.2195797107481986,-0.06592747766365087,-42.75846180746499,-10.838215204926044,-2.5233397836844835,-0.0004829326418947218,-0.0017913125163043094,-244.39568856102082,-0.005552064108395703,-43.2195766966636
164,0.9393775534727229,-265.54118104010615,-60.9085630975216,-0.022304239981827668,-0.20364739591629805,0.0,-44.74198781032679,-13.030879681229306,-3.0329241158890787,0.0,0.0,-245.43396169940044,-0.0002458695902045102,-43.27882712318449
165,0.9392954907800138,-265.82506450538483,-60.79062416054905,-0.17608607206737606,-0.3167412543322814,-0.11286420572581816,-45.09093067423609,-13.394580777388256,-3.2685513499931154,0.0,0.0,-246.1370453870001,-0.0034188422969261938,-43.32056539191335
166,0.9448485212791536,-265.7092906855091,-60.48864352949038,-0.025239649317170428,-0.03244078859038252,-0.02102636755785309,-44.06113030825835,-12.856425958474292,-3.589290953575358,-0.008560423947057832,-0.0032137372525958764,-246.63449525493363,-0.0010402352243555036,-43.354829441471914
167,0.9375647194980813,-266.5723621998669,-60.60304512649799,-0.16087270168575332,-0.35334207627833564,-0.08492754512638934,-45.30197392978001,-13.724546836287598,-3.943520235597549,0.0,0.0,-247.61831798003996,0.0,-43.382147800058405
168,0.9332830871269219,-267.0059100185654,-60.524922170103444,-0.0720793622620685,-0.12301108501708903,-0.05875252559978611,-45.519955721388264,-14.003055412471166,-3.546678321158719,-0.009776169314021605,-0.01273998636216358,-248.3646710785363,-0.00013205938486095917,-43.430146131600004
169,0.9382579273587448,-267.9994913713901,-60.59846716627208,-0.20515581454970433,-0.30132967211681133,-0.12627439381819494,-46.91991434922353,-15.814413919849843,-3.96917293254604,0.0,0.0,-249.3689221565563,0.0,-43.47770007770716
170,0.9495810891681628,-269.01775117362354,-60.65323746520047,-0.10839170579932826,-0.15069286151712513,-0.08827513769132014,-48.30055650906945,-17.25144319664357,-3.9148586914748047,-9.057914490034295e-05,-0.012107422462853396,-250.33742187565682,-0.003201645307862297,-43.52855214025506
171,0.9443571110781551,-268.13705926498886,-59.996581722976515,0.0,-0.01381630684799601,0.0,-45.96589020312288,-14.853315993461038,-2.974752967784519,0.0,0.0,-250.53759069413383,0.0,-43.55492561320713
172,0.9428135836422337,-267.2012550915481,-59.45561702844333,-0.053611157307927856,-0.06725571707772053,-0.03685165674035403,-43.84561421845287,-12.743167134397808,-2.8512659719164444,0.0,0.0,-250.67267963345463,0.0,-43.574861826352915
173,0.9466566940912491,-266.9203679392145,-59.177263572646055,-0.06060942770757559,-0.06385828253704288,-0.050332034260224374,-42.486490825698965,-11.841771423799358,-2.182626194856602,-0.0013079494781319074,-0.014467044689361958,-250.84545672725875,-0.0025744784645337047,-43.61592689967719
174,0.9486910051639246,-267.257121542559,-59.08980279415857,-0.00040621458270176733,-0.0012921788162177548,-0.00030910508601869553,-43.142085473868455,-11.890246634200183,-2.337278414800262,0.0,0.0,-251.57535862309678,0.0,-43.632836242364064
175,0.9395932470524051,-266.8493741622052,-58.70278774066608,-0.02359092903995947,-0.09655624085777773,-0.003566344810124896,-42.58680338695982,-10.42501215821586,-2.1323312277773203,0.0,0.0,-251.93650858131357,-0.003463172196675479,-43.654026377941236
176,0.941341118401252,-269.25994473684335,-59.39143861299964,-0.20937905256839728,-0.5222209953407503,-0.08532396728350064,-47.39631325122759,-14.688517102556233,-2.907062209654917,0.0,0.0,-253.51322048300392,-0.000304963409309595,-43.70422796884174
177,0.9423734918062309,-269.39284562674845,-59.216699563679654,-0.05337995096069688,-0.20526144347616465,-0.0451127804721079,-47.44615668258688,-14.649895390739031,-3.0523189518303853,-0.007435145256891114,-0.012705923270985088,-254.1184919197028,-0.0035126507934597666,-43.7373448994712
178,0.943591312327929,-270.049712670154,-59.18106126710038,0.0,-0.027372423676731296,0.0,-48.30871843725583,-15.20172298949314,-3.3364107198800634,0.0,0.0,-254.9398830751949,0.0,-43.78515057147308
179,0.9417582744957845,-270.95340714936964,-59.26224329218709,-0.2779114334670072,-0.3610954370864956,-0.2126293252190991,-50.01554619915135,-16.834601134143213,-3.483356352472927,-0.00032426858107234335,-3.710449220128608e-05,-255.84590824440542,-0.008283122206582661,-43.82605878920061
180,0.9426456984273821,-268.7298203083302,-58.23505487797437,-0.09191060207453582,-0.11010504678248811,-0.07351368332776732,-44.781302888730835,-11.907519727547893,-2.4056611649865647,-0.0062386252029479694,-0.00921989943772236,-255.19572445629606,-0.00492218194466763,-43.852225350075855
181,0.9405291641611545,-269.84626665464316,-58.40118924150014,-0.06705698490240945,-0.17677542234736296,-0.046390505112699446,-46.87140076381345,-13.852091921807512,-2.965920310502256,0.0,0.0,-256.1982619793847,-5.850088919255092e-05,-43.8994807107703
182,0.9444444444444444,-269.6278176671638,-58.17787474436596,-0.014976981738083909,-0.01584795901872505,-0.012167938795235202,-46.17999206837989,-12.8141204303088,-2.9397859598087397,-0.0005015231023158439,-0.005373129306076394,-256.4759184182546,-0.0005486199179059032,-43.921788827727404
183,0.9426101102608905,-269.76576313017875,-58.02667393937773,0.0,0.0,0.0,-46.337028231688414,-12.577377848805407,-2.485431113542014,0.0,0.0,-257.00230672492535,0.0,-43.959021354834825
184,0.9381434123475836,-269.6523231327668,-57.78415570614354,-0.0877088081968396,-0.13217674488080333,-0.06789051742918709,-45.648973853508025,-12.317028657107747,-3.0152067274145016,-0.007000857216926059,0.0,-257.3237646983412,-0.01002768609949124,-43.994377727378044
185,0.9433290057667341,-270.2120535782964,-57.84714551866434,-0.09817973251001906,-0.1829172033223219,-0.05788156290767011,-46.58460793242962,-13.098238933242968,-3.3102560960048586,0.0,0.0,-258.03729586533075,-0.001525049492490636,-44.03285156725159
186,0.949901020252779,-271.53074516623445,-58.146004547765806,-0.31590551786452037,-0.4577315403139354,-0.2465806740158905,-49.042740066276636,-15.455371306377838,-3.3853612117461447,0.0,-0.007415023497940508,-259.00711325654765,-0.00845217959926208,-44.08858108291817
187,0.9391828735112318,-271.44113778183817,-57.814350280719346,-0.007333509602962392,-0.08488173289622121,-0.0041780314195478535,-48.39016804205679,-14.988709918984286,-3.202974588974605,0.0,-0.0008276290507033595,-259.47828107868816,0.0,-44.106357321240345
188,0.9407277692033718,-271.4113905948586,-57.55721629986134,-0.025545770246335912,-0.013344479597148103,-0.010927574358028297,-47.49095233412854,-14.163909375691953,-2.9054604850983363,0.0,-0.0020099902039124283,-259.7920051825864,-0.0015174907118123795,-44.1303034401114
189,0.9379052141356954,-272.5659173859492,-57.730706637173896,-0.06920935885695789,-0.10176128536717557,-0.03694497896251501,-49.568270353881246,-16.39728320445552,-3.211803893761637,0.0,0.0,-260.81753197185395,-0.00037093903681988176,-44.17218170922357
190,0.9452852506748355,-271.71493883335256,-57.15346174018242,-0.01606727606302194,-0.021255786777333738,-0.011036776567448624,-47.35494256258999,-14.204728729365815,-2.581015101101363,0.0,0.0,-260.91242061233265,-0.00620725630896203,-44.18851483271581
191,0.9456089465657985,-272.2640472400065,-57.161338365711956,-0.022704252916346535,-0.07443413144302283,-0.012640882447244324,-47.75377404709972,-14.830376772385213,-2.949498324072328,0.0,0.0,-261.4503395088463,0.0,-44.22515550524058
192,0.9410182751665546,-271.1852033987629,-56.55261925951932,0.0,0.0,0.0,-45.113568044442495,-12.478523338043923,-2.4376793364782894,0.0,0.0,-261.344391868142,0.0,-44.243632384545215
193,0.942941686343665,-271.89017019619405,-56.59799303449511,-0.1827592191292596,-0.19286987564793256,-0.1471926345505611,-46.159115943929045,-13.775843318024378,-3.0807428482140327,0.0,-0.00929344009281068,-261.9944486061009,0.0,-44.28790708068937
194,0.9389860924181247,-274.0280342401704,-57.128691288999875,-0.40901755539728485,-0.49282480218606584,-0.26854544537619074,-49.835323725641636,-17.951583986270883,-3.727329565019757,-0.00030859666145588194,-0.00042766539257235703,-263.26229623838157,0.0,-44.330199483129896
195,0.951164333976834,-271.71995622039407,-55.99832025842695,-0.005314811508474274,-0.0059137854613097954,-0.004168807908999983,-44.533776435180386,-12.821413779782171,-2.215405263100469,0.0,0.0,-262.72250268823063,0.0,-44.314273929873316
196,0.9457203777033202,-273.14810492522787,-56.371837015478874,-0.22130617124273136,-0.3961665563330076,-0.13657912949593326,-47.265326301773165,-15.357930187626419,-3.3580577294829133,0.0,0.0,-263.69248677519397,-7.673455377469444e-05,-44.33971646893366
197,0.9418289227801555,-273.6574718794235,-56.36381590413826,-0.09307105132784918,-0.2493760394093257,-0.05238477709763884,-47.75812300945161,-16.04727275158539,-3.243841050048466,0.0,0.0,-264.20223907020505,0.0,-44.35384479179766
198,0.9417973462002412,-272.55666247690334,-55.719179770341555,-0.017106022901467937,-0.019895879088021783,-0.014624457978704063,-44.956385101142565,-13.474026963495957,-2.66077358434752,-0.0003209984120314923,-0.0026356216687986214,-264.09488695839354,-0.00033583215347062504,-44.345703318337215
199,0.9423844837421563,-273.31274517782646,-55.81393239480811,-0.06742998260051797,-0.0738554913096293,-0.043590978877002355,-46.006526372084835,-14.94147643795329,-3.086411368783645,0.0,-3.617272706030205e-06,-264.7157887214489,0.0,-44.36879424308275
