episode,service_level,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance
144,0.9347215583173996,-171.0999776460403,-81.99306507643146,-5.844073641541123
145,0.918783392532012,-169.2054861383604,-80.320221857421,-4.387082939907036
146,0.9207253886010363,-173.63044649049615,-84.32992522510202,-6.1453126054818545
147,0.9254370102471369,-173.17103872088376,-84.9817143874155,-5.278547745155557
148,0.9232828375007605,-168.2524323420063,-79.91068928248127,-4.198621897586471
149,0.9270321131548594,-178.26114324426965,-89.1177527637185,-6.332177439588799
150,0.9279328756674294,-180.56264496886118,-92.07224824478496,-8.093924620865108
151,0.9315662503435429,-173.93726701474387,-85.02580867550544,-6.383533664601661
152,0.9157945531863558,-177.77675115001722,-89.33083721347396,-6.810894318289213
153,0.9235722200592974,-174.80956299072346,-86.01228066253351,-6.585983038836135
154,0.9270935960591133,-170.1418005516304,-81.42373210408564,-5.424191206890925
155,0.9275148818471529,-169.75527725074033,-80.55767710222604,-4.3792606375898355
156,0.9318236714975845,-174.78469084385804,-84.36547802049253,-5.825492527386246
157,0.9270387577943514,-173.48135393003957,-83.81486637841348,-5.565674622541238
158,0.9202384161499985,-172.90804804447296,-82.6963918861877,-5.184725351899694
159,0.9246668640805449,-176.21007056511232,-86.38257414776952,-6.301154181140772
160,0.9311072904412874,-174.62440431238878,-83.9226386274077,-5.988070662588617
161,0.9217182212194978,-173.26906199888973,-85.04123262817282,-6.4983897658560155
162,0.9266974130295348,-170.27908189096306,-83.62809026590791,-5.205711615845745
163,0.9302779278468095,-174.57036273095014,-88.1127463985603,-6.5894570135000485
164,0.9324446589058447,-172.5272366075648,-86.24397598285877,-5.757762413380578
165,0.9331585845347313,-170.51175216962713,-84.0201341869807,-4.974794436250132
166,0.9276682447414155,-173.45093194977508,-86.58806814548272,-5.607295072242271
167,0.9188520385068051,-179.990525725633,-92.20171963886536,-8.241930768935573
168,0.9211749285033365,-175.30704354696587,-89.2344373945436,-6.70225724375234
169,0.9224815467830141,-173.34571945086262,-87.0589350913261,-5.673666469966452
170,0.9348011710173213,-175.38960219262322,-89.39499489394044,-7.289985033337957
171,0.9263920325939339,-171.2273278359387,-85.22847422327798,-5.713813402582695
172,0.9221338835953147,-174.15827413691994,-86.32476392843873,-6.909469020212966
173,0.9243429058165004,-176.0831602582368,-87.78062159765736,-5.852873403088241
174,0.9260942862303571,-174.78932611801173,-84.9175568419071,-5.584153759831164
175,0.9253753844298378,-175.42046628386603,-85.35707177050115,-6.101168880453904
176,0.9287614900822448,-175.94719458123913,-86.30832531654082,-6.918476992830463
177,0.9215585203153427,-171.61234191607068,-82.57924006323941,-6.0959892445372414
178,0.9355742296918768,-175.14245252307424,-85.64477838675693,-6.898214182151201
179,0.9225343621895346,-175.41126571029923,-85.9773990896925,-6.62979833927521
180,0.9267924072059002,-174.13851843105476,-86.15319721899779,-6.2646771622833555
181,0.9304655449194363,-174.96516500023142,-87.41784706340195,-5.657604189217764
182,0.9267405817835003,-176.6003128257513,-88.92020731491048,-5.359774154092834
183,0.9278435692646654,-175.54745937516813,-87.55687692935294,-5.464026149255284
184,0.9236914021442085,-179.06501042690473,-90.66692870055704,-6.750923306397815
185,0.93065814465314,-171.98132427689387,-84.12124192665621,-4.631489017941153
186,0.9243906886282137,-175.37511492107552,-87.85347264285967,-5.511816744059453
187,0.9215545804602847,-171.9131692835643,-84.92841296213568,-5.5017835133966075
188,0.9243075235396289,-172.4864025168132,-85.50951569285218,-5.48120699401439
189,0.9274873011527816,-174.48567797393363,-87.47031816470985,-5.688458776746072
190,0.9255940668987438,-179.10420052705538,-91.2439241376983,-6.9452021371014805
191,0.920640264430434,-176.2731398588417,-88.2855726706505,-6.631680765628572
192,0.9303349109215325,-173.27139230822343,-84.89824478502467,-6.0322951390534625
193,0.9261021057415543,-172.24122320249546,-84.14120329390134,-5.522941941430225
194,0.925083996730938,-174.00418045522798,-85.49306592020811,-5.841212555815308
195,0.9231258518855066,-178.54116065749548,-89.38010525561565,-6.906673491939328
196,0.9329151007605125,-176.25819569514337,-87.24526995252803,-6.312233152368055
197,0.9219972598569036,-178.0763367538046,-88.2526448448591,-6.284341108037448
198,0.929593984962406,-176.16478886852448,-86.89958390220406,-5.8966530028324335
199,0.9299649673834259,-176.19633231376332,-87.14830175839766,-6.339079772584612
