episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,gross_starvation_risk,gross_congestion_risk
403,0.9457873241567085,-3.418493004321385,-1.4014256743969373,-1.9926910295277664,-1.810746712948643,-3.826957785050613,-4.630392059422351
404,0.9401373601655519,-3.419843239985979,-1.4069829079708354,-1.9858187350390517,-1.8246347705271682,-3.831268632084582,-4.634346497741331
405,0.9429438452062615,-3.417887942860177,-1.403727866021802,-1.9725849678624987,-1.802483284533293,-3.834699839238334,-4.63714513112338
406,0.9405578556102868,-3.4210941693408565,-1.406209346534945,-1.992770439366735,-1.8143863846436823,-3.8387125836922085,-4.641221913947226
407,0.9432429203011112,-3.415325517910343,-1.402500484370406,-1.9627910636889125,-1.7775006387177072,-3.8402771411754673,-4.640038604255421
408,0.9344174569670304,-3.420601907146618,-1.4093852597819483,-1.999935573050322,-1.8121742684393274,-3.8454325665147846,-4.650061370162969
409,0.9426802773726972,-3.4228745190002194,-1.4072112205020497,-1.996507437797159,-1.7989326750683619,-3.8486785808340125,-4.651010074084988
410,0.9399039903990399,-3.422785932664422,-1.4090341842206333,-1.9980036428853372,-1.8059453774446228,-3.8506356173068053,-4.657553307603722
411,0.9384434601825906,-3.4256929186746534,-1.4119744230137656,-2.0026733829571,-1.816077880085007,-3.8542576874797487,-4.662562774610979
412,0.9371190054352723,-3.42934241609722,-1.415603401008856,-2.0148886787278917,-1.8308600406129742,-3.8537511640901605,-4.666818928896706
413,0.9411392786174505,-3.4246060095287647,-1.413934962796377,-1.9928246685658333,-1.8230756543136002,-3.8557698851550057,-4.670637847175756
414,0.9415491700874532,-3.428615526690236,-1.4167161905983205,-1.998517087945973,-1.8379023321522698,-3.858022257492816,-4.675603407558343
415,0.9453553524034208,-3.426607527276585,-1.418144740162419,-1.984143041333718,-1.8319045777231349,-3.85556718403066,-4.675867496193509
416,0.9358962816242009,-3.431177292619972,-1.4188966375305105,-2.0080524434286486,-1.83667263784234,-3.8641834536092534,-4.681982058580034
417,0.9430469575720972,-3.425724782434315,-1.4177419116317458,-1.9809827340716288,-1.8284722864710978,-3.8632838022327256,-4.685856199732057
418,0.9357925141412926,-3.4331890155233595,-1.4219522257685409,-2.011060916268257,-1.8514130963566562,-3.8696709128984335,-4.693985817686954
419,0.938958868127276,-3.4347038793631373,-1.4225269016878406,-2.006324270348009,-1.8501326358895815,-3.873896837469273,-4.697164111123112
420,0.944903249140997,-3.4282269261128744,-1.417064245408542,-1.9702696080485524,-1.8171120607545121,-3.8748647154982603,-4.696029622236586
421,0.9420377541142304,-3.4278647234162514,-1.4184032276258087,-1.9738640483026322,-1.8306788660383198,-3.881529759017179,-4.701312998738411
422,0.9369724254361284,-3.438895743405398,-1.4240798655936684,-2.0133860229954754,-1.8557240661129035,-3.8850015017811197,-4.706223980745188
423,0.9368218203379781,-3.4434133718462,-1.4256532139369273,-2.0219443616090693,-1.8586590608687275,-3.886067514438121,-4.7091801084816645
424,0.9467549116059982,-3.4410947066830095,-1.4200234764426367,-2.0093684579670654,-1.8365991517367541,-3.888791421909672,-4.712516372579707
425,0.9411271736853132,-3.4400257466260804,-1.4206401288344375,-2.0036808133869126,-1.8419671855548074,-3.8914942810690163,-4.717039260274129
426,0.9388738685788175,-3.4389502087621633,-1.4228485695972017,-2.002921346922015,-1.8475985086659827,-3.896322565611234,-4.722056839954814
427,0.9395667738608094,-3.440935727478428,-1.4249780739351225,-2.0024442274913556,-1.8485798794596389,-3.893173212335882,-4.725080143014906
428,0.9445366987711724,-3.4383462027612937,-1.4255022142770062,-1.9951509646753152,-1.8420632159825379,-3.8947201500199324,-4.724436453082619
429,0.9367749772244154,-3.441479434553983,-1.4261447856136402,-2.0137197001915266,-1.8508856063019254,-3.9048070104741397,-4.731863898082798
430,0.9456309513081613,-3.4393151205560835,-1.4266342571506123,-1.9991489004506366,-1.8389932109676754,-3.898273487826603,-4.732855978826201
431,0.9364693160313599,-3.443919158532886,-1.4332259756534662,-2.01670412930907,-1.8663223415020225,-3.898899014190355,-4.736433963945647
432,0.9399164677804296,-3.450888193258678,-1.4380066173300663,-2.041428213210995,-1.8822731733764075,-3.901212143056869,-4.737707941687977
433,0.9399976177714252,-3.452002495702365,-1.4386953368905633,-2.0437424903603882,-1.8933399532275415,-3.9038522613134057,-4.740478374380108
434,0.9429307587514068,-3.4539553202702207,-1.4382560515887899,-2.045992501990026,-1.8858824175787425,-3.9096565985590668,-4.744007423655639
435,0.9438462463907603,-3.4547591043358774,-1.4365761617530453,-2.038242316485353,-1.8768944017545501,-3.91406019411933,-4.75044017047836
436,0.9373340889432398,-3.454968375047189,-1.435010732044044,-2.0415739861779305,-1.8744955767495088,-3.9215841481518163,-4.7557425560251625
437,0.9372833751643361,-3.4586477703445975,-1.435029320449482,-2.0541408461438526,-1.8724821735311068,-3.9272010465812963,-4.757817284679493
438,0.938947555240039,-3.4612258428161433,-1.435879712956117,-2.0715841867216236,-1.872305389225608,-3.9372970898330566,-4.763107313829374
439,0.9290633608815427,-3.4705366605045995,-1.4455711052491096,-2.106467218390908,-1.9121670381027247,-3.9410052031854965,-4.767614491085354
440,0.9400892669921816,-3.468257214906809,-1.4466622647155256,-2.1053815044030157,-1.9158685620748126,-3.93943999076013,-4.771812742657703
441,0.9430379746835443,-3.4711279659059806,-1.4489255942135293,-2.1147977891783745,-1.9240974113847789,-3.9362601963724964,-4.769608447068144
442,0.9405556557820675,-3.4731674179196426,-1.447842454158976,-2.1167328160712953,-1.9191474744756407,-3.935603420264592,-4.770770667675846
443,0.9474597200987886,-3.4669030269902357,-1.4437335339032198,-2.082374853002544,-1.8889506205870221,-3.9326625483742146,-4.7663952718088245
444,0.9446163918814356,-3.465421955759913,-1.4403246747865863,-2.068848245575807,-1.8674151402037382,-3.9341531054348895,-4.766859215508988
445,0.9361695694242864,-3.4706658360604234,-1.443658901148422,-2.0829273509511,-1.8821903721103077,-3.9333368577885954,-4.7675330182157705
446,0.9351742870076958,-3.4749853372101045,-1.446690931756422,-2.0996450498734274,-1.8917842797181694,-3.939877060738373,-4.771493284595028
447,0.9373102017499023,-3.4745384682142113,-1.4472155683969758,-2.0954483973252325,-1.8910917160369225,-3.9448879114247264,-4.7767358872203145
448,0.9384671289707174,-3.4728352562367664,-1.4453134295862031,-2.0884216062634455,-1.872204317588331,-3.943913603570973,-4.776501822166075
449,0.9370985335110895,-3.4758701750907406,-1.446800775333122,-2.0932514944733827,-1.8756441769944951,-3.9493603866017213,-4.781972387694064
450,0.9393606601169452,-3.4765243783687327,-1.4475174303609177,-2.094381650270654,-1.8852364226633476,-3.950504750980796,-4.786260198756142
451,0.9411587023500272,-3.477971328923584,-1.4484342015259815,-2.0947607094489524,-1.8915905188541886,-3.950472471887179,-4.78923257290647
452,0.9442840560730974,-3.477340961785854,-1.4458726499209995,-2.089097097978405,-1.8772420233139764,-3.951288431278176,-4.791834870052974
453,0.9372812920592194,-3.479978173025665,-1.446044547471379,-2.0918583484302413,-1.8663579736773395,-3.954628953369287,-4.794801739243565
454,0.9389640579364606,-3.4809415922111473,-1.4488361602165862,-2.0869933044923643,-1.8763449847192863,-3.955231716236957,-4.80165159941406
455,0.9372727814530067,-3.481138300563133,-1.447480514207347,-2.080120343499449,-1.8722074568894458,-3.9568166929304587,-4.806906069176218
456,0.9365452059680199,-3.4847313699778586,-1.453883315753492,-2.0991161893881425,-1.9013397895381963,-3.959558896418395,-4.815064862176832
457,0.9331156301024195,-3.491538629982293,-1.4595888770308838,-2.141677807837666,-1.9347091434744847,-3.962492827284387,-4.819456682025342
458,0.9416168114722063,-3.4887560745957686,-1.460391952124056,-2.1277998576643258,-1.9279721471054083,-3.961335811085238,-4.822587923990775
459,0.9454335189750145,-3.4845221137107414,-1.4581036269712302,-2.110636685074965,-1.9008799774364518,-3.959306555546536,-4.823532001655779
460,0.9382418563141455,-3.489850885849599,-1.4638565945233144,-2.1232088913156053,-1.9161856371070947,-3.964181945451386,-4.823970980997163
461,0.9461907457617019,-3.4841151223325313,-1.4643660318966074,-2.100330769053873,-1.9032954466659806,-3.961551437859988,-4.821070004400364
462,0.9426605504587156,-3.486319175711226,-1.4658858993399748,-2.1104283340584,-1.908499088916303,-3.962370081035943,-4.823040568591869
463,0.9381960409637835,-3.4875092168986463,-1.4701727093730488,-2.100758020346958,-1.9169544434157364,-3.9614479017415123,-4.825382732606111
464,0.9428888355917976,-3.4878536453458713,-1.4678275845809545,-2.0912518202280515,-1.9020897822828533,-3.959498975953493,-4.826965957570782
465,0.9323043595992418,-3.495633823268049,-1.4718042977361008,-2.1262585153399933,-1.9159727757625162,-3.9676114659729693,-4.830788421523301
466,0.9341960434329912,-3.499144895532684,-1.4769330606806934,-2.1424931651406487,-1.9321128918246453,-3.969002598059115,-4.831926071966768
467,0.9485611510791367,-3.495942710982631,-1.4750754867246778,-2.117157081093646,-1.9085927871944437,-3.9702704906404724,-4.832193229537835
468,0.9398302288610936,-3.4970759698851444,-1.4750902795586083,-2.11492338283108,-1.9070279473286014,-3.970307665395099,-4.834803335901645
469,0.9398300316839893,-3.500735928100448,-1.4732359038445937,-2.1235606554340087,-1.8981084052088035,-3.9742818257607166,-4.837017954505369
470,0.9391109115401886,-3.5028467945554556,-1.4751850295919806,-2.1199929610581316,-1.902714959951908,-3.9775624679741974,-4.840211186802395
471,0.9436926051232479,-3.500586446698049,-1.4718327805509885,-2.1042965175703063,-1.889841806880476,-3.9756762336937728,-4.842928346914506
472,0.9390411778788604,-3.49783270265304,-1.4697464151312611,-2.0868023964582654,-1.8820866962615272,-3.9748577300219075,-4.8446017858677655
473,0.9349740014181045,-3.5009296827875596,-1.4777802375614195,-2.0988696759162297,-1.9196359927003706,-3.976615731895514,-4.847226346727834
474,0.9483268767348931,-3.4995855600220716,-1.476422733425125,-2.0830051128354494,-1.9076794329887838,-3.979789512649913,-4.848330472802746
475,0.933585313174946,-3.5032698102643094,-1.4790020059869537,-2.0966409473073004,-1.925216709986625,-3.985992702734179,-4.852678982614789
476,0.9458431877376283,-3.503432415745885,-1.4783094001943442,-2.0912270727690627,-1.9166500649855014,-3.983717543993133,-4.852491968866964
477,0.93537159830778,-3.5084788909253475,-1.48213523462174,-2.1075842053988807,-1.9305447327072218,-3.987814292298373,-4.854772908676601
478,0.94243934662503,-3.5064582662684494,-1.4807640580094892,-2.093554856012234,-1.914146332714671,-3.9801835204752645,-4.8541013399734165
479,0.9458794952307601,-3.5044756807041946,-1.4837681929021693,-2.0840752434958247,-1.9181171763396931,-3.979908918053618,-4.8537889033279535
480,0.9374188599079429,-3.509027368542973,-1.4866869238422897,-2.105617989403596,-1.9395138699427676,-3.9848174580330347,-4.8574463584296685
481,0.9394067668490914,-3.5093457164221653,-1.4856600700985867,-2.0998557082177167,-1.9280333624730603,-3.9876646828356797,-4.860634666941504
482,0.9311327475658988,-3.5154697172558538,-1.4917856633521647,-2.1260084368452263,-1.954514557406312,-3.992734505093641,-4.86611873247246
483,0.9407389635316699,-3.5132740762178316,-1.4934903665032144,-2.1137720585043316,-1.9544542864983083,-3.992519703579844,-4.868504597113771
484,0.945356176735798,-3.5115079955231443,-1.4928022780122494,-2.1099434743759207,-1.945195516590933,-3.9900762304213604,-4.868093952682577
485,0.9432927010113592,-3.513048826739645,-1.4943744656209585,-2.107715602811223,-1.943111544718927,-3.989492048150095,-4.869032433332372
486,0.9503548240978409,-3.508580712684485,-1.4905381960986386,-2.0701541455736345,-1.9089291401570139,-3.986850227599514,-4.868162223529973
487,0.9429520162737824,-3.5106483673655045,-1.4922215351766204,-2.072123134657251,-1.905170817707328,-3.9886194716348338,-4.871027626953568
488,0.9420890573188062,-3.50690948315392,-1.4924030958781733,-2.054745888212064,-1.8962518308873395,-3.9826344378412317,-4.870592826395123
489,0.9439755573706023,-3.5035563003224675,-1.4904315962874248,-2.0300073001407184,-1.8776428596509365,-3.977256374496857,-4.873250427693997
490,0.9421569510766736,-3.5052557258229076,-1.486981574337453,-2.0209140509604935,-1.8648896699672068,-3.9834603166855596,-4.876987415767789
491,0.9423651799593448,-3.505958769588747,-1.4879624473567727,-2.015501135509426,-1.8656123970381349,-3.9854667755008624,-4.876645546054793
492,0.9439826634210058,-3.503390961337603,-1.4841602833451075,-2.005446850228221,-1.8481260749863566,-3.9832031779705668,-4.878642520144982
493,0.9394029584213816,-3.5049347272560976,-1.4843185046851732,-2.0051662266169066,-1.8470085982451845,-3.9894601424761404,-4.88245187354329
494,0.9401446330384892,-3.506026276557145,-1.4845327490778568,-2.011600695312663,-1.853304347469384,-3.9978791879027358,-4.890689672848208
495,0.9368528774379966,-3.5106949711010005,-1.4873397856502153,-2.0351515196882337,-1.8687478001484203,-4.001386886290365,-4.895816967261544
496,0.9282838373747465,-3.520688537954177,-1.4941414682020366,-2.082588603829769,-1.897950530861849,-4.008789154339437,-4.904717642801987
497,0.9357191770625539,-3.5233287820449912,-1.4944858282157372,-2.092189700488522,-1.9036325495109236,-4.011118252681081,-4.910397127285545
498,0.9417014754935842,-3.524203281679299,-1.4957803974629755,-2.089571061398626,-1.906643186083944,-4.008402863446359,-4.912030171334822
499,0.9380127076932255,-3.5238161730749624,-1.497810734732328,-2.0923613367046596,-1.911797064086255,-4.018474106994914,-4.9198011570960025
