episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk
290,0.9389492753623189,-8.101489200222264,-7.08047092605803,-4.619789426129765,-5.1841257904782525
291,0.947037808871688,-8.105884094840158,-7.087134737541683,-4.616595746838439,-5.184365167380318
292,0.9471276054905948,-8.11019261975498,-7.087670836161414,-4.625281281557914,-5.1879441052664585
293,0.937175262017161,-8.117939082516857,-7.096780001060468,-4.629005597875559,-5.192782934328916
294,0.9462359128474831,-8.121863073493508,-7.101169401253067,-4.631066749388532,-5.192550577023329
295,0.945128948481005,-8.130412370557451,-7.105370931273033,-4.636572939598283,-5.197266038933095
296,0.9336708709068576,-8.142472957708316,-7.115388804932648,-4.643179148705437,-5.205070895579822
297,0.9412774014140757,-8.149700173184065,-7.122704617003809,-4.653399209149063,-5.212559694507709
298,0.9403149465662489,-8.154195273817665,-7.12943708615407,-4.6620061534918165,-5.219665470139234
299,0.9353970390309556,-8.16318950944025,-7.136458803115969,-4.670072147875283,-5.228393734049969
300,0.9452757204114066,-8.167177330492363,-7.139933618259064,-4.671977256282844,-5.231980926002935
301,0.9461607142857142,-8.173260610290185,-7.146222620590156,-4.676989779049403,-5.236407673494432
302,0.9443227838608069,-8.177437845743379,-7.148806225231075,-4.6803457883947805,-5.2398412048617224
303,0.9452526106114565,-8.180460279358266,-7.151319130583774,-4.68010212125442,-5.2410027889389905
304,0.9449468085106383,-8.183597528118222,-7.153629156508323,-4.685773441415497,-5.244522451720975
305,0.9377368059906321,-8.191290166241679,-7.161244225030011,-4.693507731740711,-5.253196928331564
306,0.9483382691674893,-8.194924480787895,-7.16543426193578,-4.691149585982904,-5.255473028563449
307,0.9455917748789112,-8.199781005398533,-7.170256806821548,-4.691346754791826,-5.259763683336869
308,0.9408635517333097,-8.205723111588485,-7.1750546911729485,-4.6999138139920955,-5.266645078809943
309,0.9449557896007484,-8.207188112226353,-7.179013495685364,-4.69456466339612,-5.2677798857607
310,0.9415355155286936,-8.213394008844494,-7.186940478116911,-4.69212962841543,-5.267555978266775
311,0.9361650995824446,-8.224777712906532,-7.195704229920142,-4.697443271842062,-5.276594179221276
312,0.9404958191025792,-8.229929487506084,-7.20370080230483,-4.7006864886713275,-5.282745582047788
313,0.9422303583218294,-8.236238715355924,-7.212321228206924,-4.698874169505805,-5.282292009377325
314,0.9395628969259668,-8.243554446037837,-7.21929986728909,-4.699113497883882,-5.286013204349302
315,0.9410832785317151,-8.248086604441845,-7.2235618925279015,-4.695496326383898,-5.288830431197022
316,0.9451276627889409,-8.250840996675237,-7.227449878604477,-4.697187926771647,-5.288707226277671
317,0.9417363800289692,-8.256842815424026,-7.233539818659524,-4.697284671980854,-5.29356444651892
318,0.9385941367689601,-8.264990011168356,-7.238474207836307,-4.703598612225091,-5.301815486141524
319,0.9492819763904101,-8.266862880924995,-7.239382445553731,-4.7069775352133165,-5.302129769847183
320,0.9375930890676198,-8.275566041067748,-7.250871575740576,-4.70866085609764,-5.302718885849803
321,0.9391320007203313,-8.282564658745297,-7.2572935590041405,-4.712292008562029,-5.3059939807266066
322,0.9391427537979262,-8.289413607408456,-7.263412628300212,-4.7182230147740665,-5.314391990342738
323,0.9392788806505621,-8.296741655151036,-7.272751355642749,-4.7132656721572195,-5.315395923983734
324,0.9421595353798744,-8.298774823893513,-7.279839716554453,-4.709657432182374,-5.3156374119239285
325,0.9414565490806732,-8.303132721841978,-7.284794443043743,-4.717027369172852,-5.318292911882375
326,0.9353107765687882,-8.312850831981853,-7.29437387049592,-4.723532473337607,-5.324933289986713
327,0.943319118692253,-8.318925728222773,-7.299821749487727,-4.728322728461934,-5.328113155019835
328,0.9349487141370596,-8.331405779406536,-7.308696901095918,-4.734119380765501,-5.332914077495517
329,0.943425440686041,-8.335644509142025,-7.316207008501732,-4.73287675091012,-5.337730581433539
330,0.9392719792505143,-8.343246547822941,-7.324139790665328,-4.728793486531028,-5.342330778205478
331,0.9413157500374644,-8.345641681381169,-7.328765079131621,-4.729010655236683,-5.345166897690332
332,0.9416511109772987,-8.353887719768682,-7.3331678368151145,-4.743651282484556,-5.353548042675437
333,0.946321243523316,-8.358029078175473,-7.337687070721332,-4.743585883171028,-5.356492198140519
334,0.9332177966354916,-8.371102970940866,-7.349295586090862,-4.75466504503622,-5.367157328214278
335,0.9453392631768736,-8.370306606722753,-7.352383080476891,-4.752712402111884,-5.367560385613796
336,0.938988139918931,-8.373382094772138,-7.356780586462433,-4.754752796829179,-5.369227147174606
337,0.9439268972883166,-8.376566716154647,-7.357726508022571,-4.763873656027165,-5.375107327534255
338,0.9333333333333333,-8.386647369705623,-7.366705719455846,-4.773405072813151,-5.383778127813033
339,0.9389002641027924,-8.394082475266922,-7.375629564794645,-4.774889081288726,-5.387570288110311
340,0.9393674961634519,-8.400679603329163,-7.383281336184558,-4.775911465484604,-5.394800717284974
341,0.9431719771851763,-8.39960690029048,-7.385926148634591,-4.777393889270019,-5.39640883378812
342,0.9362273840090762,-8.407124394120766,-7.391319931289567,-4.785150070307997,-5.4042571556079695
343,0.9382745614560258,-8.411759547770894,-7.397784721803561,-4.791697906998872,-5.40961007730657
344,0.9354762537264972,-8.421830565984886,-7.405657248292937,-4.801506540733775,-5.4207101306042595
345,0.9437698542291364,-8.43037057394432,-7.4126234527424435,-4.804578973012013,-5.425032551541904
346,0.9420207686798758,-8.430918369836887,-7.417053308842728,-4.800909665933321,-5.428935541359141
347,0.9475595983028601,-8.43076512414986,-7.419982496342874,-4.799228329689418,-5.427134300428105
348,0.9463351181292918,-8.436173264907348,-7.423949874941475,-4.7985371863917,-5.428192340956346
349,0.9449813903229679,-8.437477105599765,-7.426787118058304,-4.795601627815345,-5.427851826208678
