episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max
67,0.9392631928310654,-59.922617082895,-43.80707954437665,-217.59079530707817
68,0.9381594194059889,-60.15447783681903,-43.98988617605258,-217.75695857748542
69,0.9351435648105678,-60.354897203690626,-44.146280611223226,-217.7097112403136
70,0.9454093540662605,-60.60755784706608,-44.33734431438773,-218.04735636845734
71,0.9334183144102215,-60.80187679973252,-44.490574870045315,-217.90097257504775
72,0.9370436331255565,-61.03304689266901,-44.67588625319664,-218.0390886166375
73,0.9412213507492294,-61.2893764999401,-44.88430293232712,-218.45110062307987
74,0.9333813900402474,-61.54816245688958,-45.09243144228004,-218.88549528893722
75,0.9373680082061184,-61.7738469834303,-45.266929693056994,-219.04851886826546
76,0.9357680699935982,-61.96797565716887,-45.43033945764533,-219.01256515360848
77,0.9358473692055448,-62.16364040861857,-45.58749293340019,-218.98281228562715
78,0.9409271034927656,-62.42935968446775,-45.8063246046702,-219.4342588866382
79,0.938443949696131,-62.61310415029348,-45.95612314235406,-219.37095827576783
80,0.9375973636908328,-62.82499315264348,-46.125128008911005,-219.51715037146295
81,0.9460125311758623,-63.06572480652711,-46.32287301544349,-219.9069245755613
82,0.9450833985668694,-63.25827914696293,-46.48211548096262,-219.9638953692038
83,0.93956256509448,-63.47746766124381,-46.65267646639245,-220.18905583104754
84,0.9373600453826173,-63.60418586017191,-46.75605825956854,-219.79365246195835
85,0.9377530670212123,-63.804316233895385,-46.920652266106416,-219.9874744447294
86,0.9364713027634376,-63.978725034687564,-47.05812563728519,-219.9786390489666
87,0.9366533505541705,-64.20901818285601,-47.24162935871775,-220.35633780148993
88,0.9388377358490566,-64.38358078994932,-47.382194720271606,-220.34572011615623
89,0.9419757954442052,-64.60592521181238,-47.559148214634675,-220.66572309355232
90,0.9310106206938051,-64.76384876729084,-47.694306538339404,-220.61709570749696
91,0.940352449223417,-64.94465104117621,-47.836619978814205,-220.69788716822848
92,0.9390975166565718,-65.11776386135728,-47.9694935661538,-220.7864089999621
93,0.930057681273216,-65.28792312064472,-48.104657082176395,-220.84239881529743
94,0.9391846668694859,-65.38839936454902,-48.189834760449955,-220.45660159526253
95,0.9392701606847875,-65.58585015037626,-48.346240008251726,-220.6806573536531
96,0.9316059329793078,-65.72856029548717,-48.4639006183307,-220.57157747461903
97,0.9388497792626178,-65.8745902165699,-48.58190273432278,-220.4366928337798
98,0.9420558512228667,-66.0878749046064,-48.755222296152475,-220.83631817205872
99,0.9413373029133882,-66.24008986673716,-48.88139604370683,-220.87289514864213
100,0.940127767047987,-66.40916297285615,-49.020101570069855,-221.0132780786247
101,0.9408532351076356,-66.60198826673748,-49.170141563528816,-221.26394807992796
102,0.9355544237049465,-66.79815930401725,-49.33009115886669,-221.55892770601736
103,0.9324469353684712,-66.9805358906767,-49.47891982643545,-221.7524819189478
104,0.9424429888403687,-67.14577222353108,-49.61414640627387,-221.86018083835506
105,0.9313267183400187,-67.29884523637304,-49.7377996668909,-221.84932880223178
106,0.936561685295616,-67.45026897238337,-49.86506513278263,-221.8682494524338
107,0.9393975544288696,-67.61233069299476,-49.99953577311082,-221.96182949569905
108,0.9350974594170539,-67.81688887733135,-50.16371112887766,-222.34932103552978
109,0.9418991708527507,-68.00807650190409,-50.312189572142245,-222.66306008095574
110,0.9444608917046599,-68.13852511830973,-50.42001336821789,-222.5994523760702
111,0.938937784522003,-68.28495374554136,-50.53452122113615,-222.61980220893506
112,0.9427193886833647,-68.401557641599,-50.623814577003756,-222.4586708799298
113,0.9392771804062127,-68.5344470874301,-50.72961971970966,-222.4183658519111
114,0.9439604497633618,-68.65278276468602,-50.82271757825241,-222.32250686385012
115,0.9398847766416312,-68.77041488827962,-50.91601565154833,-222.1875135965227
116,0.9393509861873455,-68.90412407447896,-51.02472795980129,-222.1808502004763
117,0.9367983868540645,-69.04410677305975,-51.13841373199421,-222.19579894005284
118,0.9421624886741166,-69.18455725375317,-51.24845787164396,-222.272291641827
119,0.9395185317602193,-69.31409365021663,-51.35186762420295,-222.2605527540839
120,0.9417267473038193,-69.46411657428746,-51.46774679299931,-222.4655014554633
121,0.931053072960345,-69.57504232260398,-51.556628096517294,-222.37610359870993
122,0.9383629936247998,-69.6641653138913,-51.63423867625975,-222.1105069814278
123,0.9395239246012567,-69.76729301539687,-51.72445934451993,-221.99940190184634
124,0.9422484215565995,-69.90124399993954,-51.8302291256453,-222.08800779895793
125,0.9357069826186324,-70.01811281850725,-51.9263136138391,-222.0223066185228
126,0.9386391802436297,-70.11474694078288,-52.006254999496626,-221.85085244572315
127,0.936369401745538,-70.23901942561541,-52.11264416951027,-221.87406850920215
128,0.9318404561789077,-70.33939883307539,-52.19231451211939,-221.7709683837739
129,0.9384452189725716,-70.40334007733817,-52.243359385417165,-221.40856113618503
130,0.9357648339684268,-70.52737727309389,-52.341890857036354,-221.47084771257036
131,0.9343665362624135,-70.64056435050509,-52.42997135382137,-221.41134936700394
132,0.9379609283284669,-70.74421201990586,-52.519314183513224,-221.32824678498463
133,0.9367934224049332,-70.8639287100401,-52.618057954575626,-221.35325022293742
134,0.9434280719732361,-70.96987264653806,-52.70502886793705,-221.3017548573935
135,0.934834807452661,-71.08026014635635,-52.79283051278019,-221.2805213681002
136,0.9395959112917688,-71.19431508491553,-52.882320883941155,-221.27602965621756
137,0.9326768183337892,-71.30646921094997,-52.973480572126434,-221.3304505478893
138,0.9348399817988776,-71.42340434262037,-53.062471051675935,-221.34467595486757
139,0.9351495056307315,-71.50049278136333,-53.127509451018284,-221.13688927257817
140,0.9352851941747573,-71.60820765829975,-53.213465325690635,-221.1673382363206
141,0.9327059820266876,-71.70877843071906,-53.2928717013764,-221.10079303995394
142,0.9374227953360851,-71.80295749988265,-53.3724751916867,-220.9974016388595
143,0.9399981762363597,-71.8835598852326,-53.43763921464445,-220.8797152983775
144,0.9416188579412027,-71.97845751305589,-53.51749101686891,-220.82856491631313
145,0.9405770448310169,-72.09432659317405,-53.60860570080216,-220.9449493995685
146,0.9310790890767426,-72.19707765053742,-53.69176142157481,-220.97551828964018
147,0.9425844523393749,-72.29880848652351,-53.77088088843756,-220.9800397740998
148,0.9409755643183159,-72.407864245123,-53.857623995071734,-220.99919461811626
149,0.9422799422799423,-72.50780786813198,-53.93762193184582,-221.00259731905155
150,0.945677053132725,-72.60196576730674,-54.01001723131819,-220.97170331409032
151,0.9415791053737617,-72.69942329187198,-54.09160043317137,-220.9679664551307
152,0.9354172898594078,-72.79685540318104,-54.16765059456078,-220.97847658195406
153,0.9401902207047921,-72.8839457885123,-54.23477760138909,-220.89297547853505
154,0.93247636823409,-72.9692458532728,-54.304310129720776,-220.82019986185182
155,0.9389587073608617,-73.0649780939818,-54.381184468066124,-220.818030735468
156,0.933812734082397,-73.13625686076912,-54.43717086746398,-220.62297100883754
157,0.9371031328056818,-73.23234782301485,-54.51244696678295,-220.6363165298151
158,0.9411042944785276,-73.35397784345173,-54.607090746416745,-220.83244179279976
159,0.9363076923076923,-73.44978310541022,-54.68328459667413,-220.8578082542796
160,0.9367137661718238,-73.52383763956757,-54.74406989969125,-220.72403113241717
161,0.9409985333659252,-73.60481552816502,-54.80423357041835,-220.67617114881688
162,0.9385071586892709,-73.6803816288849,-54.864818727050746,-220.55455712020773
163,0.9419581487704292,-73.75606505879738,-54.92395987406419,-220.44503158924945
164,0.9414215906706238,-73.85287932621536,-55.00137462560231,-220.48997377234107
165,0.9384559469364266,-73.93344624041265,-55.063937424287154,-220.4350248961338
166,0.9334214240667889,-74.00319773831168,-55.12282942332108,-220.29939678183717
167,0.9373807721423164,-74.07726077037867,-55.18190906827018,-220.21650686544086
168,0.9353588969219975,-74.168506332844,-55.25525917859283,-220.2580607070793
169,0.9428870919436957,-74.24367210824688,-55.318769454420725,-220.2154592090828
170,0.9366863011629664,-74.30664245688169,-55.37130027526295,-220.07923907086817
171,0.9344306855934763,-74.39023916808803,-55.43377513989095,-220.0831289852308
172,0.9365340148472678,-74.46685555081073,-55.49443627297216,-220.0250610818152
173,0.9397466205976844,-74.55490666809644,-55.56347155512879,-220.07608420890847
174,0.9394654801900784,-74.62249483163384,-55.61611816516707,-219.96656586689514
175,0.9392705222192054,-74.68605547971912,-55.66884306907332,-219.88509433865173
176,0.9370343667387647,-74.7698252049377,-55.73431135290084,-219.9235941646896
177,0.9326630745612715,-74.82071918745045,-55.77529241780346,-219.72815348882244
178,0.9342551213220959,-74.89757478963122,-55.834222767666255,-219.73875083947303
179,0.9332643873950602,-74.96026340353937,-55.886953158037606,-219.64336440914187
180,0.9332210323667429,-75.03554658580957,-55.94917737259101,-219.62881290148133
181,0.9372988401044513,-75.10021576739925,-56.002491800300334,-219.53521859266453
182,0.9360004798464492,-75.18413848887135,-56.06842974974849,-219.59943193447307
183,0.9363847709912141,-75.24159991427622,-56.11384188586199,-219.49815355721086
184,0.9309982591992316,-75.30736436105758,-56.16906207981955,-219.41902639433962
185,0.9417851358646752,-75.38983161504734,-56.23540158990111,-219.47359624028505
186,0.9372300256758798,-75.45826788239145,-56.292145454086985,-219.43686845865062
187,0.9399543653176414,-75.52955048365044,-56.34642647581254,-219.42480306562317
188,0.9395997574287447,-75.59269679566195,-56.39597232634938,-219.38332559034296
189,0.9426352856196955,-75.668508015454,-56.45649164239533,-219.43738366271492
190,0.9401392666088879,-75.72491918854621,-56.502865591904666,-219.34488095588873
191,0.9369169391366949,-75.79982216477093,-56.563430422344396,-219.36810024349188
192,0.9343281778637023,-75.873317435117,-56.620654704269775,-219.38924259651017
193,0.9478791909786256,-75.95486476299959,-56.68554017673248,-219.49465250926556
194,0.9383263985205733,-76.0224019720925,-56.739155555160224,-219.5302527765651
195,0.9378082191780822,-76.08462870035522,-56.791267259521426,-219.52230262820345
196,0.9346546729684403,-76.15838854662513,-56.851288322007974,-219.58826005806742
197,0.9337991579324554,-76.22437994644305,-56.90346066264734,-219.5796717398589
198,0.9455294476655478,-76.28637003056816,-56.95329925832709,-219.5654719592803
199,0.9354666191282646,-76.34624314373383,-57.00072281044384,-219.5545555586037
200,0.939319949357931,-76.41013512998254,-57.0512194760383,-219.56214785515405
201,0.9454104081323016,-76.47028412895364,-57.101234812271514,-219.5494098501763
202,0.9323455747005039,-76.53612430466741,-57.154448081684166,-219.57615501176394
203,0.9371555582620346,-76.5931808976736,-57.20303527679549,-219.55440260959614
204,0.9378413445581002,-76.66007066372183,-57.2569711240846,-219.607673528094
205,0.9448284187969698,-76.70615745171499,-57.298426140600114,-219.51932814954205
206,0.9340345330739299,-76.75367832478842,-57.33748481046966,-219.44218929294126
207,0.9349094536989448,-76.79944727348027,-57.37420183466911,-219.35743322887805
208,0.937086689912228,-76.8523440702668,-57.41792760591794,-219.32795255327514
209,0.9325934191875018,-76.91451597328845,-57.46656037645911,-219.3641780508367
210,0.9367111650485437,-76.97583745066528,-57.51787956251774,-219.39614346763227
211,0.9338520240863293,-77.01992818540778,-57.552259282147055,-219.3089447369412
212,0.9333842394624313,-77.07702199216061,-57.60036887157361,-219.32865841742748
213,0.9336229210675077,-77.14722240991829,-57.656838248481215,-219.4304980673917
214,0.9417946401686239,-77.20980057847797,-57.7075826734708,-219.48653985895254
215,0.9390096618357487,-77.25401253530457,-57.74556892675884,-219.4231496035658
216,0.9401489464761443,-77.30498601232665,-57.787558225014735,-219.41189494800543
217,0.937003543932543,-77.3561723955772,-57.8301885390506,-219.39979847083603
218,0.9433243324332433,-77.4141675681291,-57.87885011288151,-219.4459800136204
219,0.9437105112004595,-77.47112761692462,-57.926507812346735,-219.49260929563206
220,0.940471565609778,-77.52078890551032,-57.96576649302625,-219.4894250873959
221,0.945363484595538,-77.57432558211912,-58.009302125201955,-219.5083000358382
222,0.9344944421327944,-77.61605768443019,-58.04388030750392,-219.45959988564653
223,0.9396567299006323,-77.66356446615107,-58.08160091956979,-219.44490274136632
224,0.9402529041626331,-77.70542001056594,-58.11580920569253,-219.40313070496657
225,0.9349861928202665,-77.74965632020063,-58.15281794813681,-219.3692172754132
226,0.9327880726745941,-77.78904092969776,-58.18511472357161,-219.3117453676057
227,0.9317027166803565,-77.83382410876698,-58.22307070507037,-219.28208846744457
228,0.9412067140480871,-77.87705332873037,-58.25910388414655,-219.2669183046275
229,0.9371505861136159,-77.92357944843704,-58.29705976009426,-219.2942769567687
230,0.9309052757793765,-77.97435778217832,-58.33771417540336,-219.31895323710273
231,0.9339770197918547,-78.01477195859673,-58.371249248354346,-219.29063497061543
232,0.9411413384298385,-78.0610147360288,-58.40901815921676,-219.31599687391176
233,0.9410333433463502,-78.1051322536197,-58.44588592515183,-219.32239785631134
234,0.9339226716671132,-78.16062278076771,-58.49068379325312,-219.39613510138886
235,0.9404988662131519,-78.19638088625074,-58.51919188949208,-219.341943206602
236,0.9389522473623224,-78.24131087643313,-58.55604927502265,-219.36648845133323
237,0.9476814760864287,-78.2780109530195,-58.58477980001631,-219.31710582798735
238,0.9383654629378224,-78.31915016112221,-58.61748927993172,-219.31555271248956
239,0.9392569529682963,-78.3646836838783,-58.65390491985538,-219.33257865373895
240,0.9422896984697111,-78.39845395388436,-58.681143497261,-219.27059329965783
241,0.9337055958179874,-78.44178724959689,-58.715557225624984,-219.29576497397187
242,0.9412423224713322,-78.4773576885238,-58.74547906420876,-219.2662182326656
243,0.9396095005655098,-78.52263834589431,-58.78078323118172,-219.3064582353139
244,0.9423059395412426,-78.56724793351543,-58.81734267503464,-219.3330073499722
245,0.9375679265789156,-78.60026601554463,-58.844053900361295,-219.28695994756603
246,0.9362688994638877,-78.63061632556098,-58.869539561768505,-219.22638142489677
247,0.9338339515666938,-78.66310140588128,-58.89510550990154,-219.1970116700307
248,0.9355071374906085,-78.70485829561234,-58.92816665759136,-219.22610958593904
249,0.9370341661200883,-78.72931473867281,-58.94897330189329,-219.14009612595729
