episode,service_level,rebalancing_imbalance,squared_starvation_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
204,0.9469726474729621,-4.906006252370439,-3.434085094785771,-2.0632560082025413,-3.5587658018574273,0.015973,0.1,0.034717,0.2,1092,678,1136,33379,38467,38463,0,0,0,0,3919,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
205,0.9475557664926436,-4.8927664878642885,-3.4353101280861837,-2.0723677487456076,-3.570410308060173,0.015907,0.1,0.03442,0.2,1215,553,1212,33712,38689,38678,0,0,0,0,3988,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
206,0.9393750371294481,-4.963777356872154,-3.4592360114132337,-2.1017590282037024,-3.593930082182557,0.015842,0.1,0.034126,0.2,1419,622,1150,33666,38539,38532,0,0,0,0,3892,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
207,0.9413643218309234,-5.021114738369962,-3.4856882263222446,-2.1350821958881,-3.62218901686526,0.015778,0.1,0.033834,0.2,1260,723,1084,33819,38644,38641,0,0,0,0,3921,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
208,0.9445785313461654,-5.05038038193194,-3.501155138897946,-2.126885325396004,-3.6154530641313958,0.015714,0.1,0.033545,0.2,1283,554,1084,33146,37997,37993,0,0,0,0,4000,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
209,0.9473290885720265,-5.02616445634336,-3.490036774067585,-2.109568735648977,-3.6137909053522055,0.01565,0.1,0.033259,0.2,1101,661,1068,33453,38391,38381,0,0,0,0,3915,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
210,0.9479882237487733,-5.035244531020277,-3.5043730833396016,-2.114427124607846,-3.6090665633121946,0.015587,0.1,0.032974,0.2,1219,530,1124,33627,38408,38402,0,0,0,0,3992,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
211,0.9445869370712795,-5.048941385403331,-3.5148343756881766,-2.153039736381678,-3.6335208145165505,0.015525,0.1,0.032692,0.2,1260,598,1203,33530,38302,38295,0,0,0,0,3928,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
212,0.9459900317172633,-5.044491395739433,-3.5007422452932793,-2.1404407605306095,-3.623470312903595,0.015463,0.1,0.032413,0.2,1164,624,1085,33105,38016,38010,0,0,0,0,3843,3834,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
213,0.9392836906927504,-5.141391763485796,-3.5352172660279693,-2.1853589377572162,-3.6624348545533403,0.015402,0.1,0.032136,0.2,1264,772,1402,33533,38274,38269,0,0,0,0,3986,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
214,0.9362416107382551,-5.241024829329061,-3.568105492274719,-2.191801178066104,-3.670927432568958,0.015341,0.1,0.031861,0.2,1320,827,1257,33674,38569,38556,0,0,0,0,3917,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
215,0.9459142917204721,-5.199202556828187,-3.543294760885833,-2.1943499508603512,-3.6802921387076455,0.01528,0.1,0.031589,0.2,1245,556,1154,33299,38230,38223,0,0,0,0,3999,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
216,0.9448384079181629,-5.066790180572268,-3.504698359399382,-2.1545633911109645,-3.6649138915690327,0.01522,0.1,0.031319,0.2,1174,654,1019,33139,38048,38044,0,0,0,0,3898,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
217,0.9466870448619976,-4.993189197945566,-3.474118190903285,-2.140738916396888,-3.6488983191232447,0.015161,0.1,0.031051,0.2,1283,496,1161,33369,38255,38251,0,0,0,0,3979,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
218,0.9444560825976358,-5.054142086583469,-3.480930144023248,-2.1227755807786437,-3.6444195828428936,0.015102,0.1,0.030786,0.2,1195,661,1375,33415,38407,38398,0,0,0,0,3938,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
219,0.9463636632288188,-5.123463038312651,-3.510308074702297,-2.1691400223511526,-3.6754561932828334,0.015043,0.1,0.030523,0.2,1206,609,979,33839,38678,38677,0,0,0,0,3872,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
220,0.9503715419737981,-5.109878217035222,-3.5104706097257585,-2.1686123335573937,-3.6844800615070663,0.014985,0.1,0.030262,0.2,1133,530,1029,33509,38552,38542,0,0,0,0,3955,3947,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
221,0.9447379355374844,-5.053706166153733,-3.4937341847656307,-2.1519028884650377,-3.674948775402013,0.014927,0.1,0.030003,0.2,1277,585,1100,33694,38631,38624,0,0,0,0,3927,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
222,0.9450660036701592,-5.155615125080277,-3.526486025084889,-2.1641098641543772,-3.69016328162871,0.01487,0.1,0.029747,0.2,1231,625,1271,33786,38593,38585,0,0,0,0,4002,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
223,0.9485566358628579,-5.14826865194131,-3.5308421484657972,-2.1621263624600244,-3.674850657521358,0.014813,0.1,0.029493,0.2,987,722,1081,33221,38149,38144,0,0,0,0,3912,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
224,0.9457317984751084,-5.138906798679343,-3.5212971107232516,-2.1593104789859714,-3.6762976200416744,0.014757,0.1,0.029241,0.2,1217,598,1317,33445,38262,38251,0,0,0,0,4001,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
225,0.9405578691913593,-5.2074477654889835,-3.539519373898822,-2.1735026687469423,-3.696660081712426,0.014701,0.1,0.028991,0.2,1292,692,1328,33377,38324,38322,0,0,0,0,3949,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
226,0.9433850702143385,-5.239769206746777,-3.5541999423113735,-2.174163442087864,-3.705944485457069,0.014645,0.1,0.028743,0.2,1268,647,1144,33825,38567,38564,0,0,0,0,3872,3856,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
227,0.9441796324609527,-5.2301207250723225,-3.5595238813004872,-2.183757610930451,-3.712718947530017,0.01459,0.1,0.028497,0.2,1174,688,1057,33357,38341,38333,0,0,0,0,3996,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
228,0.9466068158998288,-5.24989347798577,-3.5832942916597332,-2.2086008765527647,-3.7257289760916574,0.014536,0.1,0.028254,0.2,1141,667,1286,33862,38835,38830,0,0,0,0,3912,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
229,0.9429647484181982,-5.2575214636959755,-3.581467003236944,-2.2195035883247347,-3.734775095326085,0.014481,0.1,0.028012,0.2,1180,713,1135,33190,37986,37979,0,0,0,0,3928,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
230,0.9483915004748338,-5.2289595290260324,-3.5757311696635083,-2.21588899335687,-3.738742101300271,0.014427,0.1,0.027773,0.2,1197,542,1158,33696,38678,38670,0,0,0,0,3923,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
231,0.9494248014734744,-5.211844276631917,-3.572266276787533,-2.207300212237611,-3.7378378194059603,0.014374,0.1,0.027535,0.2,1051,624,1327,33119,38220,38209,0,0,0,0,4006,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
232,0.9437061370763028,-5.194350978285246,-3.5604203050351386,-2.1970987248250387,-3.7426756728364086,0.014321,0.1,0.0273,0.2,1309,576,1417,33485,38381,38379,0,0,0,0,3998,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
233,0.9439331301487673,-5.185834629818298,-3.555459244626712,-2.191227748131711,-3.7379919024907187,0.014268,0.1,0.027067,0.2,1285,573,1194,33139,38014,38005,0,0,0,0,3877,3886,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
234,0.9448146605581008,-5.119652360857193,-3.5629570273732893,-2.196285210426169,-3.7505478027391868,0.014216,0.1,0.026835,0.2,1254,601,1247,33614,38549,38548,0,0,0,0,3927,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
235,0.9438236458301617,-5.102937631409963,-3.566927398082203,-2.2156981497523005,-3.7558349584065867,0.014164,0.1,0.026606,0.2,1202,643,1117,32843,37569,37564,0,0,0,0,3839,3833,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
236,0.9431899641577061,-5.147603458937284,-3.5817444826928284,-2.2141874121261917,-3.773011286988122,0.014112,0.1,0.026379,0.2,1216,686,1212,33480,38571,38568,0,0,0,0,3908,3900,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
237,0.9425701231504735,-5.195893504816576,-3.594838732157297,-2.2396174807187266,-3.7895456869969206,0.014061,0.1,0.026153,0.2,1229,669,1138,33049,37842,37835,0,0,0,0,3994,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
238,0.9389176638685479,-5.290517795358935,-3.6256140792185505,-2.2926382076089773,-3.834034303650877,0.01401,0.1,0.02593,0.2,1200,852,1353,33594,38445,38441,0,0,0,0,3991,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
239,0.9442626887174715,-5.273044590525148,-3.6281585580926516,-2.3266629607575426,-3.866427007868394,0.01396,0.1,0.025708,0.2,1196,661,1193,33317,38110,38102,0,0,0,0,3872,3881,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
240,0.9469881694211144,-5.3223465474387535,-3.6472889706889133,-2.3395053357920066,-3.8651195042949107,0.01391,0.1,0.025488,0.2,1173,588,1188,33219,37979,37972,0,0,0,0,3916,3924,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
241,0.9470596992705077,-5.252458936532528,-3.62571700754403,-2.3180566078841878,-3.856359579129512,0.01386,0.1,0.02527,0.2,1154,624,1070,33585,38552,38548,0,0,0,0,3992,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
242,0.9461652139819646,-5.212755732357261,-3.6064982187914483,-2.3307957600797287,-3.8573293286703345,0.013811,0.1,0.025054,0.2,1247,538,1070,33157,38027,38020,0,0,0,0,3919,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
243,0.9428273188189681,-5.272429015718273,-3.6295787427958,-2.3412974080962243,-3.8794266679362504,0.013762,0.1,0.02484,0.2,1329,588,1186,33530,38272,38269,0,0,0,0,3889,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
244,0.940138739385241,-5.317764542985187,-3.660446481676183,-2.3526870994145295,-3.906522842422742,0.013713,0.1,0.024628,0.2,1374,628,1325,33444,38280,38275,0,0,0,0,3928,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
245,0.9390393535837199,-5.395204150525352,-3.6847410097620013,-2.3850940524233737,-3.9214151482495945,0.013665,0.1,0.024417,0.2,1297,740,1245,33415,38385,38382,0,0,0,0,3939,3941,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
246,0.9397312053758925,-5.423893934473588,-3.688461710180882,-2.391898700433766,-3.9198558452030583,0.013617,0.1,0.024209,0.2,1305,704,1251,33334,38177,38174,0,0,0,0,4030,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
247,0.9428060497681326,-5.458409951618907,-3.6944520995861705,-2.379815711923574,-3.9224236073138496,0.013569,0.1,0.024002,0.2,1317,570,1184,32993,37793,37789,0,0,0,0,3972,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
248,0.945309225887565,-5.4129114156397735,-3.6795464497636545,-2.368129785391132,-3.9341351053092333,0.013522,0.1,0.023797,0.2,1153,674,1193,33406,38472,38467,0,0,0,0,3942,3922,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
249,0.9401510402674547,-5.467796671227671,-3.699353032502713,-2.3743013102237085,-3.9550529116380755,0.013475,0.1,0.023593,0.2,1278,727,1272,33501,38184,38179,0,0,0,0,3906,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
250,0.9479229199183575,-5.409343486636676,-3.6903291524573496,-2.376732536295252,-3.9490331350641386,0.013428,0.1,0.023392,0.2,1157,578,1057,33316,38092,38086,0,0,0,0,3926,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
251,0.9525600835945663,-5.35479242802479,-3.6768129430189944,-2.3845174377746243,-3.9382109158554486,0.013382,0.1,0.023192,0.2,1086,503,1151,33495,38501,38498,0,0,0,0,3929,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
252,0.9389960007162896,-5.376083585053512,-3.6879630264150935,-2.4004104993494364,-3.9532170523352517,0.013336,0.1,0.022993,0.2,1469,575,1191,33506,38002,37998,0,0,0,0,3986,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
253,0.9414158593251739,-5.3858359539893055,-3.688991727531176,-2.41898970577897,-3.9665749790581546,0.01329,0.1,0.022797,0.2,1217,712,1230,32927,37853,37848,0,0,0,0,3974,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
254,0.9456801195814649,-5.3569799752177545,-3.674275626193789,-2.410008615917516,-3.963264950195993,0.013245,0.1,0.022602,0.2,1113,704,1199,33450,38479,38475,0,0,0,0,3991,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
255,0.9463510378873491,-5.300907627276964,-3.652051214951543,-2.3882446376337625,-3.9572366238151218,0.0132,0.1,0.022409,0.2,1150,654,1185,33626,38631,38626,0,0,0,0,3907,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
256,0.9449206638701441,-5.31075717931999,-3.653849594819926,-2.39257986050718,-3.9554176091767235,0.013155,0.1,0.022217,0.2,1220,592,1078,32898,37777,37772,0,0,0,0,3939,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
257,0.9484570026040887,-5.298560495936642,-3.64154866418327,-2.3790293534139035,-3.9476921370212916,0.01311,0.1,0.022027,0.2,1158,564,1147,33409,38371,38359,0,0,0,0,3903,3891,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
258,0.9472361048008481,-5.2657700478255505,-3.6315634046923475,-2.366044555171573,-3.94419437316658,0.013066,0.1,0.021839,0.2,1158,584,1033,33015,37966,37958,0,0,0,0,3933,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.9476623102230539,-5.237951577659655,-3.616988726519914,-2.373835985753236,-3.935157183344463,0.013022,0.1,0.021653,0.2,1009,725,1131,33131,38298,38288,0,0,0,0,3883,3877,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.942968985245408,-5.253379533430865,-3.6139358883804276,-2.366490078553195,-3.932574007879901,0.012979,0.1,0.021467,0.2,1262,632,1134,33210,38175,38170,0,0,0,0,3996,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.9421652932043473,-5.271674073411751,-3.6155769086736855,-2.370185256949611,-3.941087886891456,0.012936,0.1,0.021284,0.2,1280,657,1181,33492,38361,38352,0,0,0,0,3973,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.9465093294198688,-5.316983055634427,-3.6344066798987877,-2.358520025010275,-3.9356851845519114,0.012893,0.1,0.021102,0.2,1129,657,1315,33389,38163,38162,0,0,0,0,3892,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9425259816107101,-5.312826980836508,-3.629723967435334,-2.3915325595657486,-3.9614595502958716,0.01285,0.1,0.020922,0.2,1301,618,1060,33389,38067,38062,0,0,0,0,3875,3862,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.9365531723413829,-5.367257088005693,-3.63638884427483,-2.3946865882490638,-3.982250926311972,0.012807,0.1,0.020743,0.2,1444,671,1263,33335,37958,37950,0,0,0,0,3963,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9411415511560951,-5.464785470018749,-3.667323429713835,-2.4129722175448234,-3.988379148539146,0.012765,0.1,0.020566,0.2,1359,624,1238,33691,38495,38491,0,0,0,0,4068,4070,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.9462246002164242,-5.446171501583849,-3.661259684769062,-2.4170392961785687,-3.984541201976333,0.012723,0.1,0.02039,0.2,1107,682,1138,33268,38421,38414,0,0,0,0,3962,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.9429374644854502,-5.439774273094116,-3.6585262947754713,-2.3947534525845713,-3.9736516633811014,0.012682,0.1,0.020216,0.2,1261,647,1282,33437,38322,38321,0,0,0,0,3942,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9435954515372119,-5.447896096537204,-3.662307718867332,-2.4027802250091135,-3.9790823445423618,0.01264,0.1,0.020043,0.2,1237,638,1142,33242,38151,38143,0,0,0,0,3946,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.946865671641791,-5.426190849793723,-3.660507219063618,-2.37516417012627,-3.972393069332304,0.012599,0.1,0.019871,0.2,1193,587,993,33500,38212,38207,0,0,0,0,3866,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9398859803599677,-5.443904877304994,-3.667680061409622,-2.393518034325877,-3.9944363650671235,0.012558,0.1,0.019702,0.2,1350,664,1203,33503,38366,38359,0,0,0,0,3879,3879,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9426810662039669,-5.4810668853207645,-3.6799753597130853,-2.418742702784507,-4.0138979744801135,0.012518,0.1,0.019533,0.2,1266,650,1151,33427,38009,38004,0,0,0,0,3936,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9483392609560553,-5.462537597923202,-3.6701079017486,-2.3829297929353017,-3.9864375280430724,0.012478,0.1,0.019366,0.2,1160,554,1169,33178,37919,37913,0,0,0,0,3833,3846,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.9490687022900763,-5.40717262114042,-3.6621195614446496,-2.384180404446547,-3.9812028457259627,0.012438,0.1,0.019201,0.2,1102,566,1297,32750,37843,37838,0,0,0,0,3933,3922,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.945008947799448,-5.4373463275745495,-3.668364265148088,-2.3744841175085525,-3.9783276596894193,0.012398,0.1,0.019037,0.2,1266,547,1095,32969,37647,37644,0,0,0,0,3982,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9453040662108673,-5.451671310496151,-3.678881250271495,-2.3748690093879943,-3.980649453836704,0.012358,0.1,0.018874,0.2,1221,603,1118,33348,38271,38262,0,0,0,0,3926,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9406279048847042,-5.495623890529508,-3.693193174590099,-2.3874506206552466,-3.97857168636069,0.012319,0.1,0.018713,0.2,1239,741,1112,33349,38236,38230,0,0,0,0,3948,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9454360325826545,-5.454701985617336,-3.6891113424620463,-2.381552419315908,-3.973112948458865,0.01228,0.1,0.018553,0.2,1237,585,1294,33392,38106,38099,0,0,0,0,3962,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9452965083508855,-5.399955987966273,-3.683959274308272,-2.3789375402018798,-3.9715373639380194,0.012241,0.1,0.018394,0.2,1302,542,1124,33709,38482,38476,0,0,0,0,4006,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9475692866878691,-5.373989791129921,-3.6843475943906108,-2.3831188499880263,-3.980162081171379,0.012203,0.1,0.018237,0.2,1247,484,1229,33015,38119,38113,0,0,0,0,3921,3909,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.9429390464695232,-5.381374269725978,-3.688495406551013,-2.4019421493270436,-3.989012175663439,0.012165,0.1,0.018081,0.2,1277,614,1177,33140,37954,37947,0,0,0,0,3998,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.943640246796393,-5.373154194670629,-3.6864400788613234,-2.411066375170562,-4.0019864239164145,0.012126,0.1,0.017927,0.2,1305,595,1277,33712,38488,38483,0,0,0,0,3984,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9437822451521082,-5.387296307004818,-3.6849197894774073,-2.386464982083646,-3.9755415270746886,0.012089,0.1,0.017773,0.2,1310,586,1078,33726,38455,38451,0,0,0,0,4011,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.9471960947731873,-5.379363126499054,-3.6822763230497966,-2.364252002090064,-3.967521139069687,0.012051,0.1,0.017621,0.2,1218,556,1210,33596,38602,38597,0,0,0,0,3976,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9437514991604702,-5.400910975422842,-3.6909482678933427,-2.402437816772523,-3.9853191610786416,0.012014,0.1,0.017471,0.2,1176,700,1086,33352,38397,38393,0,0,0,0,3949,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9408400946079458,-5.41934565833724,-3.6975610638725303,-2.4171917749202843,-3.9914622555823787,0.011977,0.1,0.017321,0.2,1425,551,1079,33401,38092,38081,0,0,0,0,3963,3963,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.9435311795642374,-5.46414981639786,-3.706286408444281,-2.4356366860173644,-4.008854826463956,0.01194,0.1,0.017173,0.2,1232,647,1302,33275,38099,38092,0,0,0,0,4076,4076,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9481832638242972,-5.440397889181111,-3.6935528780909257,-2.435729287635774,-4.010655564532864,0.011903,0.1,0.017027,0.2,1123,604,1123,33329,38153,38146,0,0,0,0,3934,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9465736116960471,-5.415446410962986,-3.677217375770684,-2.416423331581493,-3.9882335680129053,0.011867,0.1,0.016881,0.2,1237,539,1242,33242,38062,38059,0,0,0,0,3854,3853,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9442857142857143,-5.43077852616234,-3.6750820354426894,-2.4277805109771378,-4.0018004045801465,0.011831,0.1,0.016737,0.2,1147,725,1200,33600,38625,38617,0,0,0,0,3956,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.9450054093040029,-5.461544584017143,-3.691452673475402,-2.411630197409747,-4.003209645574307,0.011795,0.1,0.016594,0.2,1256,574,1140,33276,38070,38062,0,0,0,0,3944,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9467425337186898,-5.441524277474584,-3.686737364536178,-2.4175213976866607,-4.007744559984701,0.011759,0.1,0.016452,0.2,1139,630,1133,33216,38094,38089,0,0,0,0,4019,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9474829364251438,-5.46020505687496,-3.6865263286428123,-2.420330412852475,-3.9991739547829233,0.011723,0.1,0.016311,0.2,1148,614,1315,33551,38569,38562,0,0,0,0,3965,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.9510916768995777,-5.400212140021563,-3.656800596627313,-2.4141700006248756,-3.9921126482120446,0.011688,0.1,0.016172,0.2,1082,551,1155,33389,38219,38210,0,0,0,0,3965,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.9400113864501244,-5.460951294996596,-3.6756531978265223,-2.4207861929439543,-4.004564495317379,0.011653,0.1,0.016034,0.2,1317,685,1186,33373,38271,38262,0,0,0,0,3943,3946,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9419490254872563,-5.47995166626857,-3.688955070506533,-2.410460475641601,-4.021630012206999,0.011618,0.1,0.015897,0.2,1259,677,1114,33350,38301,38292,0,0,0,0,4015,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9416157297281021,-5.529012712635078,-3.6936440001243107,-2.43641572870319,-4.042174863102661,0.011583,0.1,0.015761,0.2,1309,630,1085,33211,38019,38015,0,0,0,0,3973,3964,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.9469703736787256,-5.543591444488192,-3.70052878907846,-2.4496566939897035,-4.056068827826386,0.011549,0.1,0.015626,0.2,1192,589,1317,33585,38483,38478,0,0,0,0,3923,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9446631999759536,-5.550398040252625,-3.7029428901757737,-2.477618484152624,-4.074750006054501,0.011514,0.1,0.015493,0.2,1137,704,1032,33269,37966,37959,0,0,0,0,3867,3878,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9454942948698751,-5.55739918334687,-3.69929430783445,-2.4822110652166662,-4.077192035030922,0.01148,0.1,0.01536,0.2,1227,593,1117,33391,38275,38269,0,0,0,0,3898,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.939801932800766,-5.598285746828109,-3.7089673010531783,-2.4999564497042512,-4.094085554644833,0.011446,0.1,0.015229,0.2,1367,645,1303,33423,38160,38155,0,0,0,0,4006,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9409667673716012,-5.643917312672534,-3.7171218296883985,-2.512716643783878,-4.110355480847558,0.011413,0.1,0.015099,0.2,1207,747,1404,33100,38088,38073,0,0,0,0,3938,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9425467240497186,-5.643298444074671,-3.72516450718432,-2.5131699164235894,-4.119619679631859,0.011379,0.1,0.01497,0.2,1269,640,1108,33227,38075,38068,0,0,0,0,3964,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.9403352760920507,-5.699823189122035,-3.747458187333238,-2.5184011825483497,-4.123968534783223,0.011346,0.1,0.014842,0.2,1270,716,1109,33286,38147,38135,0,0,0,0,3993,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9467760282583967,-5.687463906741328,-3.752594799958468,-2.51398587750581,-4.124314788141898,0.011313,0.1,0.014715,0.2,1223,555,1153,33406,38406,38402,0,0,0,0,3925,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.9407904593533695,-5.657778978100642,-3.7666040352478247,-2.5227138730393843,-4.13891109153349,0.01128,0.1,0.014589,0.2,1317,659,1107,33373,38316,38314,0,0,0,0,3892,3884,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9435301045193581,-5.662833973064377,-3.7564382289153544,-2.5052723335688056,-4.128250507720918,0.011247,0.1,0.014464,0.2,1223,695,1095,33965,39036,39033,0,0,0,0,4016,4021,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9394634189917518,-5.689682936906074,-3.7671062433878952,-2.5223890841458387,-4.136257638773481,0.011215,0.1,0.014341,0.2,1416,617,1244,33583,38173,38164,0,0,0,0,3945,3939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9456597379806965,-5.675593917043185,-3.768709545818533,-2.5212763327259067,-4.134548738817293,0.011182,0.1,0.014218,0.2,1230,566,1141,33051,38074,38069,0,0,0,0,4003,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
