episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,gross_starvation_risk,gross_congestion_risk
290,0.936609084319884,-7.59885440043922,-6.722027486297902,-4.453469133803197,-5.481539430696112
291,0.9346137508343952,-7.609871178734585,-6.734928211523945,-4.449252903311278,-5.48972009455064
292,0.9477901967282258,-7.6114313420991735,-6.739423871359894,-4.458341437420462,-5.4942158059212645
293,0.9410036501765736,-7.622038075585796,-6.750118807561938,-4.461034936029834,-5.496159875629199
294,0.9452291989428597,-7.624169787522637,-6.75459757331711,-4.4623256438889864,-5.500765165205485
295,0.9423528703090175,-7.641556413095534,-6.76485380325787,-4.47503139798777,-5.5076707595459045
296,0.9391293912939129,-7.6511250386123715,-6.778171587591393,-4.4852217130942655,-5.5187022649500586
297,0.9427681352914998,-7.655776049229586,-6.783250316844007,-4.499154850546588,-5.529196923276869
298,0.9410150477971111,-7.662111946471775,-6.790536524922947,-4.50403934738915,-5.534895406934111
299,0.9475654300117728,-7.6556804752491106,-6.792175504533582,-4.502233891581108,-5.537533212483749
300,0.9435753684781626,-7.660389293029749,-6.798456093802407,-4.504885574590142,-5.543091257717335
301,0.9418178541391325,-7.667208892245963,-6.805084560549848,-4.507664859836632,-5.5495699180642175
302,0.9374793945751536,-7.68426581288551,-6.814859598914482,-4.522658416707453,-5.562998055825989
303,0.9373306029030898,-7.693859456167485,-6.8227023604068275,-4.526034722173183,-5.568565394712849
304,0.9461299569995222,-7.700772603113648,-6.826776570163101,-4.528498346937723,-5.571079676749277
305,0.9390604909846605,-7.708380860808415,-6.834648944231067,-4.536430001815185,-5.577180282456421
306,0.9390770697411148,-7.718315604684929,-6.840947940411674,-4.547364435378517,-5.583132979707935
307,0.9397536192788418,-7.727898409875635,-6.856285109474346,-4.544403723196341,-5.58595158352849
308,0.9399105561725245,-7.737508895630422,-6.867046896553404,-4.55126666585816,-5.591303242200742
309,0.9404457545041658,-7.741916712523503,-6.869517328122899,-4.558919394023123,-5.597214641461034
310,0.938375350140056,-7.745525744404256,-6.877376093534085,-4.561336018618293,-5.6064829360989314
311,0.9427362055933485,-7.749088834111107,-6.882951907146819,-4.559275663500299,-5.604754661158239
312,0.9449706270231387,-7.754529514808969,-6.885294155664455,-4.563559555593182,-5.608301558139667
313,0.9452272454730783,-7.7553090269125216,-6.886406443071155,-4.554295909805437,-5.607797049636319
314,0.938810608574963,-7.758842301660925,-6.89196576104162,-4.55787626948729,-5.616417211221325
315,0.9411658436709623,-7.762075098751106,-6.898059230519241,-4.562211505554558,-5.62277873276015
316,0.9455311016215248,-7.7621403025939735,-6.902009619224753,-4.557254245506255,-5.618435745874556
317,0.9421013301449709,-7.768495882959926,-6.912183378823695,-4.5593731337995855,-5.627031762794053
318,0.9466260811910431,-7.7700935052405224,-6.915990179537294,-4.550956694231623,-5.62613816645026
319,0.9405848444818061,-7.771822206521141,-6.9203141475408385,-4.557840538666581,-5.628701881902368
320,0.9420907345175228,-7.773951282284017,-6.922181095009647,-4.559288284038274,-5.63000282016089
321,0.93492680011951,-7.784648828001515,-6.932225781053152,-4.569925686006343,-5.639108972504031
322,0.9395263348198144,-7.7921190186436915,-6.9452510281679976,-4.57259680413083,-5.644963747960702
323,0.9455658405494177,-7.796071581666412,-6.9488871567927255,-4.569089660759989,-5.641658201587251
324,0.9401681759379042,-7.8042565240135575,-6.960113987423894,-4.574094375495733,-5.650846439659575
325,0.9447436127565368,-7.806627944730252,-6.964096043426269,-4.576055633451306,-5.654259811406153
326,0.9333932046100883,-7.819012008106135,-6.974434617958527,-4.589396922163869,-5.666753471680037
327,0.9410387271089763,-7.82619942454809,-6.983822261113929,-4.5851625126731905,-5.6676132810834945
328,0.9409595193480266,-7.835664991493357,-6.993321679987396,-4.585225576284989,-5.672293000278691
329,0.9400498841973989,-7.84376724559306,-7.004474871350225,-4.594681908881665,-5.681010773686942
330,0.9410211528762572,-7.854033356005153,-7.014308462439067,-4.59343744815215,-5.683992742633996
331,0.949647747720272,-7.853527367416265,-7.01702127841482,-4.588248502395096,-5.6823322128197775
332,0.9463688485427616,-7.854526338057872,-7.021725874022483,-4.5883564737538265,-5.68416461932244
333,0.9500194070402771,-7.858338552373196,-7.023989846016696,-4.589562720167422,-5.68481780083892
334,0.941557859511787,-7.869260642315587,-7.030384890147815,-4.596299311238761,-5.690440853298364
335,0.9409699097899135,-7.873372516997761,-7.035324450978,-4.595882457836952,-5.694255811546188
336,0.9389122086273108,-7.880195491270795,-7.042482599772302,-4.602915151123133,-5.700597512141139
337,0.9460599533297434,-7.885916152911243,-7.045750648743781,-4.604565309020125,-5.704686794589297
338,0.9421346803359536,-7.8917096319518825,-7.051115530872613,-4.608723567171508,-5.7063617281917445
339,0.9386605466305028,-7.900320668619042,-7.060795610717651,-4.6162051045727885,-5.71137128779901
340,0.9452995071210426,-7.901869015861209,-7.062690526674196,-4.6219474628120425,-5.715204032083493
341,0.9385279050957132,-7.90499037679209,-7.068883034000263,-4.619913938445772,-5.719573684819447
342,0.9448487400012029,-7.908352833104546,-7.0772358043258725,-4.61601241936373,-5.716544488700507
343,0.9448601460894352,-7.914014235015932,-7.080557486346397,-4.620834624763713,-5.717254637117839
344,0.937689388367509,-7.9231628156746705,-7.092413074822569,-4.6276245959749245,-5.724868594710197
345,0.9395231235115985,-7.93078103834139,-7.101129479572205,-4.641521190670982,-5.739408603472648
346,0.9453419493807216,-7.930105708712489,-7.102590084944103,-4.64687483915494,-5.743832195148089
347,0.9384315279344082,-7.942623378161763,-7.115009190051743,-4.652071017099423,-5.749787386399199
348,0.9402211368471519,-7.950470606926681,-7.12052386176466,-4.653287624613527,-5.754680143637298
349,0.9401516947143873,-7.956614915949521,-7.1285152709534145,-4.655143035051998,-5.759888063902872
350,0.9389050036258159,-7.955842709265045,-7.130463551245592,-4.648174568182232,-5.756672094213212
351,0.9420567920184191,-7.963473413038335,-7.135963946192301,-4.658945386423731,-5.762639958680279
352,0.9367008060117569,-7.969308044115118,-7.140146603245877,-4.66836485006112,-5.773943018457044
353,0.9433973571449974,-7.973550565513919,-7.143878346756576,-4.66816657332642,-5.7786990820943736
354,0.9455500193931438,-7.975081029686286,-7.148712604370463,-4.66366539643739,-5.778632691656891
355,0.9444544689041261,-7.976342504578931,-7.150989415513244,-4.665230254386073,-5.78109502429142
356,0.937804009965595,-7.982267128041517,-7.158205521833509,-4.6726280908600835,-5.788826493096797
357,0.9380486057204276,-7.9855576267357185,-7.167149434569211,-4.677393327200238,-5.7931807455714015
358,0.9422950819672131,-7.989643896547782,-7.171593051856226,-4.6778666388945505,-5.796478837494586
359,0.9387548104173503,-7.9889122566513215,-7.171165298317928,-4.679467517563649,-5.801353283072094
360,0.943256701553508,-7.995216319751913,-7.174934586121555,-4.677028382399472,-5.804117553118551
361,0.9434433541480821,-7.997204044058127,-7.176962937646439,-4.676885169282025,-5.80455613814431
362,0.9375625435909877,-8.000762446115354,-7.185835726246063,-4.6736508605631695,-5.808433833929409
363,0.937557283505307,-8.011195399939442,-7.193407638034534,-4.683546715828403,-5.822791074329129
364,0.9409789874404244,-8.018391358776835,-7.201838778387697,-4.684865338265115,-5.826223619140103
365,0.9414023823097003,-8.02394607642598,-7.207105879396958,-4.686467651674574,-5.829741147420048
366,0.9422553331538163,-8.024637053614716,-7.209938071996627,-4.689523624549084,-5.833235941759165
367,0.9434663653125558,-8.03172458618017,-7.217377769059457,-4.699053146724573,-5.838350339660793
368,0.937147485899436,-8.037958198827276,-7.224467489166615,-4.700747258174744,-5.841404432983223
369,0.9529581616386441,-8.036150404687708,-7.225098668660808,-4.697253932099138,-5.84553656906397
370,0.9416209808860572,-8.04742535873854,-7.232289582246045,-4.7055577093962,-5.855009074646491
371,0.9427592219583321,-8.051300487293137,-7.239786438473076,-4.703501652918111,-5.855566524899009
372,0.9434611014770077,-8.057184019652647,-7.245460032388657,-4.706104638155044,-5.859462915005945
373,0.9407793438351297,-8.066014842571898,-7.254083045241086,-4.708507886965224,-5.862675539774287
374,0.9418199302800817,-8.072431968301245,-7.258155779314614,-4.702932838895297,-5.8629939268850375
375,0.944749063670412,-8.074640564941772,-7.261126891614431,-4.7081364072545835,-5.8711552449606526
376,0.9444460975392032,-8.07981705326809,-7.2628969097968525,-4.717933941923248,-5.878286169109871
377,0.9364675984752223,-8.089523643498103,-7.272745759231294,-4.718248675488914,-5.880482547978536
378,0.942745569240012,-8.090200676027552,-7.274431064588759,-4.720616660952991,-5.882707434052499
379,0.939457078223598,-8.092020975882246,-7.278117664211626,-4.722109884662084,-5.885580091133551
380,0.9451105056009688,-8.091612174467055,-7.279269011826764,-4.720338696161586,-5.883498423491394
381,0.9458792366504124,-8.094538119011492,-7.283011601148249,-4.715814559944564,-5.8829410583614274
382,0.942229699282002,-8.101505131149723,-7.288388292853539,-4.723020311919237,-5.889703996911727
383,0.9442977119624892,-8.10730202510286,-7.293885505548499,-4.720424278669901,-5.88972690098336
384,0.9374925586379331,-8.11301055127129,-7.298499545920932,-4.731288732296973,-5.902590221738463
385,0.9444427947857589,-8.115864687714634,-7.299779010630804,-4.7308018967010845,-5.906290680783548
386,0.9458844239407551,-8.118345516270812,-7.303177135764453,-4.73887771541623,-5.910684095576695
387,0.9454588995988744,-8.11653881734248,-7.308844827488956,-4.74632156814966,-5.919241385504984
388,0.9441930166341975,-8.118302037157946,-7.312718486787025,-4.748343587590581,-5.925749029095462
389,0.9352141802067947,-8.130363730171158,-7.322641452748723,-4.7549353463103206,-5.931570343831515
390,0.9462784133115436,-8.13540040732211,-7.329617201527812,-4.756660340317318,-5.933642754020804
391,0.9474745677254798,-8.132772159492745,-7.332984320258214,-4.7554499604550005,-5.934619263211688
392,0.9429639741230934,-8.134471602113846,-7.337633628776306,-4.7510889280077375,-5.93368889923276
393,0.9451549508692366,-8.135715579853803,-7.339245918555476,-4.75081159175024,-5.939857214508947
394,0.9496779991013928,-8.137447641158078,-7.345562699871749,-4.751156470826263,-5.940141774709813
395,0.9389149682096382,-8.141757344312111,-7.3524180717586525,-4.7599326239317925,-5.948173200125096
396,0.9421521874352063,-8.144428371863084,-7.356473942778682,-4.759911488320748,-5.9480436788703015
397,0.9444795332190442,-8.14404662100655,-7.359800939456838,-4.754826224810982,-5.9501435920598835
398,0.9435612552449619,-8.150155836792445,-7.364327187110588,-4.761917616216824,-5.957039974619753
399,0.937565598104777,-8.160180002293528,-7.375464353457688,-4.761255484044071,-5.960004379647538
400,0.9370330524176678,-8.166982312632864,-7.3824825639182805,-4.765296939181724,-5.964614415641553
401,0.9432138783840567,-8.172483672981787,-7.389901927552004,-4.766800446095956,-5.968844890781678
402,0.9392265193370166,-8.174050779246112,-7.393985071822851,-4.772163886524732,-5.976466222022221
403,0.9388980140361356,-8.179081521156398,-7.398305573032891,-4.772577263971003,-5.9815200919157645
404,0.9387515432563461,-8.186179478285176,-7.403534876487132,-4.7772310668793665,-5.992025326449573
405,0.9457250187828701,-8.188127075315126,-7.403364150612417,-4.7851444677049075,-5.9979567407974566
406,0.945849359459705,-8.193393060132355,-7.41039285166559,-4.785378994897776,-6.001538151687975
407,0.9456547619047619,-8.192555599344953,-7.413347533867421,-4.787418421379283,-5.998987656143917
408,0.9302538641132488,-8.204666500880045,-7.421805049335046,-4.797164048230866,-6.005779127271327
409,0.9434866755992258,-8.212715880850023,-7.424893560171276,-4.807743598502462,-6.018358491392037
410,0.9460489489668314,-8.214551965449646,-7.428298401531009,-4.8076766691834925,-6.020301416756425
411,0.9399484001067584,-8.218185766290102,-7.433410759120168,-4.809006502213646,-6.026342574901202
412,0.944759845003154,-8.221831341205837,-7.436544115579273,-4.801759097369761,-6.022907945329194
413,0.9378760529482552,-8.227997115938264,-7.442908781349497,-4.808638244197049,-6.029301416447228
414,0.9403928317113696,-8.23596046826886,-7.450813548017742,-4.8100921987334235,-6.032132570184309
415,0.9438733309701052,-8.239303997724733,-7.454223305762731,-4.812808834993156,-6.032751541418199
416,0.941066978894593,-8.242637872063186,-7.457042009985594,-4.820855693536904,-6.0422985371657205
417,0.9434834159243608,-8.245003215231836,-7.460811986407157,-4.819917701670365,-6.044357883741201
418,0.939190813995431,-8.25278491384874,-7.4668592831655305,-4.827860054009746,-6.051923073668213
419,0.9386189258312021,-8.257997731075951,-7.472225181669198,-4.8363130083825006,-6.061474484334092
420,0.9441757716878619,-8.260213983481092,-7.474111926911927,-4.836266478382767,-6.066634138440323
421,0.9481980626917754,-8.262123317772327,-7.47601425043359,-4.836954971544351,-6.06814896079999
422,0.9440767015939922,-8.268486014037665,-7.481974791724761,-4.833822327359876,-6.069230713006293
423,0.9446181599518941,-8.26995236616909,-7.488429054739329,-4.834609308201541,-6.073942135357908
424,0.9363406282566622,-8.275599948597645,-7.490402557906491,-4.840423466913676,-6.078840524493321
425,0.9495310406431443,-8.277173752878118,-7.4909419398229,-4.836770689439533,-6.0784656588284385
426,0.9419528217378322,-8.28398589288253,-7.499390366427041,-4.835259126485434,-6.083556449450766
427,0.9477308106813556,-8.28447166079511,-7.502450449860337,-4.835379315992899,-6.0838515895774625
428,0.9452283416780458,-8.286017009264397,-7.505713052385095,-4.833431902551886,-6.086120118737439
429,0.9397823242535982,-8.292424008525394,-7.50888924860971,-4.843281116344018,-6.09372778258662
430,0.9416904368713407,-8.29731959932023,-7.509938981181909,-4.851057907056753,-6.0993535749922945
431,0.9401291097432818,-8.300345084925999,-7.515276855949535,-4.853813075294373,-6.104572864072115
432,0.94339059890241,-8.303136910297933,-7.5227914761977415,-4.851951362565417,-6.107874956095076
433,0.9430654295698276,-8.307940855128027,-7.526278700523095,-4.861089422586099,-6.117369221305889
434,0.9462475253464515,-8.313685577709132,-7.531401250211946,-4.861608107617738,-6.119925044400701
435,0.9489324697133261,-8.310061612941498,-7.53388593304189,-4.861261222704591,-6.121434939497452
436,0.9331345441402368,-8.319469969736994,-7.541472862754255,-4.865671446071444,-6.126807521441633
437,0.9440724577031148,-8.320970408890235,-7.544625644971472,-4.866736198701703,-6.126620839661687
438,0.9384445703043491,-8.325608642010495,-7.548682962997639,-4.879012653177317,-6.136461322776152
439,0.9433621933621934,-8.326522736289494,-7.550737628594231,-4.884183171189032,-6.141635903322885
440,0.9429401264635585,-8.328994495393227,-7.553741890440477,-4.888578626866708,-6.1451893151531625
441,0.9428085055548919,-8.331902008905622,-7.562848593501195,-4.893808737284084,-6.148377024961131
442,0.9411782459105451,-8.33502656160477,-7.567208771999459,-4.893599238340333,-6.1509446335793685
443,0.9389855499852551,-8.340234182268485,-7.5735212431164785,-4.902032476416056,-6.155805345985027
444,0.936539371009695,-8.346794707444712,-7.579985164875097,-4.910119677207553,-6.159904951122544
445,0.9367452048306891,-8.352702350370919,-7.586477417334835,-4.916281791452431,-6.168012826123004
446,0.9374644173433614,-8.357004627018519,-7.590004505750323,-4.921672321913127,-6.172292527482557
447,0.9384314315821165,-8.360602601721139,-7.5944661817270385,-4.929360300024587,-6.180095669424606
448,0.9379870618324055,-8.367685394675457,-7.601390466047395,-4.932442666666987,-6.184908149595457
449,0.9435237810349985,-8.372922365576546,-7.605730500979739,-4.935693890555157,-6.188400215029509
450,0.941914622207719,-8.376718905738985,-7.609195331640597,-4.93543742190197,-6.191927363231366
451,0.9435445164386849,-8.380393608945013,-7.612524900749225,-4.943643064106199,-6.199463352241069
452,0.95163679231025,-8.378719113479873,-7.613363358107092,-4.940845607360777,-6.199268225116849
453,0.9406416954455562,-8.380253474358538,-7.614954779562285,-4.9375309921299735,-6.198316466221646
454,0.9344661636266414,-8.384349517031726,-7.622034206188729,-4.936046198421519,-6.200234404935349
455,0.944630571343105,-8.387907245936969,-7.623478333367882,-4.939326142692091,-6.201169932555751
456,0.9411219424675558,-8.393627811784269,-7.63006928567563,-4.947850739251427,-6.208577576564823
457,0.9451357295652436,-8.397338173950587,-7.634621165882956,-4.950667299052424,-6.210408239997751
458,0.9477488330070772,-8.395741006235683,-7.634557311658559,-4.948886102900032,-6.208398373824542
459,0.9408724730202158,-8.400846071983294,-7.636495005442932,-4.949003632768882,-6.210427507512304
460,0.9370364810088575,-8.408406181157993,-7.6468433736317065,-4.953982742075129,-6.217644555754691
461,0.9411064488289737,-8.412786855288436,-7.6499576496030866,-4.9574829665394065,-6.220170832124813
462,0.9426928120157348,-8.415122048061441,-7.651633176068836,-4.951575007860178,-6.221635741245184
463,0.9405362919072523,-8.4195928492982,-7.656694207559915,-4.9536425604584124,-6.223628940342213
464,0.9450509898020396,-8.416194538457983,-7.654724479150102,-4.954974709687319,-6.225931018026338
465,0.9435583190652128,-8.416752421557318,-7.658340077971603,-4.951428706138324,-6.227412951688781
466,0.9388178771612444,-8.420889602715894,-7.661629008309681,-4.955247900046776,-6.232461110659792
467,0.9472308057998574,-8.422563349644633,-7.66348538490171,-4.952652095468665,-6.233869641763136
468,0.9452682663790779,-8.423629628815622,-7.6673371436214435,-4.955220647294168,-6.239960613590624
469,0.9420578529595386,-8.430892993317475,-7.670803388763696,-4.957723768167123,-6.242059780846998
470,0.9408412241384428,-8.43463807975566,-7.677039881649248,-4.96189624241327,-6.245417573900669
471,0.9436602870813398,-8.439038281901615,-7.68080210830449,-4.960681154638321,-6.247162027979689
472,0.9443408708203032,-8.439292492543727,-7.68287125411653,-4.953816281892761,-6.246146137144116
473,0.9443316210727511,-8.443041510277691,-7.6858955378777205,-4.952798897749999,-6.2464684315864805
474,0.9378526014148831,-8.451019254464814,-7.693441061619313,-4.9564597303507725,-6.2536153551531175
475,0.9432768091712443,-8.452719132192865,-7.698464487012,-4.953239335375368,-6.258076756571464
476,0.9445525000748077,-8.454098962109653,-7.70040369044005,-4.954467788076251,-6.259983272911604
477,0.9481280066931604,-8.45344167832887,-7.700985004162332,-4.955509317786208,-6.260868603418821
478,0.9420108468919483,-8.453698297868081,-7.704871245353764,-4.965443351438337,-6.270291032923242
479,0.9479692381639029,-8.456464793555124,-7.705162662768786,-4.969400932393249,-6.276523304130431
480,0.9457532922556482,-8.461014491234486,-7.710079525393368,-4.967140935304455,-6.276345956852997
481,0.9415659955257271,-8.462133545700727,-7.7132831992920305,-4.968216080240333,-6.282434394412956
482,0.9404598387578381,-8.466653826901608,-7.718589603797547,-4.977630509980894,-6.287857125398305
483,0.9397410963899355,-8.473041972937034,-7.721743207437984,-4.983780830788055,-6.292422723327778
484,0.9458648421558036,-8.472442566888768,-7.725915047012799,-4.981631419211955,-6.296799574366388
485,0.93894101281558,-8.476941292252299,-7.729952109244516,-4.9859047371758525,-6.301810036437778
486,0.939832103486392,-8.480597446538264,-7.734105764164221,-4.987533050997616,-6.30588986212647
487,0.9421105946847813,-8.483977997579249,-7.738150211840245,-4.987366109135715,-6.307511440598061
488,0.9486571411632181,-8.484297637228153,-7.740672682253055,-4.983268692447362,-6.307711448028549
489,0.9420434901282868,-8.486756312770478,-7.743652754512241,-4.982398962655307,-6.310848516771347
490,0.9421910028396353,-8.49214101559683,-7.749118823367774,-4.98508315323568,-6.319797749386945
491,0.9389142958959434,-8.499455740243702,-7.755009693472328,-4.987971992012252,-6.322471213981032
492,0.9426458358084828,-8.504233761132866,-7.7574149987797,-4.9889648591630005,-6.325721895248735
493,0.9404580152671755,-8.510397176862766,-7.763614642052061,-4.994207691124709,-6.33237360629496
494,0.9445537470935432,-8.50795052811121,-7.7644012502769355,-4.990114480251541,-6.335868204834727
495,0.944547245269504,-8.510418839870768,-7.767791906074465,-4.986484809870205,-6.33516700922819
496,0.9361332974363576,-8.513879558488764,-7.770631953727041,-4.992520398792534,-6.338745322767778
497,0.9379054954821507,-8.520479231664144,-7.778081713454584,-4.99211481625743,-6.343366021060026
498,0.9428297189477789,-8.520587808570724,-7.782195079349958,-4.990444163625965,-6.339936174947718
499,0.935517560349715,-8.527718004301475,-7.789066475857808,-4.991197477800682,-6.348270364131056
