Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,4,3,5940,0,0,0,0,0,0,0,0,0,0.8661
1,4,4,6000,0,0,0,0,2,0,0,0,0,0.8668
1,4,5,6060,9,0,2,0,2,9,0,0,0,0.8674
1,4,6,6120,58,2,8,5,14,56,0,0,0,0.8708
1,4,7,6180,79,0,4,5,12,79,0,0,0,0.8738
1,4,8,6240,82,0,7,3,8,82,0,0,0,0.8769
1,4,9,6300,41,0,1,6,9,41,0,0,0,0.8803
1,4,10,6360,47,0,0,7,12,47,0,0,0,0.8838
1,4,11,6420,66,0,5,7,13,66,0,0,0,0.8877
1,4,12,6480,113,0,6,4,23,113,0,0,0,0.8925
1,4,13,6540,109,0,6,7,21,109,0,0,0,0.8976
1,4,14,6600,191,0,7,5,21,191,0,0,0,0.9032
1,4,15,6660,204,0,14,8,22,204,0,0,0,0.9091
1,4,16,6720,172,0,2,11,23,172,0,0,0,0.9135
1,4,17,6780,137,0,5,11,14,137,0,0,0,0.9168
1,4,18,6840,112,0,5,5,18,112,0,0,0,0.9199
1,4,19,6900,80,0,4,2,6,80,0,0,0,0.9215
1,4,20,6960,72,0,3,5,4,72,0,0,0,0.9231
1,4,21,7020,60,0,1,1,7,60,0,0,0,0.924
1,4,22,7080,60,0,0,1,4,60,0,0,0,0.9245
1,4,23,7140,0,0,2,1,1,0,0,0,0,0.9249
1,5,24,7200,0,0,0,0,1,0,0,0,0,0.925
1,5,1,7260,0,0,0,0,0,0,0,0,0,0.925
1,5,2,7320,0,0,0,0,0,0,0,0,0,0.925
1,5,3,7380,0,0,0,0,0,0,0,0,0,0.925
1,5,4,7440,0,0,0,0,0,0,0,0,0,0.925
1,5,5,7500,8,0,0,0,0,8,0,0,0,0.9251
1,5,6,7560,11,0,0,0,1,11,0,0,0,0.9251
1,5,7,7620,37,0,0,0,0,37,0,0,0,0.9251
1,5,7,7620,0,0,0,0,0,0,0,0,0,0.9251
