episode,service_level,squared_starvation_penalty,squared_congestion_penalty,delivery_potential,pickup_potential,starvation_gravity,congestion_gravity,imbalance_weighted_distance,time_of_day_fraction,multi_horizon_starvation_risk
151,0.9290012765181448,-245.7349129990403,-277.3915417808825,-41.772069205828274,-49.117546796358795,-81.85413535371636,-91.1065850889966,-20.71222527581258,-142.1917957521727,-257.8676463668742
152,0.9210432509505704,-248.90559291826443,-280.34309808851447,-45.351039507922685,-48.55068650905484,-82.50122383387196,-91.46754439395693,-19.9661280109509,-144.46978352377224,-261.20220298473555
153,0.9339608179783548,-245.68301502935844,-277.4296349525653,-44.756369780364615,-45.38661436158804,-82.47611572829523,-91.88441646792785,-17.8373467294994,-136.01967359748704,-256.1297029343712
154,0.9287027271357541,-246.42565106973922,-276.9941266734102,-43.69915024336459,-46.10273269669898,-82.41216691256432,-93.3554778265549,-19.56760985254016,-143.61862544446177,-257.1538462834826
155,0.9295834086935552,-246.98704139046046,-277.57476278228404,-42.85031392263344,-47.57882302469123,-82.48611552913049,-94.31415706821066,-20.847287864689772,-145.03127887359437,-258.07865479797437
156,0.9354926182585116,-244.65573039300847,-277.0134614161197,-44.64924253985274,-44.99438186915702,-82.78853803360963,-94.03396740801963,-20.43795238816626,-141.41173909880706,-255.69652224563262
157,0.9354858287309583,-240.2086636849301,-275.37805764629303,-40.334738747114706,-45.0981435294336,-82.51902229756934,-94.2031524072227,-18.628415283495357,-135.6368702933891,-250.95530551698297
158,0.9308366868881014,-240.06716638344398,-275.65864267602933,-42.493862719169904,-44.27773577168883,-83.1031693107306,-94.62199493946356,-18.468018162317716,-136.61716650457387,-251.28487649931202
159,0.9323761278139144,-240.7869430688448,-276.53662255902935,-42.785005693169914,-44.43857656282548,-83.42125900720202,-95.28072250981627,-17.84200648286249,-139.71035081300792,-252.35459269107014
160,0.9308261183261183,-241.9099026324927,-277.81468515636476,-41.37325505801339,-46.61776917865071,-83.27367817024543,-96.27726886209122,-16.629861707281623,-140.13268725234414,-253.9951004604188
161,0.933347433302112,-242.24223721749732,-278.46020235446383,-40.511474070425166,-48.117369070383354,-83.7435936441462,-96.61612839911929,-15.583786602739911,-141.8663932699619,-254.79483599156518
162,0.9272388620182053,-243.38676783981154,-278.22346875053006,-43.73893579971996,-45.85997073785093,-84.89646343930796,-96.5515342848356,-18.154011838649435,-147.0016093684316,-255.68864330813818
163,0.9369941666921174,-240.44662509805556,-277.58777964525115,-41.31252603717335,-45.40971136726704,-84.30522476388037,-96.26032893663707,-17.262154200731224,-138.60624214360556,-251.50107822538737
164,0.9298602591340256,-241.12417279087126,-278.82000332747657,-41.18325443489946,-46.798526908658225,-84.7719802530943,-96.80696469063925,-18.263499187037798,-142.05609187055728,-252.9333666145463
165,0.9340904234209482,-240.7508915133105,-278.59302137623536,-41.40759099372955,-46.9226806795006,-85.32411884325026,-97.09949822379563,-17.932688958428898,-140.72127809237563,-252.7476835276998
166,0.9300959050083727,-242.01964360565387,-279.4672707330059,-41.339443987786545,-48.200492326778466,-85.37528178688129,-97.4603532888106,-18.12886422452,-144.70095986156693,-254.20628988573336
167,0.9302811780390255,-242.28106519232776,-279.85767630888864,-42.598473074281756,-47.96713340263783,-85.92708430269512,-98.48930123789434,-18.48607523416361,-142.21973706134068,-254.8283920217691
168,0.9354215833512122,-240.39000084156754,-278.9219551763555,-41.235239405905794,-47.05863672360156,-86.42079944227767,-98.2236711148671,-16.001584826486983,-135.2166571932,-252.29735413230227
169,0.9307713028643261,-239.9724373662922,-279.1362340350056,-42.060700239502715,-46.270047153179426,-86.73856309473662,-98.70216191434325,-15.88796913835204,-134.52508297985122,-251.77680991072464
170,0.9344752164135424,-238.87822511921533,-278.2318449871526,-41.00684226260099,-45.85409498657331,-87.0298947336367,-98.98913218896091,-15.778416519012788,-132.92482822583256,-250.6137861125678
171,0.9321213587827823,-238.06122727506067,-278.4362362055611,-44.19543460206209,-43.110527176608194,-87.85542027833593,-98.66236387851444,-16.796446670856433,-131.23037038254856,-249.17531304845124
172,0.9338017974546112,-238.52522724023933,-278.6065365355677,-42.5825651189715,-43.81702099636729,-87.70948058264142,-99.14651108294628,-17.52954158621575,-132.79122940744898,-249.665586846631
173,0.9272821198492768,-239.18930814451184,-279.7759551059885,-43.31193409060552,-43.80147380817749,-87.93635328009147,-99.30130440874282,-18.80099942255394,-139.4019091334502,-251.36906123378472
174,0.9302367395864549,-238.6075622876038,-279.59823966106364,-41.25441000193706,-45.41422584576043,-87.82400019026893,-99.99910667755613,-19.41923779436241,-138.81553343210177,-250.91898523363253
175,0.9309677224188523,-238.16295788993804,-279.21840517371163,-39.304290745464726,-46.79831470678739,-87.70565097276109,-100.16515738507911,-19.23461009985063,-141.77665844872413,-251.10033053838816
176,0.9292953667953668,-239.5116002527063,-280.94573487258646,-44.00742661088285,-44.58278618584785,-88.55179339802586,-99.49276450513878,-20.75636868545043,-147.5445635951792,-253.03847220086655
177,0.9155514119876094,-244.39302718428334,-284.98355992252124,-47.324292693635805,-46.9628595129131,-89.35866288933576,-100.15784752297643,-21.805380952242757,-155.0353345579253,-258.80980121582706
178,0.9190358838732945,-247.43541254171893,-287.1806869367951,-47.42722398818953,-49.96107551694029,-89.74919197211244,-101.79021805771418,-22.080239637253246,-160.93099173173005,-262.8405234165483
179,0.9341022916982851,-246.51440114041532,-285.8836403204416,-45.3249575383609,-49.72766437646984,-89.83176351256341,-102.22756392639322,-19.27365027644089,-156.7316145175736,-260.9952064744493
180,0.9325055432372505,-247.7752401939495,-286.65165360780105,-46.2502323194845,-49.65313440984452,-90.18005067684201,-102.52952996482587,-19.416072518853337,-155.38333215521027,-262.2871067640362
181,0.925543756204687,-248.38619965394886,-287.49294236893223,-45.93677669981612,-51.41111921957661,-90.22678806752279,-102.8996287658748,-19.469987585300938,-158.14471405618335,-263.36818295161197
182,0.9255828127380771,-249.32579040077968,-287.855962358067,-46.36825729130864,-51.784925258535516,-90.09434613380338,-103.46572699596042,-19.96549605885599,-161.77887367383715,-264.658263700802
183,0.9339747047893064,-248.27000929086236,-286.8625417688543,-44.16254244356916,-52.12512971763688,-90.16643511628604,-103.69052956195148,-18.775231799607752,-157.50075359308946,-262.98502124374005
184,0.9327243772723175,-246.57660063805218,-285.22431223676494,-43.93466471446996,-49.508424825560446,-90.21640555456905,-103.43871860765266,-17.87549608324033,-150.11399914406516,-260.10021948247675
185,0.9319911318832764,-246.18882579599557,-285.1587764491459,-41.92647362587568,-50.411316440591705,-90.29622274308713,-103.91262211484205,-17.16186098654379,-149.35066568074814,-259.57081570421394
186,0.9332408217442457,-246.06061306666217,-285.4047906088526,-41.967375744924254,-50.29412546523888,-90.40710304328675,-103.80691740446355,-16.86953921810208,-147.6971850511441,-259.3653677013204
187,0.9354095976732913,-245.66166243887136,-285.31077208385847,-42.89489524315425,-48.720664944501344,-90.63471381904527,-103.81814341119495,-15.518540895732091,-141.5975524166426,-258.2518992049447
188,0.9245317275395648,-247.37710518477832,-287.04577309949013,-44.63788799057331,-49.61044005859857,-90.88722305225697,-104.18159665058488,-16.53533270563557,-145.34108597990848,-260.7266922932695
189,0.9354510952395183,-246.56400565690674,-286.7570027674698,-44.0485091785991,-49.195644329253746,-90.7285321089979,-104.42558110552392,-16.793033111334452,-145.5835589337188,-259.7368243784573
190,0.9318786266924565,-246.59171049170095,-286.845011948631,-43.955611373714504,-49.51154901197974,-90.8755058347119,-104.64091578073294,-16.93865528608926,-146.69322712933237,-259.90715689167996
191,0.927658803274232,-247.7768519216429,-288.31790702939253,-45.73075229077916,-49.48459652103533,-91.35242247018168,-104.72858922511412,-18.563060127820194,-150.18056536352245,-261.41014326540534
192,0.9346080995760802,-246.44398636405026,-288.10661643621876,-43.78797788666566,-50.0302029296264,-91.16866192818011,-105.05602972090398,-17.052442924244037,-145.2558671048542,-260.0621129050972
193,0.9346958374598602,-245.7971030297827,-287.52527898241044,-44.56706719890203,-49.018132499204874,-91.2820587564331,-105.12082912756952,-17.923501949506498,-143.89531653757075,-259.0924065840776
194,0.929251782184149,-245.43806107240331,-287.40397525454705,-44.0147348144447,-49.24364681777863,-91.37299585287202,-105.29156376400948,-17.07196970980455,-143.82208699740835,-258.4819886604253
195,0.9369956454216024,-244.27706650266472,-286.53227883557344,-44.255775679088735,-48.19652495102139,-91.67196729668002,-105.36170503129968,-17.71297439040005,-140.97744098396257,-257.06833421335165
196,0.9259719779219991,-244.63338415451497,-287.9669386868676,-44.79887590055084,-48.93774445297971,-91.84655119348221,-105.42343011166622,-18.980816825464906,-143.63580063705564,-258.15465034193
197,0.9391474031822276,-243.37215473498298,-287.4768119865578,-43.659002597350934,-48.5341010154928,-91.64174385890473,-105.7423722722452,-17.6941456589937,-139.22152603830742,-256.5764742833584
198,0.9320920375416288,-242.67486270555884,-287.27690767149295,-44.59762797055946,-47.05880981298514,-91.97852714588024,-105.58342127621631,-17.33626982104534,-140.27946561292663,-255.65541335310013
199,0.9286523553965415,-243.32074444183505,-287.9700062529816,-44.85440930147988,-47.23254891646369,-92.03004337410279,-105.69974191988709,-16.57546230243508,-143.22788724507836,-256.77824269035693
