episode,service_level,bias,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
214,0.8215953733834662,-8.857461797771219,-4.253255011248353,-2.3875094403566033,0.001344,0.01,0.0,0.97,100,36,0,36
215,0.8119555877546206,-8.869800824938844,-4.26169429234342,-2.3921776587370847,0.001338,0.01,0.0,0.97,100,37,0,37
216,0.8189498992567007,-8.881043602462292,-4.2691888444416985,-2.396380228117612,0.001333,0.01,0.0,0.97,100,31,0,31
217,0.8178198769098057,-8.893091058955465,-4.2772794328719,-2.4009028900691813,0.001328,0.01,0.0,0.97,100,39,0,39
218,0.8247420951102911,-8.904111312235003,-4.284636703748834,-2.404910563492119,0.001322,0.01,0.0,0.97,100,37,0,37
219,0.8213786718289706,-8.915195481692079,-4.292026827400835,-2.4091608815605268,0.001317,0.01,0.0,0.97,100,25,0,25
220,0.8207046454026184,-8.926519792783456,-4.299654590680692,-2.4135105104083645,0.001312,0.01,0.0,0.97,100,33,0,33
221,0.8187602834021692,-8.937968045866079,-4.307504827921226,-2.417872980847589,0.001307,0.01,0.0,0.97,100,38,0,38
222,0.8094077009041959,-8.949751503842206,-4.315512983645111,-2.422297457559575,0.001302,0.01,0.0,0.97,100,27,0,27
223,0.8171725402322265,-8.961095102417893,-4.32307333924311,-2.426727118600759,0.001297,0.01,0.0,0.97,100,39,0,39
224,0.8159199784090142,-8.972505409780231,-4.330618488166468,-2.431029940464918,0.001292,0.01,0.0,0.97,100,31,0,31
225,0.8171514222678815,-8.983560454913263,-4.338010654829571,-2.4353342620468816,0.001287,0.01,0.0,0.97,100,35,0,35
226,0.8144521131703404,-8.995230637689028,-4.345790241811773,-2.439831577172882,0.001282,0.01,0.0,0.97,100,39,0,39
227,0.8170037605447709,-9.00626973350825,-4.353195608654573,-2.4440244225158514,0.001277,0.01,0.0,0.97,100,41,0,41
228,0.8183078822315797,-9.017210028629204,-4.360456718130103,-2.44802139544242,0.001272,0.01,0.0,0.97,100,36,0,36
229,0.829907938988348,-9.0273628067793,-4.367095521746332,-2.4518076684041055,0.001267,0.01,0.0,0.97,100,39,0,39
230,0.8144059239313363,-9.038574480679385,-4.3746316503365765,-2.455942735987128,0.001262,0.01,0.0,0.97,100,30,0,30
231,0.8123936161248462,-9.049733840057444,-4.382238875118272,-2.4601891720669236,0.001257,0.01,0.0,0.97,100,42,0,42
232,0.8163159652638611,-9.060690306860383,-4.389408548011541,-2.4644636030638125,0.001253,0.01,0.0,0.97,100,32,0,32
233,0.8176145868183339,-9.071864364547368,-4.396890563834107,-2.468653040392324,0.001248,0.01,0.0,0.97,100,30,0,30
234,0.8332883369330454,-9.081590117081287,-4.403414989268184,-2.4721335054204108,0.001243,0.01,0.0,0.97,100,33,0,33
235,0.8209119923944045,-9.091925223864573,-4.410286279676261,-2.4759551658785854,0.001239,0.01,0.0,0.97,100,38,0,38
236,0.819492049691518,-9.102694016609703,-4.417452975127293,-2.4800794993604347,0.001234,0.01,0.0,0.97,100,28,0,28
237,0.813487221205342,-9.113452684446669,-4.424682871880658,-2.4841897362204084,0.001229,0.01,0.0,0.97,100,34,0,34
238,0.8184787366577999,-9.12418377466388,-4.431807937093199,-2.4883534636730364,0.001225,0.01,0.0,0.97,100,41,0,41
239,0.8138360151205968,-9.135148893805939,-4.439133373271882,-2.4925345633679057,0.00122,0.01,0.0,0.97,100,31,0,31
240,0.8161433470046393,-9.14585681364663,-4.446328235649587,-2.4966316928532026,0.001216,0.01,0.0,0.97,100,32,0,32
241,0.8162916834069908,-9.156547668577609,-4.4535006625989455,-2.500764000429285,0.001212,0.01,0.0,0.97,100,29,0,29
242,0.8339278095400632,-9.165486746933283,-4.459390788961381,-2.5040420573240745,0.001207,0.01,0.0,0.97,100,29,0,29
243,0.8083714956824442,-9.176735638530271,-4.467047118904742,-2.5084818504363096,0.001203,0.01,0.0,0.97,100,32,0,32
244,0.8215260232440627,-9.18689515439157,-4.473863359156807,-2.5122921319514653,0.001198,0.01,0.0,0.97,100,32,0,32
245,0.830404425405606,-9.196184443939478,-4.480067880621589,-2.515679322445803,0.001194,0.01,0.0,0.97,100,29,0,29
246,0.8242655151976971,-9.206043212995823,-4.486537354447268,-2.519394912032621,0.00119,0.01,0.0,0.97,100,34,0,34
247,0.8251571904105444,-9.215734236128034,-4.49300964311063,-2.5229828231405373,0.001186,0.01,0.0,0.97,100,32,0,32
248,0.8165864369563381,-9.226025228231748,-4.49987900155262,-2.5269132409291206,0.001181,0.01,0.0,0.97,100,28,0,28
249,0.8261305357411336,-9.235852908605143,-4.5064276524364875,-2.5305778506807317,0.001177,0.01,0.0,0.97,100,38,0,38
250,0.8208118751893365,-9.24569219936825,-4.513023637230795,-2.5344272737310343,0.001173,0.01,0.0,0.97,100,38,0,38
251,0.8279124381447622,-9.255257917956293,-4.519430969976891,-2.5381008230764057,0.001169,0.01,0.0,0.97,100,31,0,31
252,0.8240356975733671,-9.264918661979543,-4.525850030137709,-2.5416472289979564,0.001165,0.01,0.0,0.97,100,37,0,37
253,0.8150958737041805,-9.274999553779473,-4.5326952811812875,-2.5455289169202104,0.001161,0.01,0.0,0.97,100,31,0,31
254,0.8216887555222139,-9.284997230175025,-4.539308742664383,-2.5492547595514945,0.001157,0.01,0.0,0.97,100,29,0,29
255,0.8093227383050171,-9.295548345321203,-4.546481536593037,-2.5532420132838234,0.001153,0.01,0.0,0.97,100,32,0,32
256,0.8167525904752182,-9.305368908370305,-4.55306893187685,-2.557026853205148,0.001149,0.01,0.0,0.97,100,38,0,38
257,0.8304225541876484,-9.314493220533613,-4.559186738716486,-2.560421557581266,0.001145,0.01,0.0,0.97,100,35,0,35
258,0.8160098975139184,-9.32448187893397,-4.565887434226623,-2.564308843824038,0.001141,0.01,0.0,0.97,100,34,0,34
259,0.8194055151810141,-9.334328720897124,-4.5724171446761686,-2.568154182972551,0.001137,0.01,0.0,0.97,100,37,0,37
260,0.8113131853436748,-9.344477427839006,-4.5792044575639546,-2.571999414801662,0.001133,0.01,0.0,0.97,100,36,0,36
261,0.8261815765429023,-9.35386362530374,-4.585504114993474,-2.5755228016524407,0.001129,0.01,0.0,0.97,100,35,0,35
262,0.8077382454369586,-9.364353128691421,-4.5925872215652115,-2.5796018345669776,0.001125,0.01,0.0,0.97,100,38,0,38
263,0.8146272285251216,-9.37407186095654,-4.599231770037037,-2.5832541530753397,0.001122,0.01,0.0,0.97,100,31,0,31
264,0.823111695847249,-9.38344634674665,-4.605424604766875,-2.5867423667250593,0.001118,0.01,0.0,0.97,100,30,0,30
265,0.8219586569402093,-9.392646807187969,-4.611570846903254,-2.5901124294308806,0.001114,0.01,0.0,0.97,100,34,0,34
266,0.8168615488900186,-9.402164232030076,-4.617743910975358,-2.5936627147087945,0.00111,0.01,0.0,0.97,100,30,0,30
267,0.8165596962263517,-9.411902481868465,-4.62427737448714,-2.5972966677570537,0.001107,0.01,0.0,0.97,100,32,0,32
268,0.8208279539243138,-9.42119014496905,-4.630401104768082,-2.6007446701728867,0.001103,0.01,0.0,0.97,100,32,0,32
269,0.8228971251837955,-9.430410978365273,-4.636560568063282,-2.6042140131641083,0.001099,0.01,0.0,0.97,100,34,0,34
270,0.8242864573720153,-9.439449440112567,-4.6426196512416285,-2.6075249593830683,0.001096,0.01,0.0,0.97,100,38,0,38
271,0.8199281324512208,-9.448696128081767,-4.64875633284172,-2.6111775548035743,0.001092,0.01,0.0,0.97,100,31,0,31
272,0.8143122049898854,-9.458329814315315,-4.655248100810695,-2.614837394811802,0.001088,0.01,0.0,0.97,100,33,0,33
273,0.8174980138942884,-9.467594496350408,-4.661581579366162,-2.6183284347437477,0.001085,0.01,0.0,0.97,100,37,0,37
274,0.8097622027534418,-9.477366616043035,-4.668226038704574,-2.6221715407881034,0.001081,0.01,0.0,0.97,100,31,0,31
275,0.821369817021991,-9.486430062023501,-4.674339974042289,-2.625653023517926,0.001078,0.01,0.0,0.97,100,24,0,24
276,0.816938789222603,-9.49573296420182,-4.680539513077088,-2.6291472433092986,0.001074,0.01,0.0,0.97,100,38,0,38
277,0.8155114009808383,-9.505015381033328,-4.686780700064997,-2.63272189375529,0.001071,0.01,0.0,0.97,100,32,0,32
278,0.8163282444030164,-9.514052877608773,-4.692843717566121,-2.636248268588285,0.001067,0.01,0.0,0.97,100,31,0,31
279,0.8288247290623789,-9.522660190716078,-4.69855496769554,-2.6394581502731063,0.001064,0.01,0.0,0.97,100,36,0,36
280,0.8239493129158447,-9.53152879937601,-4.704456922028896,-2.642821482128468,0.001061,0.01,0.0,0.97,100,40,0,40
281,0.8216138814016173,-9.540356341626167,-4.710392913115918,-2.646069894239678,0.001057,0.01,0.0,0.97,100,35,0,35
282,0.8236771149309067,-9.54899853996872,-4.7161673182473125,-2.6492126072540847,0.001054,0.01,0.0,0.97,100,34,0,34
283,0.819831927054981,-9.557793945166736,-4.72199626556059,-2.6524841399129366,0.001051,0.01,0.0,0.97,100,34,0,34
284,0.8210126668482702,-9.566367824049317,-4.727776073335804,-2.6556740951138136,0.001047,0.01,0.0,0.97,100,35,0,35
285,0.8264268697782102,-9.574895730270791,-4.733428234193619,-2.6587697441614964,0.001044,0.01,0.0,0.97,100,36,0,36
286,0.8276272151686711,-9.583271318183753,-4.738996850241828,-2.6619019682031215,0.001041,0.01,0.0,0.97,100,37,0,37
287,0.8219274562742106,-9.592057977348011,-4.744916198121771,-2.6652851140160716,0.001037,0.01,0.0,0.97,100,32,0,32
288,0.8256684128171985,-9.600326832222605,-4.750430151135353,-2.668317085723791,0.001034,0.01,0.0,0.97,100,23,0,23
289,0.8170084924977342,-9.609211988574224,-4.756299164189875,-2.671720227440276,0.001031,0.01,0.0,0.97,100,36,0,36
290,0.8217309184120881,-9.61769873542994,-4.761992192965101,-2.6748790999759047,0.001028,0.01,0.0,0.97,100,37,0,37
291,0.8224513559579458,-9.626184537922644,-4.767672533204864,-2.678065105066707,0.001025,0.01,0.0,0.97,100,38,0,38
292,0.8321448992633951,-9.633966369230459,-4.772811558863805,-2.6808567558418215,0.001022,0.01,0.0,0.97,100,27,0,27
293,0.8171396197490544,-9.642938412600712,-4.778888492377544,-2.684244383276037,0.001018,0.01,0.0,0.97,100,38,0,38
294,0.8141074353648445,-9.6518770514017,-4.784860715921159,-2.68768260559136,0.001015,0.01,0.0,0.97,100,29,0,29
295,0.8166158202565356,-9.660538663945216,-4.790606149783285,-2.6910187853643053,0.001012,0.01,0.0,0.97,100,42,0,42
296,0.8307961445945264,-9.66838004750056,-4.7957313406130355,-2.6939366460778893,0.001009,0.01,0.0,0.97,100,35,0,35
297,0.8163319812375849,-9.677244718512487,-4.801622896873882,-2.697359284080745,0.001006,0.01,0.0,0.97,100,25,0,25
298,0.8054887180091198,-9.686413759366244,-4.807850414546488,-2.700981619635615,0.001003,0.01,0.0,0.97,100,28,0,28
299,0.821664176724355,-9.694807589932736,-4.813432532874424,-2.7041953621825665,0.001,0.01,0.0,0.97,100,27,1,28
