episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
26,0.9279203139148808,-163.90228767280442,-117.12765546876837,-277.02987293076694
27,0.923729319715702,-166.58666871411035,-119.08552251471707,-283.22804136092526
28,0.9331702603128587,-169.21877475563403,-120.97555495915549,-289.24730264146973
29,0.9345597104945718,-171.8440793965344,-122.82133537326179,-295.3568982736748
30,0.9256551970048137,-174.10739454521664,-124.41117967192702,-300.73066912681736
31,0.929560887279312,-176.30497157514148,-125.97053085646203,-306.01390241067
32,0.9274662967095938,-178.51791020162722,-127.56686509269686,-311.4405168163618
33,0.9325832501587877,-180.67714148803987,-129.16989274405262,-316.7458021310511
34,0.9296272975323079,-182.53556460760663,-130.52407201280542,-321.67087278976675
35,0.9289404917448628,-184.3385093549955,-131.89517089574136,-326.5698557932303
36,0.9285627283800244,-186.04985855603624,-133.14003554716595,-331.0027320749458
37,0.9249612587912743,-187.872626976807,-134.52838309885783,-335.6814304650309
38,0.9253339840175685,-189.57022669259305,-135.83571949614065,-340.3232122101105
39,0.92636892015907,-191.19563670505013,-137.15848066072206,-344.8071851170961
40,0.93614976908533,-192.66876810347003,-138.3444624299798,-349.08394054918153
41,0.9357713674578889,-194.08974641706735,-139.42986586614668,-353.3096089026477
42,0.9310990338164251,-195.45977219448105,-140.5159188604509,-357.3889657366829
43,0.9199641362821279,-196.82561007474644,-141.56218561902952,-361.3522860998914
44,0.9322390059690584,-198.0809250443314,-142.55275004213448,-365.37083497130027
45,0.9254475275810716,-199.32838918620405,-143.50580364723163,-369.23149073163097
46,0.9297933323276513,-200.4763169080826,-144.3774244036822,-372.84274136075413
47,0.9257681228996639,-201.56331861375733,-145.27078573296873,-376.46953313873036
48,0.9253896220218547,-202.7323009544422,-146.18661566535383,-380.05926878401806
49,0.9267133036552497,-203.77666784837314,-147.02883730629867,-383.6835694080657
50,0.92349743099534,-204.86003525388188,-147.90322654118626,-387.112467485666
51,0.921796256299496,-205.95741440003167,-148.7394139152026,-390.59556335905415
52,0.9283084907368294,-206.9397391317691,-149.49453745563972,-393.8603987473432
53,0.9245204087730832,-207.91285116835553,-150.24853697112957,-397.01703717384896
54,0.9318448530075527,-208.73447295328765,-150.91767551221685,-399.9400241235354
55,0.9339330213334954,-209.6596295763654,-151.61337643252347,-402.98085622228035
56,0.9250671738671015,-210.5757586830648,-152.35683062947132,-406.0395217417589
57,0.9321110308285163,-211.53639233232266,-153.11052950973576,-409.33138142929204
58,0.9333534469754111,-212.35296692855826,-153.7647565227482,-412.34879835659723
59,0.9304410832352142,-213.17555296274813,-154.4331138463885,-415.45621381877
60,0.9326468049644334,-213.78939758973596,-154.98229888103313,-418.0879337650486
61,0.9291624198093411,-214.46024312078404,-155.5219840028239,-420.8215135619765
62,0.9329079252325196,-215.05408816507378,-156.00036946784206,-423.2285406672435
63,0.9346142299609727,-215.72225857278866,-156.5465759381628,-425.82582493195287
64,0.9307659932659933,-216.38436395190524,-157.09196144395023,-428.51782936745207
65,0.9267518756857744,-216.99483416405565,-157.59456662687063,-431.13490070356767
66,0.9280263354780787,-217.60834270128663,-158.10714566035918,-433.7747710956263
67,0.925562763445039,-218.24539075994494,-158.62879221897936,-436.45071999610775
68,0.926135508533245,-218.97473970254745,-159.21957410336637,-439.1720511482518
69,0.9254788054824362,-219.5000988939065,-159.71071154441012,-441.6600995886234
70,0.9245639273511959,-220.27766558611467,-160.35519144739757,-444.5273556572702
71,0.9294734621296603,-220.9262303660798,-160.87526370404248,-447.0318829147885
72,0.9232670319199618,-221.5724604914016,-161.41282799832862,-449.565789029832
73,0.9277693932991247,-222.05572287383254,-161.80105831680098,-451.92117687228637
74,0.9305776682988375,-222.5396083469752,-162.23299831462012,-454.2468043174267
75,0.9168508452302729,-223.06919081630704,-162.71662947753202,-456.78071045332814
76,0.9351082521814229,-223.60838467445046,-163.20760336570862,-459.32993147325044
77,0.927883176731103,-224.05558152302783,-163.59651493072639,-461.4695009005669
78,0.929862510370985,-224.55010001076118,-164.06358123852485,-463.831511283283
79,0.9287311097201109,-225.08456662683682,-164.51157244266,-466.1603541887181
80,0.9245827887041371,-225.52576301270136,-164.9176315799631,-468.3802556558867
81,0.9264131675376945,-225.94224596809062,-165.30786636900774,-470.5854708377348
82,0.9381582907011736,-226.52477615609473,-165.81057901400743,-473.08780168528546
83,0.9345489675160005,-227.0553224611858,-166.32804208828227,-475.44431602447554
84,0.9285951110709226,-227.43185225242135,-166.7027811389681,-477.48492045679603
85,0.932919594779593,-227.92112426143575,-167.1109227047784,-479.6908187625624
86,0.9177742600280756,-228.3626739877154,-167.50105326033278,-481.85395156047247
87,0.926970528792495,-228.83842352330865,-167.91051519054352,-484.11139036830974
88,0.9274224951325446,-229.40050115437415,-168.37357261522294,-486.4285674208733
89,0.9295380728978708,-229.795300481967,-168.76737737913948,-488.5291953370326
90,0.9265524881729444,-230.26898630646866,-169.18472031096871,-490.69601040203077
91,0.9306546083578647,-230.7341218025022,-169.58009393452156,-492.82010652157476
92,0.9263742566486551,-231.1938939346692,-169.99563918816978,-494.8234668336648
93,0.9316221644612477,-231.61299734884702,-170.39591362012254,-496.84485732106054
94,0.9349731663685152,-232.09799783901536,-170.82175673839274,-498.90970544174064
95,0.9331988680835691,-232.54154467449519,-171.2146925055854,-500.9216513966462
96,0.9266232783411533,-232.97872577996662,-171.59667455954377,-502.9488070562887
97,0.9244607536024344,-233.3479126415283,-171.940614987622,-504.83398212860334
98,0.9278753026634383,-233.75219015399242,-172.26480308609055,-506.69074768616065
99,0.9381508457232288,-234.1240740485329,-172.58589163599805,-508.57976037843497
100,0.9338074398249453,-234.4672553940001,-172.888173956732,-510.46489309169186
101,0.9288262683679023,-234.87819581462458,-173.29585552368465,-512.6077101459904
102,0.9347898146753051,-235.2402702555304,-173.66844685090126,-514.4718646663149
103,0.9311799884642239,-235.6220183314984,-173.99628493883165,-516.3678834970614
104,0.9264554742760414,-235.9932530427497,-174.30844857834805,-518.1764160432432
105,0.9288978413805544,-236.2836155540433,-174.62694544747083,-520.020095027999
106,0.9320356218785727,-236.65431686922204,-174.92319704545514,-521.7517491702054
107,0.9241525423728814,-236.9848885722089,-175.20472671103568,-523.4824216192229
108,0.9294891127329754,-237.29769063073235,-175.50273046705473,-525.2457461851808
109,0.9289690627566696,-237.67849770143658,-175.81289803602124,-527.0152322160205
110,0.9267799833590871,-238.13218956094883,-176.1858092338822,-528.9069629582158
111,0.9274456440470138,-238.5518822681027,-176.55406564743765,-530.7953261978673
112,0.931015833909203,-238.85020845843516,-176.80767599559033,-532.3690752370494
113,0.932616531248091,-239.16821464001438,-177.1157142038258,-534.0106083476136
114,0.9184704184704184,-239.50971134077597,-177.42535391802917,-535.7012026509797
115,0.9301853031268007,-239.79724647930217,-177.68320312762222,-537.2019366412956
116,0.9262116183813197,-240.13126210817384,-177.97673001680766,-538.9327063901931
117,0.9353989530696845,-240.44663382823325,-178.25373587844902,-540.5583065180407
118,0.9269360576484539,-240.74486607230833,-178.54225571903697,-542.1668906255405
119,0.9389404095124415,-241.0072324652254,-178.7669457686459,-543.6684445126562
120,0.9289003169287807,-241.34119737638522,-179.04636969486708,-545.3204226776547
121,0.934104673235108,-241.7060313517567,-179.37023056275592,-546.8958716396834
122,0.9251816632277743,-241.97807098478444,-179.62952570675128,-548.3610990818568
123,0.9347336834208552,-242.25119784109023,-179.89518077868735,-549.8407396908307
124,0.9327413850382048,-242.49419917830366,-180.1402040314827,-551.2346204026369
125,0.9280486329542705,-242.78023491459956,-180.40675312497982,-552.7573854137358
126,0.9276087216964178,-243.01050745361934,-180.60158900582428,-554.1246097006556
127,0.9254831460674158,-243.2690244235774,-180.83798090685008,-555.5198221845234
128,0.9284660544934518,-243.52534962929778,-181.0622255528768,-556.9321002497222
129,0.9331876271134991,-243.82002753609504,-181.3225312159646,-558.350407225074
130,0.9302087720353769,-244.04987705389908,-181.53965423261474,-559.6306945443861
131,0.9308398669880106,-244.28328095277183,-181.74011593565177,-560.923706999078
132,0.9290266074718372,-244.54216519328327,-182.0056879512355,-562.2596743094676
133,0.9298469001061088,-244.76117502728962,-182.20731572635324,-563.5483047834432
134,0.9383055402846496,-245.01414547448695,-182.44379940567376,-564.9214248225286
135,0.9277227426450783,-245.26649045553836,-182.65212984523555,-566.2602179238854
136,0.9321790616309321,-245.44717120101095,-182.85208548960208,-567.4298740796994
137,0.9370893161353128,-245.65732374217865,-183.06978338105557,-568.7027345347074
138,0.928994616703257,-245.88690995011635,-183.28673436684673,-569.9682195069635
139,0.9323854182423235,-246.07406370354926,-183.48111965845666,-571.1647415196082
140,0.9277924602812965,-246.25066690809342,-183.6853965498891,-572.3413257410035
141,0.9364655146232576,-246.40774970227514,-183.86090778743682,-573.4906080847568
142,0.9290676525835595,-246.62523762775763,-184.09542597442723,-574.7776557718544
143,0.9302339622641509,-246.84358566886786,-184.32360198985486,-575.9977796503342
144,0.9262280224759833,-247.05461183336698,-184.51579680485136,-577.1449870223038
145,0.9364523241414721,-247.28010888356687,-184.7095834018317,-578.3252719018748
146,0.9281035842076536,-247.4650929356067,-184.88272149011155,-579.4269429386017
147,0.9259691313711415,-247.6284904373572,-185.06276478176207,-580.5131963573286
148,0.928390901432182,-247.83517212564848,-185.26758258341746,-581.7155698537313
149,0.9368178001679262,-248.00360241435848,-185.42324148723745,-582.801591440045
150,0.9285649368354085,-248.16424017025147,-185.5771031889557,-583.8902410135511
151,0.9237445000758611,-248.37025216950028,-185.76616363353386,-585.0035965411914
152,0.930442171709508,-248.55103382683615,-185.9418638317013,-586.0890519332555
153,0.9279271179837574,-248.75820307418098,-186.1462632780421,-587.2602036306076
154,0.9256322011072872,-248.8941528171251,-186.30035411440699,-588.2198427478229
155,0.9263455248290217,-249.06442456423096,-186.4588400208333,-589.2700019778753
156,0.9328210362009965,-249.2399225396814,-186.63141373697897,-590.3242468968838
157,0.9300188644800097,-249.39433799170683,-186.77193235072642,-591.2830298558322
158,0.9296394280788324,-249.56870465885473,-186.93610995406215,-592.2930995373149
159,0.9280607685433423,-249.71899255778726,-187.10655641361927,-593.3205737117527
160,0.9279115553536271,-249.86444483947255,-187.25459561862203,-594.2833953752695
161,0.9277367040305271,-250.03525658368662,-187.44321166715957,-595.3120871737534
162,0.9318670665576055,-250.16604604012377,-187.5870304369612,-596.2148340630919
163,0.9294297903022292,-250.31828198625797,-187.7482353108417,-597.1697649558877
164,0.9362159579550884,-250.43710747817158,-187.87954116905303,-598.0384107061499
165,0.9316285654046564,-250.57916260192238,-188.03652227156815,-598.9904724418537
166,0.922081847307018,-250.73904499493716,-188.18864036454252,-599.9276440663405
167,0.9309742508658334,-250.90035047916746,-188.34246314709856,-600.8842543822225
168,0.9277360066833751,-251.0371332330749,-188.4963775474124,-601.7775778272517
169,0.9358433277668134,-251.1587995062854,-188.65496989122778,-602.632717563521
170,0.9291364936408446,-251.25946922175487,-188.76298560056102,-603.3918753724729
171,0.933874117470332,-251.43338882340072,-188.93994486687177,-604.3423830001417
172,0.929876945349258,-251.52878688531834,-189.04771617498403,-605.1378016231031
173,0.9321305321789671,-251.64683381111715,-189.1760413596029,-605.9497101559793
174,0.9365855121132166,-251.78186921692418,-189.31640232780745,-606.7961703687233
175,0.9308455904606259,-251.939223753719,-189.47222074108,-607.6719949924377
176,0.9282414351712965,-252.06080400372102,-189.6081422323363,-608.5247175253944
177,0.9302367831405559,-252.16781634692725,-189.71973012846692,-609.3438115818373
178,0.9337300268825324,-252.33436662614488,-189.89769521363573,-610.2773337234978
179,0.9282695326651371,-252.4394654171392,-190.0201938216106,-611.0811315626142
180,0.9402551853419605,-252.5697975952237,-190.15050466255167,-611.8862860257409
181,0.9277542751593875,-252.6567857055231,-190.2715833696861,-612.6229659798005
182,0.9341756121095164,-252.7859211535276,-190.39292310947343,-613.41271605357
183,0.9298133039997556,-252.9018751948449,-190.50981650235798,-614.1779046324037
184,0.9308550185873606,-253.0316455229935,-190.64089975704493,-614.9281307508966
185,0.9345686160972785,-253.1595326553851,-190.76872909403116,-615.7266807305153
186,0.9296640671865627,-253.28325772469756,-190.88796581952985,-616.449546110043
187,0.9310344827586207,-253.41498231045145,-191.01586177829836,-617.1914064958437
188,0.9334731977256834,-253.5044055744147,-191.11449774018595,-617.892692806453
189,0.9262806034872165,-253.59920313500908,-191.2188209524329,-618.5696800946672
