episode,service_level,rebalancing_imbalance,squared_starvation_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
208,0.938371327708969,-4.8610048883865975,-2.1765232701312116,-1.9296027966518994,-2.316820142726353,0.021046,0.1,0.057374,0.2,1253,807,1102,33426,38307,38303,0,0,0,0,3965,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
209,0.9460290911263104,-4.866869670316023,-2.18052360542719,-1.938966123428934,-2.3257583620902254,0.020966,0.1,0.057031,0.2,1194,613,1174,33481,38326,38321,0,0,0,0,3916,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
210,0.9463509665817473,-4.874644668735195,-2.179616821713047,-1.9344470852305502,-2.323361225130322,0.020887,0.1,0.056689,0.2,1134,656,1217,33365,38231,38226,0,0,0,0,3903,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
211,0.9420961892872005,-4.890706132102953,-2.184585714596507,-1.9377195675679952,-2.327695923720873,0.020809,0.1,0.05635,0.2,1293,655,1378,33642,38381,38370,0,0,0,0,3912,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
212,0.9462143529626142,-4.900648298722543,-2.1855431736761286,-1.935747491631645,-2.328491320231653,0.020731,0.1,0.056013,0.2,1135,636,1268,32927,37867,37856,0,0,0,0,3896,3887,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
213,0.9431699219334191,-4.90515246476043,-2.187884094503939,-1.9447754336504646,-2.3403059267105295,0.020654,0.1,0.055678,0.2,1210,690,1169,33433,38228,38221,0,0,0,0,3947,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
214,0.9391835016835017,-4.932852752887081,-2.200415249196351,-1.9563543324703847,-2.3511188514387285,0.020577,0.1,0.055344,0.2,1300,723,1240,33264,38179,38175,0,0,0,0,3923,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
215,0.9462300076161463,-4.937498081335552,-2.198804975868694,-1.9509839819018555,-2.340369021903949,0.020501,0.1,0.055013,0.2,1154,611,1205,32825,37847,37846,0,0,0,0,3883,3872,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
216,0.9436731806525775,-4.947122600662341,-2.1987892118485637,-1.957094922554569,-2.3438752396114557,0.020426,0.1,0.054684,0.2,1173,738,1123,33927,38837,38829,0,0,0,0,3972,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
217,0.9438298881936,-4.9582437091042175,-2.196042408053277,-1.9549871540885921,-2.345482664225311,0.020351,0.1,0.054356,0.2,1230,664,1420,33719,38658,38649,0,0,0,0,4056,4040,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
218,0.9464141941255405,-4.976337470401699,-2.201071589676467,-1.9604392785754363,-2.3510488715767828,0.020276,0.1,0.054031,0.2,1247,550,1422,33535,38475,38471,0,0,0,0,3841,3821,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
219,0.9466670686484367,-4.982230521405015,-2.2046458597101295,-1.9647784728870445,-2.3559493061866332,0.020202,0.1,0.053708,0.2,1032,737,1158,33169,38182,38170,0,0,0,0,3892,3885,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
220,0.9383417070487856,-5.003517750607825,-2.2091379153251363,-1.9792537301320494,-2.363735048529268,0.020129,0.1,0.053386,0.2,1321,753,1292,33637,38492,38484,0,0,0,0,3992,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
221,0.9451780954688636,-5.001936669914228,-2.2078852795026673,-1.980392912893052,-2.364887808729286,0.020056,0.1,0.053067,0.2,1172,638,1364,33016,38058,38051,0,0,0,0,3914,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
222,0.9413011480718281,-5.00936642648887,-2.2118299731418496,-1.9893104312991892,-2.3735619444959815,0.019984,0.1,0.052749,0.2,1209,785,1073,33970,38799,38797,0,0,0,0,3898,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
223,0.9475776323261305,-4.979234683952257,-2.201989387487696,-1.983614149199526,-2.373370975586953,0.019912,0.1,0.052433,0.2,1110,644,1266,33459,38264,38260,0,0,0,0,3895,3887,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
224,0.9408636076805192,-4.977895279169069,-2.205948359595616,-1.9770985970021158,-2.3720563027715205,0.019841,0.1,0.05212,0.2,1252,716,1420,33279,38061,38056,0,0,0,0,3935,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
225,0.9412805615359661,-5.00260176145588,-2.2148707925082416,-1.98899737358082,-2.3799581833372283,0.01977,0.1,0.051808,0.2,1317,674,1186,33907,38829,38821,0,0,0,0,4055,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
226,0.9393306063953661,-5.030356803591916,-2.2239410443579457,-1.9850632451841907,-2.3891601006297423,0.0197,0.1,0.051497,0.2,1327,705,1340,33493,38176,38169,0,0,0,0,3961,3955,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
227,0.9470826458677066,-5.031004070109527,-2.223838595794346,-1.9842839374644343,-2.3910490583693833,0.01963,0.1,0.051189,0.2,1126,638,1290,33335,38367,38362,0,0,0,0,3879,3899,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
228,0.9425073516173558,-5.041305379521576,-2.228628103943301,-1.993326538315893,-2.40025252370641,0.019561,0.1,0.050883,0.2,1144,772,1311,33326,38296,38292,0,0,0,0,3953,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
229,0.9406688883599144,-5.083417561198712,-2.2438214438935797,-2.0040347988828713,-2.411281367107342,0.019492,0.1,0.050578,0.2,1275,719,1342,33608,38309,38300,0,0,0,0,3937,3937,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
230,0.9443982663421006,-5.095758572008873,-2.2497961944916227,-2.0131114279517535,-2.4204902897951484,0.019424,0.1,0.050276,0.2,1219,654,1360,33686,38646,38641,0,0,0,0,3932,3917,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
231,0.9429373246024322,-5.095971090269284,-2.2466068754547965,-2.0108744830310687,-2.422758328180167,0.019356,0.1,0.049975,0.2,1237,654,1272,33139,38054,38047,0,0,0,0,3984,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
232,0.9399494122898379,-5.084488883607497,-2.246601333027185,-2.015351454060552,-2.4278945146874116,0.019289,0.1,0.049676,0.2,1227,791,1194,33605,38583,38576,0,0,0,0,3936,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
233,0.9423669028188802,-5.070648104724193,-2.242223210559554,-2.0162715329627554,-2.4255088214309315,0.019222,0.1,0.049378,0.2,1268,660,1329,33453,38345,38336,0,0,0,0,4027,4022,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
234,0.9434585839337819,-5.088243601266922,-2.249753217175226,-2.018738043243897,-2.429698304852671,0.019155,0.1,0.049083,0.2,1215,684,1371,33586,38560,38557,0,0,0,0,4023,4031,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
235,0.9443737986100843,-5.070937393305,-2.241666830127478,-2.0192056528085773,-2.4280544778254565,0.01909,0.1,0.048789,0.2,1080,801,1218,33815,38663,38656,0,0,0,0,3854,3844,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
236,0.9404990980156344,-5.081134381997194,-2.242850588771533,-2.015893424401126,-2.425557825594099,0.019024,0.1,0.048497,0.2,1227,752,1275,33260,38340,38337,0,0,0,0,3942,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
237,0.9423934848348753,-5.0990109734861875,-2.2486730615173176,-2.0208404863818448,-2.427591157336222,0.018959,0.1,0.048207,0.2,1289,635,1391,33399,38132,38126,0,0,0,0,3903,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
238,0.9376963034549408,-5.116815591720388,-2.2584120926180122,-2.028105829993935,-2.4354847684013925,0.018894,0.1,0.047918,0.2,1311,752,1181,33112,37852,37847,0,0,0,0,3932,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
239,0.9473225816139592,-5.110650596843735,-2.2552508087533902,-2.036738906753076,-2.442311755362125,0.01883,0.1,0.047631,0.2,1134,620,1324,33297,38152,38147,0,0,0,0,3924,3924,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
240,0.9421201729536305,-5.111098634683071,-2.253757358308477,-2.046775456337093,-2.4472205130502496,0.018766,0.1,0.047346,0.2,1308,633,1242,33535,38160,38151,0,0,0,0,3924,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
241,0.9423094449676459,-5.102447437600413,-2.248507306113888,-2.048688254881417,-2.4488022649121945,0.018703,0.1,0.047063,0.2,1149,750,1312,32917,37889,37877,0,0,0,0,3974,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
242,0.9442020043940169,-5.0891758080071074,-2.2431278820818585,-2.058091336967273,-2.4591682325476,0.01864,0.1,0.046781,0.2,1133,721,1377,33227,38211,38204,0,0,0,0,3921,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
243,0.9432505237952709,-5.109269309703474,-2.252983141056751,-2.0767076511269558,-2.4714584668165513,0.018578,0.1,0.046501,0.2,1173,723,1202,33410,38308,38303,0,0,0,0,3988,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
244,0.9429072950136856,-5.130046351485616,-2.257771202492044,-2.0745546910604458,-2.473320855578789,0.018516,0.1,0.046223,0.2,1216,703,1245,33612,38606,38602,0,0,0,0,3973,3991,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
245,0.9462528612622254,-5.138767815033676,-2.254081891528996,-2.066665486965661,-2.466897322087197,0.018454,0.1,0.045946,0.2,1229,579,1447,33639,38677,38670,0,0,0,0,3995,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
246,0.9487596945118703,-5.1267388532879865,-2.248215987340018,-2.065756255411635,-2.4630297346037335,0.018393,0.1,0.045671,0.2,1078,653,1367,33782,38852,38846,0,0,0,0,3947,3947,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
247,0.9416909620991254,-5.141206221267343,-2.2492969984806948,-2.064161001880866,-2.46385152693667,0.018332,0.1,0.045398,0.2,1241,699,1021,33271,38147,38142,0,0,0,0,3927,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
248,0.9438824662813102,-5.130871272785754,-2.249352077568108,-2.0633753111364035,-2.470950222775501,0.018272,0.1,0.045126,0.2,1295,569,1294,33216,38140,38136,0,0,0,0,3924,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
249,0.9441404264226548,-5.149064130173854,-2.2506771055000967,-2.0707577791401306,-2.4750481762959655,0.018212,0.1,0.044856,0.2,1156,712,1370,33441,38246,38240,0,0,0,0,3988,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
250,0.947970390146229,-5.142613287665901,-2.2459286653417614,-2.0669630520732243,-2.4716070708647764,0.018152,0.1,0.044587,0.2,1117,598,1356,32962,37778,37773,0,0,0,0,3974,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
251,0.9437136465324385,-5.142921163038821,-2.248053863362724,-2.072877583493595,-2.4733504918973277,0.018093,0.1,0.04432,0.2,1249,638,1318,33525,38368,38360,0,0,0,0,3970,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
252,0.9482095650084115,-5.127252057578158,-2.240469144806372,-2.0706237798649316,-2.470648807743392,0.018034,0.1,0.044055,0.2,1068,656,1145,33288,38185,38181,0,0,0,0,3932,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
253,0.942909815348934,-5.142391982314867,-2.2471414699399577,-2.0733842263613544,-2.4789305870342733,0.017976,0.1,0.043791,0.2,1242,678,1207,33631,38532,38523,0,0,0,0,3995,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
254,0.952356680259055,-5.11020833628388,-2.2397630065448775,-2.0711701309243735,-2.477974767540258,0.017917,0.1,0.043529,0.2,1092,497,1050,33352,38402,38400,0,0,0,0,3994,3983,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
255,0.9463595749818884,-5.1052369979400805,-2.2362195980576733,-2.070403526894616,-2.482777184171128,0.01786,0.1,0.043269,0.2,1232,545,1204,33128,38051,38046,0,0,0,0,3951,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
256,0.9424638192728556,-5.122312989113265,-2.2405382567539243,-2.078278714032185,-2.490763172306947,0.017802,0.1,0.04301,0.2,1391,565,1202,33996,38704,38695,0,0,0,0,3938,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
257,0.9508423249933848,-5.110767280631726,-2.2351797115297485,-2.075658519521063,-2.4885147895099577,0.017745,0.1,0.042752,0.2,1058,614,1104,34013,39075,39071,0,0,0,0,3909,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
258,0.9412278851080502,-5.133729392184004,-2.2393364285767436,-2.0769151291387997,-2.489639370328968,0.017689,0.1,0.042497,0.2,1234,716,1155,33179,38054,38047,0,0,0,0,3829,3818,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.9488009193455711,-5.119038655806013,-2.233358435248785,-2.0628948783870094,-2.482865546088774,0.017633,0.1,0.042242,0.2,1109,584,1158,33067,38134,38129,0,0,0,0,3980,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.9393380164305274,-5.136488632088999,-2.240032533088496,-2.074508372596919,-2.4956803229959754,0.017577,0.1,0.041989,0.2,1242,796,1428,33596,38581,38576,0,0,0,0,4021,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.9460487687975556,-5.128905533734308,-2.2353974337813147,-2.0724374077482435,-2.4939663131674705,0.017521,0.1,0.041738,0.2,1237,564,1230,33382,38294,38284,0,0,0,0,3936,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.9442910459083047,-5.132015227147589,-2.2359284791336935,-2.0804252778709613,-2.501565720869285,0.017466,0.1,0.041488,0.2,1069,767,1406,32957,37791,37775,0,0,0,0,3945,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9448218079535593,-5.145313924870309,-2.236174867082858,-2.0776410474120586,-2.499469325929085,0.017411,0.1,0.04124,0.2,1197,647,1172,33419,38201,38197,0,0,0,0,3984,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.9344380187576784,-5.193225209296467,-2.256500729242313,-2.086789658035982,-2.51429170140971,0.017357,0.1,0.040993,0.2,1374,814,1337,33373,38066,38057,0,0,0,0,4020,4023,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9400774529222219,-5.214645419080127,-2.264127225882604,-2.0945529064454735,-2.5228659060892675,0.017302,0.1,0.040748,0.2,1280,747,1284,33827,38710,38704,0,0,0,0,3941,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.9386086224520473,-5.223940913827298,-2.2655764326276087,-2.1016944785673823,-2.527826892532915,0.017249,0.1,0.040504,0.2,1403,639,1255,33262,38119,38110,0,0,0,0,3931,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.9459986411036602,-5.209152674918685,-2.2597893741141584,-2.093064465090136,-2.52100843978395,0.017195,0.1,0.040261,0.2,1207,621,1462,33851,38790,38785,0,0,0,0,3972,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9454854687593245,-5.222118375678533,-2.266115035756704,-2.097082744121142,-2.5235963198854736,0.017142,0.1,0.04002,0.2,1137,690,1052,33514,38523,38514,0,0,0,0,4011,4027,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.9478234764335034,-5.210749982703968,-2.2593170109259795,-2.0893664680262614,-2.5178819678505415,0.017089,0.1,0.039781,0.2,1197,541,1269,33310,38018,38012,0,0,0,0,3920,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9413218035824583,-5.224215705369969,-2.262208994835374,-2.0827178891846474,-2.515096102206897,0.017037,0.1,0.039543,0.2,1292,703,1384,33999,38920,38912,0,0,0,0,4052,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9427203351788119,-5.237694430998842,-2.2661902789182284,-2.086441955447421,-2.5207455824021214,0.016984,0.1,0.039306,0.2,1223,691,1295,33415,38040,38037,0,0,0,0,4031,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9448902027027027,-5.2449404222500435,-2.2710920279611706,-2.090368745999865,-2.52739570036357,0.016932,0.1,0.039071,0.2,1213,614,1231,33152,37840,37835,0,0,0,0,4002,4022,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.9458883553421369,-5.255215914203819,-2.2722094050175743,-2.0920898168605815,-2.5298642178330053,0.016881,0.1,0.038837,0.2,1223,580,1341,33320,38292,38285,0,0,0,0,4037,4039,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.9489695487488443,-5.2644108796774765,-2.2719483437386803,-2.08907125353068,-2.5244269771262706,0.01683,0.1,0.038604,0.2,1120,591,1001,33529,38353,38346,0,0,0,0,3939,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9482110912343471,-5.274392391966401,-2.2769864314961272,-2.095971960513929,-2.5311979284446564,0.016779,0.1,0.038373,0.2,1188,549,1234,33540,38496,38491,0,0,0,0,3983,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9451442866077012,-5.2749344117973695,-2.2729063115012704,-2.0914921597745986,-2.533679622899739,0.016728,0.1,0.038144,0.2,1221,621,1129,33579,38484,38476,0,0,0,0,3986,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.945250224752772,-5.269980584196633,-2.2708755480166314,-2.0953334630420457,-2.5355196839518945,0.016678,0.1,0.037915,0.2,1206,621,1413,33370,38115,38110,0,0,0,0,3911,3912,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9466271089933771,-5.266541337088152,-2.2699857693720826,-2.0929924452329702,-2.538636519530634,0.016628,0.1,0.037688,0.2,1061,720,1157,33369,38383,38374,0,0,0,0,3955,3955,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9462731516337901,-5.260874219402945,-2.266051910421365,-2.0925219307003013,-2.540610496218483,0.016578,0.1,0.037463,0.2,1144,640,1360,33205,38412,38402,0,0,0,0,3947,3941,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.9428942441263514,-5.276557759290095,-2.2710686463764582,-2.099247577550756,-2.54866060806728,0.016529,0.1,0.037239,0.2,1283,608,1221,33114,37922,37915,0,0,0,0,3979,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9420626414195546,-5.292325370865252,-2.2700431798376703,-2.102084303834189,-2.5512840310943234,0.01648,0.1,0.037016,0.2,1315,631,1248,33588,38354,38351,0,0,0,0,4012,4013,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9466236790256135,-5.301997601466748,-2.2693305021706722,-2.103165576368973,-2.5550253411449146,0.016431,0.1,0.036794,0.2,1097,691,1066,33498,38440,38436,0,0,0,0,3900,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.9385371113640448,-5.323094563959793,-2.272269732201811,-2.110571527034175,-2.557349106686521,0.016382,0.1,0.036574,0.2,1325,727,1297,33386,38285,38282,0,0,0,0,3995,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9461807650536985,-5.321231622002272,-2.271536874953534,-2.107268250940219,-2.5597464935094534,0.016334,0.1,0.036355,0.2,1233,551,1271,33148,38136,38131,0,0,0,0,4038,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9414035612748766,-5.340797402707054,-2.279264139933383,-2.1095606002816663,-2.5632851210506304,0.016286,0.1,0.036137,0.2,1313,645,1146,33415,38218,38208,0,0,0,0,3969,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.940572355184529,-5.367576151423685,-2.287399973245746,-2.118629447332418,-2.5727405784805453,0.016238,0.1,0.035921,0.2,1337,642,1334,33301,38020,38014,0,0,0,0,4043,4063,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9408957524379761,-5.39021039936469,-2.2952023072269054,-2.125722190382724,-2.583811966190531,0.016191,0.1,0.035706,0.2,1265,729,1171,33737,38419,38414,0,0,0,0,4078,4065,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9382462911590882,-5.408780139227817,-2.3027573501934153,-2.137760883208874,-2.592285097542209,0.016144,0.1,0.035492,0.2,1289,759,1341,33164,37932,37929,0,0,0,0,3891,3909,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9429793086951321,-5.439266363364644,-2.308492809800772,-2.1453463414582132,-2.5975067988955067,0.016097,0.1,0.03528,0.2,1240,667,1313,33444,38376,38370,0,0,0,0,3972,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.9442126269956459,-5.453477425161373,-2.311668228480353,-2.150654422724817,-2.6049860377170417,0.01605,0.1,0.035069,0.2,1164,681,1376,33072,37958,37949,0,0,0,0,3960,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9528737700983921,-5.4223771581516935,-2.297628569230989,-2.1413906081883622,-2.5997717581091515,0.016004,0.1,0.034859,0.2,960,611,1015,33336,38393,38389,0,0,0,0,3988,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9469292685084176,-5.41757583212303,-2.2934733664355806,-2.1434054143213563,-2.6008683109645045,0.015958,0.1,0.03465,0.2,1091,709,1345,33917,38992,38983,0,0,0,0,4080,4082,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.9472551773600694,-5.42590194805087,-2.2986764078644666,-2.148541046132816,-2.605802681672751,0.015912,0.1,0.034443,0.2,1136,629,1258,33463,38239,38234,0,0,0,0,3954,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.9408993446682572,-5.439377074450814,-2.3087051445111317,-2.1599132907070335,-2.610264521885722,0.015866,0.1,0.034237,0.2,1276,681,1215,33113,38052,38046,0,0,0,0,4019,4023,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9410197408259658,-5.449046335932628,-2.3117013664306088,-2.163738402636123,-2.616174584788322,0.015821,0.1,0.034032,0.2,1198,750,1065,33028,38040,38031,0,0,0,0,3909,3889,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9373544973544974,-5.4694258262006255,-2.318391171372485,-2.174493821945598,-2.6223448828562455,0.015776,0.1,0.033828,0.2,1280,792,1359,33075,37912,37901,0,0,0,0,4023,4023,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.9469833841779463,-5.46802301800772,-2.3196327679787836,-2.1714379738979983,-2.6217159825053677,0.015731,0.1,0.033626,0.2,1244,546,1228,33763,38609,38607,0,0,0,0,3955,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9460515554478539,-5.469279899210347,-2.3212146200124266,-2.180161694295148,-2.625354738571699,0.015687,0.1,0.033424,0.2,1046,735,1139,33013,37801,37796,0,0,0,0,3897,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9418950148563883,-5.486325349043153,-2.3265354555391107,-2.189338075834446,-2.6322246681441333,0.015643,0.1,0.033224,0.2,1272,664,1195,33319,38158,38152,0,0,0,0,4044,4046,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.9487701848467599,-5.490165082373434,-2.3282359796348455,-2.1912696129475258,-2.6345152330433983,0.015599,0.1,0.033025,0.2,1046,664,1109,33379,38437,38426,0,0,0,0,4007,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9450227327111749,-5.498152396272577,-2.3279469204869985,-2.201365837444475,-2.639357465820474,0.015555,0.1,0.032828,0.2,1158,680,1378,33432,38469,38464,0,0,0,0,4045,4051,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9457182689170349,-5.4923650311860905,-2.3259443017170893,-2.2041608397120958,-2.6422366119129754,0.015511,0.1,0.032631,0.2,1211,619,1147,33713,38619,38609,0,0,0,0,3970,3971,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.9407823252444767,-5.493340261913166,-2.3272487591985085,-2.205315800631998,-2.647601356199101,0.015468,0.1,0.032436,0.2,1169,793,1335,33132,38094,38091,0,0,0,0,3977,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9376005721437511,-5.509828692221354,-2.3343026855697,-2.205820419263644,-2.6509207133489396,0.015425,0.1,0.032242,0.2,1295,799,1309,33558,38486,38483,0,0,0,0,3890,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.9436632495690829,-5.517445882132715,-2.3368854384073177,-2.2138660493345856,-2.655478651598213,0.015382,0.1,0.032049,0.2,1188,675,1211,33069,38141,38133,0,0,0,0,3898,3893,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9432884416161018,-5.525805384637646,-2.338820010692761,-2.217052746748342,-2.662904572900096,0.01534,0.1,0.031857,0.2,1250,666,1283,33785,38829,38827,0,0,0,0,4059,4054,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9483551363056569,-5.521855669092148,-2.3369205342090034,-2.2150769309224874,-2.6620941265918754,0.015297,0.1,0.031666,0.2,1284,457,1298,33711,38433,38426,0,0,0,0,3971,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9404908159290445,-5.546552890766779,-2.3447906609309817,-2.2223463266262886,-2.6697857410123795,0.015255,0.1,0.031477,0.2,1238,748,1318,33373,38388,38380,0,0,0,0,3955,3955,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.9484350714655777,-5.542376579062128,-2.3404472785717494,-2.225563396837977,-2.671051636679292,0.015213,0.1,0.031288,0.2,1174,518,1121,32813,37740,37736,0,0,0,0,4080,4079,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9429647645034999,-5.545940326670506,-2.3373380739907477,-2.227108310313092,-2.672469530831878,0.015172,0.1,0.031101,0.2,1309,614,1176,33716,38566,38554,0,0,0,0,4011,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9470421695723439,-5.5472902974379945,-2.3390722309075813,-2.2241861645114414,-2.6716153789781596,0.01513,0.1,0.030915,0.2,1198,579,1154,33555,38626,38620,0,0,0,0,3961,3955,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.9426093155893536,-5.563387240240172,-2.3435866930401534,-2.224230385195185,-2.673039216700607,0.015089,0.1,0.03073,0.2,1305,627,1407,33664,38612,38608,0,0,0,0,3998,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
