rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,global_onsite_backlog,global_depot_backlog,demand_weighted_depot_backlog,demand_weighted_onsite_backlog,fleet_broken_fraction,depot_idle_fraction,fleet_failure_risk,fleet_low_health_fraction,maintenance_restoration_value,onsite_shortage_pressure,depot_shortage_pressure,current_station_onsite_shortage_pressure,current_station_depot_shortage_pressure,broken_cargo_distance_pressure,late_broken_cargo_pressure,repaired_idle_away_pressure,depot_pipeline_pressure,depot_queue_pickup_opportunity,degradation_demand_exposure
0.5311097,0.19887939,0.10145258,0.20208015,0.22103739,0.082465276,0.060763888,0.0016674629,0.0023043097,0.25390625,0.0390625,0.013427722,1.0,0.0,0.05138085,0.028853232,0.0,0.0,0.001416295,0.12805095,0.0390625,0.15190972,0.0,0.002713476
0.4477229,0.1714098,0.09202624,0.21680076,0.23809524,0.082465276,0.060763888,0.0016874139,0.002327803,0.25390625,0.0390625,0.013429875,1.0,0.0,0.041634735,0.0347171,0.0,0.0,0.00059649325,0.13005152,0.0390625,0.15190972,0.0,0.002911607
0.44900578,0.17215127,0.09186156,0.22228585,0.24711536,0.06944445,0.060763888,0.0017267053,0.001956713,0.234375,0.0390625,0.013375171,0.9958678,0.02616275,0.03728903,0.031503666,0.0,0.0,0.0017965613,0.13716564,0.0390625,0.15190972,0.0,0.0029731113
0.47466326,0.17984453,0.10294958,0.24783264,0.23055361,0.06944445,0.060763888,0.0017463511,0.0019747298,0.234375,0.0390625,0.013425372,1.0,0.0,0.03495886,0.0360916,0.0,0.0,0.0038466568,0.14096688,0.0390625,0.15190972,0.0,0.0033272451
0.48236048,0.18218543,0.10457215,0.24306655,0.23382196,0.06944445,0.060763888,0.0017797488,0.002005359,0.234375,0.0390625,0.013427058,1.0,0.0,0.03481082,0.035351455,0.0,0.0,0.004518902,0.1468126,0.0390625,0.15190972,0.0,0.0032636686
0.48364335,0.20354608,0.091741376,0.24009643,0.22305465,0.065104164,0.052083332,0.0015332816,0.001890009,0.21484375,0.0390625,0.013410547,0.9986245,0.008789115,0.034291744,0.033286545,0.0,0.0,0.0033540674,0.20248805,0.0390625,0.15190972,0.0,0.0032198243
0.49005774,0.1950899,0.1024059,0.21926968,0.23390713,0.065104164,0.052083332,0.0015217385,0.0018851536,0.21484375,0.0390625,0.013429164,1.0,0.0,0.032665487,0.027561024,0.0,0.0,0.0041732546,0.20697777,0.0390625,0.15190972,0.0,0.0029446085
0.49903783,0.20069931,0.10243889,0.21973962,0.22734353,0.065104164,0.056423612,0.001654515,0.0018802981,0.22135417,0.0390625,0.01342991,1.0,0.0,0.028925464,0.03230183,0.0,0.0,0.002395415,0.21140365,0.0390625,0.15625,0.0,0.0029510832
0.51699805,0.21989599,0.10348526,0.22907166,0.22050118,0.06944445,0.056423612,0.0016349711,0.0020580664,0.22786458,0.0390625,0.013432135,1.0,0.0,0.02902673,0.04518674,0.0,0.0,0.0043770997,0.21874093,0.0390625,0.15625,0.0,0.0030769214
0.51186657,0.22317608,0.11178186,0.23386776,0.22022904,0.065104164,0.056423612,0.0016239777,0.0019062652,0.22135417,0.0390625,0.013416907,0.9986226,0.009848886,0.03917091,0.049497884,0.0,0.0014001265,0.0041732546,0.22316618,0.0390625,0.15625,0.0,0.003137782
0.5272611,0.23056997,0.121665,0.23930782,0.21886528,0.065104164,0.056423612,0.0016117627,0.001899038,0.22135417,0.0390625,0.013434166,1.0,0.0,0.03951623,0.050589792,0.0,0.0,0.0052563576,0.22806653,0.0390625,0.15625,0.0,0.003214901
0.49903783,0.22355671,0.11582379,0.22499281,0.23739299,0.065104164,0.056423612,0.0015789045,0.0018545348,0.22135417,0.0390625,0.013436777,1.0,0.0,0.045445178,0.04932348,0.0,0.0,0.0043770997,0.23162013,0.0390625,0.15625,0.0,0.0030231783
0.5221296,0.24844117,0.116850644,0.22727437,0.21065252,0.065104164,0.052083332,0.0013769913,0.0017684194,0.21484375,0.0390625,0.013438403,1.0,0.0,0.050314452,0.05692718,0.0,0.0,0.0008947398,0.26728302,0.0390625,0.15625,0.0,0.0030542044
0.5195638,0.23155767,0.10913753,0.2159929,0.19580717,0.06944445,0.052083332,0.0013436446,0.0019371384,0.22135417,0.0390625,0.013441219,1.0,0.0,0.05892435,0.046390038,0.0,0.0,0.004694911,0.27092138,0.0390625,0.15625,0.0,0.002903208
0.5144323,0.23594959,0.10542477,0.19299175,0.17559263,0.06944445,0.052083332,0.0012674233,0.0018096144,0.22135417,0.0390625,0.013442385,1.0,0.0,0.055362094,0.049226902,0.0,0.0,0.004298397,0.2795999,0.0390625,0.15625,0.0,0.0025942693
0.5259782,0.2577556,0.08825324,0.1871182,0.16810542,0.073784724,0.052083332,0.0012293126,0.001828405,0.22786458,0.0390625,0.013427337,0.9986188,0.009661616,0.051129933,0.050824426,0.0,0.0,0.005952865,0.28359136,0.0390625,0.15625,0.0,0.0025124992
0.50801796,0.24007674,0.10580806,0.16370352,0.13294366,0.073784724,0.052083332,0.0011697037,0.0017322631,0.22786458,0.0390625,0.013445488,1.0,0.0,0.05287026,0.054691263,0.0,0.0,0.0041293805,0.29058957,0.0390625,0.15625,0.0,0.0022010736
0.49775496,0.24027875,0.100761555,0.1649102,0.120809935,0.073784724,0.052083332,0.0011264627,0.0016747308,0.22786458,0.0390625,0.013448283,1.0,0.0,0.04927166,0.059354994,0.0,0.0,0.005913402,0.2968246,0.0390625,0.15625,0.0,0.0022177591
0.49903783,0.22800055,0.107091434,0.14685047,0.11398453,0.073784724,0.052083332,0.0010435843,0.0015644603,0.22786458,0.0390625,0.013450481,1.0,0.0,0.042091906,0.057998978,0.0,0.0,0.012505344,0.30939206,0.0390625,0.15625,0.0,0.0019752095
0.49005774,0.23176435,0.10013209,0.14239204,0.08013194,0.073784724,0.052083332,0.0009751195,0.0014733673,0.22786458,0.0390625,0.013454073,1.0,0.0,0.045389608,0.05298203,0.0,0.0,0.0069012805,0.31972295,0.0390625,0.15625,0.0,0.0019157529
0.5503528,0.26117998,0.116571866,0.1451822,0.0762471,0.065104164,0.047743056,0.00074779923,0.0010527455,0.20833333,0.0390625,0.013420403,0.9972452,0.019012025,0.040358912,0.044512343,0.0,0.0,0.00838745,0.36882925,0.0390625,0.15625,0.0,0.0019484038
0.5695959,0.2502632,0.12625499,0.13661195,0.06661392,0.060763888,0.052083332,0.0009164775,0.00087719626,0.20833333,0.0390625,0.013436643,0.9986226,0.0077076647,0.038884316,0.047732186,0.0,0.0014099339,0.0,0.0,0.0,0.16059028,0.0,0.001835606
0.56703013,0.24843016,0.122229144,0.12250542,0.060630366,0.060763888,0.052083332,0.00086446217,0.0008236134,0.20833333,0.0390625,0.013454225,1.0,0.0467313,0.043871503,0.054644514,0.0,0.0,0.0,0.0,0.0390625,0.1171875,0.0,0.0016482155
0.55805004,0.22592323,0.13935179,0.10647183,0.0676262,0.060763888,0.052083332,0.00078496325,0.0007438905,0.2734375,0.0,0.013458493,1.0,0.0,0.05011824,0.0461362,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0014329504
0.5503528,0.22914103,0.13128808,0.10239879,0.06740178,0.060763888,0.052083332,0.0007359508,0.0006999166,0.2734375,0.0,0.013459113,1.0,0.0,0.044838905,0.04605833,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0013781969
0.5644644,0.23498449,0.13949804,0.10018829,0.056404043,0.060763888,0.052083332,0.00068040326,0.00065007963,0.2734375,0.0,0.013460522,1.0,0.0,0.048493896,0.045928366,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0013485866
0.54906994,0.210396,0.14894705,0.080981866,0.058248337,0.060763888,0.052083332,0.00065099576,0.0006236954,0.2734375,0.0,0.013461669,1.0,0.0,0.04875824,0.049817353,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.001090151
0.5503528,0.19645838,0.14896215,0.06956056,0.047784686,0.060763888,0.052083332,0.00059688353,0.0005756601,0.2734375,0.0,0.0134622315,1.0,0.0,0.05778151,0.066886775,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.00093644025
0.5606158,0.21491276,0.14654449,0.076800264,0.046185326,0.060763888,0.052083332,0.0005662037,0.00055001886,0.2734375,0.0,0.013463454,1.0,0.0,0.058471296,0.07212688,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0010339968
0.56703013,0.20895167,0.15308231,0.06259815,0.04597225,0.060763888,0.052083332,0.00054668006,0.00053370174,0.2734375,0.0,0.013464711,1.0,0.0,0.07164739,0.07337952,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0008428659
0.54906994,0.203146,0.14486678,0.05400242,0.042251896,0.060763888,0.052083332,0.0005132111,0.00050572946,0.2734375,0.0,0.01346542,1.0,0.0,0.07951918,0.076550074,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.00072716526
0.5516357,0.19579455,0.15190014,0.04622835,0.041687693,0.060763888,0.052083332,0.000474164,0.0004730952,0.2734375,0.0,0.013466409,1.0,0.0,0.07033426,0.068729304,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0006225299
0.53239256,0.15742595,0.1736001,0.10203541,0.048360243,0.056423612,0.043402776,0.00040840686,0.00042034697,0.25390625,0.0,0.013450345,0.9986245,0.01103701,0.024049772,0.031210022,0.0,0.0,0.0006328569,0.09370644,0.0,0.121527776,0.0,0.0013724115
0.5516357,0.16000246,0.18429781,0.09607026,0.04519749,0.056423612,0.043402776,0.00036650957,0.0003840075,0.25390625,0.0,0.013468776,1.0,0.0,0.026335968,0.031299178,0.0,0.0,0.0013764602,0.14318639,0.0,0.12586805,0.0,0.0012939489
0.56574726,0.16068807,0.18862034,0.08099031,0.038838506,0.056423612,0.043402776,0.0003246123,0.000347668,0.25390625,0.0,0.013469656,1.0,0.0,0.022703601,0.032695368,0.0,0.0,0.0026838994,0.14566374,0.0,0.12586805,0.0,0.0010909116
0.568313,0.15395091,0.20200251,0.078836,0.042737864,0.056423612,0.043402776,0.00030964898,0.00033468963,0.25390625,0.0,0.013470724,1.0,0.0,0.022674592,0.039415855,0.0,0.0,0.0019233284,0.14655796,0.0,0.12586805,0.0,0.0010619779
0.568313,0.14716507,0.20514913,0.067284234,0.038610622,0.056423612,0.043402776,0.00026475903,0.00029575446,0.25390625,0.0,0.013471265,1.0,0.0,0.02258756,0.03934852,0.0,0.0,0.0,0.0,0.0,0.12586805,0.0,0.00090640376
0.629891,0.12897006,0.21316226,0.058029175,0.043638367,0.056423612,0.047743056,0.00024550015,0.00027756437,0.22135417,0.026041666,0.013458511,1.0,0.014568181,0.020229766,0.042456836,0.0,0.0,0.0,0.0,0.0,0.1171875,0.018229166,0.0007809863
0.6427197,0.12629184,0.21945779,0.11938143,0.07126153,0.065104164,0.052083332,0.00029936808,0.00041734413,0.26041666,0.0,0.013465895,1.0,0.0,0.03711689,0.041690193,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0016075778
0.6504169,0.12766914,0.21861252,0.20595741,0.07295202,0.065104164,0.052083332,0.000400345,0.0005313503,0.26041666,0.0,0.013466393,1.0,0.0,0.037351415,0.039919075,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0027735033
0.5644644,0.15339987,0.18731709,0.1736333,0.06015779,0.065104164,0.052083332,0.00044721985,0.0005824241,0.26041666,0.0,0.013466748,1.0,0.0,0.05416754,0.023717009,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.002338276
0.57087874,0.15375994,0.1884062,0.17264414,0.05033938,0.065104164,0.052083332,0.00048325397,0.0006157098,0.26041666,0.0,0.013467399,1.0,0.0,0.05423167,0.018891912,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0023250675
0.55805004,0.14740495,0.17720903,0.19370462,0.04708646,0.065104164,0.052083332,0.0005072767,0.0006379003,0.26041666,0.0,0.013467732,1.0,0.0,0.05036817,0.021935197,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.002608762
0.5516357,0.14606969,0.17959909,0.21458526,0.053195097,0.065104164,0.052083332,0.00054331083,0.0006711861,0.26041666,0.0,0.013468103,1.0,0.0,0.0504323,0.020365307,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0028900565
0.5516357,0.1401155,0.17956778,0.22895248,0.057307925,0.065104164,0.052083332,0.00058234774,0.0007072456,0.26041666,0.0,0.013468786,1.0,0.0,0.042774618,0.01942623,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0030837122
0.5542014,0.14321609,0.17616317,0.23761801,0.05663056,0.065104164,0.052083332,0.0006063705,0.0007294361,0.26041666,0.0,0.013469144,1.0,0.0,0.039098963,0.02046631,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.003200511
0.6504169,0.20674503,0.19558008,0.14842457,0.04760899,0.065104164,0.052083332,0.0006401652,0.00075437495,0.26041666,0.0,0.013469445,1.0,0.0,0.070935,0.042439662,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0019991964
0.6452854,0.20597765,0.19025317,0.15548258,0.049384028,0.065104164,0.052083332,0.00067556306,0.0007768708,0.26041666,0.0,0.0134697165,1.0,0.0,0.06753072,0.044102002,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0020943063
0.6568313,0.2167365,0.19365619,0.16877578,0.05311426,0.065104164,0.052083332,0.00070006936,0.0007924449,0.26041666,0.0,0.013470085,1.0,0.0,0.06511659,0.04412605,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0022734243
0.64400256,0.20411116,0.19923064,0.16903454,0.062767565,0.065104164,0.052083332,0.00073546724,0.0008149408,0.26041666,0.0,0.013470661,1.0,0.0,0.063392386,0.04253318,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.002277007
0.5606158,0.21563812,0.170543,0.13735697,0.06662912,0.06944445,0.052083332,0.00078511593,0.000877237,0.2669271,0.0,0.013470303,1.0,0.0,0.06452561,0.03721375,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.00185024
0.5362412,0.22351256,0.15287197,0.12861341,0.064621314,0.06944445,0.052083332,0.00080359104,0.0008901136,0.2669271,0.0,0.013471516,1.0,0.0,0.07532897,0.032540966,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0017326175
0.53367543,0.21992709,0.14083526,0.1108235,0.058372557,0.073784724,0.052083332,0.0008271048,0.0009926937,0.2734375,0.0,0.013471804,1.0,0.0,0.08121795,0.032162603,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0014929924
0.5349583,0.21616605,0.14458291,0.1127533,0.062107902,0.073784724,0.052083332,0.00083382305,0.0009995138,0.2734375,0.0,0.013473212,1.0,0.0,0.075605184,0.03495869,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0015191492
0.5400898,0.2074236,0.15154196,0.10789035,0.070325404,0.073784724,0.052083332,0.0008539777,0.0010199738,0.2734375,0.0,0.013473548,1.0,0.0,0.074731834,0.033123307,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0014536658
0.50416934,0.20568173,0.12488192,0.11335162,0.053356018,0.073784724,0.052083332,0.0008690937,0.0010353188,0.2734375,0.0,0.013474882,1.0,0.0,0.089607574,0.03567234,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0015273998
0.5388069,0.23691185,0.12870085,0.12782422,0.06779472,0.073784724,0.052083332,0.00090110704,0.0010639731,0.2734375,0.0,0.01347605,1.0,0.0,0.10083071,0.05343872,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0017225656
0.5503528,0.24427168,0.12853086,0.13270424,0.07204327,0.073784724,0.052083332,0.00091968395,0.0010789873,0.2734375,0.0,0.013477886,1.0,0.0,0.09812918,0.049101494,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0017885726
0.5644644,0.25015554,0.14063841,0.13482602,0.07705144,0.073784724,0.052083332,0.0009289724,0.0010864944,0.2734375,0.0,0.013479079,1.0,0.0,0.087088734,0.054078527,0.0,0.0,0.0,0.0,0.0,0.10850695,0.0,0.0018173306
0.5426555,0.2376655,0.14472869,0.13284844,0.08181871,0.073784724,0.056423612,0.0010020076,0.0011015086,0.2799479,0.0,0.013478616,1.0,0.0,0.079353504,0.062200867,0.0,0.0,0.0,0.0,0.0,0.112847224,0.0,0.0017906132
0.5144323,0.22825095,0.12982951,0.15296778,0.087942466,0.073784724,0.056423612,0.0010371256,0.001131537,0.2799479,0.0,0.013479755,1.0,0.0,0.06954608,0.06209949,0.0,0.0,0.0,0.0,0.0,0.112847224,0.0,0.0020619682
0.5298268,0.2437844,0.1277001,0.1372722,0.086119965,0.073784724,0.056423612,0.0010514018,0.0011559924,0.2799479,0.0,0.013481487,1.0,0.0,0.06364644,0.060071908,0.0,0.0,0.0,0.0,0.0,0.112847224,0.0,0.0018506334
0.55291855,0.2670296,0.1311984,0.14801422,0.09714431,0.073784724,0.060763888,0.0011856136,0.0011672912,0.28645834,0.0,0.013481799,1.0,0.0,0.067610905,0.06418955,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0019954978
0.54650414,0.2634798,0.13760214,0.15205123,0.10478638,0.073784724,0.060763888,0.0011901942,0.0011861225,0.28645834,0.0,0.013482447,1.0,0.0,0.071374655,0.056769148,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0020500226
0.5362412,0.2734003,0.11663141,0.16249415,0.093731485,0.073784724,0.060763888,0.0011979812,0.0012181359,0.28645834,0.0,0.013483235,1.0,0.0,0.07270228,0.058995146,0.0,0.000398696,0.0,0.0,0.0,0.1171875,0.0,0.0021909468
0.5426555,0.28359383,0.11611489,0.16964556,0.090760425,0.073784724,0.060763888,0.001203478,0.0012407335,0.28645834,0.0,0.013485287,1.0,0.0,0.0789439,0.065164365,0.0,0.0,0.0,0.0,0.0,0.1171875,0.0,0.0022877192
0.55676717,0.28204554,0.12227713,0.17151178,0.101528525,0.082465276,0.065104164,0.001308832,0.0015284466,0.3059896,0.0,0.013484439,1.0,0.0,0.09071622,0.06853067,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.00231274
0.55805004,0.26635373,0.13086465,0.16422796,0.09901738,0.078125,0.065104164,0.0013118857,0.0013671583,0.29947916,0.0,0.01346629,0.99861497,0.011101029,0.09587411,0.06779854,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0022115414
0.5503528,0.26606745,0.12573051,0.168615,0.09530548,0.078125,0.065104164,0.0013137179,0.0013631885,0.29947916,0.0,0.0134834135,1.0,0.0,0.090558514,0.07452815,0.0,5.628649e-05,0.0,0.0,0.0,0.121527776,0.0,0.0022735056
0.54522127,0.24194999,0.13714366,0.15450135,0.0925033,0.06944445,0.065104164,0.001316619,0.0011187113,0.28645834,0.0,0.013447981,0.99723756,0.017694246,0.09972014,0.07407862,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0020777313
0.5606158,0.24290375,0.14288323,0.16006902,0.09674146,0.06944445,0.065104164,0.0013184511,0.0011147414,0.28645834,0.0,0.013482601,1.0,0.0,0.1306963,0.07977068,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0021581468
0.50801796,0.20825128,0.14190651,0.20440233,0.09113846,0.06944445,0.065104164,0.0013115548,0.0011080996,0.28645834,0.0,0.013484519,1.0,0.0,0.116039515,0.076387905,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.002756267
0.4964721,0.20932709,0.124547005,0.21714152,0.07512335,0.06944445,0.065104164,0.0012984237,0.0010995491,0.28645834,0.0,0.013485967,1.0,0.0,0.11361348,0.0797109,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0029283634
0.48492622,0.19971968,0.12315176,0.2129316,0.0769889,0.06944445,0.060763888,0.0011121967,0.0010881484,0.2799479,0.0,0.013488285,1.0,0.0,0.10943281,0.076377966,0.0,0.0,0.00031642846,0.02713664,0.0,0.121527776,0.0,0.0028720822
0.5208467,0.20832577,0.14221391,0.1986507,0.08260066,0.06944445,0.060763888,0.0011056566,0.0010666705,0.2799479,0.0,0.013490373,1.0,0.0,0.12883238,0.07875543,0.0,0.0,0.0017365674,0.028827228,0.0,0.121527776,0.0,0.0026798723
0.52469534,0.2209308,0.12177572,0.18721615,0.07563027,0.06944445,0.060763888,0.0011498849,0.0010538448,0.2799479,0.0,0.013493045,1.0,0.0,0.12297872,0.061721787,0.0,0.0,0.000985892,0.05931771,0.0,0.12586805,0.0,0.0025261159
0.52854395,0.21640415,0.13097385,0.17331785,0.0802084,0.073784724,0.060763888,0.0010477373,0.0010935434,0.28645834,0.0,0.013495711,1.0,0.0,0.12837529,0.05689169,0.0,0.0,0.0023004268,0.09157364,0.0,0.13020833,0.0,0.0023390474
0.5388069,0.23817913,0.13819855,0.18325341,0.07989757,0.073784724,0.060763888,0.0010492642,0.0010836187,0.28645834,0.0,0.013497262,1.0,0.0,0.11940478,0.055080187,0.0,0.0,0.0012016468,0.09338713,0.0,0.13020833,0.0,0.0024734193
0.6080821,0.27099407,0.14180936,0.15471195,0.07679198,0.065104164,0.060763888,0.0010520126,0.000861154,0.2734375,0.0,0.013461404,0.99723375,0.018355517,0.11691218,0.06582663,0.0,0.0,0.0013830068,0.096536264,0.0,0.13020833,0.0,0.0020826398
0.6080821,0.26933226,0.14888406,0.14692602,0.071420856,0.06944445,0.065104164,0.0011675966,0.0009923883,0.28645834,0.0,0.013498013,1.0,0.0,0.10650636,0.079058066,0.0,0.0,0.00084428553,0.09818832,0.0,0.1345486,0.0,0.0019832093
0.5978191,0.27431428,0.15008721,0.14423166,0.078919314,0.06944445,0.06944445,0.0011957927,0.0009746767,0.29296875,0.0,0.013499316,1.0,0.0,0.10984007,0.0895403,0.0,0.0,0.0026838994,0.09957475,0.0,0.1388889,0.0,0.0019470288
0.60166776,0.26963538,0.15836672,0.13147093,0.07978766,0.06944445,0.06944445,0.0011296284,0.0009303975,0.29296875,0.0,0.013500806,1.0,0.0,0.102788925,0.08596414,0.0,0.0,0.0024583307,0.10312983,0.0,0.1388889,0.0,0.0017749636
0.588839,0.25616947,0.16005906,0.12507567,0.06913917,0.06944445,0.06944445,0.0010998545,0.00091047183,0.29296875,0.0,0.013503367,1.0,0.0,0.092795454,0.083869174,0.0,0.00015322433,0.00084428553,0.10478947,0.0,0.1388889,0.0,0.0016889428
0.49005774,0.23041476,0.124421895,0.14255197,0.055465728,0.06944445,0.06944445,0.0010271246,0.0008606959,0.29296875,0.0,0.013504579,1.0,0.0,0.08988101,0.08741456,0.0,0.0,0.0034045395,0.10834563,0.0,0.1388889,0.0,0.0019251043
0.47466326,0.21048114,0.10316929,0.087457515,0.039846648,0.078125,0.073784724,0.00097180106,0.000998674,0.3125,0.0,0.013506874,1.0,0.0,0.06806435,0.083740935,0.0,0.0,0.0012577754,0.11217596,0.0,0.14322917,0.0,0.0011812777
0.48492622,0.2115376,0.114895426,0.08210856,0.04976002,0.078125,0.06944445,0.00078496325,0.00095617614,0.3059896,0.0,0.013509714,1.0,0.0,0.0669935,0.0693632,0.0,0.0,0.002564438,0.1521216,0.0,0.14322917,0.0,0.0011092632
0.5067351,0.21798776,0.1248751,0.0803123,0.046224494,0.078125,0.06944445,0.0007265605,0.0008924293,0.24088542,0.043402776,0.013492631,1.0,0.0,0.06668003,0.07657923,0.0,0.008928572,0.00094419665,0.15564343,0.043402776,0.14322917,0.0,0.0010836241
0.5272611,0.21233784,0.14058428,0.10435734,0.052737508,0.078125,0.06944445,0.000695107,0.0008581511,0.24088542,0.043402776,0.013494288,1.0,0.0,0.03618542,0.069883265,0.0,0.0,0.001521225,0.15749563,0.043402776,0.14322917,0.0,0.001408228
0.53367543,0.21885268,0.14294711,0.085638106,0.048831385,0.078125,0.06944445,0.00063632254,0.0007947352,0.24088542,0.043402776,0.013495294,1.0,0.0,0.028446516,0.06863624,0.0,0.0,0.001125714,0.16077353,0.043402776,0.14322917,0.0,0.0011557115
0.5105837,0.19288462,0.13481066,0.06288156,0.054743607,0.082465276,0.06944445,0.0005859359,0.0007809934,0.24739583,0.043402776,0.013497113,1.0,0.0,0.010876956,0.049349245,0.0,0.0,0.003691469,0.1635762,0.043402776,0.14322917,0.0,0.00084871956
0.5195638,0.19575925,0.14146084,0.047258034,0.0457984,0.078125,0.06944445,0.00050195813,0.00060896616,0.24088542,0.043402776,0.013460513,0.99724895,0.015869165,0.031384297,0.058394182,0.0,0.0013217274,0.001971784,0.16841911,0.043402776,0.14322917,0.0,0.0006361174
0.5388069,0.19187507,0.16896427,0.04368998,0.054516293,0.078125,0.06944445,0.00046836698,0.0005865721,0.24088542,0.043402776,0.013494081,1.0,0.0,0.03150031,0.060313385,0.0,0.0,0.001844009,0.17038035,0.043402776,0.14322917,0.0,0.0005895561
0.5760103,0.20541741,0.15145098,0.052499708,0.04160708,0.078125,0.06944445,0.00044737256,0.0005725758,0.24088542,0.043402776,0.013494856,1.0,0.0,0.050208442,0.058362674,0.0,0.0,0.0018352802,0.17151886,0.043402776,0.14322917,0.0,0.00070847594
0.57344455,0.21170053,0.1492072,0.052546646,0.038021937,0.078125,0.06944445,0.00042049965,0.0005452957,0.24088542,0.043402776,0.013495297,1.0,0.0,0.048953883,0.061703607,0.0,0.0,0.004392836,0.17527948,0.043402776,0.14322917,0.0,0.0007091326
0.56189865,0.18948987,0.15445521,0.040613748,0.034882374,0.078125,0.065104164,0.0003806484,0.0005265407,0.234375,0.043402776,0.013496927,1.0,0.0,0.0463606,0.058560904,0.0,0.0,0.00246473,0.22259173,0.043402776,0.14322917,0.0,0.00054816075
0.56703013,0.19228877,0.15703608,0.035646204,0.034288485,0.078125,0.065104164,0.00034705727,0.00049244065,0.234375,0.043402776,0.013497712,1.0,0.0,0.048566215,0.058302388,0.0,0.0,0.0033809617,0.22841793,0.043402776,0.14322917,0.0,0.00048114223
0.56703013,0.15985326,0.1651168,0.02627972,0.034539234,0.078125,0.065104164,0.0003212532,0.0004642699,0.234375,0.043402776,0.01349934,1.0,0.0,0.0371141,0.03849807,0.0,0.0,0.005491045,0.23300973,0.043402776,0.14322917,0.0,0.00035475887
0.57729316,0.1539353,0.17838801,0.01951191,0.03438983,0.078125,0.065104164,0.00026567516,0.00038019032,0.234375,0.043402776,0.013500661,1.0,0.0,0.043412894,0.040119886,0.0,0.0,0.0059718164,0.2411943,0.043402776,0.14322917,0.0,0.0002634237
0.5926876,0.15850022,0.19330683,0.01817985,0.037540928,0.078125,0.065104164,0.00024384094,0.00034715908,0.234375,0.043402776,0.013501822,1.0,0.0,0.046964712,0.03990758,0.0,5.8631762e-05,0.0015821423,0.24436928,0.043402776,0.14322917,0.0,0.0002454611
0.5965362,0.1593084,0.1984053,0.0163715,0.036839947,0.078125,0.065104164,0.00023590123,0.0003351477,0.234375,0.043402776,0.013502006,1.0,0.0,0.05345925,0.04076861,0.0,0.0,0.0019213225,0.24577014,0.043402776,0.14322917,0.0,0.00022104809
0.5965362,0.16111982,0.20125505,0.016294964,0.03464114,0.073784724,0.065104164,0.00022002179,0.00030448308,0.22786458,0.043402776,0.013483663,0.99862635,0.0104929,0.053407565,0.040196527,0.0,0.0,0.0,0.0,0.0,0.14322917,0.0,0.00021971579
0.62347656,0.14395657,0.2103526,0.039538115,0.029317873,0.073784724,0.065104164,0.00020454952,0.0002819363,0.22786458,0.043402776,0.013502192,1.0,0.022851486,0.061008465,0.037304994,0.0,0.0,0.0,0.0,0.0,0.121527776,0.0,0.0005338512
0.68377167,0.06698389,0.23545077,0.20060612,0.035432402,0.078125,0.06944445,0.0003240779,0.00046684014,0.25390625,0.034722224,0.013502695,1.0,0.0,0.04968154,0.019888166,0.0,0.0,0.0,0.0,0.034722224,0.12586805,0.0,0.002708723
