episode,service_level,squared_starvation_penalty,squared_congestion_penalty,imbalance_hotspot_distance,projected_starvation_risk,projected_congestion_risk
78,0.9306877836106415,-6.68950605864537,-4.648041689334799,-0.26286615107832006,-1.0843502609722888,-0.7678296538375793
79,0.9208672086720867,-6.730112510156742,-4.673504400015669,-0.2944561066603233,-1.087283316844648,-0.7698911851550494
80,0.9249243853502231,-6.756767652032803,-4.690006774181745,-0.27686931478116594,-1.089272850379014,-0.7724324907544771
81,0.9354663610868188,-6.77358524764514,-4.701437731528764,-0.2588454737578951,-1.0903787943597871,-0.7718846907308617
82,0.9240874144924027,-6.811281244741287,-4.7269260169183,-0.27740716988395236,-1.0950229283060378,-0.7767767149724267
83,0.9285584218512899,-6.847665249763293,-4.752720527993623,-0.27471491217708044,-1.0990786377522341,-0.7799554356922227
84,0.928519899002044,-6.873132654380359,-4.768520812261359,-0.28612572152967986,-1.10226451961057,-0.7808018729151961
85,0.9267089288918127,-6.9047794279905,-4.790275297548759,-0.2965314985669283,-1.104494504939847,-0.7839825484159676
86,0.9309881446531489,-6.929178483298789,-4.80604320106943,-0.28501905125068067,-1.1046376434853546,-0.7847206882218353
87,0.9317996558282764,-6.951528451752813,-4.818728763500396,-0.2843282417908698,-1.1070251829919406,-0.7855666887218586
88,0.9202803194907734,-6.987814351808119,-4.847675021692285,-0.2824058804242982,-1.1115374504242168,-0.7887422147294815
89,0.9256882632995239,-7.015957429402676,-4.871898548794107,-0.2797988646366018,-1.113336379877905,-0.7950474879922416
90,0.9267916073753368,-7.038266206256799,-4.885586027286944,-0.2727332766421546,-1.1136944531458959,-0.7947552321955047
91,0.9321084811429263,-7.055574397938252,-4.894346361758776,-0.2592872459066379,-1.1152744288156158,-0.7950760749565816
92,0.9347128940521571,-7.078497081523184,-4.907093204609231,-0.25861061543163116,-1.1176714940195427,-0.7958552408695405
93,0.9393312340680762,-7.098259531665909,-4.91867660937076,-0.24131371121633682,-1.1192240203467185,-0.797088127470377
94,0.9312249605438874,-7.113404144573719,-4.933259095734701,-0.2716143667295892,-1.1197747921856467,-0.8003108494669583
95,0.9341998861900626,-7.140309791852116,-4.949277355335467,-0.26975447482781445,-1.1233006646090613,-0.8017982313298514
96,0.9269462884731442,-7.1642627498752125,-4.9671553530263495,-0.2719265716743812,-1.125427371567476,-0.8030211191898916
97,0.9247279862060764,-7.189944905008988,-4.983742797189594,-0.2674345016699035,-1.1268342817488846,-0.804287558405842
98,0.9387514009632569,-7.209548020049949,-4.996835252359616,-0.2612553273872773,-1.1281265903997126,-0.8064778438596719
99,0.9287647341833053,-7.232189475423763,-5.015014253856744,-0.2632125972235535,-1.128387958401672,-0.8079209400952263
100,0.9263539203065593,-7.260105073368645,-5.031698117827024,-0.2625909098483363,-1.1311298356913801,-0.8107755301759495
101,0.9288642392090668,-7.289450950666317,-5.0493684020933385,-0.26050105296165504,-1.1333853042323077,-0.8127855576692198
102,0.9319055788913211,-7.31489707006033,-5.065100616687392,-0.2445714414654334,-1.1357756023352825,-0.8149127569528457
103,0.9331281988788691,-7.336464195124105,-5.080585232615711,-0.23165787509374045,-1.135743729146267,-0.8163328700674372
104,0.9339343009931245,-7.352658554754786,-5.090093948726824,-0.2343007913631057,-1.1355999874417875,-0.8172133099397789
105,0.9296205994291151,-7.372946802089047,-5.104519475772554,-0.248418304530407,-1.1370024372634726,-0.8179953041742132
106,0.9334982055071327,-7.3873251385020255,-5.113593777076793,-0.24732450102085798,-1.136968464189703,-0.8186889077920446
107,0.928313687755593,-7.416026128931989,-5.1315792552709745,-0.2700248322029768,-1.1400562498345506,-0.8211573848840045
108,0.9267353336318853,-7.441600396554253,-5.148513488534497,-0.28418864524146836,-1.1422838004848872,-0.8232925864205015
109,0.9302870711437182,-7.463145195978952,-5.162103075672454,-0.2782614481699613,-1.1431588983204117,-0.8264094943478232
110,0.9356232316164167,-7.477201539517677,-5.171196011497821,-0.28478733772279663,-1.1428509402244256,-0.8261339943725128
111,0.9259101164705165,-7.50139855012026,-5.185864502899631,-0.28142327283538077,-1.1453632605690878,-0.8265449057384968
112,0.93187936719199,-7.519182074284459,-5.196868265516375,-0.2873191830350499,-1.1475445497097962,-0.8286001766321422
113,0.9340571463722204,-7.534099017531967,-5.203288742897524,-0.2810843239346185,-1.1476320708616954,-0.8277457213648957
114,0.9329222887439311,-7.552118024545485,-5.214854507547193,-0.29351188266972617,-1.1486948564300614,-0.8266767374857998
115,0.930248786407767,-7.573605407441048,-5.227583816119261,-0.29388171694313386,-1.150907896743931,-0.8292184886721192
116,0.9377812443751125,-7.587077833681617,-5.2354780593032215,-0.27813208272213386,-1.1506095997834462,-0.8286061630366781
117,0.9263396857637851,-7.611659068362598,-5.253370321709665,-0.28783773821550274,-1.1531153044191709,-0.832067586694972
118,0.927719276888429,-7.636383473176036,-5.26955083364802,-0.28819064217312856,-1.1558488022851947,-0.8339773241921622
119,0.9231319057688299,-7.659523860421645,-5.287025503118951,-0.2867556253709299,-1.1570817868510395,-0.8328928254698009
120,0.9332148986781488,-7.68119187961527,-5.301037103826327,-0.28424007506417,-1.160481093402179,-0.8354220299603815
121,0.9353076829712343,-7.696501460812335,-5.308767555109299,-0.2868349102612053,-1.1620757763505176,-0.8345477727895568
122,0.9322998193859121,-7.713530805947963,-5.322898147388995,-0.2858084500023929,-1.162167315104141,-0.8367155788287658
123,0.9334597898413272,-7.728748500022123,-5.334532884484005,-0.2806620844847645,-1.1615549299451147,-0.838579612475312
124,0.9350507982583455,-7.739418797182895,-5.3419762698561275,-0.28615026827888096,-1.1604147916872425,-0.8375012052770923
125,0.9321265600918679,-7.75887880758937,-5.355232981605671,-0.3023034738615997,-1.164436778810059,-0.8390947195212063
126,0.9228594875535698,-7.7812518927871075,-5.370914079500165,-0.2983210354948515,-1.1663356126043996,-0.8399290944021199
127,0.9408109086521057,-7.794759213364644,-5.377958946475777,-0.2912047175365528,-1.1679334812199222,-0.8398642654104141
128,0.9251272110491883,-7.814428135646227,-5.39152712327189,-0.30453867985308136,-1.1679170840067294,-0.8425299973268771
129,0.9366418677795924,-7.826135846558502,-5.397258135946745,-0.30082549591960434,-1.1670453330220827,-0.8423267391065984
130,0.9336829024338495,-7.845417653599964,-5.407772866435603,-0.30762724692219995,-1.170670952287308,-0.842804856460431
131,0.9287375766546839,-7.870791015078964,-5.42420374808456,-0.31617309650530034,-1.17265695841566,-0.8443701407582546
132,0.9306280724252695,-7.886506802402214,-5.433832692521041,-0.31483013971000906,-1.1732413101827899,-0.8451246872039386
133,0.9311716489874639,-7.905336657356033,-5.447030128292907,-0.3145831297580545,-1.1754134677981214,-0.8457387745063929
134,0.9307589880159787,-7.926417464342649,-5.460533634690706,-0.3064790568167269,-1.1775768559040762,-0.8467786941297049
135,0.931444518594916,-7.940148826347294,-5.469157160872006,-0.3055112664589989,-1.1762035977260283,-0.8483798480822679
136,0.9295783187316216,-7.954316443654711,-5.478059960178127,-0.3176473081845459,-1.1770527762955179,-0.8489769963592463
137,0.9405561748666807,-7.960749958690583,-5.484390353265181,-0.3108354772052687,-1.1746906463732838,-0.8495188792825386
138,0.9289126581137518,-7.981599139689577,-5.496530337245427,-0.32040290619035117,-1.1757022397942494,-0.8497734163992774
139,0.9257434719535783,-8.001911379451855,-5.508955524059072,-0.3255289339419607,-1.1761086593262227,-0.8507047877049203
140,0.9302171490527964,-8.01660880161586,-5.515272013902323,-0.31532089467386687,-1.1762272816346369,-0.8506035350090021
141,0.926179104477612,-8.035018666274418,-5.5290796264272215,-0.3117168669712781,-1.1788729721524411,-0.8530379552392044
142,0.9269694882773902,-8.053721545097414,-5.541142037046822,-0.30340834745838124,-1.179651971441191,-0.8557443885781358
143,0.9310616864399065,-8.073318240534952,-5.55572647616985,-0.3030911726419769,-1.180496910784989,-0.8562109121263236
144,0.9308412904003133,-8.08630060388477,-5.5636740812377345,-0.3016894330917203,-1.181539198740764,-0.8550589015428287
145,0.9342622257148039,-8.100502576246017,-5.573137846605859,-0.30949261069872513,-1.1811195641209844,-0.8553833038780624
146,0.9269533615990309,-8.117781740182476,-5.583465977264446,-0.31150308941240185,-1.1791441640435638,-0.8563967345880165
147,0.930078721302643,-8.138114233379625,-5.5973238744967695,-0.3221070888647068,-1.18031672639465,-0.8565106211189679
148,0.9321688587949786,-8.154379928752077,-5.607625611099561,-0.32669268426847214,-1.181654370509581,-0.857369711398744
149,0.9314859197124026,-8.17581008437758,-5.620572438885407,-0.3227014886898861,-1.1846706968582057,-0.8583034284136798
150,0.9339650842998923,-8.185424023248778,-5.6274414341446475,-0.3299594394764697,-1.1837690838505672,-0.8572346924415164
151,0.9350524449253148,-8.198147769601267,-5.634463458557767,-0.3232263586948663,-1.184457015678287,-0.8572097561410938
152,0.9239074705190458,-8.21942223141486,-5.650755178638637,-0.32156861902989864,-1.1844775299744312,-0.8589793114830685
153,0.9270993170262057,-8.237274178743725,-5.663053859835194,-0.32291770772813827,-1.1854172813782557,-0.8594444256881134
154,0.9286973672414308,-8.25286165113701,-5.672632192822618,-0.3237431533332523,-1.1845265100293483,-0.859729095110844
155,0.9324247586598524,-8.267904007190383,-5.682727702729231,-0.3259183152045285,-1.1870338291881581,-0.8611011692191183
156,0.9359861591695502,-8.281633680440216,-5.6894761712848805,-0.3192732254308197,-1.1861409633160196,-0.8607458559977954
157,0.9321941133544149,-8.293896104420927,-5.697016020549238,-0.32289314677493963,-1.185184331681501,-0.8613995069977007
158,0.9291507130151647,-8.313547979980262,-5.709676619505434,-0.3220956994411086,-1.1878048115469437,-0.8635645393351904
159,0.9330790883501316,-8.326785709934343,-5.7175519016604515,-0.31639564377505125,-1.187855960982098,-0.8645733320818598
160,0.9246851840694101,-8.348742737180286,-5.730597765928801,-0.31679828155309525,-1.189879426342536,-0.8667828830527825
161,0.9329190663837527,-8.363103662372312,-5.7385033539149815,-0.3132648970222327,-1.1915285539629186,-0.8680168239183581
162,0.9364281846079788,-8.372238492445286,-5.744943349886313,-0.30589149774415597,-1.1904708956655696,-0.8693306911988746
163,0.9308494694562676,-8.388560276428743,-5.754209614101842,-0.31565290957043124,-1.1909281743581954,-0.8695896880181037
164,0.9252536199163129,-8.406012824160394,-5.767490982382083,-0.3263782450678915,-1.1913968920082056,-0.8710231656241747
165,0.927529735222043,-8.430007364480899,-5.781000100398029,-0.33548446576963303,-1.1959977960238561,-0.8731592953269889
166,0.9231459598528136,-8.448719637098641,-5.793212603884309,-0.3510040814677387,-1.1973677434068,-0.8748758532714165
167,0.9308206539822741,-8.459918733136547,-5.800465231524768,-0.35590044614862165,-1.1971485473432848,-0.8739053482988335
168,0.9309668858194101,-8.476066247924921,-5.811645878503424,-0.3524036450671504,-1.1983432199466226,-0.8750392716070119
169,0.9244046383344702,-8.493091574565701,-5.822599568587279,-0.34747043225342905,-1.2008555435196206,-0.8765376342992357
170,0.9252600565209549,-8.513945309914682,-5.837079475453795,-0.3476016225737841,-1.2032755526831653,-0.8784916604628507
171,0.926498199390563,-8.529000946276684,-5.845992386221637,-0.35003078022692286,-1.204943182929225,-0.8780070080454323
172,0.9342204520080867,-8.54309489764614,-5.85437279270883,-0.3486218717035569,-1.2061449023384192,-0.8778927642793789
173,0.9357384782871658,-8.555759543505637,-5.861723704961666,-0.3535807729949394,-1.2071540376597458,-0.8774766546727389
174,0.92820867265679,-8.575170326438304,-5.873988948611399,-0.34850762875915703,-1.2090036522904606,-0.8789699663489627
175,0.9318154583582984,-8.59016323222195,-5.884076454511842,-0.34515517688279973,-1.209153010541811,-0.8799295807358559
176,0.9256290157929502,-8.60810206875779,-5.8960943417247496,-0.3521290449860957,-1.2105994407030354,-0.8807112386960061
177,0.9327314996527882,-8.622792489471706,-5.906828609492654,-0.35426493929526204,-1.2123080571945253,-0.8822899344191777
178,0.9185606060606061,-8.644581943336677,-5.92260626119383,-0.36196953721859004,-1.2141770820682567,-0.8858686334016549
179,0.9249363867684478,-8.660139909849184,-5.933927140589377,-0.3610792066477248,-1.2155632372556446,-0.8854409777668963
180,0.9369955427056981,-8.667382559638131,-5.941296346787097,-0.3607277319937375,-1.215410050264222,-0.8860331784079396
181,0.9211065269656584,-8.685547588362216,-5.954027545030469,-0.36231986921523257,-1.2154298489328803,-0.8866104697114683
182,0.9322679073139785,-8.696464097006958,-5.960010437697141,-0.3647429966339128,-1.2162965395800316,-0.8872640389172685
183,0.923464820671958,-8.716798865345565,-5.975289630141188,-0.36306713373813854,-1.2176859308823624,-0.8891489360424124
184,0.9305576660082054,-8.729001609489782,-5.983206842042665,-0.3629142039606536,-1.2168523429489246,-0.889153501359931
185,0.9318434745992119,-8.739684071291945,-5.98813096567384,-0.3620200452909114,-1.2163263708799978,-0.8880299133868941
186,0.9338579783813578,-8.75417847007156,-5.9970426008927955,-0.36201516183551513,-1.2165425263155067,-0.8891894310969534
187,0.9282298072067254,-8.767308400382111,-6.004904758388918,-0.36652906745619795,-1.2175521216797989,-0.88980591409547
188,0.9256844456518458,-8.783423268519169,-6.0148449029230635,-0.37941489935615375,-1.2192760330238435,-0.8918237144707984
189,0.928625252433915,-8.797137295348405,-6.0217258673810745,-0.37101954754299044,-1.2198050672501928,-0.8922656538599125
190,0.9348894348894349,-8.807349576205064,-6.028236939279853,-0.3758803366656126,-1.2198853131246579,-0.8919203967659173
191,0.9259147080203538,-8.822697384965826,-6.038328857788464,-0.3812196940876142,-1.2212942513144946,-0.8932108758269381
192,0.9282370820668693,-8.836876791431855,-6.046984770149982,-0.37703375972771347,-1.222130959894927,-0.893287871746059
193,0.9270105677950923,-8.84869448803024,-6.054129401276931,-0.3742950093168734,-1.2225826580961516,-0.8939324666523651
194,0.9277607316273944,-8.86532584874797,-6.065552164328508,-0.3779190650034797,-1.2241235537889976,-0.8939021668349012
195,0.9259348395054301,-8.879877136559566,-6.0751194026594355,-0.3786204621811915,-1.224683785588287,-0.8943304187212104
196,0.9262653234615852,-8.897580365056537,-6.086322381118157,-0.3826648699183906,-1.2258525234097248,-0.8947531647342546
197,0.9295924574209246,-8.914201927904216,-6.095584377616378,-0.38135881571100455,-1.2275679542033284,-0.8962285177988123
198,0.9260103312063203,-8.928663635953724,-6.1022520155265205,-0.3808602698557097,-1.2298200332571514,-0.8965309959346969
199,0.9254987436805618,-8.945874756435211,-6.114526574199819,-0.37864620316604986,-1.2326542308695496,-0.8976404192877082
