episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
110,0.9440135724672807,-253.96209112249542,-56.082241703870366,-0.47699043858638723,-0.6688848759837392,-0.3617726210259267,-36.12884935877024,-13.971945381957118,-2.0575946438992445,0.0,0.0,-256.7039548786231,-0.04068666585414026,-50.589194190669126
111,0.9357546997627304,-253.33408362188823,-55.13784339449302,-0.06834597958184602,-0.40754104715356476,-0.05500055318269569,-33.53769352312959,-11.193016334854693,-1.6454004952005123,-0.024243383737614792,-0.009476736138553777,-257.582556468793,-0.005492682363827311,-50.730284584628876
112,0.9407744874715261,-252.8418967323119,-54.37077336929923,-0.2056856695387733,-0.3200718842106202,-0.17333535576392015,-30.941334837279914,-9.976142486672119,-1.0547329456053018,-0.16750891722175065,-0.05158860040041451,-257.91169883680226,-0.06036481104651977,-50.93552688751975
113,0.9412328808175252,-254.5567507327648,-54.06596305612486,-0.2662743171723493,-0.4444876546619896,-0.08026173619529445,-33.416797865034574,-14.83216468912403,-2.778096618447788,0.0,0.0,-259.64767234560463,0.0,-51.11899059303529
114,0.9405585986877746,-255.9194128318498,-53.8404656509329,-0.3088926178263161,-0.25810711128100694,-0.25184763726662635,-34.48746400817273,-15.991375659948716,-2.8785749963622584,0.0,-0.035113280275816734,-261.0431807278633,-0.0030005384037439936,-51.19236019889219
115,0.9440376727935592,-254.8465186833781,-52.743121772893474,0.0,0.0,0.0,-30.60230619704079,-12.665433049484118,-2.4920545553535196,0.0,-0.0036867783035472125,-261.77539041105234,0.0,-51.30126337880902
116,0.9409782284521324,-255.80989563496925,-52.610287308298425,-0.08405849242356327,-0.38138856420035455,-0.061268202446923346,-32.11499987484645,-12.802948397843231,-1.7715392711239832,-0.03371618638595105,-1.844739138113843e-05,-263.0476992774463,-0.012311465313793532,-51.38611536226005
117,0.9392020265991133,-259.4473867296471,-53.4322162414306,-0.8539474316080763,-1.2383754713245594,-0.637333874245574,-38.829408581636194,-18.545286100192968,-3.1216674842255134,-0.12004616091288464,0.0,-265.616553476134,-0.13505352170583018,-51.549926327004094
118,0.9434660886841868,-259.3830734374742,-52.36535275833054,-0.3810594015423871,-0.4053421475877586,-0.29898482527068326,-35.97575772637035,-18.66253991246949,-2.4325616700081993,-0.060353432972742024,-0.03737972329444526,-266.6102510801014,-0.035281740274569345,-51.61582704491308
119,0.9445777351247601,-261.5522638555139,-52.667055278309746,-0.34024715899099794,-0.6821264608409803,-0.19234354305030626,-39.94690077100954,-20.72179514580265,-3.269454861198466,-0.010306412816067832,-0.04687631031448301,-268.8663181330033,-0.003327991279101395,-51.67823063004385
120,0.9474589570255915,-260.7425897063282,-51.54419418084595,0.0,0.0,0.0,-37.209420372622716,-17.40626284134959,-2.8729402047204435,0.0,0.0,-270.03046595536716,0.0,-51.749077468122685
121,0.9372005424137412,-259.8877074289133,-50.42996612870144,-0.2322761042562104,-0.2942101748535626,-0.15705053106938022,-35.34534778040212,-14.393696527642053,-2.249012035259881,0.0,0.0,-270.9644213658338,-0.015841952063881285,-51.79648292241975
122,0.9442490171154926,-263.17197074512137,-50.68616279615846,0.0,0.0,0.0,-40.360253743093395,-18.959111043665327,-3.230856894300843,0.0,0.0,-273.52823439355655,-0.009294659896111817,-51.95427003411119
123,0.9371416500694068,-259.85106835903747,-48.97914404353104,-0.03432645346831396,-0.12451777785872374,-0.0276430500506546,-31.801166502101893,-9.585939062288176,-2.44529088259006,-0.015645971591558956,-0.004892745020537178,-272.5346003838383,-0.05610743540494459,-52.006952804616404
124,0.9420560185324468,-263.6223748242315,-49.90302819293236,-0.32866694014271725,-0.6928598966967877,-0.0984063999464378,-38.224501505764195,-16.568444676251843,-4.277696456508271,0.0,0.0,-274.87072615285007,0.0,-52.24677190183077
125,0.947900372999639,-261.38539181813167,-48.719100620346204,-0.03759891072078707,-0.06981124461542809,-0.029925733680548135,-32.918585029660136,-9.723024107965403,-1.9880452968367355,-0.015227151817503904,-0.0020426008335181385,-274.70500867790753,-0.006933166183222219,-52.353710069096856
126,0.9394048260583199,-265.72280684799625,-49.62767317375891,-0.4508401876796472,-0.6663470090685807,-0.3320536155936224,-40.48599608901801,-17.20391208990398,-3.3798863951866585,0.0,-0.005371502328214252,-277.527312216624,0.0,-52.50714011083161
127,0.9484496353827,-264.022395931894,-48.2982072589622,0.0,-0.0006577436953725625,0.0,-35.96197918847791,-11.36939668772876,-2.709152732232034,0.0,0.0,-277.95018766072525,-0.016363329548655357,-52.59584669072774
128,0.9429829782168789,-265.1998206869794,-48.201647683751986,0.0,-0.029234566042656087,0.0,-35.748623452193115,-13.281657540420955,-2.340711686950638,0.0,0.0,-278.6671716925116,-0.035458531094574745,-52.803549094721596
129,0.9390046684771001,-264.78063278857917,-47.43905242224515,-0.3673786064451978,-0.4627318988867209,-0.3112631535820941,-32.93087922443123,-10.627383541359546,-2.299476101663561,-0.1483724720559586,-0.08107057693011718,-279.18859728234304,-0.038176799022298175,-53.03506852408733
130,0.9333713154817236,-266.7062896548496,-47.62411690473018,-0.5399345046443316,-0.6073057610998931,-0.42806910366138323,-35.950701335315514,-14.225352822148494,-3.3713627054612694,0.0,0.0,-280.7930734247334,-0.0988093013690355,-53.295128581535984
131,0.9389266817838247,-267.69002914002004,-47.119932209914765,-0.06747054666604137,-0.22904652800737674,-0.048477214080645877,-36.29782576627961,-15.339385186460817,-2.1383043928964485,-0.015253944692405682,0.0,-282.10371742901634,-0.014024969180700179,-53.42027901019016
132,0.9424841748190326,-266.81049735412364,-46.2960754433744,0.0,0.0,0.0,-32.96570616779001,-12.234249119252288,-1.145352991464049,0.0,0.0,-282.1969409457028,0.0,-53.50286665413887
133,0.9330838323353293,-268.8254713803559,-46.352977712801305,-0.009947771253850381,-0.08557956160678773,-0.008396111496554514,-35.118046044082455,-15.078135765077779,-1.7121640666096511,0.0,0.0,-283.77026097999743,-0.0360653203185579,-53.72327527587393
134,0.9424213941360177,-268.3681559965947,-45.46492116594054,-0.027893827629381248,-0.155714594241999,0.0,-31.737904109423397,-12.655319456299678,-1.702042468098659,0.0,0.0,-284.07960401879046,-5.446376549590304e-05,-53.798807482977054
135,0.9392885232016456,-270.43469640312327,-45.55886422004373,-0.5171997461946233,-0.5868787360051699,-0.4117742274718359,-34.06026394540895,-15.757519722811399,-3.06776471262677,-0.005012409659938886,-0.002171439990231818,-285.4297249594005,-0.030065710209273316,-53.963144915906106
136,0.944282494365139,-269.35601836537865,-44.42000537163531,-0.04650316014760526,-0.04615504257125634,-0.03870648419184931,-30.17895828456375,-10.899449861489456,-2.3719612445941096,-0.005855582414660445,-0.006452189383021708,-285.532704716301,-0.010258799971604431,-54.0387545835908
137,0.9413652450362906,-273.8249664712392,-45.5350270930013,-0.6210425472020812,-0.9569990708517095,-0.4646601137398791,-38.76239899428979,-18.92268484101314,-3.9706006975875727,0.0,0.0,-288.1334990391206,-0.003950429818918168,-54.133849409752976
138,0.9421057355713132,-273.4648158814796,-44.50380745096247,-0.2998426073520258,-0.32048291672276147,-0.20836571161230144,-36.56239368955257,-15.251278687231299,-2.9579692388196674,0.0,-0.02150453936658404,-288.7977999984943,0.0,-54.188479282551825
139,0.942108561367909,-275.7732291830497,-44.56253910530086,-0.2487625226209108,-0.3407441469921478,-0.15434905442450741,-40.17205293770764,-16.70443804762652,-3.084077524806589,-0.0015264673837558588,0.0,-290.387687794405,-0.03547510473924341,-54.240616082951924
140,0.9426791462978419,-274.9277443561219,-43.39757886715406,-0.032053595777125424,-0.010726083208819612,-0.0032618865776452566,-35.75793885539663,-12.681250778143028,-2.394376751200701,0.0,0.0,-290.62060068643603,-0.006822380354243013,-54.33407964843638
141,0.942968655452015,-275.0442489876498,-42.559302590674854,0.0,0.0,0.0,-34.051806756338415,-10.172665436706001,-3.3568120206720415,0.0,0.0,-291.4978964120948,-0.0002661461404341053,-54.38118926478057
142,0.9429981231458497,-278.69732756071835,-43.23402240945666,-0.5315583829567347,-0.8194770615828435,-0.20071786299922034,-40.0625603689078,-16.831352850564347,-2.6601021666063027,0.0,0.0,-293.4556204560131,0.0,-54.49780972460071
143,0.9436488636704794,-276.2997112865848,-41.744172967763234,-0.1342094534995843,-0.31678209196097684,-0.07462772157706776,-34.18620807314985,-10.646706480194242,-2.7644505929111904,0.0,0.0,-293.0434072750901,0.0,-54.56353580147074
144,0.9477304405793588,-277.7562525673073,-41.6526502478131,0.0,-0.0021734381911177087,0.0,-36.403578877075674,-12.716936176330224,-2.581159849727159,0.0,0.0,-294.42069838950675,-0.0004507603102409262,-54.697441282024954
145,0.9472829030510923,-278.9808798037891,-41.515739422607965,-0.2864039524551267,-0.39964628198425106,-0.21493424421948631,-37.02671416156176,-13.783813152827436,-3.704558316593566,0.0,-0.006878325255539234,-295.29547518053306,-0.005109681840443444,-54.8276611091881
146,0.940396955678257,-277.4047682260887,-40.36665668525437,-0.1259491029003571,-0.18152239832966366,-0.0998039106135876,-32.47490300188666,-9.521990989059484,-1.9859720363845126,0.0,0.0,-295.2779686080753,-0.021916793581741718,-54.945909532512786
147,0.9392645599687303,-279.5028743644765,-40.64468410477472,-0.026162289954744573,-0.38898690881613535,0.0,-35.70600476617824,-12.502764236125847,-2.4787498189671706,0.0,0.0,-296.7558821883244,-0.005820442757394472,-55.17913513335855
148,0.9420678435861902,-280.44808141339576,-40.32764941796033,-0.24280760045374603,-0.3524102521096282,-0.17368195216305327,-37.6130894917065,-13.12847741332297,-3.305869685441377,0.0,0.0,-298.03641709369253,-0.00045040856920248984,-55.225245572593415
149,0.9450995728295529,-280.7522300696215,-39.772523513924725,-0.20079997081852635,-0.5097011379402121,-0.04277474935424554,-37.6335285382728,-11.648846440533045,-2.74357886561402,0.0,0.0,-298.9179939965147,-0.008759646662781758,-55.263941685331474
150,0.9469611621701749,-281.21757493214585,-39.142759708606185,-0.1334403486646485,-0.15139680741612693,-0.1056039625294347,-37.080549293289664,-11.669048205299301,-3.0853555645261825,0.0,0.0,-299.8487890197163,-0.007817473936874798,-55.316246408264576
151,0.9438551021638237,-282.3981235764191,-38.99157673932825,-0.23493068964352198,-0.4975603022646773,-0.04075697130206041,-39.3989118756346,-13.740120379636492,-3.6551573830008848,0.0,0.0,-301.18720690313603,-0.002585829597235946,-55.436948725666646
152,0.935351661830257,-281.9516491615663,-38.2643330864332,-0.25006349436101255,-0.3094809083946537,-0.19209416336605692,-38.57323770717961,-12.381800819416382,-2.290832902202665,0.0,0.0,-301.8420468824215,-0.01328847520458236,-55.55400530481602
153,0.9468718376093815,-279.497453172029,-36.76791944009039,-0.07172461358992341,-0.06300698945390576,-0.06288618209404856,-32.134115049335755,-6.769131327376839,-1.4434538989209977,-0.003050326994179939,-0.03876896156377243,-301.2847022852516,-0.0002869199371867266,-55.62897786029741
154,0.9445373134328359,-281.501510183432,-36.9405540745948,-0.22359702078772375,-0.4536423928238366,-0.0716921811045214,-35.77099900270822,-10.767432662331437,-2.955314298642707,-0.020191170260777498,-0.01265751769117211,-302.86399458261843,-0.028715222845620312,-55.747199556229866
155,0.9414179217094739,-282.9479043572806,-36.76543618023691,-0.09902972690487687,-0.17567555283164826,-0.06651060976201247,-38.92583240567036,-12.975641916236045,-2.9623239649508153,-0.01430762944182928,-0.01117465595329654,-304.5228182981252,-0.011730753744085443,-55.83309187738692
156,0.9371057738961669,-283.2347370218732,-36.2529545610742,-0.047771386984570605,-0.12046487204894549,-0.03818598145289221,-39.38382489374398,-12.925372766053435,-2.9206066019893,-0.00018582004828792068,-7.690114225593674e-05,-305.5958302469972,-0.000124155787200729,-55.89228367409568
157,0.9395025359127768,-282.2532998841303,-35.20747071228173,-0.00027315902597786117,-0.059529757311173735,0.0,-36.69937127009999,-9.972912112722156,-2.2736557642067314,0.0,0.0,-306.04491129876055,-0.01579755364062907,-55.949162767287085
158,0.9385159858436807,-283.9916850617638,-35.3319229960958,0.0,-0.09906871140375842,0.0,-39.99753455878544,-12.811054056217023,-2.437466956273428,0.0,0.0,-307.6552104659197,0.0,-55.97900603283199
159,0.94209873180181,-282.2650247004551,-33.93181556479781,0.0,0.0,0.0,-36.4056649805516,-8.487360820405245,-1.7982452903735502,0.0,0.0,-307.9606352405191,0.0,-56.034131575345974
160,0.9393127127066832,-282.51623437564564,-33.404741347791884,0.0,-0.0020097476035802067,0.0,-36.8693738541304,-8.144747531204889,-1.6303970248593471,0.0,0.0,-308.79107930519064,-0.004569928670442199,-56.13356291791707
161,0.942499330695779,-284.8261683223438,-33.78423092446161,-0.3087931110073425,-0.35100143432914904,-0.16934869703544753,-42.19829264278038,-13.215101673315035,-2.574216735956493,0.0,0.0,-310.6997807877737,0.0,-56.27611699304398
162,0.9451006387851031,-281.90372129042385,-32.311142543981646,-0.0927485579520247,-0.32686597359045455,-0.07556121168365368,-36.57951349608843,-7.52398309519163,-2.8855310527228046,-0.019786603155802305,-0.013317955181544784,-310.237346639306,-0.015832102472091623,-56.327791460699
163,0.9456235800550041,-281.6382498360766,-31.965083754213033,-0.005889985865329215,-0.006962450292828875,-0.0035282020772282657,-36.03357938262596,-6.303590884038478,-2.550515396807832,0.0,0.0,-310.64088374061174,-0.012993414092924876,-56.42123406129124
164,0.9412658680493474,-283.9590672740815,-32.41056585543097,-0.4185482679923138,-0.7012256989303862,-0.3217832290696661,-40.94592627382376,-10.604503682651629,-3.5201965691256136,-0.06938253397079146,0.0,-312.4646534069329,-0.007270868560631777,-56.482042277249796
165,0.9346634312932507,-282.04589783868533,-31.37550977120824,0.0,-0.06051682651284687,0.0,-36.286014703225256,-5.399347551208658,-2.3226295881191583,0.0,0.0,-312.10497603934897,-0.027295438319724634,-56.57936964814522
166,0.943230659025788,-283.8276223983035,-31.539191792083532,-0.2127979586511425,-0.44556095443781274,-0.1677703993878988,-39.214355035722704,-8.671911102235118,-3.476262324202257,-0.03050225309895912,-0.016531254098477575,-313.45414385931116,-0.012485919687119032,-56.66541314817778
167,0.9396700613423858,-283.66428371283894,-30.878488033029093,-0.006080105624875789,-0.026258210897307406,-0.0036073471577332305,-38.66452538808332,-6.8957887993141975,-2.655524767128866,-0.0007270696202872316,0.0,-314.3148489952858,-0.0005962126392671953,-56.60035756892772
168,0.9437541468122324,-283.0820496002485,-30.266939138915962,0.0,-0.0039329698880455205,0.0,-36.80767485687348,-4.855014350290253,-2.163091866023394,0.0,0.0,-314.3318941957082,-0.002215721216210384,-56.682538001195255
169,0.9386605276709176,-283.4014053487221,-30.118908525708363,-0.32379140645230675,-0.5786794672417603,-0.21335318429047295,-37.59394197119645,-5.141133404552083,-1.9696509665505537,0.0,0.0,-314.8976691079221,-0.019297991752764067,-56.756233681787904
170,0.9421542154215421,-284.66269593131153,-30.302554818950554,-0.1331413078930186,-0.5047450366909741,0.0,-39.53559810387,-7.3749432062464715,-2.176647979513141,0.0,0.0,-315.79281698103676,0.0,-56.89291319089572
171,0.9468902238560626,-285.7078687863082,-30.342958747678644,-0.08840149878738855,-0.26418791311810075,-0.06246697836427961,-41.26611773972881,-7.871136165749966,-3.6240058374495536,-0.002609024231648913,-0.00022554785221979483,-316.8227425105893,-0.0006939622066745577,-56.907959639898166
172,0.9440076816899718,-286.2468240517719,-30.084690502605383,-0.031427943206454666,-0.049144513976755726,-0.018346521604254432,-41.825342523397,-8.186232170777055,-3.6762328694517157,0.0,0.0,-317.8270260812242,0.0,-57.01173402507254
173,0.9463408681858394,-285.8449633204844,-29.44549700359638,0.0,0.0,0.0,-39.80229643216435,-6.615022682860296,-2.2715289176097966,0.0,0.0,-318.14003949093853,-0.005198400244092977,-57.09496193256585
174,0.9439048081593007,-288.3735308958096,-29.918892885721235,-0.04545573660372628,-0.16189356174614622,-0.0015564008154012815,-44.64155602152784,-10.57972851567308,-3.7866299937644996,0.0,0.0,-319.8866698538598,0.0,-57.13989090314473
175,0.9453416149068323,-286.42633440934355,-28.744778909037976,-0.14569088131148208,-0.2751983204733916,-0.09740343854939382,-39.85528636233308,-6.222755670463046,-3.080597803554172,0.0,-0.00036797751878598256,-319.68550231644673,-0.0023638645666103617,-57.2559104927135
176,0.94038061254832,-287.5727074319623,-28.80991924436712,0.0,-0.043675502684355924,0.0,-42.08241506225801,-8.588754206621655,-3.3723078807639095,0.0,0.0,-321.04400236086224,0.0,-57.323287703424526
177,0.9366556589612729,-286.7383613795473,-28.09816961139886,-0.1084435567433043,-0.22277182914175686,-0.0653391386266607,-39.6188416093942,-6.827716840877967,-2.61589435930699,0.0,0.0,-321.18565085697486,0.0,-57.40423712346102
178,0.9426364635486628,-286.25599258041836,-27.65170313405518,-0.07903017568210181,-0.10508368746510212,-0.06413773420786824,-37.97506020947892,-5.668945941368098,-2.6329466069917795,-0.01963336060602104,-0.0218254024425153,-321.4930984996254,-0.00040750467815832176,-57.46977738878837
179,0.9351123343405032,-286.00635068569176,-27.023998133475544,0.0,0.0,0.0,-37.021252060649616,-4.484265521400275,-2.497367467865159,0.0,0.0,-321.88138867032137,0.0,-57.4952667524831
180,0.9431343687103848,-288.1120773801106,-27.564653806116954,-0.30466347256377213,-0.4949696271460968,-0.20346197545401196,-41.74147766191735,-9.218529626699178,-3.154642629905921,0.0,0.0,-323.46837577507875,0.0,-57.53395778045501
181,0.9365869853917663,-285.8543695371644,-26.39257855342204,-0.04277382147177475,-0.07148261023862246,-0.034885511322262926,-36.31389210972132,-3.94638723540645,-2.1777632279441352,-0.0017414156572547342,0.0,-322.926662783273,-0.011050699808065579,-57.592131135884166
182,0.9436261138388798,-285.960252795442,-25.974648507752963,-0.03145788960930557,-0.04752253859860257,-0.004661222635836754,-35.997516392155084,-4.1716814068702135,-2.5210690237498197,0.0,0.0,-323.55240757359735,-0.0001506616815114796,-57.65038910911634
183,0.95099281791297,-288.9460126695046,-26.998357430076894,-0.5672266104981181,-0.7910354821990604,-0.4039129970111697,-41.41936431306352,-10.011357428934186,-3.527792105265388,0.0,0.0,-324.9021906368876,0.0,-57.774141089989
184,0.9429476542464927,-288.85309576623854,-26.668691574929863,-0.031015525942609312,-0.26477859563397893,-0.022591424589144704,-40.353240193035596,-8.959251754168587,-3.182646581724997,0.0,-0.00023085251807501283,-325.34905304606167,0.0,-57.84053669818475
185,0.9403646225704384,-288.47495064360743,-26.176520828313752,-0.013463145612460925,-0.12283011127057544,-0.010060151555680522,-39.02267143470852,-7.423295156018478,-2.9275830879835767,0.0,0.0,-325.94550205009386,-0.0006727090865255732,-57.843454070080064
186,0.937656613229478,-290.7682965659366,-26.69709085630335,-0.25427554546655035,-0.4893486368240516,-0.15563024798850655,-43.3909069406077,-10.653372267091097,-3.8413477554755033,0.0,0.0,-327.37663588487993,0.0,-57.86673426659451
187,0.9399629325798317,-288.8926069640614,-25.688168418594923,0.0,0.0,0.0,-39.14668592663136,-6.139231456573071,-3.0683872551968894,0.0,0.0,-326.8921934377065,0.0,-57.827606558059145
188,0.9398951554591468,-288.0470195518055,-25.09317791265016,-0.003687089226014553,-0.017163586774150683,-0.0016142858386747217,-36.26974997503455,-3.6424586982336873,-2.109612084150471,0.0,-9.691940280391357e-05,-326.8385154859905,-0.0013579856747028352,-57.84055190435242
189,0.9385862574411439,-288.3259232874924,-24.797559101490155,-0.3413256248894102,-0.41752622328396943,-0.27321695688656134,-36.0868491998626,-4.2934593525943905,-3.0407772389276615,-0.0190210143916566,-0.007393176716205036,-327.3876945476376,-0.002842635883295139,-57.88063189217024
190,0.9394067413017895,-289.2834279973349,-25.044756895859365,0.0,-0.4275920089032716,0.0,-37.78874682991476,-5.765176196363479,-2.7631062144828222,0.0,0.0,-328.09393978353205,-0.009781931372907149,-57.97886754331435
191,0.9455562535523049,-288.98064427183357,-24.571247443556473,-0.06815505761723159,-0.08848359540992583,-0.056787590986902545,-36.49635805860249,-4.939186490391074,-3.084777102214554,-0.009681175766665764,-0.013467876377509874,-328.34876125953224,-0.008514881808191816,-57.97267705786914
192,0.9439519067282002,-288.91060503925326,-24.339716589809907,0.0,-0.0016749399217111359,0.0,-36.43283992763023,-4.139119914333626,-3.5027933273698864,0.0,0.0,-328.87443151212216,0.0,-58.00824555789351
193,0.9389874253473786,-289.8845801334818,-24.532638588112135,0.0,-0.03463382622717072,0.0,-38.35145525030949,-5.520542478060158,-3.391308508167761,0.0,0.0,-329.6269681789323,0.0,-58.01453071035256
194,0.9411852873287568,-291.57717692436324,-24.95449443215246,0.0,-0.31023318007315037,0.0,-41.83391743547181,-7.799690706990493,-4.639252358045844,0.0,0.0,-330.75782516261694,0.0,-58.019531522426746
195,0.9437704719155647,-291.7026836051329,-24.67082247116109,-0.19738691118337334,-0.4256305740042613,-0.10795771084976723,-42.03116579891514,-7.926429045867039,-4.309397095491068,0.0,-0.013877235823542073,-331.3717824362671,-0.003543892477455762,-58.028983643170434
196,0.939190813995431,-291.1611076672507,-24.078951487217438,-0.014901732100035104,-0.03778209131573188,-0.010964429697311939,-39.98029959956679,-6.8988992090162045,-3.583159977483044,-0.0027881800848449647,0.0,-331.51055712378417,-0.0020950747637966164,-58.07045537952826
197,0.9452071290944123,-289.5755280106291,-23.238221493229062,-0.03042764778780737,-0.0374694314454773,-0.023194256453540195,-36.27467422977252,-3.734101465443886,-3.046509034461491,-0.004094082017720979,0.0,-331.2168295241272,-0.003482069895844764,-58.09540644218701
198,0.947744609285843,-292.5309507047901,-24.05904215530331,-0.244215668304771,-0.5490801101956065,-0.15386562512307064,-42.17181560347039,-9.598936379564815,-3.887787022662258,0.0,0.0,-332.8475961265904,0.0,-58.10212776138687
199,0.9453048942384282,-291.69307087514443,-23.308228232668032,0.0,-0.10003990022801437,0.0,-40.463514242799675,-7.2308216690073,-3.1970213726312475,0.0,0.0,-333.3694319185867,0.0,-58.03392247722065
