episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,demand_weighted_depot_backlog,demand_weighted_onsite_backlog,fleet_broken_fraction,depot_idle_fraction,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
201,0.9361658942525625,-4.647898727542683,-1.1233143746884986,-0.4629472776438348,-0.24636676716669714,-0.33079816531210754,-0.22283207281288975,-0.003493250148782836,-0.002771601773925359,-0.6971480985352897,-0.022810246281864795,0.001418,0.01,0.0,0.97,100,10,1,11
202,0.9243330966629476,-4.645722164557888,-1.1221157445561807,-0.4631235416353735,-0.2461080250460455,-0.33152760025115846,-0.22333282581025074,-0.0035001186831537653,-0.002777932230351383,-0.6974296872746241,-0.02239520506573648,0.001412,0.01,0.0,0.97,100,11,1,12
203,0.9319261833996608,-4.650073817003466,-1.1243478247043373,-0.46402655719282276,-0.24660365761019853,-0.33214740186795766,-0.22377778390429465,-0.003506946334867803,-0.002782879728745419,-0.698747351986677,-0.022443675405402007,0.001406,0.01,0.0,0.97,100,10,1,11
204,0.9282818256758802,-4.654699866803627,-1.126799043105332,-0.4650138992173127,-0.24715192115516613,-0.3328579156172099,-0.22424745898117618,-0.0035134430289323216,-0.00278787289459962,-0.7001244680651684,-0.022490381795138695,0.0014,0.01,0.0,0.97,100,10,1,11
205,0.930792461743517,-4.659085643540191,-1.1290713079040535,-0.46594240985111324,-0.24764089789376434,-0.3335193540129599,-0.22470603611891435,-0.0035194238082051914,-0.0027945315967116595,-0.7016047360256754,-0.02251687492981062,0.001395,0.01,0.0,0.97,100,10,1,11
206,0.9300020162645339,-4.663312622346683,-1.131294100433154,-0.4669093255485462,-0.24810961762517567,-0.3342635820410644,-0.22516158345187715,-0.0035283118477416357,-0.0027994867888378352,-0.7029927461705248,-0.022629232508315684,0.001389,0.01,0.0,0.97,100,11,1,12
207,0.9313454471901021,-4.667605844978231,-1.1335852932663089,-0.4678249330834952,-0.24862392674395015,-0.33485685287447753,-0.2255802686221715,-0.003535289305634198,-0.00280373427937606,-0.704322786725005,-0.02267805677396668,0.001383,0.01,0.0,0.97,100,10,1,11
208,0.927557967107037,-4.672182613082378,-1.1359736987048674,-0.46880704071480195,-0.24914880747886103,-0.33555400809768404,-0.22602635050306155,-0.003542768194150229,-0.002809956224627544,-0.7058900494780797,-0.02275127361253952,0.001377,0.01,0.0,0.97,100,10,1,11
209,0.9281170803752748,-4.676723249932407,-1.1383444047510847,-0.46978852142834004,-0.24966407670153867,-0.3362440956812281,-0.22650853922859124,-0.003549602768679551,-0.00281632169643081,-0.707409836560687,-0.02276993155384779,0.001372,0.01,0.0,0.97,100,10,1,11
210,0.9301734374738673,-4.681136076920582,-1.1406584267369413,-0.4707172828484036,-0.25018800789907586,-0.33691355000189005,-0.22697439872150268,-0.0035565666124811324,-0.0028205921040305774,-0.7086505780646595,-0.022794124166625154,0.001366,0.01,0.0,0.97,100,10,1,11
211,0.9251665383456633,-4.6859134422177195,-1.1432094129132389,-0.4717588088446808,-0.2507846192287327,-0.3376364208928224,-0.22747917821152516,-0.00356472630909756,-0.0028264691643254286,-0.7101533163993285,-0.022798466191530486,0.00136,0.01,0.0,0.97,100,10,1,11
212,0.9321048182586644,-4.690062667447101,-1.1453789665435175,-0.472652201100414,-0.2512599528924153,-0.3382772444610958,-0.22791168756549038,-0.003571895026524872,-0.0028324732199570928,-0.7115119512054285,-0.022837722870981868,0.001355,0.01,0.0,0.97,100,10,1,11
213,0.9283178843598069,-4.694521936336256,-1.147704637987373,-0.47360792285742664,-0.251765822846982,-0.3389587452094792,-0.22836739504782388,-0.003579151477804366,-0.0028386313795881243,-0.7129229380650874,-0.02292161666170338,0.001349,0.01,0.0,0.97,100,10,1,11
214,0.9312772207029272,-4.698697348913231,-1.1498672661687395,-0.47449039529555936,-0.25222564779578205,-0.339569295441064,-0.22879922497155333,-0.0035864585897832876,-0.002843805702668746,-0.7143046557645314,-0.02296975905674829,0.001344,0.01,0.0,0.97,100,10,1,11
215,0.9317151285292878,-4.702836959307917,-1.1520028626081116,-0.47536477109264963,-0.25268582300606723,-0.3402004138519251,-0.2292013997173014,-0.0035948881477235175,-0.0028475508239349523,-0.715570814126415,-0.02298799995350581,0.001338,0.01,0.0,0.97,100,10,1,11
216,0.9273679571496373,-4.70384743565261,-1.152758149086063,-0.4760648494234198,-0.25285371722120925,-0.3408866767899487,-0.22963033533949684,-0.003602211105009058,-0.0028530027033740915,-0.7166040040942058,-0.022759844482085394,0.001333,0.01,0.0,0.97,100,11,1,12
217,0.9288987018161293,-4.708246686704414,-1.1550331518215626,-0.4769894548945771,-0.25334294846834543,-0.3415519527828231,-0.23006466739269432,-0.0036096879273379468,-0.0028578818790267304,-0.718093211302065,-0.022788623975793506,0.001328,0.01,0.0,0.97,100,10,1,11
218,0.9350566512798992,-4.712108126913365,-1.1570365950545067,-0.4778087375317471,-0.25377263365726915,-0.34210061174860024,-0.23042529138423334,-0.0036156361032122024,-0.0028630488382258403,-0.7194356271243209,-0.022806642436534467,0.001322,0.01,0.0,0.97,100,10,1,11
219,0.93042892053594,-4.71628821812114,-1.1592195839331136,-0.47869186259343505,-0.2542523826965685,-0.34272705454747915,-0.23085884897653006,-0.0036226146689685664,-0.0028677247811116713,-0.7206865822170835,-0.022831138829098273,0.001317,0.01,0.0,0.97,100,10,1,11
220,0.9306593350987569,-4.72042000088146,-1.1613570799694808,-0.4795692582635881,-0.254717464633573,-0.34338404486552265,-0.23128548430262263,-0.0036302290163996464,-0.0028729526267590832,-0.7220544184776378,-0.022884495862956152,0.001312,0.01,0.0,0.97,100,10,1,11
221,0.9294060288159244,-4.724638973234073,-1.1635841253011525,-0.48048381729199835,-0.2552070047582432,-0.3440160164025437,-0.23175718946681048,-0.003637209473546906,-0.0028788090915451837,-0.723400657065302,-0.02296589071336098,0.001307,0.01,0.0,0.97,100,10,1,11
222,0.9274527086582142,-4.7289601412881055,-1.1658226829836218,-0.4814263385431458,-0.25568610215558824,-0.3446812631888676,-0.23221525772729104,-0.003644067185057215,-0.002884645327552496,-0.7248475745727742,-0.02301752808727763,0.001302,0.01,0.0,0.97,100,10,1,11
223,0.9321887100061137,-4.7328832246555175,-1.1678744084181178,-0.48224592563520685,-0.2561289746234239,-0.34523430789702786,-0.23261371643357656,-0.0036504114880556667,-0.002890197206740376,-0.7261724761292575,-0.023062525695409477,0.001297,0.01,0.0,0.97,100,10,1,11
224,0.9300229543613286,-4.736963957917916,-1.1700173104196663,-0.4831037890235727,-0.2565953591607567,-0.3458733145248681,-0.2330292870496001,-0.0036582561392272486,-0.0028958218701710973,-0.7276403904705836,-0.02307772683892964,0.001292,0.01,0.0,0.97,100,10,1,11
225,0.933207234897742,-4.740794142573556,-1.1719862405287673,-0.48390019706487225,-0.25699949357333546,-0.34644258063026795,-0.23339957406319925,-0.0036646991652132138,-0.002900796002610313,-0.7288717036613426,-0.02310876238836532,0.001287,0.01,0.0,0.97,100,11,0,11
226,0.9319721065569658,-4.742002144892951,-1.1726279249558524,-0.48451896927374366,-0.25710766902749843,-0.3470186310672027,-0.23379134844637514,-0.0036711766942091914,-0.002905429136673187,-0.7298457453132084,-0.022990668848754836,0.001282,0.01,0.0,0.97,100,11,1,12
227,0.9328390754470126,-4.7454863402637555,-1.1744546219197685,-0.485318463934721,-0.2574958987745249,-0.34760780876934916,-0.23418749313178286,-0.003677414975810002,-0.002911979066832343,-0.7309656018845699,-0.02310478355325114,0.001277,0.01,0.0,0.97,100,11,1,12
228,0.9350042194092827,-4.749146962380358,-1.1763650917636204,-0.48609483537079246,-0.25791731677465285,-0.3481507375480179,-0.23456451967858485,-0.00368244102192113,-0.0029161596711238394,-0.7321109354850368,-0.023138943953110364,0.001272,0.01,0.0,0.97,100,10,1,11
229,0.9280057105951935,-4.753279586840988,-1.1785398704683512,-0.4869629396487184,-0.25844618051024204,-0.34876785051109493,-0.2350187383150904,-0.003688631445144523,-0.002922450882718042,-0.7332662384308711,-0.023162204952444226,0.001267,0.01,0.0,0.97,100,10,1,11
230,0.9265716595916718,-4.757547834713955,-1.1807801089432053,-0.48788275401715936,-0.2589445280075532,-0.3494391430046539,-0.23546605649578584,-0.0036957465874106407,-0.0029291786525685085,-0.7347344770400895,-0.023218363028914578,0.001262,0.01,0.0,0.97,100,10,1,11
231,0.9310935375006296,-4.761489599527432,-1.1828721378399925,-0.4887462540767466,-0.25941624383866435,-0.35006570053043395,-0.23586492336354936,-0.003702565849040924,-0.0029337059155979004,-0.7359764097858393,-0.023256325635569883,0.001257,0.01,0.0,0.97,100,10,1,11
232,0.9289128835996523,-4.765583200624518,-1.1850219125603696,-0.48961403322326796,-0.25989013070131345,-0.35066506389453905,-0.2362788627865831,-0.003710160265746478,-0.0029390399757437025,-0.73745104254732,-0.023325103843022083,0.001253,0.01,0.0,0.97,100,10,1,11
233,0.9320076328211309,-4.769421185891825,-1.187062917113792,-0.4904476841950717,-0.2603591572879726,-0.35124690141071013,-0.2366869385668974,-0.003715853209666817,-0.0029427254688058546,-0.7385510731385876,-0.023361270559281742,0.001248,0.01,0.0,0.97,100,10,1,11
234,0.9376182432432433,-4.772818346513415,-1.188845823290868,-0.4911798448435559,-0.26075525050431914,-0.35177012075333947,-0.23707350043654038,-0.0037216208647508162,-0.002946916093572222,-0.739632943257504,-0.023373903241538502,0.001243,0.01,0.0,0.97,100,10,1,11
235,0.9312494691242674,-4.7766197767288245,-1.1908471216181045,-0.4920072343002918,-0.2611831895311274,-0.35234807509326854,-0.23745862999792158,-0.003727442799126695,-0.0029516923552101487,-0.7409527215867107,-0.023395484184901026,0.001239,0.01,0.0,0.97,100,10,1,11
236,0.9328755133643035,-4.78034542834935,-1.1927310555551776,-0.49277911078711284,-0.2615985968016919,-0.3529371471025181,-0.2378408136780157,-0.0037331859021706108,-0.002956959874687015,-0.7421394434188459,-0.023435381105366575,0.001234,0.01,0.0,0.97,100,10,1,11
237,0.9304384344028221,-4.784231508622268,-1.1947515144208918,-0.4935883600301982,-0.2620483331398025,-0.3534882032432316,-0.23826598030008297,-0.003739005028443679,-0.0029628137170416235,-0.7433519255097145,-0.02348708696895466,0.001229,0.01,0.0,0.97,100,10,1,11
238,0.930887601858711,-4.788058372500774,-1.1967717081401543,-0.4944082257534119,-0.262523928330183,-0.3540547574799101,-0.23868008976465488,-0.0037442667405985066,-0.002967999419922889,-0.7444917322273126,-0.023513896989494205,0.001225,0.01,0.0,0.97,100,10,1,11
239,0.9279914279495722,-4.792091380372659,-1.1989162057984915,-0.49531410183174845,-0.2629883580944332,-0.3547060964843022,-0.23910034789032653,-0.0037512638975902963,-0.002975162563490291,-0.7459475355311168,-0.023534280937085605,0.00122,0.01,0.0,0.97,100,10,1,11
240,0.9287528810080584,-4.796026480037361,-1.2009603492968215,-0.4961367171796009,-0.26345055770314224,-0.35530329951582884,-0.23950793406451168,-0.0037573462751205287,-0.0029789810602362963,-0.7470690080196504,-0.023557261275874267,0.001216,0.01,0.0,0.97,100,10,1,11
241,0.9323868499219654,-4.799706477648188,-1.2028950277639647,-0.4969238906465104,-0.2638808571502135,-0.355861446868163,-0.23989199002491518,-0.0037645754254426755,-0.0029826994738130982,-0.7483185668251756,-0.02357222544459984,0.001212,0.01,0.0,0.97,100,10,1,11
242,0.9339542036910458,-4.803215374900766,-1.204683388804276,-0.4976646732887495,-0.26426754408770226,-0.35640016041367556,-0.2402394225548244,-0.003770670712928683,-0.002987007550218929,-0.7494536838183217,-0.023594160442324624,0.001207,0.01,0.0,0.97,100,10,1,11
243,0.9306168704859525,-4.806946293264286,-1.2066270804299037,-0.4984692131672049,-0.2647012576240806,-0.3569772954014368,-0.24063358346676875,-0.003775644568293341,-0.0029920836688437226,-0.7506160894731037,-0.023609792539537714,0.001203,0.01,0.0,0.97,100,10,1,11
244,0.9282902042601877,-4.81087734921098,-1.2086713078325309,-0.49932297425864275,-0.26514494692497365,-0.3575835267950121,-0.24103836722074595,-0.003781882138462713,-0.0029969712017679628,-0.7518701704004145,-0.0236709651425969,0.001198,0.01,0.0,0.97,100,10,1,11
245,0.9339744461057496,-4.813064835674064,-1.209759376415799,-0.49989597372360306,-0.2654004771459127,-0.3580438527655878,-0.2413703497603515,-0.0037869271221799713,-0.0029998059879970144,-0.75256410380989,-0.023624908511890655,0.001194,0.01,0.0,0.97,100,11,1,12
246,0.9305903883955806,-4.816757444366854,-1.211735615964608,-0.5006937062157925,-0.2658532888887024,-0.3586448837362654,-0.24176772175645309,-0.003792854932830818,-0.0030047337178525204,-0.7536852797645947,-0.023679725739262702,0.00119,0.01,0.0,0.97,100,10,1,11
247,0.9319317971419434,-4.820379324427831,-1.2136270026183869,-0.5014666925934117,-0.26626742980572354,-0.3592125820276437,-0.24215541405497357,-0.00379904345220085,-0.003009342391869195,-0.7548295121579801,-0.023738537967886067,0.001186,0.01,0.0,0.97,100,10,1,11
248,0.9328533522621643,-4.823895280484715,-1.215435750943169,-0.5022101164067567,-0.2666455157474558,-0.3597539480114682,-0.2425193830078762,-0.003803878583772421,-0.0030149628827049095,-0.7559987901598827,-0.0237670993703944,0.001181,0.01,0.0,0.97,100,10,1,11
249,0.9271903121132038,-4.827853154373078,-1.2174600306545702,-0.5030647118673767,-0.2670691598909814,-0.36035534781621287,-0.24290340915789121,-0.00381006098843199,-0.0030206982159978117,-0.7573972556931274,-0.02381740265841356,0.001177,0.01,0.0,0.97,100,10,1,11
250,0.9343429244489315,-4.831279390146669,-1.2192530446190692,-0.5037898095522263,-0.26746665264925645,-0.3608790788014334,-0.24326032938483158,-0.0038148071264892157,-0.0030251723973167147,-0.7584657174215701,-0.023829209392439567,0.001173,0.01,0.0,0.97,100,10,1,11
251,0.9295029007323715,-4.834967648245111,-1.2211537023492962,-0.504548510690727,-0.2678932676092195,-0.36141335895263177,-0.2436408307337541,-0.0038197668454972486,-0.003029957784299937,-0.7596034431358738,-0.023875138350454003,0.001169,0.01,0.0,0.97,100,10,1,11
252,0.931578331186968,-4.838570218447381,-1.2230551601471111,-0.5053269776062472,-0.2683165262395704,-0.3619655372713375,-0.24401174261267286,-0.0038248885048060882,-0.003034969888705995,-0.7607118062693682,-0.023900535737927907,0.001165,0.01,0.0,0.97,100,10,1,11
253,0.9289068194531555,-4.8422926043712184,-1.2249760940266985,-0.5061347627703837,-0.26872540424328284,-0.36258406866417364,-0.24441146098806066,-0.0038326698538762188,-0.0030398131895625637,-0.7619513279631414,-0.023938920797327224,0.001161,0.01,0.0,0.97,100,10,1,11
254,0.9280316359188324,-4.846092282198297,-1.2269865298375586,-0.506957744717253,-0.26916174314920444,-0.3631544942775605,-0.24478858861719188,-0.003839042855726825,-0.0030448291547343106,-0.7632410927926727,-0.023983339628893083,0.001157,0.01,0.0,0.97,100,10,1,11
255,0.9264847779071702,-4.850031312929096,-1.2290358915199104,-0.5077964557042397,-0.26961578635400524,-0.3637334568201542,-0.24516176809793278,-0.003845226031246896,-0.0030487976718260117,-0.7645002085497082,-0.02400688312068816,0.001153,0.01,0.0,0.97,100,10,1,11
256,0.9361963190184049,-4.852419232226682,-1.2302128959404826,-0.5083482744154236,-0.26987386574201927,-0.3641743975127856,-0.24546832914737848,-0.003850175955571405,-0.0030518324930958545,-0.7652248232564894,-0.024012427979822688,0.001149,0.01,0.0,0.97,100,11,1,12
257,0.933641637938283,-4.855792887229951,-1.2319230772949366,-0.5090563454462771,-0.27022349090593517,-0.3646996962659692,-0.24580003770366302,-0.0038562292535886935,-0.00305593991529143,-0.7664762553064152,-0.024049148593941114,0.001145,0.01,0.0,0.97,100,10,1,11
258,0.9307904380862724,-4.852783904383158,-1.2303734310822387,-0.5090263623035249,-0.2699079639389209,-0.36518140793879156,-0.2461387734525278,-0.003861087187041414,-0.003058189558557555,-0.7655799081595616,-0.023675545524525297,0.001141,0.01,0.0,0.97,100,11,1,12
259,0.9351251469847136,-4.856032050943673,-1.232008081320996,-0.5096983769754393,-0.27025580270929844,-0.36568658679092636,-0.24648147885034669,-0.0038664062001634927,-0.0030632635017510653,-0.7666409558818592,-0.02377568130808173,0.001137,0.01,0.0,0.97,100,10,1,11
260,0.9318698969348146,-4.859523508499799,-1.2338229802928702,-0.5104462239983166,-0.2706520285350016,-0.36625045441379267,-0.24682945891272606,-0.0038722552692148416,-0.0030672796828684523,-0.7677919064230013,-0.023791333599712867,0.001133,0.01,0.0,0.97,100,10,1,11
261,0.9331877362452751,-4.8628844201918735,-1.2355818883769893,-0.5111612740014865,-0.2710298779988388,-0.36674461036704625,-0.247150126903444,-0.0038779354445521675,-0.003070816582011577,-0.7688812383463743,-0.02383738166765331,0.001129,0.01,0.0,0.97,100,10,1,11
262,0.9303688731682668,-4.866417240414127,-1.2374375974546907,-0.5119066804741182,-0.2714334884405573,-0.36724242515431504,-0.24749960209336885,-0.0038834833029140134,-0.003075780983469895,-0.7700367018274004,-0.023872557862292424,0.001125,0.01,0.0,0.97,100,10,1,11
263,0.9339180990045463,-4.869657941013444,-1.2391366486748108,-0.5125994792593604,-0.2718106187654856,-0.36770232019794774,-0.24782133163840717,-0.0038881725846174582,-0.0030798879197641267,-0.771108487217126,-0.023900228892433095,0.001122,0.01,0.0,0.97,100,10,1,11
264,0.9374556273031542,-4.872686193876452,-1.2407043364988724,-0.5132258352837161,-0.27216493493993027,-0.3681292067243048,-0.24813545482069635,-0.0038925027301891495,-0.0030830984283682777,-0.7719215259856904,-0.02394902829118801,0.001118,0.01,0.0,0.97,100,10,1,11
265,0.9257288641971164,-4.876505417395303,-1.2426996971033373,-0.5140502669941642,-0.27259246400809956,-0.3686986218666718,-0.24851959022800316,-0.0038996387888167398,-0.003088047189338992,-0.7732682360919387,-0.023995050260469178,0.001114,0.01,0.0,0.97,100,10,1,11
266,0.9337369831416845,-4.879737214892108,-1.2443660531724572,-0.5147314250191358,-0.27296121786209776,-0.36917474976187503,-0.2488488902758427,-0.0039048760102621807,-0.0030918137282630624,-0.7742603433844075,-0.02402138703302833,0.00111,0.01,0.0,0.97,100,10,1,11
267,0.925469159940509,-4.883543804261894,-1.2463796216412564,-0.5155739247465706,-0.2733917487418631,-0.3697306623854097,-0.249239937302849,-0.003911525928696309,-0.0030974809227906253,-0.7755754456548196,-0.024041342178410367,0.001107,0.01,0.0,0.97,100,10,1,11
268,0.9305800386132796,-4.886991289445798,-1.2482149443419621,-0.5163436248324652,-0.27378555695163886,-0.37026511192822265,-0.2495963931726665,-0.003917315610682861,-0.0031018169732086333,-0.7768082591996346,-0.024081861355252133,0.001103,0.01,0.0,0.97,100,10,1,11
269,0.9305055220119404,-4.890408483518429,-1.2500144973405058,-0.5170749232870896,-0.2741797339533557,-0.3707814543007971,-0.24997035255516223,-0.003922051972328201,-0.00310673979467785,-0.7779069168165901,-0.024120675934798406,0.001099,0.01,0.0,0.97,100,10,1,11
270,0.9318411139512983,-4.893744781840928,-1.2518028645481454,-0.5177957970289693,-0.27458509052935026,-0.37127244911286406,-0.2503120319267058,-0.003927277562364776,-0.0031110219839131353,-0.7789431042227002,-0.024174694937316908,0.001096,0.01,0.0,0.97,100,10,1,11
271,0.9264512651190997,-4.89740255579458,-1.2537241874483618,-0.5185877200628978,-0.27499818532078896,-0.3718130728550387,-0.25067800008633234,-0.003934037670460541,-0.0031167715208948988,-0.780229895000611,-0.024211051808225862,0.001092,0.01,0.0,0.97,100,10,1,11
272,0.9257696462327842,-4.901096433453694,-1.2556573992854418,-0.5193818785664105,-0.27542825414253647,-0.3723636143095114,-0.2510693316242578,-0.0039392457766481365,-0.003121375511563929,-0.7814114198898082,-0.024266255495401852,0.001088,0.01,0.0,0.97,100,10,1,11
273,0.9327421047287006,-4.90430914365457,-1.2573646419807138,-0.5200635268525532,-0.2758141207717202,-0.3728285787939117,-0.2513792911503873,-0.003943937834127863,-0.0031249668218315155,-0.7824475945187808,-0.024305103462007458,0.001085,0.01,0.0,0.97,100,10,1,11
274,0.9323346323194494,-4.907562765282035,-1.2590267154728287,-0.5207393965027782,-0.27617572258742423,-0.37332395568458243,-0.25171388596305827,-0.003949639423547197,-0.003129200375509891,-0.7835424099694098,-0.02434533633138993,0.001081,0.01,0.0,0.97,100,10,1,11
275,0.9266937921021087,-4.9101710467454005,-1.2604460345128221,-0.521470435779107,-0.27648297539199235,-0.3738920330151283,-0.2520722746401785,-0.003955467758869561,-0.003134111114680872,-0.7845495684617376,-0.024503246294561784,0.001078,0.01,0.0,0.97,100,11,1,12
276,0.9314147391070468,-4.913481861501624,-1.2621444309122312,-0.5221454241603507,-0.27686199430563907,-0.3743726550147556,-0.25241124103222395,-0.003960614804995532,-0.0031373991342015456,-0.7854834308458345,-0.02453170846627615,0.001074,0.01,0.0,0.97,100,10,1,11
277,0.9335920364433946,-4.916623773714129,-1.2637604206897326,-0.5228045654242864,-0.27720922905221207,-0.3748613539472844,-0.25272712292365196,-0.003965501480270417,-0.003141305378655778,-0.7864741818705455,-0.02455332458211348,0.001071,0.01,0.0,0.97,100,10,1,11
278,0.9267222539757254,-4.917535838278363,-1.2641221430068923,-0.5232642807705032,-0.2771571719180611,-0.37542844712925705,-0.25305112638828836,-0.0039715522046359876,-0.0031449050575406527,-0.7873504261807949,-0.024409864941118513,0.001067,0.01,0.0,0.97,100,11,1,12
279,0.9383478436930552,-4.920360427447057,-1.2655716008643396,-0.5238581605927,-0.27747190039539643,-0.37584263526469763,-0.25331556867738647,-0.003976675377546778,-0.003148013220731702,-0.7882576263647192,-0.024425354507071364,0.001064,0.01,0.0,0.97,100,10,1,11
280,0.9360153897624623,-4.923229445903692,-1.2670515411522971,-0.5244640899627834,-0.27779551463692376,-0.37627740283360966,-0.2536124601548146,-0.00398129226185989,-0.0031511134596344087,-0.789102276545787,-0.024471354251203125,0.001061,0.01,0.0,0.97,100,11,1,12
281,0.9259787073518316,-4.926360746007841,-1.2686869055662369,-0.5251882199296424,-0.2781133793760869,-0.3768196934212728,-0.2539731345364242,-0.0039877444434089065,-0.0031567934814856185,-0.7902948570608209,-0.024491440378152984,0.001057,0.01,0.0,0.97,100,11,1,12
282,0.9332748468948763,-4.928586105967478,-1.269799187484732,-0.5257444998151404,-0.27834980752819066,-0.3772739202231557,-0.25426856949710364,-0.003993018314907301,-0.003159307067489619,-0.7911188606667375,-0.024482470013935373,0.001054,0.01,0.0,0.97,100,11,1,12
283,0.926330498798589,-4.93203420762731,-1.2716024747209091,-0.5265009875474439,-0.2787298839950911,-0.3778214934798633,-0.25460322846086264,-0.003999879725808049,-0.0031644211388963226,-0.7924234184334811,-0.024495898966671144,0.001051,0.01,0.0,0.97,100,10,1,11
284,0.9354871379380191,-4.933734515557309,-1.2725245325062902,-0.5269998009193458,-0.2789227999286917,-0.37824808261764725,-0.2549039143306354,-0.004004345149234644,-0.0031668130875674733,-0.792994104827369,-0.024450652223518683,0.001047,0.01,0.0,0.97,100,11,1,12
285,0.9272116837334229,-4.937191488966486,-1.2743123970841692,-0.5277372214971783,-0.2792943542792063,-0.3787728698513487,-0.25524529951999403,-0.004009449457271783,-0.003170917167792523,-0.7940813954030946,-0.024496092717717955,0.001044,0.01,0.0,0.97,100,10,1,11
286,0.9317267055745623,-4.94036543537096,-1.275953493450573,-0.5284175271570537,-0.2796470425062528,-0.3792542406258021,-0.2555673939137742,-0.004014182186244014,-0.003175281377688175,-0.7950832270585784,-0.024566273987967034,0.001041,0.01,0.0,0.97,100,10,1,11
287,0.9320284040356561,-4.943520773424854,-1.2775960620780844,-0.529073574085586,-0.28001865225884087,-0.3797300287843045,-0.2558969187231054,-0.004019436103546835,-0.003178512634681422,-0.7960834404219045,-0.02458515035854998,0.001037,0.01,0.0,0.97,100,10,1,11
288,0.9346441947565542,-4.946444958444254,-1.2790854412571013,-0.5296635053968449,-0.28034617213559476,-0.3801575940982952,-0.25620425207550673,-0.0040238137771577,-0.0031820315088857245,-0.7969641186438619,-0.024621523067757493,0.001034,0.01,0.0,0.97,100,10,1,11
289,0.9335461112044348,-4.949462937630762,-1.2806539226774238,-0.5302961862745852,-0.28069034237323515,-0.38059575623050956,-0.2564982485357871,-0.004029093979801679,-0.0031859436258667444,-0.797927133301753,-0.024663926830041594,0.001031,0.01,0.0,0.97,100,10,1,11
290,0.9283450229295926,-4.952786606024116,-1.2823978735671209,-0.5310169841737722,-0.2810688294366059,-0.3810974224102833,-0.25683650562423505,-0.004034497604448389,-0.0031904688375403965,-0.7989789451706286,-0.024680975729347625,0.001028,0.01,0.0,0.97,100,10,1,11
291,0.9250726302276873,-4.956122294428333,-1.2841806456088638,-0.5317839985875483,-0.28145140059269824,-0.3816375817299244,-0.2571774272371385,-0.004041859454106974,-0.0031946039346610225,-0.8002791597206235,-0.02470930068080899,0.001025,0.01,0.0,0.97,100,11,1,12
292,0.9277821559717634,-4.959467938585754,-1.2858961811666436,-0.5324907703868773,-0.28181326363081327,-0.3821684655375296,-0.25752408002947413,-0.004047023034965762,-0.003200096694707834,-0.8014459476425526,-0.024732419906142594,0.001022,0.01,0.0,0.97,100,10,1,11
293,0.9328373249135065,-4.962516124941584,-1.2874887285852563,-0.5331486104489686,-0.28215029021078153,-0.3826453962715144,-0.25782765043554395,-0.004052140877661806,-0.0032039470854644324,-0.8025086831103201,-0.024745591195293157,0.001018,0.01,0.0,0.97,100,10,1,11
294,0.9289107538334094,-4.965752932189168,-1.2891803316216695,-0.5338597593144728,-0.28252423080750527,-0.3831415199794666,-0.2581636669350073,-0.004057034128374789,-0.0032087041386224735,-0.8036101284595059,-0.024770078367377643,0.001015,0.01,0.0,0.97,100,10,1,11
295,0.9262179809141136,-4.969163693144813,-1.2909455288103455,-0.5345863959522648,-0.28290205470590324,-0.383673771313006,-0.25850730786976295,-0.0040628133299229156,-0.0032141939092521997,-0.8048043156667921,-0.024784670714125646,0.001012,0.01,0.0,0.97,100,10,1,11
296,0.9332233019519343,-4.972132309807131,-1.2924772359587327,-0.5352065875165644,-0.2832455311953288,-0.3841142936455549,-0.2588014927307247,-0.004068062810264992,-0.003216897259346707,-0.8057653032691628,-0.024796147982531415,0.001009,0.01,0.0,0.97,100,10,1,11
297,0.9310298759205758,-4.975248952528945,-1.2940907708740033,-0.5358931916417391,-0.2835763539708997,-0.3846218846186943,-0.2591019678427765,-0.004074052080086146,-0.003221450016950593,-0.8069740112828571,-0.024817550616264526,0.001006,0.01,0.0,0.97,100,10,1,11
298,0.9234332884097035,-4.9729505710200685,-1.2928692890908717,-0.5361122515494611,-0.28325922432246664,-0.38518261024296424,-0.2594439879026572,-0.004078434658948575,-0.003224838555516777,-0.8065914703174955,-0.024787660282387484,0.001003,0.01,0.0,0.97,100,11,1,12
299,0.9337465772984596,-4.975872166650159,-1.2943734351385991,-0.5367234371869061,-0.2835793125066301,-0.3856164889547177,-0.25973179182476464,-0.004083629026495905,-0.0032289450325531416,-0.8076551817983697,-0.024806927207950934,0.001,0.01,0.0,0.97,100,10,1,11
