episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
119,0.9296011290701972,-4.26479064561097,-1.764790645610958,-0.9192128214218163,-0.39865177671777696,-0.1515686947409176,-1.7031133578701096,-0.28734214798806357,-0.17616751365178887,0.002182,0.01,0.0,0.97,100,11,1,12
120,0.9263463215076119,-4.270991088916478,-1.7709910889164675,-0.9224568669858827,-0.40008530926411356,-0.1521347851632564,-1.7090934113060323,-0.2884055145087744,-0.17684130720044222,0.002168,0.01,0.0,0.97,100,11,1,12
121,0.9213069333693742,-4.277738038127836,-1.777738038127826,-0.9258988672247399,-0.401624012908699,-0.15268752592598062,-1.7156183415932675,-0.2895607150170985,-0.1775212516251109,0.002154,0.01,0.0,0.97,100,11,1,12
122,0.9231156791616284,-4.284503509434861,-1.784503509434851,-0.9294462448443833,-0.4032098728180932,-0.15324737000530375,-1.7221643922209655,-0.2907394220897515,-0.17819879329195223,0.00214,0.01,0.0,0.97,100,11,1,12
123,0.9290622439937806,-4.290623954892492,-1.7906239548924832,-0.9326648505974313,-0.4045880832748352,-0.15378622456356034,-1.7280986536365517,-0.2917118141026759,-0.17885079996938585,0.002127,0.01,0.0,0.97,100,11,1,12
124,0.9240704040845118,-4.296731469285788,-1.7967314692857783,-0.9358888632585961,-0.4060705747226322,-0.15429210773143068,-1.7341293359221128,-0.2928525429644009,-0.1795175826814752,0.002113,0.01,0.0,0.97,100,11,1,12
125,0.9273392310309629,-4.302761324804968,-1.8027613248049599,-0.9390384407151043,-0.4074534718218772,-0.15480977877370047,-1.7399818578753812,-0.2938203843887916,-0.18011965394406892,0.0021,0.01,0.0,0.97,100,11,1,12
126,0.9213145066397714,-4.309270643721872,-1.8092706437218626,-0.9424393415071749,-0.4089621004563272,-0.15537455915312848,-1.746280383941499,-0.2949154392842884,-0.18078817206264258,0.002087,0.01,0.0,0.97,100,11,1,12
127,0.9260396457191059,-4.315317909771277,-1.8153179097712693,-0.9455622090116133,-0.4103213335807327,-0.1558771505278258,-1.7520769923079433,-0.2959111753416744,-0.1813951287540215,0.002074,0.01,0.0,0.97,100,11,1,12
128,0.9232246322363038,-4.321558505827179,-1.8215585058271708,-0.9488288656739751,-0.41180488127581577,-0.15640162608444425,-1.7582345784010782,-0.2970351143010894,-0.18207357481494113,0.002061,0.01,0.0,0.97,100,11,1,12
129,0.9221497495208957,-4.327956924470766,-1.8279569244707599,-0.95228685575743,-0.41334676081336946,-0.15698845953685775,-1.7644523301563715,-0.2981584311420818,-0.1828016395846295,0.002048,0.01,0.0,0.97,100,11,1,12
130,0.9220998728161189,-4.33415953843152,-1.8341595384315146,-0.9555428274233991,-0.4148220063950653,-0.15754214551596457,-1.770494472519772,-0.29926390469418385,-0.18347833073557987,0.002035,0.01,0.0,0.97,100,11,1,12
131,0.9290850441853432,-4.33958414632366,-1.8395841463236546,-0.9584219384229086,-0.4160825017978048,-0.15803295837162373,-1.775825482701437,-0.30021479048293664,-0.18407025510131314,0.002023,0.01,0.0,0.97,100,11,1,12
132,0.9203973443483787,-4.344447824519779,-1.8444478245197722,-0.9609910416642654,-0.4173829063650532,-0.15844921496805509,-1.7807986795490593,-0.30138260643648007,-0.18475851989101583,0.002011,0.01,0.0,0.97,100,11,1,12
133,0.9237611396165272,-4.3504470719106,-1.8504470719105917,-0.9641522930802207,-0.41880013375991376,-0.15893961566794218,-1.786664174445051,-0.30240602279219264,-0.1853549247200881,0.001999,0.01,0.0,0.97,100,11,1,12
134,0.9254314444897405,-4.356002541670786,-1.8560025416707764,-0.967068195282888,-0.420074959000965,-0.1594421279915546,-1.7919845587702279,-0.30337449088744967,-0.185960274260635,0.001987,0.01,0.0,0.97,100,11,1,12
135,0.9249574292313658,-4.361018745204854,-1.8610187452048446,-0.9697519156271897,-0.42133883584389836,-0.15985486597169662,-1.7969680334767186,-0.3044218722460415,-0.18652306215079134,0.001975,0.01,0.0,0.97,100,11,1,12
136,0.9262180896594552,-4.3664536533732035,-1.8664536533731946,-0.9724894083483991,-0.4225393331372666,-0.16031246020078094,-1.8021982406399113,-0.30533683383961485,-0.1871014872515122,0.001963,0.01,0.0,0.97,100,11,1,12
137,0.930801788172902,-4.3715137522740966,-1.8715137522740868,-0.9751249907986702,-0.423678466813706,-0.16077763316932212,-1.8070971750359266,-0.3062207072810371,-0.18768407625135447,0.001952,0.01,0.0,0.97,100,11,1,12
138,0.9239309072614456,-4.377518870311039,-1.8775188703110295,-0.9782209094025636,-0.42508104196047175,-0.16123534318427782,-1.8129216129525443,-0.30728380768828223,-0.1883150826126069,0.00194,0.01,0.0,0.97,100,11,1,12
139,0.9226949647934104,-4.383502202015911,-1.8835022020159025,-0.9813869824506924,-0.426500319004187,-0.16173823333876103,-1.8187543381356404,-0.3083228473352007,-0.18894980024168087,0.001929,0.01,0.0,0.97,100,11,1,12
140,0.9255054327715545,-4.389226086783758,-1.8892260867837487,-0.9843116781467423,-0.4277250704635349,-0.1622255556873477,-1.824219234135722,-0.30924876246357985,-0.18951854222487102,0.001918,0.01,0.0,0.97,100,11,1,12
141,0.9283154724853215,-4.394066398404579,-1.8940663984045685,-0.9869206216254024,-0.42887996600585515,-0.16268586033525387,-1.8289220952440595,-0.310148623355823,-0.19010490877585823,0.001907,0.01,0.0,0.97,100,11,1,12
142,0.9290136885437933,-4.39924975682232,-1.8992497568223095,-0.9895941499729519,-0.43006639477722974,-0.16309002808388237,-1.833888807833995,-0.31103961819745674,-0.1905950254092587,0.001896,0.01,0.0,0.97,100,11,1,12
143,0.9233539523484002,-4.4051318292281465,-1.9051318292281385,-0.9925951952908286,-0.43140935304984235,-0.16354003245736504,-1.8395510676596576,-0.3120130932550646,-0.19118714668831696,0.001885,0.01,0.0,0.97,100,11,1,12
144,0.9341389931496473,-4.409797494707665,-1.9097974947076568,-0.9950281884589451,-0.43247674812604886,-0.16394816761858957,-1.844076746024548,-0.31283315561091873,-0.19171500108400208,0.001875,0.01,0.0,0.97,100,11,1,12
145,0.9233576642335767,-4.415633893884522,-1.9156338938845128,-0.9980699032656785,-0.4338227766332842,-0.16444330651484204,-1.8496827769957243,-0.3138282638457561,-0.19234968786490142,0.001864,0.01,0.0,0.97,100,11,1,12
146,0.9271590871007742,-4.4209089885948964,-1.9209089885948867,-1.000817635622448,-0.4350070660540769,-0.16489810208284317,-1.854685062377905,-0.31467924760964516,-0.19292400590563952,0.001854,0.01,0.0,0.97,100,11,1,12
147,0.9274166272069269,-4.425829483609989,-1.9258294836099799,-1.0033971084515454,-0.43613287807894446,-0.16534646717655804,-1.8595155305747428,-0.3155377419378731,-0.19348639855811334,0.001843,0.01,0.0,0.97,100,11,1,12
148,0.9249932028276238,-4.43128669609177,-1.9312866960917612,-1.0062816234343666,-0.43737405342717234,-0.16585997475487327,-1.864776309864138,-0.31645952670663124,-0.19413034099699103,0.001833,0.01,0.0,0.97,100,11,1,12
149,0.9256830601092896,-4.436461566866839,-1.9364615668668304,-1.0089337083484615,-0.4386028741884206,-0.1662359791360073,-1.8699089637747832,-0.3173958655371654,-0.1946879278036901,0.001823,0.01,0.0,0.97,100,11,1,12
150,0.9294659614400274,-4.441316616142775,-1.9413166161427664,-1.0114343035727893,-0.4396971571040557,-0.16663829501740995,-1.8746018864234886,-0.31822348908039627,-0.19525262822379735,0.001813,0.01,0.0,0.97,100,11,1,12
151,0.9221367664270189,-4.44702674672924,-1.9470267467292324,-1.0143701705231716,-0.4409658946567313,-0.16712831939751785,-1.880068076190231,-0.3191479091687704,-0.19592071341419778,0.001803,0.01,0.0,0.97,100,11,1,12
152,0.923274767853564,-4.452559271504244,-1.9525592715042357,-1.0172422982361162,-0.442246428597722,-0.16757713825757667,-1.8854268035393404,-0.3200482258862646,-0.1964679650709937,0.001794,0.01,0.0,0.97,100,11,1,12
153,0.9218929397474084,-4.4578999926540535,-1.9578999926540461,-1.020034424628508,-0.4434929797487857,-0.16802297209626135,-1.8905920310915099,-0.3209267669018792,-0.19705470537832775,0.001784,0.01,0.0,0.97,100,11,1,12
154,0.9253478564075316,-4.462856595137326,-1.9628565951373196,-1.0226212418965406,-0.44465943629323984,-0.16845705951668496,-1.8954669526047225,-0.3218355982252571,-0.19763081615495054,0.001774,0.01,0.0,0.97,100,11,1,12
155,0.924914903557365,-4.468258835444151,-1.9682588354441444,-1.0254272325493354,-0.4458779171695282,-0.1689152276839581,-1.900687814099439,-0.32276494165137815,-0.19817871301581946,0.001765,0.01,0.0,0.97,100,11,1,12
156,0.9237612029974799,-4.472504663998472,-1.9725046639984658,-1.0277088883331305,-0.4469848975024699,-0.1693096690849602,-1.904946633691612,-0.32366777801136076,-0.19879504407961937,0.001756,0.01,0.0,0.97,100,11,1,12
157,0.925772501473436,-4.4775323536767875,-1.9775323536767817,-1.0303118295186355,-0.44811413109018344,-0.1697450103015029,-1.9098661728603399,-0.32449417087884935,-0.19936528387718547,0.001746,0.01,0.0,0.97,100,11,1,12
158,0.930903338718363,-4.481915911208571,-1.9819159112085638,-1.0326123081852532,-0.4491409265376055,-0.1701492728885374,-1.914101845385849,-0.32529497519601,-0.1998753713045753,0.001737,0.01,0.0,0.97,100,11,1,12
159,0.9198745124639647,-4.487007682612852,-1.9870076826128458,-1.035352139797802,-0.4504302220507445,-0.17059652563134686,-1.9192807969009869,-0.3262526412097422,-0.20048833362428242,0.001728,0.01,0.0,0.97,100,11,1,12
160,0.9242505442974376,-4.491498761174643,-1.9914987611746382,-1.0377288432016423,-0.4515184660630872,-0.1710027447926493,-1.9236345574018903,-0.327102755922293,-0.201056864772661,0.001719,0.01,0.0,0.97,100,11,1,12
161,0.9220377193425192,-4.496735915633537,-1.9967359156335334,-1.040443422474321,-0.45272095419361474,-0.17143764746206663,-1.928665880414378,-0.3280332710288876,-0.20163168007147073,0.001711,0.01,0.0,0.97,100,11,1,12
162,0.9282356311186749,-4.501232576194535,-2.001232576194529,-1.0427857988443958,-0.45376103569681553,-0.17180750683937662,-1.933119336710772,-0.32885423375825124,-0.2020930976430053,0.001702,0.01,0.0,0.97,100,11,1,12
163,0.9226030164287637,-4.5062964296662065,-2.006296429666204,-1.0454089220283487,-0.4549952190935267,-0.17218637901149886,-1.9380959580130523,-0.3298350559364252,-0.2026506444303829,0.001693,0.01,0.0,0.97,100,11,1,12
164,0.9167421421622891,-4.5118709013158185,-2.0118709013158154,-1.0483226377076549,-0.4563236346523046,-0.17263796674652562,-1.943513887853859,-0.33080289702280913,-0.20328670312852673,0.001685,0.01,0.0,0.97,100,11,1,12
165,0.9122624229082292,-4.517939882241739,-2.0179398822417345,-1.0516000272525998,-0.4578209295439095,-0.1731636845783803,-1.9494705156166172,-0.3319086550856754,-0.20396688492404047,0.001676,0.01,0.0,0.97,100,11,1,12
166,0.9263425376926986,-4.522420309506899,-2.0224203095068933,-1.0540094530005657,-0.4589244112750162,-0.17355663950395386,-1.9539965024085466,-0.33271143639905126,-0.2044625902779403,0.001668,0.01,0.0,0.97,100,11,1,12
167,0.9203521944813886,-4.5273739104260935,-2.0273739104260873,-1.0566356401275483,-0.46016093698498384,-0.17400034453638094,-1.9589287058438463,-0.3336429617389564,-0.20503446931468372,0.001659,0.01,0.0,0.97,100,11,1,12
168,0.9267100428142804,-4.53200639748471,-2.0320063974847042,-1.0590532773793833,-0.4612338280584719,-0.17439751506524603,-1.9633653343617266,-0.3345012005373407,-0.20555358550026148,0.001651,0.01,0.0,0.97,100,11,1,12
169,0.9235054029641029,-4.536925145343212,-2.036925145343206,-1.061623906615965,-0.46241376190640726,-0.174787858882459,-1.9681376153405756,-0.3353768566425609,-0.20607623871855232,0.001643,0.01,0.0,0.97,100,11,1,12
170,0.9230627275320012,-4.541706364424402,-2.0417063644243956,-1.0641630170389431,-0.46354004607086013,-0.17521309650244035,-1.9728518418049246,-0.3362309856087003,-0.20657891886758997,0.001635,0.01,0.0,0.97,100,11,1,12
171,0.9281571562207671,-4.54595954276283,-2.0459595427628248,-1.0664157200124176,-0.46459578485240394,-0.17556495485184823,-1.9770778468806207,-0.33703953616697313,-0.20704715749784602,0.001627,0.01,0.0,0.97,100,11,1,12
172,0.9196895957720803,-4.550856728215876,-2.05085672821587,-1.0689468936350957,-0.4657619402372756,-0.17597240382348753,-1.9818456952775794,-0.33796301881889657,-0.20760629912768033,0.001619,0.01,0.0,0.97,100,11,1,12
173,0.9235099884431237,-4.555501789808334,-2.055501789808328,-1.0714482283773106,-0.4669268827528109,-0.17638875241812965,-1.9864509176671419,-0.3388301483382714,-0.2081489643164847,0.001611,0.01,0.0,0.97,100,11,1,12
174,0.926657263751763,-4.55980837051283,-2.059808370512824,-1.0736932020191348,-0.4679289664389289,-0.17676180147877107,-1.9906346065114093,-0.33964865035648084,-0.20864934593204285,0.001603,0.01,0.0,0.97,100,11,1,12
175,0.9204016077765258,-4.564846341953435,-2.064846341953429,-1.0763517789146733,-0.46912240561304086,-0.17720636234642415,-1.9955377824295166,-0.34049437540400673,-0.20916450705053302,0.001596,0.01,0.0,0.97,100,11,1,12
176,0.9215323557110184,-4.569700504967104,-2.069700504967099,-1.078946311033324,-0.47026600005883135,-0.1776308840776163,-2.000246172584077,-0.3413297593428996,-0.20971432054612893,0.001588,0.01,0.0,0.97,100,11,1,12
177,0.9213925042078425,-4.574590155421069,-2.0745901554210655,-1.0814764430046797,-0.4713961338708823,-0.17805383491371896,-2.004962468788924,-0.3421586373191404,-0.2102458193948534,0.00158,0.01,0.0,0.97,100,11,1,12
178,0.9291061879297173,-4.578622176849042,-2.0786221768490405,-1.083549910109553,-0.47232912546050027,-0.1784019884148253,-2.0089033861726318,-0.34289256222625353,-0.2107337720066823,0.001573,0.01,0.0,0.97,100,11,1,12
179,0.928695564141934,-4.582753866395173,-2.0827538663951715,-1.0856547385028694,-0.47325069970286715,-0.1787579230337995,-2.012903665325205,-0.34360730748597174,-0.21118111146735058,0.001565,0.01,0.0,0.97,100,11,1,12
180,0.9244222680131469,-4.5869281929886085,-2.0869281929886077,-1.0878719881186816,-0.4742474247796644,-0.1791301106860552,-2.0169161028769156,-0.34438289269466194,-0.2116589605444249,0.001558,0.01,0.0,0.97,100,11,1,12
181,0.9222888555722139,-4.591746284208448,-2.0917462842084475,-1.090359224958327,-0.47534153814009805,-0.17952578742473602,-2.0215612578740796,-0.3451927324846432,-0.2121708140061963,0.001551,0.01,0.0,0.97,100,11,1,12
182,0.9280032154879335,-4.595977588670527,-2.0959775886705265,-1.092541927435299,-0.4762797899356905,-0.1799086339800932,-2.0256257393887847,-0.3459180711947085,-0.21265425316472014,0.001544,0.01,0.0,0.97,100,11,1,12
183,0.9243243243243243,-4.600428807369056,-2.1004288073690573,-1.0948668855999872,-0.4773258338183683,-0.180273533945096,-2.029974943745666,-0.34669515718845956,-0.21313677410989315,0.001536,0.01,0.0,0.97,100,11,1,12
184,0.9247235105244381,-4.6045096842634194,-2.1045096842634217,-1.0969907339808973,-0.47828248841026755,-0.18061371481448973,-2.033900401190422,-0.3474500182180727,-0.2135899909535241,0.001529,0.01,0.0,0.97,100,11,1,12
185,0.9220593432855917,-4.608997626650342,-2.1089976266503454,-1.0993732242032082,-0.47937364776787106,-0.1809948731423623,-2.0383268098774754,-0.3482789809307747,-0.21405336122147595,0.001522,0.01,0.0,0.97,100,11,1,12
186,0.9206836181742393,-4.613496199644201,-2.113496199644205,-1.1017322046273808,-0.4804229569858626,-0.18138594701680166,-2.042734702980138,-0.3490762184530853,-0.21457766276117718,0.001515,0.01,0.0,0.97,100,11,1,12
187,0.9229522313965858,-4.617858967355012,-2.117858967355016,-1.1039855171289283,-0.4814529897092552,-0.1817270870358024,-2.0470022034611013,-0.34991196461974877,-0.21505375141374938,0.001509,0.01,0.0,0.97,100,11,1,12
188,0.9202772671310273,-4.622358757790257,-2.122358757790261,-1.1063399325538874,-0.48251522958736237,-0.18210411517701375,-2.0513535285750604,-0.3506854792071902,-0.21555909074054008,0.001502,0.01,0.0,0.97,100,11,1,12
189,0.9267798200492603,-4.626198307360221,-2.1261983073602253,-1.1083612571395691,-0.48345207368802035,-0.18246125697963939,-2.05518256984469,-0.3514284766825178,-0.2160198921882346,0.001495,0.01,0.0,0.97,100,11,1,12
190,0.9237533709653105,-4.630310082489673,-2.1303100824896757,-1.1105197701168221,-0.4844669740341041,-0.18277013707729167,-2.0592355926574264,-0.35223487962447003,-0.21649430861067204,0.001488,0.01,0.0,0.97,100,11,1,12
191,0.9233334450514462,-4.634743234049384,-2.1347432340493877,-1.112845108467395,-0.4855001085516,-0.18314740435800653,-2.063548344414284,-0.35298212930473605,-0.2169447657778578,0.001482,0.01,0.0,0.97,100,11,1,12
192,0.9292492064300385,-4.638481007356381,-2.1384810073563845,-1.114801845144308,-0.48636034523642213,-0.18346644887000213,-2.0671721756859687,-0.3536229755132921,-0.21736591182094162,0.001475,0.01,0.0,0.97,100,11,1,12
193,0.9261581797756577,-4.642500458442112,-2.142500458442116,-1.1168409348021124,-0.4872812047806245,-0.18383101463422133,-2.0710317064405595,-0.3543290184978586,-0.21778427499272657,0.001469,0.01,0.0,0.97,100,11,1,12
194,0.9246445735720147,-4.64637909775298,-2.146379097752984,-1.1188516247994973,-0.4882513338460586,-0.18411994188645242,-2.0748470959120606,-0.35507008833659903,-0.21821077965211552,0.001462,0.01,0.0,0.97,100,11,1,12
195,0.924228520935291,-4.650533512792552,-2.1505335127925544,-1.1210430125093014,-0.4892442226620145,-0.18446233849804675,-2.07885733480818,-0.3557688439557576,-0.2186538782043617,0.001456,0.01,0.0,0.97,100,11,1,12
196,0.9243683286042427,-4.654735014755064,-2.154735014755067,-1.1232129802216766,-0.4902108966256405,-0.18480742662170244,-2.082939787739578,-0.35651242528774124,-0.21909917271667684,0.001449,0.01,0.0,0.97,100,11,1,12
197,0.9271996502085296,-4.6586815675339315,-2.158681567533934,-1.1252320811416359,-0.49112543777032763,-0.1850983491548402,-2.0867794014154546,-0.35723898427502,-0.21953677223739027,0.001443,0.01,0.0,0.97,100,11,1,12
198,0.9253743914559575,-4.662734287903286,-2.162734287903288,-1.1273722219687705,-0.49207170961475305,-0.18546154154475997,-2.0907065009028374,-0.35792955388152253,-0.22002314057015937,0.001437,0.01,0.0,0.97,100,11,1,12
199,0.9208883994126285,-4.667206464428417,-2.1672064644284186,-1.129731617325377,-0.49310152953854347,-0.18585559230316853,-2.095012910908553,-0.3587276986174928,-0.22050563024383724,0.001431,0.01,0.0,0.97,100,11,1,12
200,0.9285968751590412,-4.670736816620383,-2.170736816620384,-1.1315341420826959,-0.49390733090892475,-0.18616858795904911,-2.0984620191167433,-0.35935707966471675,-0.22094249704488833,0.001424,0.01,0.0,0.97,100,11,1,12
201,0.928654419317359,-4.674400276439698,-2.1744002764397012,-1.1334802669059516,-0.4947694930451554,-0.18651927482318084,-2.1020233008664913,-0.36000954762289333,-0.22135118900931772,0.001418,0.01,0.0,0.97,100,11,1,12
202,0.9283289706999915,-4.678144009024795,-2.178144009024799,-1.1354934822936664,-0.49565441332529003,-0.18687715628689872,-2.105678440739098,-0.3606533493977213,-0.22175999010757244,0.001412,0.01,0.0,0.97,100,11,1,12
203,0.9271086661187796,-4.681824308698501,-2.181824308698505,-1.1374108457473724,-0.49650103287509784,-0.18720168455248523,-2.109216447332579,-0.36129477644109104,-0.22218877651540114,0.001406,0.01,0.0,0.97,100,11,1,12
204,0.9225426721600942,-4.686007413064977,-2.1860074130649805,-1.1395948297816876,-0.4974964265397,-0.18753364267432257,-2.1133069962047197,-0.3620333683291393,-0.2226354824549671,0.0014,0.01,0.0,0.97,100,11,1,12
205,0.9237515389675004,-4.689539566658439,-2.189539566658442,-1.141518595538147,-0.49840992233067133,-0.18785707130373858,-2.116904656444946,-0.3627456419627888,-0.223099173996016,0.001395,0.01,0.0,0.97,100,11,1,12
206,0.926753412682402,-4.693135318615455,-2.1931353186154547,-1.1434000554158006,-0.49926503074621403,-0.18815878401546526,-2.1204275424053725,-0.36341891121444286,-0.22351784683302264,0.001389,0.01,0.0,0.97,100,11,1,12
207,0.9274531236862019,-4.696901545020225,-2.1969015450202254,-1.1453472404096392,-0.5001222540461803,-0.18847502785823247,-2.124073695436351,-0.3640424345323332,-0.22391635231637008,0.001383,0.01,0.0,0.97,100,11,1,12
208,0.9209586687775794,-4.700479201609067,-2.200479201609068,-1.147281304908318,-0.5010587379011274,-0.18877772805519985,-2.1277247555651435,-0.3647593664720157,-0.22432113413463348,0.001377,0.01,0.0,0.97,100,11,1,12
209,0.9237249735680602,-4.704455328563236,-2.204455328563237,-1.1493309485714618,-0.5019753251398885,-0.1891044596408673,-2.131605396436159,-0.36544415284333404,-0.22475873343229166,0.001372,0.01,0.0,0.97,100,11,1,12
210,0.925992176268013,-4.708338513901417,-2.208338513901418,-1.1513478731776825,-0.5028350804956431,-0.1894442640440503,-2.135287116067408,-0.3661114852338382,-0.22517183095572757,0.001366,0.01,0.0,0.97,100,11,1,12
211,0.9289974439079807,-4.711508055966197,-2.211508055966197,-1.1530143108658373,-0.5036296606135894,-0.18970915182366802,-2.138477389109271,-0.36667528183479275,-0.2255471986209143,0.00136,0.01,0.0,0.97,100,11,1,12
212,0.9168075466594536,-4.715931514233835,-2.2159315142338354,-1.1553288958054153,-0.504682700269456,-0.19005380770324937,-2.1428443695043655,-0.36750510328578934,-0.2260097625769923,0.001355,0.01,0.0,0.97,100,11,1,12
213,0.9277593437873709,-4.719347131788829,-2.219347131788828,-1.1571250286753947,-0.5054890811236239,-0.19035195247946993,-2.1461232849967637,-0.3681523175994212,-0.22640499234064554,0.001349,0.01,0.0,0.97,100,11,1,12
214,0.9252872593517472,-4.723051259615995,-2.223051259615995,-1.1590143417779892,-0.5063266570630546,-0.1906642559498797,-2.1496991309993603,-0.36881641561882866,-0.22683812931304337,0.001344,0.01,0.0,0.97,100,11,1,12
215,0.92340762720437,-4.726917144623597,-2.226917144623595,-1.161043768279232,-0.5072498251448833,-0.19098585494398815,-2.1534906550415553,-0.36951794711914154,-0.2272557572812686,0.001338,0.01,0.0,0.97,100,11,1,12
216,0.9266805548498552,-4.730444491258259,-2.2304444912582575,-1.1628749513571237,-0.5080620850627912,-0.1912862224000578,-2.156879072494169,-0.370135683242642,-0.22765962286552247,0.001333,0.01,0.0,0.97,100,11,1,12
217,0.9200922714373434,-4.7337192937122525,-2.23371929371225,-1.1645220857485414,-0.5089183313524943,-0.1915504039446503,-2.1601402697107446,-0.3708668986325455,-0.2280870619600887,0.001328,0.01,0.0,0.97,100,11,1,12
218,0.925730110775428,-4.735415607048506,-2.2354156070485045,-1.165282372727312,-0.5094174959764051,-0.191604940617882,-2.161877619409886,-0.37148254833584166,-0.22845403240013779,0.001322,0.01,0.0,0.97,100,11,1,12
219,0.9218034222581515,-4.739302936082465,-2.2393029360824657,-1.1673063925374703,-0.5103303759988362,-0.19192262278128758,-2.165638717522259,-0.3721257474007289,-0.22886290764864028,0.001317,0.01,0.0,0.97,100,11,1,12
220,0.9279888098688867,-4.742736912364825,-2.2427369123648244,-1.1691096126903016,-0.511151504141853,-0.19221122475522015,-2.1690176475772107,-0.3727684662867026,-0.22923856944149126,0.001312,0.01,0.0,0.97,100,11,1,12
221,0.9227048271692029,-4.7465457431132885,-2.246545743113288,-1.17109353246032,-0.5120449354923432,-0.19252221795948884,-2.172681611861669,-0.3734062167320416,-0.22966237934930972,0.001307,0.01,0.0,0.97,100,11,1,12
222,0.9250347375199105,-4.7499204907359385,-2.2499204907359367,-1.1728733211578035,-0.5128776663755001,-0.19282520002284445,-2.176076028939883,-0.37402401547699016,-0.2300801262944569,0.001302,0.01,0.0,0.97,100,11,1,12
223,0.921111639600462,-4.753658074401462,-2.2536580744014616,-1.1748382610376642,-0.513782133631619,-0.19313117595322293,-2.179737662418248,-0.37472544926717727,-0.23052237862154187,0.001297,0.01,0.0,0.97,100,11,1,12
224,0.9221153846153847,-4.75739274631911,-2.257392746319112,-1.176773566393655,-0.5146652316792808,-0.19344047472115192,-2.183402617721655,-0.37536780572246387,-0.23093426633918454,0.001292,0.01,0.0,0.97,100,11,1,12
225,0.9234695596509551,-4.7609817326676795,-2.2609817326676804,-1.178619173610986,-0.5155323734345225,-0.19373106401080936,-2.186911659768116,-0.3760584528919264,-0.23136639869770684,0.001287,0.01,0.0,0.97,100,11,1,12
226,0.9281977570155939,-4.763977073654008,-2.2639770736540097,-1.1801829388534082,-0.5163015046962147,-0.1939730411416144,-2.1898947818527206,-0.37667151710939734,-0.23173661793614894,0.001282,0.01,0.0,0.97,100,11,1,12
227,0.9261362673131368,-4.767450489242393,-2.267450489242396,-1.1819702529074594,-0.5170877005471383,-0.19427559394528185,-2.193225132527471,-0.37728715671923974,-0.23215016065146904,0.001277,0.01,0.0,0.97,100,11,1,12
228,0.9265952586425706,-4.7706394181605205,-2.2706394181605245,-1.1835640736469428,-0.5178068365579783,-0.19453643594861356,-2.1962373184796258,-0.3778502011131591,-0.23251811004862766,0.001272,0.01,0.0,0.97,100,11,1,12
229,0.9262041537781706,-4.7740406979172185,-2.2740406979172225,-1.185375871549732,-0.5186109058724594,-0.19485427903069877,-2.199542226756647,-0.37845831820631287,-0.2329187183853335,0.001267,0.01,0.0,0.97,100,11,1,12
230,0.9230095796083977,-4.777704725488857,-2.2777047254888627,-1.1872657230576857,-0.5194810368135498,-0.1951364833160219,-2.2030707730141628,-0.37915778607482026,-0.23333033156223648,0.001262,0.01,0.0,0.97,100,11,1,12
231,0.9240948014294383,-4.781235232742949,-2.2812352327429544,-1.1891011757364738,-0.520299396553505,-0.19544799969992188,-2.206500542474152,-0.37977522153838883,-0.2337222739000017,0.001257,0.01,0.0,0.97,100,11,1,12
232,0.924901846128143,-4.784769659504647,-2.2847696595046525,-1.1908823236334267,-0.521087429926172,-0.1957187536428244,-2.2099058814877126,-0.3803746302488382,-0.23407766452020812,0.001253,0.01,0.0,0.97,100,11,1,12
233,0.9254920337394564,-4.788098038444397,-2.288098038444403,-1.192627913198958,-0.5219012717195006,-0.19598743181979952,-2.213178523674576,-0.3809791394099182,-0.23446188285790753,0.001248,0.01,0.0,0.97,100,11,1,12
234,0.9300425416976164,-4.7912028363931745,-2.291202836393179,-1.194233706501836,-0.5226016448790809,-0.19626098351236343,-2.2161605417777346,-0.3815052220633258,-0.23481879832363278,0.001243,0.01,0.0,0.97,100,11,1,12
235,0.9292555359326179,-4.794311124966349,-2.294311124966354,-1.19581426558481,-0.5232987248208897,-0.19653002878832754,-2.2191642010997104,-0.3820412851829201,-0.23516318022328322,0.001239,0.01,0.0,0.97,100,11,1,12
236,0.9235235067759746,-4.797880459362762,-2.2978804593627693,-1.197694242138133,-0.5241531831901707,-0.1968150510488646,-2.222683737579967,-0.3827083008836337,-0.2355477749706117,0.001234,0.01,0.0,0.97,100,11,1,12
237,0.9229882329004035,-4.801350565202642,-2.301350565202649,-1.199515896139496,-0.5249673444134185,-0.19712512635772347,-2.226077005075019,-0.3833271747348263,-0.23597801378769026,0.001229,0.01,0.0,0.97,100,11,1,12
238,0.9229758857604742,-4.804880446610737,-2.304880446610742,-1.2013684442692791,-0.5257670537217716,-0.19744167692467712,-2.2294864978389777,-0.383915403559466,-0.23635742034336973,0.001225,0.01,0.0,0.97,100,11,1,12
239,0.9285164485793648,-4.807927922405938,-2.307927922405943,-1.2030060150812032,-0.5265045407389586,-0.1977161818858102,-2.2324425539229042,-0.3845024926845777,-0.23673496776752712,0.00122,0.01,0.0,0.97,100,11,1,12
