Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,unmet_starvation_deficit,starvation_variance,work_ratio,time_of_day_fraction,day_of_week_fraction,hours_until_peak_fraction,multi_horizon_starvation_risk,multi_horizon_congestion_risk,temporal_demand_gradient
42000,5081.030713441816,V0,S17,S37,0,8,-222.28976644899637,0.0,0.45349583066067994,0.19762426431618485,0.09675528607756444,0.17212384210542891,0.07770002006755254,1.0,0.875,0.24759460985660553,0.11276167604243931,1.0,0.5,0.42857142857142855,1.0,0.27325208466966006,0.1802437459910199,0.0
42000,5097.744916159135,V0,S37,S44,19,0,-222.5073485338985,0.0,0.44194996792815905,0.2000995198670336,0.09399656875686124,0.1704426578245917,0.0772214656221493,1.0,0.875,0.28608080744743347,0.11428099707100055,1.0,0.5,0.42857142857142855,1.0,0.2745349583066068,0.16741500962155229,0.0
42000,5111.600090046165,V0,S44,S29,1,0,-231.82753123373908,0.0,0.47017318794098784,0.21186701499516492,0.11600540317723773,0.18114306416411052,0.10088309691792942,1.0,1.0,0.2745349705219269,0.12080601804007403,1.0,0.5416666666666666,0.42857142857142855,1.0,0.2783835792174471,0.19178960872354073,0.0
42000,5120.40342559615,V0,S29,S42,0,15,-226.76620524990656,0.0,0.4381013470173188,0.1921758845174484,0.09957879660722006,0.16283080434094294,0.08337145154634361,1.0,1.0,0.23220013082027435,0.11046772425780257,1.0,0.5416666666666666,0.42857142857142855,1.0,0.2649134060295061,0.1731879409878127,0.0
42000,5134.0206860322505,V0,S42,S54,0,5,-227.0303621779163,0.0,0.43553559974342526,0.18207647443303487,0.11100729863746173,0.15765954767789334,0.09803094553984622,1.0,1.0,0.2552918493747711,0.10680138976571589,1.0,0.5416666666666666,0.42857142857142855,1.0,0.2552918537524054,0.1802437459910199,0.0
42000,5143.7271519657015,V0,S54,S60,0,0,-227.40311663907016,0.0,0.431686978832585,0.19933260344796006,0.09967635374511871,0.17208249345817292,0.08838000615038252,1.0,1.0,0.24951891601085663,0.11451810014082742,1.0,0.5416666666666666,0.42857142857142855,1.0,0.26940346375881974,0.16228351507376523,0.0
42000,5153.173083710662,V0,S60,S33,15,0,-228.73520395355098,0.0,0.43553559974342526,0.20488480996824682,0.09180776449728507,0.1758112245419326,0.08336080863006788,1.0,1.0,0.2854393720626831,0.11443377618857523,1.0,0.5416666666666666,0.42857142857142855,1.0,0.28223220012828737,0.15330339961513792,0.0
42000,5167.372013387108,V0,S33,S46,5,0,-234.18845284793937,0.0,0.463758819756254,0.22862973572061623,0.10287894006259883,0.19801551945031892,0.09150048358197965,1.0,1.0,0.2931366264820099,0.128114335838908,1.0,0.5833333333333334,0.42857142857142855,1.0,0.2931366260423348,0.17062219371391918,0.0
42000,5174.873864066079,V0,S46,S32,0,11,-231.5931178592763,0.0,0.4509300833867864,0.21137093098290802,0.11429197361950322,0.18377374890339418,0.10432232358757319,1.0,1.0,0.25336754322052,0.12050797465770817,1.0,0.5833333333333334,0.42857142857142855,1.0,0.2777421423989737,0.1731879409878127,0.0
42000,5185.530246936275,V0,S32,S27,0,9,-225.6676758489159,0.0,0.4150096215522771,0.16580552765836332,0.11421810141672278,0.1361326723197894,0.10545306311955506,1.0,1.0,0.2405388057231903,0.09340503236338052,1.0,0.5833333333333334,0.42857142857142855,1.0,0.24695317511225146,0.16805644644002565,0.0
42000,5198.985420410474,V0,S27,S66,0,0,-225.38409917614385,0.0,0.40987812700449006,0.17275325280363488,0.09517756050185058,0.14472015279655412,0.08401793840228301,1.0,1.0,0.2443874329328537,0.09740085514709501,1.0,0.5833333333333334,0.42857142857142855,1.0,0.25978191148171903,0.150096215522771,0.0
42000,5203.895326470704,V0,S66,S41,12,0,-223.6214452441306,0.0,0.39191789608723543,0.16287819951027058,0.08885319529859553,0.13557609659356726,0.07908612757409661,1.0,1.0,0.2540089786052704,0.09247938708107346,1.0,0.5833333333333334,0.42857142857142855,1.0,0.2552918537524054,0.13662604233483003,0.0
42000,5214.3009021876815,V0,S41,S22,8,0,-224.6877081170736,0.0,0.4060295060936498,0.16676587669770823,0.08974789037145624,0.14211108266971362,0.07612876717461411,1.0,1.0,0.24502886831760406,0.09466872625359467,1.0,0.5833333333333334,0.42857142857142855,1.0,0.26298909557408595,0.14304041051956382,0.0
42000,5224.722173348406,V0,S22,S26,0,0,-227.02551136332664,0.0,0.40731237973059653,0.17517322285049178,0.08444398132015374,0.15155213060024086,0.07095419003611855,1.0,1.0,0.25657472014427185,0.10213093171000052,1.0,0.625,0.42857142857142855,1.0,0.2642719692110327,0.14304041051956382,0.0
42000,5235.109157767476,V0,S26,S27,0,16,-226.5409178040137,0.0,0.41757536882617063,0.16190217305855897,0.10519126732291262,0.13855324647041198,0.08825423176125466,1.0,1.0,0.22322000563144684,0.09436705976452624,1.0,0.625,0.42857142857142855,1.0,0.25400898011545864,0.163566388710712,0.0
42000,5249.900833229989,V0,S27,S41,0,4,-229.00055357637473,0.0,0.4291212315586915,0.17756989662262354,0.10944648910193339,0.1554517665036708,0.09262588328067067,1.0,1.0,0.23925593495368958,0.10503851488477604,1.0,0.625,0.42857142857142855,1.0,0.2649134060295061,0.16420782552918536,0.0
42000,5258.044738997604,V0,S41,S66,14,0,-228.96183489004721,0.0,0.40987812700449006,0.1849259741396723,0.09979105303421891,0.16393058533246702,0.08670267524544865,1.0,1.0,0.2758178412914276,0.11027438644749384,1.0,0.625,0.42857142857142855,1.0,0.27068633739576653,0.13919178960872355,0.0
42000,5269.4503147145815,V0,S66,S63,3,0,-229.06758596321947,0.0,0.4150096215522771,0.18284196909286052,0.10070123967668569,0.16471306061114271,0.08633899265980187,1.0,1.0,0.2687620222568512,0.10961304655209497,1.0,0.625,0.42857142857142855,1.0,0.2687620269403464,0.14624759461193074,0.0
42000,5278.320558709666,V0,S63,S29,0,12,-225.8598446115669,0.0,0.40346375881975627,0.15935018976921494,0.11487271618998458,0.1447128543877563,0.09765221332531178,1.0,1.0,0.21937139332294464,0.10108604713186564,1.0,0.625,0.42857142857142855,1.0,0.2386144964720975,0.16484926234765876,0.0
42000,5292.573489903699,V0,S29,S32,0,5,-229.51476047382906,0.0,0.42655548428479795,0.1539794162528376,0.12447742718279366,0.1346565607573719,0.10889296981578743,1.0,1.0,0.24695317447185516,0.09514486084388248,1.0,0.6666666666666666,0.42857142857142855,1.0,0.24695317511225146,0.1796023091725465,0.0
42000,5301.366543520936,V0,S32,S31,0,0,-229.3328430095179,0.0,0.4137267479153303,0.17137462687693658,0.11231125544652067,0.15334859697352218,0.09763573807646697,1.0,1.0,0.23797306418418884,0.10619099654064998,1.0,0.6666666666666666,0.42857142857142855,1.0,0.2604233483001924,0.15330339961513792,0.0
42000,5310.773293115123,V0,S31,S40,18,0,-229.29234525185228,0.0,0.404746632456703,0.1723920495630005,0.09811883060461958,0.1550100367411454,0.08352589877709611,1.0,1.0,0.2738935351371765,0.10607573035570747,1.0,0.6666666666666666,0.42857142857142855,1.0,0.26298909557408595,0.14175753688261705,0.0
42000,5326.306451174949,V0,S40,S15,2,0,-230.61029069103236,0.0,0.4252726106478512,0.17455322043879382,0.10463981712348737,0.15681971162779618,0.08820559339747334,1.0,1.0,0.26042336225509644,0.10623614157691755,1.0,0.6666666666666666,0.42857142857142855,1.0,0.26363053239255935,0.16164207825529187,0.0
42000,5332.806703225221,V0,S15,S43,0,14,-227.78804535769672,0.0,0.4060295060936498,0.1668902666184334,0.10382389193578898,0.14981709830710455,0.0892366086302488,1.0,1.0,0.22322000563144684,0.10251452249795096,1.0,0.6666666666666666,0.42857142857142855,1.0,0.2482360487491982,0.15779345734445158,0.0
42000,5348.558209855753,V0,S43,S32,0,6,-233.56135026731573,0.0,0.4406670942912123,0.17492615361440883,0.124915341175831,0.1534267274878962,0.1066624641036843,1.0,1.0,0.2578575909137726,0.10576715050108637,1.0,0.7083333333333334,0.42857142857142855,1.0,0.2578576010262989,0.18280949326491341,0.0
42000,5358.167429489907,V0,S32,S40,0,0,-233.7155118339636,0.0,0.4483643361128929,0.17931001679789932,0.10657943942561268,0.1535919625318439,0.08731115791733585,1.0,1.0,0.2591404616832733,0.10217225342008973,1.0,0.7083333333333334,0.42857142857142855,1.0,0.27261064785118666,0.17575368826170623,0.0
42000,5364.44741491236,V0,S40,S42,11,0,-234.7150729722449,0.0,0.45349583066067994,0.18088873838947733,0.1138806910347423,0.15487913940759004,0.09317056383265847,1.0,1.0,0.2738935351371765,0.10153826781336987,1.0,0.7083333333333334,0.42857142857142855,1.0,0.27325208466966006,0.1802437459910199,0.0
42000,5379.123341754682,V0,S42,S32,4,0,-236.6025281881719,0.0,0.47145606157793457,0.1869405637811612,0.1239661490500154,0.15966148803641161,0.10081148511440484,1.0,1.0,0.2758178412914276,0.10430220504286956,1.0,0.7083333333333334,0.42857142857142855,1.0,0.2758178319435536,0.19563822963438102,0.0
42000,5389.350993549331,V0,S32,S27,0,10,-233.2896913673855,0.0,0.45221295702373315,0.17203073564725715,0.12224171592590416,0.1459412636005824,0.10098164236820714,1.0,1.0,0.2366901934146881,0.1023964631729824,1.0,0.7083333333333334,0.42857142857142855,1.0,0.25336754329698524,0.1988454137267479,0.0
42000,5403.30616702353,V0,S27,S54,0,5,-237.15294608582343,0.0,0.4663245670301475,0.17942559499606148,0.12945623325623515,0.15858760490794435,0.10900311735463447,1.0,1.0,0.2578575909137726,0.10571753680668751,1.0,0.75,0.42857142857142855,1.0,0.2578576010262989,0.20846696600384862,0.0
42000,5413.393693989182,V0,S54,S2,0,0,-232.2320206010063,0.0,0.46247594611930726,0.18428750836232538,0.1112240021486681,0.15737451738464503,0.08826890171403487,1.0,0.8888888888888888,0.2572161555290222,0.10331840543073431,1.0,0.75,0.42857142857142855,1.0,0.27132777421423987,0.19114817190506736,0.0
42000,5425.3178270377575,V0,S2,S31,11,0,-235.76281435492174,0.0,0.4483643361128929,0.1860987260418087,0.10441432649637755,0.1603921980035384,0.08399111238492202,1.0,1.0,0.26747915148735046,0.10281915516916819,1.0,0.75,0.42857142857142855,1.0,0.2758178319435536,0.1725465041693393,0.0
42000,5437.886345234312,V0,S31,S61,9,0,-228.71930668970037,0.0,0.4483643361128929,0.18180068966402657,0.10314753725678111,0.15588394259620883,0.08258935313984092,1.0,0.8333333333333334,0.2540089786052704,0.10266142090672994,1.0,0.75,0.42857142857142855,1.0,0.2668377164849262,0.18152661962796665,0.0
42000,5446.394387865271,V0,S61,S54,0,0,-230.63389303944297,0.0,0.4470814624759461,0.18596606219083828,0.11414347835915205,0.15952085540163857,0.09215934822202353,1.0,0.875,0.24887748062610626,0.10774451503280093,1.0,0.75,0.42857142857142855,1.0,0.2591404746632457,0.18794098781270044,0.0
42000,5454.227531408097,V0,S54,S28,0,12,-231.8720311766391,0.0,0.41757536882617063,0.17516307908005943,0.11473792892501934,0.15061849378596134,0.09617134798978628,1.0,1.0,0.21488133072853088,0.10682351958346989,1.0,0.75,0.42857142857142855,1.0,0.23669018601667735,0.18088518280949326,0.0
42000,5476.4084535706415,V0,S28,S25,0,8,-236.19920029988054,0.0,0.44194996792815905,0.1801139364153734,0.12510189859998527,0.15420808963300314,0.1049438168273165,1.0,1.0,0.2366901934146881,0.10856757124758215,1.0,0.7916666666666666,0.42857142857142855,1.0,0.24438742783835793,0.19756254008980115,0.0
42000,5485.462205349597,V0,S25,S41,0,0,-237.01061847223937,0.0,0.4406670942912123,0.19642043064359865,0.11137626133270301,0.171188353279548,0.09203638256652036,1.0,1.0,0.24310454726219177,0.11445026778136169,1.0,0.7916666666666666,0.42857142857142855,1.0,0.26234765875561256,0.17831943553559973,0.0
42000,5497.603152961295,V0,S41,S37,15,0,-231.3497873240662,0.0,0.4252726106478512,0.19570142954824662,0.1049524035148234,0.1679263959258373,0.08484368706419461,1.0,0.875,0.2597818970680237,0.11402571202372032,1.0,0.7916666666666666,0.42857142857142855,1.0,0.2642719692110327,0.16100064143681847,0.0
42000,5511.799592142326,V0,S37,S62,5,0,-230.59882927626688,0.0,0.4291212315586915,0.1794416755481854,0.1041611753476749,0.1512983038772762,0.08323330495444808,1.0,0.8888888888888888,0.2463117390871048,0.10763652212035568,1.0,0.7916666666666666,0.42857142857142855,1.0,0.24631173829377806,0.18280949326491341,0.0
42000,5519.900528666093,V0,S62,S43,0,13,-231.42377727714364,0.0,0.40987812700449006,0.16320373985933836,0.10691736534903604,0.13888877376334666,0.08665697119859306,1.0,1.0,0.2014111578464508,0.10118357756369781,1.0,0.7916666666666666,0.42857142857142855,1.0,0.2251443232841565,0.18473380372033354,0.0
42000,6180.38919078163,V0,S43,S63,0,7,-225.52953837856677,0.0,0.5612572161642079,0.2544611105111352,0.19164890253754577,0.2324217691685797,0.17344853809988087,1.0,1.0,0.29762667417526245,0.14809548123278432,1.0,0.2916666666666667,0.5714285714285714,0.08333333333333333,0.3040410519563823,0.2572161642078255,0.0
42000,6187.524368118323,V0,S63,S39,0,0,-224.7992913475647,0.0,0.5509942270686338,0.2610466295219058,0.18294031194141422,0.23663017241791753,0.1670637839288887,1.0,1.0,0.2905708849430084,0.14748674572911077,1.0,0.2916666666666667,0.5714285714285714,0.08333333333333333,0.313662604233483,0.23733162283515075,0.0
42000,6195.7630051171445,V0,S39,S37,16,0,-219.192077003275,0.0,0.5189223861449648,0.2518172946448301,0.15900496939249142,0.2280205184640445,0.1381621971165,1.0,0.9354838709677419,0.30724823474884033,0.14197606466037485,1.0,0.2916666666666667,0.5714285714285714,0.08333333333333333,0.30917254650416937,0.20974983964079538,0.0
42000,6210.314642707989,V0,S37,S66,4,0,-221.99261383944093,0.0,0.5253367543296985,0.25028432849198434,0.16436989895369114,0.22748439289037892,0.14560757962710547,1.0,1.0,0.29955098032951355,0.14590165883083311,1.0,0.2916666666666667,0.5714285714285714,0.08333333333333333,0.29955099422706866,0.22578576010262988,0.0
42000,6218.387183570602,V0,S66,S65,0,12,-218.69636177453262,0.0,0.5099422706863374,0.23014276373568004,0.17325696979960895,0.2062939748261673,0.1552542902596402,1.0,1.0,0.2540089786052704,0.13929462106796273,1.0,0.2916666666666667,0.5714285714285714,0.08333333333333333,0.27902501603592045,0.23091725465041693,0.0
42000,6230.476115653707,V0,S65,S41,0,8,-219.12080782964887,0.0,0.5099422706863374,0.22734978752997045,0.1798813749639701,0.2062957997129614,0.1609702973313582,1.0,1.0,0.26940345764160156,0.1380635959084218,1.0,0.2916666666666667,0.5714285714285714,0.08333333333333333,0.27196921103271327,0.2379730596536241,0.0
42000,6239.704598913842,V0,S41,S60,0,0,-220.58753217297016,0.0,0.517639512508018,0.2414392011428195,0.17351166326171807,0.2189205044819221,0.15541508495464532,1.0,1.0,0.2758178412914276,0.14049260347922685,1.0,0.2916666666666667,0.5714285714285714,0.08333333333333333,0.29570237331622834,0.22193713919178962,0.0
42000,6243.569785720893,V0,S60,S37,15,0,-220.09217862755327,0.0,0.4996792815907633,0.23799394957837958,0.16647039470769137,0.21536313006638694,0.1505936696068746,1.0,1.0,0.29377806186676025,0.13873674209985526,1.0,0.3333333333333333,0.5714285714285714,0.0,0.2944194996792816,0.20525978191148173,0.0
42000,6256.9090010595855,V0,S37,S62,2,0,-219.20147402429785,0.0,0.5060936497754971,0.22017435612379965,0.17878448219763357,0.19618435619482985,0.16379455827150277,1.0,1.0,0.276459276676178,0.13127572202246313,1.0,0.3333333333333333,0.5714285714285714,0.0,0.2764592687620269,0.22963438101347017,0.0
42000,6263.509937583352,V0,S62,S26,0,13,-214.90305030163995,0.0,0.4765875561257216,0.20570113684775165,0.1682227842350482,0.1871348864091863,0.15198410408664886,1.0,1.0,0.23412443697452545,0.12727323599483514,1.0,0.3333333333333333,0.5714285714285714,0.0,0.25465041693393203,0.22193713919178962,0.0
42000,6278.533340581161,V0,S26,S55,0,4,-213.83580882684103,0.0,0.4663245670301475,0.2089833084504215,0.14889549285954,0.18544218936268259,0.13251197106929005,1.0,1.0,0.23797306418418884,0.1274231491783384,1.0,0.3333333333333333,0.5714285714285714,0.0,0.26363053239255935,0.2026940346375882,0.0
42000,6290.206314664716,V0,S55,S46,13,0,-213.5719901802546,0.0,0.45349583066067994,0.21381200472561315,0.13357130864743713,0.18798987545390936,0.11888048661378045,1.0,1.0,0.26812058687210083,0.1312209951365439,1.0,0.3333333333333333,0.5714285714285714,0.0,0.2661962796664529,0.18729955099422707,0.0
42000,6302.589663441063,V0,S46,S52,7,0,-224.90327694959467,0.0,0.45862732520846694,0.21395515557615977,0.1254788971718051,0.1834818483623065,0.11010971074139433,1.0,1.0,0.2514432370662689,0.12982090478613534,1.0,0.375,0.5714285714285714,1.0,0.27132777421423987,0.18729955099422707,0.0
42000,6311.14486427571,V0,S52,S61,0,0,-226.5286744394222,0.0,0.47530468248877483,0.210918235451279,0.14513263198284385,0.1814872283096663,0.1284630720076342,1.0,1.0,0.2540089786052704,0.12985387555730346,1.0,0.375,0.5714285714285714,1.0,0.26940346375881974,0.2059012187299551,0.0
42000,6316.1455957686,V0,S61,S22,0,8,-225.53078290024612,0.0,0.47273893521488136,0.2031224129125272,0.14804378155121792,0.17325219306872922,0.13015697469249418,1.0,1.0,0.2405388057231903,0.1267225984383265,1.0,0.375,0.5714285714285714,1.0,0.2610647851186658,0.2116741500962155,0.0
42000,6328.655119937031,V0,S22,S41,0,12,-225.06357102956713,0.0,0.47017318794098784,0.19843923152404291,0.14964224148659847,0.1717369676926455,0.12922071568279656,1.0,1.0,0.23989737033843994,0.12389562458753126,1.0,0.375,0.5714285714285714,1.0,0.25272610647851185,0.21744708146247593,0.0
42000,6341.076391097755,V0,S41,S49,0,0,-228.54229182313418,0.0,0.4868505452212957,0.22729014687219132,0.13911218114843615,0.2003173024514692,0.11543279298011697,1.0,1.0,0.26812058687210083,0.13768795603752512,1.0,0.375,0.5714285714285714,1.0,0.281590763309814,0.20525978191148173,0.0
42000,6346.573210117359,V0,S49,S5,11,0,-226.06617080388236,0.0,0.46889031430404104,0.2092602912830586,0.1324912883639596,0.18180074418462064,0.10945240606570386,1.0,1.0,0.2738935351371765,0.12759978919546325,1.0,0.375,0.5714285714285714,1.0,0.27261064785118666,0.19627966645285438,0.0
42000,6364.33873053991,V0,S5,S37,9,0,-226.10654647922917,0.0,0.45221295702373315,0.21707316715623948,0.11388701718324541,0.1943167006436483,0.09442248719354439,1.0,1.0,0.25465041399002075,0.13228815120450796,1.0,0.4166666666666667,0.5714285714285714,1.0,0.2771007055805003,0.17511225144323284,0.0
42000,6383.406554563474,V0,S37,S26,0,0,-224.085047875124,0.0,0.45221295702373315,0.1865955219945089,0.127661279238839,0.16290664461437826,0.10447544274014417,1.0,1.0,0.24567030370235443,0.1149775607435038,1.0,0.4166666666666667,0.5714285714285714,1.0,0.2520846696600385,0.20012828736369467,0.0
42000,6394.194983794894,V0,S26,S27,0,15,-221.395477586617,0.0,0.4393842206542656,0.17322136968810378,0.12755449460028134,0.14793521560023118,0.10441860816132226,1.0,1.0,0.21231558918952942,0.10689368277628108,1.0,0.4166666666666667,0.5714285714285714,1.0,0.2418216805644644,0.19756254008980115,0.0
42000,6408.486659257407,V0,S27,S52,0,5,-222.07076573801422,0.0,0.4406670942912123,0.17954370023026017,0.11352629826007177,0.1562800540063953,0.09279306161194051,1.0,1.0,0.23027582466602325,0.1083643354665814,1.0,0.4166666666666667,0.5714285714285714,1.0,0.2552918537524054,0.18537524053880694,0.0
42000,6417.662771269562,V0,S52,S37,8,0,-222.453951027467,0.0,0.431686978832585,0.18795596081784482,0.11334743469785073,0.16576360412816427,0.09256685103820322,1.0,1.0,0.24502886831760406,0.11549260716024504,1.0,0.4166666666666667,0.5714285714285714,1.0,0.2572161642078255,0.17447081462475947,0.0
42000,6425.84325614529,V0,S37,S18,12,0,-222.7567028263038,0.0,0.4214239897370109,0.1836662685627717,0.10273902297005269,0.15998771163332134,0.08475300805293293,1.0,1.0,0.24951891601085663,0.1104610785666331,1.0,0.4583333333333333,0.5714285714285714,1.0,0.2572161642078255,0.16420782552918536,0.0
42000,6436.274652496094,V0,S18,S29,0,0,-223.62252049879027,0.0,0.4304041051956382,0.18561985193252198,0.11397994201196726,0.1629581601034631,0.09414490002091572,1.0,1.0,0.24310454726219177,0.11241833250684531,1.0,0.4583333333333333,0.5714285714285714,1.0,0.2508017960230917,0.1796023091725465,0.0
42000,6446.161373477105,V0,S29,S65,0,15,-218.8857386393443,0.0,0.4060295060936498,0.1559261649863421,0.1133960005601629,0.134551260989239,0.0940608866115616,1.0,1.0,0.2014111578464508,0.09428846023574271,1.0,0.4583333333333333,0.5714285714285714,1.0,0.23027581783194356,0.17575368826170623,0.0
42000,6465.528399038033,V0,S65,S22,0,5,-222.9978019909958,0.0,0.43681847338037205,0.16453665944718626,0.1378927492975008,0.1383317341698321,0.11511045143912055,1.0,1.0,0.23604874312877655,0.09847428209892317,1.0,0.4583333333333333,0.5714285714285714,1.0,0.23604874919820398,0.20076972418216807,0.0
42000,6472.389107104375,V0,S22,S55,0,0,-226.2695163367249,0.0,0.45606157793457347,0.19039595530018005,0.1393102337204996,0.16236573135990248,0.1163421977449469,1.0,1.0,0.24374599754810333,0.10947850868325361,1.0,0.4583333333333333,0.5714285714285714,1.0,0.2610647851186658,0.19499679281590762,0.0
42000,6485.824954035567,V0,S55,S32,13,0,-228.59184209669843,0.0,0.45221295702373315,0.19771190895997715,0.13267958777090558,0.16770304524600096,0.11561005317732656,1.0,1.0,0.271969199180603,0.11166014841192802,1.0,0.5,0.5714285714285714,1.0,0.27068633739576653,0.18152661962796665,0.0
42000,6496.4973456618845,V0,S32,S54,3,0,-230.52539350027988,0.0,0.46119307248236047,0.21353316301248246,0.13583714446990844,0.19135307894112363,0.11244883877573762,1.0,1.0,0.27325206995010376,0.12544026249033827,1.0,0.5,0.5714285714285714,1.0,0.27325208466966006,0.18794098781270044,0.0
42000,6503.046032040786,V0,S54,S29,0,12,-227.49266759119095,0.0,0.4445157152020526,0.20137013482451105,0.13234326580537256,0.17953263501440184,0.10979653176193097,1.0,1.0,0.23604874312877655,0.12207869539081682,1.0,0.5,0.5714285714285714,1.0,0.25400898011545864,0.19050673508659396,0.0
42000,6513.474427239843,V0,S29,S18,0,4,-230.75933885784846,0.0,0.47145606157793457,0.2146091958598553,0.1327178327488889,0.19343055655161992,0.10900025923011494,1.0,1.0,0.2552918493747711,0.12338577711697704,1.0,0.5,0.5714285714285714,1.0,0.27966645285439384,0.19178960872354073,0.0
42000,6525.361148220854,V0,S18,S58,11,0,-228.99617150528542,0.0,0.45349583066067994,0.2046286942262726,0.12196012208123273,0.18353682107645766,0.10048551592668757,1.0,1.0,0.271969199180603,0.11776724725114579,1.0,0.5,0.5714285714285714,1.0,0.27325208466966006,0.1802437459910199,0.0
42000,6535.455004555329,V0,S58,S37,9,0,-228.15026825556265,0.0,0.4496472097498396,0.20123333656347744,0.12168834562431785,0.1784124550441294,0.10302684028987681,1.0,1.0,0.25657472014427185,0.11479791607206395,1.0,0.5,0.5714285714285714,1.0,0.2777421423989737,0.17190506735086594,0.0
42000,6543.664311017443,V0,S37,S29,0,0,-228.76609456345633,0.0,0.4483643361128929,0.18900405216096988,0.12716361837505188,0.16257619212128938,0.10560597605524222,1.0,1.0,0.2578575909137726,0.10860041456305036,1.0,0.5416666666666666,0.5714285714285714,1.0,0.2642719692110327,0.18409236690186018,0.0
42000,6552.89391251233,V0,S29,S15,0,15,-226.26759311213954,0.0,0.431686978832585,0.1801757389615399,0.12331289992977405,0.15721497372148138,0.10200869853053368,1.0,1.0,0.22835150361061096,0.10493820326942668,1.0,0.5416666666666666,0.5714285714285714,1.0,0.25593329057087877,0.17575368826170623,0.0
42000,6567.29848481431,V0,S15,S10,0,5,-224.5118201985282,0.0,0.4150096215522771,0.16391987477810144,0.11553885246867511,0.14178129730751074,0.09906943979090616,1.0,1.0,0.2514432370662689,0.09387477615823774,1.0,0.5416666666666666,0.5714285714285714,1.0,0.25272610647851185,0.16228351507376523,0.0
42000,6576.095799965466,V0,S10,S37,0,0,-224.23075071388772,0.0,0.40089801154586274,0.18081263581684262,0.10461056948063707,0.161446788307142,0.08979923009100549,1.0,1.0,0.24182167649269104,0.10307379698521518,1.0,0.5416666666666666,0.5714285714285714,1.0,0.26298909557408595,0.1379089159717768,0.0
42000,6584.775318091126,V0,S37,S33,16,0,-222.95397365115815,0.0,0.38293778062860806,0.17292836818802085,0.10507109330016313,0.1543451338503088,0.09069485905461976,1.0,1.0,0.2591404616832733,0.10150335003389754,1.0,0.5416666666666666,0.5714285714285714,1.0,0.2508017960230917,0.13213598460551634,0.0
42000,6597.680748627341,V0,S33,S10,4,0,-219.00079279386415,0.0,0.3624118024374599,0.14549605544103808,0.10930420796619927,0.12291997247841491,0.09629145621053282,1.0,1.0,0.2296343743801117,0.0857499495364484,1.0,0.5416666666666666,0.5714285714285714,1.0,0.23348300192431046,0.12892880051314945,0.0
42000,6606.460315206557,V0,S10,S56,0,9,-216.17773416165144,0.0,0.3701090442591405,0.13708078746361163,0.11812172895919444,0.11240178145216902,0.1038648794542184,0.92,1.0,0.20654265582561493,0.07990757015132811,1.0,0.5833333333333334,0.5714285714285714,1.0,0.23604874919820398,0.1340602950609365,0.0
42000,6616.505974742846,V0,S56,S34,0,6,-220.92069581612446,0.0,0.37524053880692754,0.1356122313569315,0.1195027713443589,0.11090035407846338,0.10687737710031246,1.0,1.0,0.22642719745635986,0.0788336179857371,1.0,0.5833333333333334,0.5714285714285714,1.0,0.23348300192431046,0.14175753688261705,0.0
42000,6626.814643335016,V0,S34,S66,0,5,-212.03888216412332,0.0,0.38293778062860806,0.1300821107562251,0.1069175409557294,0.10294911406201636,0.09084288709614655,0.8333333333333334,1.0,0.21552276611328125,0.06945493121693559,1.0,0.5833333333333334,0.5714285714285714,1.0,0.241180243745991,0.14175753688261705,0.0
42000,6636.675067579244,V0,S66,S64,12,0,-220.21932177017783,0.0,0.372674791533034,0.13303311101581036,0.09231718759121092,0.10871674256342817,0.07678075196305517,1.0,1.0,0.24695317447185516,0.07402228102415867,1.0,0.5833333333333334,0.5714285714285714,1.0,0.23989737010904427,0.13277742142398974,0.0
42000,6647.422857837324,V0,S64,S40,7,0,-222.28409511325634,0.0,0.3893521488133419,0.1490992094543787,0.0902993458024819,0.12173546900695802,0.07492291461300134,1.0,1.0,0.24374599754810333,0.07970749041386538,1.0,0.5833333333333334,0.5714285714285714,1.0,0.26363053239255935,0.12572161642078256,0.0
42000,6657.943698184662,V0,S40,S54,1,0,-226.12664101812703,0.0,0.42655548428479795,0.15158316014752554,0.11681584831272164,0.12424684181822929,0.10018760666903731,1.0,1.0,0.25657472014427185,0.08387667159576843,1.0,0.5833333333333334,0.5714285714285714,1.0,0.2655548428479795,0.16100064143681847,0.0
42000,6663.613386103196,V0,S54,S29,0,8,-226.15902257052176,0.0,0.41629249518922384,0.14954707496856298,0.11488959630681053,0.1212684044716552,0.09912508161029267,1.0,1.0,0.23476587235927582,0.08590302882951693,1.0,0.625,0.5714285714285714,1.0,0.2552918537524054,0.16100064143681847,0.0
42000,6672.041781302253,V0,S29,S34,0,12,-223.4061377092649,0.0,0.3970493906350224,0.13452663519262534,0.1084336600924788,0.10980541866511559,0.09184192610216826,1.0,1.0,0.22322000563144684,0.07911240661795106,1.0,0.625,0.5714285714285714,1.0,0.24053880692751764,0.1565105837075048,0.0
