episode,service_level,rebalancing_imbalance,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
258,0.9383100362177856,-6.648227152305038,0.017689,0.1,0.042497,0.2,1384,677,1272,33409,38134,38130,0,0,0,0,4229,4214,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.9409008688432228,-6.653016534828754,0.017633,0.1,0.042242,0.2,1267,726,1456,33723,38632,38629,0,0,0,0,4203,4212,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.9373330166834887,-6.665294143152799,0.017577,0.1,0.041989,0.2,1393,718,1451,33686,38520,38516,0,0,0,0,4163,4152,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.9425943736475114,-6.671370199934638,0.017521,0.1,0.041738,0.2,1331,579,1241,33272,38090,38085,0,0,0,0,4234,4222,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.9438602797998862,-6.675987915031723,0.017466,0.1,0.041488,0.2,1081,793,1241,33381,38203,38197,0,0,0,0,4160,4168,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9417629324497776,-6.6831551580849,0.017411,0.1,0.04124,0.2,1209,742,1348,33501,38271,38264,0,0,0,0,4170,4167,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.9394121355871138,-6.698690453239824,0.017357,0.1,0.040993,0.2,1336,682,1435,33307,38038,38035,0,0,0,0,4194,4197,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9394057040465881,-6.7261686118676725,0.017302,0.1,0.040748,0.2,1358,671,1390,33485,38290,38285,0,0,0,0,4117,4120,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.941127148589567,-6.724971489656178,0.017249,0.1,0.040504,0.2,1166,800,1488,33394,38488,38480,0,0,0,0,4196,4196,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.9469617246459605,-6.686064244248647,0.017195,0.1,0.040261,0.2,1129,635,1489,33259,38276,38269,0,0,0,0,4088,4088,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9410032131381649,-6.695524450240855,0.017142,0.1,0.04002,0.2,1217,766,1483,33612,38541,38537,0,0,0,0,4181,4181,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.9430196857504064,-6.674489352237256,0.017089,0.1,0.039781,0.2,1207,686,1447,33222,37920,37917,0,0,0,0,4144,4132,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9378743184052919,-6.678003615600234,0.017037,0.1,0.039543,0.2,1413,672,1372,33561,38361,38354,0,0,0,0,4181,4178,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9356478574205317,-6.70991379973991,0.016984,0.1,0.039306,0.2,1397,755,1555,33441,37892,37887,0,0,0,0,4178,4178,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9439221358404146,-6.702326478752585,0.016932,0.1,0.039071,0.2,1189,672,1346,33186,37898,37887,0,0,0,0,4150,4168,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.9383618888424572,-6.729262525729917,0.016881,0.1,0.038837,0.2,1239,826,1548,33502,38458,38452,0,0,0,0,4259,4257,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.9346700583570253,-6.76519956675884,0.01683,0.1,0.038604,0.2,1456,727,1302,33415,37903,37894,0,0,0,0,4177,4188,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9440923896949955,-6.776127974482755,0.016779,0.1,0.038373,0.2,1125,763,1566,33770,38789,38779,0,0,0,0,4154,4154,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9411340051135509,-6.781402046861935,0.016728,0.1,0.038144,0.2,1229,728,1344,33245,38142,38139,0,0,0,0,4190,4193,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9389515986052834,-6.782434778161538,0.016678,0.1,0.037915,0.2,1299,767,1641,33842,38494,38488,0,0,0,0,4268,4288,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9362084995351349,-6.767256266756412,0.016628,0.1,0.037688,0.2,1310,817,1630,33343,38108,38102,0,0,0,0,4178,4165,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9430094176785877,-6.762157055624701,0.016578,0.1,0.037463,0.2,1213,669,1437,33023,38161,38154,0,0,0,0,4258,4246,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.9427558865929841,-6.7740984186750595,0.016529,0.1,0.037239,0.2,1291,615,1421,33296,38096,38093,0,0,0,0,4164,4152,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9374214777146276,-6.78268879741768,0.01648,0.1,0.037016,0.2,1431,661,1230,33430,38080,38074,0,0,0,0,4080,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9395089018998686,-6.809766103080109,0.016431,0.1,0.036794,0.2,1249,776,1325,33476,38266,38257,0,0,0,0,4268,4254,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.9427824833303298,-6.804317861238292,0.016382,0.1,0.036574,0.2,1137,768,1361,33294,38381,38370,0,0,0,0,4153,4154,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9350336289506577,-6.83854100315179,0.016334,0.1,0.036355,0.2,1485,698,1316,33602,38338,38332,0,0,0,0,4035,4031,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9311595271087001,-6.8686641157105965,0.016286,0.1,0.036137,0.2,1514,821,1239,33919,38521,38518,0,0,0,0,4218,4218,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.938297427316461,-6.882698388089842,0.016238,0.1,0.035921,0.2,1329,736,1551,33467,38194,38190,0,0,0,0,4136,4156,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9425708918507917,-6.894225708032017,0.016191,0.1,0.035706,0.2,1395,531,1289,33537,38089,38086,0,0,0,0,4187,4181,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.94539167759628,-6.891067494286271,0.016144,0.1,0.035492,0.2,1220,612,1447,33548,38385,38374,0,0,0,0,4197,4196,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9401157882040767,-6.905881494218345,0.016097,0.1,0.03528,0.2,1278,708,1317,33164,38058,38054,0,0,0,0,4213,4214,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.9398342740482767,-6.912303452182191,0.01605,0.1,0.035069,0.2,1365,639,1559,33308,37993,37990,0,0,0,0,4198,4197,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9446796926985663,-6.898926057087642,0.016004,0.1,0.034859,0.2,1118,711,1288,33062,37961,37961,0,0,0,0,4189,4169,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9403238558168135,-6.912671163317528,0.015958,0.1,0.03465,0.2,1344,694,1457,34151,38973,38969,0,0,0,0,4218,4205,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.9442968446819308,-6.907242353135034,0.015912,0.1,0.034443,0.2,1187,679,1436,33499,38224,38220,0,0,0,0,4041,4048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.9449829392759006,-6.893245234281351,0.015866,0.1,0.034237,0.2,1210,612,1293,33117,38122,38114,0,0,0,0,4149,4166,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9456645664566456,-6.883823148232424,0.015821,0.1,0.034032,0.2,1188,623,1215,33330,38352,38344,0,0,0,0,4092,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9422841624638156,-6.894254375071422,0.015776,0.1,0.033828,0.2,1260,674,1244,33509,38366,38358,0,0,0,0,4231,4236,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.940132645541636,-6.898765302790957,0.015731,0.1,0.033626,0.2,1279,752,1597,33925,38736,38729,0,0,0,0,4159,4176,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9423997110957296,-6.893292113393296,0.015687,0.1,0.033424,0.2,1449,465,1381,33229,37614,37608,0,0,0,0,4168,4168,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9454349324304078,-6.89375977657418,0.015643,0.1,0.033224,0.2,1272,549,1278,33373,38212,38208,0,0,0,0,4236,4252,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.9307354128659868,-6.934733154241975,0.015599,0.1,0.033025,0.2,1555,761,1521,33437,37986,37979,0,0,0,0,4273,4273,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9396489540754989,-6.944734771659004,0.015555,0.1,0.032828,0.2,1359,649,1415,33272,38108,38104,0,0,0,0,4245,4243,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9396212825976052,-6.948034954157381,0.015511,0.1,0.032631,0.2,1283,729,1437,33323,38157,38153,0,0,0,0,4168,4161,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.94399013889724,-6.952282057050641,0.015468,0.1,0.032436,0.2,1200,663,1357,33262,38193,38185,0,0,0,0,4184,4184,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9364139490597476,-6.975333749115896,0.015425,0.1,0.032242,0.2,1379,758,1587,33608,38452,38448,0,0,0,0,4162,4162,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.9317903538898014,-7.012663647463489,0.015382,0.1,0.032049,0.2,1458,826,1185,33485,38287,38279,0,0,0,0,4179,4178,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9424906785980611,-6.999774301746729,0.01534,0.1,0.031857,0.2,1199,729,1403,33525,38620,38614,0,0,0,0,4137,4152,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9370327689625624,-7.009250062658893,0.015297,0.1,0.031666,0.2,1407,724,1452,33843,38442,38439,0,0,0,0,4266,4252,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9372026925953627,-7.032611718170999,0.015255,0.1,0.031477,0.2,1318,781,1504,33425,38360,38356,0,0,0,0,4180,4187,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.9400630914826499,-7.03993165330618,0.015213,0.1,0.031288,0.2,1257,738,1498,33285,38129,38121,0,0,0,0,4126,4135,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9412767739619481,-7.044801912705899,0.015172,0.1,0.031101,0.2,1334,629,1640,33428,38253,38246,0,0,0,0,4272,4265,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9430490741015962,-7.058065699242771,0.01513,0.1,0.030915,0.2,1255,661,1289,33643,38657,38648,0,0,0,0,4233,4217,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.9427674835624626,-7.081054957506169,0.015089,0.1,0.03073,0.2,1172,743,1339,33460,38541,38536,0,0,0,0,4223,4238,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.9404349384633768,-7.073649867140929,0.015048,0.1,0.030546,0.2,1253,741,1145,33476,38254,38249,0,0,0,0,4215,4214,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9364418127175886,-7.091277303352147,0.015008,0.1,0.030363,0.2,1425,711,1546,33607,38197,38191,0,0,0,0,4158,4163,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9451005329457365,-7.088075062960644,0.014967,0.1,0.030181,0.2,1125,688,1390,33024,38262,38253,0,0,0,0,4156,4147,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9416359881476161,-7.0635381851218115,0.014927,0.1,0.030001,0.2,1346,604,1341,33411,38190,38184,0,0,0,0,4165,4172,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9429537166068729,-7.060890063439567,0.014887,0.1,0.029821,0.2,1188,736,1453,33727,38759,38750,0,0,0,0,4204,4193,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.9411887756626722,-7.062819042984923,0.014847,0.1,0.029643,0.2,1213,755,1429,33463,38277,38270,0,0,0,0,4136,4116,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9378313970807268,-7.090677946878115,0.014807,0.1,0.029465,0.2,1337,750,1195,33570,38280,38277,0,0,0,0,4224,4214,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9388283460774279,-7.103701171852386,0.014768,0.1,0.029289,0.2,1306,726,1501,33218,38219,38213,0,0,0,0,4119,4120,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9424410955627317,-7.098237403656735,0.014728,0.1,0.029114,0.2,1311,614,1202,33444,38373,38366,0,0,0,0,4062,4042,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.945984962406015,-7.0918950213820455,0.014689,0.1,0.028939,0.2,1153,643,1497,33250,38206,38201,0,0,0,0,4167,4162,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.9403618362897047,-7.096146156875378,0.014651,0.1,0.028766,0.2,1361,663,1558,33938,38438,38434,0,0,0,0,4191,4210,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9366897531521932,-7.094520832952731,0.014612,0.1,0.028594,0.2,1357,782,1352,33786,38622,38614,0,0,0,0,4099,4093,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9417932031814895,-7.09099798801911,0.014574,0.1,0.028423,0.2,1279,653,1350,33192,37979,37970,0,0,0,0,4224,4236,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.9418635755684351,-7.100867965257908,0.014535,0.1,0.028253,0.2,1275,681,1509,33645,38584,38581,0,0,0,0,4223,4232,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.93876209821962,-7.110529747463377,0.014497,0.1,0.028083,0.2,1377,673,1381,33476,38225,38224,0,0,0,0,4178,4194,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9390646860953175,-7.115700855770473,0.01446,0.1,0.027915,0.2,1340,707,1382,33593,38274,38269,0,0,0,0,4150,4149,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9445667043359305,-7.111846039756412,0.014422,0.1,0.027748,0.2,1127,737,1296,33626,38555,38545,0,0,0,0,4215,4213,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9418335089567966,-7.120344607862437,0.014385,0.1,0.027582,0.2,1247,685,1279,33215,38042,38036,0,0,0,0,4138,4126,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.9403208876893088,-7.115522780967062,0.014347,0.1,0.027417,0.2,1286,704,1347,33345,38139,38129,0,0,0,0,4244,4239,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9410984505938386,-7.111911890274281,0.01431,0.1,0.027253,0.2,1262,692,1472,33174,37930,37916,0,0,0,0,4115,4123,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9377430751417629,-7.146850689755617,0.014273,0.1,0.02709,0.2,1376,721,1593,33683,38356,38349,0,0,0,0,4264,4263,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.9427546498658548,-7.150393313428544,0.014237,0.1,0.026928,0.2,1311,588,1477,33173,38030,38025,0,0,0,0,4074,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.943148864185597,-7.14666049234895,0.0142,0.1,0.026767,0.2,1284,598,1344,33104,37792,37783,0,0,0,0,4240,4240,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.941990692088275,-7.156156372828836,0.014164,0.1,0.026606,0.2,1326,606,1428,33305,37965,37956,0,0,0,0,4210,4204,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9433950692996443,-7.145375123210566,0.014128,0.1,0.026447,0.2,1282,564,1488,32612,37642,37638,0,0,0,0,4175,4190,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9457552106695374,-7.140617594971937,0.014092,0.1,0.026289,0.2,1113,701,1236,33441,38659,38652,0,0,0,0,4235,4235,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9416802973977695,-7.140745392541664,0.014056,0.1,0.026131,0.2,1260,701,1456,33625,38339,38334,0,0,0,0,4239,4221,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9393436304882748,-7.140829371628385,0.014021,0.1,0.025975,0.2,1212,834,1433,33731,38455,38453,0,0,0,0,4162,4158,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9344851333952151,-7.162913093798032,0.013985,0.1,0.02582,0.2,1339,849,1336,33397,38080,38077,0,0,0,0,4136,4138,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9378852253007002,-7.166154255895257,0.01395,0.1,0.025665,0.2,1337,739,1522,33422,38163,38156,0,0,0,0,4154,4142,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.9449298065915527,-7.148326686134661,0.013915,0.1,0.025511,0.2,1175,653,1402,33194,38266,38257,0,0,0,0,4082,4099,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.9429593769732688,-7.1443368740219055,0.01388,0.1,0.025359,0.2,1369,528,1217,33257,38026,38018,0,0,0,0,4142,4128,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.938380438990976,-7.163359134435652,0.013846,0.1,0.025207,0.2,1313,756,1549,33577,38327,38319,0,0,0,0,4149,4156,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.9419565347542358,-7.157840758048622,0.013811,0.1,0.025056,0.2,1241,698,1445,33406,38355,38351,0,0,0,0,4151,4143,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.9487587428331282,-7.138392314995912,0.013777,0.1,0.024906,0.2,1054,653,1274,33313,38418,38406,0,0,0,0,4133,4125,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.9398738905656995,-7.147455957490057,0.013743,0.1,0.024757,0.2,1210,802,1382,33463,38655,38648,0,0,0,0,4188,4168,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9401046311158671,-7.161434498665286,0.013709,0.1,0.024609,0.2,1179,836,1409,33642,38641,38636,0,0,0,0,4184,4200,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
350,0.9378902497598463,-7.154060160761131,0.013675,0.1,0.024462,0.2,1273,796,1290,33312,38145,38136,0,0,0,0,4260,4261,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
351,0.9415034250691022,-7.147661440120995,0.013641,0.1,0.024315,0.2,1298,649,1530,33284,38269,38263,0,0,0,0,4262,4242,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
352,0.9447957053385029,-7.146560065453484,0.013608,0.1,0.02417,0.2,1095,756,1426,33530,38596,38588,0,0,0,0,4211,4202,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
353,0.9382668139347443,-7.140590729276407,0.013575,0.1,0.024025,0.2,1421,647,1605,33499,38276,38268,0,0,0,0,4127,4137,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
354,0.9373704604848158,-7.146613142152217,0.013541,0.1,0.023881,0.2,1415,670,1335,33291,37961,37955,0,0,0,0,4171,4167,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
355,0.936124416419087,-7.159587054150954,0.013508,0.1,0.023738,0.2,1379,728,1457,32986,37745,37739,0,0,0,0,4127,4127,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
356,0.9434879116923631,-7.164134418377718,0.013476,0.1,0.023596,0.2,1250,634,1292,33338,38253,38247,0,0,0,0,4107,4123,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
357,0.9453849374887838,-7.158876295231446,0.013443,0.1,0.023455,0.2,1115,711,1389,33434,38441,38435,0,0,0,0,4073,4073,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
358,0.9395346069154318,-7.1623108057452844,0.01341,0.1,0.023314,0.2,1270,762,1365,33606,38446,38439,0,0,0,0,4161,4156,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
359,0.9400248131449148,-7.159248499282012,0.013378,0.1,0.023175,0.2,1206,776,1274,33047,38023,38018,0,0,0,0,4116,4114,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
360,0.9409160719125486,-7.172114006358812,0.013346,0.1,0.023036,0.2,1213,749,1340,33207,38192,38185,0,0,0,0,4114,4118,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
361,0.9375517935361667,-7.187148260551038,0.013314,0.1,0.022898,0.2,1441,669,1598,33788,38663,38660,0,0,0,0,4209,4196,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
362,0.9417158420335906,-7.183384215379588,0.013282,0.1,0.022761,0.2,1218,708,1372,33045,37789,37784,0,0,0,0,4106,4090,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
363,0.9420975856628263,-7.184152965611462,0.01325,0.1,0.022625,0.2,1291,654,1455,33591,38346,38339,0,0,0,0,4226,4237,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
364,0.9401525347689547,-7.18409282884135,0.013219,0.1,0.02249,0.2,1251,750,1361,33435,38423,38414,0,0,0,0,4259,4254,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
365,0.9365373687830846,-7.193799273292875,0.013187,0.1,0.022355,0.2,1368,754,1303,33437,38162,38149,0,0,0,0,4182,4174,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
366,0.9438051113435959,-7.197967740992879,0.013156,0.1,0.022221,0.2,1250,630,1396,33455,38275,38267,0,0,0,0,4233,4221,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
367,0.9347229677342399,-7.220376748334836,0.013125,0.1,0.022088,0.2,1507,682,1428,33534,38186,38179,0,0,0,0,4139,4130,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
368,0.9364598193057537,-7.239716272260044,0.013094,0.1,0.021956,0.2,1436,702,1494,33648,38376,38369,0,0,0,0,4251,4239,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
369,0.9455574521606325,-7.233077769518324,0.013063,0.1,0.021825,0.2,1258,560,1364,33393,38314,38310,0,0,0,0,4191,4194,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
370,0.9427392391337088,-7.2331763870323815,0.013032,0.1,0.021694,0.2,1249,652,1608,33199,37918,37907,0,0,0,0,4201,4192,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
371,0.9372026925953627,-7.241360954866722,0.013002,0.1,0.021564,0.2,1358,741,1388,33425,38293,38286,0,0,0,0,4183,4175,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
372,0.9416032136219198,-7.242221462446759,0.012971,0.1,0.021435,0.2,1223,725,1427,33358,38322,38318,0,0,0,0,4224,4224,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
373,0.9442499245396921,-7.222114692141579,0.012941,0.1,0.021307,0.2,1234,613,1479,33130,37948,37939,0,0,0,0,4250,4238,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
374,0.9391403120703055,-7.228247105874178,0.012911,0.1,0.021179,0.2,1291,745,1366,33454,38396,38392,0,0,0,0,4140,4146,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
375,0.9407416275102505,-7.223441381845391,0.012881,0.1,0.021052,0.2,1315,665,1513,33413,38375,38372,0,0,0,0,4094,4113,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
376,0.9325122119332314,-7.25133623808508,0.012851,0.1,0.020926,0.2,1484,768,1359,33369,38043,38033,0,0,0,0,4320,4323,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
377,0.9409698449081654,-7.242610914256744,0.012821,0.1,0.020801,0.2,1313,670,1458,33593,38503,38495,0,0,0,0,4159,4148,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
378,0.9463953976149098,-7.23674290410316,0.012792,0.1,0.020677,0.2,1199,590,1535,33374,38210,38204,0,0,0,0,4171,4154,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
379,0.9408834072543897,-7.242547921253576,0.012762,0.1,0.020553,0.2,1235,711,1489,32918,37805,37803,0,0,0,0,4234,4241,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
380,0.9454371601027909,-7.244586615524558,0.012733,0.1,0.02043,0.2,1154,672,1349,33466,38339,38330,0,0,0,0,4128,4137,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
381,0.9390852265897344,-7.250193665399299,0.012704,0.1,0.020308,0.2,1412,615,1443,33276,37742,37732,0,0,0,0,4148,4159,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
382,0.9463129685947427,-7.247507878514214,0.012675,0.1,0.020186,0.2,1113,670,1334,33211,38063,38057,0,0,0,0,4218,4216,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
383,0.9313903345724908,-7.257136213508118,0.012646,0.1,0.020065,0.2,1431,876,1228,33625,38434,38429,0,0,0,0,4152,4152,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
384,0.9417795898788823,-7.253896839450386,0.012617,0.1,0.019945,0.2,1266,676,1266,33356,38056,38049,0,0,0,0,4215,4207,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
385,0.945773861613205,-7.23959372814715,0.012588,0.1,0.019826,0.2,1100,697,1317,33139,38092,38086,0,0,0,0,4107,4087,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
386,0.9433136023194009,-7.237789761500841,0.01256,0.1,0.019707,0.2,1267,610,1541,33112,37997,37994,0,0,0,0,4168,4187,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
387,0.9440042890331805,-7.236107603380063,0.012531,0.1,0.019589,0.2,1119,761,1124,33574,38501,38492,0,0,0,0,4180,4168,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
388,0.9449066650530965,-7.2321818288389945,0.012503,0.1,0.019472,0.2,1216,605,1446,33053,37750,37741,0,0,0,0,4133,4151,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
389,0.9395238095238095,-7.239004934430366,0.012475,0.1,0.019355,0.2,1333,699,1398,33600,38375,38361,0,0,0,0,4126,4114,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
390,0.9443412635240707,-7.2321846610328135,0.012447,0.1,0.019239,0.2,1331,557,1440,33921,38535,38527,0,0,0,0,4281,4281,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
391,0.9326743807522713,-7.239806528531386,0.012419,0.1,0.019124,0.2,1373,902,1468,33791,38391,38386,0,0,0,0,4177,4177,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
392,0.9347516467865409,-7.253992393889671,0.012391,0.1,0.01901,0.2,1302,897,1400,33702,38567,38556,0,0,0,0,4202,4221,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
393,0.939442802114127,-7.270371867397905,0.012364,0.1,0.018896,0.2,1406,622,1325,33489,38316,38309,0,0,0,0,4073,4068,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
