episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon
172,0.9207934039101567,-11.07764776424613,-8.277424889757112,-10.535069148671305,-0.10041135208432149,-12.791621415274928,-9.958931458035465,0.001619,0.01,0.035695
173,0.9211821033514942,-11.07805579293203,-8.281947954133262,-10.55329509284593,-0.09883323747412848,-12.814126611202012,-9.980651691444757,0.001611,0.01,0.035339
174,0.9241889985895628,-11.027941626973552,-8.26112529269575,-10.561666377623213,-0.09231026543714287,-12.833668297231435,-9.997718428924827,0.001603,0.01,0.034987
175,0.9181312120549604,-11.051453551227377,-8.280187035575453,-10.58583867654788,-0.08984413727078114,-12.864729773941306,-10.02327324972952,0.001596,0.01,0.034638
176,0.9170758778420557,-11.097160432979067,-8.308240463382871,-10.611030516812592,-0.09286736944511155,-12.894687860396994,-10.047037847043546,0.001588,0.01,0.034293
177,0.922625693669072,-11.071589781343688,-8.299826974553811,-10.623857957455057,-0.08736154441208972,-12.915130759688115,-10.06587782210426,0.00158,0.01,0.033951
178,0.9262201850437144,-10.999269694961399,-8.271375482851582,-10.630473366085512,-0.077813252355888,-12.931648924689238,-10.0821226971017,0.001573,0.01,0.033613
179,0.9302309885771172,-10.87906390577179,-8.208321956279946,-10.619475890165198,-0.06099782776722114,-12.93921017941117,-10.092845241100436,0.001565,0.01,0.033278
180,0.9210503908312189,-10.850488535120325,-8.202684093633618,-10.633228101134813,-0.057479708874126484,-12.955979163560444,-10.11187459316517,0.001558,0.01,0.032946
181,0.9229385307346327,-10.823044112741037,-8.198106073946093,-10.643177877638674,-0.05470523855616061,-12.971062181687417,-10.126974943914007,0.001551,0.01,0.032617
182,0.9208018623034282,-10.831728964499279,-8.209440362596157,-10.663529948114109,-0.054330400868794,-12.994549369688782,-10.148216207221932,0.001544,0.01,0.032292
183,0.9200844594594595,-10.85909633139124,-8.225747532907043,-10.686779425847716,-0.053877435417712505,-13.022578618530614,-10.172627891263513,0.001536,0.01,0.03197
184,0.9255899291575354,-10.810936048013646,-8.203843953451186,-10.69269312255152,-0.045965492002330674,-13.037812320658695,-10.189448057138609,0.001529,0.01,0.031652
185,0.927428177121026,-10.743739801344766,-8.180374140403236,-10.697931793661006,-0.04216787815635697,-13.057345262784848,-10.207714228546257,0.001522,0.01,0.031336
186,0.9195664860358482,-10.771332680483164,-8.208564674157891,-10.721683295827024,-0.04724605287978956,-13.078469582323976,-10.230021911222515,0.001515,0.01,0.031024
187,0.9227833780794623,-10.75724438336031,-8.20554686795245,-10.733774858040137,-0.042764505104093596,-13.103914154866672,-10.252352839943645,0.001509,0.01,0.030714
188,0.9214578449395375,-10.758063622948733,-8.20934601212632,-10.750249703661297,-0.04065601623791664,-13.126083051415275,-10.2724323997589,0.001502,0.01,0.030408
189,0.9220381013018782,-10.743566358595556,-8.207076407431419,-10.763105974102364,-0.038697574685711646,-13.137960505871806,-10.287621614241639,0.001495,0.01,0.030105
190,0.9215926031389758,-10.747179599979614,-8.212899205406456,-10.777527884277722,-0.03613954113555065,-13.163855324095909,-10.311896414650084,0.001488,0.01,0.029805
191,0.9194288970070718,-10.768038279534428,-8.225537444324875,-10.797866358309573,-0.03390534924383286,-13.191570999822511,-10.336642915051206,0.001482,0.01,0.029508
192,0.9231043438407088,-10.753197345168227,-8.22632017476532,-10.81343361150462,-0.032191257319873545,-13.215402425721887,-10.357935615217713,0.001475,0.01,0.029214
193,0.9223017722707534,-10.745405948783022,-8.232272110272882,-10.829410104481845,-0.03257775192380458,-13.238220191307802,-10.376042615598262,0.001469,0.01,0.028922
194,0.9242259323140815,-10.718361076772487,-8.225392745031773,-10.841361045202815,-0.028587207486451143,-13.257654179453274,-10.395257774506623,0.001462,0.01,0.028634
195,0.9260637574768896,-10.656623937735,-8.197478696974091,-10.845213656284658,-0.018551666644054676,-13.270870427993067,-10.40914811032137,0.001456,0.01,0.028349
196,0.9216322118632617,-10.657029316462515,-8.206112921774142,-10.86320755622141,-0.017478393272623814,-13.291540375108049,-10.429635056047417,0.001449,0.01,0.028066
197,0.9240548903538275,-10.642067153000227,-8.200911418492469,-10.876394584334529,-0.012127354372200737,-13.316452645797515,-10.449885861614282,0.001443,0.01,0.027786
198,0.9251385543183465,-10.604112475050465,-8.185778381988763,-10.886534240265387,-0.005736235029575431,-13.336491445557762,-10.46964093134969,0.001437,0.01,0.027509
199,0.9151314911226806,-10.693095377205333,-8.237493882734682,-10.917577776618838,-0.013789996879896271,-13.37127253637341,-10.49780759364693,0.001431,0.01,0.027235
200,0.9281218721902726,-10.616318590463433,-8.197707810644879,-10.912871613691548,-0.0026630665783811715,-13.378140927669378,-10.509264446947025,0.001424,0.01,0.026963
201,0.9258591947732668,-10.578476552490162,-8.189573214246773,-10.92206066792036,-0.0006848903554607822,-13.3947993214885,-10.525324009919931,0.001418,0.01,0.026695
202,0.9226716203664612,-10.575975015120246,-8.191086831874186,-10.935366915514702,0.0012607696453928367,-13.411293213715595,-10.540896698879594,0.001412,0.01,0.026429
203,0.9197960518591819,-10.607096769268892,-8.21369595654,-10.95553846587784,-0.0011776135790355449,-13.437148754122182,-10.564512895776943,0.001406,0.01,0.026165
204,0.9233666862860506,-10.590345986707817,-8.21272694919787,-10.96886203044975,0.0025386318175654554,-13.455930364008113,-10.583437831344346,0.0014,0.01,0.025904
205,0.9257416558447035,-10.551677413277355,-8.20247919182876,-10.977897951100108,0.005183906351548049,-13.469506874307209,-10.599019380671285,0.001395,0.01,0.025646
206,0.9310907134691682,-10.458847463458827,-8.155206574100099,-10.972818190707123,0.017928353440169454,-13.474289706505981,-10.611563677047434,0.001389,0.01,0.02539
207,0.922727654923064,-10.453640822502313,-8.16101955014839,-10.98644924065014,0.018446219562448223,-13.48835318371366,-10.62856841643469,0.001383,0.01,0.025137
208,0.9221713207801394,-10.460203197461459,-8.16890532389223,-11.000850608144406,0.018337450721285446,-13.506804071652008,-10.646177479161674,0.001377,0.01,0.024887
209,0.9245473005856982,-10.430107058602827,-8.160250451568608,-11.008619522664683,0.02211256887828689,-13.520819344274503,-10.664003328429262,0.001372,0.01,0.024639
210,0.9203417031662711,-10.473454526797154,-8.189675314941285,-11.030092532730432,0.01768907949651993,-13.544528987747718,-10.688326309185499,0.001366,0.01,0.024393
211,0.9188566082496616,-10.518922694813734,-8.21827287902854,-11.055158801117294,0.014383445054280566,-13.574417518834998,-10.711992752714151,0.00136,0.01,0.02415
212,0.9179233162023263,-10.554714301968975,-8.24792363170976,-11.079219373770014,0.008057719885849487,-13.604016643860984,-10.74080830794212,0.001355,0.01,0.023909
213,0.9229084906772667,-10.54467184230466,-8.242997371227585,-11.087843809098333,0.01206012968175656,-13.622309221513591,-10.756361147319906,0.001349,0.01,0.023671
214,0.9233637606087705,-10.531588716475602,-8.236367444521193,-11.09597316018509,0.016942972098403026,-13.639489236652475,-10.771799077163259,0.001344,0.01,0.023435
215,0.9201537579660788,-10.548731484316958,-8.25372210548102,-11.11609513506104,0.016791484763842367,-13.66759939537846,-10.79632150826585,0.001338,0.01,0.023201
216,0.9185170130244059,-10.567418302697718,-8.272576523719385,-11.136964086309813,0.014007478743270838,-13.690241844184964,-10.817907530929018,0.001333,0.01,0.02297
217,0.9210050284614235,-10.582249769075773,-8.284158084215235,-11.153548857117341,0.01586149386463599,-13.714666940810533,-10.838947578189611,0.001328,0.01,0.022741
218,0.924756629741524,-10.534327592905258,-8.264709513889459,-11.15632034934037,0.021475558029226474,-13.718084468526701,-10.849059338716149,0.001322,0.01,0.022514
219,0.9218707895445971,-10.524013108717776,-8.267989020835275,-11.169539348371412,0.023051231000132563,-13.737450974892921,-10.86682590235582,0.001317,0.01,0.02229
220,0.9261855809093666,-10.471691242377046,-8.243906531580498,-11.17248254983846,0.029839014722051548,-13.749053846602527,-10.880720912866439,0.001312,0.01,0.022067
221,0.9246699586818502,-10.453261889610294,-8.236907119033933,-11.18141980641456,0.035043842057597197,-13.764024821901591,-10.89471212430282,0.001307,0.01,0.021847
222,0.922831870403633,-10.45107729929284,-8.241671065233215,-11.195939694816097,0.036322175387937916,-13.783528240113167,-10.915111701424234,0.001302,0.01,0.02163
223,0.9190392063599918,-10.47404775105907,-8.264317445125899,-11.21551487172972,0.03249593106037714,-13.802719957804364,-10.935897081091914,0.001297,0.01,0.021414
224,0.9268556005398111,-10.420971562496891,-8.242409108110474,-11.218010505173979,0.03895797541205095,-13.813905164625385,-10.949902948613907,0.001292,0.01,0.0212
225,0.9211785317206294,-10.431489863658495,-8.255770248609766,-11.236648511869364,0.03964426884578659,-13.836167619505906,-10.971366811393484,0.001287,0.01,0.020989
226,0.9215624007621467,-10.437845834159736,-8.265162354214858,-11.252493437895343,0.039638523545946124,-13.853539832012872,-10.987032873253504,0.001282,0.01,0.02078
227,0.9206774374014614,-10.462098786791927,-8.278101756538003,-11.269888557700378,0.0406551682924278,-13.879479219601185,-11.012225698014333,0.001277,0.01,0.020573
228,0.9242770360593601,-10.443450325625196,-8.277225978360685,-11.278997410986252,0.04171760493247957,-13.89251192274139,-11.028344269627198,0.001272,0.01,0.020368
229,0.923399843638465,-10.426140419018495,-8.27826278533635,-11.289780467966608,0.04241199890512454,-13.907358705334728,-11.04511836775087,0.001267,0.01,0.020165
230,0.9188342845598263,-10.457253153035108,-8.300783101006678,-11.312099119747602,0.03955797619005511,-13.933115240550197,-11.068859336247257,0.001262,0.01,0.019964
231,0.9216674533072619,-10.448264195666784,-8.30635703787892,-11.327127627051334,0.03871903305658091,-13.949991899341507,-11.085733293132277,0.001257,0.01,0.019765
232,0.9193384011360789,-10.486561502172957,-8.33018507432612,-11.348113957413675,0.03603571364610212,-13.976408239400891,-11.10840055998153,0.001253,0.01,0.019567
233,0.9196344892221181,-10.512708582893847,-8.349826856052072,-11.369207200597181,0.03384279984234361,-14.003633473132552,-11.131125376509612,0.001248,0.01,0.019372
234,0.9291646971436289,-10.439273023331962,-8.31746587178793,-11.366945094085484,0.04229157149430151,-14.010938895047685,-11.14022395215221,0.001243,0.01,0.019179
235,0.9248064121722592,-10.402502490105528,-8.30233294229787,-11.371508906963983,0.04829486350565348,-14.024373878564942,-11.15540293128209,0.001239,0.01,0.018988
236,0.9223858122804083,-10.403566578361966,-8.304227556645966,-11.38307711996286,0.05011174971910203,-14.045313487620936,-11.17373290138869,0.001234,0.01,0.018799
237,0.9221574146291838,-10.402534770500242,-8.308381327897308,-11.398335931210823,0.05187805673271099,-14.06245902094689,-11.19308759573993,0.001229,0.01,0.018611
238,0.9242725313215681,-10.385251957331539,-8.305737572117614,-11.40863930044046,0.05328540776219136,-14.076144731921817,-11.207312653949836,0.001225,0.01,0.018426
239,0.9255547003112345,-10.348080008589317,-8.287442191300434,-11.414482563611983,0.05982426066132212,-14.09063862128218,-11.223030617624646,0.00122,0.01,0.018242
240,0.9232786885245902,-10.330434773409998,-8.28256181780758,-11.421823637441596,0.061678223945240244,-14.104790632739165,-11.238937047295392,0.001216,0.01,0.01806
241,0.928421898812614,-10.281769032050908,-8.263889745355403,-11.42353889599718,0.06692418293180141,-14.109633125153179,-11.248244096412648,0.001212,0.01,0.01788
242,0.9248694048960361,-10.260494556504334,-8.254709608379372,-11.43149155621445,0.07076143300458947,-14.127313115235376,-11.26262745179679,0.001207,0.01,0.017702
243,0.9244125105663568,-10.237584372860663,-8.244639681824578,-11.439876338125865,0.07544231759365802,-14.143311159201895,-11.278119386859304,0.001203,0.01,0.017526
244,0.9187686397411919,-10.267043036380509,-8.263865690994951,-11.458638785541938,0.07190240768070931,-14.160687533802385,-11.294067407831166,0.001198,0.01,0.017351
245,0.9276858458580032,-10.223570892647972,-8.24220803952956,-11.461292695850133,0.07836040116372897,-14.170149300478453,-11.305665478923624,0.001194,0.01,0.017178
246,0.9287396039771668,-10.160185306116102,-8.209772242974013,-11.459524114961956,0.08761478114707003,-14.177255785173822,-11.314547041780278,0.00119,0.01,0.017007
247,0.9267472553338153,-10.139704420161856,-8.20094179373655,-11.465940575146632,0.09226741238624753,-14.194245706451252,-11.33111432794049,0.001186,0.01,0.016837
248,0.9208484746049185,-10.14959809947167,-8.207491335939473,-11.479506802370748,0.09239278476725109,-14.213153010400754,-11.348688597978557,0.001181,0.01,0.016669
249,0.9198047769476341,-10.186079559519811,-8.233787660362307,-11.501426441821833,0.08871471945797064,-14.237020859355578,-11.368729796849372,0.001177,0.01,0.016503
250,0.927870287744347,-10.133900367959553,-8.209940856556884,-11.501370990176257,0.096387428238699,-14.24247848683631,-11.378466502202054,0.001173,0.01,0.016339
251,0.9213896114793991,-10.152755296204269,-8.225533708379588,-11.515571336541527,0.09437462447767982,-14.258476905447088,-11.394948196259607,0.001169,0.01,0.016176
252,0.9176153936171991,-10.199769462561454,-8.255491781272976,-11.537424497795465,0.09019593007045991,-14.279146231756899,-11.414046040112758,0.001165,0.01,0.016014
253,0.9274099194573973,-10.152347561456066,-8.23944976850884,-11.54123442220526,0.09383127746213502,-14.291577297212669,-11.427225342189907,0.001161,0.01,0.015855
254,0.9236518953550454,-10.14714856361059,-8.242363625711262,-11.552219898213707,0.0938426285218625,-14.313576142911606,-11.44345466512916,0.001157,0.01,0.015697
255,0.9136449033201989,-10.233953515637666,-8.291206347500532,-11.584707543106266,0.08697708500413635,-14.33744478413098,-11.462103531020935,0.001153,0.01,0.01554
256,0.9269347315379115,-10.193938833886005,-8.268131136050098,-11.584885128057765,0.09518130852486086,-14.346374769417483,-11.471362549903844,0.001149,0.01,0.015385
257,0.9223795079204584,-10.191754991138959,-8.270196212087923,-11.595709792197939,0.09538897206076706,-14.36030993128031,-11.486240299169634,0.001145,0.01,0.015232
258,0.92365059193365,-10.194370630579085,-8.273811402670502,-11.605968003643714,0.0965416788322883,-14.37611118263315,-11.500524437930643,0.001141,0.01,0.01508
259,0.9225654801880456,-10.191786590591011,-8.277447547246316,-11.617478154743887,0.0956698063957634,-14.396136355018102,-11.5197926054008,0.001137,0.01,0.01493
260,0.9166764189584552,-10.237440907196483,-8.304605653144137,-11.63975342421323,0.09221969649676011,-14.420854850338461,-11.542160840280797,0.001133,0.01,0.014781
261,0.9172039080154194,-10.294583897565401,-8.342706862871758,-11.665186198325545,0.08718939174865897,-14.452766589078607,-11.568486681986125,0.001129,0.01,0.014634
262,0.9167774393834868,-10.341235440190998,-8.375318804693315,-11.688082436416527,0.08368222399027968,-14.478437235565785,-11.588137877311928,0.001125,0.01,0.014488
263,0.9216872560120325,-10.330633696878413,-8.373782314803675,-11.69667618257608,0.08599213613792317,-14.490397500649486,-11.602260418727134,0.001122,0.01,0.014343
264,0.9205272306887415,-10.343810042212551,-8.384702901186529,-11.71111472838214,0.08623214861192541,-14.509802809052296,-11.619162895928959,0.001118,0.01,0.0142
265,0.9225752085615573,-10.331214097796243,-8.377029691539317,-11.717189876429643,0.08941246721978183,-14.526177583464225,-11.63433946552424,0.001114,0.01,0.014059
266,0.9202285481765314,-10.347697968249657,-8.390328796973275,-11.732056475208301,0.08832992256066112,-14.548081985493946,-11.654498357176521,0.00111,0.01,0.013918
267,0.921366257080903,-10.337502649426686,-8.388035032677005,-11.737898514671082,0.09154288376200923,-14.557781614960637,-11.665887972151175,0.001107,0.01,0.01378
268,0.9173910125180387,-10.365509207726642,-8.414210399873753,-11.758193015332203,0.08644598296050678,-14.583887346684781,-11.688317827099556,0.001103,0.01,0.013642
269,0.9203037015743105,-10.370387194914288,-8.423010145024161,-11.771939474684407,0.08623099706413853,-14.60388815579532,-11.7056189925054,0.001099,0.01,0.013506
270,0.922134380717391,-10.36872449553433,-8.429879929242077,-11.785170413241795,0.08682683270174156,-14.623204898172856,-11.723658916263494,0.001096,0.01,0.013372
271,0.9221250230871266,-10.36906640694073,-8.431260330351751,-11.794963304777232,0.08884372153334279,-14.64013907805337,-11.74215150738723,0.001092,0.01,0.013238
272,0.9179597895020914,-10.401284786484407,-8.453361680189655,-11.812743102807186,0.08558010935097832,-14.662345571197148,-11.761767966464731,0.001088,0.01,0.013106
273,0.9252671445962397,-10.367430851396902,-8.440003703775556,-11.817361634334649,0.09113474880486462,-14.676815918179463,-11.77374317069953,0.001085,0.01,0.012976
274,0.9221321875052865,-10.357826966617365,-8.43829413882877,-11.824761072681703,0.09376164353967867,-14.690829057673916,-11.787442625816844,0.001081,0.01,0.012846
275,0.9219182912699612,-10.35436354750139,-8.436319549510907,-11.833577860456659,0.09650795832985207,-14.708012150665697,-11.803244986436543,0.001078,0.01,0.012718
276,0.9233342860505388,-10.348719252181974,-8.437406640088378,-11.843894153889083,0.09974643019693115,-14.725501087839657,-11.815989548280013,0.001074,0.01,0.012592
277,0.9223685763918169,-10.33940002655454,-8.436141641522072,-11.853349696794556,0.10322247150387064,-14.744273269691321,-11.831242167040184,0.001071,0.01,0.012466
278,0.9159774056889247,-10.390911098753364,-8.470375726236288,-11.877084235473404,0.09879443617853458,-14.772361323640382,-11.852524433913613,0.001067,0.01,0.012342
279,0.930291786135942,-10.314824614520651,-8.436398512520313,-11.872655343161115,0.10665471515667069,-14.774491604614647,-11.856860570586386,0.001064,0.01,0.012219
280,0.9247067092865631,-10.296361699162482,-8.428193754636213,-11.87922200585545,0.11104336026808448,-14.787353429030205,-11.86965647361629,0.001061,0.01,0.012097
281,0.9224857157303938,-10.286112761477897,-8.427271128073556,-11.887817384285364,0.11169910579966959,-14.799248380938188,-11.882347929597966,0.001057,0.01,0.011976
282,0.9186756127988132,-10.312433147088711,-8.447890052333616,-11.906309025783465,0.10920378807590517,-14.820622989177966,-11.898288441756192,0.001054,0.01,0.011857
283,0.9222803222564766,-10.300683403499589,-8.442251868723943,-11.914049943088276,0.11391990133939542,-14.836363313274179,-11.910774297887851,0.001051,0.01,0.011739
284,0.9157412454012808,-10.336136093207557,-8.47203216374567,-11.934987686688993,0.10846380628499028,-14.85814183831263,-11.930236122601368,0.001047,0.01,0.011622
285,0.9218002718531322,-10.338909224902919,-8.479864895475043,-11.94919295096633,0.11003769882930223,-14.876271086261537,-11.94721719980009,0.001044,0.01,0.011506
286,0.9270597697682602,-10.306899465475524,-8.470451019089973,-11.954877095619464,0.1133051167688034,-14.891358555922002,-11.958882751251155,0.001041,0.01,0.011391
287,0.9202436486894654,-10.3121027494595,-8.475631889787675,-11.965070019171444,0.11375417605416153,-14.906167258063165,-11.974251056442963,0.001037,0.01,0.011278
288,0.9243315871828015,-10.283556244673816,-8.463375637825619,-11.970734715399129,0.11913687698132565,-14.91788000291344,-11.98715774511408,0.001034,0.01,0.011165
289,0.9239677744209467,-10.262026359633953,-8.45428171387839,-11.975597023554005,0.12171126631836963,-14.926616116748349,-11.994841612384542,0.001031,0.01,0.011054
290,0.9247228362666846,-10.241128952368172,-8.445438884196303,-11.980615713520285,0.12670172505203886,-14.939191024124575,-12.008610818764996,0.001028,0.01,0.010944
291,0.9202362869198313,-10.24710583365025,-8.448365096791749,-11.99122212959517,0.12929656157111066,-14.956031398915439,-12.02390746159955,0.001025,0.01,0.010835
292,0.9242793922159215,-10.228464550912427,-8.441448134820096,-11.99735104632893,0.13225839522038008,-14.967024494003137,-12.036162630864903,0.001022,0.01,0.010727
293,0.9157985966432773,-10.270906551199992,-8.466682561083395,-12.016372125270252,0.12861829557383986,-14.990178901649791,-12.055251539143285,0.001018,0.01,0.01062
294,0.9265284746507189,-10.240473303657867,-8.449751196438095,-12.019798436998249,0.13514732864869952,-15.00191214314356,-12.066141038409619,0.001015,0.01,0.010514
295,0.9199763892402395,-10.247908021124937,-8.458131657410235,-12.032279820245071,0.13501797929216977,-15.017831273430458,-12.080917704077978,0.001012,0.01,0.010409
296,0.9220737699400956,-10.247349125870432,-8.46000603205558,-12.043660830543788,0.1371556953547153,-15.04013939265067,-12.099127653143086,0.001009,0.01,0.010305
297,0.9214533796419984,-10.2534840308006,-8.466868117296546,-12.057050654530517,0.13734612489123924,-15.059741852387258,-12.117346493857308,0.001006,0.01,0.010202
298,0.9216567370157192,-10.248367928074309,-8.46939556065746,-12.06710987404436,0.1379197123112633,-15.074964272576814,-12.13454250916795,0.001003,0.01,0.010101
299,0.9234980018134802,-10.238870321917487,-8.469265633665964,-12.074745174384882,0.13978865063408544,-15.086593296966885,-12.147481090914464,0.001,0.01,0.01
