episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
103,0.9380104712041885,-5.809115024620481,-5.521846282998751,-4.045501242896131,-3.9347870417161532,0.017673,0.1,0.042426,0.2,1391,681,1212,33425,38200,38191,0,0,0,0,3575,3565,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
104,0.9400677804863548,-5.827222938526544,-5.5348415290876,-4.059366193370946,-3.9479114800010064,0.017533,0.1,0.041792,0.2,1319,697,1253,33638,38458,38450,0,0,0,0,3606,3616,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
105,0.9393176568145472,-5.833353114427266,-5.5457865889768705,-4.064425179936152,-3.953677082544691,0.017395,0.1,0.041168,0.2,1396,653,1285,33766,38501,38497,0,0,0,0,3603,3602,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
106,0.9327710770532934,-5.849062148639798,-5.564674812966442,-4.083933670326939,-3.966930902702068,0.017259,0.1,0.040553,0.2,1527,697,1268,33081,37713,37707,0,0,0,0,3687,3682,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
107,0.9350304175772253,-5.861534640739497,-5.581055410014088,-4.090059837671938,-3.981924241061802,0.017126,0.1,0.039947,0.2,1416,784,1313,33862,38623,38617,0,0,0,0,3611,3620,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
108,0.9390770353255913,-5.8764436767223165,-5.591282709653165,-4.095488666890512,-3.9917011215381146,0.016994,0.1,0.03935,0.2,1346,658,1276,32894,37626,37619,0,0,0,0,3630,3610,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
109,0.9416601409553641,-5.886401914304774,-5.603111611627829,-4.111335146861998,-4.002861769096196,0.016864,0.1,0.038762,0.2,1309,628,1077,33202,37901,37892,0,0,0,0,3560,3550,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
110,0.9337008343265792,-5.904010892720336,-5.621950517828476,-4.129414532013056,-4.017548963297461,0.016737,0.1,0.038183,0.2,1499,726,1266,33560,38326,38319,0,0,0,0,3571,3591,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
111,0.9356924735045806,-5.919966333586537,-5.639046888516547,-4.137861463816931,-4.0248761442716035,0.016611,0.1,0.037612,0.2,1468,680,1168,33402,38079,38073,0,0,0,0,3591,3586,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
112,0.937435742364681,-5.936849653182532,-5.654232433314381,-4.1554063665192364,-4.041143443738754,0.016487,0.1,0.03705,0.2,1381,688,1246,33070,37782,37780,0,0,0,0,3627,3635,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
113,0.9424564360309386,-5.944808622295,-5.665301608386628,-4.16006016478052,-4.045230830963594,0.016365,0.1,0.036497,0.2,1275,637,1416,33227,38141,38135,0,0,0,0,3560,3579,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
114,0.9419841883136183,-5.951544615672574,-5.67317339755626,-4.164655578954211,-4.053340709299269,0.016245,0.1,0.035951,0.2,1243,709,1350,33646,38580,38574,0,0,0,0,3500,3509,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
115,0.9428554332216371,-5.9599519974672,-5.683592569821884,-4.1669300430630996,-4.060241285799471,0.016126,0.1,0.035414,0.2,1304,606,1287,33424,38269,38260,0,0,0,0,3637,3641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
116,0.9387100641371456,-5.9713297974039055,-5.697714971263345,-4.18716362994589,-4.0784936548628155,0.01601,0.1,0.034885,0.2,1241,804,1332,33366,38272,38264,0,0,0,0,3605,3609,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
117,0.9377362484502102,-5.984860538598785,-5.714958337531523,-4.193907265261519,-4.085578977021457,0.015895,0.1,0.034364,0.2,1413,646,1412,33069,37763,37758,0,0,0,0,3692,3688,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
118,0.9383014254189778,-6.000824477673262,-5.732486408339671,-4.192929281959001,-4.088654949019339,0.015781,0.1,0.03385,0.2,1394,675,1086,33534,38231,38228,0,0,0,0,3512,3515,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
119,0.9337128550564812,-6.0164621902637805,-5.747428449831683,-4.204153010572034,-4.102207677994622,0.015669,0.1,0.033345,0.2,1461,763,1229,33551,38133,38129,0,0,0,0,3525,3531,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
120,0.9409790463520092,-6.020953126958211,-5.755696925687643,-4.2107451344188025,-4.1114082203062505,0.015559,0.1,0.032847,0.2,1248,704,1183,33073,38073,38066,0,0,0,0,3584,3571,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
121,0.9367336638660452,-6.035790671148907,-5.772911013620253,-4.220009376308376,-4.123860678456384,0.01545,0.1,0.032356,0.2,1503,628,1274,33683,38402,38399,0,0,0,0,3583,3582,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
122,0.9396476434271948,-6.043136272401274,-5.786766265732435,-4.229187988284379,-4.1347078385458955,0.015343,0.1,0.031872,0.2,1364,640,1277,33205,38060,38054,0,0,0,0,3620,3620,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
123,0.9342319522344853,-6.058175756030998,-5.8009628076930095,-4.244125208140347,-4.15113633981135,0.015237,0.1,0.031396,0.2,1505,676,1318,33162,37809,37806,0,0,0,0,3597,3582,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
124,0.9339950667181789,-6.078385165732876,-5.820625106628374,-4.254926289861624,-4.159860933969271,0.015133,0.1,0.030927,0.2,1547,674,1212,33649,38305,38298,0,0,0,0,3586,3589,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
125,0.9403546480386888,-6.089610962337435,-5.830923521988763,-4.265417491431372,-4.1703641145480805,0.01503,0.1,0.030465,0.2,1381,617,1159,33498,37994,37987,0,0,0,0,3588,3575,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
126,0.9465425690591254,-6.096362986834112,-5.83903480561602,-4.26742495150855,-4.173142336215838,0.014929,0.1,0.03001,0.2,1238,554,1134,33522,38579,38571,0,0,0,0,3528,3539,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
127,0.9438070989965553,-6.106988640363524,-5.8511750631474655,-4.277364910390588,-4.183911471310444,0.014829,0.1,0.029561,0.2,1271,605,1013,33385,38315,38311,0,0,0,0,3668,3663,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
128,0.9312696592880031,-6.127254171389763,-5.870357144485486,-4.28572028190961,-4.196142458153954,0.01473,0.1,0.02912,0.2,1564,774,1256,34017,38603,38599,0,0,0,0,3547,3546,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
129,0.941693674228784,-6.137324474368673,-5.876290618653853,-4.286143210926805,-4.196128834270734,0.014632,0.1,0.028685,0.2,1355,588,1077,33324,38304,38300,0,0,0,0,3582,3577,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
130,0.943858692358965,-6.145013329383826,-5.882868747563832,-4.292628321279557,-4.205746326227357,0.014536,0.1,0.028256,0.2,1240,613,1225,33006,37739,37730,0,0,0,0,3626,3630,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
131,0.9367438542254987,-6.160931664923225,-5.894478259553466,-4.299817138074383,-4.215771260645602,0.014441,0.1,0.027834,0.2,1472,656,968,33641,38331,38322,0,0,0,0,3538,3555,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
132,0.9356680969360005,-6.176604621289243,-5.911047160787345,-4.308326404925657,-4.226489375388325,0.014348,0.1,0.027418,0.2,1507,622,1268,33094,37890,37884,0,0,0,0,3627,3626,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
133,0.9334694367719467,-6.19126788689011,-5.928979900867423,-4.328650719726331,-4.241104613459042,0.014255,0.1,0.027008,0.2,1512,704,1227,33308,38099,38096,0,0,0,0,3624,3630,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.9305739780537803,-6.209868782692535,-5.947682951604553,-4.345155019160428,-4.257548327412399,0.014164,0.1,0.026605,0.2,1648,655,1363,33172,37841,37833,0,0,0,0,3596,3584,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9357183795360623,-6.2242926768768445,-5.965968221030286,-4.3497040319320925,-4.267637207269236,0.014074,0.1,0.026207,0.2,1414,717,1217,33151,38015,38011,0,0,0,0,3576,3587,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.9376215989703374,-6.23719891349319,-5.9817002811795055,-4.359664291094947,-4.276476469386319,0.013985,0.1,0.025816,0.2,1393,691,1105,33409,38128,38121,0,0,0,0,3639,3650,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.9384461970809537,-6.248839008517869,-5.996301613433361,-4.366094388594806,-4.285995743234812,0.013897,0.1,0.02543,0.2,1311,726,1345,33093,37644,37636,0,0,0,0,3493,3500,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.9288983918568934,-6.268166870304102,-6.013843317951192,-4.378503271260011,-4.2990211922456,0.01381,0.1,0.02505,0.2,1452,909,1191,33206,37940,37935,0,0,0,0,3527,3535,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.946265255329995,-6.274911825935156,-6.021973364451475,-4.380411299991235,-4.300436827429181,0.013724,0.1,0.024676,0.2,1211,581,1199,33349,38010,38006,0,0,0,0,3606,3594,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9334574500030028,-6.287388282989831,-6.040713413198706,-4.383453715245878,-4.304480755325366,0.013639,0.1,0.024307,0.2,1467,749,1302,33302,37935,37927,0,0,0,0,3598,3592,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.9359734195402298,-6.303490945476717,-6.058993885687713,-4.389708887240594,-4.310893899188013,0.013556,0.1,0.023944,0.2,1323,816,1379,33408,38265,38250,0,0,0,0,3553,3562,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9434602450156138,-6.311892403195246,-6.069326347012872,-4.39550451105273,-4.316921354918398,0.013473,0.1,0.023586,0.2,1359,524,1172,33304,38054,38046,0,0,0,0,3496,3505,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9351566474161406,-6.330401151108127,-6.087071469846548,-4.407626996608258,-4.328934295604895,0.013392,0.1,0.023234,0.2,1427,740,1326,33419,37930,37922,0,0,0,0,3632,3642,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.9379530471616502,-6.341794273112912,-6.098122680881678,-4.422596717265059,-4.336030668217237,0.013311,0.1,0.022887,0.2,1435,645,1210,33523,38114,38103,0,0,0,0,3645,3653,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.9384713260019995,-6.352603729318464,-6.110242315654489,-4.43249270739681,-4.346594063047715,0.013231,0.1,0.022545,0.2,1476,555,1214,33009,37638,37631,0,0,0,0,3639,3657,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.9399136554497605,-6.359010142680809,-6.121250047193727,-4.43934380739366,-4.360301313708704,0.013153,0.1,0.022208,0.2,1383,649,1206,33818,38528,38522,0,0,0,0,3644,3652,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.9375056937232396,-6.3694633192808565,-6.130805842903412,-4.4492436199721626,-4.370047344971237,0.013075,0.1,0.021876,0.2,1529,529,1380,32931,37602,37595,0,0,0,0,3567,3567,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9412855007473842,-6.375856520241764,-6.141999117694434,-4.4594289562696705,-4.379008743784401,0.012998,0.1,0.021549,0.2,1338,626,1087,33450,38350,38344,0,0,0,0,3577,3567,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.9401380966676673,-6.388883387423355,-6.156958454258004,-4.469505956927674,-4.3894983213989,0.012922,0.1,0.021227,0.2,1488,506,1141,33310,37918,37912,0,0,0,0,3544,3549,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.9416981245131524,-6.3985077049653345,-6.169611174908417,-4.47998286729892,-4.399601316066386,0.012847,0.1,0.02091,0.2,1446,500,1405,33378,38209,38200,0,0,0,0,3581,3592,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.9330826170009551,-6.416037893232838,-6.1865148556239875,-4.490743105011028,-4.412314742200237,0.012773,0.1,0.020598,0.2,1484,758,1203,33504,38064,38057,0,0,0,0,3647,3632,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.94224525660501,-6.422186554496773,-6.193987042596886,-4.492334311027193,-4.4194908894164575,0.012699,0.1,0.02029,0.2,1270,669,1199,33573,38583,38576,0,0,0,0,3654,3634,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.9403422835026609,-6.431279709451147,-6.2015810217928475,-4.4984325030028485,-4.42620372690798,0.012627,0.1,0.019987,0.2,1401,572,1209,33072,37578,37574,0,0,0,0,3614,3613,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.9330296946633506,-6.44306253352565,-6.218521347311025,-4.507257910660367,-4.435628263035216,0.012555,0.1,0.019688,0.2,1567,668,1229,33373,37864,37856,0,0,0,0,3553,3552,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.9380393562065156,-6.452054253847949,-6.231417427330189,-4.512161185211105,-4.444250231046488,0.012484,0.1,0.019394,0.2,1404,671,1336,33489,38218,38210,0,0,0,0,3674,3687,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9339056558935361,-6.459376472694307,-6.242211075202951,-4.519835282043397,-4.4502693939962965,0.012414,0.1,0.019104,0.2,1434,791,1220,33664,38207,38199,0,0,0,0,3700,3687,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.931821590329644,-6.4773990544423805,-6.2560745312140424,-4.539517143045686,-4.465723366531708,0.012345,0.1,0.018819,0.2,1455,818,1164,33339,37875,37873,0,0,0,0,3553,3570,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.9341087595179567,-6.4893551970859065,-6.269138599129205,-4.550077298547318,-4.477036118234306,0.012276,0.1,0.018538,0.2,1498,700,1121,33358,37853,37849,0,0,0,0,3598,3600,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.9353473216189055,-6.50699485566725,-6.280384044853905,-4.564187161193595,-4.486441939303678,0.012209,0.1,0.018261,0.2,1405,718,1202,32837,37712,37703,0,0,0,0,3588,3605,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.9452855643831509,-6.512999631729031,-6.285389059778002,-4.574878857756993,-4.492904867351426,0.012142,0.1,0.017988,0.2,1252,573,1157,33355,38162,38157,0,0,0,0,3600,3587,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.9355109128469208,-6.52461813778807,-6.29734330419627,-4.5807145395630116,-4.5030716886823265,0.012075,0.1,0.017719,0.2,1308,846,1278,33401,38084,38081,0,0,0,0,3566,3571,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9426011647006122,-6.530108295659294,-6.3050575042381665,-4.5935227796794935,-4.51554749354371,0.01201,0.1,0.017454,0.2,1322,600,1110,33485,38184,38174,0,0,0,0,3570,3565,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9350941105039465,-6.54014482138639,-6.319633883724392,-4.604993327218658,-4.526025698845623,0.011945,0.1,0.017193,0.2,1428,710,1276,32940,37493,37486,0,0,0,0,3695,3707,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9351094539331248,-6.549516551596396,-6.328837618201497,-4.618741693704935,-4.539494978099485,0.011881,0.1,0.016937,0.2,1446,712,1175,33256,37832,37826,0,0,0,0,3617,3637,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.9402643014465146,-6.557489154031743,-6.337964134014444,-4.6293214648436525,-4.550441716475695,0.011817,0.1,0.016683,0.2,1397,610,1212,33598,38329,38322,0,0,0,0,3673,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9345360824742268,-6.56862776349713,-6.35034094123253,-4.641354484268371,-4.5618636366401155,0.011754,0.1,0.016434,0.2,1425,734,1412,32980,37690,37686,0,0,0,0,3610,3624,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.9375870210061141,-6.576739613024638,-6.359723963865146,-4.647665286972151,-4.5723639806674825,0.011692,0.1,0.016189,0.2,1454,608,1313,33038,37770,37764,0,0,0,0,3641,3641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9367046719412774,-6.587719110868814,-6.3716392441658005,-4.655950356369798,-4.580869029632019,0.011631,0.1,0.015947,0.2,1417,687,1235,33241,38046,38040,0,0,0,0,3603,3603,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.9400735730390412,-6.599349631935436,-6.381708881067348,-4.662970416601027,-4.589594557408496,0.01157,0.1,0.015709,0.2,1441,579,1090,33708,38587,38583,0,0,0,0,3633,3622,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.9373543564446327,-6.607455603761358,-6.390224986975557,-4.665903157224071,-4.598344799523683,0.01151,0.1,0.015474,0.2,1418,652,1073,33043,37821,37817,0,0,0,0,3651,3638,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.9373021853805577,-6.618378497002847,-6.3986152652107595,-4.678006213061672,-4.611224827691463,0.01145,0.1,0.015243,0.2,1349,731,1228,33175,38081,38076,0,0,0,0,3568,3573,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9309358879882093,-6.630945721126792,-6.408944682413083,-4.693048871883139,-4.627586102618769,0.011391,0.1,0.015015,0.2,1452,891,1468,33925,38278,38271,0,0,0,0,3626,3633,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.9439440947016476,-6.635579747595471,-6.4174010706382365,-4.699264585859799,-4.634765068523161,0.011333,0.1,0.014791,0.2,1339,522,1022,33199,38009,38000,0,0,0,0,3631,3611,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9288107451003647,-6.649841304333871,-6.429912201342851,-4.715262775912671,-4.648252477495875,0.011275,0.1,0.01457,0.2,1481,920,1303,33727,38309,38293,0,0,0,0,3593,3581,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
175,0.936931835116688,-6.66053078503864,-6.442122975226649,-4.719901403751556,-4.653431737574901,0.011218,0.1,0.014352,0.2,1454,662,1094,33551,37921,37913,0,0,0,0,3603,3608,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
176,0.9429871840939035,-6.666843371525105,-6.4510922161379805,-4.725301065982091,-4.662392158525245,0.011161,0.1,0.014137,0.2,1298,606,1307,33396,38153,38149,0,0,0,0,3647,3642,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
177,0.9438991845811713,-6.675561805257223,-6.460643970584632,-4.727332833782442,-4.666575998269904,0.011105,0.1,0.013926,0.2,1391,501,1142,33725,38364,38361,0,0,0,0,3637,3634,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
178,0.9415412132955732,-6.684014995973948,-6.470645256846298,-4.734799583363513,-4.672930539613731,0.011049,0.1,0.013718,0.2,1212,749,1212,33545,38478,38471,0,0,0,0,3592,3605,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
179,0.942643391521197,-6.6930606981738,-6.477227465340993,-4.741743038632217,-4.68507230496987,0.010994,0.1,0.013513,0.2,1326,606,1075,33684,38474,38464,0,0,0,0,3614,3613,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
180,0.9472437166336752,-6.696198425616488,-6.483516035416664,-4.743123427972626,-4.689174352541734,0.01094,0.1,0.013311,0.2,1254,505,1074,33342,38350,38345,0,0,0,0,3600,3594,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
181,0.9388240187776689,-6.703900846989199,-6.491541521856523,-4.748191129854122,-4.695770631729528,0.010886,0.1,0.013112,0.2,1297,762,1272,33657,38331,38324,0,0,0,0,3513,3533,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
182,0.9384055792701257,-6.709129286403145,-6.49991907390426,-4.757562524948559,-4.703242838326484,0.010833,0.1,0.012916,0.2,1301,748,1426,33266,38289,38277,0,0,0,0,3595,3609,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
183,0.9431083991385499,-6.712745993598279,-6.510288856800088,-4.7607031320228215,-4.705850151884757,0.01078,0.1,0.012723,0.2,1293,609,1166,33432,38485,38483,0,0,0,0,3596,3595,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
184,0.9405718724790104,-6.719689996120977,-6.518316832010465,-4.769271183536508,-4.715053640576932,0.010728,0.1,0.012533,0.2,1355,634,1226,33469,38315,38307,0,0,0,0,3584,3594,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
185,0.9411292002738176,-6.725998984280782,-6.525470840045832,-4.775339931675248,-4.722597512464696,0.010676,0.1,0.012346,0.2,1276,702,1049,33599,38508,38500,0,0,0,0,3551,3564,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9415802454461712,-6.732737996674068,-6.5353562989388285,-4.779701886429959,-4.729381450839736,0.010625,0.1,0.012162,0.2,1294,672,1333,33653,38426,38416,0,0,0,0,3632,3633,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9455662600292302,-6.739974578925142,-6.5411174640073035,-4.787990734611909,-4.737924436122795,0.010574,0.1,0.01198,0.2,1243,582,1180,33527,38476,38474,0,0,0,0,3675,3684,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.9364011481880158,-6.750402107584852,-6.5515393838049745,-4.791805309023448,-4.745616585131621,0.010524,0.1,0.011801,0.2,1420,707,1378,33444,38125,38116,0,0,0,0,3689,3703,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.9423199393479909,-6.754335331632182,-6.562313029515166,-4.792445979299941,-4.7470517877823655,0.010474,0.1,0.011625,0.2,1411,491,1172,32975,37754,37747,0,0,0,0,3670,3675,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9258784609423897,-6.773351734771783,-6.580541481938538,-4.801543835876966,-4.758790813076582,0.010424,0.1,0.011451,0.2,1608,879,1237,33553,38107,38100,0,0,0,0,3554,3548,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.9383612829940513,-6.784223369477329,-6.591409800496502,-4.8114608575806885,-4.765860470605477,0.010375,0.1,0.01128,0.2,1380,682,1253,33453,38093,38086,0,0,0,0,3631,3629,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
192,0.9363234327377039,-6.793311366862261,-6.6004235103914555,-4.821799114517096,-4.776590782525505,0.010327,0.1,0.011111,0.2,1284,847,1300,33466,38515,38511,0,0,0,0,3584,3580,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
193,0.9406298553842476,-6.802155053485129,-6.609372378929612,-4.8272559760773905,-4.781887991648711,0.010279,0.1,0.010945,0.2,1362,625,1101,33468,38286,38282,0,0,0,0,3572,3578,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
194,0.9372902367490098,-6.813477319281587,-6.6206218520670985,-4.836867216154179,-4.788496890180045,0.010231,0.1,0.010782,0.2,1509,565,1211,33073,37809,37802,0,0,0,0,3569,3572,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
195,0.9376151777891907,-6.822152136710781,-6.630576681377288,-4.8481128652077405,-4.797655887074623,0.010184,0.1,0.010621,0.2,1426,639,1104,33101,37771,37760,0,0,0,0,3480,3480,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
196,0.9397010463378176,-6.830528767082844,-6.639163488532602,-4.857422438388529,-4.806226984484825,0.010138,0.1,0.010462,0.2,1363,654,1203,33450,38350,38346,0,0,0,0,3615,3613,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
197,0.9368691393418145,-6.839701153791926,-6.6489227127450015,-4.867018834864813,-4.816060313686817,0.010091,0.1,0.010306,0.2,1406,708,1129,33486,38071,38064,0,0,0,0,3656,3676,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
198,0.9417904089581305,-6.843876716247332,-6.656300905439082,-4.866793345216872,-4.8200015003189876,0.010045,0.1,0.010152,0.2,1327,586,1156,32864,37664,37663,0,0,0,0,3610,3611,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
199,0.9402365636024071,-6.853268557943266,-6.665041424533126,-4.874911167097546,-4.830534549038013,0.01,0.1,0.01,0.2,1419,597,1199,33733,38433,38429,0,0,0,0,3599,3603,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
