episode,service_level,squared_starvation_penalty,squared_congestion_penalty,net_starvation_shortfall,net_congestion_shortfall
289,0.9386017328951299,-7.760330920614046,-6.380574317051627,-2.008248188246758,-9.511016231441971
290,0.9441782898726501,-7.754842535941091,-6.3756285731524365,-2.0025285566583797,-9.511500943636493
291,0.9376673609044928,-7.754522985726767,-6.376429889069359,-2.0121663931107667,-9.524090105907332
292,0.9400490964479016,-7.75688585496938,-6.377156232315121,-2.0081310521356284,-9.529197188497406
293,0.9392200102709725,-7.758537943771817,-6.3820307796213385,-2.0096884433490843,-9.533803611774708
294,0.9468604825415855,-7.752741615956804,-6.381997930701373,-1.9980038485016565,-9.528096966683155
295,0.9252461155260349,-7.771696191015193,-6.396349445192984,-2.0197646795933175,-9.553218117536794
296,0.9407190862240439,-7.77166204402601,-6.400007197938093,-2.0034305616947012,-9.550653350554684
297,0.9396942667507583,-7.772419946878337,-6.402356059010814,-1.9953897847922117,-9.551068705446415
298,0.9419633420901652,-7.769751305773753,-6.404922656448552,-1.9909689190381226,-9.551502134246793
299,0.9403555207988691,-7.773858624004137,-6.405674841458542,-1.9897879254752295,-9.559328128926044
300,0.9325409860542897,-7.7810647545814655,-6.4126836033138295,-2.003779107291241,-9.57405644200333
301,0.9367377590868129,-7.783932242544168,-6.4179928143900105,-2.0004735913837566,-9.576184442444672
302,0.9336211877033478,-7.790537405358908,-6.425731206675731,-2.0097221636915856,-9.583909677246254
303,0.9331568497683653,-7.791988089285326,-6.429032280876396,-2.0145962010673073,-9.588839443806235
304,0.936651179413867,-7.793381365990441,-6.431992071964534,-2.021969386832095,-9.597809195124988
305,0.9398335886575951,-7.79396546601006,-6.437740113996366,-2.0269248822893857,-9.601835684538235
306,0.9355803690430353,-7.80376072455563,-6.447434452618414,-2.0405098942657025,-9.615719229556133
307,0.94229239697175,-7.803355969522149,-6.44635301370842,-2.0336686898344833,-9.620314829479822
308,0.9339807582109358,-7.809900482743208,-6.446998552610374,-2.0419903759813067,-9.634362156742855
309,0.9293169308509038,-7.821102042921638,-6.455434734341547,-2.049590048148369,-9.649586672013445
310,0.9363100904331271,-7.825042993692911,-6.457585874856688,-2.052776727843721,-9.660925774814803
311,0.9341665927961469,-7.830529796448977,-6.462628761385265,-2.0657044204154253,-9.676279095551397
312,0.9424533365138053,-7.826530717398354,-6.4637594653834505,-2.0586463647342086,-9.675820578354887
313,0.9395743145743146,-7.827925303253957,-6.467509837456016,-2.0565576911097687,-9.677104112782791
314,0.9413579313473461,-7.82996284566377,-6.470858115656805,-2.054941913097128,-9.679401772190626
315,0.9432998978917653,-7.8283923132662485,-6.471630918730766,-2.055589765539426,-9.679065860694552
316,0.9364141035258815,-7.827507937284938,-6.465501709444767,-2.0511331472511216,-9.691199180558547
317,0.9382533242514881,-7.830832001044566,-6.468422166088284,-2.0583739294405192,-9.698399732041517
318,0.9338722863111999,-7.8366420583835765,-6.4740838999314585,-2.0636791517914452,-9.709002322747011
319,0.937131335018659,-7.841326226874631,-6.480542891683846,-2.0584368110229923,-9.711439601230055
320,0.941604953259682,-7.836086259929937,-6.4789862645241,-2.0567056827678627,-9.714624022243552
321,0.9433208186992854,-7.834764998507843,-6.477627098111706,-2.0495415678862328,-9.715761034413225
322,0.9358743857125734,-7.838995647658631,-6.485025396115025,-2.0569531512948127,-9.723182755050505
323,0.9417446783137559,-7.835586934323366,-6.4853791331870045,-2.0527487197888976,-9.724481652718024
324,0.9473402992163381,-7.833354794227213,-6.485807024704705,-2.033787585363287,-9.71634524076322
325,0.9369681974533824,-7.831102637447113,-6.488666997836414,-2.0314808293558544,-9.716739395700285
326,0.938650857810114,-7.832982599032591,-6.495071983947383,-2.036291136437724,-9.719772105525555
327,0.9359204158451335,-7.835713492231195,-6.496703806335405,-2.0491777870061187,-9.731353123378101
328,0.9376797118556857,-7.834261943416136,-6.5009256057738645,-2.0471154218719265,-9.731720236145833
329,0.9403923235758532,-7.832668690591563,-6.502526376122101,-2.043187624551401,-9.729921742505176
330,0.9261894041722948,-7.845789654313949,-6.5157123112891435,-2.0529070953248536,-9.744742586948638
331,0.9434453454621623,-7.8424816148007785,-6.519155254727493,-2.042631218687944,-9.73606831440172
332,0.9475557948902052,-7.835984763626439,-6.516552418151207,-2.0214928708203783,-9.725293107888449
333,0.9326615435218133,-7.84480265962481,-6.520362481867704,-2.0283918203677205,-9.743466028521217
334,0.9474015276321701,-7.838912032790514,-6.517397999133268,-2.016182059030778,-9.738348842972378
335,0.9431270953977446,-7.835097666450124,-6.5158859101114635,-2.012718103832744,-9.738459771381718
336,0.9422748900260347,-7.833230294564149,-6.516086070441212,-2.003001960635893,-9.733154668559811
337,0.9389403012157503,-7.833681044051333,-6.517166265713936,-1.999257127541794,-9.737501779247355
338,0.9347164008081296,-7.837907523347558,-6.5217421904214286,-2.0051754706040636,-9.747021540475082
339,0.9314771342822334,-7.846889619677303,-6.5319064829544535,-2.0139610164236528,-9.760749029567762
340,0.9341969065152456,-7.8557263253057785,-6.543750644229417,-2.0324399356269796,-9.774422664919811
341,0.9378941390956096,-7.852334812375246,-6.544276009713732,-2.0310300701352975,-9.773269053232932
342,0.9412924032489249,-7.854564394311527,-6.546052434054778,-2.028375652856233,-9.772692422876474
343,0.9374774882939129,-7.858309074930186,-6.551786138689655,-2.0267737223264883,-9.776467644781807
344,0.9359742466243405,-7.862765981749833,-6.559544211926473,-2.0345734885414557,-9.784972100304062
345,0.9381713231574875,-7.86490835661446,-6.5644752061209815,-2.0397094173050445,-9.79242028807027
346,0.9361021408922378,-7.8707420651641575,-6.569080990563702,-2.032748606538769,-9.793038740570976
347,0.9361488643619447,-7.874300302563759,-6.57167700477837,-2.0415375222847403,-9.807692351326018
348,0.9422378336185415,-7.8746830172080875,-6.571631525627719,-2.0413746103024764,-9.81113971330891
349,0.9328456255598686,-7.885722040939816,-6.577772960842297,-2.0528848662871115,-9.827083144531624
350,0.9419808734848023,-7.882338052052936,-6.577011074701208,-2.038827275895799,-9.821249798152015
351,0.9326344630412771,-7.88523442844392,-6.5818039593242315,-2.044916093751366,-9.832475247799117
352,0.9351851851851852,-7.88975272301924,-6.588266688822899,-2.0481275165972535,-9.838249976387706
353,0.9356126704326995,-7.892030938588147,-6.588226986351174,-2.053094974516636,-9.847083939716441
354,0.9366199288469013,-7.895026092320024,-6.594211814102486,-2.0570616822480345,-9.853802468071096
355,0.9374355552859829,-7.8985008768314495,-6.597316590315823,-2.057387436565657,-9.858905855562252
356,0.9379022072532628,-7.89879570107143,-6.601199719036508,-2.0622874266009488,-9.864240319172735
357,0.9375338345864661,-7.903178369723868,-6.6071144477184705,-2.071902288042391,-9.873625351712766
358,0.9360737448955081,-7.903489337160201,-6.610993334029494,-2.0749196454163794,-9.881388778778161
359,0.9412726246024906,-7.898093304369355,-6.611049335049768,-2.071468075116586,-9.878062770385764
360,0.9372488594821595,-7.90126837828202,-6.612941790626632,-2.0723784871767372,-9.881410440399572
361,0.9377673479087453,-7.905823298276791,-6.614882884451705,-2.0817513486843136,-9.890174964378557
362,0.9364787521129266,-7.9079456286972665,-6.618500010099722,-2.085855187713441,-9.897618906505018
363,0.9387755102040817,-7.9088353727027,-6.622144219211521,-2.0919320663357377,-9.903191600322815
364,0.9374455689360041,-7.909614810991814,-6.623930303788032,-2.1011867061889915,-9.91121187478558
365,0.9366438858416684,-7.912646389587984,-6.6274750926422294,-2.1109284292529993,-9.921452803464295
366,0.9453413908180752,-7.9072776432541145,-6.626608121819085,-2.101010689644567,-9.914550648225365
367,0.9368289934159796,-7.907661313953099,-6.631552709795298,-2.1040879123280796,-9.920972678054945
368,0.9371286237320688,-7.906316579106305,-6.632822598642013,-2.103711052233294,-9.923453587006273
369,0.9297667874143041,-7.913317843588097,-6.640000188105994,-2.116668321584423,-9.935213277645516
370,0.9292288446072737,-7.9223546623438175,-6.647764515717907,-2.12912241373526,-9.947492497725438
371,0.931224250443569,-7.928104429789451,-6.652831282220016,-2.1397190361536755,-9.958735578403482
372,0.9424574646537264,-7.92731273412237,-6.652990919247876,-2.130856111988599,-9.95928642522485
373,0.9406607824427481,-7.928873943976064,-6.656531699875968,-2.1352559179218784,-9.964869492614236
374,0.9369989905587555,-7.931623353798806,-6.656952485665697,-2.1378362580084804,-9.967955368733351
375,0.9400089806915133,-7.9339956276314725,-6.659255717055237,-2.136090978725873,-9.968587085538514
376,0.9429418635996046,-7.934119951455698,-6.661906912820967,-2.128529854132739,-9.965963024941761
377,0.9356695647013442,-7.937554090269032,-6.664032864406532,-2.1313447181880902,-9.975426091589858
378,0.9412752684302081,-7.936890637779235,-6.662833421450375,-2.1222767350474276,-9.976913482266765
379,0.941717791411043,-7.935870310501896,-6.663306181189423,-2.1182439860405498,-9.980469637606635
380,0.9403614092535322,-7.934984504869283,-6.663832471198148,-2.113218769099844,-9.979669201205835
381,0.9362591745878955,-7.939182662054227,-6.666225032967386,-2.1149397427062904,-9.985752488558582
382,0.9387329687924836,-7.941023784630067,-6.669489020707873,-2.1231236074227664,-9.993677551460108
383,0.9380764955082174,-7.944301192294596,-6.672363942682216,-2.1305666755800443,-10.001531039253129
384,0.9357525103721965,-7.946675170976815,-6.675133609864137,-2.1315368729296877,-10.011203247411233
385,0.939385783917945,-7.945030841826103,-6.677156263109798,-2.129127979570631,-10.012955045961178
386,0.9430039286793593,-7.943980301522015,-6.679048097243814,-2.12760470555016,-10.012024230362725
387,0.9371778923049583,-7.944036643642249,-6.680952137788322,-2.1312798804759714,-10.01993159090685
388,0.9355558819209869,-7.946586585342196,-6.684406341032597,-2.1345228004728796,-10.024334176554323
389,0.9390872065165309,-7.947701310032024,-6.68167494961399,-2.1368769906665883,-10.033084367839487
390,0.940481504627563,-7.947524233831114,-6.684072726934336,-2.136186518030922,-10.035726351459745
391,0.9372984169255807,-7.947938390466647,-6.685197840238372,-2.1400333941622978,-10.041356518770518
392,0.9410312010601133,-7.947253373098151,-6.68393262468068,-2.1355120768180615,-10.044997752992927
393,0.9407268058168354,-7.9486531938348355,-6.6867456759104575,-2.131921433147265,-10.04623558591203
394,0.9357615294011054,-7.9551307006001695,-6.691044991166353,-2.1333215607498106,-10.051849788921434
395,0.9306695207515757,-7.961347036257237,-6.696290020857569,-2.1462371552483375,-10.066070268356414
396,0.9374720857525681,-7.965152396941535,-6.699733572271876,-2.1491240229914794,-10.072728731417294
397,0.9383203276826023,-7.968026674392852,-6.703555065087801,-2.1499166050063283,-10.078278842482579
398,0.933045993977682,-7.973338279396095,-6.707471926781856,-2.151781924648145,-10.087772090262161
399,0.939107880688844,-7.972062947822588,-6.712087039544345,-2.1485897408209977,-10.087614109682407
400,0.9461943050601536,-7.965683341423829,-6.7101489371891745,-2.137385310098387,-10.082996949500973
401,0.9446884023099134,-7.964883460172306,-6.712066484298214,-2.1301331575610765,-10.083585608980275
402,0.9279912573470774,-7.9741393768367494,-6.720294559381183,-2.1495951798630917,-10.10295847549046
403,0.9402711395677398,-7.97273318825847,-6.720047874327414,-2.146350410704265,-10.102207830400943
404,0.9337293092531733,-7.977838968388014,-6.72596050531911,-2.1492304977828263,-10.109146103196482
405,0.9395206496379117,-7.9775795106506076,-6.7255355674406765,-2.1420978744945116,-10.110064255113642
406,0.9389756082889711,-7.979264058248402,-6.728058029964825,-2.144154449785097,-10.120089618552038
407,0.9448013323816322,-7.974868729085542,-6.724526766656718,-2.138874426439467,-10.119680877844068
408,0.9352897584111457,-7.975117546152542,-6.730539953060365,-2.1510896693861743,-10.127522951443465
409,0.9369632580787959,-7.977267693020797,-6.73411332040417,-2.1594867897965515,-10.136899018726192
410,0.9418791228382956,-7.978590191707613,-6.7366840555771645,-2.1616352327281523,-10.139291833368329
411,0.9391265464301685,-7.982470557963551,-6.742055980160514,-2.162392274803297,-10.141389742957053
412,0.940167127605793,-7.9824916346096515,-6.745315609662892,-2.1625164394346523,-10.142709530431723
413,0.9349273607748184,-7.984082532835143,-6.746794323311843,-2.1676978601514354,-10.14832962100956
414,0.9466860499614312,-7.98211078874045,-6.745581438454334,-2.157123099838556,-10.142437609146194
415,0.9339286773868154,-7.989423585131478,-6.750880274310432,-2.1685092810376987,-10.156161964467325
416,0.9397575866943366,-7.987858157610002,-6.749451980724258,-2.1672593905012705,-10.158039775202026
417,0.9409613841077321,-7.985627326120905,-6.753028734934618,-2.1634815642142455,-10.158328680520219
418,0.9423524369336272,-7.983394231494429,-6.752386355186361,-2.154127582901102,-10.15873878671958
419,0.9342367356793626,-7.988919734565079,-6.75554502134148,-2.1508486557735407,-10.1648490259575
420,0.9448398576512456,-7.986515947957042,-6.753417680383757,-2.14638536545225,-10.165628799212529
421,0.938472163834004,-7.988233974547572,-6.755966361935863,-2.1481237298034412,-10.173039006981224
422,0.9399681672122286,-7.988906081244117,-6.755688414897304,-2.147041207015959,-10.174937120746357
423,0.9429991665674485,-7.987886453615921,-6.755928746787236,-2.1440917120523917,-10.178072096046552
424,0.9361423165171787,-7.988366860424937,-6.762536854988708,-2.156108442164567,-10.183353189121432
425,0.9345949035771233,-7.9926250304136826,-6.763165756806757,-2.157232018583085,-10.192061968337462
426,0.9377681124880839,-7.996972343532939,-6.768330951968404,-2.15733470886325,-10.193479389409305
427,0.9389877374368839,-7.99980929996756,-6.770954932073822,-2.150231587750178,-10.193993496144
428,0.9379969623872063,-8.00013059971099,-6.771591420631591,-2.150499961427246,-10.202580859493741
429,0.9430098486668268,-8.000677975807303,-6.772184074026506,-2.1430859255652606,-10.203053238231897
430,0.930597573760671,-8.006317446431948,-6.779126384665606,-2.1554554259008367,-10.215153868819156
431,0.9407620589381539,-8.006399790572836,-6.781419879965465,-2.150414647952009,-10.214897127633831
432,0.9348125524014852,-8.010484185267469,-6.784853738542283,-2.1493381952399546,-10.22327278910759
433,0.9334034244517874,-8.013750567054206,-6.78932244491225,-2.152152743995892,-10.230020411204027
434,0.9331139694884834,-8.020317662407228,-6.792067023988959,-2.1574986212734273,-10.241623696806107
435,0.9431179350782808,-8.018192604226378,-6.791335604997646,-2.154826646112713,-10.243108904272002
436,0.938867496492642,-8.018282131642362,-6.79186628291727,-2.1490618427372685,-10.245573724541396
437,0.9395716166088309,-8.020687790667457,-6.7924329730776005,-2.1506586170095394,-10.249934085962428
438,0.9275549805950841,-8.03048753119652,-6.799529325691281,-2.1637997256261046,-10.267546245147333
439,0.931427716252619,-8.035027191000115,-6.8049231596112465,-2.173157738143117,-10.275684054611393
440,0.9367369589345172,-8.033117418251782,-6.806401021805135,-2.172048366164265,-10.276432178224638
441,0.9351514427385148,-8.035993636229692,-6.808609616846396,-2.179335482293856,-10.286073868036937
442,0.9444986284669308,-8.031875844758911,-6.806342503807145,-2.170214426623846,-10.283456274331993
443,0.9341957918312017,-8.0355337792159,-6.81580315161668,-2.171281891086459,-10.287313114436397
444,0.9410224732321449,-8.036120058539037,-6.81814594951356,-2.1715645658548386,-10.289011817809692
445,0.9366061771421704,-8.036804173585203,-6.818361533574857,-2.1713972603082325,-10.296106026461372
446,0.9413070209639205,-8.034526131541249,-6.818939704788014,-2.1642357773867245,-10.295075035211182
447,0.933713086493779,-8.03984548584726,-6.822855848799249,-2.1608952723065333,-10.302157121338642
448,0.9432653918890523,-8.035922303085101,-6.821671109911495,-2.1549325572947686,-10.30192858231961
449,0.9382911392405063,-8.03394553863137,-6.823754882502875,-2.148876676314744,-10.300969159459717
450,0.9397590361445783,-8.035965650639337,-6.824627600587946,-2.144559583368966,-10.303804130960511
451,0.9355901737567406,-8.041605592561986,-6.82795149886785,-2.1447328271801696,-10.31163347877229
452,0.943825680555977,-8.035983311678114,-6.823222604967281,-2.1330673900934825,-10.308909228459223
453,0.9416153869021077,-8.035826986447244,-6.820461541412687,-2.1207232648867476,-10.308214013063415
454,0.9363201911589009,-8.040115879002805,-6.824122349280539,-2.123111364148945,-10.31338035498276
455,0.9411480945489629,-8.038503391683507,-6.824526400469332,-2.110989241540652,-10.311939621730604
456,0.9413227101180135,-8.035095198855018,-6.822408742612941,-2.104601625063525,-10.312483395049252
457,0.9433611884865367,-8.035847105568344,-6.824558865979563,-2.1073378468108697,-10.315904632942047
458,0.9358064223786364,-8.03888986935456,-6.829110749669822,-2.109077096691695,-10.319484621985833
459,0.9458511056659709,-8.03567322617318,-6.828180781247934,-2.0982878185186764,-10.315055879101738
460,0.9451809921048712,-8.033390486082936,-6.8290734384732446,-2.087605389549712,-10.31065004200908
461,0.9424686508536033,-8.03432554255183,-6.830330251070593,-2.0810234420396005,-10.309756722847617
462,0.9404896646214332,-8.035399573628366,-6.829210964361607,-2.075710949356086,-10.312723599147576
463,0.9433973571449974,-8.033557877373376,-6.830369832764642,-2.072884503214547,-10.310956210883248
464,0.9391944461068885,-8.033754934997766,-6.83166610767087,-2.072164258137768,-10.312769080853295
465,0.9362507889753839,-8.036209616794796,-6.833447016700872,-2.081482597602633,-10.321282571192697
466,0.9381406542472591,-8.035811894703329,-6.835338363679302,-2.0834305439557097,-10.32543974784865
467,0.9442147522320091,-8.033566452740237,-6.835220979602297,-2.079090736321336,-10.325856650402091
468,0.9329926178307779,-8.037947081416435,-6.837664668187022,-2.085374348784904,-10.335756238423947
469,0.9394315795699879,-8.038678174841564,-6.841494389899159,-2.0900994103871042,-10.342557110012148
470,0.9427001336699836,-8.038194105444745,-6.8401188157419215,-2.0823876724666595,-10.344016779845212
471,0.9358083832335329,-8.041973058188582,-6.8437985487192075,-2.080562971233337,-10.349809937028194
472,0.9399760263709919,-8.042228692163532,-6.84259752929794,-2.0773808437366714,-10.350403445330373
473,0.9323433323433323,-8.046572897083594,-6.847926217003063,-2.089221270459539,-10.361375445126559
474,0.9365117609854531,-8.047964414179317,-6.85374943448835,-2.096013472434452,-10.36699865515589
475,0.9380757420675537,-8.05026237447094,-6.85504867609476,-2.0879578910609244,-10.367538920194642
476,0.9340665927413313,-8.051732249977306,-6.86126232092331,-2.097387306631423,-10.376856599961673
477,0.9394939824124373,-8.051371962802158,-6.8599889772537725,-2.098174541188524,-10.379893871317261
478,0.9438484848484848,-8.049068199074954,-6.859602706479885,-2.0885971431737964,-10.378349324440299
479,0.9366670668747749,-8.049722529103548,-6.86113087536705,-2.0971954904026693,-10.383390906885431
480,0.946838477674558,-8.046614519910323,-6.860130805890545,-2.0875458335531003,-10.380466867157352
481,0.9363972466861041,-8.0484426232001,-6.863041354576237,-2.089247867024422,-10.379683775810303
482,0.9415959559487272,-8.047728840384961,-6.864943404998117,-2.0837804072275006,-10.377183842289613
483,0.9340745192307692,-8.051248695115094,-6.870950887047183,-2.093973187521026,-10.383407920830635
484,0.9384697699304441,-8.054525546767778,-6.8752020383142325,-2.0942371163273177,-10.388387127001762
485,0.9408456571547594,-8.056675451701247,-6.876264683342974,-2.0936842191084915,-10.392079178961431
486,0.9325792528650096,-8.061314652389214,-6.881103144360232,-2.100761865302653,-10.400886842680878
487,0.9418563509847859,-8.060522775356256,-6.878758126219679,-2.094858786264149,-10.400090371430977
488,0.9390745041986779,-8.060083141564135,-6.878604699012402,-2.0892995900362696,-10.402853198748756
489,0.9456229007171604,-8.056031457887682,-6.875005954653511,-2.088226332500269,-10.403153402344957
490,0.9376886524610741,-8.05796424768664,-6.876196946056042,-2.094887702203293,-10.411041568688509
491,0.934234824566629,-8.060024599655447,-6.881176781258996,-2.104762199433654,-10.415939758461652
492,0.9422627955701885,-8.059825498240706,-6.8827040548312794,-2.100761331538001,-10.418057965572228
493,0.9394956485579351,-8.060444770310461,-6.885351762758779,-2.1098923888455747,-10.424056576535246
494,0.93697603022789,-8.062221982386646,-6.889464519459209,-2.119579215651308,-10.430428672334399
495,0.94047547577595,-8.061644461268436,-6.889585703228539,-2.119241704784698,-10.433306312709759
496,0.9393546050049808,-8.05916503771822,-6.888093803101529,-2.1175215940770085,-10.4348649267916
497,0.9379722263700164,-8.061126991802096,-6.893295871201397,-2.122343110561239,-10.436176145519697
498,0.9313286920456229,-8.065300640608346,-6.893917423201952,-2.127275385166988,-10.44653988374959
499,0.9424535940264491,-8.062409292705068,-6.8928500232479974,-2.1214300466843747,-10.444364788981419
