episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
37,0.9273802304426926,-181.91776103570422,-130.0445662607009,-328.0724048358006
38,0.9285263821736388,-183.5346026945087,-131.32165441765474,-332.3937503910457
39,0.932501281239637,-185.10336533600866,-132.54302052198952,-336.70682129753425
40,0.9313303428967095,-186.4583726663078,-133.64574534228746,-340.71852110161063
41,0.9367398801960428,-187.97982233638692,-134.89988984567287,-345.1745775869355
42,0.9391617709405851,-189.48077201933089,-136.13243840543018,-349.4430285842596
43,0.9301487156376747,-190.8917816278615,-137.28304835090293,-353.41107249584576
44,0.9267955385864174,-192.21994662444078,-138.36291807958517,-357.396077720623
45,0.9223471114334059,-193.60476273013649,-139.46917690307663,-361.4123147756931
46,0.9226669048895242,-194.8204838774568,-140.4922278786773,-365.20406663505554
47,0.9265420730050421,-196.0515390589866,-141.51576735514797,-369.0173062540386
48,0.9350784716638375,-197.25566739691465,-142.4730040480083,-372.79072548095166
49,0.9296555046976632,-198.33263018018758,-143.2530217514565,-376.12926707309987
50,0.9315407108190396,-199.40911911736944,-144.14432345156632,-379.6352555737285
51,0.9246856902811534,-200.34677485591837,-144.95859514024417,-382.8469953561945
52,0.9256466488418902,-201.41558650645325,-145.82040259052442,-386.3295425708954
53,0.930983087966906,-202.43028531214358,-146.61874983691862,-389.750042303705
54,0.9293426103646834,-203.31451295855956,-147.4006139859708,-392.9114068034246
55,0.9356262928772114,-204.29572451918904,-148.1734429426197,-396.1895204129355
56,0.9311411757568404,-205.10213845843214,-148.86619812746326,-399.3877408029465
57,0.9283968282358552,-205.96418264297458,-149.58616767015883,-402.52624257485127
58,0.9308789027251398,-206.68887635212022,-150.22074697681228,-405.32859721988126
59,0.9277442987120407,-207.5618207726479,-150.90412165747824,-408.23189215053895
60,0.9315181016124126,-208.26708032572142,-151.56302019441313,-411.01113115888734
61,0.9336055656382335,-208.8400151032692,-152.05189586328376,-413.49993663940955
62,0.9292249730893434,-209.55872962112477,-152.64116806562424,-416.19355111057075
63,0.9333810461024632,-210.22691812532415,-153.24220099225934,-418.98593190425703
64,0.921315343659245,-210.89138670075556,-153.81404725888186,-421.84200903398164
65,0.93301364150831,-211.5896962956114,-154.44107254478075,-424.7818947425774
66,0.9290503805726713,-212.37641427448273,-155.0991028732692,-427.69444566106495
67,0.9349167645022427,-213.01335542983816,-155.7464287762852,-430.37417715313774
68,0.9268878546764749,-213.67968246730413,-156.384645435361,-433.0922670900304
69,0.9283253961122593,-214.26038385413585,-156.9156355011334,-435.7071783774874
70,0.9312563902086967,-214.82033246004488,-157.43080627147754,-438.1248343645725
71,0.9302669726987195,-215.44248249033947,-157.95891862639513,-440.70518596829794
72,0.925865966155538,-216.03693647098223,-158.4950156812444,-443.26941129628045
73,0.9264498303150434,-216.55764960308497,-158.98125828993415,-445.70980095915365
74,0.9279238025460207,-217.0710441756885,-159.44135125731304,-448.15881727047264
75,0.9298614658773326,-217.59580211475162,-159.95971460331646,-450.52497540262505
76,0.9280312053358742,-218.18054078364776,-160.41774082548784,-452.82401489661737
77,0.9266630643611912,-218.74303229651125,-160.92631902522368,-455.29300327067864
78,0.9328838861132848,-219.24636961981224,-161.39222603637737,-457.67740324221813
79,0.9255023737720581,-219.79553710961346,-161.90264047035936,-460.13087631315835
80,0.9271837372008528,-220.32814901957786,-162.3652024212186,-462.54858473943534
81,0.937511386409182,-220.80655501795493,-162.7963232702058,-464.7624117171334
82,0.921447963800905,-221.3721225165089,-163.28604050200772,-467.1926376225748
83,0.9329574889532226,-221.8463232860786,-163.69178814419624,-469.4156532866501
84,0.9296373970396037,-222.30750808176032,-164.1120436426393,-471.6432277810916
85,0.930969980389199,-222.72045737817717,-164.51187850372503,-473.76230914743405
86,0.9334718083024776,-223.12118944136395,-164.90359909708775,-475.8472105169411
87,0.9338823248597685,-223.57762699230784,-165.3323526823612,-478.0755473679779
88,0.9337654757150318,-224.01718079903864,-165.7648794029626,-480.3567294006292
89,0.9302638006839277,-224.44870818846417,-166.22280005595803,-482.5173511514764
90,0.9287164785283402,-224.82947971732568,-166.55568860811456,-484.62235289615023
91,0.9257195066240292,-225.26349437990189,-166.9574261215204,-486.72499964952124
92,0.9305889149007327,-225.62832833996518,-167.268515244328,-488.54266935403143
93,0.9205307931943446,-225.9646147479761,-167.55466062706512,-490.36066686191594
94,0.9338770578462467,-226.41758706503902,-167.92248415077006,-492.3438606306243
95,0.9376542095444425,-226.91922219954256,-168.37872315951944,-494.6419587906253
96,0.9266472022394124,-227.39895870740744,-168.78546027076388,-496.77450756671567
97,0.9327855035819638,-227.7356545483007,-169.122364425765,-498.7575141643301
98,0.932353467294735,-228.02223270698804,-169.40836600878555,-500.4988833020547
99,0.9297063071738084,-228.4051988451287,-169.73515719493344,-502.4778859806322
