episode,service_level,squared_starvation_penalty,squared_congestion_penalty,projected_starvation_risk,projected_congestion_risk
147,0.9444545952859492,-1.5490840608899943,-1.0803285082111593,-0.2598548483754685,-0.15393124896088375
148,0.9396289446996361,-1.5540122404246053,-1.0835503710801262,-0.26068012586848127,-0.1544074231334494
149,0.9347012131196645,-1.5589315708330729,-1.0870148390620955,-0.26142778048835247,-0.15489453968084807
150,0.9423030522379057,-1.562864132774966,-1.0896812515619752,-0.2620389243046455,-0.15517509163036763
151,0.9450344474863864,-1.5669843648088266,-1.0925038284514734,-0.26264653179871583,-0.15556185117222276
152,0.940803188228081,-1.571263760238606,-1.0955493035983723,-0.26332374482633897,-0.15595155331766059
153,0.9428011404133999,-1.5754107188330817,-1.0984165015318441,-0.26405026522100333,-0.1563300453663041
154,0.9431807938463388,-1.5791732302558328,-1.1011006276224924,-0.2646383745574497,-0.1567311186429095
155,0.9401199409336106,-1.5836977816803348,-1.1044540855628282,-0.265401529767513,-0.15718824603325907
156,0.9417949339474003,-1.5875077176495447,-1.1071404976390373,-0.26598381189253933,-0.15755742409310364
157,0.9349818225520536,-1.5922206243485963,-1.1104618825642376,-0.26687430271818047,-0.15804261869655647
158,0.9466444478109377,-1.5960550205645538,-1.113152105758835,-0.26750594271054134,-0.158415966106019
159,0.9438112907500663,-1.600195214604463,-1.116027829383933,-0.2681040639436162,-0.15881837824312456
160,0.9436970752507357,-1.6040270268757286,-1.1187586670877263,-0.2687200608433835,-0.15921468861316754
161,0.9364992721979621,-1.608360227161745,-1.1219287010401484,-0.26948619184229433,-0.15960550098237533
162,0.9445998708765027,-1.6119306577104697,-1.1242963789249878,-0.2701092578369026,-0.15990881803311985
163,0.9447584866158217,-1.6152094474085166,-1.1266727931293081,-0.270597749890036,-0.1602215726196655
164,0.9451296552553998,-1.6187964505968349,-1.1292956281076771,-0.27111235803588235,-0.16058996751365667
165,0.9408248475563966,-1.6227027102299532,-1.1320101221301224,-0.27173993891592424,-0.16097234838941543
166,0.9443258038319247,-1.6264071580211061,-1.1346888983278367,-0.2723265103669019,-0.16134056455147008
167,0.9441522137725811,-1.630260116814521,-1.1374083695556734,-0.2729868535244841,-0.16172319138939367
168,0.9420337661558761,-1.63415459100474,-1.1401473528660508,-0.27364626968936706,-0.16205721752258198
169,0.9449609853807288,-1.637838220265159,-1.1426817717987159,-0.27431618210496583,-0.16235108260158757
