episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
227,0.9398507597957766,-6.520627009880556,-6.4876277012151835,0.1691169832763033,0.01459,0.1,0.028497,0.2,1112,879,1705,33101,38147,38138,0,0,0,0,4061,4071,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
228,0.9366192960364574,-6.594137045185359,-6.493635196220649,0.1542093673219642,0.014536,0.1,0.028254,0.2,1216,898,1773,33354,38252,38243,0,0,0,0,3967,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
229,0.9359449444150344,-6.520187765649592,-6.461418531309256,0.17974825469326197,0.014481,0.1,0.028012,0.2,1197,981,1743,34002,38781,38772,0,0,0,0,4048,4048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
230,0.9402816566640917,-6.470340738443316,-6.45069955992051,0.1874430841325087,0.014427,0.1,0.027773,0.2,1110,900,1577,33658,38727,38721,0,0,0,0,3949,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
231,0.9447278150633855,-6.345697232349379,-6.396055443954639,0.22885227048709378,0.014374,0.1,0.027535,0.2,1060,793,1660,33525,38617,38612,0,0,0,0,3911,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
232,0.9406827416436813,-6.307527794770978,-6.386266429398642,0.2509785040999293,0.014321,0.1,0.0273,0.2,1059,941,1355,33717,38863,38852,0,0,0,0,3918,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
233,0.9376338249042492,-6.334794806693836,-6.39420775685885,0.2420752930416896,0.014268,0.1,0.027067,0.2,1170,898,1504,33159,38149,38142,0,0,0,0,4037,4034,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
234,0.937436722053481,-6.3486704506736755,-6.385373631026615,0.24797731822529467,0.014216,0.1,0.026835,0.2,1283,818,1873,33582,38488,38484,0,0,0,0,4062,4070,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
235,0.9405893108719763,-6.400899131009146,-6.410118629409816,0.2416112518174673,0.014164,0.1,0.026606,0.2,1233,749,1566,33361,38056,38050,0,0,0,0,4042,4035,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
236,0.9485661035291288,-6.2352268887222735,-6.351879876266382,0.2913823318753711,0.014112,0.1,0.026379,0.2,996,715,1555,33266,38577,38574,0,0,0,0,3933,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
237,0.9336837970935677,-6.2501668191053215,-6.354808491272895,0.29209191427362524,0.014061,0.1,0.026153,0.2,1349,846,1629,33099,37772,37764,0,0,0,0,4015,4035,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
238,0.9369279865125241,-6.328117176700301,-6.377998419730919,0.27038443059937434,0.01401,0.1,0.02593,0.2,1276,819,1779,33216,37991,37983,0,0,0,0,3977,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
239,0.9381387681702382,-6.340507205585112,-6.382313779568034,0.26744424207130774,0.01396,0.1,0.025708,0.2,1136,928,1672,33365,38218,38210,0,0,0,0,4059,4079,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
240,0.9365150296422081,-6.306390836732963,-6.364398409929774,0.2626015981324425,0.01391,0.1,0.025488,0.2,1240,891,1855,33567,38260,38258,0,0,0,0,3937,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
241,0.938936329588015,-6.301702758174097,-6.369023542329548,0.26260268673572296,0.01386,0.1,0.02527,0.2,1174,864,1744,33375,38322,38319,0,0,0,0,3962,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
242,0.941697237971076,-6.313325738736224,-6.369022929871524,0.2666162696887904,0.013811,0.1,0.025054,0.2,1072,851,1709,32983,38028,38022,0,0,0,0,3985,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
243,0.9367721444535937,-6.387054880058982,-6.399948203808559,0.2523695683513664,0.013762,0.1,0.02484,0.2,1267,883,1627,34004,38808,38798,0,0,0,0,3916,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
244,0.9348899464604402,-6.40379326614888,-6.3986874687953295,0.25052812790068935,0.013713,0.1,0.024628,0.2,1262,927,1669,33620,38568,38563,0,0,0,0,4022,4040,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
245,0.9371091980063435,-6.446091718465165,-6.405734416228492,0.2423983152101554,0.013665,0.1,0.024417,0.2,1325,757,1691,33105,38047,38034,0,0,0,0,4005,4020,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
246,0.9361874474979,-6.468702447263127,-6.4023685610128265,0.241102772865117,0.013617,0.1,0.024209,0.2,1184,943,1612,33332,38296,38291,0,0,0,0,3994,3976,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
247,0.9369258849226534,-6.444311160962765,-6.4040642781415915,0.2537324678154633,0.013569,0.1,0.024002,0.2,1259,849,1646,33421,38279,38270,0,0,0,0,3953,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
248,0.9358271039305522,-6.521203255439051,-6.427750714969847,0.2318612452393021,0.013522,0.1,0.023797,0.2,1277,852,1595,33176,38118,38115,0,0,0,0,3950,3930,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
249,0.9383567754021827,-6.52230828558558,-6.429445131003111,0.23637921691806593,0.013475,0.1,0.023593,0.2,1184,889,1766,33629,38406,38400,0,0,0,0,4064,4059,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
250,0.9433905630928082,-6.492509723146579,-6.42966222471806,0.25003305257885017,0.013428,0.1,0.023392,0.2,1139,747,1549,33316,38110,38099,0,0,0,0,3892,3891,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
251,0.9383946906342073,-6.573349396655282,-6.4598049088328064,0.22275304920852476,0.013382,0.1,0.023192,0.2,1187,883,1658,33601,38506,38502,0,0,0,0,4070,4079,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
252,0.9297719444114503,-6.60659727035475,-6.475431823018535,0.22041828954484455,0.013336,0.1,0.022993,0.2,1386,979,1653,33676,38255,38250,0,0,0,0,3942,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
253,0.9400891896047978,-6.6013514755559415,-6.481538441330118,0.22339191366361422,0.01329,0.1,0.022797,0.2,1222,726,1593,32515,37436,37431,0,0,0,0,3902,3889,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
254,0.9377943368107302,-6.6258780261442425,-6.489433340111655,0.21058667973538372,0.013245,0.1,0.022602,0.2,1202,885,1571,33550,38490,38481,0,0,0,0,4022,4021,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
255,0.9440140635242238,-6.535528126167823,-6.464799004600984,0.23571608581478892,0.0132,0.1,0.022409,0.2,1124,755,1570,33562,38593,38586,0,0,0,0,3958,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
256,0.9311703151311042,-6.592792236582806,-6.485201848678361,0.21908624250844647,0.013155,0.1,0.022217,0.2,1301,988,1671,33256,38054,38050,0,0,0,0,4040,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
257,0.9448814187875707,-6.503842328940251,-6.45921389663671,0.2468458181612778,0.01311,0.1,0.022027,0.2,1137,706,1623,33437,38420,38411,0,0,0,0,3996,3984,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
258,0.9424671476037956,-6.515641637664962,-6.471175319384865,0.257049010248884,0.013066,0.1,0.021839,0.2,1150,772,1495,33407,38366,38361,0,0,0,0,3910,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.9346690155564181,-6.541695666089368,-6.485611540821101,0.2546913476250932,0.013022,0.1,0.021653,0.2,1294,894,1683,33491,38373,38365,0,0,0,0,3950,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.9367348151670034,-6.481552288248006,-6.4658494062419205,0.27602560674726684,0.012979,0.1,0.021467,0.2,1158,971,1750,33652,38721,38714,0,0,0,0,3999,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.9386017508094495,-6.469121883340962,-6.453271775379958,0.28721620771855155,0.012936,0.1,0.021284,0.2,1185,863,1675,33356,38320,38316,0,0,0,0,4041,4042,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.9409103167230995,-6.475182843877911,-6.461489745779261,0.2864430299857839,0.012893,0.1,0.021102,0.2,1154,818,1829,33373,38122,38116,0,0,0,0,4082,4085,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9381963736296561,-6.524245706721151,-6.479282556835306,0.2781652656195822,0.01285,0.1,0.020922,0.2,1167,902,1594,33477,38289,38285,0,0,0,0,4097,4086,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.942894728974198,-6.533803012667921,-6.478917948576769,0.2788963671915583,0.012807,0.1,0.020743,0.2,1137,773,1394,33447,38377,38372,0,0,0,0,3948,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9363301488425024,-6.510354515197636,-6.479235040632319,0.2927349821939627,0.012765,0.1,0.020566,0.2,1169,957,1629,33391,38385,38377,0,0,0,0,3959,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.9393785175428092,-6.510172558792173,-6.478864835024341,0.2947247925966153,0.012723,0.1,0.02039,0.2,1206,819,1491,33404,38458,38454,0,0,0,0,4108,4113,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.9325239387882946,-6.555340369128782,-6.491877086365733,0.28188064774433996,0.012682,0.1,0.020216,0.2,1376,886,1860,33523,38293,38281,0,0,0,0,4038,4058,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9392360082913829,-6.586474575168156,-6.500110814808883,0.2903564356086504,0.01264,0.1,0.020043,0.2,1200,852,1689,33770,38716,38708,0,0,0,0,4029,4029,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.9371305749596991,-6.571172466438051,-6.502760901005763,0.3022325748830057,0.012599,0.1,0.019871,0.2,1213,893,1641,33498,38190,38179,0,0,0,0,3982,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9354152096573114,-6.5750586619160805,-6.498724509003668,0.3050493185680406,0.012558,0.1,0.019702,0.2,1289,835,1597,32887,37811,37798,0,0,0,0,3948,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9384284893044084,-6.5748223437461615,-6.502260669473244,0.3148267099994386,0.012518,0.1,0.019533,0.2,1153,882,1761,33051,37746,37739,0,0,0,0,4009,3999,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9380568011958147,-6.5747720766017705,-6.498176591347198,0.31993705227618724,0.012478,0.1,0.019366,0.2,1232,840,1499,33450,38119,38112,0,0,0,0,3991,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.9380926820540347,-6.585324031804627,-6.506208397962742,0.3207740991844182,0.012438,0.1,0.019201,0.2,1294,782,1637,33534,38435,38431,0,0,0,0,4080,4079,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.9359917643140461,-6.6404405359358085,-6.5252469231331895,0.31074354478648386,0.012398,0.1,0.019037,0.2,1312,802,1558,33027,37659,37650,0,0,0,0,4075,4067,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9339667317823951,-6.7443912689558365,-6.5596502789285065,0.2791462184732035,0.012358,0.1,0.018874,0.2,1249,982,1511,33786,38681,38680,0,0,0,0,4018,4019,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9376356231978835,-6.717657198955135,-6.563039082460556,0.2917567398042705,0.012319,0.1,0.018713,0.2,1311,787,1547,33641,38456,38447,0,0,0,0,3944,3937,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9392450099499488,-6.734691043412079,-6.574996966985337,0.28916034978985605,0.01228,0.1,0.018553,0.2,1273,742,1734,33166,37844,37835,0,0,0,0,4022,4042,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9381069763297794,-6.7327665338637255,-6.570509088972524,0.29351611727043153,0.012241,0.1,0.018394,0.2,1305,779,1557,33671,38441,38430,0,0,0,0,3916,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9388995229848388,-6.716075910953794,-6.565464943292395,0.2998649902182151,0.012203,0.1,0.018237,0.2,1151,860,1663,32913,38113,38108,0,0,0,0,3938,3941,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.9460805149067946,-6.672265777872846,-6.547603085332429,0.3109078948015374,0.012165,0.1,0.018081,0.2,1186,590,1697,32938,37843,37837,0,0,0,0,3931,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9400686995299505,-6.670697183691947,-6.544660336042307,0.3123571509005796,0.012126,0.1,0.017927,0.2,1104,885,1708,33188,38165,38156,0,0,0,0,4017,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9374102870813397,-6.693130353777583,-6.550886501976518,0.30981206629086144,0.012089,0.1,0.017773,0.2,1112,981,1690,33440,38367,38361,0,0,0,0,3979,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.9277667924980526,-6.805051723876905,-6.597260477361045,0.27605221021777127,0.012051,0.1,0.017621,0.2,1350,1061,1683,33378,38252,38241,0,0,0,0,4007,3999,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9385036279291067,-6.837950523744263,-6.6076000922656855,0.2668403731263922,0.012014,0.1,0.017471,0.2,1071,997,1648,33628,38778,38773,0,0,0,0,4067,4083,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9363693261407325,-6.8301838966517865,-6.603161959177968,0.27155104907345406,0.011977,0.1,0.017321,0.2,1253,882,1806,33553,38416,38408,0,0,0,0,3983,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.9355043733543174,-6.8368751863902055,-6.614343886474554,0.2748317817362459,0.01194,0.1,0.017173,0.2,1365,766,1633,33041,37732,37725,0,0,0,0,3971,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9372806888213959,-6.856492999772091,-6.6249518441334505,0.2680652154437067,0.011903,0.1,0.017027,0.2,1270,857,1647,33913,38590,38587,0,0,0,0,4002,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9380695443645084,-6.830941778734954,-6.620326969681534,0.28328014437052595,0.011867,0.1,0.016881,0.2,1219,847,1517,33360,38198,38190,0,0,0,0,3999,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9419871413263484,-6.815677084790965,-6.617363194938204,0.29943261878869326,0.011831,0.1,0.016737,0.2,1143,806,1480,33596,38625,38621,0,0,0,0,3977,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.9462717979555021,-6.7439456465793235,-6.600905885297736,0.32775436269905,0.011795,0.1,0.016594,0.2,1122,665,1464,33260,38188,38181,0,0,0,0,3984,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9390360868001438,-6.762812342989655,-6.60915885474837,0.32931001424791256,0.011759,0.1,0.016452,0.2,1199,835,1603,33364,38182,38171,0,0,0,0,3912,3912,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9391074242559391,-6.768513314638877,-6.603109391629623,0.32260122641928796,0.011723,0.1,0.016311,0.2,1180,868,1654,33633,38619,38613,0,0,0,0,3901,3897,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.937188585233278,-6.766047352693463,-6.602988879633813,0.3265446356237649,0.011688,0.1,0.016172,0.2,1158,922,1821,33115,37869,37864,0,0,0,0,4035,4023,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.933938794472919,-6.864669522866773,-6.623983091644794,0.2909790396493408,0.011653,0.1,0.016034,0.2,1213,991,1450,33363,38365,38360,0,0,0,0,3899,3909,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9399611674048904,-6.80003947293352,-6.607363699191076,0.31393296490010963,0.011618,0.1,0.015897,0.2,1215,764,1541,32962,37957,37951,0,0,0,0,3838,3818,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9392768341271981,-6.785849705259886,-6.6063512873633945,0.32588811994468153,0.011583,0.1,0.015761,0.2,1283,744,1663,33381,38215,38209,0,0,0,0,3908,3899,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.9357896300698262,-6.819870538865948,-6.611516373834723,0.3176327734697311,0.011549,0.1,0.015626,0.2,1249,912,1603,33655,38496,38488,0,0,0,0,3939,3947,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9412207081190025,-6.826958639899665,-6.6102266544799475,0.3159207027560738,0.011514,0.1,0.015493,0.2,1054,900,1532,33243,38023,38016,0,0,0,0,3981,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9321477015825169,-6.871382002533392,-6.6205733766328905,0.30687216452929617,0.01148,0.1,0.01536,0.2,1271,980,1566,33175,38015,38010,0,0,0,0,3973,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.9380059586505763,-6.908343180903567,-6.625053054902877,0.29807944286310056,0.011446,0.1,0.015229,0.2,1290,770,1596,33229,38043,38035,0,0,0,0,4027,4027,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.945226917057903,-6.791246903930762,-6.591458674780722,0.34028891508569903,0.011413,0.1,0.015099,0.2,995,825,1607,33228,38428,38421,0,0,0,0,4025,4043,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9397936647202977,-6.727639413828926,-6.578598328029052,0.36182600031127893,0.011379,0.1,0.01497,0.2,1159,831,1624,33053,38011,38005,0,0,0,0,4035,4045,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.9438209027274922,-6.673767451765983,-6.560704664680514,0.3831184335479477,0.011346,0.1,0.014842,0.2,1172,690,1523,33144,38103,38096,0,0,0,0,3971,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9435753849899567,-6.64581360083834,-6.5540013111983875,0.40043496645858717,0.011313,0.1,0.014715,0.2,1063,791,1457,32858,38018,38017,0,0,0,0,3948,3963,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.934087584704021,-6.7042766829377385,-6.572144467155002,0.39009904148512997,0.01128,0.1,0.014589,0.2,1266,942,1618,33499,38493,38485,0,0,0,0,4044,4054,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9350246231905686,-6.775117379913023,-6.59676774174321,0.3660200562103702,0.011247,0.1,0.014464,0.2,1186,991,1593,33505,38613,38611,0,0,0,0,4051,4066,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9422704954619848,-6.75139262569235,-6.5882231856734625,0.3764450087157617,0.011215,0.1,0.014341,0.2,1087,853,1480,33605,38524,38520,0,0,0,0,4008,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9295585469957914,-6.842968945960835,-6.61226156879981,0.34838475182584255,0.011182,0.1,0.014218,0.2,1246,1114,1542,33503,38510,38506,0,0,0,0,3902,3902,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.9388913925191528,-6.893058556897333,-6.6186853557589345,0.3434467440745957,0.01115,0.1,0.014097,0.2,1083,951,1722,33285,38303,38295,0,0,0,0,3958,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9383030303030303,-6.862889305679397,-6.600867501996503,0.349452233992071,0.011118,0.1,0.013976,0.2,1206,830,1610,33000,37953,37944,0,0,0,0,4001,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9414317361090038,-6.9040284812582025,-6.6192021400948455,0.3411837786085382,0.011086,0.1,0.013857,0.2,1064,866,1709,32953,38158,38149,0,0,0,0,3975,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.9373644251626898,-6.939843309271474,-6.633701922014131,0.33540043966439864,0.011055,0.1,0.013738,0.2,1185,894,1552,33192,38260,38249,0,0,0,0,3939,3939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.9311918449594025,-7.008481875974579,-6.653737645121925,0.3200954906587365,0.011023,0.1,0.013621,0.2,1243,1079,1626,33746,38534,38528,0,0,0,0,4008,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9378918902855784,-7.036008870136524,-6.666524829590013,0.31441250171315116,0.010992,0.1,0.013504,0.2,1179,911,1528,33651,38487,38482,0,0,0,0,4018,4019,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9384086384749954,-7.028606983656231,-6.667485036341657,0.3218944835410332,0.010961,0.1,0.013389,0.2,1220,822,1896,33154,38297,38287,0,0,0,0,4090,4070,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9410123316031084,-7.029875959597123,-6.668467409983421,0.3287367300915422,0.01093,0.1,0.013275,0.2,1068,898,1764,33329,38386,38380,0,0,0,0,4012,4022,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9392293227472167,-7.050579216857525,-6.675282180787482,0.32745991324254575,0.010899,0.1,0.013161,0.2,1227,809,1782,33503,38496,38487,0,0,0,0,3945,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.940920416679175,-7.030973035765805,-6.658443322847876,0.3324038662629721,0.010869,0.1,0.013049,0.2,1122,846,1585,33311,38216,38212,0,0,0,0,3964,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9441572493387833,-6.9949469778815745,-6.650977213581045,0.3497257803226007,0.010839,0.1,0.012937,0.2,1142,716,1606,33272,38177,38173,0,0,0,0,4055,4064,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9353332135800252,-7.027672913277036,-6.657763083186829,0.3448609210459551,0.010808,0.1,0.012827,0.2,1324,836,1855,33402,38385,38379,0,0,0,0,4062,4067,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.945878285748346,-7.002904136920729,-6.6451986110956645,0.35299239622676115,0.010778,0.1,0.012717,0.2,1057,759,1497,33554,38737,38734,0,0,0,0,3933,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.9384808162778209,-7.014497728307896,-6.645974938636471,0.356331726402562,0.010748,0.1,0.012608,0.2,1113,949,1602,33518,38514,38513,0,0,0,0,4102,4084,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.9337677087692031,-7.060921209221026,-6.666896040161404,0.34370617170885,0.010719,0.1,0.0125,0.2,1338,878,1698,33458,37981,37976,0,0,0,0,3961,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9408306976189056,-6.969472809174402,-6.6467929417672735,0.3794940714803631,0.010689,0.1,0.012394,0.2,1209,774,1835,33514,38498,38492,0,0,0,0,4070,4069,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9407894736842105,-6.944795690562818,-6.634849828787888,0.391459861898337,0.01066,0.1,0.012288,0.2,1156,824,1560,33440,38350,38346,0,0,0,0,4004,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.9368564731016884,-6.946948096737933,-6.6277197597991675,0.3968523662707815,0.010631,0.1,0.012183,0.2,1333,795,1736,33701,38582,38576,0,0,0,0,4071,4086,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.9431797813228178,-6.975490376678683,-6.638357790355733,0.3886718448871406,0.010601,0.1,0.012079,0.2,1154,748,1515,33474,38446,38439,0,0,0,0,3923,3941,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9379191130450333,-6.985386975494592,-6.646274329507969,0.39198986568032823,0.010573,0.1,0.011975,0.2,1205,878,1597,33553,38369,38364,0,0,0,0,4019,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9401935445092264,-6.9749230665530595,-6.646318043818629,0.39925044187537784,0.010544,0.1,0.011873,0.2,1062,928,1554,33274,38268,38258,0,0,0,0,4066,4059,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9381738896687674,-6.9623317444108626,-6.645489118583756,0.4070849474170243,0.010515,0.1,0.011771,0.2,1232,838,1530,33481,38323,38317,0,0,0,0,4020,4018,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.9360184602475351,-6.952606941746372,-6.635654354399409,0.40911820355556106,0.010487,0.1,0.011671,0.2,1317,818,1512,33369,38132,38126,0,0,0,0,3985,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9418143586662662,-6.954361713374067,-6.618798445267382,0.41716161410816055,0.010458,0.1,0.011571,0.2,1180,757,1711,33290,38128,38122,0,0,0,0,3905,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9418781953538434,-6.890121048462001,-6.6075962915462,0.43473077827370993,0.01043,0.1,0.011472,0.2,1117,827,1617,33447,38379,38377,0,0,0,0,3997,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.9402133092984828,-6.937414261182322,-6.617883628400728,0.4208634919002239,0.010402,0.1,0.011374,0.2,1078,912,1814,33285,38375,38367,0,0,0,0,4025,4021,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.9360781703775412,-6.990679163333348,-6.639723570320571,0.40604964761680673,0.010375,0.1,0.011277,0.2,1289,824,1595,33056,37739,37726,0,0,0,0,3930,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.9375347435559847,-6.992533491568634,-6.633942871677267,0.40501824490845384,0.010347,0.1,0.011181,0.2,1320,815,1548,34179,38845,38843,0,0,0,0,4011,3991,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9391451340255976,-6.962004341499921,-6.623557642673992,0.4176726252548813,0.010319,0.1,0.011085,0.2,1193,823,1661,33128,38247,38241,0,0,0,0,3939,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9378331977952471,-6.9598660458052235,-6.622422911622322,0.4205360272449839,0.010292,0.1,0.01099,0.2,1216,848,1551,33201,38316,38307,0,0,0,0,3930,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9352357098130423,-6.977146858826973,-6.630897525717966,0.42069017115771806,0.010265,0.1,0.010896,0.2,1261,911,1501,33537,38250,38247,0,0,0,0,4052,4034,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9377226863079733,-6.976105534929097,-6.6313654679636205,0.4191895217856279,0.010238,0.1,0.010803,0.2,1216,864,1720,33399,38119,38113,0,0,0,0,3957,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9427015971365837,-6.967763001864461,-6.621319954171124,0.42593369570158235,0.010211,0.1,0.010711,0.2,1103,802,1541,33247,38166,38163,0,0,0,0,4027,4034,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
