episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
185,0.9348932749843708,-4.902333131448245,-3.526266826018264,-0.18936865621582266,-2.348222051573533,-3.5884520113358676,0.017329,0.1,0.040867,0.2,1599,588,1395,33591,38177,38168,0,0,0,0,3988,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9504316178903359,-4.805210075815102,-3.5067502922788005,-0.1623796509444526,-2.318645587069586,-3.5637313218142066,0.017252,0.1,0.040518,0.2,1110,538,1145,33247,38204,38200,0,0,0,0,3888,3887,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9406984733964688,-4.89218329829821,-3.5356524879001663,-0.17693190400433417,-2.352974201901728,-3.586022518982945,0.017175,0.1,0.040171,0.2,1239,746,1194,33473,38426,38423,0,0,0,0,3939,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.949220652703361,-4.868426472179641,-3.530877841462878,-0.16427818526238783,-2.3404789426798045,-3.5781255893813055,0.017099,0.1,0.039828,0.2,1052,616,1102,32848,37897,37890,0,0,0,0,3925,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.9429700734048561,-4.937215656110594,-3.557510399705715,-0.17868746779685254,-2.3765753200800037,-3.6122923400046045,0.017024,0.1,0.039488,0.2,1319,600,1169,33649,38520,38508,0,0,0,0,3884,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9475875288268591,-4.907013014083199,-3.555133146177235,-0.16296763930266728,-2.38571812672441,-3.6250829821701904,0.01695,0.1,0.03915,0.2,1210,540,1190,33389,38341,38336,0,0,0,0,3899,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.9457515360407612,-4.8930391341108965,-3.548006058565644,-0.1627667775171809,-2.334690578092427,-3.597961498857882,0.016876,0.1,0.038815,0.2,1196,614,1189,33365,38189,38182,0,0,0,0,3822,3825,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
192,0.9407538776000962,-4.943823314169425,-3.5659841039070925,-0.17361032680964322,-2.33772720773591,-3.6088439154150693,0.016803,0.1,0.038484,0.2,1191,780,1213,33268,38410,38405,0,0,0,0,4020,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
193,0.9491383936557152,-4.842127517634737,-3.533142324950255,-0.13173984493285104,-2.3146031020491633,-3.5917897256313647,0.016731,0.1,0.038155,0.2,1088,618,1278,33542,38634,38630,0,0,0,0,3951,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
194,0.9495788170647022,-4.762650761034562,-3.512438268222278,-0.10998853295510233,-2.308648529667874,-3.5903535705073693,0.016659,0.1,0.037829,0.2,1150,520,1185,33121,38216,38209,0,0,0,0,3949,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
195,0.9417068567833927,-4.766773005749459,-3.513383490496574,-0.1045339405643951,-2.2931124260649858,-3.5784297140086703,0.016587,0.1,0.037505,0.2,1247,699,1274,33383,38232,38228,0,0,0,0,3905,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
196,0.939902102973169,-4.847571634355709,-3.539805276786755,-0.11805442935958825,-2.3366092253721455,-3.611189833660395,0.016517,0.1,0.037185,0.2,1240,749,1183,33096,38119,38111,0,0,0,0,3887,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
197,0.9440147548786292,-4.890695014761699,-3.5511896470458337,-0.12311393877256113,-2.337628226735075,-3.6063358578493165,0.016447,0.1,0.036867,0.2,1330,552,1282,33616,38277,38271,0,0,0,0,3942,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
198,0.942369741873805,-4.928458102455085,-3.5612756815347892,-0.1235034299772581,-2.3191638161102164,-3.587294320731887,0.016377,0.1,0.036552,0.2,1281,648,1256,33472,38318,38311,0,0,0,0,3977,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
199,0.9398633121437312,-4.915258459960805,-3.562421485246761,-0.10265282903233161,-2.323094954770757,-3.59281660853137,0.016308,0.1,0.036239,0.2,1317,698,1418,33507,38309,38307,0,0,0,0,3972,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
200,0.9438646666869505,-4.9274965862534685,-3.570444692600386,-0.09227363579046186,-2.322680515277338,-3.5905908192398366,0.01624,0.1,0.03593,0.2,1189,656,1240,32867,37875,37867,0,0,0,0,3846,3866,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
201,0.9499955004949455,-4.848840759987966,-3.5541594044108464,-0.058879844506787654,-2.330534452279731,-3.586240448215858,0.016172,0.1,0.035623,0.2,1019,648,1196,33337,38293,38291,0,0,0,0,3975,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
202,0.9453738374199783,-4.8071413959551474,-3.539095201777353,-0.04341403320687878,-2.2973014158591005,-3.5616297884648036,0.016105,0.1,0.035318,0.2,1226,583,1137,33116,38095,38087,0,0,0,0,3891,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
203,0.9452248884601471,-4.844408475762087,-3.55254386664183,-0.05328818500915963,-2.314158330265137,-3.5788734806439058,0.016039,0.1,0.035016,0.2,1125,692,1400,33172,38145,38140,0,0,0,0,4020,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
204,0.9436577552914409,-4.885375309785967,-3.55471406634446,-0.06325304177519994,-2.329165551433677,-3.6018341578852415,0.015973,0.1,0.034717,0.2,1185,697,1150,33403,38398,38392,0,0,0,0,3918,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
205,0.9466642560115711,-4.834948468116211,-3.5449331278172256,-0.044224592974865924,-2.3431129614546475,-3.6240412812605958,0.015907,0.1,0.03442,0.2,1180,590,1128,33186,38198,38189,0,0,0,0,3859,3852,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
206,0.9439704725600533,-4.779663559226343,-3.537185810357223,-0.0165622686013629,-2.3725294030522437,-3.642329152353342,0.015842,0.1,0.034126,0.2,1167,685,1208,33054,38179,38172,0,0,0,0,3960,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
207,0.9459668541164569,-4.825759374777538,-3.557895985379753,-0.018042866364058455,-2.382460519871642,-3.6520840061553947,0.015778,0.1,0.033834,0.2,1241,575,1047,33609,38453,38446,0,0,0,0,3946,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
208,0.9464060907619447,-4.831434829302681,-3.552442172239137,-0.01855475824801969,-2.3458720298096027,-3.6345167149119,0.015714,0.1,0.033545,0.2,1150,638,1101,33362,38346,38341,0,0,0,0,3937,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
209,0.9427382191169912,-4.889974903300653,-3.5638317026386734,-0.02805110559801658,-2.331672329612252,-3.6268010544987677,0.01565,0.1,0.033259,0.2,1297,629,1076,33635,38377,38370,0,0,0,0,3992,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
210,0.9432972598197329,-4.8991582545544095,-3.5562747495232516,-0.030335706236458766,-2.300494493135954,-3.6010302300051733,0.015587,0.1,0.032974,0.2,1174,707,1142,33173,37999,37989,0,0,0,0,3971,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
211,0.9430383515959981,-4.976328664003696,-3.576524450545806,-0.05250460988609138,-2.3259633536312876,-3.6224314484666453,0.015525,0.1,0.032692,0.2,1316,597,1173,33584,38300,38292,0,0,0,0,3953,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
212,0.945283305483822,-4.978299763298209,-3.567931896902736,-0.05239792815600922,-2.294969971894514,-3.6133078329981365,0.015463,0.1,0.032413,0.2,1181,620,1109,32915,37809,37802,0,0,0,0,3920,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
213,0.9397415332465724,-4.9964174357834406,-3.5741930589438233,-0.04897962240227482,-2.2975149757857007,-3.6050389366898736,0.015402,0.1,0.032136,0.2,1325,666,1348,33041,37721,37715,0,0,0,0,3948,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
214,0.9478997167480263,-4.935958899773749,-3.5492640295369853,-0.030375007175991574,-2.290891493975152,-3.6066367087150484,0.015341,0.1,0.031861,0.2,1145,584,1006,33186,38256,38252,0,0,0,0,3982,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
215,0.9439762468884023,-4.994483127375631,-3.5588301836081144,-0.038263410974594216,-2.2854773173091214,-3.6052652056172496,0.01528,0.1,0.031589,0.2,1182,686,1359,33343,38337,38331,0,0,0,0,3972,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
216,0.9455429205796754,-4.919673472725621,-3.5344756411425133,-0.010827718464553975,-2.267998192608702,-3.5803758347425703,0.01522,0.1,0.031319,0.2,1139,676,1270,33329,38273,38266,0,0,0,0,3911,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
217,0.9453375243227062,-4.876078205973775,-3.5293217894981304,2.2872467627327656e-06,-2.2620289275608956,-3.5742974643205714,0.015161,0.1,0.031051,0.2,1302,524,1016,33405,38272,38270,0,0,0,0,3898,3882,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
218,0.9436201780415431,-4.868804899156148,-3.5278108886864663,0.008141733224071064,-2.255967651704209,-3.569301104460485,0.015102,0.1,0.030786,0.2,1296,585,1156,33363,38254,38252,0,0,0,0,3910,3891,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
219,0.9415563257205486,-4.956578081282884,-3.5529517644021453,-0.01012140627190902,-2.2744323454173614,-3.5963026716544646,0.015043,0.1,0.030523,0.2,1325,648,1079,33759,38479,38474,0,0,0,0,4037,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
220,0.9437100980127686,-4.998356210333025,-3.5765867208076503,-0.017442705890939658,-2.299338286517573,-3.621319604811179,0.014985,0.1,0.030262,0.2,1258,620,1054,33363,38281,38276,0,0,0,0,3937,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
221,0.9382174409519803,-5.029222300267301,-3.5807648979811315,-0.021924126532201247,-2.2814969251573953,-3.6176308332249834,0.014927,0.1,0.030003,0.2,1388,668,1172,33278,38104,38094,0,0,0,0,3881,3877,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
222,0.9531027527289986,-5.021119326761901,-3.5795816127974853,-0.015583626756424215,-2.2537382343741577,-3.606065114509315,0.01487,0.1,0.029747,0.2,1062,519,1057,33712,38688,38686,0,0,0,0,4021,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
223,0.9474327993078553,-5.019920879593278,-3.5712379600917243,-0.01906104516833257,-2.2359176205988267,-3.6019360142362267,0.014813,0.1,0.029493,0.2,1030,732,1070,33519,38404,38398,0,0,0,0,3927,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
224,0.9510242803355964,-4.974257479345472,-3.5432757024945127,-0.007940674276485447,-2.1921921426537017,-3.5745697640669305,0.014757,0.1,0.029241,0.2,1107,545,1216,33731,38658,38653,0,0,0,0,3999,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
225,0.9429072545284103,-5.003530519435235,-3.5449892813592707,-0.011293774563230696,-2.195232880414183,-3.5762035581022547,0.014701,0.1,0.028991,0.2,1255,633,1334,33069,38053,38052,0,0,0,0,3950,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
226,0.9458148850938225,-4.989732829231643,-3.542890115614449,-0.009131679383760114,-2.1821565276248482,-3.579467773551572,0.014645,0.1,0.028743,0.2,1243,556,1054,33201,37968,37965,0,0,0,0,4003,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
227,0.9452823890018512,-4.973660329933772,-3.533926701826106,-0.003245735498216826,-2.1735737701806883,-3.574395814293261,0.01459,0.1,0.028497,0.2,1076,727,1265,32951,38033,38027,0,0,0,0,3838,3839,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
228,0.9435412092802469,-5.0424817118173495,-3.560470101814466,-0.018532697090178588,-2.1938815088553865,-3.5846208504260044,0.014536,0.1,0.028254,0.2,1239,664,1340,33706,38581,38576,0,0,0,0,3952,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
229,0.9424856365285758,-5.103317485967204,-3.5911562820652336,-0.035442009210306664,-2.220015910710871,-3.6104566729797933,0.014481,0.1,0.028012,0.2,1184,718,1217,33070,37862,37858,0,0,0,0,3987,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
230,0.9464984645029204,-5.116179653572296,-3.5867755691463947,-0.034631789231699434,-2.217935470822612,-3.6205185798584063,0.014427,0.1,0.027773,0.2,1067,710,1130,33214,38326,38319,0,0,0,0,3908,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
231,0.945717443910017,-5.0955265365147575,-3.586865210795884,-0.01915413164092715,-2.2292769508132784,-3.6205065342157847,0.014374,0.1,0.027535,0.2,1186,631,1274,33473,38439,38430,0,0,0,0,3927,3917,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
232,0.9394670239690338,-5.14535460726884,-3.597126517781339,-0.025378686686828866,-2.2297627856345223,-3.623790503554485,0.014321,0.1,0.0273,0.2,1289,744,1169,33585,38501,38493,0,0,0,0,3980,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
233,0.9437649843707323,-5.098927288617941,-3.580395999554458,-0.01856580313352394,-2.20632747578709,-3.6086727517026596,0.014268,0.1,0.027067,0.2,1187,666,1382,32951,37924,37914,0,0,0,0,3906,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
234,0.9433967911877394,-5.142917486737094,-3.604474029656584,-0.02073593816091366,-2.2400455732610887,-3.632687512679066,0.014216,0.1,0.026835,0.2,1209,682,1243,33408,38388,38383,0,0,0,0,3849,3861,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
235,0.9461710037174721,-5.129207724085419,-3.599271121434463,-0.011826626098135826,-2.226425167075472,-3.638868245052923,0.014164,0.1,0.026606,0.2,1250,560,1242,33625,38303,38293,0,0,0,0,3937,3924,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
236,0.9478650343386086,-5.12294693446362,-3.60093776601761,-0.0015036905683866162,-2.206068262134331,-3.629253253103981,0.014112,0.1,0.026379,0.2,1261,485,1356,33490,38536,38529,0,0,0,0,3951,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
237,0.9444659040261477,-5.109833491897475,-3.596276616037354,0.0017142494021276274,-2.199044958541548,-3.6299081598507423,0.014061,0.1,0.026153,0.2,1292,577,1330,33655,38385,38378,0,0,0,0,3895,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
238,0.9451073985680191,-5.107320819296493,-3.601221553707387,0.0038672469182269506,-2.17585001649155,-3.624343787121926,0.01401,0.1,0.02593,0.2,1306,534,1260,33520,38265,38259,0,0,0,0,3916,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
239,0.946962218433097,-5.150096361618742,-3.6090081103259988,-0.014402584891544523,-2.176580113997996,-3.633913063164498,0.01396,0.1,0.025708,0.2,1127,646,1203,33429,38291,38285,0,0,0,0,3897,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
240,0.9472831468090852,-5.1549211616951975,-3.605853571661855,-0.022019574315401802,-2.1630273375193414,-3.630172446050518,0.01391,0.1,0.025488,0.2,1093,664,1253,33329,38169,38156,0,0,0,0,4010,4018,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
241,0.9488274831964152,-5.0321076515981655,-3.571635626673594,0.014144456458459367,-2.138663960420975,-3.603452510085182,0.01386,0.1,0.02527,0.2,1137,576,1132,33475,38459,38454,0,0,0,0,3934,3941,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
242,0.9463875719354743,-5.02760664710171,-3.569554553427131,0.017892852697760357,-2.1431089477460064,-3.620305174876415,0.013811,0.1,0.025054,0.2,1119,679,1223,33537,38535,38528,0,0,0,0,3952,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
243,0.9427606461086637,-5.08579201229243,-3.5840615969936076,0.010295712491830152,-2.1576116360091016,-3.6238827133784377,0.013762,0.1,0.02484,0.2,1369,580,1177,34050,38752,38743,0,0,0,0,3928,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
244,0.9505915928414294,-5.000336924490962,-3.557668723089415,0.03759583156489467,-2.1482727218602404,-3.619354572023414,0.013713,0.1,0.024628,0.2,1074,588,1175,33638,38774,38769,0,0,0,0,3990,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
245,0.9377152268303638,-5.094807510017943,-3.5856613020355734,0.004409482043867637,-2.149295459645805,-3.622770388788317,0.013665,0.1,0.024417,0.2,1475,605,1400,33395,38187,38180,0,0,0,0,3934,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
246,0.9454127618933922,-5.130360585563091,-3.602515247457746,-0.002498912566273049,-2.1379722855195356,-3.620985340796118,0.013617,0.1,0.024209,0.2,1192,637,1168,33506,38462,38461,0,0,0,0,3929,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
247,0.941760047811146,-5.2072595796325825,-3.6206591883373878,-0.010208829977851802,-2.1800588556683684,-3.6455042100696464,0.013569,0.1,0.024002,0.2,1325,624,1074,33465,38257,38255,0,0,0,0,3981,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
248,0.9447625361620058,-5.195996422500969,-3.609760154258565,0.0037532590840498193,-2.188520582327747,-3.6521144324753334,0.013522,0.1,0.023797,0.2,1195,638,1241,33184,38208,38200,0,0,0,0,3848,3828,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
249,0.9437987436652202,-5.21459668774032,-3.619348322190667,-0.0026540666617410258,-2.2123027776356152,-3.682192448257255,0.013475,0.1,0.023593,0.2,1214,638,1233,32953,37700,37694,0,0,0,0,3913,3913,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
250,0.9484315732434222,-5.179152733526076,-3.60873101053782,0.009870870736746792,-2.197029675260478,-3.6613238800592542,0.013428,0.1,0.023392,0.2,1191,522,1098,33218,37960,37953,0,0,0,0,4002,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
251,0.942758435834053,-5.236079959712686,-3.624757337213499,-0.00617503781892931,-2.209176429739739,-3.6813462263078325,0.013382,0.1,0.023192,0.2,1248,674,1199,33577,38421,38415,0,0,0,0,3938,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
252,0.947522913796202,-5.232180391906276,-3.6148737944878317,-0.006219188771201209,-2.2208327672480586,-3.6907378874078365,0.013336,0.1,0.022993,0.2,1093,659,1126,33386,38258,38248,0,0,0,0,3989,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
253,0.9471538531747239,-5.163995689854044,-3.596471239151585,0.012726244229243726,-2.2086185760422405,-3.6793902235624536,0.01329,0.1,0.022797,0.2,1179,558,1064,32869,37833,37826,0,0,0,0,3858,3855,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
254,0.9452956020187455,-5.192361967341056,-3.5992028072994207,0.006008090644314552,-2.2251625311382632,-3.6877360555360506,0.013245,0.1,0.022602,0.2,1113,708,1230,33288,38317,38314,0,0,0,0,3977,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
255,0.944072257447063,-5.18694910741419,-3.5948846011773545,0.02221779543220799,-2.2121517457391455,-3.6964033557766487,0.0132,0.1,0.022409,0.2,1136,734,1006,33436,38455,38451,0,0,0,0,3965,3971,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
256,0.9429151226398447,-5.207874557092093,-3.6021912594854917,0.02108515713560222,-2.2320892424310124,-3.7085225962700235,0.013155,0.1,0.022217,0.2,1289,652,1160,34002,38812,38807,0,0,0,0,3934,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
257,0.9495659487549187,-5.204882096684957,-3.6038803040058887,0.02333701461782566,-2.233077575906872,-3.7103943161676054,0.01311,0.1,0.022027,0.2,1072,607,1151,33291,38339,38329,0,0,0,0,3897,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
258,0.9379645774066256,-5.266344805450909,-3.6205862152356456,0.00044046141526279925,-2.2343066647201137,-3.707972816987095,0.013066,0.1,0.021839,0.2,1301,727,1224,32691,37499,37488,0,0,0,0,3917,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.9445126883782246,-5.2359369089092,-3.6091227038397666,0.022577920042731858,-2.244162309121009,-3.7122432952292663,0.013022,0.1,0.021653,0.2,1243,609,1370,33377,38310,38305,0,0,0,0,3961,3963,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.9441284512382984,-5.257910917621011,-3.6224922016918137,0.014135147695741692,-2.2348488983740395,-3.7070664798299418,0.012979,0.1,0.021467,0.2,1252,634,1148,33756,38731,38726,0,0,0,0,3901,3882,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.9487118178014227,-5.250704731296752,-3.618936482545856,0.017415690402796422,-2.2437661471515744,-3.714391625601129,0.012936,0.1,0.021284,0.2,1135,581,1325,33458,38472,38464,0,0,0,0,3951,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.9487148726869208,-5.220063528410027,-3.612764450433618,0.03437085078307482,-2.2572980547582717,-3.7284296957793437,0.012893,0.1,0.021102,0.2,1113,597,1327,33343,38133,38127,0,0,0,0,3965,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9477806008070543,-5.207222341264441,-3.604764068518868,0.04111092243004479,-2.243541254112252,-3.7304054488359317,0.01285,0.1,0.020922,0.2,1152,595,1008,33455,38282,38276,0,0,0,0,3893,3882,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.9439550196939175,-5.242000818572149,-3.6134379796909095,0.0350806601659486,-2.2410442620568842,-3.7257397496464306,0.012807,0.1,0.020743,0.2,1191,673,1152,33259,38135,38129,0,0,0,0,3930,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9490606178647409,-5.222741195341285,-3.6015439974260635,0.04102832538134438,-2.244672014708036,-3.7217573683483023,0.012765,0.1,0.020566,0.2,1095,605,1093,33373,38441,38434,0,0,0,0,4000,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.9481882324802678,-5.170825230163365,-3.5910004570444634,0.05765962751882589,-2.2389876418067254,-3.72274982231487,0.012723,0.1,0.02039,0.2,1279,454,1159,33448,38429,38421,0,0,0,0,3971,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.9458524999248369,-5.17288062517762,-3.5905363842542783,0.06409371976194123,-2.261904513576095,-3.7259438354445527,0.012682,0.1,0.020216,0.2,1209,592,1210,33261,38198,38191,0,0,0,0,3932,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9395641497851442,-5.229894112356618,-3.602154284058063,0.04854717567813165,-2.283536262261075,-3.7525933573717465,0.01264,0.1,0.020043,0.2,1237,732,1030,32580,37489,37482,0,0,0,0,3992,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.934299777897833,-5.332073051389348,-3.637287525222385,0.01605721360596691,-2.2927002901883404,-3.779970459909099,0.012599,0.1,0.019871,0.2,1417,772,1292,33318,37806,37799,0,0,0,0,3944,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9455539777019065,-5.3443647728262125,-3.6343424958096797,0.016611357936587332,-2.2688924073763905,-3.767007867751072,0.012558,0.1,0.019702,0.2,1229,573,1382,33097,38081,38076,0,0,0,0,3979,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9465641925625586,-5.3316827953771035,-3.631270114350845,0.014346617604827888,-2.2332722003132837,-3.7523120266574352,0.012518,0.1,0.019533,0.2,1231,535,1197,33049,37666,37664,0,0,0,0,3926,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9464339092485203,-5.355784235398259,-3.632766746737676,0.011801601582420287,-2.2343013762131654,-3.763764467494596,0.012478,0.1,0.019366,0.2,1238,554,1141,33454,38117,38108,0,0,0,0,3926,3946,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.9453836930455636,-5.337163893906007,-3.633115334582755,0.01523282919290413,-2.2270359337114574,-3.7546841970852234,0.012438,0.1,0.019201,0.2,1234,588,1305,33360,38321,38314,0,0,0,0,3931,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.9480209246772097,-5.336437653868745,-3.6451371517953435,0.016015266289996683,-2.233513288429992,-3.768633978706307,0.012398,0.1,0.019037,0.2,1132,587,1048,33071,37883,37878,0,0,0,0,3811,3822,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9439925841755876,-5.386225945856564,-3.662471549412773,0.008010799155027172,-2.2288524187942036,-3.768938375395474,0.012358,0.1,0.018874,0.2,1246,627,1115,33442,38340,38337,0,0,0,0,4014,4024,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9442216661139085,-5.421290381944069,-3.6718758975909016,0.003435189647631652,-2.2467509889238757,-3.784812519432276,0.012319,0.1,0.018713,0.2,1242,608,1259,33167,38051,38043,0,0,0,0,3845,3828,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9406186430537274,-5.465157264255132,-3.6878962238127238,-0.008435111558011334,-2.256672063974575,-3.7900922538780675,0.01228,0.1,0.018553,0.2,1333,652,1351,33428,38046,38037,0,0,0,0,4002,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9403295279978312,-5.412423015567821,-3.673032236551142,0.007671072653897301,-2.2683898145318127,-3.7998702137138807,0.012241,0.1,0.018394,0.2,1356,625,1185,33199,37918,37911,0,0,0,0,3931,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9469581122005337,-5.379951858399084,-3.660367619278381,0.018371384898382966,-2.2425826398163147,-3.7748846290712295,0.012203,0.1,0.018237,0.2,1097,672,1270,33351,38605,38602,0,0,0,0,3914,3902,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.9445968511450382,-5.367927118261538,-3.656529119208896,0.02163076058982626,-2.257510553495308,-3.7891019171061635,0.012165,0.1,0.018081,0.2,1264,594,1199,33536,38363,38354,0,0,0,0,3947,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9449369760569326,-5.353227924912144,-3.6515350860105213,0.02881582949559517,-2.2543087164288824,-3.7851346270419097,0.012126,0.1,0.017927,0.2,1253,573,1040,33162,37990,37984,0,0,0,0,3866,3867,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9413714147987466,-5.392538124534909,-3.6486570223929524,0.0232814977352288,-2.275536260512534,-3.79983273156092,0.012089,0.1,0.017773,0.2,1334,612,1116,33192,37897,37893,0,0,0,0,3908,3914,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
