episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon
174,0.925784135939284,-62.44368401953216,-24.96335783676545,-15.558667703686277,-2.7998904485184117,-16.117815139625876,-11.633910906159011,0.001603,0.01,0.034987
175,0.9187366509140444,-62.55840211439555,-24.993840110812897,-15.581931291419215,-2.800650336989663,-16.153110238035996,-11.663274697174407,0.001596,0.01,0.034638
176,0.9258711152966501,-62.592703272146885,-24.994094080939398,-15.590329077015658,-2.797959334859335,-16.173287137719456,-11.682721860330435,0.001588,0.01,0.034293
177,0.9160931224690453,-62.75315518201937,-25.0582501954978,-15.631376927082291,-2.8063476772735236,-16.220910044731454,-11.718877623981479,0.00158,0.01,0.033951
178,0.9248620660385366,-62.77423084281469,-25.042231553896148,-15.634464232849217,-2.79662710906345,-16.242985828267006,-11.739560634538002,0.001573,0.01,0.033613
179,0.9279362883223379,-62.74335379382736,-24.999810398151727,-15.629404709411316,-2.784392658957173,-16.25089010988457,-11.752570279300311,0.001565,0.01,0.033278
180,0.922991774663238,-62.779543151360905,-24.997893789761044,-15.63733222333142,-2.7819984240837097,-16.26697004944627,-11.770451269870255,0.001558,0.01,0.032946
181,0.9252706979843411,-62.81084167103616,-24.99702022087884,-15.65053147178034,-2.775456777744929,-16.293536920619005,-11.78909256415625,0.001551,0.01,0.032617
182,0.9261107668603775,-62.82502311662495,-24.979985863772516,-15.655888545856213,-2.7678240763863804,-16.317426439078666,-11.809895693948892,0.001544,0.01,0.032292
183,0.9263851351351351,-62.84768306849183,-24.97300058436867,-15.6682387384995,-2.7612496564531592,-16.33716896829138,-11.831535022025639,0.001536,0.01,0.03197
184,0.9219883458199548,-62.88776606216717,-24.973176559781127,-15.681532788313207,-2.7556560795495084,-16.365040870208176,-11.854163899170707,0.001529,0.01,0.031652
185,0.9284716495279128,-62.857812253036165,-24.939632177330687,-15.675224571467563,-2.7481547083948974,-16.37628106328191,-11.8685382410653,0.001522,0.01,0.031336
186,0.9228511879949979,-62.91789772359022,-24.94791018877577,-15.6889973724101,-2.746173173943911,-16.401002612784527,-11.890153911416828,0.001515,0.01,0.031024
187,0.9256201138071357,-62.92708021175461,-24.92626526115921,-15.693075026420454,-2.7355921610055796,-16.421696678709015,-11.91080581045717,0.001509,0.01,0.030714
188,0.9205808442817871,-63.007132295348065,-24.943378241880108,-15.71268059883802,-2.7311914951986522,-16.455331201616605,-11.937415854777473,0.001502,0.01,0.030408
189,0.9220045909220381,-63.061779144314194,-24.950694473521274,-15.730784749521497,-2.727134416854806,-16.47915404645871,-11.958571761051429,0.001495,0.01,0.030105
190,0.9228321133649353,-63.13509458780643,-24.96050209846494,-15.743737397361421,-2.722382944942658,-16.505199322721055,-11.981483140894358,0.001488,0.01,0.029805
191,0.9206186949090056,-63.23550661378006,-24.99049051225903,-15.764024118071866,-2.7250279649353844,-16.53556487254232,-12.008418058567887,0.001482,0.01,0.029508
192,0.9239361070088778,-63.26244369204337,-24.99122183392396,-15.774782686155792,-2.7205670740898693,-16.566280859284404,-12.038182802402968,0.001475,0.01,0.029214
193,0.9240790731208397,-63.29910957359629,-24.990563275262527,-15.78483250612185,-2.7179129841969987,-16.581260843454015,-12.057012801703143,0.001469,0.01,0.028922
194,0.9227020781352044,-63.3724865471919,-25.005197675954353,-15.801882671123199,-2.713984178684254,-16.608596778760614,-12.07819968800421,0.001462,0.01,0.028634
195,0.9186548395867319,-63.45245056881814,-25.02481249279975,-15.826039018433521,-2.709765716711281,-16.636864728178644,-12.099505090055738,0.001456,0.01,0.028349
196,0.925280367517903,-63.47653583950886,-25.016610701739907,-15.834340903414127,-2.70370751921491,-16.65099128226367,-12.116966221988902,0.001449,0.01,0.028066
197,0.9271491995156733,-63.48579485986815,-24.999151052593856,-15.840341272273278,-2.6939820342674565,-16.67714400029773,-12.140769355455333,0.001443,0.01,0.027786
198,0.9235213853747284,-63.517616649971245,-24.994638793818414,-15.851226988331716,-2.686988476401687,-16.70647224132858,-12.165191173208786,0.001437,0.01,0.027509
199,0.9174342544386598,-63.61001333552192,-25.022896783317194,-15.872988955902532,-2.688778260448277,-16.741633128274263,-12.191050511322011,0.001431,0.01,0.027235
200,0.9281049077985308,-63.57972772933709,-24.986471606725118,-15.871975619292161,-2.6768268363723906,-16.75038443603486,-12.206984911334894,0.001424,0.01,0.026963
201,0.9272062909390945,-63.56262902876671,-24.95933508572156,-15.870797133976811,-2.667985865153224,-16.76413600799371,-12.225449126791945,0.001418,0.01,0.026695
202,0.9283796335387993,-63.53156452635932,-24.927324759843486,-15.867689859759782,-2.657933425519595,-16.772178417543845,-12.23464292623088,0.001412,0.01,0.026429
203,0.9224124918236252,-63.58572190733432,-24.939073399841284,-15.882184320052222,-2.6563984295657073,-16.797151738488854,-12.258662747840814,0.001406,0.01,0.026165
204,0.9262759606491213,-63.584815858699784,-24.92143314534867,-15.890463816650595,-2.648416709568884,-16.816983167635073,-12.277892291753648,0.0014,0.01,0.025904
205,0.9283557924206904,-63.570747607676054,-24.902616152025118,-15.892661901063912,-2.643206468503409,-16.82657386615932,-12.292738850902234,0.001395,0.01,0.025646
206,0.9259800954878623,-63.58609786534744,-24.892436404267592,-15.89908333009981,-2.636402988523966,-16.846266682753644,-12.311129857015755,0.001389,0.01,0.02539
207,0.9230303539897419,-63.63570287627789,-24.903885376991493,-15.915320322514834,-2.6335001957139856,-16.866371869101755,-12.33067645761838,0.001383,0.01,0.025137
208,0.9228281739481928,-63.69039745774201,-24.909697315669,-15.93025515993584,-2.629204934800104,-16.893061045686345,-12.353656555529406,0.001377,0.01,0.024887
209,0.9249165086344336,-63.72285060958202,-24.90748777245671,-15.940385132710063,-2.6233781463640735,-16.911271511635,-12.369972053809827,0.001372,0.01,0.024639
210,0.9188872914507339,-63.8317745144555,-24.94705168244626,-15.967236448185618,-2.626769687101937,-16.936230228178754,-12.393740817911564,0.001366,0.01,0.024393
211,0.9184723591225754,-63.94062785306188,-24.98454931700395,-15.99334386325529,-2.627545418471875,-16.975864725927806,-12.42334064882606,0.00136,0.01,0.02415
212,0.9186840681633757,-64.02373323905236,-25.017433828069418,-16.016535900763436,-2.627675702847802,-17.007479248373002,-12.448268074738271,0.001355,0.01,0.023909
213,0.922942177157198,-64.07362571542978,-25.02488557818386,-16.03152042260047,-2.624655226874844,-17.033411885007176,-12.470745512945726,0.001349,0.01,0.023671
214,0.92797003391432,-64.07690086632896,-25.005806886764756,-16.03082234391065,-2.616210906036437,-17.04619661152931,-12.484239994448343,0.001344,0.01,0.023435
215,0.9223117645075362,-64.12243449716276,-25.01014334569429,-16.041915159863656,-2.611894568346217,-17.079063836241623,-12.510409648115631,0.001338,0.01,0.023201
216,0.9227681520247955,-64.16556286488154,-25.01664793780378,-16.050154137542457,-2.6096260925392745,-17.09589990054055,-12.527442940438887,0.001333,0.01,0.02297
217,0.9242577625836003,-64.20557110087518,-25.01924147420582,-16.063360364750956,-2.604778827782795,-17.11991842340536,-12.546831766524056,0.001328,0.01,0.022741
218,0.92472306143001,-64.22507146617781,-25.013400839156414,-16.070307474738208,-2.5980409698229368,-17.134110855023387,-12.561235989068255,0.001322,0.01,0.022514
219,0.9207255456750202,-64.28130436336704,-25.019291567788695,-16.084973717622386,-2.595708563194858,-17.15891043646807,-12.58009635152874,0.001317,0.01,0.02229
220,0.9263709595874482,-64.27162076353224,-24.993040420988155,-16.08491749991964,-2.5863262097536643,-17.172264421802673,-12.594892289381328,0.001312,0.01,0.022067
221,0.9273237260237159,-64.26920971673948,-24.974941261854074,-16.086924237798865,-2.578495553234036,-17.189576143607354,-12.612409711818664,0.001307,0.01,0.021847
222,0.9236282915918257,-64.29683199464361,-24.973356694838497,-16.098913680128394,-2.5730175870946215,-17.21046600462573,-12.635947244458297,0.001302,0.01,0.02163
223,0.9237106747299042,-64.31561337529486,-24.962966484141546,-16.10321573367367,-2.56785288754366,-17.224328044445105,-12.652890557132,0.001297,0.01,0.021414
224,0.9253879892037786,-64.33011531020152,-24.949962152680442,-16.104650991566572,-2.561895453524414,-17.242153241619743,-12.670358280457595,0.001292,0.01,0.0212
225,0.9249519894882248,-64.36082047882374,-24.945632454527956,-16.112256472987976,-2.556896214475529,-17.271283934845624,-12.689768568460073,0.001287,0.01,0.020989
226,0.9268272300312547,-64.36523455591343,-24.93329869230372,-16.11733415234137,-2.5508060732980526,-17.291845358852715,-12.70663380716077,0.001282,0.01,0.02078
227,0.9286452947259566,-64.32935593289146,-24.894944350830535,-16.115639444308012,-2.5384048459401987,-17.3088793079611,-12.72170923639047,0.001277,0.01,0.020573
228,0.9210789041744928,-64.39681593708839,-24.911207576387394,-16.129397707603403,-2.5377567891406754,-17.331594438048494,-12.741311481151778,0.001272,0.01,0.020368
229,0.9252014004554879,-64.40595267878916,-24.904124523041038,-16.136751652150338,-2.5324068117089102,-17.346918728661322,-12.75467802565335,0.001267,0.01,0.020165
230,0.9232116100139738,-64.4254969994658,-24.89743581851908,-16.143559140116412,-2.5280048962243415,-17.36176749299558,-12.770270580671152,0.001262,0.01,0.019964
231,0.9220551547434428,-64.4735039706026,-24.907001056573197,-16.158237393504017,-2.5251959484153734,-17.38419233568234,-12.78806177424689,0.001257,0.01,0.019765
232,0.9237490602288865,-64.52318215570337,-24.91184822037478,-16.167605731368646,-2.5229909359214138,-17.403128665767746,-12.805472073582148,0.001253,0.01,0.019567
233,0.9222285446512251,-64.5742173622389,-24.921729084763733,-16.181391007782224,-2.521292175844949,-17.429102845625298,-12.826839147688274,0.001248,0.01,0.019372
234,0.9269025592545074,-64.56356187640768,-24.898798226208047,-16.18221354331176,-2.513456781271313,-17.439661239333937,-12.842470020881327,0.001243,0.01,0.019179
235,0.924908300502649,-64.57773785867204,-24.889065239033116,-16.187558838496436,-2.505310492918377,-17.45853910403418,-12.859360443071562,0.001239,0.01,0.018988
236,0.9205454241258156,-64.64691271187847,-24.90561560528025,-16.201948486361218,-2.5029809375799834,-17.48779682154629,-12.881591167981037,0.001234,0.01,0.018799
237,0.9222930584285666,-64.6967059493973,-24.917459264932692,-16.214297505311578,-2.499963600038495,-17.50705180852112,-12.900818936285615,0.001229,0.01,0.018611
238,0.9241378148996363,-64.71971036979123,-24.916728176895433,-16.22355999480541,-2.497421392170437,-17.523716615712747,-12.915877918212127,0.001225,0.01,0.018426
239,0.9232455406445568,-64.74663226432602,-24.911515531332363,-16.232748320040955,-2.4924052065551625,-17.541297551560692,-12.934893835623031,0.00122,0.01,0.018242
240,0.925010508617066,-64.76000103350455,-24.901424455759805,-16.238700343455065,-2.4844764875771275,-17.55575445964679,-12.950329906559102,0.001216,0.01,0.01806
241,0.9274673008323424,-64.75344616117056,-24.88445882959743,-16.23998827781909,-2.478578752333035,-17.555189294542924,-12.956297952552664,0.001212,0.01,0.01788
242,0.924323124722592,-64.77672239011025,-24.881404152884432,-16.24933870239971,-2.4734741632488855,-17.575625818589607,-12.97420999989895,0.001207,0.01,0.017702
243,0.9192561284868978,-64.83751455145907,-24.89469267412199,-16.266084022751134,-2.470907181845238,-17.602486606646416,-12.995874819904483,0.001203,0.01,0.017526
244,0.9186001449055586,-64.89768930599813,-24.909597375611302,-16.281330072722888,-2.4694440174564867,-17.625284528702096,-13.014325033383319,0.001198,0.01,0.017351
245,0.9247170352377578,-64.93092603512895,-24.905879636513173,-16.290877849950018,-2.4635513758564898,-17.65054769355316,-13.035409604666865,0.001194,0.01,0.017178
246,0.9285702186764233,-64.89419119866254,-24.859863131690332,-16.281819596485352,-2.4511132361209453,-17.65718206640145,-13.045574726763002,0.00119,0.01,0.017007
247,0.92962221960692,-64.87635337541225,-24.837870344393387,-16.27855973666354,-2.4444708261617434,-17.669868183894298,-13.058327166118342,0.001186,0.01,0.016837
248,0.9254288853207132,-64.88585106775727,-24.822841157837676,-16.280176372285545,-2.438530744289263,-17.682830136941526,-13.074161795703722,0.001181,0.01,0.016669
249,0.9252369252369252,-64.90478463275578,-24.8200550298723,-16.28746787582425,-2.4344132316882447,-17.697967323757915,-13.088681768220324,0.001177,0.01,0.016503
250,0.9264391426599095,-64.90454918732162,-24.800485790080096,-16.287624434120595,-2.426418955240745,-17.712461521246656,-13.102307769989306,0.001173,0.01,0.016339
251,0.9271125283208861,-64.90815381580964,-24.787389912873326,-16.2890343328165,-2.4204572336228787,-17.722734911586365,-13.117538722925179,0.001169,0.01,0.016176
252,0.9274453750606015,-64.89809422200443,-24.766349606554225,-16.290971187784585,-2.4126435612927937,-17.7281223456988,-13.12856933072978,0.001165,0.01,0.016014
253,0.9205595591352268,-64.94910498283436,-24.778665435400345,-16.306147807763402,-2.4106351106107327,-17.753268667024315,-13.1515993882889,0.001161,0.01,0.015855
254,0.9208155365723438,-65.00674052184394,-24.794939632665493,-16.318562901141973,-2.4110318098252086,-17.771155428752227,-13.16872972892384,0.001157,0.01,0.015697
255,0.918599431393087,-65.09769576765122,-24.821361682852157,-16.337702524883976,-2.410902716991224,-17.787661278440442,-13.186934356955167,0.001153,0.01,0.01554
256,0.9311906302134759,-65.04901381184611,-24.77922077550758,-16.32936321441296,-2.3984710571291026,-17.790988972890343,-13.191688451233974,0.001149,0.01,0.015385
257,0.9272497472194136,-65.0502460664345,-24.76748020471569,-16.333943793792777,-2.3932685134426537,-17.798451307076594,-13.204353630391092,0.001145,0.01,0.015232
258,0.9198381379171962,-65.11802493553343,-24.786195825438494,-16.349718874936944,-2.3930778599146647,-17.81754540391145,-13.222347376249786,0.001141,0.01,0.01508
259,0.9235224983210208,-65.1575723885165,-24.793111004742993,-16.360055599062616,-2.3901313643909323,-17.84190161692174,-13.242215345730775,0.001137,0.01,0.01493
260,0.9235476051157736,-65.19847882862474,-24.795547425803385,-16.36915182464308,-2.386026899631305,-17.861315856687362,-13.261782513320696,0.001133,0.01,0.014781
261,0.92331848996411,-65.24203871283173,-24.802299367161083,-16.37832278648435,-2.3829826651284116,-17.883671178067267,-13.280487526594397,0.001129,0.01,0.014634
262,0.9185610203429186,-65.32190864969733,-24.828210963435662,-16.39766200068365,-2.385358674352298,-17.912539098062183,-13.300049027113907,0.001125,0.01,0.014488
263,0.9188819224984368,-65.37897329796647,-24.846215271281682,-16.41124355404135,-2.3860676016556486,-17.93878305478808,-13.321177748575579,0.001122,0.01,0.014343
264,0.9304845324287377,-65.3405238059637,-24.812561064249945,-16.40895868483329,-2.375775897732962,-17.949896024645266,-13.334698616434107,0.001118,0.01,0.0142
265,0.9230976657959046,-65.36637835243118,-24.81163110995587,-16.416512296954703,-2.372684803274793,-17.972282572014446,-13.353138107265398,0.001114,0.01,0.014059
266,0.9276716230650548,-65.36158867572621,-24.792282965517785,-16.418328244890905,-2.3646915940675406,-17.987463588321006,-13.366714749154037,0.00111,0.01,0.013918
267,0.9248289657259081,-65.38262526458458,-24.78749418482122,-16.42402016444177,-2.359368362238454,-18.001293676426798,-13.378180945964466,0.001107,0.01,0.01378
268,0.9164009799644259,-65.47865659919397,-24.824674753810754,-16.447278992604325,-2.363752309655812,-18.03613502482122,-13.403099515401799,0.001103,0.01,0.013642
269,0.9237871383397873,-65.49964492788922,-24.81984851218805,-16.453637195091677,-2.3585072654828694,-18.056633251811874,-13.421799256475834,0.001099,0.01,0.013506
270,0.9283616160598889,-65.48919071550264,-24.805172791405255,-16.45538264736339,-2.3522710229422628,-18.070746705848432,-13.433965009386345,0.001096,0.01,0.013372
271,0.9203620061453733,-65.55011729184105,-24.825041817209165,-16.473275187993263,-2.351771554810782,-18.093416418049358,-13.457809978491053,0.001092,0.01,0.013238
272,0.9218560248279585,-65.59720669880159,-24.833089954796744,-16.48754088344235,-2.3481827800850654,-18.119079742755314,-13.475980227947778,0.001088,0.01,0.013106
273,0.9328080616799675,-65.5467962806398,-24.797579676922552,-16.48240929319554,-2.337246053058671,-18.131693817294277,-13.488786121898839,0.001085,0.01,0.012976
274,0.9238576962766227,-65.56834208028927,-24.79088243679414,-16.48749819712675,-2.331401351748911,-18.147311763687743,-13.501765313395632,0.001081,0.01,0.012846
275,0.9259483149463503,-65.57800839833858,-24.781719790564743,-16.4940821073522,-2.3261128686165704,-18.160316462130186,-13.517699899834245,0.001078,0.01,0.012718
276,0.921215891322988,-65.62715854772343,-24.79019341328308,-16.506025992716076,-2.3244681198967188,-18.178182122498548,-13.534355447120168,0.001074,0.01,0.012592
277,0.9269222336532137,-65.62775433920962,-24.775244704022377,-16.507408231601083,-2.3174973009748636,-18.195331496678715,-13.549680853125261,0.001071,0.01,0.012466
278,0.9205164413960056,-65.67569045841937,-24.78631111647632,-16.51771942139295,-2.3158886267063292,-18.21889125320252,-13.570246038790815,0.001067,0.01,0.012342
279,0.9322314049586777,-65.62229731623037,-24.749898221630545,-16.509469657808896,-2.306977954401623,-18.221838484303564,-13.576961282874132,0.001064,0.01,0.012219
