Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality,Bikes Critical (>0.83),Bikes High (0.60-0.83),Bikes Medium (0.30-0.60),Bikes Low (<=0.30)
1,4,15,6660,14,14,11,2,0,0,19,23,0.0,0.4131,4,132,406,226
1,4,16,6720,13,13,11,1,0,0,19,15,20.79,0.4152,4,131,413,220
1,4,17,6780,5,5,8,7,0,0,13,27,16.0,0.4162,6,128,415,219
1,4,18,6840,9,9,0,8,0,0,20,0,33.75,0.4147,8,124,412,224
1,4,19,6900,9,9,2,6,0,0,13,22,24.5,0.4135,6,125,414,223
1,4,20,6960,0,0,0,7,0,0,9,10,25.5,0.4125,6,126,411,225
1,4,21,7020,1,1,2,3,0,0,24,17,10.12,0.4119,7,122,414,225
1,4,22,7080,4,4,2,0,0,0,18,15,20.36,0.4102,7,117,415,229
1,4,23,7140,0,0,1,1,0,0,7,21,8.7,0.4094,7,115,415,231
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.4016,0,115,415,238
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.4016,0,115,415,238
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.4016,0,115,415,238
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.4022,0,116,414,238
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.4022,0,116,414,238
1,5,5,7500,0,0,0,3,0,0,0,0,0.0,0.4023,0,116,414,238
1,5,6,7560,0,0,0,1,0,0,0,0,0.0,0.4025,0,116,415,237
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4032,0,117,415,236
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.4032,0,117,415,236
