episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
200,0.9385779761186829,-2.4444606926623025,-1.025974366402555,-2.9425873847613366,-1.5375478341365874,-2.3452569160316563,-1.9454857227691726
201,0.9351007926847371,-2.451608021125585,-1.0267272140075685,-2.96650434227182,-1.5360546394946026,-2.3515461765526537,-1.949221116751103
202,0.9403969502601961,-2.4501207124947157,-1.0248212595607342,-2.961554298560949,-1.5213772230112645,-2.3547702965884643,-1.9523074642559963
203,0.9415130324221234,-2.446176551957177,-1.0210249571784678,-2.9368099644481043,-1.4963628568470733,-2.359668847445337,-1.9572330804750837
204,0.9368666243155761,-2.4497913296277907,-1.0224620328508822,-2.948234853256494,-1.505882144519915,-2.3686535123847086,-1.9640554290482075
205,0.9348229214166287,-2.4592457676569075,-1.026925079649068,-2.986060111097386,-1.533861683738472,-2.3752422138847216,-1.9697112201060636
206,0.9330120187907999,-2.4673221350770014,-1.0318184507092303,-3.01845533086136,-1.5617868011048937,-2.380113702482983,-1.9761912071442405
207,0.934414283111678,-2.46921016536683,-1.0341377147285624,-3.0240114793108885,-1.5671309966777338,-2.3838015434460713,-1.979558175247574
208,0.9367717928384066,-2.47322382614786,-1.0356183708762206,-3.0276351382445554,-1.5746318457059,-2.390663715511513,-1.9854153284646952
209,0.93421926910299,-2.4778968587972794,-1.0383522383428219,-3.037186417908089,-1.5851684416802097,-2.394099261978681,-1.9889486772297136
210,0.9333936924701977,-2.484757353933994,-1.0399804846885612,-3.0637505731436936,-1.5971933657038397,-2.397387342612201,-1.9902988511962547
211,0.9402116878054632,-2.48397708657983,-1.0385153306227835,-3.0552325323721394,-1.587408958188592,-2.4038462101566247,-1.9945004333296017
212,0.9378277379302031,-2.4821684366262,-1.03582113670597,-3.0371344846032566,-1.566709735001884,-2.4050369495849675,-1.9961156000755131
213,0.9327632763276328,-2.484193329428599,-1.037726696178384,-3.03624695237169,-1.574773954312396,-2.408899391352235,-2.0019864932697287
214,0.9396522851140273,-2.483201682844436,-1.0334040111385325,-3.0312305141412,-1.551659807610107,-2.4145045805510055,-2.005443407525056
215,0.9464789587062714,-2.47905886784638,-1.0283086778422537,-3.0023131056816896,-1.5137537619015697,-2.4176006396485565,-2.0080676393877575
216,0.9347695270188952,-2.4851105348448836,-1.033112691962472,-3.0211912366765303,-1.5408839675842385,-2.4243671196452623,-2.0150361756444277
217,0.9399200145428104,-2.489792557677446,-1.0323443016572678,-3.03353289551806,-1.5360261415466083,-2.4283986166451585,-2.0173571559453163
218,0.9385305044674384,-2.4917347239427365,-1.0331200520885,-3.0289577860685877,-1.5342235435818636,-2.43193331625001,-2.020501988004649
219,0.9372232668162794,-2.4923538393419493,-1.032724582303311,-3.026400345516746,-1.5331415615645971,-2.438116498370551,-2.0266422930235586
220,0.9346347949593545,-2.49985037677429,-1.038541315054052,-3.0509434379665854,-1.562685724826462,-2.4401750115815246,-2.028502116226402
221,0.9437308684952884,-2.4926303425998433,-1.0329453094898156,-3.012026399386068,-1.5358691136211295,-2.44389808226009,-2.0320417821248125
222,0.9364228034229239,-2.5011524651209247,-1.035502420195321,-3.040261460207278,-1.547501966524682,-2.4503172826970143,-2.0373443614467903
223,0.93894636129881,-2.5043619669922226,-1.0394433759173773,-3.0459582780580323,-1.5689507146081607,-2.4555283998814907,-2.043153256847213
224,0.943241469816273,-2.5007275599171614,-1.033203156544735,-3.0243841162554377,-1.5377785334155105,-2.456224515847505,-2.042877418282451
225,0.939889072103133,-2.4966377725775803,-1.0324770779755044,-3.009961363531595,-1.536525180653116,-2.458209487848477,-2.045173035952165
226,0.9404134084985148,-2.4966368283994633,-1.032960620850412,-3.0096246914832467,-1.5390479435892952,-2.4634816557979393,-2.0501758563677384
227,0.9381871414913958,-2.498751169496592,-1.0337851661938233,-3.018424809471169,-1.5402727101014448,-2.4699791765520738,-2.0553465994041247
228,0.9446822621488002,-2.4936758040247393,-1.031091188645781,-2.9851837272598654,-1.517602316244941,-2.4707650061514035,-2.0561602738291795
229,0.9400138383321801,-2.4925449500386416,-1.0289936743049297,-2.9847991487235332,-1.5155278537004044,-2.471121648257232,-2.0577788832157
230,0.9408658274485723,-2.4934934017084447,-1.0287457783577427,-2.98072787767446,-1.5092450531529917,-2.4757015291221056,-2.0618731178098737
231,0.9410690223087288,-2.4950434997620885,-1.0268444594969284,-2.9901609852623388,-1.5097747005405744,-2.4842651238879743,-2.066668312572992
232,0.9396798601272119,-2.497055084364656,-1.027157793550445,-2.999244690515345,-1.5162652214913355,-2.4912989113889195,-2.073037132970429
233,0.9459499746593925,-2.492081690810901,-1.0235126409059179,-2.967039842961697,-1.4987290249341028,-2.494166408633875,-2.073820610418029
234,0.9405744470122153,-2.492778084492809,-1.024634187234079,-2.966540844944886,-1.5084716935413718,-2.4991855540991845,-2.078320655356781
235,0.9418422636965683,-2.4957843084812557,-1.0281541097514868,-2.9665471871692577,-1.5247250593698791,-2.5049468257963925,-2.0845664909099626
236,0.9390553580497715,-2.5014957039929238,-1.0331539387206679,-2.9899570128940924,-1.548895192706764,-2.5119959507098013,-2.08894379815255
237,0.9370838881491345,-2.504822460171367,-1.0354923643786627,-2.9955633295827075,-1.5596538087837324,-2.5184111062465124,-2.0944755186053725
238,0.9362636696858623,-2.5099879838948227,-1.0385635282883148,-3.006202446776757,-1.571159263314023,-2.521532392258593,-2.097144015395927
239,0.940584981203582,-2.5075458839330875,-1.0372486330621054,-2.9911842983718464,-1.5656675258842643,-2.523916021888748,-2.0987225281286905
240,0.937294426506533,-2.5133221961751775,-1.0392975536783746,-3.0128355749644165,-1.5825020059615722,-2.527200943421667,-2.100972973249236
241,0.9396322320227238,-2.5138496232991567,-1.0392006073195728,-3.0048300887987995,-1.583461787316372,-2.5317013755545394,-2.104328764713265
242,0.9335717316200982,-2.519603324131779,-1.0412559982025231,-3.028011864249005,-1.5948549412487092,-2.5384004390502803,-2.110833500589458
243,0.9367168484629946,-2.5231844957855274,-1.042765342293807,-3.0406644909212157,-1.6102492446740002,-2.5428931321278725,-2.11392746601827
244,0.9387449004079673,-2.5206414484046227,-1.040852257337299,-3.0251158252840322,-1.6023348236149906,-2.5464924454477393,-2.116329891285215
245,0.9438354107223307,-2.5195665969979015,-1.0398990252043112,-3.0206390212944645,-1.5963502581937654,-2.5501725699404267,-2.1200813088926456
246,0.9361515682601076,-2.522607203013394,-1.040057017681986,-3.0286781273759606,-1.604854414020923,-2.553929271037622,-2.123449723471114
247,0.9328129782675237,-2.5268603261744462,-1.0432138807303843,-3.040005165103951,-1.6247761932733649,-2.558547953389838,-2.1268085968016854
248,0.9387022854730749,-2.530667679104613,-1.045068194799307,-3.048231664274277,-1.629422827596002,-2.564159982818667,-2.131048164320316
249,0.9367930204572804,-2.534759839285808,-1.0449090758723407,-3.0577979075041677,-1.633251795467141,-2.5690069228773527,-2.1352205512874516
250,0.9410414401353148,-2.5321713979512035,-1.043850764362081,-3.051113736309445,-1.6287989204087154,-2.5693294678869405,-2.1364258080890983
251,0.9382350273604014,-2.5330153627852785,-1.0432230642085323,-3.0515295867875207,-1.6330898603440063,-2.5729589782671076,-2.1394131420386047
252,0.9349894610057212,-2.5369432457911403,-1.0437143750558078,-3.06568546432294,-1.6434387607423522,-2.5752942330663124,-2.141436043478806
253,0.9424830699774266,-2.537013050860283,-1.040231544842386,-3.062958700471929,-1.6220768638265743,-2.579072374983662,-2.1446564419663283
254,0.9365421455938697,-2.535692881639565,-1.0422414518408605,-3.05360429009174,-1.6264699478377478,-2.580770181563083,-2.146473849938412
255,0.9358335863953842,-2.541396997262392,-1.0442585565135802,-3.080058324217875,-1.6382507000263842,-2.583868070249642,-2.150246168532088
256,0.9351380168226513,-2.5482754483679817,-1.0481769800543261,-3.103467831375044,-1.6529255306214026,-2.5909391227819683,-2.1558612160141073
257,0.9397962241534312,-2.548929354762425,-1.0472097576209094,-3.0929583775722875,-1.6492533932639117,-2.5930553049314513,-2.158435069094551
258,0.9458511056659709,-2.544548941730875,-1.0429271382839942,-3.070685838199451,-1.6237179512580187,-2.596717961280305,-2.1614312028698497
259,0.9340632603406326,-2.549604860063306,-1.046156798266137,-3.0983939766247524,-1.6536880155235643,-2.6036007115793005,-2.166268424899849
260,0.9356286541073643,-2.553703449878576,-1.0494122548653777,-3.1106136621258695,-1.6746897337540323,-2.6066279002731396,-2.169309113448135
261,0.9407974714320447,-2.5507454745968143,-1.0454903466886754,-3.088681023931257,-1.6456171429142417,-2.6099884011345678,-2.1705627781278833
262,0.9413181585523741,-2.548475251596754,-1.0429653443220055,-3.0727169630373643,-1.6285986502830838,-2.611343024822369,-2.1713691802460247
263,0.9421850687982427,-2.5439502211738017,-1.0398863183965912,-3.0474201792464326,-1.6104271052658836,-2.6111746505496676,-2.1703657779339
264,0.9466940183137115,-2.5415774250620893,-1.0360676408376857,-3.035916851339699,-1.5977102003258374,-2.614230837154577,-2.172538279748177
265,0.9481895164961909,-2.5397714178579984,-1.0347755709941073,-3.021355617227773,-1.5918670243809971,-2.617215507088603,-2.1756390530748217
266,0.9324254175700022,-2.544039632130604,-1.0373519214706903,-3.0331066563865847,-1.6008511402361623,-2.6213284868921667,-2.1789375596691167
267,0.9374509448771358,-2.5470799345278023,-1.03740811993608,-3.046850133852674,-1.6101191956422507,-2.625668675303441,-2.183011469225071
268,0.9368298089019349,-2.5518889185002314,-1.0398945248411526,-3.063341768274254,-1.626281205346318,-2.629765004229031,-2.185826192697147
269,0.936004084206733,-2.5548121227743636,-1.0424054075161588,-3.0665212900623273,-1.6465173030833804,-2.6313767244044515,-2.188450452049248
270,0.9360514500667395,-2.55870668915085,-1.044057151189391,-3.0800939409940367,-1.6625014411193333,-2.6364117299942658,-2.193404849800193
271,0.9325493743404191,-2.5640863756817915,-1.05152606188293,-3.095710739685111,-1.6951312848180613,-2.640847222623983,-2.2005731296226267
272,0.9397095094546452,-2.564462482380318,-1.0516413746033724,-3.0972040325296644,-1.694051522679883,-2.6431801884344,-2.202082630629474
273,0.9365966525436461,-2.5653742376151842,-1.0516802835361645,-3.1011945927119116,-1.6972566386734502,-2.6478065686937273,-2.2056437036110483
274,0.9456353187995986,-2.5652419786340515,-1.0487703675241236,-3.0929327892295584,-1.6861434380016156,-2.6498100108551026,-2.2057520358814626
275,0.9397419237859237,-2.565247106199042,-1.0478984253981012,-3.088578676492066,-1.6764251530353034,-2.653391060986473,-2.208033810177491
276,0.9406271651052805,-2.568206286078389,-1.049821077479834,-3.0851184974983967,-1.6818158146648576,-2.6555312861674367,-2.211197985798037
277,0.9397652016857315,-2.5676821296683197,-1.04837538768694,-3.0756031111475584,-1.6708026055737897,-2.659414681815543,-2.2151052047733413
278,0.9387730541264254,-2.5713066116266403,-1.0482607773426575,-3.089927526851883,-1.6791241593564517,-2.6631496957575718,-2.2167192144804235
279,0.9357978417918569,-2.5755887144394727,-1.0500832806965823,-3.101877845830929,-1.6872515609746925,-2.6675333867386395,-2.2207728225711327
280,0.9312400276966614,-2.5836972715453626,-1.0536214296822524,-3.123018449348916,-1.7031937786697078,-2.6727741470125346,-2.2263453296606484
281,0.940372856077554,-2.58420336650698,-1.0530211837494299,-3.1233679830230487,-1.6999398890273087,-2.6760899842226777,-2.2303986300342755
282,0.9385322202870698,-2.583710871678187,-1.0518521048104212,-3.1170137240654725,-1.6938293883145554,-2.6805708499075225,-2.234810174458504
283,0.935126630155224,-2.58305085730941,-1.0489590295796067,-3.1080990191581273,-1.6875198602811774,-2.683823427103616,-2.2383099411310026
284,0.9362417114224849,-2.58528564852337,-1.048604501155183,-3.1201008073388175,-1.6828642445314264,-2.688077121895044,-2.242000378539607
285,0.9319075419992852,-2.5924284796734933,-1.0527190759774532,-3.155585135964356,-1.7123317974934107,-2.692947477975859,-2.2475359978670455
286,0.9424567138878799,-2.589444715308178,-1.0500522104016647,-3.1426805409447334,-1.6994206027463084,-2.6937909435102427,-2.247680010305481
287,0.9367788316317284,-2.5932629505563662,-1.0504412410578894,-3.1536210034768164,-1.7111619028045788,-2.699443201499242,-2.25228989314428
288,0.9373075428263924,-2.597054115380292,-1.050591774053817,-3.1568725321505764,-1.7158504976560047,-2.704951529451811,-2.2581064047609467
289,0.9468363680652823,-2.5915400858888704,-1.046768227277897,-3.1272292370718073,-1.693911134391546,-2.7055077813505397,-2.259123392469738
290,0.9446551567193616,-2.588669456696894,-1.0439928901669957,-3.1085134965344916,-1.672542483761799,-2.7074556335869286,-2.261134458197013
291,0.9302087412271454,-2.596828268077895,-1.0484388296173588,-3.142444820310084,-1.693880371947134,-2.712738303864605,-2.264149434934516
292,0.9389515593895156,-2.593766010606359,-1.0471496914976086,-3.1249450307801023,-1.6841460243286142,-2.7165571981275654,-2.2678763617205457
293,0.9443499392466586,-2.587114555347272,-1.0446566305521718,-3.0952529184515636,-1.6634554866641222,-2.717188359980935,-2.268401608211003
294,0.9343813051465053,-2.593371159715768,-1.0459363229212328,-3.1189671049144763,-1.674135720850241,-2.724917929878044,-2.274765884380057
295,0.9367357947734356,-2.5978131410077645,-1.0469158638889027,-3.130861330487461,-1.6808959206424594,-2.731004676943646,-2.2794149077563364
296,0.9448840217816421,-2.5930031181180837,-1.0445134075199631,-3.1066890965501335,-1.6649538459938045,-2.7326613453320343,-2.280941427362008
297,0.9360789878921465,-2.592309312206997,-1.0437041536468614,-3.112208761096101,-1.6695513712139372,-2.734700060573544,-2.282520060829158
298,0.9305410642420628,-2.597398073585017,-1.0460449523936008,-3.1366486541827063,-1.6880739436678276,-2.7396916593116813,-2.2871361915100956
299,0.9308465799614644,-2.606770951472962,-1.0508762730684125,-3.1730318396830146,-1.722555521533054,-2.74749598184749,-2.2940743429209864
