episode,service_level,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance
77,0.9380466911986487,-158.30799288496752,-69.25277847426139,-2.608894065878529
78,0.93186031214495,-159.10990308082123,-69.96609577832282,-2.832692398911517
79,0.9267994877750976,-157.85478232540632,-68.61359198386505,-2.5574227195715498
80,0.9300836579988523,-157.38354454382625,-67.87182654495223,-2.5979170641427913
81,0.9317372139363564,-157.5315446965697,-67.9064035458925,-2.730793864178625
82,0.9224408498309995,-160.18338382666641,-70.15146069289881,-3.134688444632756
83,0.9220113339929837,-158.6128391155589,-68.61869733727146,-2.727572121511966
84,0.9175806015444248,-159.36215392151243,-69.31062694382918,-2.729826771308267
85,0.9256094270036881,-159.55686287123442,-69.62748161749741,-2.6902744999872406
86,0.9263392194687639,-161.02007678435552,-70.80682055352781,-3.1188571090128963
87,0.9285233049549826,-160.89657570180194,-70.6452896105471,-2.8752137766934815
88,0.9342322592270038,-162.56029071822275,-72.08195355313522,-3.0356614191340068
89,0.931704260651629,-162.9588883267014,-72.32619435653717,-3.0432612077788876
90,0.9284430599652549,-162.43930876378562,-71.95410756571006,-2.880145177066837
91,0.926375574721279,-162.57064331943255,-72.19046485459042,-2.955355699271069
92,0.9278720134976349,-163.10437598727466,-72.60303300664731,-3.00454590913941
93,0.9228878368536052,-163.61251890122296,-72.95226668549809,-3.2350215941868297
94,0.9290846234781301,-162.34780051025933,-72.06706459047265,-2.9989783572505577
95,0.9321344659316826,-162.82447672071166,-72.64077921825367,-3.155620324436298
96,0.9208167181362996,-161.4455188300992,-71.6541968349659,-3.2108000497024
97,0.9269927536231884,-162.96644226316394,-72.86348173812338,-3.243784441776779
98,0.9186305828461214,-163.46697566124547,-73.27636472329033,-3.412232027832172
99,0.9235576923076922,-162.88244965322087,-72.56364645090018,-3.168878905403519
100,0.9303503336510963,-164.79963486724378,-74.60848602256094,-3.6554635268163573
101,0.9274230313345287,-164.5127052109434,-74.17805504648533,-3.5963658321865513
102,0.936854869716956,-165.7160474770935,-75.09614278771076,-3.6452043644794214
103,0.9352791107331592,-166.61897713447686,-75.59002656530664,-3.6943001926234835
104,0.9208917546154081,-166.08826969424777,-75.04823971768522,-3.411680185528448
105,0.9313368081708897,-167.08699878930761,-75.89587489308343,-3.5067779961146655
106,0.9301046176046176,-167.31521344995178,-76.13308472680478,-3.5311649088952404
107,0.9236342864014913,-166.33730188348238,-75.1351045343942,-3.7098682120406963
108,0.9155455229495861,-166.30206963222247,-74.96315696487794,-3.60718844322519
109,0.9255274134074836,-167.02017729277853,-75.13505013922489,-3.7826210316458853
110,0.9227478156071106,-168.5289230745253,-76.28034406468933,-4.085672772372723
111,0.9268908561582794,-170.07857299110776,-77.64111106815297,-4.205394633953159
112,0.9323984613986734,-169.5727051661775,-77.0926809704353,-3.737775089867009
113,0.9318709133094284,-170.22519314592932,-77.72155834293422,-3.797932079568013
114,0.9233813377767198,-169.94419857989922,-77.42183122412624,-3.7647250523973903
115,0.9236151073689312,-169.919474730426,-77.1878798412822,-3.744232568424143
116,0.926422204941078,-169.74507123626103,-77.01009136761473,-3.7949294927752883
117,0.9341613775091864,-170.56983647849762,-77.61816848039574,-3.7830825123548317
118,0.9274583395886503,-170.22324526585567,-77.03509578621698,-3.62453761317438
119,0.9257764158170783,-170.20316545843122,-77.00198689469461,-3.610896017513366
120,0.9363183482384011,-170.1011550701587,-76.98275292657885,-3.575584111059977
121,0.9301451801977817,-169.8027905529136,-76.65018424488743,-3.577221901311525
122,0.9367289972086322,-169.76345333882279,-76.52946745558937,-3.849202744325453
123,0.9359610437339213,-169.42160062954224,-76.30369188365869,-3.8464803998487302
124,0.9247804966357903,-169.10626225106688,-76.1008308558537,-3.7307064226604485
125,0.9207540373416582,-169.70188596924493,-76.78388998367925,-3.721804704367774
126,0.9362359210366962,-170.43171407021586,-77.49476236959386,-3.853581813249837
127,0.9251207729468599,-171.0107806991999,-78.33164546405538,-3.8879107794682444
128,0.9267452402538532,-171.82095774689483,-79.12330555021748,-3.9534333078881336
129,0.924691990240082,-171.71243047924895,-79.18071468610816,-3.8159116550958108
130,0.9207231435828478,-171.56055722456932,-79.06922184781429,-3.6770127849263092
131,0.9325596079256743,-171.6903984835426,-79.14073249624462,-3.620444414870863
132,0.9346305403671686,-172.95198133927184,-80.2683063227613,-3.7644057183246296
133,0.934944461122786,-171.1825183322404,-78.6064473868067,-3.6228250652798493
134,0.9220931279834279,-171.74766312031554,-79.18661503228408,-3.7203081948084185
135,0.9255917793137195,-171.88769785105316,-79.31426939553977,-3.7234026139261522
136,0.9283889773717583,-172.459272558398,-79.88254548822903,-3.7621542286175425
137,0.9285069235400362,-171.98243201623677,-79.37869894916604,-3.7187093153082045
138,0.9299075273351607,-172.42720561998652,-79.92557835617727,-3.9034894976359964
139,0.9239695758049484,-172.44394061742156,-80.03843820770562,-3.688039728481941
140,0.9256200828779052,-172.83040971453815,-80.36957355461605,-3.5978113357364596
141,0.9198377850957433,-172.53584492867213,-80.12319047567047,-3.467050588876762
142,0.9292067307692308,-171.87148517222792,-79.47311249723282,-3.252409220400216
143,0.9289427034822582,-172.2705562722292,-79.7777537961448,-3.481866472680267
144,0.9312381996467507,-173.08283146469532,-80.51039107155194,-3.6451857138449433
145,0.9307301017354878,-173.32116944465554,-80.68214680449084,-3.6719278816298764
146,0.9117922391665408,-171.87199888163275,-79.3069704705186,-3.4252966190069
147,0.9219548647436855,-172.86398671220397,-80.1644043894724,-3.6792049002883758
148,0.9298959205646609,-172.95712135854458,-80.21435532286213,-3.7602565705476265
149,0.9238480584576363,-172.64239574475354,-79.79815274670537,-3.733542431918018
150,0.9341312003820211,-173.3412020986007,-80.38662733388027,-3.907696408761868
151,0.9301481614780157,-173.85681828663752,-80.94057440708283,-4.037620777789044
152,0.9273885733177051,-173.29094011950338,-80.51102029388738,-3.9439012796968216
153,0.9332991741515462,-173.67429501844617,-80.79312356328968,-4.008310601574806
154,0.9304455595187715,-173.38940786699615,-80.47024179551696,-3.7291435525934555
155,0.9327522908396263,-173.63816202697427,-80.74547309465582,-3.884338951097445
156,0.9235649546827794,-173.73095095475253,-80.85719547139813,-3.8570883395300277
157,0.9294557064971837,-173.18424757153872,-80.43892939521608,-3.767058715971359
158,0.9283495609581267,-173.30833592646815,-80.45294401318384,-4.04172642903903
159,0.9289917614750882,-173.49189114722134,-80.56755469172724,-4.227069775035197
160,0.9296647120733724,-174.69438667909785,-81.71616812818738,-4.452326147903456
161,0.9313286671272792,-174.63842665494647,-81.65335691641089,-4.404461502794378
162,0.9318181818181819,-175.0669130874983,-82.10356768857109,-4.496394304736528
163,0.9251372383422815,-174.8159959377423,-81.7010656498159,-4.407971060999607
164,0.9277360066833751,-174.93624440380756,-81.80634680611554,-4.424532411636681
165,0.9236005373936409,-175.21956865411923,-82.07768713422158,-4.483519553024555
166,0.9324957031944526,-174.85571195908085,-81.74739097024937,-4.5696265816487145
167,0.9263264305844872,-175.40834747202385,-82.20401758193289,-4.702718060642009
168,0.9318168122928593,-175.60395835884654,-82.29155361624785,-4.737300172669059
169,0.9251698626000302,-175.4550542271659,-82.14681796729262,-4.731202120292987
170,0.924230489578284,-177.3998040359624,-83.96329683080829,-5.062092674195023
171,0.9227931087055954,-177.6606897302001,-84.17062838874394,-5.044321722533309
172,0.9340159271899886,-177.852146518078,-84.30780565331146,-4.979562700566369
173,0.9353909589788679,-177.4738919978023,-83.85304261325031,-4.952052926339586
174,0.9244249394673123,-177.661997478175,-84.07066131263689,-5.0070321277039955
175,0.9277424071648338,-177.90958276419593,-84.27348174446745,-4.9823063791095095
176,0.9207040464525494,-177.31403784389994,-83.49133684861114,-4.918656389484772
177,0.930340834477407,-177.17681708700516,-83.20247244270864,-5.057271589199055
178,0.925152566710542,-177.57928046866678,-83.46917316431113,-5.270716971789561
179,0.9303206562266965,-177.9599567829948,-83.76507285613923,-5.355068506629125
180,0.9329532704612306,-178.2686342274367,-83.93988982741088,-5.429628503030719
181,0.9266502935186295,-179.18163656729723,-84.78766658541161,-5.521998316896345
182,0.9143311528536278,-179.7026495135917,-85.31476962050411,-5.637497479880304
183,0.9331549212013084,-179.48308654498572,-85.12394496433109,-5.497785043562311
184,0.9262376386425801,-178.68166100570588,-84.3154145504091,-5.29521638320442
185,0.9239257900592357,-178.54435141064494,-84.1505404407971,-5.343671538507612
186,0.9298500681508405,-178.60030705551569,-84.04628202274598,-5.401351935935208
187,0.9131518117138483,-178.06451848991878,-83.44333239570912,-5.340304266225641
188,0.9243689957634704,-178.30473839917377,-83.55453706408849,-5.275691766306972
189,0.924615901524176,-178.69947152158815,-83.82158249292955,-5.399019334819726
190,0.9265175718849841,-178.90311611464267,-84.00864808182384,-5.3853722297684
191,0.9277803064785313,-178.93456591807904,-84.07587399342435,-5.545946254108611
192,0.925745290495641,-179.1098972142856,-84.16477951472015,-5.64693591838576
193,0.9295474080441033,-179.23669136491617,-84.21357626964836,-5.709241145451967
194,0.9249075993870008,-179.4871375397299,-84.43290028701854,-5.876014095069445
195,0.9269037356321839,-180.38415210702345,-85.23327178767089,-6.070082052770223
196,0.9335611467279545,-180.3386849007139,-85.08365590370683,-6.186834051007965
197,0.926441231625431,-180.5373383573624,-85.1933001515055,-6.317427941643645
198,0.9375267436884895,-180.40661808289465,-85.08075099593236,-6.319578610544068
199,0.9305468164794007,-180.71751918782536,-85.3387997699236,-6.383567019576016
