episode,service_level,rebalancing_imbalance,vehicle_functional_load
176,0.928903276084285,-530.8975150510154,-0.5554973086970969
177,0.928912498507819,-532.2599793079405,-0.5893214949012345
178,0.9320126877730565,-528.8951309248873,-0.2287031122376812
179,0.9251782908255772,-531.5878503239805,-0.00687399542848971
180,0.9359944316668685,-525.784340878128,-0.15997337802841177
181,0.9318559222245705,-523.2351519686362,-0.21974355027163528
182,0.9304185305472149,-520.3864245878793,0.0
183,0.9341568721515952,-517.9602389848502,-0.10927842041272308
184,0.9250852323703571,-523.4517600851273,-0.1662915877193441
185,0.9302339622641509,-523.8910210475266,0.0
186,0.9339185857735555,-523.6650820585116,-1.2032218595833564
187,0.9283658170914543,-523.4998676383816,0.0
188,0.9371992521531247,-520.6125462404223,-0.46545313009002154
189,0.9292917057808194,-523.2607375431952,0.0
190,0.9386516103572838,-520.500643617166,0.0
191,0.9286339887046601,-522.839136576166,-0.3044052355900728
192,0.9310619523255101,-520.7912879463087,-0.26214856545353943
193,0.9333112542903594,-521.0349756192261,-0.052384032158468076
194,0.9271477248741067,-523.37528794197,0.0
195,0.9346379765044354,-520.2506976648826,-1.6802267220020386
196,0.9255634100658571,-524.247934398456,-0.3688884501704395
197,0.924540643396563,-530.2714252175332,0.0
198,0.9320356416696567,-530.9045249511287,-0.30934030110228206
199,0.928802885791147,-529.7268972640849,-0.7780845284235508
