episode,service_level,rebalancing_imbalance,vehicle_functional_load
165,0.929121772106182,-518.7285127858048,-2.1846294627382385
166,0.9288547122400169,-520.0820014034917,0.0
167,0.9318325078793337,-519.9305157970133,-0.06209158271564724
168,0.9345518688604362,-518.8993582144897,-0.11889904645295922
169,0.931841548231025,-516.3793866425295,0.0
170,0.9316919604407353,-513.5753847154645,-1.3767058727778787
171,0.9306124946460258,-513.7330293054242,-0.0721145841355639
172,0.9346754934856867,-509.077129922755,-0.3421601141307967
173,0.9259572412127068,-518.4416484197686,-2.380218667403131
174,0.9305754409480002,-516.7525368713821,-0.07068478625403514
175,0.9258228460793805,-522.3413020583396,-0.15306607885345797
176,0.9338666506270488,-519.9965351426449,-0.5070365698874988
177,0.9310386183737107,-519.5904895083194,-0.6983347977723031
178,0.9193567635300436,-528.1207500904355,-0.14727995264932287
179,0.9353950243990061,-525.7804932612671,-0.8341026890284233
180,0.9364833462432223,-522.9194430490497,-0.5975456364658698
181,0.9318994280266921,-524.6558702984655,-1.6763015131506647
182,0.9249631434846707,-528.2898518343392,-1.7529474185546539
183,0.929953141895951,-529.902330661837,-0.9126558426941895
184,0.9280245022970903,-531.3070653326416,-1.5103773307638535
185,0.9264986294839709,-529.906337349714,-0.4215424307550688
186,0.9365255456944112,-527.9265739289117,-1.1047282720163336
187,0.9381021194605009,-520.8103593469536,0.0
188,0.9354236318183187,-515.5292221128648,0.0
189,0.9284695456890535,-513.0750416257378,-1.2393796420649932
190,0.9333654802447183,-512.6114518475065,-0.038611009377231956
191,0.9403390239488448,-506.29847340929143,-0.10036296829517855
192,0.9353197893152746,-505.4437257848764,-0.41356570242144786
193,0.9375056716779092,-503.0225331622058,-0.3126670180401166
194,0.9215022179594773,-512.0173716311145,-2.4532846284969025
195,0.9368582698503508,-509.33275787142395,-0.17963810547905057
196,0.9298298539881742,-510.60883089853183,0.0
197,0.932687930563564,-509.7038069949533,0.0
198,0.9317637790503893,-510.1211042497296,-0.09123413080885372
199,0.9342775350308874,-507.4166298065836,0.0
