episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall
410,0.9481443670429979,-8.476955532359653,-7.396795377155521,-4.595171800766534,-5.605371093784595,-0.12425110687276766,-0.15514400659042907
411,0.9396978959551295,-8.488403565781846,-7.405368223363384,-4.604341650486056,-5.610796595819634,-0.12531102779540657,-0.15447853052852922
412,0.9338289962825279,-8.501382161694643,-7.415663189940844,-4.611352326142174,-5.616233190541327,-0.12633267659766204,-0.15517247208371332
413,0.9418055134807634,-8.502644470315118,-7.422179998640944,-4.611186877769236,-5.612522503388245,-0.12598806188234493,-0.15416765276917968
414,0.9477231875374476,-8.502714084070977,-7.425184309385925,-4.605292099798708,-5.612576982784416,-0.12231924285339767,-0.15258251396426492
415,0.9337162000478584,-8.51318937670076,-7.43611371065189,-4.616611336043382,-5.622941599244817,-0.12384315320541536,-0.15236573558253572
416,0.9442820444680663,-8.515652833221996,-7.437119477986927,-4.619519270024678,-5.626318390055264,-0.12235607313155818,-0.15125127897073903
417,0.9477870507065168,-8.516475185286518,-7.43797801199662,-4.617591355501212,-5.627729316956691,-0.11928223474226868,-0.1495122823087247
418,0.9420866754459476,-8.521120410292257,-7.443267563572765,-4.617204346265397,-5.631490154141797,-0.11623456079602482,-0.14879360233501368
419,0.9434670349465594,-8.524406028853976,-7.446127543456187,-4.621883992093206,-5.639253922226424,-0.11420772034317916,-0.14806524071944063
420,0.9435996849821288,-8.52244741662266,-7.447794312289375,-4.623612950008862,-5.641538248927925,-0.11246308632353647,-0.14609364437407443
421,0.941206209480759,-8.526965000846282,-7.452788731726292,-4.626148337398882,-5.644220688885534,-0.11265612566200875,-0.14564501874244584
422,0.942204982843503,-8.532532235952724,-7.456729905988322,-4.629478652480429,-5.646179035411076,-0.11366926255912375,-0.1453928512651544
423,0.9401082381238726,-8.538920385639086,-7.464874884108457,-4.630402821245295,-5.650202440454229,-0.11242366392328997,-0.14495506352997647
424,0.9348384999556725,-8.54570972929716,-7.472087126910052,-4.636603960084116,-5.656225889044358,-0.11227714134758777,-0.14445240037541957
425,0.9449176775125666,-8.548893679279091,-7.474890184997805,-4.634781251619621,-5.659053535020886,-0.1095941987825789,-0.1437334798369998
426,0.9381902386889918,-8.556238315579062,-7.483368373004096,-4.631325143130953,-5.662542379020643,-0.10802656578639665,-0.14401841850418676
427,0.9337983284228248,-8.56479677620253,-7.490035910751916,-4.640581236301629,-5.670439256975413,-0.10752274989490908,-0.14355761278465168
428,0.9403370685252501,-8.568248161540788,-7.49564620584375,-4.643670194024966,-5.676408910766427,-0.10658027413121647,-0.1427023164809276
429,0.9409531843104175,-8.575621493978517,-7.499875983904821,-4.647417295736093,-5.68474772429029,-0.10656801392147287,-0.1430691153939189
430,0.9431172463035136,-8.580223504113395,-7.5044242539318216,-4.655871608954299,-5.693842270776671,-0.10778916721373209,-0.1436574348898774
431,0.9412668293123702,-8.581602761601166,-7.509315087365659,-4.652014885115266,-5.695211394457708,-0.1049848092120862,-0.14193369891128774
432,0.9457494743166116,-8.58839337167101,-7.517176927850883,-4.651372177664836,-5.697853560150443,-0.10341585978823821,-0.14197431678827915
433,0.943174257545515,-8.587562413454027,-7.518704574589549,-4.649237722862758,-5.701211769480314,-0.09797360574827294,-0.14099369041844692
434,0.9475497244188833,-8.58812210305265,-7.522369334780925,-4.647834124318543,-5.703996802735123,-0.0954666484431718,-0.14053653951305634
435,0.9407416311076386,-8.596422352043616,-7.52734664669343,-4.6536723897712475,-5.709321552192449,-0.0953511041495225,-0.13976523083786457
436,0.9391356007723155,-8.599128925853842,-7.5316099796657126,-4.657623697004296,-5.714746715227497,-0.09391301776234794,-0.13928745374192475
437,0.9368840919755983,-8.607198287405197,-7.537589194482819,-4.661716776312128,-5.720000265969927,-0.09309475890618182,-0.13886731787325646
438,0.9385062412903609,-8.609183216094994,-7.5430311304130635,-4.6688005014976115,-5.72636751808303,-0.09335047496751268,-0.1386043253601036
439,0.9407696025129878,-8.608692931195508,-7.5442944116930555,-4.670188872467257,-5.730827124172563,-0.09204496873649161,-0.13766252811481844
440,0.9335156743109615,-8.623782169032797,-7.556754339702093,-4.676136101925431,-5.735550004145336,-0.0938841962272733,-0.13784081976264909
441,0.9418212977189457,-8.626251432876328,-7.5554615084584,-4.676972054066366,-5.738190907947649,-0.09133616838079402,-0.13594586176178577
442,0.9423965900222129,-8.63225228319162,-7.560725645420998,-4.685339423701013,-5.744834418914384,-0.09203469891121722,-0.1364956167718772
443,0.9404137443272235,-8.638504744747665,-7.566740092507098,-4.686242163916974,-5.7465447904666025,-0.0909961379342184,-0.13596396206758307
444,0.94162255397609,-8.639141393921792,-7.570971101404749,-4.693549846818945,-5.752380198241527,-0.09118486566864069,-0.13509613191516334
445,0.9436040971891377,-8.640654605365423,-7.572606908131798,-4.695486584718103,-5.755382530564277,-0.09057757012039212,-0.13351023798375883
446,0.9440290727115666,-8.641249606539674,-7.5766161798863125,-4.695073557279246,-5.754107130227009,-0.08944582502487095,-0.13223658761058207
447,0.9386740821820548,-8.64545607905115,-7.582928786271626,-4.700303394769234,-5.763102520677903,-0.08847392843566866,-0.1328332136268096
448,0.9383812788791176,-8.649748595027992,-7.587948899997807,-4.702091536885073,-5.770231802967819,-0.08739227534002393,-0.1323088821357272
449,0.9405495169082125,-8.656074611112794,-7.592109016083579,-4.704926350463752,-5.7761559240298075,-0.0871879304074098,-0.1318424102074586
450,0.9424650145335771,-8.6629362520735,-7.596945759855042,-4.712068709145645,-5.780026994303699,-0.0879321601269066,-0.13033825041130656
451,0.9430452724845249,-8.66542274337578,-7.603513526854793,-4.714113572627401,-5.780395908813164,-0.08777030451266923,-0.12857752915788104
452,0.9438215542999142,-8.663981422199805,-7.605515246472767,-4.7199295986280205,-5.783774704007304,-0.0873231223497529,-0.12727312884100286
453,0.9371474141241103,-8.671105886807167,-7.6145023050167895,-4.717834005309864,-5.784201809371875,-0.08567858546898133,-0.12602995164340386
454,0.9398037338439444,-8.675386423117,-7.619533572542828,-4.719152178882812,-5.785687367823515,-0.08592684005530235,-0.12507092420427324
455,0.9370045890696704,-8.68187745189492,-7.625672434034856,-4.716832846861362,-5.787253165590434,-0.08271697070911524,-0.12423318536220762
456,0.9411107082426879,-8.684926451660578,-7.629056223554829,-4.712597386285473,-5.788444406969418,-0.07890206303328337,-0.1227352184988816
457,0.9418887653616177,-8.685939574850867,-7.632600374377438,-4.714329729359536,-5.792556194461222,-0.0785054608700291,-0.1213483987888465
458,0.9503786191536748,-8.68840334601458,-7.634618314615504,-4.712962747962596,-5.794036791016742,-0.07655101377896274,-0.11978924760936625
459,0.9403246772877052,-8.69069298257191,-7.640352896896563,-4.715575708384301,-5.7962905892345775,-0.07667284757330381,-0.11935868421843035
460,0.9346303729965718,-8.704827131511948,-7.651365758007523,-4.717941186471197,-5.798678149666411,-0.07548678076275715,-0.11851801458425473
461,0.9385936439552657,-8.710772380761254,-7.657651926353761,-4.724306669382758,-5.802923669885023,-0.07452691982413975,-0.11791659513660138
462,0.9429144465066156,-8.714015321099188,-7.661671490471181,-4.727115320369283,-5.807310181157955,-0.07252090775570089,-0.11724878121743028
463,0.9476791225914716,-8.714305710994678,-7.661692200873887,-4.727689307877787,-5.809894845489109,-0.0705633012336199,-0.11572012040327677
464,0.9386902274491076,-8.716389648988908,-7.6695030896772485,-4.723295165257204,-5.808588641793311,-0.06776944675834966,-0.11378533616097339
465,0.9366631877143283,-8.722034743341192,-7.674870786484669,-4.72323056163935,-5.8109571335709855,-0.06580012570405509,-0.11313923703637774
466,0.943637713437268,-8.71928842188294,-7.675397382777465,-4.721968984512246,-5.8124239448897,-0.06223084158054845,-0.11173624567581875
467,0.9418438873707972,-8.723956834238741,-7.679471123038108,-4.724878279716028,-5.816049451214449,-0.06167677956952045,-0.11127363669957117
468,0.9388353328699647,-8.73324531111543,-7.685004287508302,-4.734896148698855,-5.822808317361972,-0.06282224784339666,-0.1113174254383663
469,0.9365432618567863,-8.741370975732245,-7.6933453060004044,-4.736145153844568,-5.827060939103632,-0.06191200780863538,-0.11125010234128739
470,0.937613369413304,-8.75048043083516,-7.703650349252433,-4.741781918286782,-5.83217384380621,-0.06283184115924625,-0.11043524323480676
471,0.9464597770412775,-8.754536997941242,-7.705763984297115,-4.746959480855837,-5.836482574913123,-0.06326350399181632,-0.10866121026424548
472,0.943430436359241,-8.75392393674547,-7.706063717241378,-4.7445547722462615,-5.83763153152612,-0.06084350298939266,-0.10750159975221282
473,0.9361491947554331,-8.758303329996222,-7.708005857110803,-4.754279353741504,-5.845989843562869,-0.06228990822029597,-0.1074943387753452
474,0.9404277139323741,-8.760781815740243,-7.710491234203789,-4.756823445333303,-5.849436404221457,-0.06089640707421741,-0.10610036620899005
475,0.9437338617666486,-8.762676232652849,-7.7172326310970565,-4.755733456771415,-5.848143948793594,-0.05933719555869141,-0.10481226238760592
476,0.936586098183456,-8.771356812745406,-7.724125976507378,-4.760776534055272,-5.8526808725686195,-0.058752568770560516,-0.10477666493697499
477,0.9406671229208201,-8.773329972810725,-7.729176404454247,-4.761363074627481,-5.852144308244918,-0.05788014067989439,-0.10344063568563949
478,0.940293171254916,-8.781061979791906,-7.734744244607528,-4.76831136363957,-5.8591802428700115,-0.05839150747672052,-0.103359738046514
479,0.9427375143080908,-8.785507908572011,-7.73748568401015,-4.768060981419768,-5.8608482292394735,-0.05687251178375438,-0.10254269168428111
480,0.9440291813669797,-8.791878447025416,-7.7402664851195135,-4.771452003084165,-5.867379246348997,-0.05561146964957467,-0.10210597773560504
481,0.9386473575098399,-8.797199897430076,-7.743259466306561,-4.77413228570663,-5.871195871645672,-0.054095864467915165,-0.10132850154702466
482,0.936931510149991,-8.800588159151818,-7.748604786653149,-4.775753292711703,-5.873142891348927,-0.05408062354407644,-0.10042144832269335
483,0.9453950528338136,-8.797292011939556,-7.749171404786101,-4.773021472874732,-5.870761494795523,-0.05195020399561445,-0.09832482280204242
484,0.9415945058226336,-8.803684287590162,-7.7514095034381985,-4.775295178226685,-5.872849094711942,-0.049959356874805974,-0.09757428098345199
485,0.9484604083590682,-8.80111233490667,-7.752483909205395,-4.775355856852616,-5.874270771665245,-0.04959575885949785,-0.09631345763731805
486,0.9406933492039875,-8.804647012018316,-7.7572738140721995,-4.778656909090643,-5.876858884021882,-0.04789885515479182,-0.09441877889762808
487,0.9384277901316185,-8.809726583663865,-7.764282302670039,-4.778260402338769,-5.878605423433728,-0.04678733635839992,-0.09287165857753914
488,0.9465765765765766,-8.810746404742515,-7.766110956019542,-4.777348349988514,-5.878970626098095,-0.04544718344686379,-0.09141602449605647
489,0.9427078641563823,-8.813578401239669,-7.769786242468366,-4.782013266660175,-5.883919461298627,-0.04432019859414488,-0.09007466550224466
490,0.9436113854718506,-8.819310391758108,-7.7742495111904395,-4.786278160223808,-5.891126133394664,-0.042797001893135865,-0.08941856246552692
491,0.9415749615430127,-8.822386488340452,-7.7804123583883475,-4.7858391887045455,-5.8938453170309595,-0.04097114233240063,-0.08916005370552527
492,0.9456038008178975,-8.826367814933224,-7.781881765227181,-4.788651183644966,-5.894807942166529,-0.0411520163162092,-0.08729378609123883
493,0.9371715451689616,-8.832959776765467,-7.789096354295333,-4.79417571906586,-5.901925146329706,-0.04142079743039224,-0.08678128676194817
494,0.9428964362592681,-8.836319666465952,-7.792625514272441,-4.793022072051005,-5.902680271194049,-0.040764056537857855,-0.08635733548821735
495,0.9411659513590844,-8.842191243946502,-7.796218276489677,-4.7966258710618375,-5.907446960424429,-0.0420894841188228,-0.08563318661308997
496,0.942490942856273,-8.839808949926688,-7.796786760538456,-4.793608513981226,-5.90595501910489,-0.03887237842972281,-0.08331113076517709
497,0.9367848545189764,-8.848515413753114,-7.801256208886502,-4.796303031283575,-5.907384240303996,-0.03841655316772485,-0.08152727686911654
498,0.9420648897113691,-8.851359650095901,-7.805922921048671,-4.798764163929019,-5.907908344558377,-0.03815037543488877,-0.08007241152230206
499,0.9434068373538552,-8.854409252779215,-7.813812374753418,-4.798773363993961,-5.909908366984277,-0.03781017208876399,-0.08017324182943054
