episode,service_level,starvation_count,congestion_count,hotspot_imbalance_mass
29,0.9355873717347216,-173.3551928765255,-134.19824134431747,-685.6926433625903
30,0.9294509851033157,-171.04562735569567,-133.77736287650526,-691.3779928132873
31,0.9232954545454546,-170.97526240528006,-134.61077240180518,-699.6365700129307
32,0.922000898607159,-168.69861134834835,-133.80617153313779,-705.2460667380328
33,0.9196444821937754,-166.51247328481372,-132.80176346002204,-709.1712109583376
34,0.9314517358042,-166.25763202429243,-133.5584754236368,-715.5665943206373
35,0.9270353302611367,-163.55175713449404,-132.10731092797278,-718.8751880181318
36,0.9255068925477119,-162.1268655151119,-131.30391063225457,-723.1470763917106
37,0.928740803794005,-161.0112399372978,-130.3416757298246,-728.6959556426059
38,0.9256031970193204,-160.65023965740139,-130.2261237781249,-734.5747810611773
39,0.9276810947493679,-159.03785170050077,-129.43041248248062,-739.3169816364968
40,0.9242143052724452,-157.903566772211,-129.3030405319735,-744.0836037187642
41,0.9272441135524484,-156.33959292559032,-128.73507272353342,-746.9938917768097
42,0.9331832721241559,-154.9384077946911,-127.21684237096842,-750.510436623402
43,0.932251993906264,-155.26296948115305,-127.3329639473234,-756.2974414309588
44,0.9227729343268274,-154.2636082080444,-127.32708352164161,-762.4548040798949
45,0.9286696973322168,-154.08913481394228,-127.21163040821551,-766.9059300341378
46,0.9256082252376113,-153.24218257139466,-127.76847987254445,-773.5184211417591
47,0.9352096426511218,-151.75163128855323,-125.96469028133647,-776.1814697104978
48,0.9240578321908582,-148.93298664595468,-123.88581905488374,-775.9088833296637
49,0.9296564409897348,-146.8497856857114,-122.49726411508207,-776.8051862668789
50,0.9297599275252907,-145.69415161844032,-121.99044883487572,-779.3192698104107
51,0.9267006346652364,-144.38689129100587,-121.37996165911409,-781.2873239144268
52,0.9315635287366736,-145.6297178379034,-122.39904979006587,-788.7647611115003
53,0.9327570518653321,-144.51802310379585,-121.46028507063254,-791.8859336286081
54,0.9187462507498501,-143.86557586678796,-121.06576432109205,-794.9009388446851
55,0.9290700837136209,-144.40131550342474,-120.79986532659483,-799.2509246948166
56,0.924503231261702,-143.69549028783092,-120.10179530022562,-801.567521593139
57,0.9260936941232567,-143.62287196322427,-120.01865085911967,-806.0730669097819
58,0.9358741131526287,-143.121817864319,-120.21943100602158,-810.2147723578088
59,0.9192736425746134,-142.58151336008171,-120.61320429852456,-814.9154499406593
60,0.9297473316046554,-140.6273836457014,-119.00166280172928,-815.0657589181499
61,0.9326980702385234,-140.34211729245627,-118.46200535569596,-818.7119411698067
62,0.929713324118036,-139.38751582531563,-118.22737412275539,-820.8273151100798
63,0.9297688211086904,-139.62742424089714,-118.17115578974796,-824.2669542078836
64,0.9299337909251048,-140.71241794184797,-118.72076936722154,-829.7153173617993
65,0.929474767033765,-140.0114330924615,-118.06327793536366,-831.0980422598719
66,0.9281115228087226,-141.46363657274125,-118.79276137957424,-836.5626136845691
67,0.9231047040057785,-140.64140630145076,-117.55425963461111,-839.932706133692
68,0.9263468141350916,-140.91271623036022,-117.83086839610708,-843.6566198108421
69,0.9261839694885732,-141.7658193745428,-118.37109763934644,-849.0081303844722
70,0.9279323148091789,-141.83521134814538,-118.90934967432275,-853.8842375162877
71,0.9293890865954922,-141.15028925154672,-118.92725241744724,-856.4780174335931
72,0.9337863844118355,-141.45491047549612,-119.57917197710911,-860.9520008349917
73,0.9223231142677335,-141.88218907977316,-119.76194234270223,-865.4935308491742
74,0.938874190311103,-141.6009329330783,-119.7908208266831,-869.2845511855703
75,0.9389241178433811,-142.19581170497142,-120.47010321204122,-875.9340377579193
76,0.9241788539918485,-142.84191686415872,-121.18106233234232,-882.77776181709
77,0.9294408291154495,-141.34734314803907,-120.11524895216505,-884.6566854230285
78,0.9301217099346484,-140.39443328096797,-119.51292165385937,-887.1702301386235
79,0.9245209229565897,-140.2537858842234,-119.66570357612882,-890.897604527951
80,0.9276253977875436,-139.98523926204024,-119.2594785815565,-894.565559151454
81,0.9306558453183744,-138.98468669465993,-118.63798655207601,-897.8313187694284
82,0.9275273683566754,-138.34330391565928,-118.07494428644262,-901.2069333505466
83,0.9332674394225298,-138.93961537736865,-118.40692453112673,-906.2104977553619
84,0.9248322147651007,-138.61233445430327,-118.09134178436425,-910.4510379886789
85,0.9262410497618263,-139.8081393349702,-118.99926460520582,-916.4341889168187
86,0.920770747989683,-139.238719456388,-118.73061495361311,-919.8801906156103
87,0.9233892963209891,-139.4538424549977,-118.81629560529082,-924.3148891596063
88,0.9234636702304874,-139.37347866101416,-118.88810825055575,-929.1831693663904
89,0.9355526205199015,-139.01329593829453,-118.4782854000515,-931.9045650772241
90,0.927238693315621,-138.86607882109013,-118.42467408587262,-935.9960185440157
91,0.9268881445943091,-139.259728121477,-118.34871476677343,-940.034920252332
92,0.9205540470451841,-139.60237402062398,-118.32478361420375,-944.0671976516294
93,0.9242669060442849,-139.88996283982362,-118.02732360917622,-947.6116731503582
94,0.9253700104649425,-140.5648040717877,-118.4401971708322,-952.8203639454491
95,0.9267857142857143,-140.6544842918586,-118.20801540029204,-956.5978013793459
96,0.9259048928475356,-139.89591900710585,-117.56752758184679,-959.1194516581586
97,0.9284120378746759,-139.91721935660513,-117.4413051673605,-962.4007163834691
98,0.9304988731193276,-140.0109780143114,-117.18386177514496,-965.7763428906588
99,0.9183747287195563,-139.9634486676999,-117.14531170398075,-969.6219634986566
100,0.9251561106155218,-140.72485402757394,-117.74244712574587,-974.7127389910138
101,0.923758170919059,-141.39111742279462,-117.87364932018363,-979.3866629311684
102,0.9261524690437117,-142.07129451620858,-118.29382397012441,-983.9851045277045
103,0.931575493646722,-141.83199048254377,-117.932368533607,-986.621717751843
104,0.9300482739775936,-142.52135217521862,-118.25971273223173,-990.8243960223426
105,0.9197396315428026,-142.46749868240923,-118.0811427388516,-994.212553936311
106,0.9309204593278423,-142.12236445972692,-117.54416651780016,-996.6851450407322
107,0.9353718272227994,-142.9766638104401,-117.92043170392196,-1001.0562889266497
108,0.9303749962470351,-143.72170231311975,-118.32495844536854,-1004.9828221165521
109,0.926394862785485,-144.76607643239436,-118.7706849401341,-1009.5207580445756
110,0.9246687239063351,-145.149879911198,-118.88667143647939,-1013.4713806671342
111,0.9279189352692075,-145.1278167181593,-118.78695250960101,-1016.7936184064965
112,0.9317175910381246,-144.74769670224077,-118.59210171287893,-1019.8392012646033
113,0.9242097592080891,-145.3485806311333,-118.84903375571419,-1024.158310648415
114,0.9378287900526064,-144.78687613894417,-118.49359064807726,-1026.85492425338
115,0.9243559790029432,-145.2973716208111,-119.04369571155605,-1031.698985809573
116,0.9203153426318982,-145.27707433506228,-118.94090309407953,-1034.7574120550587
117,0.9325947556973839,-145.63306184434703,-119.34428107739726,-1039.525569235255
118,0.9282079079712109,-145.53547855780477,-119.49096605967834,-1042.6248019483432
119,0.9292229222922292,-146.1308436378615,-120.05697155693528,-1047.2257071797858
120,0.928490756702134,-145.83346975838623,-119.83284094619644,-1050.2137878843755
121,0.9258723077377611,-145.67997902772862,-119.85838014456283,-1053.7190032486665
122,0.9274849556986906,-146.02786974247343,-120.0592597697732,-1057.6923761492174
123,0.9235661074435225,-146.39898459009572,-120.2984930087058,-1061.1661302173209
124,0.9273900645354946,-145.92525843789127,-119.92811605695621,-1063.286095160953
125,0.9277483080299982,-146.677062251905,-120.3361216786807,-1067.201901179665
126,0.933593042217793,-146.72866810211517,-120.67869279231337,-1070.288420315934
127,0.9250135844955624,-146.78074076997066,-120.7463667087968,-1073.028447576211
128,0.927495517035266,-146.43654047623966,-120.51219718883839,-1075.6355936777934
129,0.9301070378119409,-146.16575813463095,-120.18726605806562,-1078.2128508337246
130,0.9232931362770876,-146.23544859034646,-120.32299589669837,-1081.2511432056722
131,0.934668071654373,-146.1479889254922,-120.28352284060828,-1083.759484356852
132,0.9279723433037728,-146.26821337152197,-120.38578501740119,-1086.4473422959588
133,0.9243702543087863,-146.82510886431396,-120.70155035288452,-1089.6141178372004
134,0.9316571704199451,-146.5929862102098,-120.71136190954113,-1092.187674715163
135,0.9268545632015617,-146.66966830703862,-121.11224678357169,-1095.1013692936488
136,0.9302026278770464,-146.3579372922338,-120.8035133127299,-1096.631275912918
137,0.9225124832541712,-146.10621877233464,-120.52170160906518,-1098.7135109846113
138,0.9269003213502718,-146.0039511711209,-120.46058371965417,-1101.131353960266
139,0.9284439200024205,-146.21275666280127,-120.68100362764451,-1103.924286669859
140,0.932459857935892,-146.45456448992164,-120.81847557600007,-1106.2396388787795
141,0.9274480265140103,-146.43059578070853,-120.77598806405813,-1108.6054638569171
142,0.9227209485209606,-146.04482382789698,-120.64553475760903,-1110.431023733609
143,0.9271571519815079,-146.68813295695517,-121.33550194522246,-1114.0454582482434
144,0.9308861222995239,-146.47096166694536,-121.29917850439065,-1116.2229335081759
145,0.9283183678455806,-146.7812757995113,-121.4006933307535,-1118.4505589059518
146,0.9248887960115831,-146.48991233233613,-121.41979255108689,-1120.5019515768206
147,0.9242666345081251,-146.88481872403597,-121.9808214536485,-1123.6540906561802
148,0.9364711620534081,-147.25278403253972,-122.21982687389534,-1126.3518728274892
149,0.9238217025940811,-147.5812530703344,-122.74911827889184,-1128.9853703202596
150,0.9267269590051764,-147.27990057778257,-122.82356601951658,-1130.8652297381777
151,0.9325277242044359,-146.92657195886542,-122.77148657197505,-1132.570685772724
152,0.9262719731680292,-146.8008082209412,-122.75920740062297,-1134.637867372167
153,0.9268489225810302,-146.4066942439848,-122.98610684572888,-1136.7359892890174
154,0.9214513316900138,-146.09753786676873,-123.04294689287013,-1138.4500546262352
155,0.927481945401696,-145.85358203094347,-122.94441227844321,-1140.520416573326
156,0.9261853777913736,-145.47942949911635,-122.8685696136516,-1142.3164314574105
157,0.9243763862303649,-145.1758999303319,-122.74022814830398,-1144.021102430678
158,0.9305945549993896,-144.9990592739182,-122.94281000767643,-1146.5702476704578
159,0.9264293679737183,-144.64232539290794,-122.93192700916272,-1148.4320043034286
160,0.9322519371664606,-144.3922334272114,-122.80587297474362,-1150.197823775303
161,0.9286297023719595,-144.3050431621019,-123.13037489441068,-1152.4043335375898
162,0.9304428264502268,-143.58709000424955,-122.88409950299074,-1153.1337187870547
163,0.919498092513114,-143.47504179768143,-123.18320574672721,-1155.3511724408797
164,0.9211379186172128,-143.07932847605977,-123.09980461951243,-1157.0023827625182
165,0.9316370417155403,-143.12845431858037,-123.39790099850055,-1159.3085261943336
166,0.9286705272047292,-142.91156255907066,-123.4262350282561,-1160.9321330200753
167,0.9282282099628977,-142.99405027096626,-123.60540142188641,-1162.7304104680532
168,0.9215709896994158,-143.09857623313567,-123.92247886779356,-1164.6671021363936
169,0.9299342006429709,-143.23046899954858,-124.06803453450965,-1166.204130944742
170,0.9370981438796555,-143.1997766865614,-124.15867241976689,-1167.8651048192676
171,0.9338219832377062,-142.95785489104028,-124.17108333596923,-1169.4773888148593
172,0.9240188758138701,-142.90505858555986,-124.25437659075915,-1171.3364702267613
173,0.9277441712010214,-142.79601817199128,-124.2770122469753,-1172.8777042419572
174,0.9395814376706096,-142.69749734566443,-124.23355226853556,-1174.0528626921964
175,0.9342274645989881,-142.82403344169754,-124.34050274197486,-1175.7417444424661
176,0.9333193226852408,-142.84045063584267,-124.4736660713714,-1177.3118412170827
177,0.9217130387343153,-143.0692931994251,-124.76959932207116,-1179.52562675824
178,0.9275174656709226,-143.00707536590815,-124.7556335633349,-1181.2713207517481
179,0.926072388082229,-143.42418765094848,-125.11998483958031,-1183.6483225591926
180,0.921428356728486,-143.61688103872967,-125.39943925096469,-1185.4317433210822
181,0.9211622013034033,-143.5408735026484,-125.314562309225,-1187.026586213128
182,0.928803660665904,-143.38520705007468,-125.30564742260634,-1188.1691125376951
183,0.9300187503780318,-143.5210200029579,-125.33688896938745,-1189.8996930282817
184,0.9344931598671582,-143.37574306892745,-125.23873752121344,-1191.0320429962464
185,0.9310948200440462,-143.3069646242059,-125.2915449202208,-1192.4451177000524
186,0.9197637963047515,-143.33612349687476,-125.37056656840845,-1193.85932521443
187,0.9260129537580961,-143.044311418379,-125.25054059033873,-1194.912044056477
188,0.9256332931242461,-143.03493497791962,-125.29172663831278,-1196.3581622922588
189,0.9262691010723942,-142.9570307843777,-125.40576937788536,-1197.5167145387986
190,0.9324295891069765,-142.92338709716435,-125.3575625352377,-1198.9264715972677
191,0.9360774527195647,-143.05922801674882,-125.33799284162225,-1200.3909602917986
192,0.9290743234970001,-143.22646462347709,-125.42524520227269,-1201.7464922276592
193,0.924565786701183,-143.25291157323775,-125.47346082857695,-1202.8100178817476
194,0.929148650663486,-143.38874870265568,-125.60503724725552,-1204.3842380342305
195,0.9315629742033384,-143.5873215264641,-125.77805613315991,-1206.0257056879707
196,0.9294510160752198,-143.7445167673482,-125.8549182576806,-1207.6218768093172
197,0.923962996120561,-143.83040840544496,-125.85665575633764,-1208.9653183058244
198,0.9349689178586517,-143.96978880510983,-125.98495566669185,-1210.3155780879235
199,0.9258827398570874,-143.57876712375335,-125.64938567136929,-1210.7579797412006
