episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty,projected_starvation_risk,projected_congestion_risk
285,0.9394120816619769,-7.86979121262835,-5.444222573766439,-3.5293188472858286,-2.991853085491519
286,0.9388208106546659,-7.875114208858625,-5.444618990392121,-3.5318085737848217,-2.9934663822555296
287,0.9448631375859158,-7.875735825249185,-5.443897591128207,-3.5338127321213086,-2.9941767052903394
288,0.9396932833318089,-7.87958961363677,-5.44526561375108,-3.537272878470748,-2.99683639110339
289,0.9405219985085757,-7.885427630699302,-5.448402279716462,-3.5409144828741312,-3.000326668239227
290,0.9360973411446598,-7.89190762878852,-5.453278418147861,-3.5430461937991966,-3.0030285409134065
291,0.9462665736217725,-7.892911741652191,-5.454008452629143,-3.54366217115656,-3.004444053957961
292,0.9455461783914353,-7.895309741997766,-5.455820451253183,-3.5446857226725426,-3.0051836308677835
293,0.9410430839002267,-7.900240431388052,-5.45916537843844,-3.546610289397144,-3.006402956786681
294,0.9394517066085694,-7.9031172915429995,-5.462366612071462,-3.546653124455641,-3.0064330840205584
295,0.9416714419277981,-7.9086272772840305,-5.466207563718814,-3.548357614129229,-3.0081264549785525
296,0.9409496264160039,-7.915591706768844,-5.469333983305523,-3.5516156834292465,-3.0108034868761804
297,0.9388902321083172,-7.920018167005818,-5.473189226107831,-3.555171942835386,-3.013389602859312
298,0.9358368640838846,-7.925702501820839,-5.478788364579146,-3.5573829902297915,-3.01595539460175
299,0.9355654582680959,-7.933858915099106,-5.484840615235868,-3.561219272900071,-3.0198277322849467
